feature_set,method,heldout_source,n_eval,n_positive,observed_rate,mean_predicted_probability,predicted_minus_observed_rate
single::particle_norm_min,raw,12_c2_x10_070723,6,6,1.0,0.5081997066392867,-0.4918002933607133
single::particle_norm_min,raw,14_c2_x10_HighCOV_110723,3,0,0.0,0.5396028165391277,0.5396028165391277
single::particle_norm_min,raw,15_c2_x5_HighCOV_120723,3,0,0.0,0.44020529986507057,0.44020529986507057
single::particle_norm_min,raw,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.5770258735118058,-0.08964079315486084
single::particle_norm_min,raw,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.5119250144778503,-0.4880749855221497
single::particle_norm_min,raw,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.6735891080238274,0.6735891080238274
single::particle_norm_min,raw,5_c2_x10_260623,6,3,0.5,0.465155034225879,-0.034844965774120995
single::particle_norm_min,raw,9_c2_x10_010723,9,9,1.0,0.40117932693459457,-0.5988206730654054
single::particle_norm_min,source_confound_filter_0.50,11_c2_x10_050723,3,3,1.0,0.49830653299874933,-0.5016934670012507
single::particle_norm_min,source_confound_filter_0.50,12_c2_x10_070723,6,6,1.0,0.5081997066392867,-0.4918002933607133
single::particle_norm_min,source_confound_filter_0.50,14_c2_x10_HighCOV_110723,3,0,0.0,0.5396028165391277,0.5396028165391277
single::particle_norm_min,source_confound_filter_0.50,15_c2_x5_HighCOV_120723,3,0,0.0,0.44020529986507057,0.44020529986507057
single::particle_norm_min,source_confound_filter_0.50,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.5770258735118058,-0.08964079315486084
single::particle_norm_min,source_confound_filter_0.50,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.5119250144778503,-0.4880749855221497
single::particle_norm_min,source_confound_filter_0.50,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.6735891080238274,0.6735891080238274
single::particle_norm_min,source_confound_filter_0.50,5_c2_x10_260623,6,3,0.5,0.465155034225879,-0.034844965774120995
single::particle_norm_min,source_confound_filter_0.50,9_c2_x10_010723,9,9,1.0,0.40117932693459457,-0.5988206730654054
single::particle_norm_range,raw,11_c2_x10_050723,3,3,1.0,0.4957066302528255,-0.5042933697471745
single::particle_norm_range,raw,12_c2_x10_070723,6,6,1.0,0.49258574134947053,-0.5074142586505295
single::particle_norm_range,raw,14_c2_x10_HighCOV_110723,3,0,0.0,0.6794670231715559,0.6794670231715559
single::particle_norm_range,raw,15_c2_x5_HighCOV_120723,3,0,0.0,0.5071739686615419,0.5071739686615419
single::particle_norm_range,raw,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.5099877935656307,-0.1566788731010359
single::particle_norm_range,raw,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.4386176723360109,-0.5613823276639891
single::particle_norm_range,raw,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.5764836655168375,0.5764836655168375
single::particle_norm_range,raw,5_c2_x10_260623,6,3,0.5,0.488269218749631,-0.011730781250369027
single::particle_norm_range,raw,9_c2_x10_010723,9,9,1.0,0.4996506185977144,-0.5003493814022856
single::particle_norm_range,source_confound_filter_0.50,11_c2_x10_050723,3,3,1.0,0.4957066302528255,-0.5042933697471745
single::particle_norm_range,source_confound_filter_0.50,12_c2_x10_070723,6,6,1.0,0.49258574134947053,-0.5074142586505295
single::particle_norm_range,source_confound_filter_0.50,14_c2_x10_HighCOV_110723,3,0,0.0,0.6794670231715559,0.6794670231715559
single::particle_norm_range,source_confound_filter_0.50,15_c2_x5_HighCOV_120723,3,0,0.0,0.5071739686615419,0.5071739686615419
single::particle_norm_range,source_confound_filter_0.50,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.5099877935656307,-0.1566788731010359
single::particle_norm_range,source_confound_filter_0.50,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.4386176723360109,-0.5613823276639891
single::particle_norm_range,source_confound_filter_0.50,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.5764836655168375,0.5764836655168375
single::particle_norm_range,source_confound_filter_0.50,5_c2_x10_260623,6,3,0.5,0.488269218749631,-0.011730781250369027
single::particle_norm_range,source_confound_filter_0.50,9_c2_x10_010723,9,9,1.0,0.4996506185977144,-0.5003493814022856
single::particle_norm_std,raw,11_c2_x10_050723,3,3,1.0,0.498558995643925,-0.5014410043560751
single::particle_norm_std,raw,12_c2_x10_070723,6,6,1.0,0.4984857877525253,-0.5015142122474747
single::particle_norm_std,raw,14_c2_x10_HighCOV_110723,3,0,0.0,0.707403286716615,0.707403286716615
single::particle_norm_std,raw,15_c2_x5_HighCOV_120723,3,0,0.0,0.502399955026567,0.502399955026567
single::particle_norm_std,raw,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.5238841660293461,-0.14278250063732056
single::particle_norm_std,raw,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.4584757485344443,-0.5415242514655557
single::particle_norm_std,raw,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.5795084464241385,0.5795084464241385
single::particle_norm_std,raw,5_c2_x10_260623,6,3,0.5,0.49050227832398313,-0.009497721676016868
single::particle_norm_std,raw,9_c2_x10_010723,9,9,1.0,0.5001140941089628,-0.4998859058910372
single::particle_norm_std,source_confound_filter_0.50,11_c2_x10_050723,3,3,1.0,0.498558995643925,-0.5014410043560751
single::particle_norm_std,source_confound_filter_0.50,12_c2_x10_070723,6,6,1.0,0.4984857877525253,-0.5015142122474747
single::particle_norm_std,source_confound_filter_0.50,14_c2_x10_HighCOV_110723,3,0,0.0,0.707403286716615,0.707403286716615
single::particle_norm_std,source_confound_filter_0.50,15_c2_x5_HighCOV_120723,3,0,0.0,0.502399955026567,0.502399955026567
single::particle_norm_std,source_confound_filter_0.50,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.5238841660293461,-0.14278250063732056
single::particle_norm_std,source_confound_filter_0.50,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.4584757485344443,-0.5415242514655557
single::particle_norm_std,source_confound_filter_0.50,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.5795084464241385,0.5795084464241385
single::particle_norm_std,source_confound_filter_0.50,5_c2_x10_260623,6,3,0.5,0.49050227832398313,-0.009497721676016868
single::particle_norm_std,source_confound_filter_0.50,9_c2_x10_010723,9,9,1.0,0.5001140941089628,-0.4998859058910372
single::particle_prior_area_fraction,raw,11_c2_x10_050723,3,3,1.0,0.3594538468783757,-0.6405461531216243
single::particle_prior_area_fraction,raw,12_c2_x10_070723,6,6,1.0,0.4877849292312943,-0.5122150707687056
single::particle_prior_area_fraction,raw,14_c2_x10_HighCOV_110723,3,0,0.0,0.46550693961758194,0.46550693961758194
single::particle_prior_area_fraction,raw,15_c2_x5_HighCOV_120723,3,0,0.0,0.4623784284178916,0.4623784284178916
single::particle_prior_area_fraction,raw,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.5207731546310409,-0.14589351203562573
single::particle_prior_area_fraction,raw,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.5098362395767635,-0.4901637604232365
single::particle_prior_area_fraction,raw,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.4853338501727988,0.4853338501727988
single::particle_prior_area_fraction,raw,5_c2_x10_260623,6,3,0.5,0.4680731806342142,-0.031926819365785786
single::particle_prior_area_fraction,raw,9_c2_x10_010723,9,9,1.0,0.5132233318777077,-0.48677666812229226
single::particle_prior_area_fraction,source_confound_filter_0.50,11_c2_x10_050723,3,3,1.0,0.3594538468783757,-0.6405461531216243
single::particle_prior_area_fraction,source_confound_filter_0.50,12_c2_x10_070723,6,6,1.0,0.4877849292312943,-0.5122150707687056
single::particle_prior_area_fraction,source_confound_filter_0.50,14_c2_x10_HighCOV_110723,3,0,0.0,0.46550693961758194,0.46550693961758194
single::particle_prior_area_fraction,source_confound_filter_0.50,15_c2_x5_HighCOV_120723,3,0,0.0,0.4623784284178916,0.4623784284178916
single::particle_prior_area_fraction,source_confound_filter_0.50,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.5207731546310409,-0.14589351203562573
single::particle_prior_area_fraction,source_confound_filter_0.50,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.5098362395767635,-0.4901637604232365
single::particle_prior_area_fraction,source_confound_filter_0.50,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.4853338501727988,0.4853338501727988
single::particle_prior_area_fraction,source_confound_filter_0.50,5_c2_x10_260623,6,3,0.5,0.4680731806342142,-0.031926819365785786
single::particle_prior_area_fraction,source_confound_filter_0.50,9_c2_x10_010723,9,9,1.0,0.5132233318777077,-0.48677666812229226
single::particle_std_diff_positive_fraction,raw,11_c2_x10_050723,3,3,1.0,0.5945040255152892,-0.40549597448471075
single::particle_std_diff_positive_fraction,raw,12_c2_x10_070723,6,6,1.0,0.5723480985276832,-0.4276519014723168
single::particle_std_diff_positive_fraction,raw,14_c2_x10_HighCOV_110723,3,0,0.0,0.5650746422487574,0.5650746422487574
single::particle_std_diff_positive_fraction,raw,15_c2_x5_HighCOV_120723,3,0,0.0,0.3692033028720665,0.3692033028720665
single::particle_std_diff_positive_fraction,raw,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.4165307950943488,-0.2501358715723178
single::particle_std_diff_positive_fraction,raw,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.5323168138174184,-0.46768318618258164
single::particle_std_diff_positive_fraction,raw,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.468621548961845,0.468621548961845
single::particle_std_diff_positive_fraction,raw,5_c2_x10_260623,6,3,0.5,0.585386026978102,0.08538602697810205
single::particle_std_diff_positive_fraction,raw,9_c2_x10_010723,9,9,1.0,0.5210454708910426,-0.4789545291089574
single::particle_std_diff_positive_fraction,source_confound_filter_0.50,11_c2_x10_050723,3,3,1.0,0.5945040255152892,-0.40549597448471075
single::particle_std_diff_positive_fraction,source_confound_filter_0.50,12_c2_x10_070723,6,6,1.0,0.5723480985276832,-0.4276519014723168
single::particle_std_diff_positive_fraction,source_confound_filter_0.50,14_c2_x10_HighCOV_110723,3,0,0.0,0.5650746422487574,0.5650746422487574
single::particle_std_diff_positive_fraction,source_confound_filter_0.50,15_c2_x5_HighCOV_120723,3,0,0.0,0.3692033028720665,0.3692033028720665
single::particle_std_diff_positive_fraction,source_confound_filter_0.50,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.4165307950943488,-0.2501358715723178
single::particle_std_diff_positive_fraction,source_confound_filter_0.50,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.5323168138174184,-0.46768318618258164
single::particle_std_diff_positive_fraction,source_confound_filter_0.50,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.468621548961845,0.468621548961845
single::particle_std_diff_positive_fraction,source_confound_filter_0.50,5_c2_x10_260623,6,3,0.5,0.585386026978102,0.08538602697810205
single::particle_std_diff_positive_fraction,source_confound_filter_0.50,9_c2_x10_010723,9,9,1.0,0.5210454708910426,-0.4789545291089574
single::particle_std_diff_q10,raw,11_c2_x10_050723,3,3,1.0,0.33928015379739046,-0.6607198462026096
single::particle_std_diff_q10,raw,12_c2_x10_070723,6,6,1.0,0.4370026380878265,-0.5629973619121735
single::particle_std_diff_q10,raw,14_c2_x10_HighCOV_110723,3,0,0.0,0.44630696984969137,0.44630696984969137
single::particle_std_diff_q10,raw,15_c2_x5_HighCOV_120723,3,0,0.0,0.4162753435352619,0.4162753435352619
single::particle_std_diff_q10,raw,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.5152300334015929,-0.15143663326507373
single::particle_std_diff_q10,raw,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.26187862788816674,-0.7381213721118333
single::particle_std_diff_q10,raw,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.5681362509896294,0.5681362509896294
single::particle_std_diff_q10,raw,5_c2_x10_260623,6,3,0.5,0.3804943604080308,-0.11950563959196919
single::particle_std_diff_q10,raw,9_c2_x10_010723,9,9,1.0,0.3439013121092678,-0.6560986878907322
single::particle_std_diff_q10,source_confound_filter_0.50,11_c2_x10_050723,3,3,1.0,0.33928015379739046,-0.6607198462026096
single::particle_std_diff_q10,source_confound_filter_0.50,12_c2_x10_070723,6,6,1.0,0.4370026380878265,-0.5629973619121735
single::particle_std_diff_q10,source_confound_filter_0.50,14_c2_x10_HighCOV_110723,3,0,0.0,0.44630696984969137,0.44630696984969137
single::particle_std_diff_q10,source_confound_filter_0.50,15_c2_x5_HighCOV_120723,3,0,0.0,0.4162753435352619,0.4162753435352619
single::particle_std_diff_q10,source_confound_filter_0.50,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.5152300334015929,-0.15143663326507373
single::particle_std_diff_q10,source_confound_filter_0.50,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.26187862788816674,-0.7381213721118333
single::particle_std_diff_q10,source_confound_filter_0.50,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.5681362509896294,0.5681362509896294
single::particle_std_diff_q10,source_confound_filter_0.50,5_c2_x10_260623,6,3,0.5,0.3804943604080308,-0.11950563959196919
single::particle_std_diff_q10,source_confound_filter_0.50,9_c2_x10_010723,9,9,1.0,0.3439013121092678,-0.6560986878907322
single::particle_std_last_minus_first,raw,11_c2_x10_050723,3,3,1.0,0.46873634498439026,-0.5312636550156098
single::particle_std_last_minus_first,raw,12_c2_x10_070723,6,6,1.0,0.5440599956891057,-0.4559400043108943
single::particle_std_last_minus_first,raw,14_c2_x10_HighCOV_110723,3,0,0.0,0.5536144924552356,0.5536144924552356
single::particle_std_last_minus_first,raw,15_c2_x5_HighCOV_120723,3,0,0.0,0.4821418829349245,0.4821418829349245
single::particle_std_last_minus_first,raw,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.28355457051915955,-0.3831120961475071
single::particle_std_last_minus_first,raw,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.5675274506198021,-0.43247254938019786
single::particle_std_last_minus_first,raw,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.45084769766104205,0.45084769766104205
single::particle_std_last_minus_first,raw,5_c2_x10_260623,6,3,0.5,0.5169033980877183,0.016903398087718347
single::particle_std_last_minus_first,raw,9_c2_x10_010723,9,9,1.0,0.5105068962722831,-0.4894931037277169
single::particle_std_last_minus_first,source_confound_filter_0.50,11_c2_x10_050723,3,3,1.0,0.46873634498439026,-0.5312636550156098
single::particle_std_last_minus_first,source_confound_filter_0.50,12_c2_x10_070723,6,6,1.0,0.5440599956891057,-0.4559400043108943
single::particle_std_last_minus_first,source_confound_filter_0.50,14_c2_x10_HighCOV_110723,3,0,0.0,0.5536144924552356,0.5536144924552356
single::particle_std_last_minus_first,source_confound_filter_0.50,15_c2_x5_HighCOV_120723,3,0,0.0,0.4821418829349245,0.4821418829349245
single::particle_std_last_minus_first,source_confound_filter_0.50,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.28355457051915955,-0.3831120961475071
single::particle_std_last_minus_first,source_confound_filter_0.50,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.5675274506198021,-0.43247254938019786
single::particle_std_last_minus_first,source_confound_filter_0.50,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.45084769766104205,0.45084769766104205
single::particle_std_last_minus_first,source_confound_filter_0.50,5_c2_x10_260623,6,3,0.5,0.5169033980877183,0.016903398087718347
single::particle_std_last_minus_first,source_confound_filter_0.50,9_c2_x10_010723,9,9,1.0,0.5105068962722831,-0.4894931037277169
single::particle_std_slope,raw,11_c2_x10_050723,3,3,1.0,0.46029152568471216,-0.5397084743152878
single::particle_std_slope,raw,12_c2_x10_070723,6,6,1.0,0.5403528931608307,-0.4596471068391693
single::particle_std_slope,raw,14_c2_x10_HighCOV_110723,3,0,0.0,0.5505125351142445,0.5505125351142445
single::particle_std_slope,raw,15_c2_x5_HighCOV_120723,3,0,0.0,0.482682335961704,0.482682335961704
single::particle_std_slope,raw,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.28213924819570496,-0.38452741847096167
single::particle_std_slope,raw,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.5651787146922428,-0.4348212853077572
single::particle_std_slope,raw,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.4625774263690077,0.4625774263690077
single::particle_std_slope,raw,5_c2_x10_260623,6,3,0.5,0.5134008701852305,0.013400870185230507
single::particle_std_slope,raw,9_c2_x10_010723,9,9,1.0,0.5061984303542322,-0.4938015696457678
single::particle_std_slope,source_confound_filter_0.50,11_c2_x10_050723,3,3,1.0,0.46029152568471216,-0.5397084743152878
single::particle_std_slope,source_confound_filter_0.50,12_c2_x10_070723,6,6,1.0,0.5403528931608307,-0.4596471068391693
single::particle_std_slope,source_confound_filter_0.50,14_c2_x10_HighCOV_110723,3,0,0.0,0.5505125351142445,0.5505125351142445
single::particle_std_slope,source_confound_filter_0.50,15_c2_x5_HighCOV_120723,3,0,0.0,0.482682335961704,0.482682335961704
single::particle_std_slope,source_confound_filter_0.50,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.28213924819570496,-0.38452741847096167
single::particle_std_slope,source_confound_filter_0.50,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.5651787146922428,-0.4348212853077572
single::particle_std_slope,source_confound_filter_0.50,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.4625774263690077,0.4625774263690077
single::particle_std_slope,source_confound_filter_0.50,5_c2_x10_260623,6,3,0.5,0.5134008701852305,0.013400870185230507
single::particle_std_slope,source_confound_filter_0.50,9_c2_x10_010723,9,9,1.0,0.5061984303542322,-0.4938015696457678
single::particle_vs_context_mean_diff_abs_mean,raw,11_c2_x10_050723,3,3,1.0,0.4016138514866916,-0.5983861485133084
single::particle_vs_context_mean_diff_abs_mean,raw,12_c2_x10_070723,6,6,1.0,0.41798690620028506,-0.582013093799715
single::particle_vs_context_mean_diff_abs_mean,raw,14_c2_x10_HighCOV_110723,3,0,0.0,0.465843800830993,0.465843800830993
single::particle_vs_context_mean_diff_abs_mean,raw,15_c2_x5_HighCOV_120723,3,0,0.0,0.4782050439486761,0.4782050439486761
single::particle_vs_context_mean_diff_abs_mean,raw,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.5112091375360559,-0.15545752913061073
single::particle_vs_context_mean_diff_abs_mean,raw,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.25572864406216694,-0.7442713559378331
single::particle_vs_context_mean_diff_abs_mean,raw,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.5748590605163585,0.5748590605163585
single::particle_vs_context_mean_diff_abs_mean,raw,5_c2_x10_260623,6,3,0.5,0.44708184507420273,-0.05291815492579727
single::particle_vs_context_mean_diff_abs_mean,raw,9_c2_x10_010723,9,9,1.0,0.3843592734348538,-0.6156407265651462
single::particle_vs_context_mean_diff_abs_mean,source_confound_filter_0.50,11_c2_x10_050723,3,3,1.0,0.4016138514866916,-0.5983861485133084
single::particle_vs_context_mean_diff_abs_mean,source_confound_filter_0.50,12_c2_x10_070723,6,6,1.0,0.41798690620028506,-0.582013093799715
single::particle_vs_context_mean_diff_abs_mean,source_confound_filter_0.50,14_c2_x10_HighCOV_110723,3,0,0.0,0.465843800830993,0.465843800830993
single::particle_vs_context_mean_diff_abs_mean,source_confound_filter_0.50,15_c2_x5_HighCOV_120723,3,0,0.0,0.4782050439486761,0.4782050439486761
single::particle_vs_context_mean_diff_abs_mean,source_confound_filter_0.50,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.5112091375360559,-0.15545752913061073
single::particle_vs_context_mean_diff_abs_mean,source_confound_filter_0.50,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.25572864406216694,-0.7442713559378331
single::particle_vs_context_mean_diff_abs_mean,source_confound_filter_0.50,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.5748590605163585,0.5748590605163585
single::particle_vs_context_mean_diff_abs_mean,source_confound_filter_0.50,5_c2_x10_260623,6,3,0.5,0.44708184507420273,-0.05291815492579727
single::particle_vs_context_mean_diff_abs_mean,source_confound_filter_0.50,9_c2_x10_010723,9,9,1.0,0.3843592734348538,-0.6156407265651462
single::particle_vs_context_mean_diff_positive_fraction,raw,11_c2_x10_050723,3,3,1.0,0.7860525511184905,-0.21394744888150952
single::particle_vs_context_mean_diff_positive_fraction,raw,12_c2_x10_070723,6,6,1.0,0.558252100472837,-0.441747899527163
single::particle_vs_context_mean_diff_positive_fraction,raw,14_c2_x10_HighCOV_110723,3,0,0.0,0.5921313693370308,0.5921313693370308
single::particle_vs_context_mean_diff_positive_fraction,raw,15_c2_x5_HighCOV_120723,3,0,0.0,0.2996337481695896,0.2996337481695896
single::particle_vs_context_mean_diff_positive_fraction,raw,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.49868831081201126,-0.16797835585465537
single::particle_vs_context_mean_diff_positive_fraction,raw,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.5583410791382231,-0.44165892086177694
single::particle_vs_context_mean_diff_positive_fraction,raw,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.21544216139214423,0.21544216139214423
single::particle_vs_context_mean_diff_positive_fraction,raw,5_c2_x10_260623,6,3,0.5,0.6499796088125634,0.14997960881256345
single::particle_vs_context_mean_diff_positive_fraction,raw,9_c2_x10_010723,9,9,1.0,0.5230214230811427,-0.47697857691885726
single::particle_vs_context_mean_diff_positive_fraction,source_confound_filter_0.50,11_c2_x10_050723,3,3,1.0,0.7860525511184905,-0.21394744888150952
single::particle_vs_context_mean_diff_positive_fraction,source_confound_filter_0.50,12_c2_x10_070723,6,6,1.0,0.558252100472837,-0.441747899527163
single::particle_vs_context_mean_diff_positive_fraction,source_confound_filter_0.50,14_c2_x10_HighCOV_110723,3,0,0.0,0.5921313693370308,0.5921313693370308
single::particle_vs_context_mean_diff_positive_fraction,source_confound_filter_0.50,15_c2_x5_HighCOV_120723,3,0,0.0,0.2996337481695896,0.2996337481695896
single::particle_vs_context_mean_diff_positive_fraction,source_confound_filter_0.50,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.49868831081201126,-0.16797835585465537
single::particle_vs_context_mean_diff_positive_fraction,source_confound_filter_0.50,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.5583410791382231,-0.44165892086177694
single::particle_vs_context_mean_diff_positive_fraction,source_confound_filter_0.50,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.21544216139214423,0.21544216139214423
single::particle_vs_context_mean_diff_positive_fraction,source_confound_filter_0.50,5_c2_x10_260623,6,3,0.5,0.6499796088125634,0.14997960881256345
single::particle_vs_context_mean_diff_positive_fraction,source_confound_filter_0.50,9_c2_x10_010723,9,9,1.0,0.5230214230811427,-0.47697857691885726
single::particle_vs_context_mean_diff_q10,raw,11_c2_x10_050723,3,3,1.0,0.5211957114752207,-0.4788042885247793
single::particle_vs_context_mean_diff_q10,raw,12_c2_x10_070723,6,6,1.0,0.5104748973788608,-0.48952510262113924
single::particle_vs_context_mean_diff_q10,raw,14_c2_x10_HighCOV_110723,3,0,0.0,0.5058588678817308,0.5058588678817308
single::particle_vs_context_mean_diff_q10,raw,15_c2_x5_HighCOV_120723,3,0,0.0,0.4956275909633477,0.4956275909633477
single::particle_vs_context_mean_diff_q10,raw,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.5041152013606669,-0.16255146530599973
single::particle_vs_context_mean_diff_q10,raw,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.3390522112245557,-0.6609477887754442
single::particle_vs_context_mean_diff_q10,raw,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.5829237448015716,0.5829237448015716
single::particle_vs_context_mean_diff_q10,raw,5_c2_x10_260623,6,3,0.5,0.6034722234546454,0.10347222345464535
single::particle_vs_context_mean_diff_q10,raw,9_c2_x10_010723,9,9,1.0,0.49960331633454136,-0.5003966836654586
single::particle_vs_context_mean_diff_q10,source_confound_filter_0.50,11_c2_x10_050723,3,3,1.0,0.5211957114752207,-0.4788042885247793
single::particle_vs_context_mean_diff_q10,source_confound_filter_0.50,12_c2_x10_070723,6,6,1.0,0.5104748973788608,-0.48952510262113924
single::particle_vs_context_mean_diff_q10,source_confound_filter_0.50,14_c2_x10_HighCOV_110723,3,0,0.0,0.5058588678817308,0.5058588678817308
single::particle_vs_context_mean_diff_q10,source_confound_filter_0.50,15_c2_x5_HighCOV_120723,3,0,0.0,0.4956275909633477,0.4956275909633477
single::particle_vs_context_mean_diff_q10,source_confound_filter_0.50,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.5041152013606669,-0.16255146530599973
single::particle_vs_context_mean_diff_q10,source_confound_filter_0.50,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.3390522112245557,-0.6609477887754442
single::particle_vs_context_mean_diff_q10,source_confound_filter_0.50,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.5829237448015716,0.5829237448015716
single::particle_vs_context_mean_diff_q10,source_confound_filter_0.50,5_c2_x10_260623,6,3,0.5,0.6034722234546454,0.10347222345464535
single::particle_vs_context_mean_diff_q10,source_confound_filter_0.50,9_c2_x10_010723,9,9,1.0,0.49960331633454136,-0.5003966836654586
single::particle_vs_context_mean_diff_q90,raw,11_c2_x10_050723,3,3,1.0,0.5111034114322385,-0.4888965885677615
single::particle_vs_context_mean_diff_q90,raw,12_c2_x10_070723,6,6,1.0,0.5052786216838095,-0.49472137831619045
single::particle_vs_context_mean_diff_q90,raw,14_c2_x10_HighCOV_110723,3,0,0.0,0.5080240539344887,0.5080240539344887
single::particle_vs_context_mean_diff_q90,raw,15_c2_x5_HighCOV_120723,3,0,0.0,0.5070474065905894,0.5070474065905894
single::particle_vs_context_mean_diff_q90,raw,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.5043185480479184,-0.1623481186187482
single::particle_vs_context_mean_diff_q90,raw,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.3699055050679715,-0.6300944949320285
single::particle_vs_context_mean_diff_q90,raw,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.7163659844503553,0.7163659844503553
single::particle_vs_context_mean_diff_q90,raw,5_c2_x10_260623,6,3,0.5,0.5681949100833057,0.0681949100833057
single::particle_vs_context_mean_diff_q90,raw,9_c2_x10_010723,9,9,1.0,0.49224894086119103,-0.507751059138809
single::particle_vs_context_mean_diff_q90,source_confound_filter_0.50,11_c2_x10_050723,3,3,1.0,0.5111034114322385,-0.4888965885677615
single::particle_vs_context_mean_diff_q90,source_confound_filter_0.50,12_c2_x10_070723,6,6,1.0,0.5052786216838095,-0.49472137831619045
single::particle_vs_context_mean_diff_q90,source_confound_filter_0.50,14_c2_x10_HighCOV_110723,3,0,0.0,0.5080240539344887,0.5080240539344887
single::particle_vs_context_mean_diff_q90,source_confound_filter_0.50,15_c2_x5_HighCOV_120723,3,0,0.0,0.5070474065905894,0.5070474065905894
single::particle_vs_context_mean_diff_q90,source_confound_filter_0.50,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.5043185480479184,-0.1623481186187482
single::particle_vs_context_mean_diff_q90,source_confound_filter_0.50,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.3699055050679715,-0.6300944949320285
single::particle_vs_context_mean_diff_q90,source_confound_filter_0.50,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.7163659844503553,0.7163659844503553
single::particle_vs_context_mean_diff_q90,source_confound_filter_0.50,5_c2_x10_260623,6,3,0.5,0.5681949100833057,0.0681949100833057
single::particle_vs_context_mean_diff_q90,source_confound_filter_0.50,9_c2_x10_010723,9,9,1.0,0.49224894086119103,-0.507751059138809
