candidate_id,x_ds,y_ds,x_full_approx,y_full_approx,area_ds_px,area_full_approx_px,bbox_x0_ds,bbox_y0_ds,bbox_x1_ds,bbox_y1_ds,mean_residual,mean_abs_z,mean_temporal_std,polarity,rank_score,candidate_rank,cycleNo,transfer_rank,transferred_masked_residual_signature,future_any_drop_within_8cycles,future_any_drop_within_16cycles,any_abrupt_drop,source_stem,local_cycle_index,n_segments_inferred,h5_total_frames,segment_start_frame,segment_end_frame,sampled_first_frame,sampled_last_frame,n_sampled_frames,cycle_table_n_frames,downsample,n_candidates,overlay_png
153,404.0,242.1904761904762,1616.0,968.7619047619048,21,336,401,240,408,245,4533.35693359375,9.840139389038086,1630.5595703125,bright,936786.1466633203,77,156.0,3,1.611586757942234,0,0,1,18_c2_xN_HighHighCOV_170723,0,3,5818,0,1939,0,1938,16,1246.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_156_18_c2_xN_HighHighCOV_170723_local0.png
178,170.25,292.8333333333333,681.0,1171.3333333333333,24,384,168,289,173,298,4114.69140625,8.972420692443848,1238.857421875,bright,886049.815595001,78,156.0,3,1.611586757942234,0,0,1,18_c2_xN_HighHighCOV_170723,0,3,5818,0,1939,0,1938,16,1246.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_156_18_c2_xN_HighHighCOV_170723_local0.png
42,65.85,58.75,263.4,235.0,20,320,64,56,69,63,4501.1533203125,9.773392677307129,1657.5316162109375,bright,879830.7780035771,79,156.0,3,1.611586757942234,0,0,1,18_c2_xN_HighHighCOV_170723,0,3,5818,0,1939,0,1938,16,1246.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_156_18_c2_xN_HighHighCOV_170723_local0.png
155,42.0,250.32,168.0,1001.28,25,400,40,248,46,254,3960.78662109375,8.65343952178955,1779.390625,bright,856860.6871086988,80,156.0,3,1.611586757942234,0,0,1,18_c2_xN_HighHighCOV_170723,0,3,5818,0,1939,0,1938,16,1246.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_156_18_c2_xN_HighHighCOV_170723_local0.png
19,211.04545454545453,20.454545454545453,844.1818181818181,81.81818181818181,66,1056,206,17,217,25,7941.5087890625,23.38615608215332,3844.510986328125,bright,12257610.02854133,1,151.0,4,1.4388691546947752,1,1,0,17_c2_x10_HighHighCOV_150723,5,10,12377,6188,7426,6188,7425,16,1236.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_151_17_c2_x10_HighHighCOV_150723_local5.png
175,300.0175438596491,276.8070175438597,1200.0701754385964,1107.2280701754387,114,1824,293,269,307,285,5534.52734375,16.844011306762695,3554.6669921875,bright,10627495.091751203,2,151.0,4,1.4388691546947752,1,1,0,17_c2_x10_HighHighCOV_150723,5,10,12377,6188,7426,6188,7425,16,1236.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_151_17_c2_x10_HighHighCOV_150723_local5.png
119,300.6923076923077,166.76923076923077,1202.7692307692307,667.0769230769231,52,832,297,163,305,172,7830.56005859375,23.21497344970703,3353.711181640625,bright,9452884.680542693,3,151.0,4,1.4388691546947752,1,1,0,17_c2_x10_HighHighCOV_150723,5,10,12377,6188,7426,6188,7425,16,1236.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_151_17_c2_x10_HighHighCOV_150723_local5.png
27,410.7647058823529,31.470588235294116,1643.0588235294117,125.88235294117646,51,816,407,28,415,36,7748.6845703125,22.915050506591797,3058.00341796875,bright,9055636.412706334,4,151.0,4,1.4388691546947752,1,1,0,17_c2_x10_HighHighCOV_150723,5,10,12377,6188,7426,6188,7425,16,1236.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_151_17_c2_x10_HighHighCOV_150723_local5.png
32,337.70676691729324,47.21804511278196,1350.827067669173,188.87218045112783,266,4256,327,35,349,59,2577.4775390625,12.860733032226562,1778.60546875,bright,8817434.640033871,5,151.0,4,1.4388691546947752,1,1,0,17_c2_x10_HighHighCOV_150723,5,10,12377,6188,7426,6188,7425,16,1236.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_151_17_c2_x10_HighHighCOV_150723_local5.png
38,418.2992700729927,51.802919708029194,1673.197080291971,207.21167883211677,137,2192,411,44,427,60,4194.6279296875,14.62430191040039,2757.326171875,bright,8404060.21864004,6,151.0,4,1.4388691546947752,1,1,0,17_c2_x10_HighHighCOV_150723,5,10,12377,6188,7426,6188,7425,16,1236.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_151_17_c2_x10_HighHighCOV_150723_local5.png
68,205.29921259842519,98.02362204724409,821.1968503937007,392.09448818897636,127,2032,199,91,212,107,4481.44677734375,13.991532325744629,3316.25341796875,bright,7963193.046316264,7,151.0,4,1.4388691546947752,1,1,0,17_c2_x10_HighHighCOV_150723,5,10,12377,6188,7426,6188,7425,16,1236.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_151_17_c2_x10_HighHighCOV_150723_local5.png
45,145.58407079646017,59.017699115044245,582.3362831858407,236.07079646017698,113,1808,139,53,152,66,4646.443359375,14.057384490966797,2648.910400390625,bright,7380803.012460418,8,151.0,4,1.4388691546947752,1,1,0,17_c2_x10_HighHighCOV_150723,5,10,12377,6188,7426,6188,7425,16,1236.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_151_17_c2_x10_HighHighCOV_150723_local5.png
16,16.295454545454547,19.045454545454547,65.18181818181819,76.18181818181819,44,704,13,16,22,23,7199.5361328125,21.27959442138672,3068.0986328125,bright,6740941.192848235,9,151.0,4,1.4388691546947752,1,1,0,17_c2_x10_HighHighCOV_150723,5,10,12377,6188,7426,6188,7425,16,1236.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_151_17_c2_x10_HighHighCOV_150723_local5.png
34,257.64028776978415,45.0,1030.5611510791366,180.0,139,2224,248,39,267,52,3737.04443359375,12.478842735290527,2845.04443359375,bright,6482124.579643689,10,151.0,4,1.4388691546947752,1,1,0,17_c2_x10_HighHighCOV_150723,5,10,12377,6188,7426,6188,7425,16,1236.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_151_17_c2_x10_HighHighCOV_150723_local5.png
177,102.31818181818181,273.20454545454544,409.27272727272725,1092.8181818181818,44,704,99,270,107,277,6774.0029296875,19.911718368530273,2742.9951171875,bright,5934809.696795605,11,151.0,4,1.4388691546947752,1,1,0,17_c2_x10_HighHighCOV_150723,5,10,12377,6188,7426,6188,7425,16,1236.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_151_17_c2_x10_HighHighCOV_150723_local5.png
153,25.441176470588236,231.1764705882353,101.76470588235294,924.7058823529412,68,1088,21,227,32,237,4873.748046875,16.5841007232666,2140.258056640625,bright,5496217.538625523,12,151.0,4,1.4388691546947752,1,1,0,17_c2_x10_HighHighCOV_150723,5,10,12377,6188,7426,6188,7425,16,1236.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_151_17_c2_x10_HighHighCOV_150723_local5.png
23,76.17647058823529,28.811764705882354,304.70588235294116,115.24705882352941,85,1360,70,23,82,36,4487.81787109375,13.60848331451416,2737.82861328125,bright,5191153.54247541,13,151.0,4,1.4388691546947752,1,1,0,17_c2_x10_HighHighCOV_150723,5,10,12377,6188,7426,6188,7425,16,1236.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_151_17_c2_x10_HighHighCOV_150723_local5.png
164,32.0,254.59139784946237,128.0,1018.3655913978495,93,1488,27,247,38,263,3706.80615234375,11.227217674255371,2571.982421875,bright,3870392.1180228037,14,151.0,4,1.4388691546947752,1,1,0,17_c2_x10_HighHighCOV_150723,5,10,12377,6188,7426,6188,7425,16,1236.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_151_17_c2_x10_HighHighCOV_150723_local5.png
66,180.5,92.025,722.0,368.1,40,640,177,89,185,96,5497.90478515625,16.2393741607666,2810.944580078125,bright,3571301.3162568584,15,151.0,4,1.4388691546947752,1,1,0,17_c2_x10_HighHighCOV_150723,5,10,12377,6188,7426,6188,7425,16,1236.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_151_17_c2_x10_HighHighCOV_150723_local5.png
108,298.85714285714283,144.77551020408163,1195.4285714285713,579.1020408163265,49,784,295,140,303,150,4923.2021484375,14.6295166015625,2951.9208984375,bright,3529179.310607314,16,151.0,4,1.4388691546947752,1,1,0,17_c2_x10_HighHighCOV_150723,5,10,12377,6188,7426,6188,7425,16,1236.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_151_17_c2_x10_HighHighCOV_150723_local5.png
65,440.3243243243243,88.72972972972973,1761.2972972972973,354.9189189189189,37,592,437,86,445,93,5607.86328125,16.54909896850586,2748.41748046875,bright,3433788.1244004816,17,151.0,4,1.4388691546947752,1,1,0,17_c2_x10_HighHighCOV_150723,5,10,12377,6188,7426,6188,7425,16,1236.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_151_17_c2_x10_HighHighCOV_150723_local5.png
67,156.87179487179486,94.12820512820512,627.4871794871794,376.5128205128205,39,624,154,91,161,98,5424.95703125,16.02168083190918,2472.585205078125,bright,3389760.273178853,18,151.0,4,1.4388691546947752,1,1,0,17_c2_x10_HighHighCOV_150723,5,10,12377,6188,7426,6188,7425,16,1236.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_151_17_c2_x10_HighHighCOV_150723_local5.png
149,77.66666666666667,225.6,310.6666666666667,902.4,45,720,74,222,82,230,4938.0849609375,14.944839477539062,2233.6083984375,bright,3320949.918044731,19,151.0,4,1.4388691546947752,1,1,0,17_c2_x10_HighHighCOV_150723,5,10,12377,6188,7426,6188,7425,16,1236.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_151_17_c2_x10_HighHighCOV_150723_local5.png
52,309.9166666666667,71.02777777777777,1239.6666666666667,284.1111111111111,36,576,307,68,314,75,5463.166015625,16.13185691833496,3112.10986328125,bright,3172716.4494662136,20,151.0,4,1.4388691546947752,1,1,0,17_c2_x10_HighHighCOV_150723,5,10,12377,6188,7426,6188,7425,16,1236.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_151_17_c2_x10_HighHighCOV_150723_local5.png
96,472.03508771929825,131.97368421052633,1888.140350877193,527.8947368421053,114,1824,464,125,478,140,2259.718017578125,11.952609062194824,1668.2979736328125,bright,3079085.970259651,21,151.0,4,1.4388691546947752,1,1,0,17_c2_x10_HighHighCOV_150723,5,10,12377,6188,7426,6188,7425,16,1236.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_151_17_c2_x10_HighHighCOV_150723_local5.png
63,121.27777777777777,88.27777777777777,485.1111111111111,353.1111111111111,72,1152,116,84,127,95,3651.911376953125,11.06156063079834,3091.55419921875,bright,2908500.4162417855,22,151.0,4,1.4388691546947752,1,1,0,17_c2_x10_HighHighCOV_150723,5,10,12377,6188,7426,6188,7425,16,1236.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_151_17_c2_x10_HighHighCOV_150723_local5.png
151,314.25,229.5462962962963,1257.0,918.1851851851852,108,1728,304,225,326,235,2808.92822265625,8.530858993530273,1680.1356201171875,bright,2587957.6237662323,23,151.0,4,1.4388691546947752,1,1,0,17_c2_x10_HighHighCOV_150723,5,10,12377,6188,7426,6188,7425,16,1236.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_151_17_c2_x10_HighHighCOV_150723_local5.png
146,365.90909090909093,217.4848484848485,1463.6363636363637,869.939393939394,33,528,363,215,370,221,5142.1318359375,15.20613956451416,2560.309326171875,bright,2580335.153761103,24,151.0,4,1.4388691546947752,1,1,0,17_c2_x10_HighHighCOV_150723,5,10,12377,6188,7426,6188,7425,16,1236.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_151_17_c2_x10_HighHighCOV_150723_local5.png
154,69.96551724137932,231.58620689655172,279.86206896551727,926.3448275862069,29,464,67,229,74,235,5320.95751953125,15.721792221069336,1878.099853515625,bright,2425994.667636997,25,151.0,4,1.4388691546947752,1,1,0,17_c2_x10_HighHighCOV_150723,5,10,12377,6188,7426,6188,7425,16,1236.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_151_17_c2_x10_HighHighCOV_150723_local5.png
12,256.4102564102564,9.897435897435898,1025.6410256410256,39.58974358974359,39,624,253,7,261,14,4513.2431640625,13.545158386230469,2782.813232421875,bright,2384171.146219142,26,151.0,4,1.4388691546947752,1,1,0,17_c2_x10_HighHighCOV_150723,5,10,12377,6188,7426,6188,7425,16,1236.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_151_17_c2_x10_HighHighCOV_150723_local5.png
128,48.067796610169495,181.32203389830508,192.27118644067798,725.2881355932203,59,944,43,177,54,186,3593.086669921875,10.739396095275879,1866.454345703125,bright,2276667.2762238607,27,151.0,4,1.4388691546947752,1,1,0,17_c2_x10_HighHighCOV_150723,5,10,12377,6188,7426,6188,7425,16,1236.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_151_17_c2_x10_HighHighCOV_150723_local5.png
124,272.2972972972973,173.8108108108108,1089.1891891891892,695.2432432432432,37,592,269,170,276,178,4497.06396484375,13.346056938171387,2226.47314453125,bright,2220668.653987928,28,151.0,4,1.4388691546947752,1,1,0,17_c2_x10_HighHighCOV_150723,5,10,12377,6188,7426,6188,7425,16,1236.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_151_17_c2_x10_HighHighCOV_150723_local5.png
117,458.7307692307692,163.42307692307693,1834.923076923077,653.6923076923077,26,416,456,161,463,167,5344.396484375,15.856846809387207,2825.798095703125,bright,2203377.18487541,29,151.0,4,1.4388691546947752,1,1,0,17_c2_x10_HighHighCOV_150723,5,10,12377,6188,7426,6188,7425,16,1236.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_151_17_c2_x10_HighHighCOV_150723_local5.png
152,373.46666666666664,228.61666666666667,1493.8666666666666,914.4666666666667,60,960,369,225,379,233,3461.98974609375,10.442511558532715,3101.653076171875,bright,2169112.0763463434,30,151.0,4,1.4388691546947752,1,1,0,17_c2_x10_HighHighCOV_150723,5,10,12377,6188,7426,6188,7425,16,1236.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_151_17_c2_x10_HighHighCOV_150723_local5.png
35,49.72727272727273,44.472727272727276,198.9090909090909,177.8909090909091,55,880,46,40,54,51,3626.584716796875,10.835989952087402,2501.098876953125,bright,2161369.9553382574,31,151.0,4,1.4388691546947752,1,1,0,17_c2_x10_HighHighCOV_150723,5,10,12377,6188,7426,6188,7425,16,1236.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_151_17_c2_x10_HighHighCOV_150723_local5.png
26,56.12,30.8,224.48,123.2,25,400,53,28,60,34,5340.9462890625,15.779430389404297,3064.81103515625,bright,2106927.254545223,32,151.0,4,1.4388691546947752,1,1,0,17_c2_x10_HighHighCOV_150723,5,10,12377,6188,7426,6188,7425,16,1236.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_151_17_c2_x10_HighHighCOV_150723_local5.png
76,189.33333333333334,104.91666666666667,757.3333333333334,419.6666666666667,36,576,186,102,194,109,4412.796875,13.13294792175293,2322.93359375,bright,2086309.1357513666,33,151.0,4,1.4388691546947752,1,1,0,17_c2_x10_HighHighCOV_150723,5,10,12377,6188,7426,6188,7425,16,1236.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_151_17_c2_x10_HighHighCOV_150723_local5.png
62,469.0,85.6046511627907,1876.0,342.4186046511628,43,688,466,83,474,90,4033.788818359375,12.010180473327637,2322.9736328125,bright,2083200.8630908465,34,151.0,4,1.4388691546947752,1,1,0,17_c2_x10_HighHighCOV_150723,5,10,12377,6188,7426,6188,7425,16,1236.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_151_17_c2_x10_HighHighCOV_150723_local5.png
94,175.3448275862069,126.20689655172414,701.3793103448276,504.82758620689657,58,928,171,122,181,131,3111.864501953125,9.411615371704102,2615.105712890625,bright,1698684.9633120568,35,151.0,4,1.4388691546947752,1,1,0,17_c2_x10_HighHighCOV_150723,5,10,12377,6188,7426,6188,7425,16,1236.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_151_17_c2_x10_HighHighCOV_150723_local5.png
105,323.5833333333333,140.04166666666666,1294.3333333333333,560.1666666666666,24,384,321,137,327,143,4827.50341796875,14.298893928527832,2450.523681640625,bright,1656671.0235153772,36,151.0,4,1.4388691546947752,1,1,0,17_c2_x10_HighHighCOV_150723,5,10,12377,6188,7426,6188,7425,16,1236.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_151_17_c2_x10_HighHighCOV_150723_local5.png
118,466.18918918918916,168.3918918918919,1864.7567567567567,673.5675675675676,74,1184,462,162,472,177,2672.222900390625,8.376461029052734,2700.700927734375,bright,1656399.052968761,37,151.0,4,1.4388691546947752,1,1,0,17_c2_x10_HighHighCOV_150723,5,10,12377,6188,7426,6188,7425,16,1236.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_151_17_c2_x10_HighHighCOV_150723_local5.png
102,427.44897959183675,139.24489795918367,1709.795918367347,556.9795918367347,49,784,424,135,432,144,3267.49365234375,9.860845565795898,2771.718994140625,bright,1578792.2643560255,38,151.0,4,1.4388691546947752,1,1,0,17_c2_x10_HighHighCOV_150723,5,10,12377,6188,7426,6188,7425,16,1236.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_151_17_c2_x10_HighHighCOV_150723_local5.png
189,3.0,292.0,12.0,1168.0,11,176,2,290,5,295,6957.65283203125,20.44127655029297,2457.336181640625,bright,1564456.3624852784,39,151.0,4,1.4388691546947752,1,1,0,17_c2_x10_HighHighCOV_150723,5,10,12377,6188,7426,6188,7425,16,1236.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_151_17_c2_x10_HighHighCOV_150723_local5.png
147,409.1296296296296,222.14814814814815,1636.5185185185185,888.5925925925926,54,864,405,218,415,228,3103.7939453125,9.332467079162598,2326.9306640625,bright,1564166.9600171875,40,151.0,4,1.4388691546947752,1,1,0,17_c2_x10_HighHighCOV_150723,5,10,12377,6188,7426,6188,7425,16,1236.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_151_17_c2_x10_HighHighCOV_150723_local5.png
141,89.26470588235294,205.8235294117647,357.05882352941177,823.2941176470588,34,544,86,203,94,209,3855.716064453125,11.4967622756958,2100.181884765625,bright,1507160.5338503649,41,151.0,4,1.4388691546947752,1,1,0,17_c2_x10_HighHighCOV_150723,5,10,12377,6188,7426,6188,7425,16,1236.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_151_17_c2_x10_HighHighCOV_150723_local5.png
158,437.7826086956522,242.14492753623188,1751.1304347826087,968.5797101449275,69,1104,432,237,443,249,2677.18701171875,8.139522552490234,2220.81103515625,bright,1503580.6600791905,42,151.0,4,1.4388691546947752,1,1,0,17_c2_x10_HighHighCOV_150723,5,10,12377,6188,7426,6188,7425,16,1236.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_151_17_c2_x10_HighHighCOV_150723_local5.png
47,444.6764705882353,59.35294117647059,1778.7058823529412,237.41176470588235,34,544,442,56,449,63,3840.791259765625,11.45366382598877,2544.44140625,bright,1495698.4851151467,43,151.0,4,1.4388691546947752,1,1,0,17_c2_x10_HighHighCOV_150723,5,10,12377,6188,7426,6188,7425,16,1236.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_151_17_c2_x10_HighHighCOV_150723_local5.png
86,401.77777777777777,117.38888888888889,1607.111111111111,469.55555555555554,36,576,399,114,406,122,3725.106689453125,11.12008285522461,2358.492919921875,bright,1491245.8211257271,44,151.0,4,1.4388691546947752,1,1,0,17_c2_x10_HighHighCOV_150723,5,10,12377,6188,7426,6188,7425,16,1236.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_151_17_c2_x10_HighHighCOV_150723_local5.png
109,475.4,143.0,1901.6,572.0,15,240,473,141,478,146,5792.10400390625,17.08036231994629,2370.7763671875,bright,1483968.5247229552,45,151.0,4,1.4388691546947752,1,1,0,17_c2_x10_HighHighCOV_150723,5,10,12377,6188,7426,6188,7425,16,1236.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_151_17_c2_x10_HighHighCOV_150723_local5.png
57,378.7142857142857,77.51428571428572,1514.857142857143,310.0571428571429,35,560,375,74,383,83,3755.662841796875,11.20819091796875,2399.93212890625,bright,1473296.5154033154,46,151.0,4,1.4388691546947752,1,1,0,17_c2_x10_HighHighCOV_150723,5,10,12377,6188,7426,6188,7425,16,1236.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_151_17_c2_x10_HighHighCOV_150723_local5.png
129,82.5,179.78571428571428,330.0,719.1428571428571,28,448,80,177,86,183,4126.00341796875,12.27608585357666,1772.9625244140625,bright,1418232.8213517834,47,151.0,4,1.4388691546947752,1,1,0,17_c2_x10_HighHighCOV_150723,5,10,12377,6188,7426,6188,7425,16,1236.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_151_17_c2_x10_HighHighCOV_150723_local5.png
139,305.30555555555554,205.30555555555554,1221.2222222222222,821.2222222222222,36,576,302,202,309,209,3623.942138671875,10.828369140625,1524.9683837890625,bright,1412689.7959849834,48,151.0,4,1.4388691546947752,1,1,0,17_c2_x10_HighHighCOV_150723,5,10,12377,6188,7426,6188,7425,16,1236.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_151_17_c2_x10_HighHighCOV_150723_local5.png
6,374.72222222222223,3.388888888888889,1498.888888888889,13.555555555555555,18,288,372,2,378,6,5134.958984375,15.268524169921875,2925.43212890625,bright,1411258.416560769,49,151.0,4,1.4388691546947752,1,1,0,17_c2_x10_HighHighCOV_150723,5,10,12377,6188,7426,6188,7425,16,1236.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_151_17_c2_x10_HighHighCOV_150723_local5.png
85,207.74698795180723,122.66265060240964,830.9879518072289,490.65060240963857,83,1328,201,114,214,129,2308.480712890625,7.03517484664917,1847.6871337890625,bright,1347966.931960138,50,151.0,4,1.4388691546947752,1,1,0,17_c2_x10_HighHighCOV_150723,5,10,12377,6188,7426,6188,7425,16,1236.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_151_17_c2_x10_HighHighCOV_150723_local5.png
36,77.0,44.86363636363637,308.0,179.45454545454547,22,352,75,42,80,48,4531.48388671875,13.445308685302734,2814.372314453125,bright,1340398.392506998,51,151.0,4,1.4388691546947752,1,1,0,17_c2_x10_HighHighCOV_150723,5,10,12377,6188,7426,6188,7425,16,1236.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_151_17_c2_x10_HighHighCOV_150723_local5.png
15,142.11111111111111,17.11111111111111,568.4444444444445,68.44444444444444,27,432,140,14,146,21,4058.02294921875,12.080060005187988,2776.4248046875,bright,1323571.3396827956,52,151.0,4,1.4388691546947752,1,1,0,17_c2_x10_HighHighCOV_150723,5,10,12377,6188,7426,6188,7425,16,1236.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_151_17_c2_x10_HighHighCOV_150723_local5.png
55,263.5833333333333,77.08333333333333,1054.3333333333333,308.3333333333333,48,768,259,73,269,82,2804.120849609375,8.501494407653809,2015.8428955078125,bright,1144282.4506242983,53,151.0,4,1.4388691546947752,1,1,0,17_c2_x10_HighHighCOV_150723,5,10,12377,6188,7426,6188,7425,16,1236.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_151_17_c2_x10_HighHighCOV_150723_local5.png
188,42.666666666666664,286.62745098039215,170.66666666666666,1146.5098039215686,51,816,39,282,48,292,2643.379638671875,8.372668266296387,1891.9544677734375,bright,1128739.1816405829,54,151.0,4,1.4388691546947752,1,1,0,17_c2_x10_HighHighCOV_150723,5,10,12377,6188,7426,6188,7425,16,1236.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_reconstruction/overlays/cycle_151_17_c2_x10_HighHighCOV_150723_local5.png
