comparison,match_scheme,treated_index,control_index,treated_roi_id,control_roi_id,treated_source,control_source,treated_source_class,control_source_class,same_source,same_source_class,treated_cycleNo,control_cycleNo,treated_event_bin,control_event_bin,match_distance
near_vs_mid_pre,same_source,99,93,source_balanced_cycle54_rank50_obj2_6_c2_x10_270623_2,source_balanced_cycle48_rank47_obj2_6_c2_x10_270623_2,6_c2_x10_270623_2,6_c2_x10_270623_2,standard,standard,True,True,54.0,48.0,near_pre_event_1_8,mid_pre_event_9_16,0.5133740002126321
near_vs_mid_pre,source_penalized_echem_context,20,18,source_balanced_cycle108_rank11_obj1_12_c2_x10_070723,source_balanced_cycle106_rank10_obj1_12_c2_x10_070723,12_c2_x10_070723,12_c2_x10_070723,standard,standard,True,True,108.0,106.0,near_pre_event_1_8,mid_pre_event_9_16,0.5776459191513744
near_vs_mid_pre,source_penalized_echem_context,21,19,source_balanced_cycle108_rank11_obj2_12_c2_x10_070723,source_balanced_cycle106_rank10_obj2_12_c2_x10_070723,12_c2_x10_070723,12_c2_x10_070723,standard,standard,True,True,108.0,106.0,near_pre_event_1_8,mid_pre_event_9_16,0.5781855342743182
near_vs_mid_pre,source_penalized_echem_context,22,18,source_balanced_cycle110_rank12_obj1_12_c2_x10_070723,source_balanced_cycle106_rank10_obj1_12_c2_x10_070723,12_c2_x10_070723,12_c2_x10_070723,standard,standard,True,True,110.0,106.0,near_pre_event_1_8,mid_pre_event_9_16,1.7470305068893377
near_vs_mid_pre,source_penalized_echem_context,23,18,source_balanced_cycle110_rank12_obj2_12_c2_x10_070723,source_balanced_cycle106_rank10_obj1_12_c2_x10_070723,12_c2_x10_070723,12_c2_x10_070723,standard,standard,True,True,110.0,106.0,near_pre_event_1_8,mid_pre_event_9_16,1.878276251849558
near_vs_mid_pre,source_penalized_echem_context,24,49,source_balanced_cycle112_rank13_obj1_12_c2_x10_070723,source_balanced_cycle145_rank25_obj2_16_c2_x10_HighHighCOV_130723,12_c2_x10_070723,16_c2_x10_HighHighCOV_130723,standard,HighHighCOV,False,False,112.0,145.0,near_pre_event_1_8,mid_pre_event_9_16,2.2763847300265354
near_vs_mid_pre,source_penalized_echem_context,25,48,source_balanced_cycle112_rank13_obj2_12_c2_x10_070723,source_balanced_cycle145_rank25_obj1_16_c2_x10_HighHighCOV_130723,12_c2_x10_070723,16_c2_x10_HighHighCOV_130723,standard,HighHighCOV,False,False,112.0,145.0,near_pre_event_1_8,mid_pre_event_9_16,2.2577283029411133
near_vs_mid_pre,source_penalized_echem_context,26,49,source_balanced_cycle114_rank14_obj1_12_c2_x10_070723,source_balanced_cycle145_rank25_obj2_16_c2_x10_HighHighCOV_130723,12_c2_x10_070723,16_c2_x10_HighHighCOV_130723,standard,HighHighCOV,False,False,114.0,145.0,near_pre_event_1_8,mid_pre_event_9_16,1.637710144897782
near_vs_mid_pre,source_penalized_echem_context,27,49,source_balanced_cycle114_rank14_obj2_12_c2_x10_070723,source_balanced_cycle145_rank25_obj2_16_c2_x10_HighHighCOV_130723,12_c2_x10_070723,16_c2_x10_HighHighCOV_130723,standard,HighHighCOV,False,False,114.0,145.0,near_pre_event_1_8,mid_pre_event_9_16,1.794077711197804
near_vs_mid_pre,source_penalized_echem_context,52,51,source_balanced_cycle150_rank27_obj1_17_c2_x10_HighHighCOV_150723,source_balanced_cycle146_rank26_obj2_17_c2_x10_HighHighCOV_150723,17_c2_x10_HighHighCOV_150723,17_c2_x10_HighHighCOV_150723,HighHighCOV,HighHighCOV,True,True,150.0,146.0,near_pre_event_1_8,mid_pre_event_9_16,6.018788431810851
near_vs_mid_pre,source_penalized_echem_context,53,50,source_balanced_cycle150_rank27_obj2_17_c2_x10_HighHighCOV_150723,source_balanced_cycle146_rank26_obj1_17_c2_x10_HighHighCOV_150723,17_c2_x10_HighHighCOV_150723,17_c2_x10_HighHighCOV_150723,HighHighCOV,HighHighCOV,True,True,150.0,146.0,near_pre_event_1_8,mid_pre_event_9_16,6.021386870311417
near_vs_mid_pre,source_penalized_echem_context,54,17,source_balanced_cycle151_rank28_obj1_17_c2_x10_HighHighCOV_150723,source_balanced_cycle104_rank9_obj2_11_c2_x10_050723,17_c2_x10_HighHighCOV_150723,11_c2_x10_050723,HighHighCOV,standard,False,False,151.0,104.0,near_pre_event_1_8,mid_pre_event_9_16,1.3977932567103624
near_vs_mid_pre,source_penalized_echem_context,55,93,source_balanced_cycle151_rank28_obj2_17_c2_x10_HighHighCOV_150723,source_balanced_cycle48_rank47_obj2_6_c2_x10_270623_2,17_c2_x10_HighHighCOV_150723,6_c2_x10_270623_2,HighHighCOV,standard,False,False,151.0,48.0,near_pre_event_1_8,mid_pre_event_9_16,1.5845665226372647
near_vs_mid_pre,source_penalized_echem_context,56,17,source_balanced_cycle152_rank29_obj1_17_c2_x10_HighHighCOV_150723,source_balanced_cycle104_rank9_obj2_11_c2_x10_050723,17_c2_x10_HighHighCOV_150723,11_c2_x10_050723,HighHighCOV,standard,False,False,152.0,104.0,near_pre_event_1_8,mid_pre_event_9_16,1.3659843028119685
near_vs_mid_pre,source_penalized_echem_context,57,93,source_balanced_cycle152_rank29_obj2_17_c2_x10_HighHighCOV_150723,source_balanced_cycle48_rank47_obj2_6_c2_x10_270623_2,17_c2_x10_HighHighCOV_150723,6_c2_x10_270623_2,HighHighCOV,standard,False,False,152.0,48.0,near_pre_event_1_8,mid_pre_event_9_16,1.5861220157281184
near_vs_mid_pre,source_penalized_echem_context,58,17,source_balanced_cycle154_rank30_obj1_17_c2_x10_HighHighCOV_150723,source_balanced_cycle104_rank9_obj2_11_c2_x10_050723,17_c2_x10_HighHighCOV_150723,11_c2_x10_050723,HighHighCOV,standard,False,False,154.0,104.0,near_pre_event_1_8,mid_pre_event_9_16,1.3364014091957657
near_vs_mid_pre,source_penalized_echem_context,59,93,source_balanced_cycle154_rank30_obj2_17_c2_x10_HighHighCOV_150723,source_balanced_cycle48_rank47_obj2_6_c2_x10_270623_2,17_c2_x10_HighHighCOV_150723,6_c2_x10_270623_2,HighHighCOV,standard,False,False,154.0,48.0,near_pre_event_1_8,mid_pre_event_9_16,1.7469462804973688
near_vs_mid_pre,source_penalized_echem_context,96,94,source_balanced_cycle52_rank49_obj1_6_c2_x10_270623_2,source_balanced_cycle50_rank48_obj1_6_c2_x10_270623_2,6_c2_x10_270623_2,6_c2_x10_270623_2,standard,standard,True,True,52.0,50.0,near_pre_event_1_8,mid_pre_event_9_16,0.25864584708470695
near_vs_mid_pre,source_penalized_echem_context,97,95,source_balanced_cycle52_rank49_obj2_6_c2_x10_270623_2,source_balanced_cycle50_rank48_obj2_6_c2_x10_270623_2,6_c2_x10_270623_2,6_c2_x10_270623_2,standard,standard,True,True,52.0,50.0,near_pre_event_1_8,mid_pre_event_9_16,0.21977751187328418
near_vs_mid_pre,source_penalized_echem_context,98,95,source_balanced_cycle54_rank50_obj1_6_c2_x10_270623_2,source_balanced_cycle50_rank48_obj2_6_c2_x10_270623_2,6_c2_x10_270623_2,6_c2_x10_270623_2,standard,standard,True,True,54.0,50.0,near_pre_event_1_8,mid_pre_event_9_16,0.5098257931714676
near_vs_mid_pre,source_penalized_echem_context,99,93,source_balanced_cycle54_rank50_obj2_6_c2_x10_270623_2,source_balanced_cycle48_rank47_obj2_6_c2_x10_270623_2,6_c2_x10_270623_2,6_c2_x10_270623_2,standard,standard,True,True,54.0,48.0,near_pre_event_1_8,mid_pre_event_9_16,0.5133740002126321
near_vs_mid_pre,source_penalized_echem_context,100,95,source_balanced_cycle56_rank51_obj1_7_c2_x10_290623,source_balanced_cycle50_rank48_obj2_6_c2_x10_270623_2,7_c2_x10_290623,6_c2_x10_270623_2,standard,standard,False,True,56.0,50.0,near_pre_event_1_8,mid_pre_event_9_16,1.3853216148532466
near_vs_mid_pre,source_penalized_echem_context,101,90,source_balanced_cycle56_rank51_obj2_7_c2_x10_290623,source_balanced_cycle46_rank46_obj1_6_c2_x10_270623_2,7_c2_x10_290623,6_c2_x10_270623_2,standard,standard,False,True,56.0,46.0,near_pre_event_1_8,mid_pre_event_9_16,1.1476249796395948
near_vs_mid_pre,source_penalized_echem_context,102,92,source_balanced_cycle58_rank52_obj1_7_c2_x10_290623,source_balanced_cycle48_rank47_obj1_6_c2_x10_270623_2,7_c2_x10_290623,6_c2_x10_270623_2,standard,standard,False,True,58.0,48.0,near_pre_event_1_8,mid_pre_event_9_16,1.4484573558999196
near_vs_mid_pre,source_penalized_echem_context,103,95,source_balanced_cycle58_rank52_obj2_7_c2_x10_290623,source_balanced_cycle50_rank48_obj2_6_c2_x10_270623_2,7_c2_x10_290623,6_c2_x10_270623_2,standard,standard,False,True,58.0,50.0,near_pre_event_1_8,mid_pre_event_9_16,1.4740256031541366
near_vs_mid_pre,source_penalized_echem_context,120,95,source_balanced_cycle78_rank61_obj1_9_c2_x10_010723,source_balanced_cycle50_rank48_obj2_6_c2_x10_270623_2,9_c2_x10_010723,6_c2_x10_270623_2,standard,standard,False,True,78.0,50.0,near_pre_event_1_8,mid_pre_event_9_16,1.442365456188318
near_vs_mid_pre,source_penalized_echem_context,121,93,source_balanced_cycle78_rank61_obj2_9_c2_x10_010723,source_balanced_cycle48_rank47_obj2_6_c2_x10_270623_2,9_c2_x10_010723,6_c2_x10_270623_2,standard,standard,False,True,78.0,48.0,near_pre_event_1_8,mid_pre_event_9_16,1.3895984251078128
near_vs_mid_pre,source_penalized_echem_context,122,95,source_balanced_cycle80_rank62_obj1_9_c2_x10_010723,source_balanced_cycle50_rank48_obj2_6_c2_x10_270623_2,9_c2_x10_010723,6_c2_x10_270623_2,standard,standard,False,True,80.0,50.0,near_pre_event_1_8,mid_pre_event_9_16,1.464146257920397
near_vs_mid_pre,source_penalized_echem_context,123,93,source_balanced_cycle80_rank62_obj2_9_c2_x10_010723,source_balanced_cycle48_rank47_obj2_6_c2_x10_270623_2,9_c2_x10_010723,6_c2_x10_270623_2,standard,standard,False,True,80.0,48.0,near_pre_event_1_8,mid_pre_event_9_16,1.4553690156338916
near_vs_mid_pre,source_penalized_echem_context,124,16,source_balanced_cycle82_rank63_obj1_9_c2_x10_010723,source_balanced_cycle104_rank9_obj1_11_c2_x10_050723,9_c2_x10_010723,11_c2_x10_050723,standard,standard,False,True,82.0,104.0,near_pre_event_1_8,mid_pre_event_9_16,1.5038270987611386
near_vs_mid_pre,source_penalized_echem_context,125,93,source_balanced_cycle82_rank63_obj2_9_c2_x10_010723,source_balanced_cycle48_rank47_obj2_6_c2_x10_270623_2,9_c2_x10_010723,6_c2_x10_270623_2,standard,standard,False,True,82.0,48.0,near_pre_event_1_8,mid_pre_event_9_16,1.7158696538480687
near_vs_mid_pre,source_penalized_echem_context,126,16,source_balanced_cycle84_rank64_obj1_9_c2_x10_010723,source_balanced_cycle104_rank9_obj1_11_c2_x10_050723,9_c2_x10_010723,11_c2_x10_050723,standard,standard,False,True,84.0,104.0,near_pre_event_1_8,mid_pre_event_9_16,1.3403412366141167
near_vs_mid_pre,source_penalized_echem_context,127,93,source_balanced_cycle84_rank64_obj2_9_c2_x10_010723,source_balanced_cycle48_rank47_obj2_6_c2_x10_270623_2,9_c2_x10_010723,6_c2_x10_270623_2,standard,standard,False,True,84.0,48.0,near_pre_event_1_8,mid_pre_event_9_16,1.7226811320842912
near_vs_mid_pre,source_class_penalized_echem_context,20,16,source_balanced_cycle108_rank11_obj1_12_c2_x10_070723,source_balanced_cycle104_rank9_obj1_11_c2_x10_050723,12_c2_x10_070723,11_c2_x10_050723,standard,standard,False,True,108.0,104.0,near_pre_event_1_8,mid_pre_event_9_16,0.557853617819471
near_vs_mid_pre,source_class_penalized_echem_context,21,19,source_balanced_cycle108_rank11_obj2_12_c2_x10_070723,source_balanced_cycle106_rank10_obj2_12_c2_x10_070723,12_c2_x10_070723,12_c2_x10_070723,standard,standard,True,True,108.0,106.0,near_pre_event_1_8,mid_pre_event_9_16,0.5781855342743182
near_vs_mid_pre,source_class_penalized_echem_context,22,16,source_balanced_cycle110_rank12_obj1_12_c2_x10_070723,source_balanced_cycle104_rank9_obj1_11_c2_x10_050723,12_c2_x10_070723,11_c2_x10_050723,standard,standard,False,True,110.0,104.0,near_pre_event_1_8,mid_pre_event_9_16,1.4603995103744338
near_vs_mid_pre,source_class_penalized_echem_context,23,17,source_balanced_cycle110_rank12_obj2_12_c2_x10_070723,source_balanced_cycle104_rank9_obj2_11_c2_x10_050723,12_c2_x10_070723,11_c2_x10_050723,standard,standard,False,True,110.0,104.0,near_pre_event_1_8,mid_pre_event_9_16,1.460753902547918
near_vs_mid_pre,source_class_penalized_echem_context,24,49,source_balanced_cycle112_rank13_obj1_12_c2_x10_070723,source_balanced_cycle145_rank25_obj2_16_c2_x10_HighHighCOV_130723,12_c2_x10_070723,16_c2_x10_HighHighCOV_130723,standard,HighHighCOV,False,False,112.0,145.0,near_pre_event_1_8,mid_pre_event_9_16,2.0263847300265354
near_vs_mid_pre,source_class_penalized_echem_context,25,48,source_balanced_cycle112_rank13_obj2_12_c2_x10_070723,source_balanced_cycle145_rank25_obj1_16_c2_x10_HighHighCOV_130723,12_c2_x10_070723,16_c2_x10_HighHighCOV_130723,standard,HighHighCOV,False,False,112.0,145.0,near_pre_event_1_8,mid_pre_event_9_16,2.0077283029411133
near_vs_mid_pre,source_class_penalized_echem_context,26,49,source_balanced_cycle114_rank14_obj1_12_c2_x10_070723,source_balanced_cycle145_rank25_obj2_16_c2_x10_HighHighCOV_130723,12_c2_x10_070723,16_c2_x10_HighHighCOV_130723,standard,HighHighCOV,False,False,114.0,145.0,near_pre_event_1_8,mid_pre_event_9_16,1.387710144897782
near_vs_mid_pre,source_class_penalized_echem_context,27,49,source_balanced_cycle114_rank14_obj2_12_c2_x10_070723,source_balanced_cycle145_rank25_obj2_16_c2_x10_HighHighCOV_130723,12_c2_x10_070723,16_c2_x10_HighHighCOV_130723,standard,HighHighCOV,False,False,114.0,145.0,near_pre_event_1_8,mid_pre_event_9_16,1.544077711197804
near_vs_mid_pre,source_class_penalized_echem_context,52,42,source_balanced_cycle150_rank27_obj1_17_c2_x10_HighHighCOV_150723,source_balanced_cycle141_rank22_obj1_16_c2_x10_HighHighCOV_130723,17_c2_x10_HighHighCOV_150723,16_c2_x10_HighHighCOV_130723,HighHighCOV,HighHighCOV,False,True,150.0,141.0,near_pre_event_1_8,mid_pre_event_9_16,5.7034124290763435
near_vs_mid_pre,source_class_penalized_echem_context,53,43,source_balanced_cycle150_rank27_obj2_17_c2_x10_HighHighCOV_150723,source_balanced_cycle141_rank22_obj2_16_c2_x10_HighHighCOV_130723,17_c2_x10_HighHighCOV_150723,16_c2_x10_HighHighCOV_130723,HighHighCOV,HighHighCOV,False,True,150.0,141.0,near_pre_event_1_8,mid_pre_event_9_16,5.707279998341899
near_vs_mid_pre,source_class_penalized_echem_context,54,17,source_balanced_cycle151_rank28_obj1_17_c2_x10_HighHighCOV_150723,source_balanced_cycle104_rank9_obj2_11_c2_x10_050723,17_c2_x10_HighHighCOV_150723,11_c2_x10_050723,HighHighCOV,standard,False,False,151.0,104.0,near_pre_event_1_8,mid_pre_event_9_16,1.1477932567103624
near_vs_mid_pre,source_class_penalized_echem_context,55,93,source_balanced_cycle151_rank28_obj2_17_c2_x10_HighHighCOV_150723,source_balanced_cycle48_rank47_obj2_6_c2_x10_270623_2,17_c2_x10_HighHighCOV_150723,6_c2_x10_270623_2,HighHighCOV,standard,False,False,151.0,48.0,near_pre_event_1_8,mid_pre_event_9_16,1.3345665226372647
near_vs_mid_pre,source_class_penalized_echem_context,56,17,source_balanced_cycle152_rank29_obj1_17_c2_x10_HighHighCOV_150723,source_balanced_cycle104_rank9_obj2_11_c2_x10_050723,17_c2_x10_HighHighCOV_150723,11_c2_x10_050723,HighHighCOV,standard,False,False,152.0,104.0,near_pre_event_1_8,mid_pre_event_9_16,1.1159843028119685
near_vs_mid_pre,source_class_penalized_echem_context,57,93,source_balanced_cycle152_rank29_obj2_17_c2_x10_HighHighCOV_150723,source_balanced_cycle48_rank47_obj2_6_c2_x10_270623_2,17_c2_x10_HighHighCOV_150723,6_c2_x10_270623_2,HighHighCOV,standard,False,False,152.0,48.0,near_pre_event_1_8,mid_pre_event_9_16,1.3361220157281184
near_vs_mid_pre,source_class_penalized_echem_context,58,17,source_balanced_cycle154_rank30_obj1_17_c2_x10_HighHighCOV_150723,source_balanced_cycle104_rank9_obj2_11_c2_x10_050723,17_c2_x10_HighHighCOV_150723,11_c2_x10_050723,HighHighCOV,standard,False,False,154.0,104.0,near_pre_event_1_8,mid_pre_event_9_16,1.0864014091957657
near_vs_mid_pre,source_class_penalized_echem_context,59,93,source_balanced_cycle154_rank30_obj2_17_c2_x10_HighHighCOV_150723,source_balanced_cycle48_rank47_obj2_6_c2_x10_270623_2,17_c2_x10_HighHighCOV_150723,6_c2_x10_270623_2,HighHighCOV,standard,False,False,154.0,48.0,near_pre_event_1_8,mid_pre_event_9_16,1.4969462804973688
near_vs_mid_pre,source_class_penalized_echem_context,96,94,source_balanced_cycle52_rank49_obj1_6_c2_x10_270623_2,source_balanced_cycle50_rank48_obj1_6_c2_x10_270623_2,6_c2_x10_270623_2,6_c2_x10_270623_2,standard,standard,True,True,52.0,50.0,near_pre_event_1_8,mid_pre_event_9_16,0.25864584708470695
near_vs_mid_pre,source_class_penalized_echem_context,97,95,source_balanced_cycle52_rank49_obj2_6_c2_x10_270623_2,source_balanced_cycle50_rank48_obj2_6_c2_x10_270623_2,6_c2_x10_270623_2,6_c2_x10_270623_2,standard,standard,True,True,52.0,50.0,near_pre_event_1_8,mid_pre_event_9_16,0.21977751187328418
near_vs_mid_pre,source_class_penalized_echem_context,98,95,source_balanced_cycle54_rank50_obj1_6_c2_x10_270623_2,source_balanced_cycle50_rank48_obj2_6_c2_x10_270623_2,6_c2_x10_270623_2,6_c2_x10_270623_2,standard,standard,True,True,54.0,50.0,near_pre_event_1_8,mid_pre_event_9_16,0.5098257931714676
near_vs_mid_pre,source_class_penalized_echem_context,99,93,source_balanced_cycle54_rank50_obj2_6_c2_x10_270623_2,source_balanced_cycle48_rank47_obj2_6_c2_x10_270623_2,6_c2_x10_270623_2,6_c2_x10_270623_2,standard,standard,True,True,54.0,48.0,near_pre_event_1_8,mid_pre_event_9_16,0.5133740002126321
near_vs_mid_pre,source_class_penalized_echem_context,100,95,source_balanced_cycle56_rank51_obj1_7_c2_x10_290623,source_balanced_cycle50_rank48_obj2_6_c2_x10_270623_2,7_c2_x10_290623,6_c2_x10_270623_2,standard,standard,False,True,56.0,50.0,near_pre_event_1_8,mid_pre_event_9_16,0.6353216148532466
near_vs_mid_pre,source_class_penalized_echem_context,101,90,source_balanced_cycle56_rank51_obj2_7_c2_x10_290623,source_balanced_cycle46_rank46_obj1_6_c2_x10_270623_2,7_c2_x10_290623,6_c2_x10_270623_2,standard,standard,False,True,56.0,46.0,near_pre_event_1_8,mid_pre_event_9_16,0.39762497963959476
near_vs_mid_pre,source_class_penalized_echem_context,102,92,source_balanced_cycle58_rank52_obj1_7_c2_x10_290623,source_balanced_cycle48_rank47_obj1_6_c2_x10_270623_2,7_c2_x10_290623,6_c2_x10_270623_2,standard,standard,False,True,58.0,48.0,near_pre_event_1_8,mid_pre_event_9_16,0.6984573558999195
near_vs_mid_pre,source_class_penalized_echem_context,103,95,source_balanced_cycle58_rank52_obj2_7_c2_x10_290623,source_balanced_cycle50_rank48_obj2_6_c2_x10_270623_2,7_c2_x10_290623,6_c2_x10_270623_2,standard,standard,False,True,58.0,50.0,near_pre_event_1_8,mid_pre_event_9_16,0.7240256031541367
near_vs_mid_pre,source_class_penalized_echem_context,120,95,source_balanced_cycle78_rank61_obj1_9_c2_x10_010723,source_balanced_cycle50_rank48_obj2_6_c2_x10_270623_2,9_c2_x10_010723,6_c2_x10_270623_2,standard,standard,False,True,78.0,50.0,near_pre_event_1_8,mid_pre_event_9_16,0.6923654561883178
near_vs_mid_pre,source_class_penalized_echem_context,121,93,source_balanced_cycle78_rank61_obj2_9_c2_x10_010723,source_balanced_cycle48_rank47_obj2_6_c2_x10_270623_2,9_c2_x10_010723,6_c2_x10_270623_2,standard,standard,False,True,78.0,48.0,near_pre_event_1_8,mid_pre_event_9_16,0.6395984251078127
near_vs_mid_pre,source_class_penalized_echem_context,122,95,source_balanced_cycle80_rank62_obj1_9_c2_x10_010723,source_balanced_cycle50_rank48_obj2_6_c2_x10_270623_2,9_c2_x10_010723,6_c2_x10_270623_2,standard,standard,False,True,80.0,50.0,near_pre_event_1_8,mid_pre_event_9_16,0.7141462579203971
near_vs_mid_pre,source_class_penalized_echem_context,123,93,source_balanced_cycle80_rank62_obj2_9_c2_x10_010723,source_balanced_cycle48_rank47_obj2_6_c2_x10_270623_2,9_c2_x10_010723,6_c2_x10_270623_2,standard,standard,False,True,80.0,48.0,near_pre_event_1_8,mid_pre_event_9_16,0.7053690156338918
near_vs_mid_pre,source_class_penalized_echem_context,124,16,source_balanced_cycle82_rank63_obj1_9_c2_x10_010723,source_balanced_cycle104_rank9_obj1_11_c2_x10_050723,9_c2_x10_010723,11_c2_x10_050723,standard,standard,False,True,82.0,104.0,near_pre_event_1_8,mid_pre_event_9_16,0.7538270987611386
near_vs_mid_pre,source_class_penalized_echem_context,125,93,source_balanced_cycle82_rank63_obj2_9_c2_x10_010723,source_balanced_cycle48_rank47_obj2_6_c2_x10_270623_2,9_c2_x10_010723,6_c2_x10_270623_2,standard,standard,False,True,82.0,48.0,near_pre_event_1_8,mid_pre_event_9_16,0.9658696538480688
near_vs_mid_pre,source_class_penalized_echem_context,126,16,source_balanced_cycle84_rank64_obj1_9_c2_x10_010723,source_balanced_cycle104_rank9_obj1_11_c2_x10_050723,9_c2_x10_010723,11_c2_x10_050723,standard,standard,False,True,84.0,104.0,near_pre_event_1_8,mid_pre_event_9_16,0.5903412366141166
near_vs_mid_pre,source_class_penalized_echem_context,127,93,source_balanced_cycle84_rank64_obj2_9_c2_x10_010723,source_balanced_cycle48_rank47_obj2_6_c2_x10_270623_2,9_c2_x10_010723,6_c2_x10_270623_2,standard,standard,False,True,84.0,48.0,near_pre_event_1_8,mid_pre_event_9_16,0.9726811320842912
near_vs_post_control,same_source,100,107,source_balanced_cycle56_rank51_obj1_7_c2_x10_290623,source_balanced_cycle64_rank54_obj2_7_c2_x10_290623,7_c2_x10_290623,7_c2_x10_290623,standard,standard,True,True,56.0,64.0,near_pre_event_1_8,post_event_1_16,1.3293159033077668
near_vs_post_control,same_source,101,104,source_balanced_cycle56_rank51_obj2_7_c2_x10_290623,source_balanced_cycle62_rank53_obj1_7_c2_x10_290623,7_c2_x10_290623,7_c2_x10_290623,standard,standard,True,True,56.0,62.0,near_pre_event_1_8,post_event_1_16,1.2324640271873695
near_vs_post_control,same_source,102,104,source_balanced_cycle58_rank52_obj1_7_c2_x10_290623,source_balanced_cycle62_rank53_obj1_7_c2_x10_290623,7_c2_x10_290623,7_c2_x10_290623,standard,standard,True,True,58.0,62.0,near_pre_event_1_8,post_event_1_16,0.7152859480283682
near_vs_post_control,same_source,103,107,source_balanced_cycle58_rank52_obj2_7_c2_x10_290623,source_balanced_cycle64_rank54_obj2_7_c2_x10_290623,7_c2_x10_290623,7_c2_x10_290623,standard,standard,True,True,58.0,64.0,near_pre_event_1_8,post_event_1_16,0.7768825069522755
near_vs_post_control,same_source,120,118,source_balanced_cycle78_rank61_obj1_9_c2_x10_010723,source_balanced_cycle76_rank60_obj1_9_c2_x10_010723,9_c2_x10_010723,9_c2_x10_010723,standard,standard,True,True,78.0,76.0,near_pre_event_1_8,post_event_1_16,1.0927385261757652
near_vs_post_control,same_source,121,119,source_balanced_cycle78_rank61_obj2_9_c2_x10_010723,source_balanced_cycle76_rank60_obj2_9_c2_x10_010723,9_c2_x10_010723,9_c2_x10_010723,standard,standard,True,True,78.0,76.0,near_pre_event_1_8,post_event_1_16,1.091399009613004
near_vs_post_control,same_source,122,118,source_balanced_cycle80_rank62_obj1_9_c2_x10_010723,source_balanced_cycle76_rank60_obj1_9_c2_x10_010723,9_c2_x10_010723,9_c2_x10_010723,standard,standard,True,True,80.0,76.0,near_pre_event_1_8,post_event_1_16,1.2487949737243391
near_vs_post_control,same_source,123,119,source_balanced_cycle80_rank62_obj2_9_c2_x10_010723,source_balanced_cycle76_rank60_obj2_9_c2_x10_010723,9_c2_x10_010723,9_c2_x10_010723,standard,standard,True,True,80.0,76.0,near_pre_event_1_8,post_event_1_16,1.2428760306028528
near_vs_post_control,same_source,124,118,source_balanced_cycle82_rank63_obj1_9_c2_x10_010723,source_balanced_cycle76_rank60_obj1_9_c2_x10_010723,9_c2_x10_010723,9_c2_x10_010723,standard,standard,True,True,82.0,76.0,near_pre_event_1_8,post_event_1_16,1.3184429938195368
near_vs_post_control,same_source,125,119,source_balanced_cycle82_rank63_obj2_9_c2_x10_010723,source_balanced_cycle76_rank60_obj2_9_c2_x10_010723,9_c2_x10_010723,9_c2_x10_010723,standard,standard,True,True,82.0,76.0,near_pre_event_1_8,post_event_1_16,1.3156898613796517
near_vs_post_control,same_source,126,118,source_balanced_cycle84_rank64_obj1_9_c2_x10_010723,source_balanced_cycle76_rank60_obj1_9_c2_x10_010723,9_c2_x10_010723,9_c2_x10_010723,standard,standard,True,True,84.0,76.0,near_pre_event_1_8,post_event_1_16,1.4402225422317914
near_vs_post_control,same_source,127,119,source_balanced_cycle84_rank64_obj2_9_c2_x10_010723,source_balanced_cycle76_rank60_obj2_9_c2_x10_010723,9_c2_x10_010723,9_c2_x10_010723,standard,standard,True,True,84.0,76.0,near_pre_event_1_8,post_event_1_16,1.4389539019294637
near_vs_post_control,source_penalized_echem_context,20,15,source_balanced_cycle108_rank11_obj1_12_c2_x10_070723,source_balanced_cycle102_rank8_obj2_11_c2_x10_050723,12_c2_x10_070723,11_c2_x10_050723,standard,standard,False,True,108.0,102.0,near_pre_event_1_8,post_event_1_16,1.2917998317997297
near_vs_post_control,source_penalized_echem_context,21,15,source_balanced_cycle108_rank11_obj2_12_c2_x10_070723,source_balanced_cycle102_rank8_obj2_11_c2_x10_050723,12_c2_x10_070723,11_c2_x10_050723,standard,standard,False,True,108.0,102.0,near_pre_event_1_8,post_event_1_16,1.3747921211149285
near_vs_post_control,source_penalized_echem_context,22,0,source_balanced_cycle110_rank12_obj1_12_c2_x10_070723,source_balanced_cycle88_rank1_obj1_10_c2_x10_030723,12_c2_x10_070723,10_c2_x10_030723,standard,standard,False,True,110.0,88.0,near_pre_event_1_8,post_event_1_16,1.9262368838723185
near_vs_post_control,source_penalized_echem_context,23,0,source_balanced_cycle110_rank12_obj2_12_c2_x10_070723,source_balanced_cycle88_rank1_obj1_10_c2_x10_030723,12_c2_x10_070723,10_c2_x10_030723,standard,standard,False,True,110.0,88.0,near_pre_event_1_8,post_event_1_16,1.7367851141092483
near_vs_post_control,source_penalized_echem_context,24,28,source_balanced_cycle112_rank13_obj1_12_c2_x10_070723,source_balanced_cycle124_rank15_obj1_14_c2_x10_HighCOV_110723,12_c2_x10_070723,14_c2_x10_HighCOV_110723,standard,HighCOV,False,False,112.0,124.0,near_pre_event_1_8,post_event_1_16,1.4476733493201188
near_vs_post_control,source_penalized_echem_context,25,35,source_balanced_cycle112_rank13_obj2_12_c2_x10_070723,source_balanced_cycle130_rank18_obj2_14_c2_x10_HighCOV_110723,12_c2_x10_070723,14_c2_x10_HighCOV_110723,standard,HighCOV,False,False,112.0,130.0,near_pre_event_1_8,post_event_1_16,1.9655489110711843
