roi_id,cycleNo,source_stem,local_cycle_index,expansion_cycle_rank,object_candidate_rank,selection_reason,event_relative_bin,cohort_role,cycles_to_next_event,cycles_since_prev_event,future_event_within_32cycles,past_event_within_16cycles,already_in_existing_video_cohort,validation_score,validation_label,object_x_full_approx,object_y_full_approx,object_area_ds_px,object_mean_residual,object_mean_abs_z,crop_x0,crop_y0,crop_x1,crop_y1,crop_size_full,output_size,n_frames,first_frame_index,last_frame_index,roi_mean_first,roi_mean_last,roi_mean_delta_last_minus_first,roi_norm_mean_first,roi_norm_mean_last,roi_norm_mean_delta_last_minus_first,stage_drift_xy_sampled,future_any_drop_within_8cycles,future_any_drop_within_16cycles,any_abrupt_drop,npz_path,preview_png,capacity_fraction_of_first,coulombic_inefficiency_pct,echem_regime_pc1,echem_regime_pc2,shape_V_mean,shape_I_abs_mean_mA,all_dq_abs_entropy,front_radius_q60_slope_px_per_norm_time_source_echem_context_residual,front_radius_q70_slope_px_per_norm_time_source_echem_context_residual,front_radius_q80_slope_px_per_norm_time_source_echem_context_residual,masked_minus_background_mean_slope_source_echem_context_residual,masked_minus_background_mean_median_source_echem_context_residual,mask_area_fraction_slope_source_echem_context_residual,mask_centroid_path_px_source_echem_context_residual,front_gradient_peak_radius_slope_px_per_norm_time_source_echem_context_residual,apparent_diffusion_q70_um2_per_norm_time_source_echem_context_residual,front_radius_slope_px_per_norm_time_source_echem_context_residual,front_radius2_slope_px2_per_norm_time_source_echem_context_residual,front_radius_slope_r2_source_echem_context_residual,front_radius2_slope_r2_source_echem_context_residual,front_radius_monotonic_fraction_source_echem_context_residual,front_gradient_strength_median_source_echem_context_residual,front_gradient_coherence_source_echem_context_residual,phase_fraction_slope_per_norm_time_source_echem_context_residual,phase_fraction_slope_r2_source_echem_context_residual,kymograph_temporal_energy_source_echem_context_residual,radial_profile_last_minus_first_l1_source_echem_context_residual,consensus_review_rank,consensus_review_score,matched_positive_support_count,visual_sanity_score,visual_sanity_flag,visual_review_score,visual_front_plausibility_score,visual_qc_tier,visual_mode_name,visual_mode_cluster,kinetics_status,stable_particle_mask_fraction,frame_mask_fraction_median,frame_mask_fraction_iqr,particle_centroid_path_px,particle_centroid_max_step_px,masked_mean_delta,masked_mean_total_variation,masked_minus_bg_delta,masked_minus_bg_slope,masked_minus_bg_slope_r2,q55_phase_fraction_first,q55_phase_fraction_last,q55_phase_fraction_delta,q55_phase_fraction_slope,q55_phase_fraction_slope_r2,q55_phase_fraction_total_variation,q55_phase_variation_to_net,q55_max_abs_rate,q55_signed_rate_at_max_abs,q55_time_of_max_abs_rate_frac,q55_positive_rate_fraction,q55_negative_rate_fraction,q55_logistic_amp,q55_logistic_k,q55_logistic_t0,q55_logistic_r2,q55_avrami_n,q55_avrami_logk,q55_avrami_r2,q55_avrami_direction,q65_phase_fraction_first,q65_phase_fraction_last,q65_phase_fraction_delta,q65_phase_fraction_slope,q65_phase_fraction_slope_r2,q65_phase_fraction_total_variation,q65_phase_variation_to_net,q65_max_abs_rate,q65_signed_rate_at_max_abs,q65_time_of_max_abs_rate_frac,q65_positive_rate_fraction,q65_negative_rate_fraction,q65_logistic_amp,q65_logistic_k,q65_logistic_t0,q65_logistic_r2,q65_avrami_n,q65_avrami_logk,q65_avrami_r2,q65_avrami_direction,q75_phase_fraction_first,q75_phase_fraction_last,q75_phase_fraction_delta,q75_phase_fraction_slope,q75_phase_fraction_slope_r2,q75_phase_fraction_total_variation,q75_phase_variation_to_net,q75_max_abs_rate,q75_signed_rate_at_max_abs,q75_time_of_max_abs_rate_frac,q75_positive_rate_fraction,q75_negative_rate_fraction,q75_logistic_amp,q75_logistic_k,q75_logistic_t0,q75_logistic_r2,q75_avrami_n,q75_avrami_logk,q75_avrami_r2,q75_avrami_direction
source_balanced_cycle4_rank32_obj1_2_c2_x14_200623,4.0,2_c2_x14_200623,11,32,1,no_near_event_control,no_near_event_control,source_balanced_pre_event_sampling,56.0,,0.0,0.0,False,23.55776606077156,source_balanced_pre_event_candidate,1182.4,1028.6,60.0,9681.8095703125,24.146244049072266,1086,933,1278,1125,192,96,96,10723,11697,8498.0634765625,8548.8935546875,50.830078125,0.0962133631110191,0.0990104749798774,0.0027971118688583,0.2236067977499789,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle4_rank32_obj1_2_c2_x14_200623.npz,,0.9855665928066654,0.8750054973753976,1.6889724271690914,-3.1019733456180467,3.828321507162959,0.500889,2.6951791690541955,-0.7233345181129682,-0.3704049190157387,,-0.0041950227788834,0.0015888867839678,-0.0029791579745338,-1.4426996582559948,,-0.3732657780241867,1.4474047134912875,10.49649235851445,0.2700399499668276,0.2052790511907883,-0.0097262210898138,0.0032512858169904,0.1768812710310354,-0.0256284843928614,-0.0915099716535516,2.077793558021494e-05,0.000968066349256,32,0.5051942982859675,0.0,,,,,,,,ok,0.3000217013888889,0.3000217013888889,0.0,20.02314095365006,0.5901912014324161,0.005468362227594226,0.1185860228188215,0.003165605731647758,-0.03256891765225649,0.4695286668923806,0.43978300180831825,0.45641952983725137,0.011211573236889705,-0.1023791968829813,0.4159077397818104,0.3371428571428573,30.070967741935466,0.5566003616636515,-0.5566003616636515,0.24210526315789474,0.5208333333333334,0.4791666666666667,0.08748172115038617,-22.632743574645097,0.42290829316395046,0.7154319812752411,-0.5342663574884567,-1.0013176327872115,0.27911097977127186,growth,0.3414104882459313,0.3515370705244123,0.004629294755876978,-0.08423197740534293,0.4776100597277161,0.23826401446654616,51.46875000000063,0.41573236889692566,0.41573236889692566,0.968421052631579,0.53125,0.46875,0.07020103044306428,-22.189097978152287,0.4141747566842314,0.7727331438308351,-0.6173091185373804,-1.1424915435200385,0.3065746520937256,growth,0.24448462929475587,0.25678119349005424,0.00933092224231466,-0.06200019574579142,0.42499643971172074,0.2079566003616636,22.286821705426323,0.3779385171790235,-0.3779385171790235,0.6421052631578947,0.5208333333333334,0.4791666666666667,0.0524318769770591,-21.951351935899805,0.42827291905744946,0.7140096069182991,-0.5100966472950949,-0.9939754212086541,0.2587485268173568,growth
source_balanced_cycle4_rank32_obj2_2_c2_x14_200623,4.0,2_c2_x14_200623,11,32,2,no_near_event_control,no_near_event_control,source_balanced_pre_event_sampling,56.0,,0.0,0.0,False,22.687511144577737,source_balanced_pre_event_candidate,1329.3818181818183,105.57575757575758,165.0,4999.91650390625,15.894702911376951,1233,10,1425,202,192,96,96,10723,11697,8890.771484375,8910.302734375,19.53125,0.0858256891369819,0.0868549346923828,0.0010292455554008,0.2236067977499789,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle4_rank32_obj2_2_c2_x14_200623.npz,,0.9855665928066654,0.8750054973753976,1.6889724271690914,-3.1019733456180467,3.828321507162959,0.500889,2.6951791690541955,,-0.5071261013390271,0.9217381966867634,0.0023479462397856,-0.0026737871440964,0.0042984164134026,1.4035994185316474,-0.3702157241347492,-0.2905249407348317,-0.3589389168774752,-5.807581646725236,-0.0750238495151333,-0.0817782579361565,0.0037129152874219,-0.0073135950733847,0.0800948498513944,0.0138368758710853,0.1055888264845089,3.725588892289936e-05,-0.0007495263114448,94,0.2114115744567354,0.0,,,,,,,,ok,0.3000217013888889,0.3000217013888889,0.0,22.75711924032447,0.6475521803761314,0.001476747323009453,0.057304507304272584,-9.356244891875476e-05,-0.015820019150937385,0.5024692750828854,0.4517179023508137,0.4311030741410488,-0.02119349005424953,-0.05144329896907184,0.43495835888154744,0.1830741410488248,8.638225255972714,0.4638336347197125,-0.4638336347197125,0.5578947368421052,0.46875,0.53125,0.013730990904816328,9.55690596895228,5.18779610598769,0.0,0.7907812816851184,-0.28604447167677893,0.46800927518800495,decay,0.3511754068716094,0.3265822784810127,-0.020904159132007216,-0.04526104099476157,0.41173744515731603,0.14372513562386963,6.875432525951554,0.4019891500904169,-0.4019891500904169,0.5578947368421052,0.3958333333333333,0.59375,0.03984442001565848,11.788330919676394,5.965142274773546,0.0,0.8907855385316849,-0.18241429846238133,0.524934188142163,decay,0.24122965641952984,0.2433996383363472,-0.0013743218806510082,-0.04642405063291138,0.4449051385040247,0.1281012658227847,93.21052631578846,0.2542495479204341,0.2542495479204341,0.9052631578947368,0.5104166666666666,0.4895833333333333,-0.0391358341044149,25.362904884824,0.4200789276186401,0.7607518248117209,0.7073917537182202,0.04501556147546443,0.37365893608048395,decay
source_balanced_cycle8_rank33_obj1_2_c2_x14_200623,8.0,2_c2_x14_200623,3,33,1,source_fill,no_near_event_control,source_balanced_pre_event_sampling,52.0,,0.0,0.0,False,23.35019795305106,source_balanced_pre_event_candidate,1654.0434782608695,127.6086956521739,92.0,7553.31103515625,21.531736373901367,1558,32,1750,224,192,96,96,2924,3898,8050.41845703125,8077.26904296875,26.8505859375,0.081392616033554,0.0826049745082855,0.0012123584747314,0.2236067977499281,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle8_rank33_obj1_2_c2_x14_200623.npz,,0.9975391573305568,0.2966041909616024,3.926655929474496,-4.453543899763182,3.8420041986332887,0.500889,2.7122170354434707,,,,0.0003639881828911,-0.0012511965648743,-0.0027685865863257,1.4127319448096234,,,2.419475152682401,38.809122883991925,-0.093165940245699,-0.076385754039961,-0.0147190731498451,-0.0017731221450383,-0.015149212156289,0.0145697709294117,0.0168602569527474,0.0001226610374635,-0.0010364905243529,34,0.4928655092096807,0.0,,,,,,,,ok,0.3000217013888889,0.3000217013888889,0.0,22.56074952346999,0.634121395666825,0.003087126734459378,0.09417692913724765,0.001964443821419304,-0.0035255161010563072,0.007831450822820218,0.44086799276672695,0.4506329113924051,0.0061482820976492825,-0.028610903972707488,0.03327521956184332,0.3040144665461123,49.44705882352867,0.5669077757685308,-0.5669077757685308,0.9157894736842105,0.5104166666666666,0.4895833333333333,0.09543728048684491,-24.049162140388724,0.8271260289480199,0.45680648970352045,0.26365286072642063,-0.05150182890652128,0.05609156388771985,growth,0.33960216998191683,0.35226039783001806,0.009041591320072373,-0.018601908987528313,0.022990952783385588,0.24846292947558785,27.479999999999894,0.42603978300180856,0.42603978300180856,0.24210526315789474,0.5,0.5,0.06950210495552231,-22.19470884622028,0.8192246577597612,0.40275241418340924,0.272445630608083,-0.22563957428331022,0.05534660403218261,growth,0.24556962025316456,0.25099457504520795,0.001952983725135582,-0.01099005424954792,0.030484693370236515,0.1289692585895117,66.03703703703842,0.23707052441229592,-0.23707052441229592,0.9157894736842105,0.5208333333333334,0.4791666666666667,0.03627610922559562,-18.85753197316135,0.812959375595146,0.4052570865396662,0.2025492552467269,-0.32498382187810737,0.037443091238152926,growth
source_balanced_cycle8_rank33_obj2_2_c2_x14_200623,8.0,2_c2_x14_200623,3,33,2,source_fill,no_near_event_control,source_balanced_pre_event_sampling,52.0,,0.0,0.0,False,23.49871855771456,source_balanced_pre_event_candidate,1184.9180327868853,1031.1475409836066,61.0,9451.41015625,23.937150955200195,1089,935,1281,1127,192,96,96,2924,3898,8273.486328125,8296.4521484375,22.9658203125,0.0814479440450668,0.0831651985645294,0.0017172545194625,0.2236067977499281,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle8_rank33_obj2_2_c2_x14_200623.npz,,0.9975391573305568,0.2966041909616024,3.926655929474496,-4.453543899763182,3.8420041986332887,0.500889,2.7122170354434707,-0.0932773602262722,,,-0.0012270778686958,0.001014162375023,0.0042184664712733,-0.7635314255738939,0.086180260643609,,,,,,0.016463664979976,-0.0018762950873139,0.1424625185765371,-0.0195598000410994,0.0034947168718982,-5.321521443313357e-05,0.0017076952458407,112,0.1591388457556935,0.0,,,,,,,,ok,0.3000217013888889,0.3000217013888889,0.0,20.04781310758708,0.48626387588241615,0.0027938320774713032,0.10943447118372429,0.0007663744032033459,-0.002913239527641049,0.004465929125681334,0.4437613019891501,0.4582278481012658,0.010849909584086825,-0.01165596278965695,0.005076203627052189,0.3249186256781196,29.946666666666616,0.6562386980108492,-0.6562386980108492,0.9157894736842105,0.5208333333333334,0.4791666666666667,0.0908428641611175,-23.80255642641814,0.8377569443019617,0.35503414393620814,0.4107143410953849,-0.1099302489679446,0.10636631751612724,growth,0.34285714285714286,0.3551537070524412,0.0070886075949367355,-0.012251309632557156,0.008089050274442733,0.2712477396021699,38.26530612244883,0.5600361663652791,-0.5600361663652791,0.9157894736842105,0.5208333333333334,0.4791666666666667,0.07655656749261773,-20.848048932145577,0.8371470726887275,0.34722879630928993,0.40766451730789965,-0.15337568397347073,0.1317245989775646,growth,0.24159132007233272,0.25171790235081376,0.006871609403254958,-0.0070021065975651615,0.00424902301492891,0.2153345388788427,31.33684210526323,0.3882459312839064,-0.3882459312839064,0.9157894736842105,0.5208333333333334,0.4791666666666667,0.0566371408960916,-20.88346973519355,0.8290170001212338,0.32192285217461636,0.37148208677858674,-0.2812451575775795,0.09487951544852047,growth
source_balanced_cycle10_rank34_obj1_2_c2_x14_200623,10.0,2_c2_x14_200623,5,34,1,source_fill,no_near_event_control,source_balanced_pre_event_sampling,50.0,,0.0,0.0,True,23.272724973652963,source_balanced_pre_event_candidate,1653.0454545454545,126.4090909090909,88.0,7940.71728515625,22.496131896972656,1557,30,1749,222,192,96,96,4874,5848,8098.37939453125,8125.857421875,27.47802734375,0.0823317766189575,0.0834903195500373,0.0011585429310798,0.1802775637731931,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle10_rank34_obj1_2_c2_x14_200623.npz,,0.9957180461011615,0.406016245215838,3.797780412827235,-4.253295093754757,3.827803853532562,0.500889,2.704659399391609,-0.8818068862159273,,,-0.0005013426245316,0.0002133916790875,-0.0033380772275862,0.0140449803897579,1.903657364570612,,,,,,0.0045432338635532,0.0008735536161698,-0.0090461846411453,0.0030116459571127,0.0552882411966576,8.854306536661644e-05,-0.0013231229980673,127,0.1026365165631469,0.0,,,,,,,,ok,0.3000217013888889,0.3000217013888889,0.0,26.27829284033208,0.6836518376526547,0.0033432121949428517,0.09160959757851009,0.002199656979476411,-0.015024779376218801,0.16303422493238995,0.4423146473779385,0.4538878842676311,0.00795660036166368,-0.07383051210827539,0.24503833874661107,0.31768535262206166,39.927272727272616,0.635623869801087,-0.635623869801087,0.8315789473684211,0.5208333333333334,0.4791666666666667,0.08589014270916853,-19.500373274434523,0.7053028493604129,0.6165093051492128,-0.15792712709959766,-0.5876870490454448,0.02637644548329965,growth,0.345750452079566,0.3446654611211573,-0.0010849909584086936,-0.05338598273708518,0.2123223179299133,0.2464376130198916,227.13333333333054,0.6150090415913105,-0.6150090415913105,0.43157894736842106,0.5104166666666666,0.4895833333333333,0.06473504617985772,-19.407018420748663,0.7076147443014728,0.5761152958857483,0.0670023627062484,-0.24617766553950354,0.004991267928162513,decay,0.24665461121157323,0.24376130198915008,-0.002242314647377952,-0.026237299826625073,0.13246178989436141,0.16889692585895127,75.32258064516088,0.4741410488245954,-0.4741410488245954,0.4421052631578947,0.5,0.5,-0.03613810769033161,17.68821126245725,0.7135052766378397,0.4426143102585258,0.013345650528028146,-0.06794607284909804,0.00024083261036422776,decay
source_balanced_cycle10_rank34_obj2_2_c2_x14_200623,10.0,2_c2_x14_200623,5,34,2,source_fill,no_near_event_control,source_balanced_pre_event_sampling,50.0,,0.0,0.0,True,22.77690240693432,source_balanced_pre_event_candidate,1333.8074074074077,108.23703703703704,135.0,5872.78076171875,18.528026580810547,1238,12,1430,204,192,96,96,4874,5848,8736.951171875,8762.28515625,25.333984375,0.0785147845745086,0.0795502960681915,0.0010355114936828,0.1802775637731931,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle10_rank34_obj2_2_c2_x14_200623.npz,,0.9957180461011615,0.406016245215838,3.797780412827235,-4.253295093754757,3.827803853532562,0.500889,2.704659399391609,,0.7993559967598762,,0.0015400424465003,-0.0004205080482433,0.0021210040117195,-0.6401119175418604,-1.1589761166145511,0.3892284323979268,-0.5293118760296573,-8.755304895554106,-0.0837682415463058,-0.082368240907688,-0.0058912345306788,0.0047317026917344,0.0161291854277253,-0.0006839659867594,-0.0890168396714699,9.557307037696976e-06,-0.0003368885604522,91,0.2311106094965595,0.0,,,,,,,,ok,0.3000217013888889,0.3000217013888889,0.0,25.78952292607553,0.7425718562291059,0.002857105937831894,0.060572503790070786,0.0016836378453432138,-0.0096387187194101,0.16783975413515484,0.4358047016274864,0.44086799276672695,0.0013743218806509527,-0.06715478831490834,0.28207339420470534,0.2500542495479205,181.9473684210582,0.5016274864376129,-0.5016274864376129,0.7263157894736842,0.5416666666666666,0.4583333333333333,0.07497285195703862,-22.700502768461632,0.703004990174662,0.6863650855480263,-0.21570041788910266,-0.6105207090251139,0.04282200987395268,growth,0.3471971066907776,0.35226039783001806,0.004122965641953025,-0.05306281575660397,0.21981621467212398,0.2287884267631105,55.491228070174934,0.43634719710669145,0.43634719710669145,0.1368421052631579,0.5416666666666666,0.4583333333333333,0.06133350149670072,-20.722057936679484,0.681889460598097,0.5865012820271894,-0.1327628181682231,-0.7000347295290936,0.01627018492803811,growth,0.24376130198915008,0.25171790235081376,0.004556962025316441,-0.03762308681791907,0.1662846417770416,0.19710669077757684,43.25396825396839,0.45696202531645014,-0.45696202531645014,0.43157894736842106,0.5208333333333334,0.4791666666666667,0.047184993633944114,-20.742901729645457,0.6882449271615795,0.5154316203428158,-0.09477619928898662,-0.8770020633423707,0.00763918056550561,growth
source_balanced_cycle14_rank35_obj1_2_c2_x14_200623,14.0,2_c2_x14_200623,9,35,1,source_fill,no_near_event_control,source_balanced_pre_event_sampling,46.0,,0.0,0.0,False,22.82416535348394,source_balanced_pre_event_candidate,1329.1538461538462,105.02564102564102,156.0,5352.28076171875,16.648698806762695,1233,9,1425,201,192,96,96,8773,9747,8838.20703125,8864.658203125,26.451171875,0.0819284990429878,0.0829002186655998,0.0009717196226119,0.2236067977499789,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle14_rank35_obj1_2_c2_x14_200623.npz,,0.9868072305587616,-0.4232825959739585,7.430740909110817,-3.830856255576917,3.830755991908237,0.500889,2.7026690190472022,2.871549155057443,,,0.0022473101295097,0.0011941667752456,0.00112467763598,1.9469882024359872,-0.0182658470313261,,,,,,0.0144052661332746,-0.0025449108718208,0.0810998439005921,0.0024342310409277,0.0817934432583235,6.090792750167795e-06,-0.0001076303091457,98,0.2038464026915113,0.0,,,,,,,,ok,0.3000217013888889,0.3000217013888889,0.0,21.358138068730494,0.6276619293814947,0.00162282440050171,0.05699641463138655,0.000533063849530474,-0.015165796507287157,0.5089906858883848,0.4430379746835443,0.45244122965641953,0.006582278481012727,-0.07848996103726588,0.5216978526812648,0.2410849909584088,36.626373626373265,0.4294755877034362,0.4294755877034362,0.05263157894736842,0.5104166666666666,0.4791666666666667,0.06195586850305914,-24.525785405110632,0.5128085022076034,0.8003026761728571,-0.5732860796288188,-0.8295075654079468,0.2766234262390811,growth,0.3410488245931284,0.3566003616636528,0.009258589511754123,-0.0694342946626647,0.5264608399652945,0.21207956600361683,22.906249999999886,0.3951175406871563,0.3951175406871563,0.9789473684210526,0.5416666666666666,0.4583333333333333,0.05477056601005187,-24.450545451229917,0.509278543785897,0.8063282689366377,-0.5739470143718928,-0.8883777948052509,0.2694022003754626,growth,0.24520795660036165,0.25786618444846293,0.008390596745027179,-0.05908199884416768,0.4949053178416446,0.1708499095840869,20.362068965517125,0.35045207956600066,-0.35045207956600066,0.37894736842105264,0.5208333333333334,0.4791666666666667,0.047117734669982585,-23.31990101119563,0.4858470988656084,0.7671112266674889,-0.48889245177827,-1.1138112121046344,0.2486449708984716,growth
source_balanced_cycle14_rank35_obj2_2_c2_x14_200623,14.0,2_c2_x14_200623,9,35,2,source_fill,no_near_event_control,source_balanced_pre_event_sampling,46.0,,0.0,0.0,False,22.97899038904026,source_balanced_pre_event_candidate,1181.3333333333333,1026.3636363636365,66.0,8832.5927734375,21.92408561706543,1085,930,1277,1122,192,96,96,8773,9747,8383.9580078125,8425.62890625,41.6708984375,0.0887420400977134,0.0908785760402679,0.0021365359425544,0.2236067977499789,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle14_rank35_obj2_2_c2_x14_200623.npz,,0.9868072305587616,-0.4232825959739585,7.430740909110817,-3.830856255576917,3.830755991908237,0.500889,2.7026690190472022,,,,-0.0043970713615383,-0.0003305265331148,-0.0023608866999413,0.7041092250111873,-1.095992612184805,,-6.771534463565221,-94.73086511112491,0.1195008607637384,0.0586420125368909,-0.0041374569367133,-0.0061542510682523,-0.668930670753235,-0.0117502246400205,-0.0449137668702808,-6.386054850745693e-05,0.0019818918905677,124,0.125521948847005,0.0,,,,,,,,ok,0.3000217013888889,0.3000217013888889,0.0,22.482277499159885,0.5759957796669178,0.005446360035248732,0.11538938684069008,0.0044270002551721754,-0.031222769375636575,0.4949882824402464,0.4394213381555154,0.45135623869801084,0.007956600361663624,-0.12058201748662395,0.49886994448244093,0.3539963833634721,44.49090909090927,0.5531645569620203,0.5531645569620203,0.10526315789473684,0.5208333333333334,0.4791666666666667,0.09670286777380839,-22.059584469171003,0.5283003821617618,0.7705933190364509,-0.4859901651196421,-0.9856568472648998,0.23021316470785924,growth,0.3410488245931284,0.35370705244122963,0.008607594936708873,-0.09163643481665154,0.47749435586073374,0.2818806509945751,32.747899159663824,0.450090415913202,0.450090415913202,0.22105263157894736,0.5208333333333334,0.4791666666666667,0.0739661495790265,-21.35039037231196,0.514209481663737,0.7438727354908529,-0.4687622803075849,-1.0385899542705397,0.2181598918603428,growth,0.24086799276672693,0.25063291139240507,0.004773960216998191,-0.06587568277996292,0.49449965487878267,0.1984810126582278,41.57575757575757,0.3264014466546161,-0.3264014466546161,0.3157894736842105,0.53125,0.46875,0.05281525182786355,-21.38393684161006,0.5201711243030226,0.7595597864021513,-0.4877006417572107,-1.078992968686835,0.23847461677370096,growth
source_balanced_cycle26_rank36_obj1_4_c2_x10_240623,26.0,4_c2_x10_240623,1,36,1,no_near_event_control,no_near_event_control,source_balanced_pre_event_sampling,34.0,,0.0,0.0,True,25.079870246666943,source_balanced_pre_event_candidate,569.7142857142857,189.25714285714287,35.0,13485.7822265625,32.374229431152344,474,93,666,285,192,96,96,936,1872,8492.6904296875,8490.19921875,-2.4912109375,0.0912883654236793,0.0912694185972213,-1.894682645797729e-05,0.2500000000000909,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle26_rank36_obj1_4_c2_x10_240623.npz,,0.978391735098347,1.1384022568462768,0.444318024075265,-2.655823888226134,3.8280867613085183,0.500889,2.692073960188713,,,,0.0021870957091674,0.0043169382394226,-0.0008927688947042,-0.2372245128526842,3.59105862429492,,,,,,0.0078801562194781,0.0074225546010752,-0.0065732531898379,0.0176355121715042,-0.0105752461297157,4.3402739632731976e-05,0.0032160649536038,99,0.2020348084886128,0.0,,,,,,,,ok,0.3000217013888889,0.3000217013888889,0.0,27.16866062159272,0.7492173986654792,0.0002922540385727479,0.06540675321067868,0.00032032057296235705,0.0033202852866643377,0.03011497370850791,0.4538878842676311,0.45678119349005425,0.013743218806509916,0.01821055722301996,0.02001427004158418,0.2724050632911394,19.821052631579,0.597830018083183,0.597830018083183,0.05263157894736842,0.5104166666666666,0.4895833333333333,0.07784979317664281,18.855241873297505,0.16798707263240348,0.3988309549862833,0.3929082503886234,-0.133259536695724,0.12578439372469985,growth,0.3569620253164557,0.34972875226039785,0.0012296564195298232,0.014952461736358537,0.018795634753200563,0.2344303797468354,190.64705882353155,0.4672694394213366,-0.4672694394213366,0.5578947368421052,0.5104166666666666,0.4895833333333333,0.05837859745286164,22.06122358219617,0.19679081619149907,0.3903805462890665,0.33428370530029294,-0.2994117226841721,0.07242840934805805,growth,0.2524412296564195,0.2535262206148282,0.006943942133815606,0.011500344885442122,0.01692160109001095,0.18965641952983725,27.312499999999787,0.4397830018083191,0.4397830018083191,0.05263157894736842,0.5208333333333334,0.4791666666666667,0.05165126233965968,18.593489010483648,0.16986562449303275,0.3743950637209935,0.29415568991631014,-0.3201231849371244,0.06998790202800298,growth
source_balanced_cycle26_rank36_obj2_4_c2_x10_240623,26.0,4_c2_x10_240623,1,36,2,no_near_event_control,no_near_event_control,source_balanced_pre_event_sampling,34.0,,0.0,0.0,True,22.78637000861585,source_balanced_pre_event_candidate,1332.4963503649635,128.2919708029197,137.0,5932.49560546875,18.39220428466797,1236,32,1428,224,192,96,96,936,1872,8760.6279296875,8756.60546875,-4.0224609375,0.0740994065999984,0.0739099606871604,-0.0001894459128379,0.2500000000000909,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle26_rank36_obj2_4_c2_x10_240623.npz,,0.978391735098347,1.1384022568462768,0.444318024075265,-2.655823888226134,3.8280867613085183,0.500889,2.692073960188713,-0.4382701875137316,-0.0325872677474952,,0.0029687204187983,-0.0032918223314109,-0.001312036325035,0.6272669150234567,2.1139031769595524,-0.0300716155269997,-0.0381871326228869,-0.3730732518021836,-0.1412926071794361,-0.1218191392966978,0.0009161019070751,-0.0048759446197856,0.0340552010649658,-0.0006810217240094,-0.0103126566103121,-1.5434462100301758e-05,-0.0020104190125855,41,0.4616652202696437,0.0,,,,,,,,ok,0.3000217013888889,0.3000217013888889,0.0,30.880860804987552,0.9023650192578424,-0.00022076705426893328,0.05231747659970801,-9.775321526198089e-05,0.005351171778215011,0.0754129023021346,0.45244122965641953,0.46112115732368897,0.01569620253164561,0.012345454037024002,0.011301497917738823,0.24860759493670914,15.838709677419333,0.529113924050634,-0.529113924050634,0.9263157894736842,0.5416666666666666,0.4583333333333333,0.07557116065271925,19.969957005901346,0.14485606606921655,0.4029946469158756,0.3668253469748066,-0.11551618818588187,0.10099655629087889,growth,0.34864376130198915,0.35226039783001806,0.010054249547920446,0.005004940250927626,0.0022747985703772677,0.22763110307414136,22.640287769784177,0.5600361663652791,0.5600361663652791,0.05263157894736842,0.5,0.5,0.07448698366889642,19.096574959812386,0.11531794134808905,0.36537060677438404,0.3206521429904475,-0.11998323834745106,0.08809894370679261,growth,0.2528028933092224,0.2549728752260398,0.010054249547920446,0.004392442348203762,0.003277417545706207,0.17945750452079579,17.848920863309342,0.5325497287522616,0.5325497287522616,0.2736842105263158,0.46875,0.53125,0.051863375966874306,18.952915579594176,0.12320838169738954,0.3555153719860523,0.2605532454356458,-0.19760986656382223,0.058273145607178445,growth
