roi_id,cycleNo,cohort_role,event_reference_cycle,method,n_eval_frames,transition_center_frac,transition_iqr_frac,residual_peak_step_fraction,residual_peak_particle_mse,residual_weighted_center_frac,peak_distance_to_transition_frac,weighted_center_distance_to_transition_frac,near_transition_residual_fraction,near_transition_particle_mse_median,far_transition_particle_mse_median,near_minus_far_particle_mse_median,near_far_wilcoxon_p,particle_to_nonparticle_mse_ratio_median,mask_fallback_fraction_eval,alignment_permutation_p,transfer_rank,transferred_masked_residual_signature,future_any_drop_within_8cycles,future_any_drop_within_16cycles,any_abrupt_drop,threshold_robust_phase_score,threshold_robust_diffusion_score,diffusion_proxy_median_um2_per_s,radius2_slope_median_px2_per_s,persistence_particle_mse_mean,low_rank_dmd_particle_mse_mean
cycle151_rank4_obj1,151.0,,,persistence,32,0.5473684210526316,0.0,0.16129032258064516,0.0259422846138477,0.22974490193680483,0.3860780984719865,0.31762351911582676,0.07628366170167512,0.0001540909579489,0.0001746745692798,-2.058361133089998e-05,0.8203125,1.5419602827418486,0.0,,4,1.4388691546947752,1,1,0,-0.0833333333333333,0.6354166666666667,3.2521949982006607e-06,0.001411542967969,0.0010426422995806,0.0061742809557472
cycle151_rank4_obj1,151.0,,,velocity,32,0.5473684210526316,0.0,0.16129032258064516,0.0261207800358533,0.24200443484782927,0.3860780984719865,0.3053639862048023,0.12449441139450595,0.0004637487872969,0.0004281155124772,3.563327481969996e-05,0.91015625,1.4627874605837725,0.0,,4,1.4388691546947752,1,1,0,-0.0833333333333333,0.6354166666666667,3.2521949982006607e-06,0.001411542967969,0.0010426422995806,0.0061742809557472
cycle151_rank4_obj2,151.0,,,low_rank_dmd,32,0.6,0.0,0.22580645161290322,0.0165900345891714,0.5582188341947318,0.37419354838709673,0.04178116580526814,0.32701499990806504,0.012247480452060651,0.012793903704732601,-0.0005464232526719501,0.10546875,9.72743759989772,0.0,,4,1.4388691546947752,1,1,0,1.2604166666666663,0.8020833333333333,9.838070822310428e-06,0.0042699960166277,0.0010865358988212,0.0115374092420097
cycle151_rank4_obj2,151.0,,,persistence,32,0.6,0.0,0.16129032258064516,0.0267434138804674,0.22961333131775957,0.43870967741935485,0.3703866686822404,0.06111829181165574,0.00015031331713539998,0.0002296022794325,-7.928896229710003e-05,0.275390625,2.376274146837831,0.0,,4,1.4388691546947752,1,1,0,1.2604166666666663,0.8020833333333333,9.838070822310428e-06,0.0042699960166277,0.0010865358988212,0.0115374092420097
cycle151_rank4_obj2,151.0,,,velocity,32,0.6,0.0,0.16129032258064516,0.0253544095903635,0.23392063628890866,0.43870967741935485,0.3660793637110913,0.10032357244948605,0.00038875250902484996,0.00048402787069785,-9.527536167300006e-05,0.556640625,2.2894315098039377,0.0,,4,1.4388691546947752,1,1,0,1.2604166666666663,0.8020833333333333,9.838070822310428e-06,0.0042699960166277,0.0010865358988212,0.0115374092420097
cycle151_rank4_obj3,151.0,,,low_rank_dmd,32,0.49473684210526314,0.0842105263157894,0.3870967741935484,0.0171499345451593,0.5494790312137,0.10764006791171477,0.05474218910843687,0.31002196660480047,0.0153874587267637,0.0156278256326913,-0.00024036690592760084,0.0546875,9.21700440342277,0.0,,4,1.4388691546947752,1,1,0,0.7604166666666666,0.8020833333333333,3.5548311927908026e-06,0.0015428954829821,0.0007654748320646,0.0140752681327285
cycle151_rank4_obj3,151.0,,,persistence,32,0.49473684210526314,0.0842105263157894,0.16129032258064516,0.0189816039055585,0.2245523567178291,0.333446519524618,0.270184485387434,0.07190617272173555,7.972869207151234e-05,0.0001820192264858,-0.00010229053441428767,0.5703125,1.5879447520096113,0.0,,4,1.4388691546947752,1,1,0,0.7604166666666666,0.8020833333333333,3.5548311927908026e-06,0.0015428954829821,0.0007654748320646,0.0140752681327285
cycle151_rank4_obj3,151.0,,,velocity,32,0.49473684210526314,0.0842105263157894,0.16129032258064516,0.0186885297298431,0.21176222186516425,0.333446519524618,0.2829746202400989,0.09933410885066428,0.0002931166673079,0.0003487080975901,-5.559143028219997e-05,0.5703125,1.2872267441440268,0.0,,4,1.4388691546947752,1,1,0,0.7604166666666666,0.8020833333333333,3.5548311927908026e-06,0.0015428954829821,0.0007654748320646,0.0140752681327285
cycle151_rank4_obj4,151.0,,,low_rank_dmd,32,0.5473684210526316,0.0,0.9354838709677419,0.0211175642907619,0.6002221578094682,0.38811544991511027,0.05285373675683658,0.2684678460889371,0.0092950528487563,0.0082640415057539,0.0010310113430023991,0.0078125,11.399558416767533,0.0,,4,1.4388691546947752,1,1,0,-0.34375,0.3645833333333333,2.322205701075035e-06,0.0010079017799804,0.0004891058458724,0.0097698855242924
cycle151_rank4_obj4,151.0,,,persistence,32,0.5473684210526316,0.0,0.16129032258064516,0.0116616459563374,0.2465361583248662,0.3860780984719865,0.3008322627277654,0.08008729877011424,7.822190673323348e-05,0.0001083917886717,-3.0169881938466514e-05,1.0,2.0913123637033486,0.0,,4,1.4388691546947752,1,1,0,-0.34375,0.3645833333333333,2.322205701075035e-06,0.0010079017799804,0.0004891058458724,0.0097698855242924
cycle151_rank4_obj4,151.0,,,velocity,32,0.5473684210526316,0.0,0.1935483870967742,0.0130233662202954,0.2368184677201242,0.3538200339558574,0.31054995333250746,0.10265934990027978,0.0002404152619419,0.0002732992870733,-3.288402513139998e-05,0.91015625,1.9043538302045464,0.0,,4,1.4388691546947752,1,1,0,-0.34375,0.3645833333333333,2.322205701075035e-06,0.0010079017799804,0.0004891058458724,0.0097698855242924
cycle152_rank5_obj1,152.0,,,low_rank_dmd,32,0.49473684210526314,0.03157894736842104,0.22580645161290322,0.0085647478699684,0.4809706433721895,0.2689303904923599,0.013766198733073665,0.2426778004621915,0.0046683633700013,0.0061482423916459,-0.0014798790216446,0.203125,10.284018444119106,0.0,,5,1.1876601241161993,1,1,0,-0.4375,0.8854166666666666,5.773466394105487e-06,0.0025058447891082,0.0008586156095589,0.0058596056187525
cycle152_rank5_obj1,152.0,,,persistence,32,0.49473684210526314,0.03157894736842104,0.41935483870967744,0.0167206544429063,0.357481163543667,0.0753820033955857,0.13725567856159615,0.6596235549110694,0.0001431813579984,0.0001555534254293,-1.2372067430899998e-05,0.734375,1.5555258751536867,0.0,,5,1.1876601241161993,1,1,0,-0.4375,0.8854166666666666,5.773466394105487e-06,0.0025058447891082,0.0008586156095589,0.0058596056187525
cycle152_rank5_obj1,152.0,,,velocity,32,0.49473684210526314,0.03157894736842104,0.41935483870967744,0.0157157555222511,0.3003965984981289,0.0753820033955857,0.19434024360713426,0.4804878576224879,0.0003116274892818,0.0003167689719703,-5.14148268850002e-06,0.8203125,1.0957281968060624,0.0,,5,1.1876601241161993,1,1,0,-0.4375,0.8854166666666666,5.773466394105487e-06,0.0025058447891082,0.0008586156095589,0.0058596056187525
cycle152_rank5_obj2,152.0,,,low_rank_dmd,32,0.6105263157894737,0.0,0.967741935483871,0.0174355711787939,0.5904008251980941,0.3572156196943973,0.02012549059137958,0.30749458289330533,0.0115998517721891,0.0079012745991349,0.003698577173054201,0.00390625,10.03199834719143,0.0,,5,1.1876601241161993,1,1,0,0.8854166666666665,0.8020833333333334,1.1711172882164502e-05,0.0050829743412172,0.0008566531739688,0.0105221478006569
cycle152_rank5_obj2,152.0,,,persistence,32,0.6105263157894737,0.0,0.41935483870967744,0.013817673549056,0.31724316415367276,0.19117147707979626,0.29328315163580093,0.048817763150184955,0.0001086419288185,0.0001868860272224,-7.82440984039e-05,0.203125,2.545184222338472,0.0,,5,1.1876601241161993,1,1,0,0.8854166666666665,0.8020833333333334,1.1711172882164502e-05,0.0050829743412172,0.0008566531739688,0.0105221478006569
cycle152_rank5_obj2,152.0,,,velocity,32,0.6105263157894737,0.0,0.0,0.0130502255633473,0.25668259627855394,0.6105263157894737,0.35384371951091975,0.04901679032112555,0.0002376714401179,0.0002374796167714,1.9182334649999952e-07,0.1640625,1.4244579747530781,0.0,,5,1.1876601241161993,1,1,0,0.8854166666666665,0.8020833333333334,1.1711172882164502e-05,0.0050829743412172,0.0008566531739688,0.0105221478006569
cycle152_rank5_obj3,152.0,,,low_rank_dmd,32,0.5578947368421052,0.0,0.967741935483871,0.0232281181961298,0.6287653636953637,0.4098471986417658,0.07087062685325851,0.301800411393102,0.0124841695651412,0.007235256023705,0.0052489135414362,0.00390625,15.404278317152105,0.0,,5,1.1876601241161993,1,1,0,-0.1458333333333334,0.0416666666666666,1.3434946978268669e-06,0.000583114018154,0.0005377065664333,0.01099443219573
cycle152_rank5_obj3,152.0,,,persistence,32,0.5578947368421052,0.0,0.41935483870967744,0.0112273255363106,0.3772050460261564,0.13853989813242779,0.18068969081594882,0.7001314590499038,7.500835636164993e-05,0.000101422665466,-2.6414309104350075e-05,0.8203125,2.140719605740068,0.0,,5,1.1876601241161993,1,1,0,-0.1458333333333334,0.0416666666666666,1.3434946978268669e-06,0.000583114018154,0.0005377065664333,0.01099443219573
cycle152_rank5_obj3,152.0,,,velocity,32,0.5578947368421052,0.0,0.41935483870967744,0.0103558171540498,0.3087910610134218,0.13853989813242779,0.24910367582868342,0.5039626694859423,0.0001983941619982,0.000206800061278,-8.405899279799998e-06,0.65234375,1.7169604545636856,0.0,,5,1.1876601241161993,1,1,0,-0.1458333333333334,0.0416666666666666,1.3434946978268669e-06,0.000583114018154,0.0005377065664333,0.01099443219573
cycle152_rank5_obj4,152.0,,,low_rank_dmd,32,0.5578947368421052,0.0,0.967741935483871,0.0122385825961828,0.6303417306154292,0.4098471986417658,0.07244699377332398,0.3217929826664501,0.0076960255391895,0.0043801218271255,0.003315903712064,0.00390625,19.3560822089078,0.0,,5,1.1876601241161993,1,1,0,-0.4895833333333333,-0.5,1.948021835195176e-06,0.0008454955881923,0.0004907719878701,0.0066287732843193
cycle152_rank5_obj4,152.0,,,persistence,32,0.5578947368421052,0.0,0.41935483870967744,0.0102868732064962,0.3615513845222014,0.13853989813242779,0.1963433523199038,0.6933518539299345,6.026887058396824e-05,8.005537529243156e-05,-1.9786504708463326e-05,0.42578125,1.7967492657561854,0.0,,5,1.1876601241161993,1,1,0,-0.4895833333333333,-0.5,1.948021835195176e-06,0.0008454955881923,0.0004907719878701,0.0066287732843193
cycle152_rank5_obj4,152.0,,,velocity,32,0.5578947368421052,0.0,0.41935483870967744,0.0095151532441377,0.3013213959545014,0.13853989813242779,0.2565733408876038,0.5278816186824121,0.0001369797537336,0.0001389571116305,-1.9773578969000077e-06,0.65234375,1.1110127205346263,0.0,,5,1.1876601241161993,1,1,0,-0.4895833333333333,-0.5,1.948021835195176e-06,0.0008454955881923,0.0004907719878701,0.0066287732843193
cycle153_rank7_obj1,153.0,,,low_rank_dmd,32,0.4842105263157895,0.0,0.3225806451612903,0.0109259923920035,0.4667967607492011,0.16162988115449917,0.017413765566588357,0.30620890706114445,0.00999251101166,0.0090064834803342,0.0009860275313257998,0.65234375,11.73216542465008,0.0,,7,0.8710369083836372,1,1,0,-0.3333333333333333,0.8437499999999999,1.4778848079399394e-05,0.006414430590017,0.0024888799000564,0.008984270854853
cycle153_rank7_obj1,153.0,,,persistence,32,0.4842105263157895,0.0,0.03225806451612903,0.0143485516309738,0.3434117879789655,0.4519524617996604,0.140798738336824,0.1247749163204579,0.0001251556241186,0.0001623673888389,-3.721176472029999e-05,0.12890625,1.541114951599083,0.0,,7,0.8710369083836372,1,1,0,-0.3333333333333333,0.8437499999999999,1.4778848079399394e-05,0.006414430590017,0.0024888799000564,0.008984270854853
cycle153_rank7_obj1,153.0,,,velocity,32,0.4842105263157895,0.0,0.0,0.0354374647140502,0.31444286103223856,0.4842105263157895,0.16976766528355092,0.05975500473329579,0.0001933753374032,0.0032533013727515,-0.0030599260353483,0.01171875,0.9171317503236047,0.0,,7,0.8710369083836372,1,1,0,-0.3333333333333333,0.8437499999999999,1.4778848079399394e-05,0.006414430590017,0.0024888799000564,0.008984270854853
cycle153_rank7_obj2,153.0,,,low_rank_dmd,32,0.6947368421052632,0.0,0.6129032258064516,0.0208453610539436,0.5436764224042516,0.08183361629881158,0.15106041970101158,0.324077658133095,0.010449889115989201,0.01041722903028125,3.266008570795148e-05,0.083984375,12.324405866309569,0.0,,7,0.8710369083836372,1,1,0,0.53125,0.7604166666666666,2.0965415290160466e-05,0.0090995726085765,0.0046029147752051,0.0113511280214879
cycle153_rank7_obj2,153.0,,,persistence,32,0.6947368421052632,0.0,0.03225806451612903,0.0341378338634967,0.2965354243683109,0.6624787775891342,0.39820141773695233,0.24229187886828452,0.0001275496324524,0.00023352103016799998,-0.00010597139771559999,0.10546875,2.819789119637419,0.0,,7,0.8710369083836372,1,1,0,0.53125,0.7604166666666666,2.0965415290160466e-05,0.0090995726085765,0.0046029147752051,0.0113511280214879
cycle153_rank7_obj2,153.0,,,velocity,32,0.6947368421052632,0.0,0.12903225806451613,0.0606793463230133,0.3058623410446004,0.5657045840407471,0.3888745010606628,0.2677820966695661,0.00012244945537525,0.00032410495623475,-0.0002016555008595,0.10546875,1.0355694930119532,0.0,,7,0.8710369083836372,1,1,0,0.53125,0.7604166666666666,2.0965415290160466e-05,0.0090995726085765,0.0046029147752051,0.0113511280214879
cycle153_rank7_obj3,153.0,,,low_rank_dmd,32,0.5789473684210527,0.0,1.0,0.0116814170032739,0.5155095316844968,0.42105263157894735,0.0634378367365559,0.2902712990420942,0.0109123885631561,0.0103904725983738,0.0005219159647823005,0.09765625,19.258016143021266,0.0,,7,0.8710369083836372,1,1,0,-0.3020833333333333,0.0,7.293103041828939e-06,0.0031654093063493,0.0019238008262618,0.010196704606642
cycle153_rank7_obj3,153.0,,,persistence,32,0.5789473684210527,0.0,0.03225806451612903,0.0130727821961045,0.3271748646095684,0.5466893039049237,0.25177250381148425,0.20075521571278587,7.092054147506133e-05,8.485287980875e-05,-1.3932338333688676e-05,0.203125,2.188748966169459,0.0,,7,0.8710369083836372,1,1,0,-0.3020833333333333,0.0,7.293103041828939e-06,0.0031654093063493,0.0019238008262618,0.010196704606642
cycle153_rank7_obj3,153.0,,,velocity,32,0.5789473684210527,0.0,0.0,0.0320897325873374,0.2987029530728972,0.5789473684210527,0.2802444153481555,0.21253476040677258,9.312549809692428e-05,0.0001042573858285,-1.1131887731575721e-05,0.12890625,0.9425676803166256,0.0,,7,0.8710369083836372,1,1,0,-0.3020833333333333,0.0,7.293103041828939e-06,0.0031654093063493,0.0019238008262618,0.010196704606642
cycle153_rank7_obj4,153.0,,,low_rank_dmd,32,0.4842105263157895,0.0,1.0,0.0193554498255252,0.5347463647633637,0.5157894736842106,0.0505358384475742,0.280132252966161,0.0132251884788274,0.0126313315704464,0.0005938569083810009,0.01171875,6.062497766966544,0.0,,7,0.8710369083836372,1,1,0,0.59375,0.59375,1.100830095084398e-05,0.0047779083988038,0.0019450141777497,0.0131884730362799
cycle153_rank7_obj4,153.0,,,persistence,32,0.4842105263157895,0.0,0.03225806451612903,0.0131573779508471,0.32544464707854565,0.4519524617996604,0.15876587923724383,0.10885167480314567,7.051566353766248e-05,0.0001055376196745,-3.5021956136837526e-05,0.12890625,2.1852770779131117,0.0,,7,0.8710369083836372,1,1,0,0.59375,0.59375,1.100830095084398e-05,0.0047779083988038,0.0019450141777497,0.0131884730362799
cycle153_rank7_obj4,153.0,,,velocity,32,0.4842105263157895,0.0,0.0,0.0288989506661891,0.3002842263705973,0.4842105263157895,0.18392629994519216,0.05134713318042894,8.821483788779005e-05,0.0032706439960747,-0.00318242915818691,0.01171875,0.9524945744938187,0.0,,7,0.8710369083836372,1,1,0,0.59375,0.59375,1.100830095084398e-05,0.0047779083988038,0.0019450141777497,0.0131884730362799
cycle154_rank6_obj1,154.0,,,low_rank_dmd,32,0.4842105263157895,0.026315789473684237,0.5161290322580645,0.0115060517564415,0.48924415452787506,0.03191850594227502,0.0050336282120855835,0.42209446726762234,0.0111651131883263,0.0051714605651795,0.0059936526231468,0.00390625,12.865932079869278,0.0,,6,1.0097002411185476,1,1,0,-0.5625000000000001,0.8645833333333333,8.276832612639884e-06,0.0035923752659027,0.0006863639212042,0.0072957834490807
cycle154_rank6_obj1,154.0,,,persistence,32,0.4842105263157895,0.026315789473684237,0.7741935483870968,0.0057477243244647,0.5461059288617479,0.2899830220713073,0.06189540254595843,0.049497580640258595,0.0001188011228805,0.000154503431986,-3.570230910550002e-05,0.1640625,1.590515319555279,0.0,,6,1.0097002411185476,1,1,0,-0.5625000000000001,0.8645833333333333,8.276832612639884e-06,0.0035923752659027,0.0006863639212042,0.0072957834490807
cycle154_rank6_obj1,154.0,,,velocity,32,0.4842105263157895,0.026315789473684237,0.8064516129032258,0.0115748485550284,0.5269907310042177,0.3222410865874363,0.04278020468842819,0.03483437276215432,0.0001782828621799,0.0004508726706262,-0.0002725898084463,0.0078125,0.9256297026007687,0.0,,6,1.0097002411185476,1,1,0,-0.5625000000000001,0.8645833333333333,8.276832612639884e-06,0.0035923752659027,0.0006863639212042,0.0072957834490807
cycle154_rank6_obj2,154.0,,,low_rank_dmd,32,0.5368421052631579,0.0052631578947368585,1.0,0.0284301564097404,0.655789538312552,0.4631578947368421,0.11894743304939415,0.225190251900917,0.008298903703689499,0.01092372694984075,-0.0026248232461512505,0.037109375,8.177410229262412,0.0,,6,1.0097002411185476,1,1,0,0.53125,0.8020833333333334,1.406783869891657e-05,0.0061058327686269,0.0011982445051899,0.0117015752912266
cycle154_rank6_obj2,154.0,,,persistence,32,0.5368421052631579,0.0052631578947368585,0.7741935483870968,0.0088650174438953,0.4983033771653306,0.23735144312393885,0.038538728097827324,0.048041512628375034,0.0001700108914519,0.0002529814082663,-8.29705168144e-05,0.193359375,3.0167420304445205,0.0,,6,1.0097002411185476,1,1,0,0.53125,0.8020833333333334,1.406783869891657e-05,0.0061058327686269,0.0011982445051899,0.0117015752912266
cycle154_rank6_obj2,154.0,,,velocity,32,0.5368421052631579,0.0052631578947368585,0.8064516129032258,0.0173016283661127,0.4823105187087391,0.26960950764006786,0.05453158655441881,0.014026236553931879,0.00010825579374790001,0.0007554642797913,-0.0006472084860434,0.00390625,1.1539083939492532,0.0,,6,1.0097002411185476,1,1,0,0.53125,0.8020833333333334,1.406783869891657e-05,0.0061058327686269,0.0011982445051899,0.0117015752912266
cycle154_rank6_obj3,154.0,,,low_rank_dmd,32,0.4842105263157895,0.005263157894736803,1.0,0.0212808325886726,0.6084891142967689,0.5157894736842106,0.1242785879809794,0.2532318167963416,0.0078588249161839,0.0070617976598441,0.0007970272563397997,0.00390625,9.510284573984244,0.0,,6,1.0097002411185476,1,1,0,-0.1249999999999999,0.0624999999999999,2.6789503082236144e-06,0.0011627388490553,0.0003753105327177,0.0088957665284397
cycle154_rank6_obj3,154.0,,,persistence,32,0.4842105263157895,0.005263157894736803,0.7741935483870968,0.0028585037216544,0.5356565535501754,0.2899830220713073,0.051446027234385905,0.0561717946661988,7.340443698922172e-05,8.582470763940364e-05,-1.242027065018192e-05,0.42578125,2.261599463209581,0.0,,6,1.0097002411185476,1,1,0,-0.1249999999999999,0.0624999999999999,2.6789503082236144e-06,0.0011627388490553,0.0003753105327177,0.0088957665284397
cycle154_rank6_obj3,154.0,,,velocity,32,0.4842105263157895,0.005263157894736803,0.8064516129032258,0.0053872321732342,0.506410009129142,0.3222410865874363,0.022199482813352545,0.04009438777193035,0.0001060238646459,0.0002455739304423,-0.0001395500657964,0.12890625,1.3892686218063561,0.0,,6,1.0097002411185476,1,1,0,-0.1249999999999999,0.0624999999999999,2.6789503082236144e-06,0.0011627388490553,0.0003753105327177,0.0088957665284397
cycle154_rank6_obj4,154.0,,,low_rank_dmd,32,0.4842105263157895,0.026315789473684237,0.967741935483871,0.0134120471775531,0.5943292902698227,0.4835314091680815,0.11011876395403325,0.2664935393512838,0.0065865344367921,0.005313551519066,0.0012729829177260997,0.00390625,19.629364064963433,0.0,,6,1.0097002411185476,1,1,0,-0.40625,-0.1041666666666667,4.84606529829449e-06,0.0021033269523847,0.0004401568754701,0.0068573283060686
cycle154_rank6_obj4,154.0,,,persistence,32,0.4842105263157895,0.026315789473684237,0.7741935483870968,0.0035178679972887,0.5297030440183628,0.2899830220713073,0.04549251770257329,0.051999521731857304,7.718455162830651e-05,9.26593638723716e-05,-1.5474812244065092e-05,0.49609375,2.2833944339742436,0.0,,6,1.0097002411185476,1,1,0,-0.40625,-0.1041666666666667,4.84606529829449e-06,0.0021033269523847,0.0004401568754701,0.0068573283060686
cycle154_rank6_obj4,154.0,,,velocity,32,0.4842105263157895,0.026315789473684237,0.8064516129032258,0.0063575971871614,0.4970419817700055,0.3222410865874363,0.012831455454216045,0.027703483119873987,8.715578587725759e-05,0.0002111303329002,-0.0001239745470229424,0.00390625,1.044891766517856,0.0,,6,1.0097002411185476,1,1,0,-0.40625,-0.1041666666666667,4.84606529829449e-06,0.0021033269523847,0.0004401568754701,0.0068573283060686
cycle155_rank10_obj1,155.0,,,low_rank_dmd,32,0.47368421052631576,0.0,1.0,0.0120304357260465,0.5346701557465929,0.5263157894736843,0.06098594522027717,0.25511064707364767,0.0054565984755754,0.0057820631191134,-0.00032546464353799993,0.8203125,15.841751725707283,0.0,,10,0.7426923860413742,1,1,0,-0.3437500000000001,-0.7083333333333333,9.751095699800706e-07,0.0004232246397482,0.0016507041875684,0.0058384288277011
cycle155_rank10_obj1,155.0,,,persistence,32,0.47368421052631576,0.0,1.0,0.0084403613582253,0.6992957998012781,0.5263157894736843,0.22561158927496233,0.312735293303467,0.0003301897668279,9.434988169232383e-05,0.00023583988513557617,0.1640625,2.896580717842924,0.0,,10,0.7426923860413742,1,1,0,-0.3437500000000001,-0.7083333333333333,9.751095699800706e-07,0.0004232246397482,0.0016507041875684,0.0058384288277011
cycle155_rank10_obj1,155.0,,,velocity,32,0.47368421052631576,0.0,0.9354838709677419,0.0157538279891014,0.6611418735074824,0.4617996604414261,0.18745766298116667,0.42998336995737796,0.003153488272801,0.0017014381010085,0.0014520501717925,0.12890625,6.248084059183853,0.0,,10,0.7426923860413742,1,1,0,-0.3437500000000001,-0.7083333333333333,9.751095699800706e-07,0.0004232246397482,0.0016507041875684,0.0058384288277011
cycle155_rank10_obj2,155.0,,,low_rank_dmd,32,0.47368421052631576,0.0,0.8709677419354839,0.0120375882834196,0.5335862764396072,0.3972835314091681,0.05990206591329145,0.30474319758961294,0.0101587772369384,0.0082459663972258,0.0019128108397126007,0.0390625,11.466317532337486,0.0,,10,0.7426923860413742,1,1,0,-0.5729166666666667,0.8645833333333334,7.320888043196729e-06,0.0031774687687485,0.0025250020903513,0.0085474300285568
cycle155_rank10_obj2,155.0,,,persistence,32,0.47368421052631576,0.0,1.0,0.0141559801995754,0.7092795790769401,0.5263157894736843,0.2355953685506243,0.3047383880845,0.000542928755749,0.0001488133711973,0.00039411538455169995,0.203125,2.056790251159927,0.0,,10,0.7426923860413742,1,1,0,-0.5729166666666667,0.8645833333333334,7.320888043196729e-06,0.0031774687687485,0.0025250020903513,0.0085474300285568
cycle155_rank10_obj2,155.0,,,velocity,32,0.47368421052631576,0.0,0.5806451612903226,0.0234733391553163,0.665937462140879,0.10696095076400686,0.19225325161456325,0.42625953343719347,0.0046564079821109,0.0020953654311597,0.0025610425509512,0.12890625,4.742412907189586,0.0,,10,0.7426923860413742,1,1,0,-0.5729166666666667,0.8645833333333334,7.320888043196729e-06,0.0031774687687485,0.0025250020903513,0.0085474300285568
cycle155_rank10_obj3,155.0,,,low_rank_dmd,32,0.968421052631579,0.0,1.0,0.0228597540408372,0.5841223301286298,0.03157894736842104,0.38429872250294916,0.2949612958959336,0.01357303978875275,0.0079215683508664,0.005651471437886349,0.03125,8.314074650508857,0.0,,10,0.7426923860413742,1,1,0,0.65625,0.8020833333333333,1.222718374967873e-05,0.0053069373913536,0.0047325059463219,0.0090505852858768
cycle155_rank10_obj3,155.0,,,persistence,32,0.968421052631579,0.0,0.9032258064516129,0.0284578688442707,0.6775538773703267,0.06519524617996608,0.2908671752612523,0.35425604280010076,0.00454014298884425,0.00025011957040985003,0.0042900234184344,0.3125,3.6542878690060103,0.0,,10,0.7426923860413742,1,1,0,0.65625,0.8020833333333333,1.222718374967873e-05,0.0053069373913536,0.0047325059463219,0.0090505852858768
cycle155_rank10_obj3,155.0,,,velocity,32,0.968421052631579,0.0,0.5806451612903226,0.0435779318213462,0.6442821946228731,0.38777589134125634,0.3241388580087059,0.32909191606897586,0.01324575580656525,0.0022102773655205497,0.0110354784410447,0.0625,5.662151273472088,0.0,,10,0.7426923860413742,1,1,0,0.65625,0.8020833333333333,1.222718374967873e-05,0.0053069373913536,0.0047325059463219,0.0090505852858768
cycle155_rank10_obj4,155.0,,,low_rank_dmd,32,0.47368421052631576,0.0,1.0,0.0212003402411937,0.6304876148849232,0.5263157894736843,0.15680340435860746,0.21788965704766636,0.0041153640486299,0.0049898726865649,-0.0008745086379349995,0.42578125,5.80123105953653,0.0,,10,0.7426923860413742,1,1,0,0.3229166666666666,-0.0833333333333333,2.7646803930549897e-06,0.0011999480872634,0.0022729392702558,0.0054466440487885
cycle155_rank10_obj4,155.0,,,persistence,32,0.47368421052631576,0.0,0.9032258064516129,0.0129842674359679,0.7075974426617934,0.4295415959252971,0.2339132321354776,0.33769667255226504,0.0003674311155918,0.0001106843046727,0.0002567468109191,0.203125,2.615153095740353,0.0,,10,0.7426923860413742,1,1,0,0.3229166666666666,-0.0833333333333333,2.7646803930549897e-06,0.0011999480872634,0.0022729392702558,0.0054466440487885
cycle155_rank10_obj4,155.0,,,velocity,32,0.47368421052631576,0.0,0.9354838709677419,0.0284957773983478,0.6789430108316238,0.4617996604414261,0.20525880030530802,0.44393960361670803,0.0041828984394669,0.0017299740575253,0.0024529243819416003,0.12890625,4.508255691971063,0.0,,10,0.7426923860413742,1,1,0,0.3229166666666666,-0.0833333333333333,2.7646803930549897e-06,0.0011999480872634,0.0022729392702558,0.0054466440487885
cycle156_rank3_obj1,156.0,,,low_rank_dmd,32,1.0,0.0,0.9354838709677419,0.0181152001023292,0.6253498410772692,0.06451612903225812,0.3746501589227308,0.2586046528427843,0.016344029456377,0.0088148042559623,0.007529225200414701,0.0625,22.716996999010476,0.0,,3,1.611586757942234,0,0,1,0.7604166666666666,1.03125,-2.89744567765441e-06,-0.0012575719087041,9.903504621888716e-05,0.0101203098602127
cycle156_rank3_obj1,156.0,,,persistence,32,1.0,0.0,0.8709677419354839,0.0007273681112565,0.6947183376779463,0.12903225806451613,0.30528166232205367,0.4855526561984477,0.0001903185184346,5.070200495538302e-05,0.00013961651347921698,0.0625,1.6971678607308325,0.0,,3,1.611586757942234,0,0,1,0.7604166666666666,1.03125,-2.89744567765441e-06,-0.0012575719087041,9.903504621888716e-05,0.0101203098602127
cycle156_rank3_obj1,156.0,,,velocity,32,1.0,0.0,0.9354838709677419,0.0007812085095793,0.6444364601486725,0.06451612903225812,0.3555635398513275,0.41732534054114234,0.0003523241612128,8.462417463306338e-05,0.0002676999865797366,0.0625,0.9985874426906132,0.0,,3,1.611586757942234,0,0,1,0.7604166666666666,1.03125,-2.89744567765441e-06,-0.0012575719087041,9.903504621888716e-05,0.0101203098602127
cycle156_rank3_obj2,156.0,,,low_rank_dmd,32,0.6105263157894737,0.15263157894736845,0.967741935483871,0.0243857465684413,0.6185801435416134,0.3572156196943973,0.008053827752139697,0.2807507705094739,0.0125719979405403,0.0104245617985725,0.0021474361419677995,0.00390625,3.732105305729892,0.0,,3,1.611586757942234,0,0,1,1.1979166666666663,0.7395833333333333,1.924586662072925e-06,0.0008353240720802,0.0002091535910722,0.0126120635104598
