roi_id,cycleNo,cohort_role,event_reference_cycle,mode_label,is_event_roi,is_event_enriched_mode,n_frames,duration_s,roi_norm_delta,roi_norm_total_variation,roi_norm_max_abs_rate_per_s,roi_norm_rate_sign_consistency,q60_threshold,q60_fraction_first,q60_fraction_last,q60_fraction_delta,q60_fraction_total_variation,q60_variation_to_net_abs,q60_max_abs_rate_per_s,q60_signed_rate_at_max_abs_per_s,q60_time_of_max_abs_rate_s,q60_time_of_max_abs_rate_frac,q60_positive_rate_fraction,q60_negative_rate_fraction,q60_logistic_low,q60_logistic_amp,q60_logistic_k_per_s,q60_logistic_t0_s,q60_logistic_r2,q60_avrami_direction,q60_avrami_n,q60_avrami_logk,q60_avrami_r2,q60_transformed_fraction_delta,q70_threshold,q70_fraction_first,q70_fraction_last,q70_fraction_delta,q70_fraction_total_variation,q70_variation_to_net_abs,q70_max_abs_rate_per_s,q70_signed_rate_at_max_abs_per_s,q70_time_of_max_abs_rate_s,q70_time_of_max_abs_rate_frac,q70_positive_rate_fraction,q70_negative_rate_fraction,q70_logistic_low,q70_logistic_amp,q70_logistic_k_per_s,q70_logistic_t0_s,q70_logistic_r2,q70_avrami_direction,q70_avrami_n,q70_avrami_logk,q70_avrami_r2,q70_transformed_fraction_delta,q80_threshold,q80_fraction_first,q80_fraction_last,q80_fraction_delta,q80_fraction_total_variation,q80_variation_to_net_abs,q80_max_abs_rate_per_s,q80_signed_rate_at_max_abs_per_s,q80_time_of_max_abs_rate_s,q80_time_of_max_abs_rate_frac,q80_positive_rate_fraction,q80_negative_rate_fraction,q80_logistic_low,q80_logistic_amp,q80_logistic_k_per_s,q80_logistic_t0_s,q80_logistic_r2,q80_avrami_direction,q80_avrami_n,q80_avrami_logk,q80_avrami_r2,q80_transformed_fraction_delta,transfer_rank,transferred_masked_residual_signature,future_any_drop_within_8cycles,future_any_drop_within_16cycles,any_abrupt_drop,threshold_robust_phase_score,threshold_robust_diffusion_score,diffusion_proxy_median_um2_per_s,radius2_slope_median_px2_per_s,persistence_particle_mse_mean,low_rank_dmd_particle_mse_mean
cycle152_rank5_obj3,152.0,transfer_warning,152.0,,0,0,96,95.0,0.001072442531585699,0.06514374017715457,0.0022417291998863276,0.53125,0.06490404903888702,0.4000651041666667,0.3896484375,0.004796006944444431,0.8477647569444446,176.7647058823535,0.030718315972222243,-0.030718315972222243,53.0,0.5578947368421052,0.5520833333333334,0.4479166666666667,0.4364428198705041,0.06627159980136227,-1.9517195934865348,54.920547351615625,0.38328448586188946,growth,0.0876202030778031,-0.965933632850672,0.006998736126709648,0.004796006944444431,0.07154872640967369,0.3000217013888889,0.2916666666666667,0.006792534722222243,0.7299696180555555,107.46645367412107,0.027517361111111083,-0.027517361111111083,53.0,0.5578947368421052,0.5416666666666666,0.4583333333333333,0.34984968042616094,0.05366666096576891,-1.6945813080869079,56.16401531829635,0.2932766814710852,growth,0.09483247670912237,-1.0901752102918671,0.008855465561944498,0.006792534722222243,0.08106263726949692,0.20008680555555555,0.19151475694444445,0.003971354166666691,0.5111762152777779,128.71584699453476,0.019845920138888862,-0.019845920138888862,53.0,0.5578947368421052,0.5520833333333334,0.4479166666666667,0.22181077434038282,0.06330336123222784,-0.15843536044749812,76.69954087581675,0.21075414732239062,growth,0.2540764840719497,-1.6456186840445461,0.06249540847090573,0.003971354166666691,5,1.1876601241161993,1,1,0,-0.1458333333333334,0.0416666666666666,1.3434946978268669e-06,0.000583114018154,0.0005377065664333,0.01099443219573
cycle152_rank5_obj1,152.0,transfer_warning,152.0,,0,0,96,95.0,0.00098460763692855,0.06346914321184151,0.0021360799670219408,0.5208333333333334,0.08432295173406601,0.4001736111111111,0.3924696180555556,0.006684027777777768,0.5571180555555562,83.35064935064956,0.01751302083333328,0.01751302083333328,47.0,0.49473684210526314,0.4895833333333333,0.5104166666666666,0.44948374286850584,0.044217527159892016,-0.6966967922506082,58.7579973871616,0.3002640374000545,growth,0.1243587484597601,-0.9827703472803307,0.0191984455124794,0.006684027777777768,0.09293757379055023,0.3000217013888889,0.2978515625,0.010047743055555558,0.5054470486111112,50.30453563714903,0.015614149305555547,0.015614149305555547,47.0,0.49473684210526314,0.5416666666666666,0.4583333333333333,0.24984203832275592,0.15041593062168856,-0.11183967602514021,94.73483059273696,0.21343052126522188,growth,0.2851757284750386,-1.519869321654603,0.11648660617812778,0.010047743055555558,0.10382652282714844,0.20008680555555555,0.1974826388888889,0.00894097222222226,0.41671006944444455,46.60679611650467,0.012500000000000011,-0.012500000000000011,53.0,0.5578947368421052,0.5416666666666666,0.4583333333333333,0.20739043004041807,0.09598840765805812,0.2337721029848525,13.917755484376464,0.378115265581631,growth,0.3542767566378952,-1.8166466107839132,0.13154717690483053,0.00894097222222226,5,1.1876601241161993,1,1,0,-0.4375,0.8854166666666666,5.773466394105487e-06,0.0025058447891082,0.0008586156095589,0.0058596056187525
cycle152_rank5_obj4,152.0,transfer_warning,152.0,,0,0,96,95.0,0.0007625132799148615,0.05171134173870087,0.0017525970935821505,0.5,0.06195306032896042,0.4000651041666667,0.4009331597222222,0.007378472222222154,0.5537326388888887,75.04705882353008,0.01933593750000001,-0.01933593750000001,53.0,0.5578947368421052,0.5520833333333334,0.4479166666666667,0.4272263869614555,0.04134299529232668,-1.9761010696916441,54.70000051657929,0.38737595105573597,growth,0.013213296980025876,-0.6923005669682749,0.0001910441219483694,0.007378472222222154,0.06984279304742813,0.3000217013888889,0.2945963541666667,0.005989583333333326,0.48450520833333344,80.8913043478262,0.017469618055555552,-0.017469618055555552,53.0,0.5578947368421052,0.5625,0.4375,0.33615328948625295,0.03439110863136247,-1.751325477827546,56.06715156169392,0.3078251115198677,growth,0.03709462808456734,-0.7680628902940525,0.001669871255532085,0.005989583333333326,0.07875443249940872,0.20008680555555555,0.1960720486111111,0.00629340277777779,0.3753472222222224,59.64137931034474,0.014257812500000022,-0.014257812500000022,53.0,0.5578947368421052,0.5520833333333334,0.4479166666666667,0.18353925944049523,0.08424936733022292,-0.13317414275956532,90.07638347913034,0.20849037833747186,growth,0.26602179486675553,-1.5273342322006753,0.08329843906861367,0.00629340277777779,5,1.1876601241161993,1,1,0,-0.4895833333333333,-0.5,1.948021835195176e-06,0.0008454955881923,0.0004907719878701,0.0066287732843193
cycle152_rank5_obj2,152.0,transfer_warning,152.0,,0,0,96,95.0,0.002137842774391177,0.10015055835247035,0.002801740914583205,0.5625,0.050265926867723465,0.4000651041666667,0.3947482638888889,0.008680555555555525,0.4585937500000003,52.830000000000226,0.012858072916666685,-0.012858072916666685,58.0,0.6105263157894737,0.5833333333333334,0.4166666666666667,0.41380633778316905,0.09931408225495476,0.23820053810050826,15.752396153437356,0.3977325671591392,growth,0.4061215608230502,-1.874807348142196,0.15355753470508038,0.008680555555555525,0.06214248016476631,0.3000217013888889,0.2989366319444444,0.009917534722222232,0.45123697916666683,45.49890590809625,0.013878038194444414,-0.013878038194444414,58.0,0.6105263157894737,0.5520833333333334,0.4479166666666667,0.31310353629970106,0.10377254863273104,0.2305278504408154,16.184146621386606,0.40712575126093953,growth,0.4469100064262587,-1.9731030719205045,0.16751823799534504,0.009917534722222232,0.07730978727340698,0.20008680555555555,0.20203993055555555,0.010763888888888878,0.41840277777777785,38.87096774193553,0.01171875,-0.01171875,58.0,0.6105263157894737,0.5520833333333334,0.4479166666666667,0.21114444877998795,0.10403824183710313,0.2201128692390558,17.88489333911971,0.4057644987668504,growth,0.4869777558159443,-2.256577225176291,0.19038536831431618,0.010763888888888878,5,1.1876601241161993,1,1,0,0.8854166666666665,0.8020833333333334,1.1711172882164502e-05,0.0050829743412172,0.0008566531739688,0.0105221478006569
cycle153_rank7_obj3,153.0,transfer_warning,153.0,,0,0,96,95.0,0.0002654939889907698,0.04790686368942261,0.0018214926123619121,0.5104166666666666,0.06065172329545021,0.4000651041666667,0.3838975694444444,-0.0030815972222222876,0.5523003472222217,179.22535211267206,0.018869357638888862,-0.018869357638888862,55.0,0.5789473684210527,0.59375,0.40625,0.45404116081352774,-0.06466289786796192,1.2570341172722772,56.23593696054326,0.6514189490823876,decay,0.21482857865578162,-0.8978927770800089,0.06810084192049393,-0.0030815972222222876,0.0674779862165451,0.3002387152777778,0.2883029513888889,-0.0019531250000000555,0.44500868055555515,227.84444444443776,0.017458767361111127,-0.017458767361111127,55.0,0.5789473684210527,0.5520833333333334,0.4479166666666667,0.5147930168158601,-0.16965390132434838,0.11625237392743794,-278.24734936844237,-4.218847493575595e-15,decay,0.021448748252922065,-0.07565313212988864,0.0006899744340541636,-0.0019531250000000555,0.07567156851291656,0.20008680555555555,0.1935763888888889,0.0014539930555555747,0.3327907986111109,228.88059701492222,0.0133029513888889,-0.0133029513888889,55.0,0.5789473684210527,0.53125,0.46875,0.21294416097266125,0.05469393181212817,-0.17731697613617703,78.66572531915403,0.2727021456373674,growth,0.2174497942023401,-1.4769093721356774,0.05673394029934031,0.0014539930555555747,7,0.8710369083836372,1,1,0,-0.3020833333333333,0.0,7.293103041828939e-06,0.0031654093063493,0.0019238008262618,0.010196704606642
cycle153_rank7_obj1,153.0,transfer_warning,153.0,,0,0,96,95.0,0.0005381852388382097,0.058161088824272136,0.0021151825785636832,0.5104166666666666,0.08152469247579575,0.4000651041666667,0.3825954861111111,-0.0029513888888889617,0.5232638888888892,177.29411764705455,0.02001953125,0.02001953125,46.0,0.4842105263157895,0.4895833333333333,0.5104166666666666,0.46316120033899105,-0.07160496619452755,-0.44577829964834703,4.050480097949445,0.0767556502373331,decay,0.041697236015941504,-0.20648351424019384,0.0025783046129349563,-0.0029513888888889617,0.08911071345210075,0.3000217013888889,0.2916666666666667,0.003624131944444442,0.46187065972222197,127.4431137724551,0.01674262152777778,0.01674262152777778,46.0,0.4842105263157895,0.4895833333333333,0.5104166666666666,0.3290377270638264,0.06958471244341524,-0.2094939035614978,73.17145156822848,0.35182137957306625,growth,0.1668469334175561,-1.3022583063612967,0.04115218473236093,0.003624131944444442,0.09822014719247818,0.20008680555555555,0.19889322916666666,0.006922743055555569,0.40036892361111137,57.83385579937296,0.012152777777777762,0.012152777777777762,46.0,0.4842105263157895,0.5416666666666666,0.4583333333333333,0.21099046420085696,0.10003397966536103,0.21490868304374422,12.205423680256763,0.3698669820469652,growth,0.37486433700458743,-1.8801736618795897,0.18286620946232834,0.006922743055555569,7,0.8710369083836372,1,1,0,-0.3333333333333333,0.8437499999999999,1.4778848079399394e-05,0.006414430590017,0.0024888799000564,0.008984270854853
cycle153_rank7_obj2,153.0,transfer_warning,153.0,,0,0,96,95.0,0.0015073150396347074,0.09120291024446488,0.0026990212500095437,0.5416666666666666,0.04715318977832794,0.4000651041666667,0.3905164930555556,0.0030381944444444198,0.4473524305555555,147.24285714285833,0.016276041666666685,-0.016276041666666685,66.0,0.6947368421052632,0.59375,0.40625,0.408449894261187,0.09960184738386967,0.21077067578508027,14.239613852919595,0.3160225732240134,growth,0.3782911714218561,-1.812375027939384,0.12043333470269524,0.0030381944444444198,0.05751899629831314,0.3000217013888889,0.2925347222222222,0.0038411458333332815,0.44698350694444433,116.36723163841963,0.015624999999999972,-0.015624999999999972,66.0,0.6947368421052632,0.5625,0.4375,0.3102543920428081,0.1067106302067476,0.2045144546611392,14.949590558319247,0.35204516434912725,growth,0.39314690524898127,-1.8624059586776864,0.1516449384477503,0.0038411458333332815,0.07008066773414612,0.20008680555555555,0.20182291666666666,0.009765625000000028,0.4222222222222223,43.235555555555436,0.012619357638888912,-0.012619357638888912,66.0,0.6947368421052632,0.5520833333333334,0.4479166666666667,0.21767642291762132,0.10889056613392634,0.21287875889635305,17.47052958474419,0.4316961940468166,growth,0.45716311489152234,-2.052244082738811,0.190761583980123,0.009765625000000028,7,0.8710369083836372,1,1,0,0.53125,0.7604166666666666,2.0965415290160466e-05,0.0090995726085765,0.0046029147752051,0.0113511280214879
cycle153_rank7_obj4,153.0,transfer_warning,153.0,,0,0,96,95.0,0.000548589229583743,0.06341324746608733,0.002266360074281687,0.5208333333333334,0.06214407831430435,0.4000651041666667,0.3706597222222222,-0.009483506944444497,0.8186414930555559,86.32265446224211,0.03013237847222222,0.03013237847222222,46.0,0.4842105263157895,0.5208333333333334,0.4791666666666667,0.44272212275756606,-0.0123240056733522,-0.1754412481417159,-514.9606838394482,0.0,decay,0.21213542310465394,-0.8916332458131485,0.061255412479579885,-0.009483506944444497,0.06754010915756226,0.3000217013888889,0.2776692708333333,-0.003580729166666685,0.6527560763888891,182.2969696969688,0.025227864583333315,0.025227864583333315,46.0,0.4842105263157895,0.5104166666666666,0.4895833333333333,-0.006017926422906272,0.37249946131895395,0.1211556583395452,-615.8142974562655,-2.531308496145357e-14,decay,0.04585169345696802,-0.13766519161445143,0.0030192973859106687,-0.003580729166666685,0.07524733245372772,0.20008680555555555,0.1879340277777778,-0.00034722222222224874,0.4549479166666666,1310.2499999998997,0.01651475694444446,0.01651475694444446,46.0,0.4842105263157895,0.4895833333333333,0.5104166666666666,0.21709836357166507,0.0737398492217892,-0.2020855178094727,74.63185170841801,0.3256596283591291,decay,-0.10630481025840018,0.2585051283374581,0.015975818308302858,-0.00034722222222224874,7,0.8710369083836372,1,1,0,0.59375,0.59375,1.100830095084398e-05,0.0047779083988038,0.0019450141777497,0.0131884730362799
cycle154_rank6_obj3,154.0,transfer_warning,154.0,,0,0,96,95.0,4.81113791465787e-05,0.06293915957212447,0.002121178805828093,0.53125,0.06016070768237114,0.4000651041666667,0.3933376736111111,-0.007834201388888906,0.8678602430555555,110.7783933518003,0.029014756944444386,0.029014756944444386,47.0,0.49473684210526314,0.5520833333333334,0.4479166666666667,0.6649496468551542,-0.20090839591715376,0.07924389470643399,-343.37571513724225,4.340972026284362e-14,decay,0.04430214314661121,-0.10395866746921457,0.003458149807248012,-0.007834201388888906,0.06564407050609589,0.3000217013888889,0.302734375,-0.0008246527777777679,0.7240885416666665,878.0526315789576,0.027430555555555514,0.027430555555555514,46.0,0.4842105263157895,0.4791666666666667,0.5208333333333334,0.41006780719143376,-0.07427438115456725,0.39935642442929364,65.09684976019972,0.3710877356610266,decay,0.019380493451077077,0.1289765790751272,0.0005836513088537387,-0.0008246527777777679,0.07411117851734161,0.20008680555555555,0.1976996527777778,-0.0018880208333333648,0.4934244791666669,261.34482758620265,0.020529513888888906,0.020529513888888906,46.0,0.4842105263157895,0.5104166666666666,0.4895833333333333,0.30084729171985075,-0.06518547624046275,0.28044625874508516,71.3708472708868,0.2808024847076138,decay,-0.15620423450841664,0.556171414501251,0.03975931188608317,-0.0018880208333333648,6,1.0097002411185476,1,1,0,-0.1249999999999999,0.0624999999999999,2.6789503082236144e-06,0.0011627388490553,0.0003753105327177,0.0088957665284397
cycle154_rank6_obj1,154.0,transfer_warning,154.0,,0,0,96,95.0,-0.00042847692966460627,0.06132757663726801,0.0020621828734874725,0.5104166666666666,0.07940507680177689,0.4000651041666667,0.3951822916666667,-0.0078124999999999445,0.600390625,76.85000000000053,0.021603732638888873,0.021603732638888873,46.0,0.4842105263157895,0.5104166666666666,0.4895833333333333,0.4918164703298641,-0.061612669541662564,0.38381793717903673,65.72850456138238,0.39863960218810757,decay,0.054446507090863155,-0.0796335696709487,0.007324172234239756,-0.0078124999999999445,0.08712637051939964,0.3000217013888889,0.2978515625,-0.005794270833333337,0.5003255208333337,86.34831460674158,0.01832682291666668,0.01832682291666668,46.0,0.4842105263157895,0.5208333333333334,0.4791666666666667,0.41024318566451856,-0.06334632390941206,0.26060811029252795,72.06740221079923,0.3114062701238507,decay,-0.10086320734631007,0.22630549515102147,0.02565161592562759,-0.005794270833333337,0.09718983620405197,0.20008680555555555,0.19303385416666666,-0.005924479166666663,0.4010633680555556,67.69597069597074,0.013118489583333282,-0.013118489583333282,51.0,0.5368421052631579,0.5104166666666666,0.4895833333333333,0.3143455598675138,-0.0960771822281086,-0.21489058182625453,13.264097915034377,0.33852392536662124,decay,-0.2722659404361579,0.5821790997480419,0.11964682143793759,-0.005924479166666663,6,1.0097002411185476,1,1,0,-0.5625000000000001,0.8645833333333333,8.276832612639884e-06,0.0035923752659027,0.0006863639212042,0.0072957834490807
cycle154_rank6_obj4,154.0,transfer_warning,154.0,,0,0,96,95.0,-0.000204767286777513,0.051731427013874065,0.0017902955412864713,0.53125,0.05861194059252739,0.4000651041666667,0.3989800347222222,-0.005273437500000033,0.5850911458333332,110.9506172839499,0.019173177083333354,0.019173177083333354,46.0,0.4842105263157895,0.5104166666666666,0.4895833333333333,0.27891198909515036,0.16159388108080544,0.08541349286148978,-394.2021556882666,-2.4424906541753444e-15,decay,0.11336837603445375,-0.3227769400204219,0.030447270594108344,-0.005273437500000033,0.06524545699357986,0.3000217013888889,0.2987196180555556,-0.003754340277777768,0.4873480902777777,129.8092485549136,0.017111545138888906,0.017111545138888906,46.0,0.4842105263157895,0.5208333333333334,0.4791666666666667,0.37353650510016917,-0.04711757273404675,0.4106605817004653,65.75902618550069,0.36961731870241776,decay,0.02341140714642561,0.06621770801030365,0.0013045161773140856,-0.003754340277777768,0.07346627116203308,0.20008680555555555,0.1982421875,-0.0037977430555555525,0.3396484375000003,89.43428571428586,0.013270399305555569,-0.013270399305555569,51.0,0.5368421052631579,0.5,0.5,0.223977294792009,0.05530737157653658,-0.18986048883837697,78.22566822999285,0.27303384481930915,decay,-0.16967771118911865,0.4328532171918394,0.05105386116922983,-0.0037977430555555525,6,1.0097002411185476,1,1,0,-0.40625,-0.1041666666666667,4.84606529829449e-06,0.0021033269523847,0.0004401568754701,0.0068573283060686
cycle154_rank6_obj2,154.0,transfer_warning,154.0,,0,0,96,95.0,-3.232210874557634e-05,0.08184851258993149,0.0027597889304161113,0.5104166666666666,0.04403635114431381,0.4000651041666667,0.4008246527777778,-0.0012369791666666519,0.42315538194444424,342.08771929824957,0.012727864583333304,-0.012727864583333304,51.0,0.5368421052631579,0.5208333333333334,0.4791666666666667,0.5246462738144088,-0.09633925767063187,-0.23732604095064705,14.140763735319569,0.32250029370815314,decay,-0.2808797093585781,0.5925450645720857,0.10695500431323124,-0.0012369791666666519,0.05418822914361954,0.3000217013888889,0.2990451388888889,-0.000911458333333337,0.41553819444444423,455.9047619047598,0.011512586805555558,-0.011512586805555558,52.0,0.5473684210526316,0.4791666666666667,0.5208333333333334,0.42872572882348403,-0.10182392082011738,-0.23531355653973227,14.9752635742395,0.3564610487748877,decay,-0.32382883286190334,0.6918458653096285,0.13208116663410951,-0.000911458333333337,0.06779090315103531,0.20008680555555555,0.19444444444444445,-0.0024956597222222376,0.3967230902777778,158.96521739130338,0.010503472222222227,-0.010503472222222227,51.0,0.5368421052631579,0.5104166666666666,0.4895833333333333,0.3248456815831865,-0.10212039849587844,-0.2543282132987829,17.055106605502882,0.4018501869923349,decay,-0.3839292681435825,0.8556135147861259,0.15684112236611436,-0.0024956597222222376,6,1.0097002411185476,1,1,0,0.53125,0.8020833333333334,1.406783869891657e-05,0.0061058327686269,0.0011982445051899,0.0117015752912266
cycle155_rank10_obj1,155.0,transfer_warning,155.0,,0,0,96,95.0,-0.0012697175145149203,0.05494446307420735,0.0021360680460929954,0.53125,0.05878033488988876,0.4000651041666667,0.4137369791666667,-0.023676215277777746,0.6537109375000001,27.61044912923927,0.02444661458333333,0.02444661458333333,45.0,0.47368421052631576,0.5208333333333334,0.4791666666666667,0.3857926193020222,0.060331406133833546,-0.46365593456782367,64.94865125238947,0.33366982883058327,decay,0.016796599885131817,-0.006591546883113192,0.0004107253833049995,-0.023676215277777746,0.06568191945552826,0.3001302083333333,0.3116319444444444,-0.014214409722222265,0.5004557291666674,35.207633587786205,0.021234809027777773,0.021234809027777773,45.0,0.47368421052631576,0.5,0.5,0.3609217499460972,-0.06316769605196514,0.2174521082237383,71.89773531583036,0.31442198394491205,decay,-0.05200785262162367,0.20404870643725645,0.0038886031672740184,-0.014214409722222265,0.0736130028963089,0.20008680555555555,0.208984375,-0.00028211805555553027,0.3251953125,1152.692307692411,0.016297743055555564,0.016297743055555564,45.0,0.47368421052631576,0.5208333333333334,0.4791666666666667,0.27197971951055855,-0.05620533361153325,-0.21137645550720477,14.16326586512857,0.19916880199388054,decay,-0.24096777250768225,0.8114391343840113,0.07714294827035895,-0.00028211805555553027,10,0.7426923860413742,1,1,0,-0.3437500000000001,-0.7083333333333333,9.751095699800706e-07,0.0004232246397482,0.0016507041875684,0.0058384288277011
cycle155_rank10_obj2,155.0,transfer_warning,155.0,,0,0,96,95.0,-0.0012328028678894043,0.05971188247203829,0.002367272973060601,0.5104166666666666,0.07644331455230713,0.4000651041666667,0.4184027777777778,-0.020008680555555602,0.6335937500000001,31.665943600867607,0.027246093750000033,0.027246093750000033,45.0,0.47368421052631576,0.5,0.5,0.4019428747707611,0.0764231850289409,-0.2541691474035635,69.93404280053169,0.3341432080153137,decay,-0.03352669565502742,0.1385242348864784,0.0016956983256690705,-0.020008680555555602,0.08413243293762207,0.3000217013888889,0.314453125,-0.007421875000000022,0.4723958333333337,63.6491228070174,0.023155381944444442,0.023155381944444442,45.0,0.47368421052631576,0.46875,0.53125,0.3918278246757236,-0.059249395387766794,-0.22881666970022843,16.574847147745906,0.14372437748921052,decay,-0.19320342196482942,0.6173834527193612,0.05077428920890381,-0.007421875000000022,0.09281282871961594,0.20008680555555555,0.21744791666666666,0.00889756944444442,0.40464409722222217,45.478048780487924,0.01775173611111111,0.01775173611111111,45.0,0.47368421052631576,0.5208333333333334,0.4791666666666667,0.20976770814329532,0.10402004648452666,-0.17612299902333267,84.98728400987433,0.2646182887323687,growth,0.2841418030585496,-1.7577774863654916,0.10200912198455314,0.00889756944444442,10,0.7426923860413742,1,1,0,-0.5729166666666667,0.8645833333333334,7.320888043196729e-06,0.0031774687687485,0.0025250020903513,0.0085474300285568
cycle155_rank10_obj3,155.0,transfer_warning,155.0,,0,0,96,95.0,0.0035437971353530773,0.0796876579523087,0.002938245981931681,0.5208333333333334,0.043478552252054214,0.4000651041666667,0.4201388888888889,-0.003233506944444464,0.47827690972222225,147.91275167785145,0.01630859374999996,-0.01630859374999996,92.0,0.968421052631579,0.5625,0.4375,0.5242140899353483,-0.09109195242652035,-0.31486083547234245,16.81656960380577,0.3397776914228835,decay,-0.3043040179703022,0.7670260118370659,0.1403362721589777,-0.003233506944444464,0.05308889038860798,0.3000217013888889,0.3206380208333333,0.003949652777777812,0.4502170138888888,113.98901098900997,0.014691840277777812,-0.014691840277777812,92.0,0.968421052631579,0.5625,0.4375,0.329987852799976,0.09888611935456763,0.2735035756196563,15.699676992207955,0.3631896226913599,growth,0.4585452859162211,-2.1846242209669557,0.26065680434072624,0.003949652777777812,0.06546785682439804,0.20008680555555555,0.21940104166666666,0.011219618055555575,0.4046657986111112,36.067698259187566,0.012141927083333323,-0.012141927083333323,92.0,0.968421052631579,0.53125,0.46875,0.2250281634705643,0.10523868005003144,0.24151979315652036,15.02227522615928,0.4046894576966663,growth,0.43830910280012403,-2.0789201215073967,0.2145658908457978,0.011219618055555575,10,0.7426923860413742,1,1,0,0.65625,0.8020833333333333,1.222718374967873e-05,0.0053069373913536,0.0047325059463219,0.0090505852858768
cycle155_rank10_obj4,155.0,transfer_warning,155.0,,0,0,96,95.0,-0.0008586809039115989,0.06547002345323562,0.002541627734899528,0.5,0.05925648659467697,0.4000651041666667,0.4134114583333333,-0.03385416666666663,0.9494791666666664,28.04615384615387,0.04176432291666665,0.04176432291666665,45.0,0.47368421052631576,0.5,0.5,0.6441527361347287,-0.20078997032283097,0.08442898990609826,-301.75060514481464,-9.239276010930553e-13,decay,0.02878098025143221,0.07522930940774016,0.0012584432276520063,-0.03385416666666663,0.0647641196846962,0.3001302083333333,0.3136935763888889,-0.015494791666666563,0.7302083333333338,47.12605042016841,0.03783637152777777,0.03783637152777777,45.0,0.47368421052631576,0.4895833333333333,0.5104166666666666,0.3929370178739202,-0.08347371826532747,0.29372517654478125,68.34466715405811,0.29034976526174516,decay,-0.06753141274079942,0.40227291749882854,0.006738703213216235,-0.015494791666666563,0.07211624085903168,0.20008680555555555,0.2113715277777778,-0.002430555555555547,0.5038194444444445,207.28571428571504,0.02983940972222221,0.02983940972222221,45.0,0.47368421052631576,0.4791666666666667,0.5208333333333334,0.3008383275798186,-0.0844661832597985,0.19412733338316124,76.6651509440468,0.2548415875139737,decay,-0.20783672785317864,0.8200490162607393,0.061159187381596425,-0.002430555555555547,10,0.7426923860413742,1,1,0,0.3229166666666666,-0.0833333333333333,2.7646803930549897e-06,0.0011999480872634,0.0022729392702558,0.0054466440487885
cycle156_rank3_obj1,156.0,transfer_warning,156.0,,0,0,96,95.0,0.016556622087955483,0.05176212042570112,0.0009561762213706956,0.65625,0.05645550414919853,0.4000651041666667,0.4721137152777778,0.07634548611111114,0.2992187500000001,3.919272313814667,0.009939236111111027,-0.009939236111111027,95.0,1.0,0.6354166666666666,0.3645833333333333,0.44611301878974374,0.044799577705563025,0.3478716582494164,82.12702991599377,0.2536983128618553,growth,0.2619195618485513,-1.3542356153137143,0.05323091306365757,0.07634548611111114,0.06552719324827194,0.3000217013888889,0.3695746527777778,0.07530381944444448,0.31158854166666666,4.1377521613832835,0.010351562499999911,-0.010351562499999911,95.0,1.0,0.6458333333333334,0.3541666666666667,0.3428421869123069,0.04766916005676986,0.37652166496987804,82.34460655175315,0.2572922668228028,growth,0.366858163869185,-1.770529562603086,0.12669243481098635,0.07530381944444448,0.07695766538381577,0.20008680555555555,0.2669270833333333,0.07115885416666665,0.27832031250000006,3.9112534309240643,0.007617187500000011,-0.007617187500000011,95.0,1.0,0.6458333333333334,0.3541666666666667,0.23464504250231358,0.04778555592588586,0.41795203470706266,82.49947064201548,0.29301374013740766,growth,0.3435159243067977,-1.8384427214145176,0.09074235273633513,0.07115885416666665,3,1.611586757942234,0,0,1,0.7604166666666666,1.03125,-2.89744567765441e-06,-0.0012575719087041,9.903504621888716e-05,0.0101203098602127
cycle156_rank3_obj2,156.0,transfer_warning,156.0,,0,0,96,95.0,0.03485315591096878,0.10433225184679033,0.0015826307237148327,0.65625,0.045206524431705475,0.4000651041666667,0.5927734375,0.19203559027777767,0.5992404513888892,3.120465589332131,0.01027560763888885,-0.01027560763888885,58.0,0.6105263157894737,0.6458333333333334,0.3541666666666667,0.4875234961121627,0.11458707055446532,0.43531263179782576,83.25495858848552,0.2940924651005682,growth,0.3885120819102506,-2.0464730018800066,0.09115723889904093,0.19203559027777767,0.055660052224993706,0.3000217013888889,0.4831814236111111,0.18457031250000006,0.585959201388889,3.17472075249853,0.009364149305555541,-0.009364149305555541,58.0,0.6105263157894737,0.6458333333333334,0.3541666666666667,0.3848484611899076,0.10970579200474556,0.4440716512508008,83.14214812396922,0.28642540919569315,growth,0.4024361329072036,-2.141240360954431,0.09194585466211036,0.18457031250000006,0.07112199813127518,0.20008680555555555,0.3560112847222222,0.15638020833333333,0.4966145833333334,3.175686927560367,0.008441840277777779,0.008441840277777779,29.0,0.30526315789473685,0.65625,0.34375,0.26942378958823476,0.09688843571869958,0.4116494495230698,83.67054577084212,0.2915696298171564,growth,0.2985424688772803,-1.8368988776896535,0.04556668596175428,0.15638020833333333,3,1.611586757942234,0,0,1,1.1979166666666663,0.7395833333333333,1.924586662072925e-06,0.0008353240720802,0.0002091535910722,0.0126120635104598
