roi_id,cycleNo,source_stem,front_candidate_rank,object_candidate_rank,validation_score,validation_tier,crop_x0,crop_y0,crop_x1,crop_y1,center_x_full_px,center_y_full_px,n_frames,elapsed_s,roi_mean_delta_corrected,active_fraction_first,active_fraction_last,trace_csv,plot_png,crop_preview_png,direction,mean_last_delta,baseline_frames,threshold,noise_mad_sigma,radius2_slope_full_px2_per_s,radius2_slope_r2,radius2_slope_n_fit,apparent_diffusion_proxy_full_px2_per_s,area_equiv_radius2_slope_full_px2_per_s,area_equiv_radius2_slope_r2,p90_radius2_slope_full_px2_per_s,p90_radius2_slope_r2,stage_drift_xy
cycle156_front2_obj2,156.0,18_c2_xN_HighHighCOV_170723,2,2,2.3492393117140384,event_comparator,1105,958,1297,1150,1201.4545454545455,1053.7662337662337,32,19462.05223107338,518.3515625,0.011311848958333334,0.263916015625,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_tracking/roi_traces/cycle156_front2_obj2_front_tracking.csv,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_tracking/plots/cycle156_front2_obj2_front_tracking.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_tracking/crop_previews/cycle156_front2_obj2_crop_preview.png,1.0,388.32037353515625,5,345.20183701171874,115.06727900390625,-0.07354022223500459,0.2692539888489289,32,-0.018385055558751147,0.07229038560384081,0.21340627902963127,-0.11592602389889586,0.5097941258344321,0.1802335506961064
cycle156_front5_obj4,156.0,18_c2_xN_HighHighCOV_170723,5,4,2.208197423738849,event_comparator,722,238,914,430,817.5632183908048,333.5632183908046,32,19462.05223107338,392.33984375,0.011908637152777778,0.263671875,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_tracking/roi_traces/cycle156_front5_obj4_front_tracking.csv,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_tracking/plots/cycle156_front5_obj4_front_tracking.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_tracking/crop_previews/cycle156_front5_obj4_crop_preview.png,1.0,293.4505310058594,5,337.1271688476562,112.37572294921874,-0.03930934811143671,0.055878535674862784,32,-0.009827337027859177,0.07734533011875963,0.2455216877359211,-0.09379696370341908,0.3452087918794037,0.1802335506961064
cycle157_front1_obj1,157.0,18_c2_xN_HighHighCOV_170723,1,1,-0.1497380647904002,control_balancing,1250,31,1442,223,1346.1146496815286,126.62420382165605,32,19505.17252087593,-116.4794921875,0.06016710069444445,0.08951822916666667,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_tracking/roi_traces/cycle157_front1_obj1_front_tracking.csv,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_tracking/plots/cycle157_front1_obj1_front_tracking.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_tracking/crop_previews/cycle157_front1_obj1_crop_preview.png,-1.0,-75.38220977783203,5,406.1896883789062,135.39656279296875,-0.03505387143056085,0.05473345489286885,32,-0.008763467857640213,0.03132858860627822,0.3849953411230359,-0.13086612681995557,0.061088614843005984,0.22360679941597944
cycle157_front4_obj8,157.0,18_c2_xN_HighHighCOV_170723,4,8,-0.3359094676715372,control_balancing,484,83,676,275,579.5471698113207,178.9433962264151,32,19505.17252087593,-107.8876953125,0.06019422743055555,0.1054958767361111,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_tracking/roi_traces/cycle157_front4_obj8_front_tracking.csv,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_tracking/plots/cycle157_front4_obj8_front_tracking.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_tracking/crop_previews/cycle157_front4_obj8_crop_preview.png,-1.0,-62.40069580078125,5,401.8548208007812,133.95160693359375,-0.008809994549153571,0.0027816991685576387,32,-0.002202498637288393,0.03944467950107503,0.5137808209459769,0.09899740903739124,0.05980678158903174,0.22360679941597944
cycle157_front6_obj3,157.0,18_c2_xN_HighHighCOV_170723,6,3,-0.3399999331406834,control_balancing,1575,49,1767,241,1670.5882352941176,144.57142857142858,32,19505.17252087593,-266.1142578125,0.041314019097222224,0.11558702256944445,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_tracking/roi_traces/cycle157_front6_obj3_front_tracking.csv,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_tracking/plots/cycle157_front6_obj3_front_tracking.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_tracking/crop_previews/cycle157_front6_obj3_crop_preview.png,-1.0,-182.55380249023438,5,416.069103515625,138.689701171875,-0.014844509968603174,0.048250462021445006,32,-0.0037111274921507935,0.03924592326876425,0.3871545265541074,-0.027940974950321242,0.05818029074084752,0.22360679941597944
cycle157_front2_obj2,157.0,18_c2_xN_HighHighCOV_170723,2,2,-0.3917239090920952,control_balancing,1100,953,1292,1145,1195.9157894736843,1049.3473684210526,32,19505.17252087593,-398.11328125,0.055962456597222224,0.15388997395833334,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_tracking/roi_traces/cycle157_front2_obj2_front_tracking.csv,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_tracking/plots/cycle157_front2_obj2_front_tracking.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_tracking/crop_previews/cycle157_front2_obj2_crop_preview.png,-1.0,-256.1311950683594,5,417.97158046874995,139.32386015625,0.002742843129484537,0.0006553264008419823,32,0.0006857107823711342,0.04242877595031369,0.22339501400721307,0.016229883177745145,0.029061210421271966,0.22360679941597944
cycle158_front1_obj2,158.0,18_c2_xN_HighHighCOV_170723,1,2,2.069622233331016,control_balancing,1250,32,1442,224,1345.6046511627908,128.41860465116278,32,19531.255056619644,26.7431640625,0.021674262152777776,0.08349609375,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_tracking/roi_traces/cycle158_front1_obj2_front_tracking.csv,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_tracking/plots/cycle158_front1_obj2_front_tracking.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_tracking/crop_previews/cycle158_front1_obj2_crop_preview.png,1.0,31.75513458251953,5,384.2351912109375,128.0783970703125,-0.04463221686288837,0.06026856562150895,32,-0.011158054215722092,0.04158770272516156,0.37263115136499203,-0.12103821357257344,0.04372183658425555,0.1802335506961064
cycle158_front6_obj3,158.0,18_c2_xN_HighHighCOV_170723,6,3,1.6709359668358303,control_balancing,1574,49,1766,241,1670.0884955752213,145.4513274336283,32,19531.255056619644,74.400390625,0.009928385416666666,0.09087456597222222,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_tracking/roi_traces/cycle158_front6_obj3_front_tracking.csv,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_tracking/plots/cycle158_front6_obj3_front_tracking.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_tracking/crop_previews/cycle158_front6_obj3_crop_preview.png,1.0,96.69841766357422,5,392.24036249999995,130.74678749999998,-0.023307997730383,0.09704635149362562,32,-0.00582699943259575,0.0480872254804738,0.22914370685681262,-0.002524697180362666,0.00026051269873816896,0.1802335506961064
cycle158_front4_obj8,158.0,18_c2_xN_HighHighCOV_170723,4,8,0.2823149947463765,control_balancing,485,83,677,275,581.010101010101,179.07070707070707,32,19531.255056619644,21.162109375,0.017144097222222224,0.08447265625,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_tracking/roi_traces/cycle158_front4_obj8_front_tracking.csv,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_tracking/plots/cycle158_front4_obj8_front_tracking.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_tracking/crop_previews/cycle158_front4_obj8_crop_preview.png,1.0,31.08450698852539,5,375.830412890625,125.276804296875,-0.021068070051729074,0.012499374397592411,32,-0.005267017512932268,0.045730503622344675,0.3246051968184793,0.008018621422091182,0.0008926384850227453,0.1802335506961064
cycle158_front2_obj1,158.0,18_c2_xN_HighHighCOV_170723,2,1,-0.3203267666187472,control_balancing,1101,953,1293,1145,1196.9032258064517,1048.9032258064517,32,19531.255056619644,143.1650390625,0.011040581597222222,0.1094021267361111,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_tracking/roi_traces/cycle158_front2_obj1_front_tracking.csv,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_tracking/plots/cycle158_front2_obj1_front_tracking.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_tracking/crop_previews/cycle158_front2_obj1_crop_preview.png,1.0,179.29603576660156,5,400.7928216796875,133.5976072265625,-0.015203268595301554,0.03029946134980166,32,-0.0038008171488253884,0.05001506925782843,0.15723943484958225,0.02793284831750037,0.04500661270765527,0.1802335506961064
