edge_type,src_roi_id,dst_roi_id,source_stem,src_cycleNo,dst_cycleNo,cycle_lag,spatial_rank,distance_px,distance_um_96nm,src_future8,dst_future8,same_future8,src_radius2_slope_median_px2_per_s,dst_radius2_slope_median_px2_per_s,abs_delta_radius2_slope_median_px2_per_s,src_diffusion_proxy_median_um2_per_s,dst_diffusion_proxy_median_um2_per_s,abs_delta_diffusion_proxy_median_um2_per_s,src_q70_radius2_slope_bootstrap_p50_px2_per_s,dst_q70_radius2_slope_bootstrap_p50_px2_per_s,abs_delta_q70_radius2_slope_bootstrap_p50_px2_per_s,src_q70_radius2_slope_bootstrap_p95_px2_per_s,dst_q70_radius2_slope_bootstrap_p95_px2_per_s,abs_delta_q70_radius2_slope_bootstrap_p95_px2_per_s,src_phase_slope_positive_fraction,dst_phase_slope_positive_fraction,abs_delta_phase_slope_positive_fraction,src_threshold_robust_phase_score,dst_threshold_robust_phase_score,abs_delta_threshold_robust_phase_score,src_threshold_robust_diffusion_score,dst_threshold_robust_diffusion_score,abs_delta_threshold_robust_diffusion_score,src_persistence_particle_mse_fraction_of_full_mean,dst_persistence_particle_mse_fraction_of_full_mean,abs_delta_persistence_particle_mse_fraction_of_full_mean,src_velocity_particle_mse_fraction_of_full_mean,dst_velocity_particle_mse_fraction_of_full_mean,abs_delta_velocity_particle_mse_fraction_of_full_mean,src_mask_instability_score,dst_mask_instability_score,abs_delta_mask_instability_score
next_observed_cycle_spatial_knn,cycle149_rank20_obj3,cycle150_rank13_obj3,17_c2_x10_HighHighCOV_150723,149.0,150.0,1.0,3,1078.8077474527715,103.56554375546607,1,1,1,-0.001482098159438,0.0022394574689418,0.0037215556283798,-3.414754159345294e-06,5.15971000844208e-06,8.574464167787373e-06,-0.0016606333395983,0.0022904856161324,0.003951118955730699,-0.0010676911564844,0.0049751380043663,0.0060428291608507,1.0,1.0,0.0,0.7916666666666666,1.25,0.45833333333333337,1.0763888888888888,0.5486111111111112,0.5277777777777777,1.163022553250634,1.3729633191500403,0.20994076589940636,1.1120155173600224,1.2397749874592123,0.12775947009918998,2.2967409572921964,1.142903620627075,1.1538373366651213
previous_observed_cycle_spatial_knn,cycle149_rank20_obj3,cycle148_rank18_obj1,17_c2_x10_HighHighCOV_150723,149.0,148.0,1.0,1,0.625834036602883,0.06008006751387676,1,1,1,-0.001482098159438,-0.0033943874601399,0.0019122893007019002,-3.414754159345294e-06,-7.820668708162389e-06,4.405914548817095e-06,-0.0016606333395983,-0.0034086609596471,0.0017480276200488002,-0.0010676911564844,-0.0025059541947268,0.0014382630382424,1.0,1.0,0.0,0.7916666666666666,0.5833333333333334,0.20833333333333326,1.0763888888888888,1.0069444444444446,0.0694444444444442,1.163022553250634,1.2715845934782846,0.10856204022765059,1.1120155173600224,1.2068122955708154,0.09479677821079302,2.2967409572921964,1.3205521992396978,0.9761887580524986
previous_observed_cycle_spatial_knn,cycle149_rank20_obj3,cycle148_rank18_obj2,17_c2_x10_HighHighCOV_150723,149.0,148.0,1.0,2,313.8695407938731,30.13147591621182,1,1,1,-0.001482098159438,-0.0002289045195621,0.0012531936398759,-3.414754159345294e-06,-5.273960130712847e-07,2.8873581462740093e-06,-0.0016606333395983,-0.0002799766026621,0.0013806567369361999,-0.0010676911564844,0.0009214716860056,0.00198916284249,1.0,1.0,0.0,0.7916666666666666,0.7083333333333334,0.08333333333333326,1.0763888888888888,-0.7638888888888888,1.8402777777777777,1.163022553250634,1.823915162038476,0.660892608787842,1.1120155173600224,1.7665818848747854,0.654566367514763,2.2967409572921964,0.293766075266743,2.0029748820254536
previous_observed_cycle_spatial_knn,cycle149_rank20_obj3,cycle148_rank18_obj3,17_c2_x10_HighHighCOV_150723,149.0,148.0,1.0,3,1076.6387356697105,103.3573186242922,1,1,1,-0.001482098159438,-0.001907088840306,0.0004249906808680001,-3.414754159345294e-06,-4.3939326880650246e-06,9.791785287197306e-07,-0.0016606333395983,-0.0017295031664333,6.886982683500004e-05,-0.0010676911564844,-0.0003965756279552,0.0006711155285292,1.0,1.0,0.0,0.7916666666666666,0.75,0.04166666666666663,1.0763888888888888,0.9375,0.13888888888888884,1.163022553250634,1.4774642048137248,0.3144416515630908,1.1120155173600224,1.3985321603151737,0.28651664295515133,2.2967409572921964,0.4497928584232515,1.8469480988689448
same_cycle_spatial_knn,cycle108_rank21_obj3,cycle108_rank21_obj2,12_c2_x10_070723,108.0,108.0,0.0,1,515.8853838119173,49.52499684594407,1,1,1,-0.0010483445835766,0.0004079731984205,0.0014563177819970998,-2.4153859205605697e-06,9.399702491609904e-07,3.35535616972156e-06,-0.0008297122803012,0.000374610249515,0.0012043225298162,-0.0004256483347982,0.001108897238385,0.0015345455731832001,1.0,1.0,0.0,0.7638888888888888,0.4722222222222222,0.29166666666666663,1.0347222222222223,0.2152777777777778,0.8194444444444445,1.3536814088096163,1.369300995988838,0.015619587179221739,1.3085906589608245,1.283452847104679,0.025137811856145387,2.301100299932066,0.8148725120683527,1.4862277878637136
same_cycle_spatial_knn,cycle108_rank21_obj3,cycle108_rank21_obj1,12_c2_x10_070723,108.0,108.0,0.0,2,836.3945941325775,80.29388103672744,1,1,1,-0.0010483445835766,-0.000161900485488,0.0008864440980885999,-2.4153859205605697e-06,-3.730187185644096e-07,2.04236720199616e-06,-0.0008297122803012,-0.0001720972325573,0.0006576150477439,-0.0004256483347982,0.000225831730733,0.0006514800655312,1.0,1.0,0.0,0.7638888888888888,0.5416666666666667,0.2222222222222221,1.0347222222222223,0.3333333333333333,0.7013888888888891,1.3536814088096163,1.2234240956903926,0.13025731311922373,1.3085906589608245,1.160699843207807,0.14789081575301743,2.301100299932066,0.4077253867719042,1.893374913160162
next_observed_cycle_spatial_knn,cycle108_rank21_obj3,cycle110_rank24_obj1,12_c2_x10_070723,108.0,110.0,2.0,1,2.261590789556784,0.21711271579745126,1,1,1,-0.0010483445835766,-0.0006633483908045,0.0003849961927720999,-2.4153859205605697e-06,-1.5283546924136028e-06,8.870312281469669e-07,-0.0008297122803012,-0.0007558235584923,7.388872180890001e-05,-0.0004256483347982,-0.0004604939329097,3.484559811149998e-05,1.0,1.0,0.0,0.7638888888888888,0.4444444444444444,0.3194444444444444,1.0347222222222223,0.9930555555555556,0.04166666666666674,1.3536814088096163,1.3887764676163643,0.035095058806748014,1.3085906589608245,1.1704606555557806,0.1381300034050439,2.301100299932066,2.347997382740761,0.04689708280869498
next_observed_cycle_spatial_knn,cycle108_rank21_obj3,cycle110_rank24_obj2,12_c2_x10_070723,108.0,110.0,2.0,2,518.9025441532013,49.81464423870733,1,1,1,-0.0010483445835766,6.806651549368948e-05,0.0011164110990702894,-2.4153859205605697e-06,1.5682525169746057e-07,2.5722111722580304e-06,-0.0008297122803012,0.0001082285605483,0.0009379408408495,-0.0004256483347982,0.0005779837452496,0.0010036320800478,1.0,1.0,0.0,0.7638888888888888,0.7222222222222222,0.04166666666666663,1.0347222222222223,-0.2152777777777777,1.25,1.3536814088096163,1.4726915272426582,0.11901011843304188,1.3085906589608245,1.2268791999886908,0.08171145897213372,2.301100299932066,1.137421863647814,1.1636784362842523
next_observed_cycle_spatial_knn,cycle108_rank21_obj3,cycle110_rank24_obj3,12_c2_x10_070723,108.0,110.0,2.0,3,1090.0179294948127,104.64172123150202,1,1,1,-0.0010483445835766,-0.0006672000604322,0.0003811445231443999,-2.4153859205605697e-06,-1.5372289392358196e-06,8.781569813247501e-07,-0.0008297122803012,-0.0011252613052939,0.00029554902499269995,-0.0004256483347982,-0.000663480963628,0.00023783262882980002,1.0,1.0,0.0,0.7638888888888888,0.75,0.01388888888888884,1.0347222222222223,0.3194444444444445,0.7152777777777779,1.3536814088096163,1.2958736693199535,0.05780773948966278,1.3085906589608245,1.0904543068955703,0.21813635206525417,2.301100299932066,0.1581514923105906,2.1429488076214755
same_cycle_spatial_knn,cycle152_rank15_obj2,cycle152_rank15_obj3,17_c2_x10_HighHighCOV_150723,152.0,152.0,0.0,1,1074.3729997536138,103.13980797634693,1,1,1,0.0050829743412172,0.000583114018154,0.0044998603230632,1.1711172882164502e-05,1.3434946978268669e-06,1.0367678184337634e-05,0.0050876361616602,0.0005669596724774,0.0045206764891828006,0.0078842138461675,0.001185603971991,0.0066986098741765,1.0,0.1428571428571428,0.8571428571428572,0.7638888888888888,-0.0694444444444445,0.8333333333333334,0.6875000000000001,-0.1736111111111111,0.8611111111111112,1.7097487058740553,1.7643531010035276,0.05460439512947235,1.60797223464682,1.719339392516826,0.11136715787000617,1.494019227387301,3.013044717475463,1.519025490088162
same_cycle_spatial_knn,cycle152_rank15_obj2,cycle152_rank15_obj1,17_c2_x10_HighHighCOV_150723,152.0,152.0,0.0,2,1081.0712249078283,103.78283759115152,1,1,1,0.0050829743412172,0.0025058447891082,0.002577129552109,1.1711172882164502e-05,5.773466394105487e-06,5.937706488059015e-06,0.0050876361616602,0.0024647808280699,0.0026228553335903002,0.0078842138461675,0.0045441240862077,0.0033400897599598,1.0,0.4285714285714285,0.5714285714285715,0.7638888888888888,-0.3194444444444445,1.0833333333333333,0.6875000000000001,0.7291666666666667,0.04166666666666663,1.7097487058740553,1.5084487608664945,0.20129994500756077,1.60797223464682,1.573117729540031,0.034854505106789,1.494019227387301,2.2111548743678737,0.7171356469805727
next_observed_cycle_spatial_knn,cycle152_rank15_obj2,cycle153_rank17_obj2,17_c2_x10_HighHighCOV_150723,152.0,153.0,1.0,1,2.063057088486065,0.19805348049466223,1,1,1,0.0050829743412172,0.0090995726085765,0.0040165982673593,1.1711172882164502e-05,2.0965415290160466e-05,9.254242407995964e-06,0.0050876361616602,0.0091694469003137,0.004081810738653499,0.0078842138461675,0.0119936066946254,0.004109392848457899,1.0,1.0,0.0,0.7638888888888888,0.5138888888888888,0.25,0.6875000000000001,0.6875,1.1102230246251565e-16,1.7097487058740553,2.0590820646892443,0.349333358815189,1.60797223464682,1.8305050069597093,0.22253277231288937,1.494019227387301,2.1833784277507204,0.6893592003634195
next_observed_cycle_spatial_knn,cycle152_rank15_obj2,cycle153_rank17_obj3,17_c2_x10_HighHighCOV_150723,152.0,153.0,1.0,2,930.0983958457783,89.28944600119472,1,1,1,0.0050829743412172,0.0031654093063493,0.0019175650348678998,1.1711172882164502e-05,7.293103041828939e-06,4.418069840335563e-06,0.0050876361616602,0.0032756372538186,0.0018119989078416005,0.0078842138461675,0.0054167212131722,0.0024674926329953002,1.0,0.2857142857142857,0.7142857142857143,0.7638888888888888,-0.2361111111111111,1.0,0.6875000000000001,-0.0486111111111111,0.7361111111111112,1.7097487058740553,2.225438811410111,0.5156901055360559,1.60797223464682,2.083787661501104,0.47581542685428424,1.494019227387301,1.3972719102117743,0.09674731717552665
next_observed_cycle_spatial_knn,cycle152_rank15_obj2,cycle153_rank17_obj1,17_c2_x10_HighHighCOV_150723,152.0,153.0,1.0,3,1081.8094962221655,103.85371163732789,1,1,1,0.0050829743412172,0.006414430590017,0.0013314562487998002,1.1711172882164502e-05,1.4778848079399394e-05,3.0676751972348924e-06,0.0050876361616602,0.0065419953977583,0.0014543592360981,0.0078842138461675,0.008377049096154,0.0004928352499865007,1.0,0.4285714285714285,0.5714285714285715,0.7638888888888888,-0.2638888888888889,1.0277777777777777,0.6875000000000001,0.7152777777777779,0.02777777777777779,1.7097487058740553,1.7217116756222994,0.011962969748244179,1.60797223464682,1.6931839667276294,0.08521173208080945,1.494019227387301,1.5363399067851249,0.04232067939782391
previous_observed_cycle_spatial_knn,cycle152_rank15_obj2,cycle151_rank14_obj2,17_c2_x10_HighHighCOV_150723,152.0,151.0,1.0,1,2.788241929021995,0.2676712251861115,1,1,1,0.0050829743412172,0.0042699960166277,0.0008129783245895,1.1711172882164502e-05,9.838070822310428e-06,1.8731020598540733e-06,0.0050876361616602,0.0041028700114584,0.0009847661502018004,0.0078842138461675,0.0070774542369489,0.0008067596092185998,1.0,1.0,0.0,0.7638888888888888,1.2916666666666663,0.5277777777777775,0.6875000000000001,0.6875,1.1102230246251565e-16,1.7097487058740553,1.8348492774237868,0.12510057154973153,1.60797223464682,1.7492969560184195,0.14132472137159957,1.494019227387301,2.140486797928024,0.6464675705407232
previous_observed_cycle_spatial_knn,cycle152_rank15_obj2,cycle151_rank14_obj3,17_c2_x10_HighHighCOV_150723,152.0,151.0,1.0,2,437.6207149379464,42.01158863404285,1,1,1,0.0050829743412172,0.0015428954829821,0.0035400788582351,1.1711172882164502e-05,3.5548311927908026e-06,8.1563416893737e-06,0.0050876361616602,0.0015430619662956,0.0035445741953646004,0.0078842138461675,0.0023487935166529,0.0055354203295146,1.0,1.0,0.0,0.7638888888888888,0.8055555555555556,0.04166666666666674,0.6875000000000001,0.7430555555555556,0.05555555555555547,1.7097487058740553,1.4045937091536236,0.30515499672043167,1.60797223464682,1.424716900170897,0.1832553344759229,1.494019227387301,0.915787102824694,0.578232124562607
previous_observed_cycle_spatial_knn,cycle152_rank15_obj2,cycle151_rank14_obj1,17_c2_x10_HighHighCOV_150723,152.0,151.0,1.0,3,1082.6350679805405,103.93296652613189,1,1,1,0.0050829743412172,0.001411542967969,0.0036714313732482,1.1711172882164502e-05,3.2521949982006607e-06,8.458977883963841e-06,0.0050876361616602,0.0013806592304054,0.0037069769312548006,0.0078842138461675,0.0028908257167209,0.0049933881294466,1.0,0.8571428571428571,0.1428571428571429,0.7638888888888888,-0.0833333333333334,0.8472222222222222,0.6875000000000001,0.5625,0.1250000000000001,1.7097487058740553,1.563289421986431,0.1464592838876242,1.60797223464682,1.6346991774399813,0.026726942793161346,1.494019227387301,2.240854109899392,0.746834882512091
same_cycle_spatial_knn,cycle158_rank12_obj1,cycle158_rank12_obj3,18_c2_xN_HighHighCOV_170723,158.0,158.0,0.0,1,815.6771770632732,78.30500899807423,0,0,1,-1.261057282994533e-05,0.0002910999227354,0.00030371049556534533,-2.9054759800194044e-08,6.706942219824927e-07,6.997489817826867e-07,0.0003821488036096,0.0004032799977385,2.1131194128899992e-05,0.0008287264102853,0.0007020745446107,0.00012665186567460001,1.0,1.0,0.0,0.7638888888888888,0.9861111111111112,0.22222222222222232,-0.0833333333333333,0.0902777777777777,0.173611111111111,2.07552163420161,2.934190128744058,0.8586684945424481,1.3686106114276049,1.859992329878,0.491381718450395,0.1662275044067205,0.8947755537454258,0.7285480493387053
same_cycle_spatial_knn,cycle158_rank12_obj1,cycle158_rank12_obj2,18_c2_xN_HighHighCOV_170723,158.0,158.0,0.0,2,932.8138810110605,89.55013257706182,0,0,1,-1.261057282994533e-05,-0.0011592083711711,0.0011465977983411548,-2.9054759800194044e-08,-2.6708160871783503e-06,2.6417613273781564e-06,0.0003821488036096,-0.0011629240973708,0.0015450729009804,0.0008287264102853,-0.0005063339881865,0.0013350603984718,1.0,0.7142857142857143,0.2857142857142857,0.7638888888888888,-0.1666666666666666,0.9305555555555555,-0.0833333333333333,0.8125,0.8958333333333333,2.07552163420161,1.889270386843732,0.18625124735787812,1.3686106114276049,1.318107197376552,0.050503414051052964,0.1662275044067205,2.0840484243771,1.9178209199703793
same_cycle_spatial_knn,cycle147_rank3_obj2,cycle147_rank3_obj3,17_c2_x10_HighHighCOV_150723,147.0,147.0,0.0,1,1070.4294157179772,102.76122390892581,0,0,1,-0.0030985626073469,-0.0020099023878088,0.0010886602195381,-7.139088247327485e-06,-4.630815101511622e-06,2.5082731458158635e-06,-0.0032331533727941,-0.0022968662485817,0.0009362871242124,-0.0025504775689938,-0.0013100015571543,0.0012404760118395002,1.0,1.0,0.0,0.75,0.6388888888888888,0.11111111111111116,0.9930555555555556,0.951388888888889,0.04166666666666663,1.31222285523313,1.2211599450508537,0.09106291018227641,1.2208501562968292,1.1636749584970614,0.057175197799767874,0.3053508066294099,2.6199784085840183,2.3146276019546086
same_cycle_spatial_knn,cycle147_rank3_obj2,cycle147_rank3_obj1,17_c2_x10_HighHighCOV_150723,147.0,147.0,0.0,2,1077.9950215586628,103.48752206963162,0,0,1,-0.0030985626073469,-0.0053246065566069,0.0022260439492600005,-7.139088247327485e-06,-1.2267893506422475e-05,5.12880525909499e-06,-0.0032331533727941,-0.0053081212001691,0.0020749678273749997,-0.0025504775689938,-0.004255113950387,0.0017046363813931994,1.0,1.0,0.0,0.75,0.5555555555555556,0.19444444444444442,0.9930555555555556,0.8819444444444445,0.11111111111111105,1.31222285523313,1.169567937228312,0.142654918004818,1.2208501562968292,1.1074928958181158,0.11335726047871342,0.3053508066294099,2.116996198438616,1.8116453918092061
next_observed_cycle_spatial_knn,cycle147_rank3_obj2,cycle148_rank18_obj3,17_c2_x10_HighHighCOV_150723,147.0,148.0,1.0,1,1.765345130984501,0.1694731325745121,0,1,0,-0.0030985626073469,-0.001907088840306,0.0011914737670408997,-7.139088247327485e-06,-4.3939326880650246e-06,2.7451555592624606e-06,-0.0032331533727941,-0.0017295031664333,0.0015036502063608002,-0.0025504775689938,-0.0003965756279552,0.0021539019410386,1.0,1.0,0.0,0.75,0.75,0.0,0.9930555555555556,0.9375,0.05555555555555558,1.31222285523313,1.4774642048137248,0.16524134958059467,1.2208501562968292,1.3985321603151737,0.17768200401834444,0.3053508066294099,0.4497928584232515,0.14444205179384162
next_observed_cycle_spatial_knn,cycle147_rank3_obj2,cycle148_rank18_obj2,17_c2_x10_HighHighCOV_150723,147.0,148.0,1.0,2,799.3453716226093,76.7371556757705,0,1,0,-0.0030985626073469,-0.0002289045195621,0.0028696580877847996,-7.139088247327485e-06,-5.273960130712847e-07,6.6116922342562005e-06,-0.0032331533727941,-0.0002799766026621,0.0029531767701320003,-0.0025504775689938,0.0009214716860056,0.0034719492549994003,1.0,1.0,0.0,0.75,0.7083333333333334,0.04166666666666663,0.9930555555555556,-0.7638888888888888,1.7569444444444444,1.31222285523313,1.823915162038476,0.5116923068053458,1.2208501562968292,1.7665818848747854,0.5457317285779562,0.3053508066294099,0.293766075266743,0.011584731362666911
next_observed_cycle_spatial_knn,cycle147_rank3_obj2,cycle148_rank18_obj1,17_c2_x10_HighHighCOV_150723,147.0,148.0,1.0,3,1077.7686767933285,103.46579297215953,0,1,0,-0.0030985626073469,-0.0033943874601399,0.00029582485279300037,-7.139088247327485e-06,-7.820668708162389e-06,6.815804608349037e-07,-0.0032331533727941,-0.0034086609596471,0.00017550758685299988,-0.0025504775689938,-0.0025059541947268,4.4523374267000076e-05,1.0,1.0,0.0,0.75,0.5833333333333334,0.16666666666666663,0.9930555555555556,1.0069444444444446,0.013888888888889062,1.31222285523313,1.2715845934782846,0.04063826175484553,1.2208501562968292,1.2068122955708154,0.014037860726013873,0.3053508066294099,1.3205521992396978,1.0152013926102879
previous_observed_cycle_spatial_knn,cycle147_rank3_obj2,cycle146_rank1_obj1,17_c2_x10_HighHighCOV_150723,147.0,146.0,1.0,1,1.3552632408863297,0.13010527112508766,0,0,1,-0.0030985626073469,-0.0025193224589635,0.0005792401483833997,-7.139088247327485e-06,-5.804518945452093e-06,1.3345693018753918e-06,-0.0032331533727941,-0.0025699409652525,0.0006632124075416001,-0.0025504775689938,-0.002103034116054,0.0004474434529398003,1.0,1.0,0.0,0.75,0.7361111111111112,0.01388888888888884,0.9930555555555556,0.7986111111111112,0.19444444444444442,1.31222285523313,1.2075225266846523,0.10470032854847777,1.2208501562968292,1.0881842096153636,0.1326659466814657,0.3053508066294099,1.101851053559365,0.7965002469299551
previous_observed_cycle_spatial_knn,cycle147_rank3_obj2,cycle146_rank1_obj2,17_c2_x10_HighHighCOV_150723,147.0,146.0,1.0,2,799.6973468460068,76.77094529721666,0,0,1,-0.0030985626073469,-0.0011878951171184,0.0019106674902284997,-7.139088247327485e-06,-2.736910349840922e-06,4.402177897486563e-06,-0.0032331533727941,-0.0012102672526183,0.0020228861201758,-0.0025504775689938,-0.0006850748009394,0.0018654027680544002,1.0,1.0,0.0,0.75,0.5833333333333334,0.16666666666666663,0.9930555555555556,0.5208333333333334,0.4722222222222222,1.31222285523313,1.6398650710038465,0.3276422157707164,1.2208501562968292,1.437948524025283,0.2170983677284537,0.3053508066294099,0.3847806356885294,0.0794298290591195
previous_observed_cycle_spatial_knn,cycle147_rank3_obj2,cycle146_rank1_obj3,17_c2_x10_HighHighCOV_150723,147.0,146.0,1.0,3,1077.8250481907867,103.47120462631553,0,0,1,-0.0030985626073469,-0.0040261621747329,0.000927599567386,-7.139088247327485e-06,-9.276277650584762e-06,2.1371894032572764e-06,-0.0032331533727941,-0.0039754812893083,0.0007423279165141997,-0.0025504775689938,-0.002602635254551,5.215768555719971e-05,1.0,1.0,0.0,0.75,0.4722222222222222,0.2777777777777778,0.9930555555555556,0.7708333333333334,0.2222222222222222,1.31222285523313,1.2067346727195645,0.10548818251356562,1.2208501562968292,1.1017837909643824,0.11906636533244686,0.3053508066294099,0.4607678962878284,0.1554170896584185
same_cycle_spatial_knn,cycle148_rank18_obj3,cycle148_rank18_obj2,17_c2_x10_HighHighCOV_150723,148.0,148.0,0.0,1,797.5975562860342,76.56936540345929,1,1,1,-0.001907088840306,-0.0002289045195621,0.0016781843207439,-4.3939326880650246e-06,-5.273960130712847e-07,3.86653667499374e-06,-0.0017295031664333,-0.0002799766026621,0.0014495265637711999,-0.0003965756279552,0.0009214716860056,0.0013180473139608,1.0,1.0,0.0,0.75,0.7083333333333334,0.04166666666666663,0.9375,-0.7638888888888888,1.7013888888888888,1.4774642048137248,1.823915162038476,0.34645095722475117,1.3985321603151737,1.7665818848747854,0.3680497245596117,0.4497928584232515,0.293766075266743,0.15602678315650853
same_cycle_spatial_knn,cycle148_rank18_obj3,cycle148_rank18_obj1,17_c2_x10_HighHighCOV_150723,148.0,148.0,0.0,2,1076.080336101476,103.3037122657417,1,1,1,-0.001907088840306,-0.0033943874601399,0.0014872986198339,-4.3939326880650246e-06,-7.820668708162389e-06,3.4267360200973643e-06,-0.0017295031664333,-0.0034086609596471,0.0016791577932138001,-0.0003965756279552,-0.0025059541947268,0.0021093785667716,1.0,1.0,0.0,0.75,0.5833333333333334,0.16666666666666663,0.9375,1.0069444444444446,0.06944444444444464,1.4774642048137248,1.2715845934782846,0.2058796113354402,1.3985321603151737,1.2068122955708154,0.19171986474435831,0.4497928584232515,1.3205521992396978,0.8707593408164462
next_observed_cycle_spatial_knn,cycle148_rank18_obj3,cycle149_rank20_obj2,17_c2_x10_HighHighCOV_150723,148.0,149.0,1.0,1,1.464305696035475,0.14057334681940561,1,1,1,-0.001907088840306,0.0002825828491831,0.0021896716894891,-4.3939326880650246e-06,6.51070884517866e-07,5.045003572582891e-06,-0.0017295031664333,0.0002134931357361,0.0019429963021694,-0.0003965756279552,0.0024252239635009,0.0028217995914561,1.0,1.0,0.0,0.75,0.875,0.125,0.9375,0.2708333333333333,0.6666666666666667,1.4774642048137248,1.344147483500472,0.13331672131325267,1.3985321603151737,1.272642976398534,0.1258891839166396,0.4497928584232515,2.1313904206259275,1.681597562202676
next_observed_cycle_spatial_knn,cycle148_rank18_obj3,cycle149_rank20_obj1,17_c2_x10_HighHighCOV_150723,148.0,149.0,1.0,2,798.4413964580368,76.65037405997154,1,1,1,-0.001907088840306,0.0007853276345363,0.0026924164748423,-4.3939326880650246e-06,1.809394869971684e-06,6.2033275580367085e-06,-0.0017295031664333,0.0003773558608171,0.0021068590272504,-0.0003965756279552,0.0014973885505387,0.0018939641784939,1.0,1.0,0.0,0.75,0.9444444444444444,0.19444444444444442,0.9375,0.0069444444444444,0.9305555555555556,1.4774642048137248,1.5804751652539413,0.10301096044021651,1.3985321603151737,1.5292847961159537,0.13075263580078,0.4497928584232515,0.676565592045472,0.22677273362222045
next_observed_cycle_spatial_knn,cycle148_rank18_obj3,cycle149_rank20_obj3,17_c2_x10_HighHighCOV_150723,148.0,149.0,1.0,3,1076.6387356697105,103.3573186242922,1,1,1,-0.001907088840306,-0.001482098159438,0.0004249906808680001,-4.3939326880650246e-06,-3.414754159345294e-06,9.791785287197306e-07,-0.0017295031664333,-0.0016606333395983,6.886982683500004e-05,-0.0003965756279552,-0.0010676911564844,0.0006711155285292,1.0,1.0,0.0,0.75,0.7916666666666666,0.04166666666666663,0.9375,1.0763888888888888,0.13888888888888884,1.4774642048137248,1.163022553250634,0.3144416515630908,1.3985321603151737,1.1120155173600224,0.28651664295515133,0.4497928584232515,2.2967409572921964,1.8469480988689448
previous_observed_cycle_spatial_knn,cycle148_rank18_obj3,cycle147_rank3_obj2,17_c2_x10_HighHighCOV_150723,148.0,147.0,1.0,1,1.765345130984501,0.1694731325745121,1,0,0,-0.001907088840306,-0.0030985626073469,0.0011914737670408997,-4.3939326880650246e-06,-7.139088247327485e-06,2.7451555592624606e-06,-0.0017295031664333,-0.0032331533727941,0.0015036502063608002,-0.0003965756279552,-0.0025504775689938,0.0021539019410386,1.0,1.0,0.0,0.75,0.75,0.0,0.9375,0.9930555555555556,0.05555555555555558,1.4774642048137248,1.31222285523313,0.16524134958059467,1.3985321603151737,1.2208501562968292,0.17768200401834444,0.4497928584232515,0.3053508066294099,0.14444205179384162
previous_observed_cycle_spatial_knn,cycle148_rank18_obj3,cycle147_rank3_obj3,17_c2_x10_HighHighCOV_150723,148.0,147.0,1.0,2,1069.56565548621,102.67830292667617,1,0,0,-0.001907088840306,-0.0020099023878088,0.00010281354750279982,-4.3939326880650246e-06,-4.630815101511622e-06,2.3688241344659712e-07,-0.0017295031664333,-0.0022968662485817,0.0005673630821484003,-0.0003965756279552,-0.0013100015571543,0.0009134259291991,1.0,1.0,0.0,0.75,0.6388888888888888,0.11111111111111116,0.9375,0.951388888888889,0.01388888888888895,1.4774642048137248,1.2211599450508537,0.2563042597628711,1.3985321603151737,1.1636749584970614,0.23485720181811232,0.4497928584232515,2.6199784085840183,2.1701855501607668
previous_observed_cycle_spatial_knn,cycle148_rank18_obj3,cycle147_rank3_obj1,17_c2_x10_HighHighCOV_150723,148.0,147.0,1.0,3,1076.3063703137648,103.32541155012142,1,0,0,-0.001907088840306,-0.0053246065566069,0.0034175177163009002,-4.3939326880650246e-06,-1.2267893506422475e-05,7.87396081835745e-06,-0.0017295031664333,-0.0053081212001691,0.0035786180337358,-0.0003965756279552,-0.004255113950387,0.0038585383224317995,1.0,1.0,0.0,0.75,0.5555555555555556,0.19444444444444442,0.9375,0.8819444444444445,0.05555555555555547,1.4774642048137248,1.169567937228312,0.30789626758541266,1.3985321603151737,1.1074928958181158,0.29103926449705786,0.4497928584232515,2.116996198438616,1.6672033400153645
same_cycle_spatial_knn,cycle110_rank24_obj3,cycle110_rank24_obj2,12_c2_x10_070723,110.0,110.0,0.0,1,934.2788213021748,89.69076684500878,1,1,1,-0.0006672000604322,6.806651549368948e-05,0.0007352665759258895,-1.5372289392358196e-06,1.5682525169746057e-07,1.6940541909332802e-06,-0.0011252613052939,0.0001082285605483,0.0012334898658422,-0.000663480963628,0.0005779837452496,0.0012414647088776001,1.0,1.0,0.0,0.75,0.7222222222222222,0.02777777777777779,0.3194444444444445,-0.2152777777777777,0.5347222222222222,1.2958736693199535,1.4726915272426582,0.17681785792270466,1.0904543068955703,1.2268791999886908,0.13642489309312045,0.1581514923105906,1.137421863647814,0.9792703713372233
same_cycle_spatial_knn,cycle110_rank24_obj3,cycle110_rank24_obj1,12_c2_x10_070723,110.0,110.0,0.0,2,1090.7160106844726,104.70873702570937,1,1,1,-0.0006672000604322,-0.0006633483908045,3.851669627699997e-06,-1.5372289392358196e-06,-1.5283546924136028e-06,8.874246822216784e-09,-0.0011252613052939,-0.0007558235584923,0.00036943774680159996,-0.000663480963628,-0.0004604939329097,0.00020298703071830004,1.0,1.0,0.0,0.75,0.4444444444444444,0.3055555555555556,0.3194444444444445,0.9930555555555556,0.6736111111111112,1.2958736693199535,1.3887764676163643,0.0929027982964108,1.0904543068955703,1.1704606555557806,0.08000634866021028,0.1581514923105906,2.347997382740761,2.1898458904301705
