roi_id,cycleNo,cohort_role,event_reference_cycle,method,n_eval_frames,transition_center_frac,transition_iqr_frac,residual_peak_step_fraction,residual_peak_particle_mse,residual_weighted_center_frac,peak_distance_to_transition_frac,weighted_center_distance_to_transition_frac,near_transition_residual_fraction,near_transition_particle_mse_median,far_transition_particle_mse_median,near_minus_far_particle_mse_median,near_far_wilcoxon_p,particle_to_nonparticle_mse_ratio_median,mask_fallback_fraction_eval,alignment_permutation_p,mode_label,is_event_enriched_mode,duration_s,roi_norm_total_variation,q60_time_of_max_abs_rate_frac,q70_time_of_max_abs_rate_frac,q80_time_of_max_abs_rate_frac,q60_max_abs_rate_per_s,q70_max_abs_rate_per_s,q80_max_abs_rate_per_s,q70_transformed_fraction_delta,q80_transformed_fraction_delta,transition_center_frac_ctx,transition_iqr_frac_ctx
cycle157_rank1_obj1,157.0,control,156.0,persistence,32,0.6210526315789474,0.0,0.7096774193548387,0.0001570896565681,0.47194457593677136,0.08862478777589133,0.14910805564217605,0.3457776224530419,5.638996663037688e-05,4.305405673221685e-05,1.3335909898160032e-05,0.91015625,1.5041555611819346,0.0,,near_baseline_or_context_like,0,95.0,0.0504900261759758,0.6210526315789474,0.6210526315789474,0.6210526315789474,0.0112087673611111,0.0086588541666666,0.0062934027777777,-0.0452039930555555,-0.0466796874999999,0.6210526315789474,0.0
cycle157_rank1_obj1,157.0,control,156.0,velocity,32,0.6210526315789474,0.0,0.7419354838709677,0.0004060080973431,0.5106011734906427,0.12088285229202034,0.1104514580883047,0.36718476548466167,0.0001217413591803,9.151637641480193e-05,3.0224982765498078e-05,0.30078125,1.0662206390577946,0.0,,near_baseline_or_context_like,0,95.0,0.0504900261759758,0.6210526315789474,0.6210526315789474,0.6210526315789474,0.0112087673611111,0.0086588541666666,0.0062934027777777,-0.0452039930555555,-0.0466796874999999,0.6210526315789474,0.0
cycle157_rank2_obj2,157.0,control,156.0,low_rank_dmd,32,0.8736842105263158,0.1842105263157895,0.7419354838709677,0.0260689668357372,0.5644036626242741,0.1317487266553481,0.30928054790204174,0.3523125462983634,0.0195984002202749,0.0138946687802672,0.0057037314400077005,0.00390625,9.330889951402488,0.0,,optical_loss_rollout_hard,0,95.0,0.1020794421434402,0.8736842105263158,0.8736842105263158,0.5052631578947369,0.0096354166666666,0.0071723090277777,0.0057183159722222,-0.0994140624999999,-0.0713541666666666,0.8736842105263158,0.1842105263157895
cycle157_rank2_obj2,157.0,control,156.0,persistence,32,0.8736842105263158,0.1842105263157895,0.1935483870967742,0.0003228464920539,0.40036835315874186,0.6801358234295416,0.473315857367574,0.1757143915917232,5.357065310818143e-05,7.542740786448121e-05,-2.185675475629978e-05,0.02734375,1.7628095154737,0.0,,optical_loss_rollout_hard,0,95.0,0.1020794421434402,0.8736842105263158,0.8736842105263158,0.5052631578947369,0.0096354166666666,0.0071723090277777,0.0057183159722222,-0.0994140624999999,-0.0713541666666666,0.8736842105263158,0.1842105263157895
cycle157_rank2_obj2,157.0,control,156.0,velocity,32,0.8736842105263158,0.1842105263157895,0.7419354838709677,0.0006779373507015,0.48511935815540064,0.1317487266553481,0.3885648523709152,0.2767342784822211,0.0001162839325843,0.0001828435488278,-6.655961624349999e-05,0.49609375,1.2469675672489209,0.0,,optical_loss_rollout_hard,0,95.0,0.1020794421434402,0.8736842105263158,0.8736842105263158,0.5052631578947369,0.0096354166666666,0.0071723090277777,0.0057183159722222,-0.0994140624999999,-0.0713541666666666,0.8736842105263158,0.1842105263157895
cycle157_rank4_obj8,157.0,control,156.0,low_rank_dmd,32,0.6210526315789474,0.0,0.7096774193548387,0.0085494481027126,0.5522245894200521,0.08862478777589133,0.06882804215889526,0.3244303241049925,0.0073984945192933,0.0053917099721729,0.0020067845471203995,0.00390625,5.323409922438625,0.0,,optical_loss_rollout_hard,0,95.0,0.0882930427789688,0.6210526315789474,0.6210526315789474,0.6210526315789474,0.0109917534722222,0.0094943576388888,0.0078233506944444,-0.0632812499999999,-0.0506727430555555,0.6210526315789474,0.0
cycle157_rank4_obj8,157.0,control,156.0,persistence,32,0.6210526315789474,0.0,0.1935483870967742,0.0003386700409464,0.4147589239943754,0.4275042444821732,0.206293707584572,0.2810069854338753,0.0001247339387191,8.769382839091122e-05,3.704011032818879e-05,0.30078125,1.0948254970327214,0.0,,optical_loss_rollout_hard,0,95.0,0.0882930427789688,0.6210526315789474,0.6210526315789474,0.6210526315789474,0.0109917534722222,0.0094943576388888,0.0078233506944444,-0.0632812499999999,-0.0506727430555555,0.6210526315789474,0.0
cycle157_rank4_obj8,157.0,control,156.0,velocity,32,0.6210526315789474,0.0,0.7419354838709677,0.0005854893825016,0.4788517012947242,0.12088285229202034,0.1422009302842232,0.3252680300527922,0.0003163681249134,0.0002270923287142,8.927579619920001e-05,1.0,0.9515899134233037,0.0,,optical_loss_rollout_hard,0,95.0,0.0882930427789688,0.6210526315789474,0.6210526315789474,0.6210526315789474,0.0109917534722222,0.0094943576388888,0.0078233506944444,-0.0632812499999999,-0.0506727430555555,0.6210526315789474,0.0
cycle157_rank6_obj3,157.0,control,156.0,low_rank_dmd,32,0.6210526315789474,0.0,0.7096774193548387,0.0063212867826223,0.5605923242032151,0.08862478777589133,0.06046030737573227,0.32748556644414895,0.0034635281190276,0.0028071426786482,0.0006563854403793998,0.07421875,4.609378371138122,0.0,,near_baseline_or_context_like,0,95.0,0.0760897502303123,0.6210526315789474,0.6210526315789474,0.6210526315789474,0.0125434027777777,0.0102756076388888,0.0062174479166666,-0.0693576388888889,-0.0629340277777777,0.6210526315789474,0.0
cycle157_rank6_obj3,157.0,control,156.0,persistence,32,0.6210526315789474,0.0,0.7096774193548387,0.0001426240050932,0.4853349475891803,0.08862478777589133,0.13571768398976713,0.35340364801594115,6.54452305752784e-05,4.4839285692432895e-05,2.0605944882845506e-05,0.49609375,1.4212792858852104,0.0,,near_baseline_or_context_like,0,95.0,0.0760897502303123,0.6210526315789474,0.6210526315789474,0.6210526315789474,0.0125434027777777,0.0102756076388888,0.0062174479166666,-0.0693576388888889,-0.0629340277777777,0.6210526315789474,0.0
cycle157_rank6_obj3,157.0,control,156.0,velocity,32,0.6210526315789474,0.0,0.7419354838709677,0.0003356927481945,0.5097931200885247,0.12088285229202034,0.11125951149042268,0.3740880001050104,0.0001475960161769,9.016005787998438e-05,5.743595829691561e-05,0.1640625,1.060472535886356,0.0,,near_baseline_or_context_like,0,95.0,0.0760897502303123,0.6210526315789474,0.6210526315789474,0.6210526315789474,0.0125434027777777,0.0102756076388888,0.0062174479166666,-0.0693576388888889,-0.0629340277777777,0.6210526315789474,0.0
cycle158_rank1_obj2,158.0,control,156.0,low_rank_dmd,32,0.8736842105263158,0.0,0.4838709677419355,0.007712913211435,0.5159153251109031,0.38981324278438034,0.35776888541541274,0.23319753599462423,0.003099082969129,0.0043837558478116,-0.0012846728786826,0.12890625,11.366727035545837,0.0,,front_negative_high_apparent_front_proxy,0,95.0,0.0539323598146438,0.8736842105263158,0.8736842105263158,0.8736842105263158,0.0142252604166666,0.0138671874999999,0.0093749999999999,0.0175130208333332,0.0177517361111111,0.8736842105263158,0.0
cycle158_rank1_obj2,158.0,control,156.0,persistence,32,0.8736842105263158,0.0,0.5161290322580645,0.0078879175707697,0.536908623164055,0.35755517826825134,0.3367755873622609,0.06535292403959869,5.8514535339782014e-05,9.349823085358366e-05,-3.498369551380165e-05,0.0078125,2.1894321026423516,0.0,,front_negative_high_apparent_front_proxy,0,95.0,0.0539323598146438,0.8736842105263158,0.8736842105263158,0.8736842105263158,0.0142252604166666,0.0138671874999999,0.0093749999999999,0.0175130208333332,0.0177517361111111,0.8736842105263158,0.0
cycle158_rank1_obj2,158.0,control,156.0,velocity,32,0.8736842105263158,0.0,0.5161290322580645,0.0107412822544574,0.5386280250665706,0.35755517826825134,0.33505618545974525,0.05249878961468164,0.0001079366338672,9.021771984407678e-05,1.7718914023123216e-05,0.01953125,1.0538707341983338,0.0,,front_negative_high_apparent_front_proxy,0,95.0,0.0539323598146438,0.8736842105263158,0.8736842105263158,0.8736842105263158,0.0142252604166666,0.0138671874999999,0.0093749999999999,0.0175130208333332,0.0177517361111111,0.8736842105263158,0.0
cycle158_rank2_obj1,158.0,control,156.0,low_rank_dmd,32,0.4947368421052631,0.2894736842105263,0.5483870967741935,0.0167675483971834,0.5076374454161562,0.05365025466893042,0.0129006033108931,0.35109469493025736,0.0139146316796541,0.008968305774033,0.0049463259056211,0.00390625,7.033206837034147,0.0,,optical_brightening_decorrelating_rollout_hard_front_positive,1,95.0,0.1032872214913368,0.4947368421052631,0.7684210526315789,0.1894736842105263,0.0102647569444444,0.0091905381944444,0.0082248263888888,0.0469401041666667,0.0396701388888889,0.4947368421052631,0.2894736842105263
cycle158_rank2_obj1,158.0,control,156.0,persistence,32,0.4947368421052631,0.2894736842105263,0.5161290322580645,0.0146469380706548,0.5406012880050203,0.021392190152801416,0.04586444589975719,0.773250898364413,0.0004682899452745,0.0001049773345584,0.0003633126107161,0.00390625,3.0962905379145207,0.0,,optical_brightening_decorrelating_rollout_hard_front_positive,1,95.0,0.1032872214913368,0.4947368421052631,0.7684210526315789,0.1894736842105263,0.0102647569444444,0.0091905381944444,0.0082248263888888,0.0469401041666667,0.0396701388888889,0.4947368421052631,0.2894736842105263
cycle158_rank2_obj1,158.0,control,156.0,velocity,32,0.4947368421052631,0.2894736842105263,0.5161290322580645,0.0185380950570106,0.5431652652734538,0.021392190152801416,0.04842842316819068,0.859727102269745,0.0002078609541058,0.0001168167218565,9.104423224929998e-05,0.01953125,1.3044645167774158,0.0,,optical_brightening_decorrelating_rollout_hard_front_positive,1,95.0,0.1032872214913368,0.4947368421052631,0.7684210526315789,0.1894736842105263,0.0102647569444444,0.0091905381944444,0.0082248263888888,0.0469401041666667,0.0396701388888889,0.4947368421052631,0.2894736842105263
cycle158_rank4_obj8,158.0,control,156.0,low_rank_dmd,32,0.2526315789473684,0.3105263157894737,0.4838709677419355,0.0195828489959239,0.5282872414334395,0.23123938879456712,0.27565566248607115,0.21664984194782855,0.005298355128616,0.0082983644679188,-0.0030000093393028,0.12890625,4.712010735407553,0.0,,near_baseline_or_context_like,0,95.0,0.0914310723543167,0.2526315789473684,0.2526315789473684,0.8736842105263158,0.0117513020833333,0.0121202256944444,0.0106336805555555,0.0189453124999999,0.0203776041666666,0.2526315789473684,0.3105263157894737
cycle158_rank4_obj8,158.0,control,156.0,persistence,32,0.2526315789473684,0.3105263157894737,0.5161290322580645,0.0229144096374511,0.5405776519282846,0.26349745331069613,0.2879460729809162,0.05074579932171718,0.0001310640363954,0.0002488404279574,-0.00011777639156199999,0.25,2.4154521121281443,0.0,,near_baseline_or_context_like,0,95.0,0.0914310723543167,0.2526315789473684,0.2526315789473684,0.8736842105263158,0.0117513020833333,0.0121202256944444,0.0106336805555555,0.0189453124999999,0.0203776041666666,0.2526315789473684,0.3105263157894737
cycle158_rank4_obj8,158.0,control,156.0,velocity,32,0.2526315789473684,0.3105263157894737,0.5161290322580645,0.029562272131443,0.5410481481533105,0.26349745331069613,0.2884165692059421,0.042043904490824194,0.000198545269086,0.0003094302664976,-0.00011088499741160001,1.0,1.0026463572534179,0.0,,near_baseline_or_context_like,0,95.0,0.0914310723543167,0.2526315789473684,0.2526315789473684,0.8736842105263158,0.0117513020833333,0.0121202256944444,0.0106336805555555,0.0189453124999999,0.0203776041666666,0.2526315789473684,0.3105263157894737
cycle158_rank6_obj3,158.0,control,156.0,low_rank_dmd,32,0.8736842105263158,0.0,0.5483870967741935,0.011459045112133,0.504266859563557,0.32529711375212234,0.36941735096275885,0.2503141314003441,0.006210412364453,0.0069699571467936,-0.0007595447823406003,1.0,4.584537038646927,0.0,,near_baseline_or_context_like,0,95.0,0.0801557555794715,0.8736842105263158,0.8736842105263158,0.8736842105263158,0.0152018229166666,0.01484375,0.0111328125,0.0191840277777777,0.0228732638888888,0.8736842105263158,0.0
cycle158_rank6_obj3,158.0,control,156.0,persistence,32,0.8736842105263158,0.0,0.5161290322580645,0.0087981214746832,0.536609027953722,0.35755517826825134,0.33707518257259383,0.06137495025243939,5.832866008859128e-05,8.570622594561428e-05,-2.7377565857023e-05,0.01953125,1.96891884973477,0.0,,near_baseline_or_context_like,0,95.0,0.0801557555794715,0.8736842105263158,0.8736842105263158,0.8736842105263158,0.0152018229166666,0.01484375,0.0111328125,0.0191840277777777,0.0228732638888888,0.8736842105263158,0.0
cycle158_rank6_obj3,158.0,control,156.0,velocity,32,0.8736842105263158,0.0,0.5161290322580645,0.0121110882610082,0.5402732968640226,0.35755517826825134,0.33341091366229325,0.04465474212922331,0.0001051356302923,8.635786798549816e-05,1.8777762306801843e-05,0.01171875,1.0814707640976318,0.0,,near_baseline_or_context_like,0,95.0,0.0801557555794715,0.8736842105263158,0.8736842105263158,0.8736842105263158,0.0152018229166666,0.01484375,0.0111328125,0.0191840277777777,0.0228732638888888,0.8736842105263158,0.0
cycle58_rank1_obj1,58.0,control,60.0,low_rank_dmd,32,0.5473684210526316,0.010526315789473717,1.0,0.0035155597142875,0.5208641220991507,0.4526315789473684,0.026504298953480943,0.23927260940912226,0.001985638635233,0.0024378329981118,-0.00045219436287879987,0.0546875,7.7249842183046376,0.0,,near_baseline_or_context_like,0,9246.054083347328,0.0264411985874176,0.5473684210526316,0.5473684210526316,0.568421052631579,5.050366688398285e-05,3.913198030083484e-05,2.8206242211142877e-05,0.0049262152777777,0.0065755208333333,0.5473684210526316,0.010526315789473717
cycle58_rank1_obj1,58.0,control,60.0,persistence,32,0.5473684210526316,0.010526315789473717,0.2903225806451613,0.0009512557298876,0.340423043761781,0.2570458404074703,0.2069453772908506,0.09858112654975029,3.3549593354109675e-05,5.936150046181865e-05,-2.5811907107708976e-05,0.00390625,1.3961923831811323,0.0,,near_baseline_or_context_like,0,9246.054083347328,0.0264411985874176,0.5473684210526316,0.5473684210526316,0.568421052631579,5.050366688398285e-05,3.913198030083484e-05,2.8206242211142877e-05,0.0049262152777777,0.0065755208333333,0.5473684210526316,0.010526315789473717
cycle58_rank1_obj1,58.0,control,60.0,velocity,32,0.5473684210526316,0.010526315789473717,0.2903225806451613,0.0013318501878529,0.34639919226781757,0.2570458404074703,0.20096922878481405,0.11274205934884099,9.341932309325784e-05,9.39613310038112e-05,-5.420079105533524e-07,0.30078125,0.9562520329236524,0.0,,near_baseline_or_context_like,0,9246.054083347328,0.0264411985874176,0.5473684210526316,0.5473684210526316,0.568421052631579,5.050366688398285e-05,3.913198030083484e-05,2.8206242211142877e-05,0.0049262152777777,0.0065755208333333,0.5473684210526316,0.010526315789473717
cycle58_rank3_obj9,58.0,control,60.0,low_rank_dmd,32,0.4736842105263157,0.25263157894736843,1.0,0.0127671482041478,0.6025016806094557,0.5263157894736843,0.12881747008314004,0.27613555485286845,0.0077802860178053,0.0089226244017481,-0.0011423383839428009,0.00390625,6.587576438413348,0.0,,near_baseline_or_context_like,0,9246.054083347328,0.0436238497495651,0.9789473684210526,0.4736842105263157,0.4736842105263157,6.722673538861294e-05,4.86083857867926e-05,2.7648806594322275e-05,0.005859375,0.0058376736111111,0.4736842105263157,0.25263157894736843
cycle58_rank3_obj9,58.0,control,60.0,persistence,32,0.4736842105263157,0.25263157894736843,0.2903225806451613,0.0050694360397756,0.2896379359396405,0.1833616298811544,0.18404627458667522,0.1294997525248709,7.273505616467446e-05,0.0001590849424246,-8.634988625992555e-05,0.07421875,1.6251436938135355,0.0,,near_baseline_or_context_like,0,9246.054083347328,0.0436238497495651,0.9789473684210526,0.4736842105263157,0.4736842105263157,6.722673538861294e-05,4.86083857867926e-05,2.7648806594322275e-05,0.005859375,0.0058376736111111,0.4736842105263157,0.25263157894736843
cycle58_rank3_obj9,58.0,control,60.0,velocity,32,0.4736842105263157,0.25263157894736843,0.2903225806451613,0.0070326058194041,0.3072312907103312,0.1833616298811544,0.16645291981598453,0.0954023258543812,0.0002160797594115,0.0002138363488484,2.243410563100009e-06,0.359375,1.0428958070467167,0.0,,near_baseline_or_context_like,0,9246.054083347328,0.0436238497495651,0.9789473684210526,0.4736842105263157,0.4736842105263157,6.722673538861294e-05,4.86083857867926e-05,2.7648806594322275e-05,0.005859375,0.0058376736111111,0.4736842105263157,0.25263157894736843
cycle58_rank4_obj2,58.0,control,60.0,low_rank_dmd,32,0.5473684210526316,0.0,0.967741935483871,0.0067704571411013,0.5810897282863492,0.4203735144312394,0.03372130723371758,0.28204551614221846,0.0045588654465973,0.0049756453372538,-0.0004167798906564999,0.00390625,5.628628768555762,0.0,,near_baseline_or_context_like,0,9246.054083347328,0.034161727130413,0.5473684210526316,0.5473684210526316,0.5473684210526316,6.243278908395255e-05,4.6155669072779366e-05,3.110490741861215e-05,0.0023654513888888,0.0045572916666666,0.5473684210526316,0.0
cycle58_rank4_obj2,58.0,control,60.0,persistence,32,0.5473684210526316,0.0,0.2903225806451613,0.0031962741632014,0.3229784936103512,0.2570458404074703,0.22438992744228042,0.08199817219313499,7.502249354729429e-05,0.0001298361748922,-5.48136813449057e-05,0.00390625,1.1682499577467749,0.0,,near_baseline_or_context_like,0,9246.054083347328,0.034161727130413,0.5473684210526316,0.5473684210526316,0.5473684210526316,6.243278908395255e-05,4.6155669072779366e-05,3.110490741861215e-05,0.0023654513888888,0.0045572916666666,0.5473684210526316,0.0
cycle58_rank4_obj2,58.0,control,60.0,velocity,32,0.5473684210526316,0.0,0.2903225806451613,0.0044468306005001,0.34090919689464794,0.2570458404074703,0.20645922415798368,0.09935738519916038,0.0002177922724513,0.0002327882684767,-1.4995996025400003e-05,0.25,0.9115609948135495,0.0,,near_baseline_or_context_like,0,9246.054083347328,0.034161727130413,0.5473684210526316,0.5473684210526316,0.5473684210526316,6.243278908395255e-05,4.6155669072779366e-05,3.110490741861215e-05,0.0023654513888888,0.0045572916666666,0.5473684210526316,0.0
cycle58_rank6_obj29,58.0,control,60.0,low_rank_dmd,32,0.968421052631579,0.1842105263157895,0.2903225806451613,0.0110992100089788,0.5573708064600688,0.6780984719864176,0.4110502461715102,0.24159120913169582,0.010411965195089499,0.008021346293389749,0.00239061890169975,0.03125,4.315389054533172,0.0,,near_baseline_or_context_like,0,9246.054083347328,0.046927985548973,0.968421052631579,0.6000000000000001,0.968421052631579,4.091577427466162e-05,4.1584697014847424e-05,3.0993420295247816e-05,0.0066623263888889,0.0050347222222222,0.968421052631579,0.1842105263157895
cycle58_rank6_obj29,58.0,control,60.0,persistence,32,0.968421052631579,0.1842105263157895,0.2903225806451613,0.0053339395672082,0.3397014499685662,0.6780984719864176,0.6287196026630127,0.06972190971280622,0.0001786680586519,0.0002497796231182,-7.111156446629999e-05,0.03125,1.0176708243086678,0.0,,near_baseline_or_context_like,0,9246.054083347328,0.046927985548973,0.968421052631579,0.6000000000000001,0.968421052631579,4.091577427466162e-05,4.1584697014847424e-05,3.0993420295247816e-05,0.0066623263888889,0.0050347222222222,0.968421052631579,0.1842105263157895
cycle58_rank6_obj29,58.0,control,60.0,velocity,32,0.968421052631579,0.1842105263157895,0.2903225806451613,0.0073582837358117,0.3606623783990704,0.6780984719864176,0.6077586742325085,0.08156496450454807,0.00051890593022105,0.00052198275807305,-3.0768278520000277e-06,0.6875,0.9480312977317156,0.0,,near_baseline_or_context_like,0,9246.054083347328,0.046927985548973,0.968421052631579,0.6000000000000001,0.968421052631579,4.091577427466162e-05,4.1584697014847424e-05,3.0993420295247816e-05,0.0066623263888889,0.0050347222222222,0.968421052631579,0.1842105263157895
cycle60_rank1_obj1,60.0,event,60.0,low_rank_dmd,32,0.5368421052631579,0.0,0.0,0.0123622585088014,0.5058258457197663,0.5368421052631579,0.0310162595433916,0.3161432367553511,0.011281870771199399,0.0108331758528947,0.0004486949183046991,0.275390625,21.957119233557762,0.0,,optical_brightening_decorrelating_rollout_hard_front_positive,1,9252.832955360413,0.0254436075687408,0.5368421052631579,0.5368421052631579,0.5368421052631579,3.3755849812720524e-05,2.885401023595556e-05,2.5066225108455768e-05,0.0025824652777777,-8.680555555554137e-05,0.5368421052631579,0.0
cycle60_rank1_obj1,60.0,event,60.0,persistence,32,0.5368421052631579,0.0,0.12903225806451613,0.0003161366912536,0.41176710763179736,0.4078098471986418,0.12507499763136054,0.3542945023718564,7.208572424133308e-05,4.743792669614777e-05,2.4647797545185313e-05,0.845703125,1.5853058127859612,0.0,,optical_brightening_decorrelating_rollout_hard_front_positive,1,9252.832955360413,0.0254436075687408,0.5368421052631579,0.5368421052631579,0.5368421052631579,3.3755849812720524e-05,2.885401023595556e-05,2.5066225108455768e-05,0.0025824652777777,-8.680555555554137e-05,0.5368421052631579,0.0
cycle60_rank1_obj1,60.0,event,60.0,velocity,32,0.5368421052631579,0.0,0.12903225806451613,0.0006094269338063,0.3929127523385898,0.4078098471986418,0.1439293529245681,0.3472362376059789,0.0001756593701429,9.617370233172552e-05,7.948566781117447e-05,0.625,1.08432990800496,0.0,,optical_brightening_decorrelating_rollout_hard_front_positive,1,9252.832955360413,0.0254436075687408,0.5368421052631579,0.5368421052631579,0.5368421052631579,3.3755849812720524e-05,2.885401023595556e-05,2.5066225108455768e-05,0.0025824652777777,-8.680555555554137e-05,0.5368421052631579,0.0
cycle60_rank2_obj2,60.0,event,60.0,low_rank_dmd,32,0.9578947368421056,0.35263157894736863,1.0,0.0087107811123132,0.5181978782306282,0.042105263157894424,0.43969685861147734,0.21172758866783647,0.0080612027086317,0.0069970460608601,0.0010641566477716004,0.03125,5.389172761617896,0.0,,optical_brightening_decorrelating_rollout_hard_front_positive,1,9252.832955360413,0.0448234364390373,0.9578947368421056,0.9578947368421056,0.2526315789473684,4.233406907205731e-05,3.598395871124934e-05,2.762855034176416e-05,0.006640625,0.0070312499999999,0.9578947368421056,0.35263157894736863
cycle60_rank2_obj2,60.0,event,60.0,persistence,32,0.9578947368421056,0.35263157894736863,0.12903225806451613,0.0011213938705623,0.36091796715570784,0.8288624787775895,0.5969767696863977,0.06708627625314051,6.650328214163892e-05,0.00016074433369789998,-9.424105155626106e-05,0.15625,1.7498013619729362,0.0,,optical_brightening_decorrelating_rollout_hard_front_positive,1,9252.832955360413,0.0448234364390373,0.9578947368421056,0.9578947368421056,0.2526315789473684,4.233406907205731e-05,3.598395871124934e-05,2.762855034176416e-05,0.006640625,0.0070312499999999,0.9578947368421056,0.35263157894736863
cycle60_rank2_obj2,60.0,event,60.0,velocity,32,0.9578947368421056,0.35263157894736863,0.12903225806451613,0.0021915351971983,0.3455622718420571,0.8288624787775895,0.6123324650000485,0.06532028203095618,0.0001532209134893,0.00028745421150229997,-0.00013423329801299998,0.0625,1.0746095699546125,0.0,,optical_brightening_decorrelating_rollout_hard_front_positive,1,9252.832955360413,0.0448234364390373,0.9578947368421056,0.9578947368421056,0.2526315789473684,4.233406907205731e-05,3.598395871124934e-05,2.762855034176416e-05,0.006640625,0.0070312499999999,0.9578947368421056,0.35263157894736863
cycle60_rank3_obj9,60.0,event,60.0,low_rank_dmd,32,0.968421052631579,0.2578947368421052,1.0,0.0126809533685445,0.5823354836250905,0.03157894736842104,0.3860855690064885,0.28015043044464966,0.01122177252545945,0.006195478141307749,0.005026294384151701,0.03125,5.837922165633176,0.0,,optical_brightening_decorrelating_rollout_hard_front_positive,1,9252.832955360413,0.0443706601858139,0.9789473684210526,0.968421052631579,0.4631578947368421,6.561780706169093e-05,5.436585712411757e-05,3.2864606253307825e-05,0.0082682291666666,0.0062934027777777,0.968421052631579,0.2578947368421052
cycle60_rank3_obj9,60.0,event,60.0,persistence,32,0.968421052631579,0.2578947368421052,0.12903225806451613,0.0017884382978081,0.3663771599465484,0.8393887945670628,0.6020438926850306,0.06719559624056656,8.783812882029451e-05,0.00019475536100795,-0.00010691723218765549,0.15625,2.4316629487732766,0.0,,optical_brightening_decorrelating_rollout_hard_front_positive,1,9252.832955360413,0.0443706601858139,0.9789473684210526,0.968421052631579,0.4631578947368421,6.561780706169093e-05,5.436585712411757e-05,3.2864606253307825e-05,0.0082682291666666,0.0062934027777777,0.968421052631579,0.2578947368421052
cycle60_rank3_obj9,60.0,event,60.0,velocity,32,0.968421052631579,0.2578947368421052,0.12903225806451613,0.0031883332412689,0.3489322778897051,0.8393887945670628,0.6194887747418738,0.060117124322927554,0.00021274563914625,0.0003834918898064,-0.00017074625066015002,0.0625,1.4910311174983661,0.0,,optical_brightening_decorrelating_rollout_hard_front_positive,1,9252.832955360413,0.0443706601858139,0.9789473684210526,0.968421052631579,0.4631578947368421,6.561780706169093e-05,5.436585712411757e-05,3.2864606253307825e-05,0.0082682291666666,0.0062934027777777,0.968421052631579,0.2578947368421052
cycle60_rank4_obj5,60.0,event,60.0,low_rank_dmd,32,0.5894736842105264,0.04210526315789476,0.0967741935483871,0.0164347942918539,0.46530108500486755,0.49269949066213925,0.12417259920565882,0.27590157894908596,0.0131671680137515,0.01352259516716,-0.0003554271534084996,0.00390625,7.262015204025683,0.0,,optical_brightening_decorrelating_rollout_hard_front_positive,1,9252.832955360413,0.0359739810228348,0.631578947368421,0.5473684210526316,0.5894736842105264,4.66788814241911e-05,3.776644583007257e-05,2.863119934610244e-05,-0.0005642361111111,0.0008463541666666,0.5894736842105264,0.04210526315789476
cycle60_rank4_obj5,60.0,event,60.0,persistence,32,0.5894736842105264,0.04210526315789476,0.12903225806451613,0.0011718452442437,0.3785598690540458,0.46044142614601025,0.21091381515648056,0.312033633769324,0.0001495459437137,9.644836973166092e-05,5.309757398203907e-05,1.0,1.4603989023957256,0.0,,optical_brightening_decorrelating_rollout_hard_front_positive,1,9252.832955360413,0.0359739810228348,0.631578947368421,0.5473684210526316,0.5894736842105264,4.66788814241911e-05,3.776644583007257e-05,2.863119934610244e-05,-0.0005642361111111,0.0008463541666666,0.5894736842105264,0.04210526315789476
cycle60_rank4_obj5,60.0,event,60.0,velocity,32,0.5894736842105264,0.04210526315789476,0.12903225806451613,0.0020930292084813,0.3717879227217947,0.46044142614601025,0.2176857614887317,0.2957072929371126,0.0003762159903999,0.0002345089887967,0.0001417070016032,0.30078125,1.015697881929716,0.0,,optical_brightening_decorrelating_rollout_hard_front_positive,1,9252.832955360413,0.0359739810228348,0.631578947368421,0.5473684210526316,0.5894736842105264,4.66788814241911e-05,3.776644583007257e-05,2.863119934610244e-05,-0.0005642361111111,0.0008463541666666,0.5894736842105264,0.04210526315789476
cycle60_rank5_obj18,60.0,event,60.0,low_rank_dmd,32,0.5473684210526316,0.04210526315789476,1.0,0.0154796820133924,0.6438470374906409,0.4526315789473684,0.09647861643800926,0.2739774672887076,0.0069345119409263,0.0045499666593968,0.0023845452815295003,0.00390625,4.9606978003449065,0.0,,front_negative_high_apparent_front_proxy,0,9252.832955360413,0.0386143594980239,0.631578947368421,0.5473684210526316,0.5473684210526316,5.61483442429408e-05,3.96603383938229e-05,3.642958049095558e-05,-0.0008029513888889,-0.0013454861111111,0.5473684210526316,0.04210526315789476
cycle60_rank5_obj18,60.0,event,60.0,persistence,32,0.5473684210526316,0.04210526315789476,0.12903225806451613,0.0003806600579991,0.39979634360659144,0.4183361629881155,0.14757207744604017,0.33426439095738913,8.219854498747736e-05,4.969459041603841e-05,3.250395457143895e-05,0.734375,1.5801737885825122,0.0,,front_negative_high_apparent_front_proxy,0,9252.832955360413,0.0386143594980239,0.631578947368421,0.5473684210526316,0.5473684210526316,5.61483442429408e-05,3.96603383938229e-05,3.642958049095558e-05,-0.0008029513888889,-0.0013454861111111,0.5473684210526316,0.04210526315789476
