roi_id,cycleNo,source_stem,local_cycle_index,expansion_cycle_rank,object_candidate_rank,selection_reason,event_relative_bin,cohort_role,cycles_to_next_event,cycles_since_prev_event,future_event_within_32cycles,past_event_within_16cycles,already_in_existing_video_cohort,validation_score,validation_label,object_x_full_approx,object_y_full_approx,object_area_ds_px,object_mean_residual,object_mean_abs_z,crop_x0,crop_y0,crop_x1,crop_y1,crop_size_full,output_size,n_frames,first_frame_index,last_frame_index,roi_mean_first,roi_mean_last,roi_mean_delta_last_minus_first,roi_norm_mean_first,roi_norm_mean_last,roi_norm_mean_delta_last_minus_first,stage_drift_xy_sampled,future_any_drop_within_8cycles,future_any_drop_within_16cycles,any_abrupt_drop,npz_path,preview_png,roi_norm_mean_delta,roi_norm_mean_slope,roi_norm_mean_abs_step_mean,roi_norm_mean_abs_step_p95,frame_diff_mse_mean,frame_diff_mse_p95,frame_diff_mse_slope,frame_diff_abs_mean,temporal_gradient_signed_mean,spatial_std_mean,spatial_std_slope,bright_fraction_060_delta,bright_fraction_075_delta,dark_fraction_025_delta,target_near_pre_vs_rest,target_pre16_clean_vs_post_control,target_any_pre_vs_post_control
source_balanced_cycle144_rank24_obj1_16_c2_x10_HighHighCOV_130723,144.0,16_c2_x10_HighHighCOV_130723,8,24,1,source_fill,mid_pre_event_9_16,source_balanced_pre_event_sampling,12.0,28.0,1.0,0.0,True,22.590976176723345,source_balanced_pre_event_candidate,1349.6830601092895,182.8415300546448,183.0,4845.72216796875,14.80323886871338,1254,87,1446,279,192,96,96,9796,11019,8831.65234375,8814.2470703125,-17.4052734375,0.06806931644678116,0.06726572662591934,-0.0008035898208618,0.2236067977499281,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle144_rank24_obj1_16_c2_x10_HighHighCOV_130723.npz,,-0.0008035898208618164,-0.0017083109183640176,0.0005983992626792506,0.001867368072271346,7.12193941581063e-05,0.0001509235124103724,-4.566346849873959e-06,0.005335879512131214,-8.45892009238014e-06,0.13260573148727417,-0.000524969099415894,0.0007595486111111084,0.00021701388888888985,0.0014105902777777901,0,1.0,1.0
source_balanced_cycle144_rank24_obj2_16_c2_x10_HighHighCOV_130723,144.0,16_c2_x10_HighHighCOV_130723,8,24,2,source_fill,mid_pre_event_9_16,source_balanced_pre_event_sampling,12.0,28.0,1.0,0.0,True,22.26423334099348,source_balanced_pre_event_candidate,1199.6043956043957,1099.956043956044,91.0,7784.32568359375,18.023408889770508,1104,1004,1296,1196,192,96,96,9796,11019,8453.20703125,8443.4775390625,-9.7294921875,0.0679221972823143,0.06729468703269958,-0.0006275102496147,0.2236067977499281,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle144_rank24_obj2_16_c2_x10_HighHighCOV_130723.npz,,-0.0006275102496147156,-0.0021735128956203555,0.0008145052351449665,0.0021866090595722195,0.00013905180094297975,0.00035532198380678866,-1.5609580699866057e-05,0.006532222498208284,-6.605341695831157e-06,0.14247649908065796,-0.0006384515088319347,-0.0004340277777777797,0.00010850694444444406,0.0010850694444444198,0,1.0,1.0
source_balanced_cycle145_rank25_obj1_16_c2_x10_HighHighCOV_130723,145.0,16_c2_x10_HighHighCOV_130723,9,25,1,source_fill,mid_pre_event_9_16,source_balanced_pre_event_sampling,11.0,29.0,1.0,0.0,True,22.332565100069694,source_balanced_pre_event_candidate,1200.943820224719,1101.123595505618,89.0,7778.58837890625,18.41042709350586,1105,1005,1297,1197,192,96,96,11020,12244,8454.26953125,8386.8095703125,-67.4599609375,0.0684942901134491,0.06489770859479904,-0.00359658151865,0.2236067977500298,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle145_rank25_obj1_16_c2_x10_HighHighCOV_130723.npz,,-0.003596581518650055,0.0006716535714714381,0.0008306908764337238,0.0022827625274658204,0.00018890129285864532,0.0008117218501865858,8.512340872058359e-06,0.006946290843188763,-3.785860462812707e-05,0.14295192062854767,0.0011819899226202578,-0.0006510416666666644,-0.001302083333333334,0.003038194444444531,0,1.0,1.0
source_balanced_cycle145_rank25_obj2_16_c2_x10_HighHighCOV_130723,145.0,16_c2_x10_HighHighCOV_130723,9,25,2,source_fill,mid_pre_event_9_16,source_balanced_pre_event_sampling,11.0,29.0,1.0,0.0,True,22.74022314039228,source_balanced_pre_event_candidate,848.375,82.875,64.0,8952.8564453125,21.39645004272461,752,0,944,192,192,96,96,11020,12244,8913.169921875,8868.5263671875,-44.6435546875,0.0783439576625824,0.07577545940876007,-0.0025684982538223,0.2236067977500298,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle145_rank25_obj2_16_c2_x10_HighHighCOV_130723.npz,,-0.0025684982538223267,0.0005386818401976505,0.0006650868215058979,0.0016587592661380763,0.0001390894321957603,0.00044181249977555084,3.6978396613114055e-06,0.007481337990611792,-2.7036732717533596e-05,0.1191680058836937,0.00010825080566644038,-0.0008680555555555559,0.0,0.0006510416666666297,0,1.0,1.0
source_balanced_cycle146_rank26_obj1_17_c2_x10_HighHighCOV_150723,146.0,17_c2_x10_HighHighCOV_150723,0,26,1,mid_pre_event_9_16,mid_pre_event_9_16,source_balanced_pre_event_sampling,10.0,30.0,1.0,0.0,True,22.84138279386041,source_balanced_pre_event_candidate,848.1846153846154,83.87692307692308,65.0,8414.287109375,21.813156127929688,752,0,944,192,192,96,96,0,1236,8899.5888671875,8900.8330078125,1.244140625,0.08293253928422928,0.08304312080144882,0.0001105815172195,0.25,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle146_rank26_obj1_17_c2_x10_HighHighCOV_150723.npz,,0.00011058151721954346,0.004571725254321515,0.0009083040450748645,0.002425144612789154,0.0003300500684417784,0.0015018292819149776,4.209062298239004e-05,0.009843790903687477,1.1638895784926717e-06,0.12169593572616577,-0.0019152329216913068,-0.0006510416666666678,-0.00010850694444444406,0.0008680555555555802,0,1.0,1.0
source_balanced_cycle146_rank26_obj2_17_c2_x10_HighHighCOV_150723,146.0,17_c2_x10_HighHighCOV_150723,0,26,2,mid_pre_event_9_16,mid_pre_event_9_16,source_balanced_pre_event_sampling,10.0,30.0,1.0,0.0,True,22.050504417144783,source_balanced_pre_event_candidate,1202.156862745098,1103.0588235294117,102.0,6501.7412109375,17.080944061279297,1106,1007,1298,1199,192,96,96,0,1236,8430.328125,8406.1611328125,-24.1669921875,0.07366474717855453,0.07245068997144699,-0.0012140572071075,0.25,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle146_rank26_obj2_17_c2_x10_HighHighCOV_150723.npz,,-0.001214057207107544,0.003656337776979883,0.0010225961082860043,0.0024112470448017106,0.0005229426897130907,0.002604198409244415,7.457013841638801e-05,0.008994056843221188,-1.2779503776982892e-05,0.14403857290744781,-0.0025108303567491263,-0.0005425347222222203,-0.0006510416666666661,0.0004340277777776791,0,1.0,1.0
source_balanced_cycle150_rank27_obj1_17_c2_x10_HighHighCOV_150723,150.0,17_c2_x10_HighHighCOV_150723,4,27,1,near_pre_event_1_8,near_pre_event_1_8,source_balanced_pre_event_sampling,6.0,34.0,1.0,0.0,True,23.315261100905644,source_balanced_pre_event_candidate,1201.1304347826087,1102.7391304347825,92.0,6924.46533203125,19.53758811950684,1105,1007,1297,1199,192,96,96,4950,6187,8339.8203125,8320.8447265625,-18.9755859375,0.07368291914463043,0.07241024821996689,-0.0012726709246635,0.2236067977500298,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle150_rank27_obj1_17_c2_x10_HighHighCOV_150723.npz,,-0.0012726709246635437,0.00928946797131107,0.0017327853723576195,0.004927045106887813,0.001044426579028368,0.007546047912910575,0.00039741935240607235,0.01148471049964428,-1.3396505892160349e-05,0.14305000007152557,0.01593725426487408,-0.001519097222222222,-0.0017361111111111101,0.0011935763888888395,1,1.0,1.0
source_balanced_cycle150_rank27_obj2_17_c2_x10_HighHighCOV_150723,150.0,17_c2_x10_HighHighCOV_150723,4,27,2,near_pre_event_1_8,near_pre_event_1_8,source_balanced_pre_event_sampling,6.0,34.0,1.0,0.0,True,23.953805163905404,source_balanced_pre_event_candidate,846.4516129032259,85.09677419354838,62.0,8405.9931640625,23.582231521606445,750,0,942,192,192,96,96,4950,6187,8927.2958984375,8930.533203125,3.2373046875,0.09141111373901367,0.09214331209659576,0.000732198357582,0.2236067977500298,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle150_rank27_obj2_17_c2_x10_HighHighCOV_150723.npz,,0.0007321983575820923,0.0040797585016597,0.001149925903270119,0.0035817056894302353,0.0007152496837079525,0.004472897551022462,0.0002770807618377917,0.012713644653558731,7.70741007727338e-06,0.12338646501302719,0.007288687891259671,-0.0011935763888888899,-0.00043402777777777797,0.00010850694444441977,1,1.0,1.0
source_balanced_cycle151_rank28_obj1_17_c2_x10_HighHighCOV_150723,151.0,17_c2_x10_HighHighCOV_150723,5,28,1,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,5.0,35.0,1.0,0.0,True,23.25513376257133,source_balanced_pre_event_candidate,844.0588235294117,81.82352941176471,68.0,7681.2578125,22.20478248596192,748,0,940,192,192,96,96,6188,7425,8924.9560546875,8921.62890625,-3.3271484375,0.09088637679815292,0.09040794521570206,-0.0004784315824508,0.2500000000000227,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle151_rank28_obj1_17_c2_x10_HighHighCOV_150723.npz,,-0.0004784315824508667,0.002320584553034707,0.0010592085750479447,0.0033530049026012413,0.0006284580449573696,0.003952840622514484,0.0005934125243584275,0.01236207690089941,-5.036087259213673e-06,0.12207003682851791,0.009745477444309912,0.0,0.0007595486111111119,-0.00021701388888883955,1,1.0,1.0
source_balanced_cycle151_rank28_obj2_17_c2_x10_HighHighCOV_150723,151.0,17_c2_x10_HighHighCOV_150723,5,28,2,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,5.0,35.0,1.0,0.0,True,22.039171339281385,source_balanced_pre_event_candidate,1201.4426229508197,1108.7868852459017,122.0,5056.99951171875,15.51652717590332,1105,1008,1297,1200,192,96,96,6188,7425,8334.48046875,8339.189453125,4.708984375,0.06940001994371414,0.06971979141235352,0.0003197714686393,0.2500000000000227,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle151_rank28_obj2_17_c2_x10_HighHighCOV_150723.npz,,0.0003197714686393738,0.010594789846080201,0.0016154512763023377,0.0055146493017673446,0.000993542023934424,0.00785764409229159,0.0010512466993819352,0.011209404096007347,3.366037162777502e-06,0.14168070256710052,0.023050315121246383,0.000542534722222222,0.000759548611111111,-0.0004340277777777901,1,1.0,1.0
source_balanced_cycle152_rank29_obj1_17_c2_x10_HighHighCOV_150723,152.0,17_c2_x10_HighHighCOV_150723,6,29,1,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,4.0,36.0,1.0,0.0,True,24.14387666053677,source_balanced_pre_event_candidate,845.448275862069,83.03448275862068,58.0,9333.2646484375,25.55080223083496,749,0,941,192,192,96,96,7426,8662,8921.19921875,8915.037109375,-6.162109375,0.0898796021938324,0.08925586938858032,-0.000623732805252,0.2915475947422533,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle152_rank29_obj1_17_c2_x10_HighHighCOV_150723.npz,,-0.0006237328052520752,0.00033094190041893507,0.0011551927579076667,0.004373423755168915,0.0009935626294463873,0.008008874021470547,0.0009249759026907241,0.01353337150067091,-6.5655999605951365e-06,0.1210748553276062,0.012135974861220597,0.0003255208333333339,0.00021701388888888985,0.00032552083333337034,1,1.0,1.0
source_balanced_cycle152_rank29_obj2_17_c2_x10_HighHighCOV_150723,152.0,17_c2_x10_HighHighCOV_150723,6,29,2,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,4.0,36.0,1.0,0.0,True,23.04046306287261,source_balanced_pre_event_candidate,1199.1827956989248,1103.139784946237,93.0,7140.58154296875,19.68328094482422,1103,1007,1295,1199,192,96,96,7426,8662,8326.26953125,8329.8154296875,3.5458984375,0.06547503173351288,0.06568693369626999,0.0002119019627571,0.2915475947422533,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle152_rank29_obj2_17_c2_x10_HighHighCOV_150723.npz,,0.0002119019627571106,0.010476866160932302,0.0021647681531153226,0.011384705454111094,0.0017172310035675764,0.015028834715485571,0.0014510399286959189,0.012637477368116379,2.2305121092358604e-06,0.1397371143102646,0.02809625180418964,0.0008680555555555559,0.000542534722222222,-0.0008680555555554692,1,1.0,1.0
source_balanced_cycle154_rank30_obj1_17_c2_x10_HighHighCOV_150723,154.0,17_c2_x10_HighHighCOV_150723,8,30,1,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,2.0,38.0,1.0,0.0,True,24.14632430431297,source_balanced_pre_event_candidate,845.2631578947369,82.87719298245614,57.0,10089.1748046875,25.39972496032715,749,0,941,192,192,96,96,9901,11138,8895.4404296875,8887.27734375,-8.1630859375,0.0844794362783432,0.08400458097457886,-0.0004748553037643,0.2828427124746029,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle154_rank30_obj1_17_c2_x10_HighHighCOV_150723.npz,,-0.00047485530376434326,-0.001265885990074644,0.0009398681552786576,0.0030321419239044177,0.00044629754847846925,0.0023123961407691225,-0.00013332854869076982,0.011451310478150845,-4.9984028009930626e-06,0.11888110637664795,0.014165895054904147,-0.00043402777777777624,-0.00043402777777777797,0.0005425347222222099,1,1.0,1.0
source_balanced_cycle154_rank30_obj2_17_c2_x10_HighHighCOV_150723,154.0,17_c2_x10_HighHighCOV_150723,8,30,2,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,2.0,38.0,1.0,0.0,True,23.129301219531644,source_balanced_pre_event_candidate,1203.2093023255811,1110.3720930232555,86.0,7735.7646484375,20.26103782653809,1107,1008,1299,1200,192,96,96,9901,11138,8322.8095703125,8313.04296875,-9.7666015625,0.05771607905626297,0.057171642780303955,-0.000544436275959,0.2828427124746029,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle154_rank30_obj2_17_c2_x10_HighHighCOV_150723.npz,,-0.0005444362759590149,0.009112509253156402,0.0013844821798174006,0.003466749936342239,0.0007207980379462242,0.004462734004482626,-0.00024161113010689515,0.010420277714729309,-5.7309798648930155e-06,0.13761672377586365,0.0318599689329408,-0.0009765625,-0.00021701388888888899,0.00032552083333337034,1,1.0,1.0
source_balanced_cycle2_rank31_obj1_2_c2_x14_200623,2.0,2_c2_x14_200623,1,31,1,source_fill,no_near_event_control,source_balanced_pre_event_sampling,58.0,,0.0,0.0,True,22.71135659408796,source_balanced_pre_event_candidate,1185.4794520547946,1029.5342465753424,73.0,8466.7255859375,21.60968589782715,1089,934,1281,1126,192,96,96,974,1948,8265.8193359375,8241.685546875,-24.1337890625,0.07941827178001404,0.07789809256792068,-0.0015201792120933,0.2121320343559321,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle2_rank31_obj1_2_c2_x14_200623.npz,,-0.0015201792120933533,0.006162787465973935,0.0005512009325780367,0.0009690411388874054,0.00010875600855797529,0.00019609199516708027,3.149063379264829e-05,0.007571544032543898,-1.6001820767996833e-05,0.1383042186498642,0.00813511366351064,-0.0002170138888888916,-0.0009765625,0.00032552083333337034,0,0.0,0.0
source_balanced_cycle2_rank31_obj2_2_c2_x14_200623,2.0,2_c2_x14_200623,1,31,2,source_fill,no_near_event_control,source_balanced_pre_event_sampling,58.0,,0.0,0.0,True,22.325846619816154,source_balanced_pre_event_candidate,1655.926605504587,127.70642201834862,109.0,6310.44970703125,18.527402877807617,1560,32,1752,224,192,96,96,974,1948,8066.298828125,8027.25,-39.048828125,0.08409294486045837,0.08234386891126633,-0.001749075949192,0.2121320343559321,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle2_rank31_obj2_2_c2_x14_200623.npz,,-0.0017490759491920471,0.0032421225422666774,0.00043780984062897533,0.0006828293204307556,5.6414708524243906e-05,9.317676158389076e-05,1.8971655510157655e-05,0.005389426369220018,-1.841129233071115e-05,0.139102041721344,0.007721867676363529,-0.001953125,-0.0010850694444444458,0.0008680555555554692,0,0.0,0.0
source_balanced_cycle4_rank32_obj1_2_c2_x14_200623,4.0,2_c2_x14_200623,11,32,1,no_near_event_control,no_near_event_control,source_balanced_pre_event_sampling,56.0,,0.0,0.0,False,23.55776606077156,source_balanced_pre_event_candidate,1182.4,1028.6,60.0,9681.8095703125,24.146244049072266,1086,933,1278,1125,192,96,96,10723,11697,8498.0634765625,8548.8935546875,50.830078125,0.09621336311101913,0.09901047497987747,0.0027971118688583,0.2236067977499789,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle4_rank32_obj1_2_c2_x14_200623.npz,,0.0027971118688583374,-0.016514821491713048,0.0006057099292152806,0.0009490229189395903,8.586324838688597e-05,9.74814211076591e-05,-2.4156148260532847e-06,0.007159591186791658,2.9443393941619433e-05,0.13926802575588226,-0.01972053188484965,0.0007595486111111119,-0.00010850694444444406,-0.0027126736111110494,0,0.0,0.0
source_balanced_cycle4_rank32_obj2_2_c2_x14_200623,4.0,2_c2_x14_200623,11,32,2,no_near_event_control,no_near_event_control,source_balanced_pre_event_sampling,56.0,,0.0,0.0,False,22.687511144577737,source_balanced_pre_event_candidate,1329.3818181818183,105.57575757575758,165.0,4999.91650390625,15.894702911376951,1233,10,1425,202,192,96,96,10723,11697,8890.771484375,8910.302734375,19.53125,0.08582568913698196,0.08685493469238281,0.0010292455554008,0.2236067977499789,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle4_rank32_obj2_2_c2_x14_200623.npz,,0.0010292455554008484,-0.008349805820694856,0.0003062211369213305,0.0005493730306625367,4.598430314217694e-05,5.33186084794579e-05,-1.81763547229103e-06,0.00524858757853508,1.0834237400558777e-05,0.13090690970420837,-0.01369101448061379,0.0010850694444444475,-0.0013020833333333356,-0.0031467013888889506,0,0.0,0.0
source_balanced_cycle8_rank33_obj1_2_c2_x14_200623,8.0,2_c2_x14_200623,3,33,1,source_fill,no_near_event_control,source_balanced_pre_event_sampling,52.0,,0.0,0.0,False,23.35019795305106,source_balanced_pre_event_candidate,1654.0434782608695,127.6086956521739,92.0,7553.31103515625,21.531736373901367,1558,32,1750,224,192,96,96,2924,3898,8050.41845703125,8077.26904296875,26.8505859375,0.08139261603355408,0.08260497450828552,0.0012123584747314,0.2236067977499281,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle8_rank33_obj1_2_c2_x14_200623.npz,,0.0012123584747314453,-0.0025320745783752245,0.00043564940753735995,0.0006639823317527771,4.155352507950738e-05,4.670757298299577e-05,1.2253544618464534e-06,0.0049460092559456825,1.2761622201651335e-05,0.13756392896175385,-0.002442299537168691,0.0007595486111111119,0.0003255208333333339,-0.001410590277777679,0,0.0,0.0
source_balanced_cycle8_rank33_obj2_2_c2_x14_200623,8.0,2_c2_x14_200623,3,33,2,source_fill,no_near_event_control,source_balanced_pre_event_sampling,52.0,,0.0,0.0,False,23.49871855771456,source_balanced_pre_event_candidate,1184.9180327868853,1031.1475409836066,61.0,9451.41015625,23.937150955200195,1089,935,1281,1127,192,96,96,2924,3898,8273.486328125,8296.4521484375,22.9658203125,0.08144794404506683,0.08316519856452942,0.0017172545194625,0.2236067977499281,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle8_rank33_obj2_2_c2_x14_200623.npz,,0.0017172545194625854,-0.0016314439024276235,0.000540873878880551,0.0009979516267776486,8.605459879618138e-05,9.570652691763826e-05,2.9374085371320753e-06,0.007194856647402048,1.8076436390401796e-05,0.1389111429452896,-0.0012418384058880548,-0.00010850694444444406,0.0006510416666666661,-0.0016276041666666297,0,0.0,0.0
source_balanced_cycle10_rank34_obj1_2_c2_x14_200623,10.0,2_c2_x14_200623,5,34,1,source_fill,no_near_event_control,source_balanced_pre_event_sampling,50.0,,0.0,0.0,True,23.272724973652963,source_balanced_pre_event_candidate,1653.0454545454545,126.4090909090909,88.0,7940.71728515625,22.496131896972656,1557,30,1749,222,192,96,96,4874,5848,8098.37939453125,8125.857421875,27.47802734375,0.08233177661895752,0.08349031955003738,0.0011585429310798,0.1802775637731931,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle10_rank34_obj1_2_c2_x14_200623.npz,,0.0011585429310798645,-0.007926150873188183,0.00042825474550849514,0.0006968498229980468,4.092253584531136e-05,4.83349180285586e-05,7.66043711720212e-07,0.004901590291410685,1.2195168892503716e-05,0.1384391337633133,-0.014595638024476684,0.0009765625,0.0013020833333333322,-0.0008680555555554692,0,0.0,0.0
source_balanced_cycle10_rank34_obj2_2_c2_x14_200623,10.0,2_c2_x14_200623,5,34,2,source_fill,no_near_event_control,source_balanced_pre_event_sampling,50.0,,0.0,0.0,True,22.77690240693432,source_balanced_pre_event_candidate,1333.8074074074077,108.23703703703704,135.0,5872.78076171875,18.528026580810547,1238,12,1430,204,192,96,96,4874,5848,8736.951171875,8762.28515625,25.333984375,0.07851478457450867,0.07955029606819153,0.0010355114936828,0.1802775637731931,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle10_rank34_obj2_2_c2_x14_200623.npz,,0.0010355114936828613,-0.005376602129377011,0.0002972510300184551,0.0005271345376968383,4.3828684283653274e-05,5.1612437164294524e-05,1.0762196277363256e-06,0.005120395217090845,1.0900129382207524e-05,0.1297854781150818,-0.00994463872702164,0.0013020833333333322,0.0009765625,0.0005425347222222099,0,0.0,0.0
source_balanced_cycle14_rank35_obj1_2_c2_x14_200623,14.0,2_c2_x14_200623,9,35,1,source_fill,no_near_event_control,source_balanced_pre_event_sampling,46.0,,0.0,0.0,False,22.82416535348394,source_balanced_pre_event_candidate,1329.1538461538462,105.02564102564102,156.0,5352.28076171875,16.648698806762695,1233,9,1425,201,192,96,96,8773,9747,8838.20703125,8864.658203125,26.451171875,0.08192849904298782,0.08290021866559982,0.0009717196226119,0.2236067977499789,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle14_rank35_obj1_2_c2_x14_200623.npz,,0.0009717196226119995,-0.00856112976337677,0.0002965964769062243,0.0005373172461986542,4.462217475520447e-05,4.969853143848013e-05,-8.419864245393231e-06,0.005132122430950403,1.0228584869764745e-05,0.13063497841358185,-0.01448304317987606,0.0,-0.00032552083333333565,-0.0015190972222222099,0,0.0,0.0
source_balanced_cycle14_rank35_obj2_2_c2_x14_200623,14.0,2_c2_x14_200623,9,35,2,source_fill,no_near_event_control,source_balanced_pre_event_sampling,46.0,,0.0,0.0,False,22.97899038904026,source_balanced_pre_event_candidate,1181.3333333333333,1026.3636363636365,66.0,8832.5927734375,21.92408561706543,1085,930,1277,1122,192,96,96,8773,9747,8383.9580078125,8425.62890625,41.6708984375,0.08874204009771347,0.09087857604026794,0.0021365359425544,0.2236067977499789,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle14_rank35_obj2_2_c2_x14_200623.npz,,0.002136535942554474,-0.016733385478482427,0.0005700774098697461,0.0009209685027599335,8.625525515526533e-05,9.818218750297092e-05,-1.7703572139955763e-05,0.007119460497051477,2.2489930415758863e-05,0.13761748373508453,-0.01936535507478972,0.0013020833333333322,0.0001085069444444458,-0.004014756944444531,0,0.0,0.0
source_balanced_cycle26_rank36_obj1_4_c2_x10_240623,26.0,4_c2_x10_240623,1,36,1,no_near_event_control,no_near_event_control,source_balanced_pre_event_sampling,34.0,,0.0,0.0,True,25.079870246666943,source_balanced_pre_event_candidate,569.7142857142857,189.25714285714287,35.0,13485.7822265625,32.374229431152344,474,93,666,285,192,96,96,936,1872,8492.6904296875,8490.19921875,-2.4912109375,0.09128836542367935,0.09126941859722137,-1.894682645797729e-05,0.2500000000000909,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle26_rank36_obj1_4_c2_x10_240623.npz,,-1.8946826457977295e-05,0.003544621159965877,0.0004127503225677892,0.0007859706878662104,0.0001408575044479221,0.00022255100047914296,-4.40162039299858e-05,0.008988316170871258,-1.9943320239690365e-07,0.12709416449069977,0.003830957269660875,0.00010850694444444406,0.0001085069444444458,-0.00032552083333337034,0,0.0,0.0
source_balanced_cycle26_rank36_obj2_4_c2_x10_240623,26.0,4_c2_x10_240623,1,36,2,no_near_event_control,no_near_event_control,source_balanced_pre_event_sampling,34.0,,0.0,0.0,True,22.78637000861585,source_balanced_pre_event_candidate,1332.4963503649635,128.2919708029197,137.0,5932.49560546875,18.39220428466797,1236,32,1428,224,192,96,96,936,1872,8760.6279296875,8756.60546875,-4.0224609375,0.07409940659999847,0.07390996068716049,-0.0001894459128379,0.2500000000000909,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle26_rank36_obj2_4_c2_x10_240623.npz,,-0.00018944591283798218,0.002698413768456772,0.0002955012415584765,0.0005970530211925507,4.7953490138752386e-05,7.606319486512799e-05,-1.4457393377884526e-05,0.0052267154678702354,-1.9942449398513418e-06,0.1311286836862564,0.00806644682282795,0.0,0.0,-0.0001085069444445308,0,0.0,0.0
