source_table,source_path,row_index,feature_set,method,target,split,auc,average_precision,spearman_rho,empirical_p_ge_observed,null_auc_p95,source_eta2,n_eval,leakage_penalty,control_bonus,auc_component,ap_component,rho_component,scientific_score,promotion_status
echem_video_embedding_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_video_embedding_fusion_audit/echem_video_embedding_fusion_metrics.csv,23,video_scalar,,threshold_robust_phase_score,,,,0.6264370201359233,,,0.0,116.0,0.04,0.0,0.5,0.5,0.6264370201359233,0.6976,weak
source_invariant_physical_family,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_physical_family_audit/source_invariant_family_metrics.csv,3,source_confound_filter_0.50,source_confound_filter_0.50,future_any_drop_within_8cycles,source_confound_filter_0.50,0.5146604938271604,0.5104715809523079,0.0253951696706161,,,0.0,72.0,0.08,0.08,0.5146604938271604,0.5104715809523079,0.0253951696706161,0.6959,weak
echem_video_embedding_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_video_embedding_fusion_audit/echem_video_embedding_fusion_metrics.csv,29,echem_regime,,phase_slope_abs_median_per_s,,,,0.5969506131919124,,,0.0,116.0,0.04,0.0,0.5,0.5,0.5969506131919124,0.6947,weak
echem_video_embedding_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_video_embedding_fusion_audit/echem_video_embedding_fusion_metrics.csv,25,video_all,,threshold_robust_phase_score,,,,0.5961652872289519,,,0.0,116.0,0.04,0.0,0.5,0.5,0.5961652872289519,0.6946,weak
cycle_state_mode_frequency,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/cycle_state_mode_frequency_bridge/cycle_state_mode_frequency_model_metrics.csv,22,context_only,,mode_fraction__optical_brightening_decorrelating_rollout_hard_front_positive,,,,0.5845422341523367,,,0.0,0.0,0.04,0.0,0.5,0.5,0.5845422341523367,0.6935,weak
echem_residual_dictionary_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_residual_dictionary_fusion_audit/echem_residual_dictionary_metrics.csv,62,residual_dictionary,,particle_norm_cv,,,,-0.0841922354240745,,,0.0,172.0,0.04,0.05,0.5,0.5,0.0841922354240745,0.6934,weak
echem_video_embedding_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_video_embedding_fusion_audit/echem_video_embedding_fusion_metrics.csv,19,video_plus_echem,,transferred_masked_residual_signature,,,,0.583192787242114,,,0.0,116.0,0.04,0.0,0.5,0.5,0.583192787242114,0.6933,weak
echem_video_embedding_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_video_embedding_fusion_audit/echem_video_embedding_fusion_metrics.csv,72,video_scalar,,cross_modal_consensus_score,,,,0.5776177344733585,,,0.0,172.0,0.04,0.0,0.5,0.5,0.5776177344733585,0.6928,weak
echem_video_embedding_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_video_embedding_fusion_audit/echem_video_embedding_fusion_metrics.csv,39,video_all,,diffusion_proxy_abs_median_um2_per_s,,,,0.5733460053529948,,,0.0,116.0,0.04,0.0,0.5,0.5,0.5733460053529948,0.6923,weak
cycle_state_mode_frequency,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/cycle_state_mode_frequency_bridge/cycle_state_mode_frequency_model_metrics.csv,9,echem_only,,mode_fraction__front_negative_high_apparent_front_proxy,,,,-0.5687338569940829,,,0.0,0.0,0.04,0.0,0.5,0.5,0.5687338569940829,0.6919,weak
source_invariant_interpretable_feature,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_interpretable_feature_audit/interpretable_feature_set_metrics.csv,123,trio::particle_vs_context_mean_diff_positive_fraction+particle_std_last_minus_first+particle_gradient_std,raw,,raw,0.3801169590643274,0.7533844119459977,-0.1686711580283441,,,0.0,72.0,0.05,0.08,0.3801169590643274,0.7533844119459977,0.1686711580283441,0.6907,weak
acquisition_residualized_video_echem,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/acquisition_residualized_video_echem_warning/acquisition_residualized_video_echem_metrics.csv,28,video_embedding,,future_any_drop_within_16cycles,cycleNo,0.4093567251461988,0.7384989528408804,-0.1275318511921626,,,0.0,72.0,0.04,0.05,0.4093567251461988,0.7384989528408804,0.1275318511921626,0.6906,weak
echem_video_embedding_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_video_embedding_fusion_audit/echem_video_embedding_fusion_metrics.csv,50,echem_regime,,velocity_particle_mse_fraction_of_full_mean,,,,0.552905627799061,,,0.0,116.0,0.04,0.0,0.5,0.5,0.552905627799061,0.6903,weak
source_invariant_video_echem_transfer,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_video_echem_transfer_audit/source_invariant_video_echem_metrics.csv,28,video_plus_echem,source_mean_resid_8,future_any_drop_within_8cycles,source_mean_resid_8,0.4722222222222222,0.4664353567076853,-0.0481171635864305,,,0.0,72.0,0.08,0.13,0.4722222222222222,0.4664353567076853,0.0481171635864305,0.6903,weak
cycle_state_mode_frequency,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/cycle_state_mode_frequency_bridge/cycle_state_mode_frequency_model_metrics.csv,20,echem_only,,mode_fraction__optical_brightening_decorrelating_rollout_hard_front_positive,,,,0.5462115958472655,,,0.0,0.0,0.04,0.0,0.5,0.5,0.5462115958472655,0.6896,weak
echem_video_embedding_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_video_embedding_fusion_audit/echem_video_embedding_fusion_metrics.csv,71,echem_regime,,cross_modal_consensus_score,,,,0.5288115260273133,,,0.0,172.0,0.04,0.0,0.5,0.5,0.5288115260273133,0.6879,weak
echem_video_embedding_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_video_embedding_fusion_audit/echem_video_embedding_fusion_metrics.csv,20,video_plus_echem_acquisition,,transferred_masked_residual_signature,,,,0.527460442983708,,,0.0,116.0,0.04,0.0,0.5,0.5,0.527460442983708,0.6877,weak
echem_video_embedding_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_video_embedding_fusion_audit/echem_video_embedding_fusion_metrics.csv,74,video_all,,cross_modal_consensus_score,,,,0.5252993695927333,,,0.0,172.0,0.04,0.0,0.5,0.5,0.5252993695927333,0.6875,weak
echem_video_embedding_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_video_embedding_fusion_audit/echem_video_embedding_fusion_metrics.csv,30,video_scalar,,phase_slope_abs_median_per_s,,,,0.522526140419394,,,0.0,116.0,0.04,0.0,0.5,0.5,0.522526140419394,0.6873,weak
acquisition_residualized_video_echem,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/acquisition_residualized_video_echem_warning/acquisition_residualized_video_echem_metrics.csv,39,video_embedding,,future_any_drop_within_16cycles,source_stem,0.3964912280701754,0.7569043292684117,-0.1456331462000825,,,0.0,72.0,0.04,0.05,0.3964912280701754,0.7569043292684117,0.1456331462000825,0.686,weak
cycle_state_mode_frequency,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/cycle_state_mode_frequency_bridge/cycle_state_mode_frequency_model_metrics.csv,21,cycle_state_only,,mode_fraction__optical_brightening_decorrelating_rollout_hard_front_positive,,,,0.5078809575421943,,,0.0,0.0,0.04,0.0,0.5,0.5,0.5078809575421943,0.6858,weak
echem_residual_dictionary_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_residual_dictionary_fusion_audit/echem_residual_dictionary_metrics.csv,22,residual_dictionary,,transferred_masked_residual_signature,,,,0.0074338697592389,,,0.0,72.0,0.04,0.05,0.5,0.5,0.0074338697592389,0.6857,weak
cycle_state_mode_frequency,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/cycle_state_mode_frequency_bridge/cycle_state_mode_frequency_model_metrics.csv,11,echem_plus_context,,mode_fraction__front_negative_high_apparent_front_proxy,,,,-0.5066032675745612,,,0.0,0.0,0.04,0.0,0.5,0.5,0.5066032675745612,0.6857,weak
source_domain_video_echem_adaptation,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_domain_video_echem_adaptation_audit/source_domain_video_echem_metrics.csv,1,video_all,raw,future_any_drop_within_16cycles,raw,0.4888888888888889,0.8145320827935935,-0.0156329365977489,0.5788423153692615,0.6444444444444445,0.0,72.0,0.09,0.0,0.4888888888888889,0.8145320827935935,0.0156329365977489,0.6855,weak
cycle_state_mode_frequency,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/cycle_state_mode_frequency_bridge/cycle_state_mode_frequency_model_metrics.csv,18,echem_plus_context,,mode_fraction__optical_brightening_decorrelating_rollout_hard_front_positive,,,,0.4743416490252569,,,0.0,0.0,0.04,0.0,0.5,0.5,0.4743416490252569,0.6824,weak
source_invariant_interpretable_feature,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_interpretable_feature_audit/interpretable_feature_set_metrics.csv,122,pair::particle_norm_mean+particle_vs_context_mean_first_mean,raw,,raw,0.3894736842105263,0.702667594373599,-0.1555065798407661,,,0.0,72.0,0.05,0.08,0.3894736842105263,0.702667594373599,0.1555065798407661,0.681,weak
echem_video_embedding_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_video_embedding_fusion_audit/echem_video_embedding_fusion_metrics.csv,41,video_plus_echem_acquisition,,diffusion_proxy_abs_median_um2_per_s,,,,0.4493606386450175,,,0.0,116.0,0.04,0.0,0.5,0.5,0.4493606386450175,0.6799,weak
source_domain_video_echem_adaptation,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_domain_video_echem_adaptation_audit/source_domain_video_echem_metrics.csv,3,video_all,coral,future_any_drop_within_16cycles,coral,0.4280701754385964,0.8046989936431442,-0.1012026948170065,0.782435129740519,0.6387719298245612,0.0,72.0,0.04,0.0,0.4280701754385964,0.8046989936431442,0.1012026948170065,0.6798,weak
echem_video_embedding_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_video_embedding_fusion_audit/echem_video_embedding_fusion_metrics.csv,34,video_plus_echem_acquisition,,phase_slope_abs_median_per_s,,,,0.4450110684674561,,,0.0,116.0,0.04,0.0,0.5,0.5,0.4450110684674561,0.6795,weak
source_invariant_interpretable_feature,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_interpretable_feature_audit/interpretable_feature_set_metrics.csv,124,single::particle_norm_min,raw,,raw,0.3789473684210526,0.7242496510828829,-0.1708947205761342,,,0.0,72.0,0.05,0.08,0.3789473684210526,0.7242496510828829,0.1708947205761342,0.6795,weak
echem_video_embedding_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_video_embedding_fusion_audit/echem_video_embedding_fusion_metrics.csv,3,video_embedding,,future_any_drop_within_8cycles,,0.5694444444444444,0.6219726026038664,0.1202929089660764,,,0.0,72.0,0.12,0.0,0.5694444444444444,0.6219726026038664,0.1202929089660764,0.6792,weak
cycle_state_mode_frequency,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/cycle_state_mode_frequency_bridge/cycle_state_mode_frequency_model_metrics.csv,10,cycle_state_echem_context,,mode_fraction__front_negative_high_apparent_front_proxy,,,,-0.4396934020458456,,,0.0,0.0,0.04,0.0,0.5,0.5,0.4396934020458456,0.679,weak
echem_video_embedding_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_video_embedding_fusion_audit/echem_video_embedding_fusion_metrics.csv,32,video_all,,phase_slope_abs_median_per_s,,,,0.4345979965916929,,,0.0,116.0,0.04,0.0,0.5,0.5,0.4345979965916929,0.6785,weak
echem_video_embedding_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_video_embedding_fusion_audit/echem_video_embedding_fusion_metrics.csv,80,video_embedding,,particle_norm_cv,,,,-0.4325982314406559,,,0.0,172.0,0.04,0.0,0.5,0.5,0.4325982314406559,0.6783,weak
source_invariant_interpretable_feature,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_interpretable_feature_audit/interpretable_feature_set_metrics.csv,134,trio::particle_std_diff_positive_fraction+particle_vs_context_mean_last_minus_first+particle_gradient_std,source_confound_filter_0.50,,source_confound_filter_0.50,0.3192982456140351,0.7240846114393886,-0.2542409162476017,,,0.0,72.0,0.0,0.08,0.3192982456140351,0.7240846114393886,0.2542409162476017,0.6782,weak
echem_video_embedding_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_video_embedding_fusion_audit/echem_video_embedding_fusion_metrics.csv,40,video_plus_echem,,diffusion_proxy_abs_median_um2_per_s,,,,0.4089455515138626,,,0.0,116.0,0.04,0.0,0.5,0.5,0.4089455515138626,0.6759,weak
acquisition_residualized_video_echem,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/acquisition_residualized_video_echem_warning/acquisition_residualized_video_echem_metrics.csv,2,echem_regime,,future_any_drop_within_8cycles,cycleNo,0.5378086419753086,0.574022260214505,0.0654949121076709,,,0.0,72.0,0.12,0.05,0.5378086419753086,0.574022260214505,0.0654949121076709,0.6753,weak
source_domain_video_echem_adaptation,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_domain_video_echem_adaptation_audit/source_domain_video_echem_metrics.csv,15,video_plus_echem,coral,future_any_drop_within_16cycles,coral,0.4198830409356724,0.811941230312148,-0.1127217007311373,0.8163672654690619,0.650409356725146,0.0,72.0,0.04,0.0,0.4198830409356724,0.811941230312148,0.1127217007311373,0.6753,weak
echem_video_embedding_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_video_embedding_fusion_audit/echem_video_embedding_fusion_metrics.csv,33,video_plus_echem,,phase_slope_abs_median_per_s,,,,0.395218567848265,,,0.0,116.0,0.04,0.0,0.5,0.5,0.395218567848265,0.6745,weak
source_domain_video_echem_adaptation,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_domain_video_echem_adaptation_audit/source_domain_video_echem_metrics.csv,5,video_all,acq_resid_source_centered,future_any_drop_within_16cycles,acq_resid_source_centered,0.3660818713450292,0.7942947444033264,-0.1884180253097113,0.93812375249501,0.6444444444444444,0.0,72.0,0.04,0.05,0.3660818713450292,0.7942947444033264,0.1884180253097113,0.6729,weak
source_invariant_video_echem_transfer,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_video_echem_transfer_audit/source_invariant_video_echem_metrics.csv,10,echem_regime,source_mean_resid_2,future_any_drop_within_8cycles,source_mean_resid_2,0.4305555555555555,0.5064983584526928,-0.1203858530857692,,,0.0,72.0,0.08,0.13,0.4305555555555555,0.5064983584526928,0.1203858530857692,0.6699,weak
source_invariant_physical_family,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_physical_family_audit/source_invariant_family_metrics.csv,48,raw,raw,future_any_drop_within_16cycles,raw,0.3637426900584795,0.7318860383739054,-0.1917091698566058,0.9600798403193612,0.6468421052631578,0.0,72.0,0.05,0.08,0.3637426900584795,0.7318860383739054,0.1917091698566058,0.6691,weak
cycle_state_mode_frequency,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/cycle_state_mode_frequency_bridge/cycle_state_mode_frequency_model_metrics.csv,23,cycle_state_plus_context,,mode_fraction__optical_brightening_decorrelating_rollout_hard_front_positive,,,,0.3353930851693735,,,0.0,0.0,0.04,0.0,0.5,0.5,0.3353930851693735,0.6685,weak
source_invariant_interpretable_feature,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_interpretable_feature_audit/interpretable_feature_set_metrics.csv,126,pair::particle_vs_context_mean_slope+particle_norm_std,raw,,raw,0.3742690058479532,0.7000855158345494,-0.1768990193955805,,,0.0,72.0,0.05,0.08,0.3742690058479532,0.7000855158345494,0.1768990193955805,0.667,weak
echem_video_embedding_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_video_embedding_fusion_audit/echem_video_embedding_fusion_metrics.csv,73,video_embedding,,cross_modal_consensus_score,,,,-0.3115891503618295,,,0.0,172.0,0.04,0.0,0.5,0.5,0.3115891503618295,0.6662,weak
echem_video_embedding_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_video_embedding_fusion_audit/echem_video_embedding_fusion_metrics.csv,38,video_embedding,,diffusion_proxy_abs_median_um2_per_s,,,,0.3025941480609371,,,0.0,116.0,0.04,0.0,0.5,0.5,0.3025941480609371,0.6653,weak
cycle_state_mode_frequency,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/cycle_state_mode_frequency_bridge/cycle_state_mode_frequency_model_metrics.csv,12,cycle_state_only,,mode_fraction__near_baseline_or_context_like,,,,0.2905328045096922,,,0.0,0.0,0.04,0.0,0.5,0.5,0.2905328045096922,0.6641,weak
cycle_state_mode_frequency,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/cycle_state_mode_frequency_bridge/cycle_state_mode_frequency_model_metrics.csv,17,echem_plus_context,,mode_fraction__near_baseline_or_context_like,,,,-0.2858467915337294,,,0.0,0.0,0.04,0.0,0.5,0.5,0.2858467915337294,0.6636,weak
echem_video_embedding_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_video_embedding_fusion_audit/echem_video_embedding_fusion_metrics.csv,22,echem_regime,,threshold_robust_phase_score,,,,0.274344605375739,,,0.0,116.0,0.04,0.0,0.5,0.5,0.274344605375739,0.6624,weak
echem_video_embedding_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_video_embedding_fusion_audit/echem_video_embedding_fusion_metrics.csv,64,echem_regime,,object_mean_residual,,,,0.262982633295049,,,0.0,116.0,0.04,0.0,0.5,0.5,0.262982633295049,0.6613,weak
echem_video_embedding_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_video_embedding_fusion_audit/echem_video_embedding_fusion_metrics.csv,57,echem_regime,,low_rank_dmd_particle_mse_fraction_of_full_mean,,,,-0.2588818401153155,,,0.0,116.0,0.04,0.0,0.5,0.5,0.2588818401153155,0.6609,weak
source_invariant_interpretable_feature,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_interpretable_feature_audit/interpretable_feature_set_metrics.csv,140,single::particle_gradient_diff_abs_mean,source_confound_filter_0.50,,source_confound_filter_0.50,0.2994152046783626,0.7229235252698245,-0.2822156448962051,,,0.0,72.0,0.0,0.08,0.2994152046783626,0.7229235252698245,0.2822156448962051,0.6607,weak
echem_video_embedding_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_video_embedding_fusion_audit/echem_video_embedding_fusion_metrics.csv,26,video_plus_echem,,threshold_robust_phase_score,,,,0.252190019031959,,,0.0,116.0,0.04,0.0,0.5,0.5,0.252190019031959,0.6602,weak
source_invariant_physical_family,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_physical_family_audit/source_invariant_family_metrics.csv,6,source_mean_resid_4,source_mean_resid_4,future_any_drop_within_8cycles,source_mean_resid_4,0.4436728395061728,0.4472751299531496,-0.0975709150502619,,,0.0,72.0,0.08,0.13,0.4436728395061728,0.4472751299531496,0.0975709150502619,0.66,weak
source_invariant_physical_family,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_physical_family_audit/source_invariant_family_metrics.csv,28,raw,raw,future_any_drop_within_16cycles,raw,0.3543859649122807,0.7270766024811516,-0.2048737480441839,0.9500998003992016,0.6550877192982456,0.0,72.0,0.05,0.08,0.3543859649122807,0.7270766024811516,0.2048737480441839,0.6594,weak
source_invariant_interpretable_feature,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_interpretable_feature_audit/interpretable_feature_set_metrics.csv,131,family::particle_intensity,raw,,raw,0.3543859649122807,0.7270766024811516,-0.2048737480441839,,,0.0,72.0,0.05,0.08,0.3543859649122807,0.7270766024811516,0.2048737480441839,0.6594,weak
cycle_state_mode_frequency,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/cycle_state_mode_frequency_bridge/cycle_state_mode_frequency_model_metrics.csv,16,cycle_state_echem_context,,mode_fraction__near_baseline_or_context_like,,,,-0.2389866617741017,,,0.0,0.0,0.04,0.0,0.5,0.5,0.2389866617741017,0.6589,weak
source_invariant_physical_family,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_physical_family_audit/source_invariant_family_metrics.csv,43,source_confound_filter_0.50,source_confound_filter_0.50,future_any_drop_within_16cycles,source_confound_filter_0.50,0.3064327485380117,0.7005511261651064,-0.2723422112555216,0.9880239520958084,0.6304093567251462,0.0,72.0,0.0,0.08,0.3064327485380117,0.7005511261651064,0.2723422112555216,0.6589,weak
source_invariant_interpretable_feature,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_interpretable_feature_audit/interpretable_feature_set_metrics.csv,137,family::norm_heterogeneity,source_confound_filter_0.50,,source_confound_filter_0.50,0.3064327485380117,0.7005511261651064,-0.2723422112555216,,,0.0,72.0,0.0,0.08,0.3064327485380117,0.7005511261651064,0.2723422112555216,0.6589,weak
echem_video_embedding_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_video_embedding_fusion_audit/echem_video_embedding_fusion_metrics.csv,31,video_embedding,,phase_slope_abs_median_per_s,,,,0.2282159151987166,,,0.0,116.0,0.04,0.0,0.5,0.5,0.2282159151987166,0.6578,weak
cycle_state_mode_frequency,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/cycle_state_mode_frequency_bridge/cycle_state_mode_frequency_model_metrics.csv,8,cycle_state_plus_context,,mode_fraction__front_negative_high_apparent_front_proxy,,,,-0.2246259771321168,,,0.0,0.0,0.04,0.0,0.5,0.5,0.2246259771321168,0.6575,weak
cycle_state_mode_frequency,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/cycle_state_mode_frequency_bridge/cycle_state_mode_frequency_model_metrics.csv,6,cycle_state_only,,mode_fraction__front_negative_high_apparent_front_proxy,,,,-0.1959503204769529,,,0.0,0.0,0.04,0.0,0.5,0.5,0.1959503204769529,0.6546,weak
cycle_state_mode_frequency,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/cycle_state_mode_frequency_bridge/cycle_state_mode_frequency_model_metrics.csv,7,context_only,,mode_fraction__front_negative_high_apparent_front_proxy,,,,-0.181612492149371,,,0.0,0.0,0.04,0.0,0.5,0.5,0.181612492149371,0.6532,weak
echem_video_embedding_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_video_embedding_fusion_audit/echem_video_embedding_fusion_metrics.csv,36,echem_regime,,diffusion_proxy_abs_median_um2_per_s,,,,0.1811055183417995,,,0.0,116.0,0.04,0.0,0.5,0.5,0.1811055183417995,0.6531,weak
echem_video_embedding_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_video_embedding_fusion_audit/echem_video_embedding_fusion_metrics.csv,58,video_scalar,,low_rank_dmd_particle_mse_fraction_of_full_mean,,,,0.178712547296421,,,0.0,116.0,0.04,0.0,0.5,0.5,0.178712547296421,0.6529,weak
source_invariant_interpretable_feature,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_interpretable_feature_audit/interpretable_feature_set_metrics.csv,129,single::particle_norm_mean,raw,,raw,0.3578947368421052,0.69874491173375,-0.2000915122445507,,,0.0,72.0,0.05,0.08,0.3578947368421052,0.69874491173375,0.2000915122445507,0.6525,weak
source_invariant_interpretable_feature,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_interpretable_feature_audit/interpretable_feature_set_metrics.csv,127,pair::particle_vs_context_mean_last_minus_first+particle_norm_max,raw,,raw,0.3590643274853801,0.6948145803768981,-0.1982914589503948,,,0.0,72.0,0.05,0.08,0.3590643274853801,0.6948145803768981,0.1982914589503948,0.6521,weak
echem_video_embedding_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_video_embedding_fusion_audit/echem_video_embedding_fusion_metrics.csv,78,echem_regime,,particle_norm_cv,,,,0.1699763141177776,,,0.0,172.0,0.04,0.0,0.5,0.5,0.1699763141177776,0.652,weak
source_invariant_physical_family,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_physical_family_audit/source_invariant_family_metrics.csv,16,raw,raw,future_any_drop_within_8cycles,raw,0.507716049382716,0.5506469293167512,0.0133658787740084,,,0.0,72.0,0.13,0.08,0.507716049382716,0.5506469293167512,0.0133658787740084,0.6518,weak
echem_video_embedding_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_video_embedding_fusion_audit/echem_video_embedding_fusion_metrics.csv,17,video_embedding,,transferred_masked_residual_signature,,,,0.1635073915254982,,,0.0,116.0,0.04,0.0,0.5,0.5,0.1635073915254982,0.6514,weak
cycle_state_mode_frequency,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/cycle_state_mode_frequency_bridge/cycle_state_mode_frequency_model_metrics.csv,14,cycle_state_plus_context,,mode_fraction__near_baseline_or_context_like,,,,-0.1593244411827344,,,0.0,0.0,0.04,0.0,0.5,0.5,0.1593244411827344,0.6509,weak
source_invariant_interpretable_feature,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_interpretable_feature_audit/interpretable_feature_set_metrics.csv,128,pair::particle_norm_mean+particle_vs_context_mean_diff_q90,raw,,raw,0.3590643274853801,0.6901085576112052,-0.1982914589503948,,,0.0,72.0,0.05,0.08,0.3590643274853801,0.6901085576112052,0.1982914589503948,0.6504,weak
acquisition_residualized_video_echem,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/acquisition_residualized_video_echem_warning/acquisition_residualized_video_echem_metrics.csv,36,video_scalar,,future_any_drop_within_16cycles,source_stem,0.3637426900584795,0.7318860383739054,-0.1917091698566058,,,0.0,72.0,0.04,0.05,0.3637426900584795,0.7318860383739054,0.1917091698566058,0.6491,weak
cycle_state_mode_frequency,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/cycle_state_mode_frequency_bridge/cycle_state_mode_frequency_model_metrics.csv,26,cycle_state_only,,mode_fraction__optical_loss_rollout_hard,,,,-0.1329679708930781,,,0.0,0.0,0.04,0.0,0.5,0.5,0.1329679708930781,0.6483,weak
signed_loss_source_robustness,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/signed_loss_source_robustness_audit/signed_loss_source_robustness_metrics.csv,48,signed_optical_loss_axis,within_source_centered_z,future_any_drop_within_8cycles,,0.5246913580246912,0.5410620902647462,0.0427708120768271,,,0.0016524189472475,72.0,0.1204,0.05,0.5246913580246912,0.5410620902647462,0.0427708120768271,0.6479,weak
echem_video_embedding_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_video_embedding_fusion_audit/echem_video_embedding_fusion_metrics.csv,59,video_embedding,,low_rank_dmd_particle_mse_fraction_of_full_mean,,,,0.1258217016527553,,,0.0,116.0,0.04,0.0,0.5,0.5,0.1258217016527553,0.6476,weak
echem_video_embedding_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_video_embedding_fusion_audit/echem_video_embedding_fusion_metrics.csv,68,video_plus_echem,,object_mean_residual,,,,0.1228037669377164,,,0.0,116.0,0.04,0.0,0.5,0.5,0.1228037669377164,0.6473,weak
cycle_state_mode_frequency,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/cycle_state_mode_frequency_bridge/cycle_state_mode_frequency_model_metrics.csv,13,context_only,,mode_fraction__near_baseline_or_context_like,,,,-0.1221141857116416,,,0.0,0.0,0.04,0.0,0.5,0.5,0.1221141857116416,0.6472,weak
