roi_id,cycleNo,source_stem,event_relative_bin,manual_qc_rank,manual_qc_action_tier,fusion_review_priority_score,transport_kinetic_front_fusion_score,source_guarded_transport_kinetic_front_score,transport_score_raw,transport_score_source_residual,rollout_difficulty_score_raw,kinetic_score_raw,front_score_raw,abs_radial_flow_mean,persistence_particle_mse,kinetic_evidence_score,front_evidence_score,front_kinetic_tier,frame_strip_png,mask_overlay_png,kymograph_png
source_balanced_cycle72_rank58_obj2_8_c2_x10_300623,72.0,8_c2_x10_300623,post_event_1_16,117,routine_or_low_concordance,-0.3128608415808382,-0.4397406959871162,0.15294898583401664,-0.7991944277319434,-0.20932148862323685,-0.4504045956745778,0.07318057798058589,,3.206041832571664e-07,0.0009514151701722,-0.0526844412118719,,routine_or_low_concordance,,,
source_balanced_cycle64_rank54_obj1_7_c2_x10_290623,64.0,7_c2_x10_290623,post_event_1_16,66,routine_or_low_concordance,-0.3692546372795698,-0.1614850962901504,-0.33403851285027714,-0.527924290527897,-0.8486598215689325,-0.27529615124388207,-0.0726895341951037,0.1787829695631345,3.4254206549834984e-07,0.0013130864811405,-0.2525234627678681,0.1000137364639108,routine_or_low_concordance,,,
source_balanced_cycle98_rank6_obj2_11_c2_x10_050723,98.0,11_c2_x10_050723,post_event_1_16,123,routine_or_low_concordance,-0.4141037990730844,-0.44054827313567735,-0.4522772680623963,0.5178780488351004,0.4258234158338309,-0.6318802175600072,-0.8705929229067476,,3.8477144624459037e-07,0.0006556992774457,-0.8094673070682423,,routine_or_low_concordance,,,
source_balanced_cycle145_rank25_obj1_16_c2_x10_HighHighCOV_130723,145.0,16_c2_x10_HighHighCOV_130723,mid_pre_event_9_16,74,routine_or_low_concordance,-0.4676462262027405,0.056312814608779516,0.3805202575277728,-1.0578860590395112,-2.375651506642671,1.7290119594361566,-0.11206960421843251,-0.49664976560685364,2.5626969152135984e-07,0.0088172543503452,-0.6688489130466905,-0.384647567451325,routine_or_low_concordance,,,
source_balanced_cycle76_rank60_obj1_9_c2_x10_010723,76.0,9_c2_x10_010723,post_event_1_16,112,routine_or_low_concordance,-0.4727443669691187,0.19654156835779188,-0.5505804127128743,0.24400915578607363,-0.5284168180754417,-0.2285445393490634,0.5146917172233878,,5.691046468330392e-07,0.0010660198620334,0.7461493442162114,,routine_or_low_concordance,,,
source_balanced_cycle90_rank2_obj1_10_c2_x10_030723,90.0,10_c2_x10_030723,post_event_1_16,94,routine_or_low_concordance,-0.49671326976854735,-0.876668530443179,-0.1534518255451672,-0.43193813045183216,-0.25311775915309104,-0.6284428972576152,-0.49587937644937413,-1.274468637912048,2.975090807440913e-07,0.0007842415543284,-0.5135189299771997,-1.2148867849345588,routine_or_low_concordance,,,
source_balanced_cycle112_rank13_obj1_12_c2_x10_070723,112.0,12_c2_x10_070723,near_pre_event_1_8,59,routine_or_low_concordance,-0.5344510304551533,-0.521042945143358,-0.34939630893193896,-0.6504222650387833,-1.0743411700779797,-0.253850728732393,-0.6568912001086215,-0.26356662973774975,3.387159941830751e-07,0.0009701838419702,-0.6891127056932358,-0.3049625858193688,routine_or_low_concordance,,,
source_balanced_cycle104_rank9_obj2_11_c2_x10_050723,104.0,11_c2_x10_050723,mid_pre_event_9_16,111,routine_or_low_concordance,-0.5383875070522343,-0.3634061801214368,-0.37763432148421683,-0.26578898634533343,-0.40102524778178805,-0.40269924789361095,-0.24103524031783843,,3.457987296228353e-07,0.0006102020539537,-0.2994537375787036,,routine_or_low_concordance,,,
source_balanced_cycle114_rank14_obj1_12_c2_x10_070723,114.0,12_c2_x10_070723,near_pre_event_1_8,91,routine_or_low_concordance,-0.5638772041457831,-0.3899705816490717,-0.5672231827224968,-0.09210986355163298,-0.4919536112062857,-0.2535747285941161,-0.5980335511331489,,4.205011881349562e-07,0.0010692189959203,-0.5008028870946384,,routine_or_low_concordance,,,
source_balanced_cycle144_rank24_obj1_16_c2_x10_HighHighCOV_130723,144.0,16_c2_x10_HighHighCOV_130723,mid_pre_event_9_16,90,routine_or_low_concordance,-0.5780855233127975,-0.48564502079379346,-0.31014811837327116,0.39148348447828385,-0.8296225157844184,0.2431511146287982,-0.9981931672637729,-1.0784013623781958,5.764986545658619e-07,0.0032580054690706,-1.4596506614232514,-0.7705126816511585,routine_or_low_concordance,,,
source_balanced_cycle134_rank20_obj2_15_c2_x5_HighCOV_120723,134.0,15_c2_x5_HighCOV_120723,far_pre_event_17_32,103,routine_or_low_concordance,-0.5971836494450894,-0.7772534156398332,-0.19049374614315145,-0.3835496620913793,-0.5404902718974307,0.490733250855357,-1.9571626645412483,-0.6915778167943732,3.513912758142772e-07,0.0005947108951584,-1.843377941694465,-0.592732081133404,routine_or_low_concordance,,,
source_balanced_cycle44_rank45_obj2_5_c2_x10_260623,44.0,5_c2_x10_260623,mid_pre_event_9_16,106,routine_or_low_concordance,-0.5998729640819196,-0.17971928058342587,-0.6126142790357806,-0.21292898165719482,-0.5153568274843163,-0.39968706673967835,0.15665164145626037,,3.613775489236539e-07,0.0016303849992526,-0.1951718146327445,,routine_or_low_concordance,,,
source_balanced_cycle68_rank56_obj1_8_c2_x10_300623,68.0,8_c2_x10_300623,post_event_1_16,101,routine_or_low_concordance,-0.7048295639595524,-1.3420704540208135,-0.8002996198606382,-0.056649408553343106,0.5622990543383538,-1.5585657846141445,-1.0440421536665814,-1.6053519857605558,4.4495952537523814e-07,0.0009366989818577,-1.0533682450855466,-1.9198397724888048,routine_or_low_concordance,,,
source_balanced_cycle28_rank37_obj1_4_c2_x10_240623,28.0,4_c2_x10_240623,far_pre_event_17_32,65,routine_or_low_concordance,-0.761316352917145,-0.7111236106685906,-0.5375307426355707,-2.21040740634829,-1.3456667315774204,-0.0409877873646781,0.23238812597963668,-0.6086172497863094,2.5341016152720527e-09,0.0008184718623837,0.5352463578531518,-0.7728394861999177,routine_or_low_concordance,,,
source_balanced_cycle102_rank8_obj1_11_c2_x10_050723,102.0,11_c2_x10_050723,post_event_1_16,125,routine_or_low_concordance,-0.776074915761679,-0.6013306537398352,-0.6301800280635294,-0.2750317156043472,-0.40529813545008825,-0.5247929521926189,-0.6914425408726189,,3.970871355184327e-07,0.0005892398316601,-0.6795449893596937,,routine_or_low_concordance,,,
source_balanced_cycle114_rank14_obj2_12_c2_x10_070723,114.0,12_c2_x10_070723,near_pre_event_1_8,79,routine_or_low_concordance,-0.7869108704815988,-0.9961178701267482,-0.5005786999606825,-0.540497801024335,-0.960396738970828,0.07292775939469387,-0.680264331555705,-1.9817855629791112,3.922442677290494e-07,0.0018499310744982,-0.6756304987297075,-1.869504212214372,routine_or_low_concordance,,,
source_balanced_cycle94_rank4_obj1_10_c2_x10_030723,94.0,10_c2_x10_030723,post_event_1_16,121,routine_or_low_concordance,-0.7944267212291327,-0.7310354077823428,-0.34383287977403265,-0.9295062155831983,-0.7897319657706564,-0.7644926523404356,-0.21706002700174584,,2.394825954944697e-07,0.000162688102671,-0.4482565687396895,,routine_or_low_concordance,,,
source_balanced_cycle144_rank24_obj2_16_c2_x10_HighHighCOV_130723,144.0,16_c2_x10_HighHighCOV_130723,mid_pre_event_9_16,73,routine_or_low_concordance,-0.7970327388221633,-0.262726781608835,-0.08454294854322247,-1.2105165345192888,-2.5403945945290536,1.148249139077024,-0.5554411678035563,-0.4017030649488986,2.1752639143947013e-07,0.0061982337054123,-1.0107917737674543,-0.277345851732759,routine_or_low_concordance,,,
source_balanced_cycle4_rank32_obj1_2_c2_x14_200623,4.0,2_c2_x14_200623,no_near_event_control,92,routine_or_low_concordance,-0.799883955490951,-0.992350888764756,-1.3048220600451963,0.27888532948896017,0.4132393928961856,-0.3548019068274672,-3.035073759308367,-0.11785590510007933,5.099404015138063e-07,0.0010828176542124,-2.653275083040506,0.121050889729289,routine_or_low_concordance,,,
source_balanced_cycle143_rank23_obj1_16_c2_x10_HighHighCOV_130723,143.0,16_c2_x10_HighHighCOV_130723,mid_pre_event_9_16,70,routine_or_low_concordance,-0.8169497595051207,-0.3042345300701054,-0.22997062929365464,-1.0807017202836802,-2.39625705919017,0.782783897892734,-0.8096966406317014,-0.07543674851610624,2.500953437881855e-07,0.003701441948813,-1.098083703191005,0.1458559874805169,routine_or_low_concordance,,,
source_balanced_cycle92_rank3_obj2_10_c2_x10_030723,92.0,10_c2_x10_030723,post_event_1_16,119,routine_or_low_concordance,-0.880636198070628,-0.7310682986558946,-0.42386551401048234,-1.1624924935550307,-1.030242503019505,-1.1695355346996548,0.3747892638545727,,2.226818321423107e-07,0.0010552094228131,0.1027326205460664,,routine_or_low_concordance,,,
source_balanced_cycle90_rank2_obj2_10_c2_x10_030723,90.0,10_c2_x10_030723,post_event_1_16,120,routine_or_low_concordance,-0.9028571787326004,-0.819796733578214,-0.513442920572755,-0.9834729087723585,-0.8514962917048486,-1.1363934746576008,-0.024666594496013265,,2.1496629310212377e-07,0.0009877857217312,-0.1632144084548842,,routine_or_low_concordance,,,
source_balanced_cycle145_rank25_obj2_16_c2_x10_HighHighCOV_130723,145.0,16_c2_x10_HighHighCOV_130723,mid_pre_event_9_16,110,routine_or_low_concordance,-0.948145123685032,-1.3302864730339798,-0.6038962771334282,0.7323472464612293,-0.4610054194125914,0.8315539615648108,-1.4500361129506554,-3.8835924238690147,4.349041105672666e-07,0.0043659355801907,-2.029930543693833,-4.203862952753104,routine_or_low_concordance,,,
source_balanced_cycle106_rank10_obj1_12_c2_x10_070723,106.0,12_c2_x10_070723,mid_pre_event_9_16,98,routine_or_low_concordance,-0.9998014194731302,-1.7166236369286607,-0.589239339061585,-0.032694613071176784,-0.4163745034280653,0.3609041507326626,-0.21549150269484188,-5.112582437184277,5.037431358007383e-07,0.0016429652405103,0.0344943932277102,-6.0,routine_or_low_concordance,,,
source_balanced_cycle74_rank59_obj2_8_c2_x10_300623,74.0,8_c2_x10_300623,post_event_1_16,124,routine_or_low_concordance,-1.116099563195467,-0.9245779671054611,-0.3317695030608882,-2.212001462539983,-1.7166401136952552,-0.14769157915372966,-0.19756690077083755,,1.930056619825622e-09,0.0007182479264805,-0.3062033630051312,,routine_or_low_concordance,,,
source_balanced_cycle62_rank53_obj2_7_c2_x10_290623,62.0,7_c2_x10_290623,post_event_1_16,97,routine_or_low_concordance,-1.1290586440778378,-1.467853081438776,-0.720083052721134,-0.6473827422863465,-0.9782189008270079,0.7465699314709043,0.646297132456324,-5.032749319020125,3.485940661509037e-07,0.0033674930061923,0.7138919751571141,-6.0,routine_or_low_concordance,,,
source_balanced_cycle4_rank32_obj2_2_c2_x14_200623,4.0,2_c2_x14_200623,no_near_event_control,105,routine_or_low_concordance,-1.1884400568375724,-1.425594749796554,-1.2715638317057611,-0.38900932156594675,-0.2806133088310001,-0.7102316881905103,-2.113450282279664,-1.37663610904042,3.78738486453903e-07,0.0005321210933736,-1.6157932371696269,-1.0415295666594977,routine_or_low_concordance,,,
source_balanced_cycle30_rank38_obj1_4_c2_x10_240623,30.0,4_c2_x10_240623,far_pre_event_17_32,116,routine_or_low_concordance,-1.372006962266608,-1.2603516858720814,-1.063995712926815,-2.21068636461973,-1.3459612546633608,-0.4781708790064914,-0.691506329616953,,2.4629544922873153e-09,0.0006455937303938,-0.6382062354655293,,routine_or_low_concordance,,,
source_balanced_cycle138_rank21_obj2_16_c2_x10_HighHighCOV_130723,138.0,16_c2_x10_HighHighCOV_130723,far_pre_event_17_32,100,routine_or_low_concordance,-1.4218318744091911,-1.498462786667704,-1.481178467026364,0.374086384419301,-0.8652418380013005,0.09079189977336008,-4.581876262848324,-0.6574128352212152,4.4305442457844986e-07,0.0009381521990489,-3.450295624650926,-0.1623728984871751,routine_or_low_concordance,,,
source_balanced_cycle138_rank21_obj1_16_c2_x10_HighHighCOV_130723,138.0,16_c2_x10_HighHighCOV_130723,far_pre_event_17_32,102,routine_or_low_concordance,-1.4364213724425492,-1.3927802386292543,-1.2793360584875453,-0.0274241594060312,-1.2979723260336236,0.4977840144313202,-3.845826239208343,-1.0586533346299285,3.41882089739234e-07,0.0009906631125291,-3.103149389101989,-0.6509150365674227,routine_or_low_concordance,,,
source_balanced_cycle112_rank13_obj2_12_c2_x10_070723,112.0,12_c2_x10_070723,near_pre_event_1_8,76,routine_or_low_concordance,-1.449569403949134,-1.9913690780840283,-0.9230399150069556,-1.1937922242118766,-1.655189865967328,0.16727753609557552,0.006023171426901619,-5.05512457751118,2.3119171578091114e-07,0.0023441582213609,-0.2982187063474378,-6.0,routine_or_low_concordance,,,
source_balanced_cycle14_rank35_obj2_2_c2_x14_200623,14.0,2_c2_x14_200623,no_near_event_control,128,routine_or_low_concordance,-1.7203050341452182,-2.592759872065198,-1.5911358179555932,-0.10978709225869342,0.010154753146085053,0.8123229492055597,-3.235753003809442,-5.279320343621831,4.412949755380793e-07,0.0005316602702563,-2.8684166137397336,-6.0,routine_or_low_concordance,,,
source_balanced_cycle126_rank16_obj2_14_c2_x10_HighCOV_110723,126.0,14_c2_x10_HighCOV_110723,post_event_1_16,127,routine_or_low_concordance,-1.9751260741925094,-2.7473894507374936,-2.19391409068635,0.36753168760405197,0.0858227443852844,-0.08432020932115084,-3.2687068014338485,-5.279320343621831,3.345269231221959e-07,0.0015018850329413,-2.995951161467837,-6.0,routine_or_low_concordance,,,
source_balanced_cycle146_rank26_obj2_17_c2_x10_HighHighCOV_150723,146.0,17_c2_x10_HighHighCOV_150723,mid_pre_event_9_16,43,routine_or_low_concordance,-3.0152080840946236,-0.1650456065169878,-3.6185108521641896,-1.220059743311841,-5.920268564914007,-0.04502245416746611,0.33482146987994493,0.12935835237415053,2.1724068541123865e-07,0.004285600467279,-0.3297060980986419,0.2692374996110931,routine_or_low_concordance,,,
source_balanced_cycle146_rank26_obj1_17_c2_x10_HighHighCOV_150723,146.0,17_c2_x10_HighHighCOV_150723,mid_pre_event_9_16,83,routine_or_low_concordance,-3.085966593886024,-0.5342923192086163,-4.277143548583385,0.40173387966815266,-4.2063569736811885,-0.17608086333097667,-1.5208795484640218,-0.39568377848268,4.00686122549483e-07,0.0024931418421254,-1.6095520938972914,0.0,routine_or_low_concordance,,,
