n_eval,n_positive,n_covered,n_covered_positive,coverage,precision,recall,base_rate,lift,binary_auc,fisher_p_greater,n_sources,n_sources_with_hits,n_sources_with_positive_hits,min_source_precision_with_hits,median_source_precision_with_hits,rule_name,n_terms,terms,features,directions,quantile,max_feature_source_eta2,priority_score
72,57,7,7,0.09722222222222222,1.0,0.12280701754385964,0.7916666666666666,1.2631578947368423,0.5614035087719298,0.1794746414894298,9,3,3,1.0,1.0,pos_dq_abs_total_mAh__AND__particle_std_diff_positive_fraction,2,low(pos_dq_abs_total_mAh) AND low(particle_std_diff_positive_fraction),pos_dq_abs_total_mAh;particle_std_diff_positive_fraction,low;low,0.75,0.8576058673962909,0.8751571996018886
72,57,12,12,0.16666666666666666,1.0,0.21052631578947367,0.7916666666666666,1.2631578947368423,0.6052631578947368,0.046037390749383546,9,2,2,1.0,1.0,shape_V_q10__AND__dqdv_integral_asymmetry,2,low(shape_V_q10) AND high(dqdv_integral_asymmetry),shape_V_q10;dqdv_integral_asymmetry,low;high,0.75,0.5019757023423567,0.8503516925829441
72,57,12,12,0.16666666666666666,1.0,0.21052631578947367,0.7916666666666666,1.2631578947368423,0.6052631578947368,0.046037390749383546,9,2,2,1.0,1.0,shape_dVdt_slope__AND__dqdv_integral_asymmetry,2,low(shape_dVdt_slope) AND high(dqdv_integral_asymmetry),shape_dVdt_slope;dqdv_integral_asymmetry,low;high,0.75,0.5019757023423567,0.8503516925829441
72,57,13,13,0.18055555555555555,1.0,0.22807017543859648,0.7916666666666666,1.2631578947368423,0.6140350877192983,0.03452804306203767,9,2,2,1.0,1.0,cycle_state_pc3__AND__particle_std_diff_positive_fraction,2,high(cycle_state_pc3) AND low(particle_std_diff_positive_fraction),cycle_state_pc3;particle_std_diff_positive_fraction,high;low,0.75,0.6964247128506695,0.8358743922928128
72,57,6,6,0.08333333333333333,1.0,0.10526315789473684,0.7916666666666666,1.2631578947368423,0.5526315789473684,0.23226130075102677,9,3,3,1.0,1.0,shape_charge_mAh_abs__AND__particle_vs_context_mean_diff_positive_fraction,2,low(shape_charge_mAh_abs) AND low(particle_vs_context_mean_diff_positive_fraction),shape_charge_mAh_abs;particle_vs_context_mean_diff_positive_fraction,low;low,0.75,0.8246358531949449,0.8187391481263621
72,57,10,10,0.1388888888888889,1.0,0.17543859649122806,0.7916666666666666,1.2631578947368423,0.5877192982456141,0.0805334929760262,9,2,2,1.0,1.0,particle_vs_context_mean_diff_positive_fraction__AND__cycle_state_pc4,2,low(particle_vs_context_mean_diff_positive_fraction) AND low(cycle_state_pc4),particle_vs_context_mean_diff_positive_fraction;cycle_state_pc4,low;low,0.75,0.390125035521455,0.8010825934155527
72,57,12,12,0.16666666666666666,1.0,0.21052631578947367,0.7916666666666666,1.2631578947368423,0.6052631578947368,0.046037390749383546,9,2,2,1.0,1.0,neg_dq_abs_highV_frac__AND__dqdv_integral_asymmetry,2,low(neg_dq_abs_highV_frac) AND high(dqdv_integral_asymmetry),neg_dq_abs_highV_frac;dqdv_integral_asymmetry,low;high,0.75,0.714296905617437,0.798737501481667
72,57,12,12,0.16666666666666666,1.0,0.21052631578947367,0.7916666666666666,1.2631578947368423,0.6052631578947368,0.046037390749383546,9,2,2,1.0,1.0,dqdv_integral_asymmetry__AND__all_dq_abs_highV_frac,2,high(dqdv_integral_asymmetry) AND low(all_dq_abs_highV_frac),dqdv_integral_asymmetry;all_dq_abs_highV_frac,high;low,0.75,0.7810955320023846,0.7824990994080474
72,57,12,12,0.16666666666666666,1.0,0.21052631578947367,0.7916666666666666,1.2631578947368423,0.6052631578947368,0.046037390749383546,9,2,2,1.0,1.0,pos_dq_abs_total_mAh__AND__dqdv_integral_asymmetry,2,low(pos_dq_abs_total_mAh) AND high(dqdv_integral_asymmetry),pos_dq_abs_total_mAh;dqdv_integral_asymmetry,low;high,0.75,0.8576058673962909,0.7638998308878535
72,57,9,9,0.125,1.0,0.15789473684210525,0.7916666666666666,1.2631578947368423,0.5789473684210527,0.10570020953103436,9,2,2,1.0,1.0,neg_dq_abs_lowV_frac__AND__neg_dq_abs_total_mAh,2,high(neg_dq_abs_lowV_frac) AND low(neg_dq_abs_total_mAh),neg_dq_abs_lowV_frac;neg_dq_abs_total_mAh,high;low,0.75,0.5067365273647748,0.7354238889758368
72,57,9,9,0.125,1.0,0.15789473684210525,0.7916666666666666,1.2631578947368423,0.5789473684210527,0.10570020953103436,9,2,2,1.0,1.0,shape_charge_mAh_neg_abs__AND__neg_dq_abs_lowV_frac,2,low(shape_charge_mAh_neg_abs) AND high(neg_dq_abs_lowV_frac),shape_charge_mAh_neg_abs;neg_dq_abs_lowV_frac,low;high,0.75,0.5193325844201949,0.7327720874904853
72,57,9,9,0.125,1.0,0.15789473684210525,0.7916666666666666,1.2631578947368423,0.5789473684210527,0.10570020953103436,9,2,2,1.0,1.0,capacity_fraction_of_first__AND__neg_dq_abs_lowV_frac,2,low(capacity_fraction_of_first) AND high(neg_dq_abs_lowV_frac),capacity_fraction_of_first;neg_dq_abs_lowV_frac,low;high,0.75,0.5193993446290935,0.7327580327096644
72,57,9,9,0.125,1.0,0.15789473684210525,0.7916666666666666,1.2631578947368423,0.5789473684210527,0.10570020953103436,9,2,2,1.0,1.0,neg_dq_abs_lowV_frac__AND__all_dq_abs_total_mAh,2,high(neg_dq_abs_lowV_frac) AND low(all_dq_abs_total_mAh),neg_dq_abs_lowV_frac;all_dq_abs_total_mAh,high;low,0.75,0.5467943799390326,0.7269906568549405
72,57,9,9,0.125,1.0,0.15789473684210525,0.7916666666666666,1.2631578947368423,0.5789473684210527,0.10570020953103436,9,2,2,1.0,1.0,neg_dq_abs_lowV_frac__AND__threshold_robust_diffusion_score,2,high(neg_dq_abs_lowV_frac) AND high(threshold_robust_diffusion_score),neg_dq_abs_lowV_frac;threshold_robust_diffusion_score,high;high,0.75,0.6386625776049069,0.7076499836621248
72,57,9,9,0.125,1.0,0.15789473684210525,0.7916666666666666,1.2631578947368423,0.5789473684210527,0.10570020953103436,9,2,2,1.0,1.0,neg_dq_abs_lowV_frac__AND__neg_dq_abs_highV_frac,2,high(neg_dq_abs_lowV_frac) AND low(neg_dq_abs_highV_frac),neg_dq_abs_lowV_frac;neg_dq_abs_highV_frac,high;low,0.75,0.714296905617437,0.6917269672384343
72,57,9,9,0.125,1.0,0.15789473684210525,0.7916666666666666,1.2631578947368423,0.5789473684210527,0.10570020953103436,9,2,2,1.0,1.0,all_dq_abs_total_mAh__AND__neg_dq_abs_highV_frac,2,low(all_dq_abs_total_mAh) AND low(neg_dq_abs_highV_frac),all_dq_abs_total_mAh;neg_dq_abs_highV_frac,low;low,0.75,0.714296905617437,0.6917269672384343
72,57,9,9,0.125,1.0,0.15789473684210525,0.7916666666666666,1.2631578947368423,0.5789473684210527,0.10570020953103436,9,2,2,1.0,1.0,neg_dq_abs_lowV_frac__AND__all_dq_abs_highV_frac,2,high(neg_dq_abs_lowV_frac) AND low(all_dq_abs_highV_frac),neg_dq_abs_lowV_frac;all_dq_abs_highV_frac,high;low,0.75,0.7810955320023846,0.6776640985258138
72,57,9,9,0.125,1.0,0.15789473684210525,0.7916666666666666,1.2631578947368423,0.5789473684210527,0.10570020953103436,9,2,2,1.0,1.0,all_dq_abs_total_mAh__AND__all_dq_abs_highV_frac,2,low(all_dq_abs_total_mAh) AND low(all_dq_abs_highV_frac),all_dq_abs_total_mAh;all_dq_abs_highV_frac,low;low,0.75,0.7810955320023846,0.6776640985258138
72,57,9,9,0.125,1.0,0.15789473684210525,0.7916666666666666,1.2631578947368423,0.5789473684210527,0.10570020953103436,9,2,2,1.0,1.0,neg_dq_abs_lowV_frac__AND__shape_charge_mAh_abs,2,high(neg_dq_abs_lowV_frac) AND low(shape_charge_mAh_abs),neg_dq_abs_lowV_frac;shape_charge_mAh_abs,high;low,0.75,0.8246358531949449,0.6684977151168537
72,57,9,9,0.125,1.0,0.15789473684210525,0.7916666666666666,1.2631578947368423,0.5789473684210527,0.10570020953103436,9,2,2,1.0,1.0,shape_charge_mAh_abs__AND__neg_dq_abs_highV_frac,2,low(shape_charge_mAh_abs) AND low(neg_dq_abs_highV_frac),shape_charge_mAh_abs;neg_dq_abs_highV_frac,low;low,0.75,0.8246358531949449,0.6684977151168537
72,57,9,9,0.125,1.0,0.15789473684210525,0.7916666666666666,1.2631578947368423,0.5789473684210527,0.10570020953103436,9,2,2,1.0,1.0,shape_charge_mAh_abs__AND__all_dq_abs_highV_frac,2,low(shape_charge_mAh_abs) AND low(all_dq_abs_highV_frac),shape_charge_mAh_abs;all_dq_abs_highV_frac,low;low,0.75,0.8246358531949449,0.6684977151168537
72,57,6,6,0.08333333333333333,1.0,0.10526315789473684,0.7916666666666666,1.2631578947368423,0.5526315789473684,0.23226130075102677,9,2,2,1.0,1.0,neg_dq_abs_lowV_frac__AND__shape_V_q05,2,high(neg_dq_abs_lowV_frac) AND low(shape_V_q05),neg_dq_abs_lowV_frac;shape_V_q05,high;low,0.75,0.14248911926330604,0.6630830410553709
72,57,9,9,0.125,1.0,0.15789473684210525,0.7916666666666666,1.2631578947368423,0.5789473684210527,0.10570020953103436,9,2,2,1.0,1.0,neg_dq_abs_lowV_frac__AND__pos_dq_abs_total_mAh,2,high(neg_dq_abs_lowV_frac) AND low(pos_dq_abs_total_mAh),neg_dq_abs_lowV_frac;pos_dq_abs_total_mAh,high;low,0.75,0.8576058673962909,0.6615566594955177
72,57,9,9,0.125,1.0,0.15789473684210525,0.7916666666666666,1.2631578947368423,0.5789473684210527,0.10570020953103436,9,2,2,1.0,1.0,all_dq_abs_total_mAh__AND__pos_dq_abs_total_mAh,2,low(all_dq_abs_total_mAh) AND low(pos_dq_abs_total_mAh),all_dq_abs_total_mAh;pos_dq_abs_total_mAh,low;low,0.75,0.8576058673962909,0.6615566594955177
72,57,9,9,0.125,1.0,0.15789473684210525,0.7916666666666666,1.2631578947368423,0.5789473684210527,0.10570020953103436,9,2,2,1.0,1.0,shape_charge_mAh_abs__AND__pos_dq_abs_total_mAh,2,low(shape_charge_mAh_abs) AND low(pos_dq_abs_total_mAh),shape_charge_mAh_abs;pos_dq_abs_total_mAh,low;low,0.75,0.8576058673962909,0.6615566594955177
72,57,6,6,0.08333333333333333,1.0,0.10526315789473684,0.7916666666666666,1.2631578947368423,0.5526315789473684,0.23226130075102677,9,2,2,1.0,1.0,neg_dq_abs_lowV_frac__AND__shape_V_q10,2,high(neg_dq_abs_lowV_frac) AND low(shape_V_q10),neg_dq_abs_lowV_frac;shape_V_q10,high;low,0.75,0.19636453528031728,0.6538221793766449
72,57,6,6,0.08333333333333333,1.0,0.10526315789473684,0.7916666666666666,1.2631578947368423,0.5526315789473684,0.23226130075102677,9,2,2,1.0,1.0,neg_dq_abs_lowV_frac__AND__shape_dVdt_slope,2,high(neg_dq_abs_lowV_frac) AND low(shape_dVdt_slope),neg_dq_abs_lowV_frac;shape_dVdt_slope,high;low,0.75,0.315949586030444,0.6332662246255824
72,57,6,6,0.08333333333333333,1.0,0.10526315789473684,0.7916666666666666,1.2631578947368423,0.5526315789473684,0.23226130075102677,9,2,2,1.0,1.0,shape_V_q05__AND__dqdv_integral_asymmetry,2,low(shape_V_q05) AND high(dqdv_integral_asymmetry),shape_V_q05;dqdv_integral_asymmetry,low;high,0.75,0.5019757023423567,0.6012894482188581
72,57,6,6,0.08333333333333333,1.0,0.10526315789473684,0.7916666666666666,1.2631578947368423,0.5526315789473684,0.23226130075102677,9,2,2,1.0,1.0,neg_dq_abs_total_mAh__AND__particle_std_diff_positive_fraction,2,low(neg_dq_abs_total_mAh) AND low(particle_std_diff_positive_fraction),neg_dq_abs_total_mAh;particle_std_diff_positive_fraction,low;low,0.75,0.5067365273647748,0.6004710908813423
72,57,6,6,0.08333333333333333,1.0,0.10526315789473684,0.7916666666666666,1.2631578947368423,0.5526315789473684,0.23226130075102677,9,2,2,1.0,1.0,neg_dq_abs_total_mAh__AND__dqdv_integral_asymmetry,2,low(neg_dq_abs_total_mAh) AND high(dqdv_integral_asymmetry),neg_dq_abs_total_mAh;dqdv_integral_asymmetry,low;high,0.75,0.5067365273647748,0.6004710908813423
72,57,6,6,0.08333333333333333,1.0,0.10526315789473684,0.7916666666666666,1.2631578947368423,0.5526315789473684,0.23226130075102677,9,2,2,1.0,1.0,shape_charge_mAh_neg_abs__AND__particle_std_diff_positive_fraction,2,low(shape_charge_mAh_neg_abs) AND low(particle_std_diff_positive_fraction),shape_charge_mAh_neg_abs;particle_std_diff_positive_fraction,low;low,0.75,0.5193325844201949,0.5983059040352537
72,57,6,6,0.08333333333333333,1.0,0.10526315789473684,0.7916666666666666,1.2631578947368423,0.5526315789473684,0.23226130075102677,9,2,2,1.0,1.0,shape_charge_mAh_neg_abs__AND__dqdv_integral_asymmetry,2,low(shape_charge_mAh_neg_abs) AND high(dqdv_integral_asymmetry),shape_charge_mAh_neg_abs;dqdv_integral_asymmetry,low;high,0.75,0.5193325844201949,0.5983059040352537
72,57,6,6,0.08333333333333333,1.0,0.10526315789473684,0.7916666666666666,1.2631578947368423,0.5526315789473684,0.23226130075102677,9,2,2,1.0,1.0,capacity_fraction_of_first__AND__particle_std_diff_positive_fraction,2,low(capacity_fraction_of_first) AND low(particle_std_diff_positive_fraction),capacity_fraction_of_first;particle_std_diff_positive_fraction,low;low,0.75,0.5193993446290935,0.5982944283547679
72,57,6,6,0.08333333333333333,1.0,0.10526315789473684,0.7916666666666666,1.2631578947368423,0.5526315789473684,0.23226130075102677,9,2,2,1.0,1.0,capacity_fraction_of_first__AND__dqdv_integral_asymmetry,2,low(capacity_fraction_of_first) AND high(dqdv_integral_asymmetry),capacity_fraction_of_first;dqdv_integral_asymmetry,low;high,0.75,0.5193993446290935,0.5982944283547679
72,57,6,6,0.08333333333333333,1.0,0.10526315789473684,0.7916666666666666,1.2631578947368423,0.5526315789473684,0.23226130075102677,9,2,2,1.0,1.0,all_dq_abs_total_mAh__AND__shape_V_q10,2,low(all_dq_abs_total_mAh) AND low(shape_V_q10),all_dq_abs_total_mAh;shape_V_q10,low;low,0.75,0.5467943799390326,0.5935853856884606
72,57,6,6,0.08333333333333333,1.0,0.10526315789473684,0.7916666666666666,1.2631578947368423,0.5526315789473684,0.23226130075102677,9,2,2,1.0,1.0,all_dq_abs_total_mAh__AND__shape_dVdt_slope,2,low(all_dq_abs_total_mAh) AND low(shape_dVdt_slope),all_dq_abs_total_mAh;shape_dVdt_slope,low;low,0.75,0.5467943799390326,0.5935853856884606
72,57,6,6,0.08333333333333333,1.0,0.10526315789473684,0.7916666666666666,1.2631578947368423,0.5526315789473684,0.23226130075102677,9,2,2,1.0,1.0,all_dq_abs_total_mAh__AND__particle_std_diff_positive_fraction,2,low(all_dq_abs_total_mAh) AND low(particle_std_diff_positive_fraction),all_dq_abs_total_mAh;particle_std_diff_positive_fraction,low;low,0.75,0.5467943799390326,0.5935853856884606
72,57,6,6,0.08333333333333333,1.0,0.10526315789473684,0.7916666666666666,1.2631578947368423,0.5526315789473684,0.23226130075102677,9,2,2,1.0,1.0,capacity_fraction_of_first__AND__threshold_robust_diffusion_score,2,low(capacity_fraction_of_first) AND high(threshold_robust_diffusion_score),capacity_fraction_of_first;threshold_robust_diffusion_score,low;high,0.75,0.6386625776049069,0.5777937921536861
72,57,6,6,0.08333333333333333,1.0,0.10526315789473684,0.7916666666666666,1.2631578947368423,0.5526315789473684,0.23226130075102677,9,2,2,1.0,1.0,shape_charge_mAh_neg_abs__AND__threshold_robust_diffusion_score,2,low(shape_charge_mAh_neg_abs) AND high(threshold_robust_diffusion_score),shape_charge_mAh_neg_abs;threshold_robust_diffusion_score,low;high,0.75,0.6386625776049069,0.5777937921536861
72,57,6,6,0.08333333333333333,1.0,0.10526315789473684,0.7916666666666666,1.2631578947368423,0.5526315789473684,0.23226130075102677,9,2,2,1.0,1.0,neg_dq_abs_total_mAh__AND__threshold_robust_diffusion_score,2,low(neg_dq_abs_total_mAh) AND high(threshold_robust_diffusion_score),neg_dq_abs_total_mAh;threshold_robust_diffusion_score,low;high,0.75,0.6386625776049069,0.5777937921536861
72,57,6,6,0.08333333333333333,1.0,0.10526315789473684,0.7916666666666666,1.2631578947368423,0.5526315789473684,0.23226130075102677,9,2,2,1.0,1.0,shape_V_q10__AND__threshold_robust_diffusion_score,2,low(shape_V_q10) AND high(threshold_robust_diffusion_score),shape_V_q10;threshold_robust_diffusion_score,low;high,0.75,0.6386625776049069,0.5777937921536861
72,57,6,6,0.08333333333333333,1.0,0.10526315789473684,0.7916666666666666,1.2631578947368423,0.5526315789473684,0.23226130075102677,9,2,2,1.0,1.0,threshold_robust_diffusion_score__AND__shape_dVdt_slope,2,high(threshold_robust_diffusion_score) AND low(shape_dVdt_slope),threshold_robust_diffusion_score;shape_dVdt_slope,high;low,0.75,0.6386625776049069,0.5777937921536861
72,57,6,6,0.08333333333333333,1.0,0.10526315789473684,0.7916666666666666,1.2631578947368423,0.5526315789473684,0.23226130075102677,9,2,2,1.0,1.0,shape_V_q05__AND__cycle_state_pc3,2,low(shape_V_q05) AND high(cycle_state_pc3),shape_V_q05;cycle_state_pc3,low;high,0.75,0.6964247128506695,0.5678648266936335
72,57,6,6,0.08333333333333333,1.0,0.10526315789473684,0.7916666666666666,1.2631578947368423,0.5526315789473684,0.23226130075102677,9,2,2,1.0,1.0,shape_V_q05__AND__neg_dq_abs_highV_frac,2,low(shape_V_q05) AND low(neg_dq_abs_highV_frac),shape_V_q05;neg_dq_abs_highV_frac,low;low,0.75,0.714296905617437,0.5647927036856867
72,57,6,6,0.08333333333333333,1.0,0.10526315789473684,0.7916666666666666,1.2631578947368423,0.5526315789473684,0.23226130075102677,9,2,2,1.0,1.0,neg_dq_abs_highV_frac__AND__threshold_robust_diffusion_score,2,low(neg_dq_abs_highV_frac) AND high(threshold_robust_diffusion_score),neg_dq_abs_highV_frac;threshold_robust_diffusion_score,low;high,0.75,0.714296905617437,0.5647927036856867
72,57,6,6,0.08333333333333333,1.0,0.10526315789473684,0.7916666666666666,1.2631578947368423,0.5526315789473684,0.23226130075102677,9,2,2,1.0,1.0,shape_V_q05__AND__all_dq_abs_highV_frac,2,low(shape_V_q05) AND low(all_dq_abs_highV_frac),shape_V_q05;all_dq_abs_highV_frac,low;low,0.75,0.7810955320023846,0.5533104194637966
72,57,6,6,0.08333333333333333,1.0,0.10526315789473684,0.7916666666666666,1.2631578947368423,0.5526315789473684,0.23226130075102677,9,2,2,1.0,1.0,threshold_robust_diffusion_score__AND__all_dq_abs_highV_frac,2,high(threshold_robust_diffusion_score) AND low(all_dq_abs_highV_frac),threshold_robust_diffusion_score;all_dq_abs_highV_frac,high;low,0.75,0.7810955320023846,0.5533104194637966
72,57,5,5,0.06944444444444445,1.0,0.08771929824561403,0.7916666666666666,1.2631578947368423,0.543859649122807,0.29925975289074597,9,2,2,1.0,1.0,particle_vs_context_mean_diff_positive_fraction__AND__dqdv_integral_asymmetry,2,low(particle_vs_context_mean_diff_positive_fraction) AND high(dqdv_integral_asymmetry),particle_vs_context_mean_diff_positive_fraction;dqdv_integral_asymmetry,low;high,0.75,0.5019757023423567,0.5488996572988386
72,57,6,6,0.08333333333333333,1.0,0.10526315789473684,0.7916666666666666,1.2631578947368423,0.5526315789473684,0.23226130075102677,9,2,2,1.0,1.0,shape_charge_mAh_abs__AND__shape_V_q10,2,low(shape_charge_mAh_abs) AND low(shape_V_q10),shape_charge_mAh_abs;shape_V_q10,low;low,0.75,0.8246358531949449,0.545826098750908
72,57,6,6,0.08333333333333333,1.0,0.10526315789473684,0.7916666666666666,1.2631578947368423,0.5526315789473684,0.23226130075102677,9,2,2,1.0,1.0,shape_charge_mAh_abs__AND__shape_dVdt_slope,2,low(shape_charge_mAh_abs) AND low(shape_dVdt_slope),shape_charge_mAh_abs;shape_dVdt_slope,low;low,0.75,0.8246358531949449,0.545826098750908
72,57,6,6,0.08333333333333333,1.0,0.10526315789473684,0.7916666666666666,1.2631578947368423,0.5526315789473684,0.23226130075102677,9,2,2,1.0,1.0,shape_charge_mAh_abs__AND__particle_std_diff_positive_fraction,2,low(shape_charge_mAh_abs) AND low(particle_std_diff_positive_fraction),shape_charge_mAh_abs;particle_std_diff_positive_fraction,low;low,0.75,0.8246358531949449,0.545826098750908
72,57,6,6,0.08333333333333333,1.0,0.10526315789473684,0.7916666666666666,1.2631578947368423,0.5526315789473684,0.23226130075102677,9,2,2,1.0,1.0,pos_dq_abs_total_mAh__AND__shape_V_q05,2,low(pos_dq_abs_total_mAh) AND low(shape_V_q05),pos_dq_abs_total_mAh;shape_V_q05,low;low,0.75,0.8576058673962909,0.5401587505680581
72,57,6,6,0.08333333333333333,1.0,0.10526315789473684,0.7916666666666666,1.2631578947368423,0.5526315789473684,0.23226130075102677,9,2,2,1.0,1.0,pos_dq_abs_total_mAh__AND__threshold_robust_diffusion_score,2,low(pos_dq_abs_total_mAh) AND high(threshold_robust_diffusion_score),pos_dq_abs_total_mAh;threshold_robust_diffusion_score,low;high,0.75,0.8576058673962909,0.5401587505680581
72,57,4,4,0.05555555555555555,1.0,0.07017543859649122,0.7916666666666666,1.2631578947368423,0.5350877192982456,0.3839559093692591,9,2,2,1.0,1.0,shape_V_q05__AND__particle_std_diff_positive_fraction,2,low(shape_V_q05) AND low(particle_std_diff_positive_fraction),shape_V_q05;particle_std_diff_positive_fraction,low;low,0.75,0.18373913668031286,0.5356155597641666
72,57,18,18,0.25,1.0,0.3157894736842105,0.7916666666666666,1.2631578947368423,0.6578947368421053,0.0074899799954932355,9,1,1,1.0,1.0,cycle_state_pc3__AND__cycle_state_pc4,2,high(cycle_state_pc3) AND low(cycle_state_pc4),cycle_state_pc3;cycle_state_pc4,high;low,0.75,0.6964247128506695,0.4917853658323342
72,57,4,4,0.05555555555555555,1.0,0.07017543859649122,0.7916666666666666,1.2631578947368423,0.5350877192982456,0.3839559093692591,9,2,2,1.0,1.0,particle_std_diff_positive_fraction__AND__dqdv_integral_asymmetry,2,low(particle_std_diff_positive_fraction) AND high(dqdv_integral_asymmetry),particle_std_diff_positive_fraction;dqdv_integral_asymmetry,low;high,0.75,0.5019757023423567,0.4909507786186167
72,57,4,4,0.05555555555555555,1.0,0.07017543859649122,0.7916666666666666,1.2631578947368423,0.5350877192982456,0.3839559093692591,9,2,2,1.0,1.0,threshold_robust_diffusion_score__AND__particle_std_diff_positive_fraction,2,high(threshold_robust_diffusion_score) AND low(particle_std_diff_positive_fraction),threshold_robust_diffusion_score;particle_std_diff_positive_fraction,high;low,0.75,0.6386625776049069,0.47176665577474997
72,57,3,3,0.041666666666666664,1.0,0.05263157894736842,0.7916666666666666,1.2631578947368423,0.5263157894736842,0.49061032863849763,9,2,2,1.0,1.0,shape_V_q05__AND__particle_vs_context_mean_diff_positive_fraction,2,low(shape_V_q05) AND low(particle_vs_context_mean_diff_positive_fraction),shape_V_q05;particle_vs_context_mean_diff_positive_fraction,low;low,0.75,0.390125035521455,0.43877100683843767
72,57,3,3,0.041666666666666664,1.0,0.05263157894736842,0.7916666666666666,1.2631578947368423,0.5263157894736842,0.49061032863849763,9,2,2,1.0,1.0,threshold_robust_diffusion_score__AND__particle_vs_context_mean_diff_positive_fraction,2,high(threshold_robust_diffusion_score) AND low(particle_vs_context_mean_diff_positive_fraction),threshold_robust_diffusion_score;particle_vs_context_mean_diff_positive_fraction,high;low,0.75,0.6386625776049069,0.4085619085593621
72,57,10,10,0.1388888888888889,1.0,0.17543859649122806,0.7916666666666666,1.2631578947368423,0.5877192982456141,0.0805334929760262,9,1,1,1.0,1.0,cycle_state_pc3__AND__particle_vs_context_mean_diff_positive_fraction,2,high(cycle_state_pc3) AND low(particle_vs_context_mean_diff_positive_fraction),cycle_state_pc3;particle_vs_context_mean_diff_positive_fraction,high;low,0.75,0.6964247128506695,0.3665551694469006
72,57,6,6,0.08333333333333333,1.0,0.10526315789473684,0.7916666666666666,1.2631578947368423,0.5526315789473684,0.23226130075102677,9,1,1,1.0,1.0,neg_dq_abs_lowV_frac__AND__cycle_state_pc4,2,high(neg_dq_abs_lowV_frac) AND low(cycle_state_pc4),neg_dq_abs_lowV_frac;cycle_state_pc4,high;low,0.75,0.12209669203037214,0.33329418864479154
72,57,3,3,0.041666666666666664,1.0,0.05263157894736842,0.7916666666666666,1.2631578947368423,0.5263157894736842,0.49061032863849763,9,1,1,1.0,1.0,shape_V_q05__AND__cycle_state_pc4,2,low(shape_V_q05) AND low(cycle_state_pc4),shape_V_q05;cycle_state_pc4,low;low,0.75,0.14248911926330604,0.23443525741002533
72,57,3,3,0.041666666666666664,1.0,0.05263157894736842,0.7916666666666666,1.2631578947368423,0.5263157894736842,0.49061032863849763,9,1,1,1.0,1.0,neg_dq_abs_lowV_frac__AND__dqdv_integral_asymmetry,2,high(neg_dq_abs_lowV_frac) AND high(dqdv_integral_asymmetry),neg_dq_abs_lowV_frac;dqdv_integral_asymmetry,high;high,0.75,0.5019757023423567,0.21258792314573602
72,57,3,3,0.041666666666666664,1.0,0.05263157894736842,0.7916666666666666,1.2631578947368423,0.5263157894736842,0.49061032863849763,9,1,1,1.0,1.0,neg_dq_abs_total_mAh__AND__shape_V_q05,2,low(neg_dq_abs_total_mAh) AND low(shape_V_q05),neg_dq_abs_total_mAh;shape_V_q05,low;low,0.75,0.5067365273647748,0.21229859013434044
72,57,3,3,0.041666666666666664,1.0,0.05263157894736842,0.7916666666666666,1.2631578947368423,0.5263157894736842,0.49061032863849763,9,1,1,1.0,1.0,shape_charge_mAh_neg_abs__AND__shape_V_q05,2,low(shape_charge_mAh_neg_abs) AND low(shape_V_q05),shape_charge_mAh_neg_abs;shape_V_q05,low;low,0.75,0.5193325844201949,0.21153308098363785
72,57,3,3,0.041666666666666664,1.0,0.05263157894736842,0.7916666666666666,1.2631578947368423,0.5263157894736842,0.49061032863849763,9,1,1,1.0,1.0,capacity_fraction_of_first__AND__shape_V_q05,2,low(capacity_fraction_of_first) AND low(shape_V_q05),capacity_fraction_of_first;shape_V_q05,low;low,0.75,0.5193993446290935,0.2115290237178927
72,57,3,3,0.041666666666666664,1.0,0.05263157894736842,0.7916666666666666,1.2631578947368423,0.5263157894736842,0.49061032863849763,9,1,1,1.0,1.0,all_dq_abs_total_mAh__AND__shape_V_q05,2,low(all_dq_abs_total_mAh) AND low(shape_V_q05),all_dq_abs_total_mAh;shape_V_q05,low;low,0.75,0.5467943799390326,0.2098641257167714
72,57,3,3,0.041666666666666664,1.0,0.05263157894736842,0.7916666666666666,1.2631578947368423,0.5263157894736842,0.49061032863849763,9,1,1,1.0,1.0,all_dq_abs_total_mAh__AND__dqdv_integral_asymmetry,2,low(all_dq_abs_total_mAh) AND high(dqdv_integral_asymmetry),all_dq_abs_total_mAh;dqdv_integral_asymmetry,low;high,0.75,0.5467943799390326,0.2098641257167714
72,57,3,3,0.041666666666666664,1.0,0.05263157894736842,0.7916666666666666,1.2631578947368423,0.5263157894736842,0.49061032863849763,9,1,1,1.0,1.0,all_dq_abs_total_mAh__AND__threshold_robust_diffusion_score,2,low(all_dq_abs_total_mAh) AND high(threshold_robust_diffusion_score),all_dq_abs_total_mAh;threshold_robust_diffusion_score,low;high,0.75,0.6386625776049069,0.20428095427968104
72,57,3,3,0.041666666666666664,1.0,0.05263157894736842,0.7916666666666666,1.2631578947368423,0.5263157894736842,0.49061032863849763,9,1,1,1.0,1.0,shape_V_q05__AND__threshold_robust_diffusion_score,2,low(shape_V_q05) AND high(threshold_robust_diffusion_score),shape_V_q05;threshold_robust_diffusion_score,low;high,0.75,0.6386625776049069,0.20428095427968104
