n_eval,n_positive,n_covered,n_covered_positive,coverage,precision,recall,base_rate,lift,binary_auc,fisher_p_greater,heldout_source,n_cycles,rule_name,terms
6,3,0,0,0.0,,0.0,0.5,,,1.0,5_c2_x10_260623,2,neg_dq_abs_highV_frac__AND__shape_dVdt_slope,low(neg_dq_abs_highV_frac) AND low(shape_dVdt_slope)
9,9,9,9,1.0,1.0,1.0,1.0,1.0,,1.0,9_c2_x10_010723,3,neg_dq_abs_highV_frac__AND__shape_dVdt_slope,low(neg_dq_abs_highV_frac) AND low(shape_dVdt_slope)
3,3,0,0,0.0,,0.0,1.0,,,1.0,11_c2_x10_050723,1,neg_dq_abs_highV_frac__AND__cycle_state_pc4,low(neg_dq_abs_highV_frac) AND low(cycle_state_pc4)
6,6,0,0,0.0,,0.0,1.0,,,1.0,12_c2_x10_070723,2,neg_dq_abs_highV_frac__AND__cycle_state_pc4,low(neg_dq_abs_highV_frac) AND low(cycle_state_pc4)
3,0,0,0,0.0,,,0.0,,,1.0,14_c2_x10_HighCOV_110723,1,neg_dq_abs_highV_frac__AND__cycle_state_pc4,low(neg_dq_abs_highV_frac) AND low(cycle_state_pc4)
3,0,0,0,0.0,,,0.0,,,1.0,15_c2_x5_HighCOV_120723,1,neg_dq_abs_highV_frac__AND__cycle_state_pc4,low(neg_dq_abs_highV_frac) AND low(cycle_state_pc4)
9,6,0,0,0.0,,0.0,0.6666666666666666,,,1.0,16_c2_x10_HighHighCOV_130723,3,neg_dq_abs_highV_frac__AND__cycle_state_pc4,low(neg_dq_abs_highV_frac) AND low(cycle_state_pc4)
30,30,0,0,0.0,,0.0,1.0,,,1.0,17_c2_x10_HighHighCOV_150723,10,neg_dq_abs_highV_frac__AND__cycle_state_pc4,low(neg_dq_abs_highV_frac) AND low(cycle_state_pc4)
3,0,0,0,0.0,,,0.0,,,1.0,18_c2_xN_HighHighCOV_170723,1,neg_dq_abs_highV_frac__AND__cycle_state_pc4,low(neg_dq_abs_highV_frac) AND low(cycle_state_pc4)
6,3,0,0,0.0,,0.0,0.5,,,1.0,5_c2_x10_260623,2,neg_dq_abs_highV_frac__AND__cycle_state_pc4,low(neg_dq_abs_highV_frac) AND low(cycle_state_pc4)
9,9,0,0,0.0,,0.0,1.0,,,1.0,9_c2_x10_010723,3,neg_dq_abs_highV_frac__AND__cycle_state_pc4,low(neg_dq_abs_highV_frac) AND low(cycle_state_pc4)
3,3,3,3,1.0,1.0,1.0,1.0,1.0,,1.0,11_c2_x10_050723,1,neg_dq_abs_highV_frac__AND__particle_std_diff_positive_fraction,low(neg_dq_abs_highV_frac) AND low(particle_std_diff_positive_fraction)
6,6,3,3,0.5,1.0,0.5,1.0,1.0,,1.0,12_c2_x10_070723,2,neg_dq_abs_highV_frac__AND__particle_std_diff_positive_fraction,low(neg_dq_abs_highV_frac) AND low(particle_std_diff_positive_fraction)
3,0,0,0,0.0,,,0.0,,,1.0,14_c2_x10_HighCOV_110723,1,neg_dq_abs_highV_frac__AND__particle_std_diff_positive_fraction,low(neg_dq_abs_highV_frac) AND low(particle_std_diff_positive_fraction)
3,0,0,0,0.0,,,0.0,,,1.0,15_c2_x5_HighCOV_120723,1,neg_dq_abs_highV_frac__AND__particle_std_diff_positive_fraction,low(neg_dq_abs_highV_frac) AND low(particle_std_diff_positive_fraction)
9,6,0,0,0.0,,0.0,0.6666666666666666,,,1.0,16_c2_x10_HighHighCOV_130723,3,neg_dq_abs_highV_frac__AND__particle_std_diff_positive_fraction,low(neg_dq_abs_highV_frac) AND low(particle_std_diff_positive_fraction)
30,30,0,0,0.0,,0.0,1.0,,,1.0,17_c2_x10_HighHighCOV_150723,10,neg_dq_abs_highV_frac__AND__particle_std_diff_positive_fraction,low(neg_dq_abs_highV_frac) AND low(particle_std_diff_positive_fraction)
3,0,0,0,0.0,,,0.0,,,1.0,18_c2_xN_HighHighCOV_170723,1,neg_dq_abs_highV_frac__AND__particle_std_diff_positive_fraction,low(neg_dq_abs_highV_frac) AND low(particle_std_diff_positive_fraction)
6,3,0,0,0.0,,0.0,0.5,,,1.0,5_c2_x10_260623,2,neg_dq_abs_highV_frac__AND__particle_std_diff_positive_fraction,low(neg_dq_abs_highV_frac) AND low(particle_std_diff_positive_fraction)
9,9,1,1,0.1111111111111111,1.0,0.1111111111111111,1.0,1.0,,1.0,9_c2_x10_010723,3,neg_dq_abs_highV_frac__AND__particle_std_diff_positive_fraction,low(neg_dq_abs_highV_frac) AND low(particle_std_diff_positive_fraction)
3,3,3,3,1.0,1.0,1.0,1.0,1.0,,1.0,11_c2_x10_050723,1,neg_dq_abs_highV_frac__AND__dqdv_integral_asymmetry,low(neg_dq_abs_highV_frac) AND high(dqdv_integral_asymmetry)
6,6,0,0,0.0,,0.0,1.0,,,1.0,12_c2_x10_070723,2,neg_dq_abs_highV_frac__AND__dqdv_integral_asymmetry,low(neg_dq_abs_highV_frac) AND high(dqdv_integral_asymmetry)
3,0,0,0,0.0,,,0.0,,,1.0,14_c2_x10_HighCOV_110723,1,neg_dq_abs_highV_frac__AND__dqdv_integral_asymmetry,low(neg_dq_abs_highV_frac) AND high(dqdv_integral_asymmetry)
3,0,0,0,0.0,,,0.0,,,1.0,15_c2_x5_HighCOV_120723,1,neg_dq_abs_highV_frac__AND__dqdv_integral_asymmetry,low(neg_dq_abs_highV_frac) AND high(dqdv_integral_asymmetry)
9,6,0,0,0.0,,0.0,0.6666666666666666,,,1.0,16_c2_x10_HighHighCOV_130723,3,neg_dq_abs_highV_frac__AND__dqdv_integral_asymmetry,low(neg_dq_abs_highV_frac) AND high(dqdv_integral_asymmetry)
30,30,0,0,0.0,,0.0,1.0,,,1.0,17_c2_x10_HighHighCOV_150723,10,neg_dq_abs_highV_frac__AND__dqdv_integral_asymmetry,low(neg_dq_abs_highV_frac) AND high(dqdv_integral_asymmetry)
3,0,0,0,0.0,,,0.0,,,1.0,18_c2_xN_HighHighCOV_170723,1,neg_dq_abs_highV_frac__AND__dqdv_integral_asymmetry,low(neg_dq_abs_highV_frac) AND high(dqdv_integral_asymmetry)
6,3,0,0,0.0,,0.0,0.5,,,1.0,5_c2_x10_260623,2,neg_dq_abs_highV_frac__AND__dqdv_integral_asymmetry,low(neg_dq_abs_highV_frac) AND high(dqdv_integral_asymmetry)
9,9,9,9,1.0,1.0,1.0,1.0,1.0,,1.0,9_c2_x10_010723,3,neg_dq_abs_highV_frac__AND__dqdv_integral_asymmetry,low(neg_dq_abs_highV_frac) AND high(dqdv_integral_asymmetry)
3,3,3,3,1.0,1.0,1.0,1.0,1.0,,1.0,11_c2_x10_050723,1,neg_dq_abs_highV_frac__AND__all_dq_abs_highV_frac,low(neg_dq_abs_highV_frac) AND low(all_dq_abs_highV_frac)
6,6,6,6,1.0,1.0,1.0,1.0,1.0,,1.0,12_c2_x10_070723,2,neg_dq_abs_highV_frac__AND__all_dq_abs_highV_frac,low(neg_dq_abs_highV_frac) AND low(all_dq_abs_highV_frac)
3,0,0,0,0.0,,,0.0,,,1.0,14_c2_x10_HighCOV_110723,1,neg_dq_abs_highV_frac__AND__all_dq_abs_highV_frac,low(neg_dq_abs_highV_frac) AND low(all_dq_abs_highV_frac)
3,0,0,0,0.0,,,0.0,,,1.0,15_c2_x5_HighCOV_120723,1,neg_dq_abs_highV_frac__AND__all_dq_abs_highV_frac,low(neg_dq_abs_highV_frac) AND low(all_dq_abs_highV_frac)
9,6,0,0,0.0,,0.0,0.6666666666666666,,,1.0,16_c2_x10_HighHighCOV_130723,3,neg_dq_abs_highV_frac__AND__all_dq_abs_highV_frac,low(neg_dq_abs_highV_frac) AND low(all_dq_abs_highV_frac)
30,30,0,0,0.0,,0.0,1.0,,,1.0,17_c2_x10_HighHighCOV_150723,10,neg_dq_abs_highV_frac__AND__all_dq_abs_highV_frac,low(neg_dq_abs_highV_frac) AND low(all_dq_abs_highV_frac)
3,0,0,0,0.0,,,0.0,,,1.0,18_c2_xN_HighHighCOV_170723,1,neg_dq_abs_highV_frac__AND__all_dq_abs_highV_frac,low(neg_dq_abs_highV_frac) AND low(all_dq_abs_highV_frac)
6,3,0,0,0.0,,0.0,0.5,,,1.0,5_c2_x10_260623,2,neg_dq_abs_highV_frac__AND__all_dq_abs_highV_frac,low(neg_dq_abs_highV_frac) AND low(all_dq_abs_highV_frac)
9,9,9,9,1.0,1.0,1.0,1.0,1.0,,1.0,9_c2_x10_010723,3,neg_dq_abs_highV_frac__AND__all_dq_abs_highV_frac,low(neg_dq_abs_highV_frac) AND low(all_dq_abs_highV_frac)
3,3,2,2,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,,1.0,11_c2_x10_050723,1,threshold_robust_diffusion_score__AND__particle_vs_context_mean_diff_positive_fraction,high(threshold_robust_diffusion_score) AND low(particle_vs_context_mean_diff_positive_fraction)
6,6,0,0,0.0,,0.0,1.0,,,1.0,12_c2_x10_070723,2,threshold_robust_diffusion_score__AND__particle_vs_context_mean_diff_positive_fraction,high(threshold_robust_diffusion_score) AND low(particle_vs_context_mean_diff_positive_fraction)
3,0,0,0,0.0,,,0.0,,,1.0,14_c2_x10_HighCOV_110723,1,threshold_robust_diffusion_score__AND__particle_vs_context_mean_diff_positive_fraction,high(threshold_robust_diffusion_score) AND low(particle_vs_context_mean_diff_positive_fraction)
3,0,0,0,0.0,,,0.0,,,1.0,15_c2_x5_HighCOV_120723,1,threshold_robust_diffusion_score__AND__particle_vs_context_mean_diff_positive_fraction,high(threshold_robust_diffusion_score) AND low(particle_vs_context_mean_diff_positive_fraction)
9,6,0,0,0.0,,0.0,0.6666666666666666,,,1.0,16_c2_x10_HighHighCOV_130723,3,threshold_robust_diffusion_score__AND__particle_vs_context_mean_diff_positive_fraction,high(threshold_robust_diffusion_score) AND low(particle_vs_context_mean_diff_positive_fraction)
30,30,0,0,0.0,,0.0,1.0,,,1.0,17_c2_x10_HighHighCOV_150723,10,threshold_robust_diffusion_score__AND__particle_vs_context_mean_diff_positive_fraction,high(threshold_robust_diffusion_score) AND low(particle_vs_context_mean_diff_positive_fraction)
3,0,0,0,0.0,,,0.0,,,1.0,18_c2_xN_HighHighCOV_170723,1,threshold_robust_diffusion_score__AND__particle_vs_context_mean_diff_positive_fraction,high(threshold_robust_diffusion_score) AND low(particle_vs_context_mean_diff_positive_fraction)
6,3,0,0,0.0,,0.0,0.5,,,1.0,5_c2_x10_260623,2,threshold_robust_diffusion_score__AND__particle_vs_context_mean_diff_positive_fraction,high(threshold_robust_diffusion_score) AND low(particle_vs_context_mean_diff_positive_fraction)
9,9,1,1,0.1111111111111111,1.0,0.1111111111111111,1.0,1.0,,1.0,9_c2_x10_010723,3,threshold_robust_diffusion_score__AND__particle_vs_context_mean_diff_positive_fraction,high(threshold_robust_diffusion_score) AND low(particle_vs_context_mean_diff_positive_fraction)
3,3,3,3,1.0,1.0,1.0,1.0,1.0,,1.0,11_c2_x10_050723,1,threshold_robust_diffusion_score__AND__shape_dVdt_slope,high(threshold_robust_diffusion_score) AND low(shape_dVdt_slope)
6,6,0,0,0.0,,0.0,1.0,,,1.0,12_c2_x10_070723,2,threshold_robust_diffusion_score__AND__shape_dVdt_slope,high(threshold_robust_diffusion_score) AND low(shape_dVdt_slope)
3,0,0,0,0.0,,,0.0,,,1.0,14_c2_x10_HighCOV_110723,1,threshold_robust_diffusion_score__AND__shape_dVdt_slope,high(threshold_robust_diffusion_score) AND low(shape_dVdt_slope)
3,0,0,0,0.0,,,0.0,,,1.0,15_c2_x5_HighCOV_120723,1,threshold_robust_diffusion_score__AND__shape_dVdt_slope,high(threshold_robust_diffusion_score) AND low(shape_dVdt_slope)
9,6,0,0,0.0,,0.0,0.6666666666666666,,,1.0,16_c2_x10_HighHighCOV_130723,3,threshold_robust_diffusion_score__AND__shape_dVdt_slope,high(threshold_robust_diffusion_score) AND low(shape_dVdt_slope)
30,30,0,0,0.0,,0.0,1.0,,,1.0,17_c2_x10_HighHighCOV_150723,10,threshold_robust_diffusion_score__AND__shape_dVdt_slope,high(threshold_robust_diffusion_score) AND low(shape_dVdt_slope)
3,0,0,0,0.0,,,0.0,,,1.0,18_c2_xN_HighHighCOV_170723,1,threshold_robust_diffusion_score__AND__shape_dVdt_slope,high(threshold_robust_diffusion_score) AND low(shape_dVdt_slope)
6,3,0,0,0.0,,0.0,0.5,,,1.0,5_c2_x10_260623,2,threshold_robust_diffusion_score__AND__shape_dVdt_slope,high(threshold_robust_diffusion_score) AND low(shape_dVdt_slope)
9,9,3,3,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,,1.0,9_c2_x10_010723,3,threshold_robust_diffusion_score__AND__shape_dVdt_slope,high(threshold_robust_diffusion_score) AND low(shape_dVdt_slope)
3,3,0,0,0.0,,0.0,1.0,,,1.0,11_c2_x10_050723,1,threshold_robust_diffusion_score__AND__cycle_state_pc4,high(threshold_robust_diffusion_score) AND low(cycle_state_pc4)
6,6,0,0,0.0,,0.0,1.0,,,1.0,12_c2_x10_070723,2,threshold_robust_diffusion_score__AND__cycle_state_pc4,high(threshold_robust_diffusion_score) AND low(cycle_state_pc4)
3,0,0,0,0.0,,,0.0,,,1.0,14_c2_x10_HighCOV_110723,1,threshold_robust_diffusion_score__AND__cycle_state_pc4,high(threshold_robust_diffusion_score) AND low(cycle_state_pc4)
3,0,0,0,0.0,,,0.0,,,1.0,15_c2_x5_HighCOV_120723,1,threshold_robust_diffusion_score__AND__cycle_state_pc4,high(threshold_robust_diffusion_score) AND low(cycle_state_pc4)
9,6,0,0,0.0,,0.0,0.6666666666666666,,,1.0,16_c2_x10_HighHighCOV_130723,3,threshold_robust_diffusion_score__AND__cycle_state_pc4,high(threshold_robust_diffusion_score) AND low(cycle_state_pc4)
30,30,3,3,0.1,1.0,0.1,1.0,1.0,,1.0,17_c2_x10_HighHighCOV_150723,10,threshold_robust_diffusion_score__AND__cycle_state_pc4,high(threshold_robust_diffusion_score) AND low(cycle_state_pc4)
3,0,0,0,0.0,,,0.0,,,1.0,18_c2_xN_HighHighCOV_170723,1,threshold_robust_diffusion_score__AND__cycle_state_pc4,high(threshold_robust_diffusion_score) AND low(cycle_state_pc4)
6,3,0,0,0.0,,0.0,0.5,,,1.0,5_c2_x10_260623,2,threshold_robust_diffusion_score__AND__cycle_state_pc4,high(threshold_robust_diffusion_score) AND low(cycle_state_pc4)
9,9,0,0,0.0,,0.0,1.0,,,1.0,9_c2_x10_010723,3,threshold_robust_diffusion_score__AND__cycle_state_pc4,high(threshold_robust_diffusion_score) AND low(cycle_state_pc4)
3,3,3,3,1.0,1.0,1.0,1.0,1.0,,1.0,11_c2_x10_050723,1,threshold_robust_diffusion_score__AND__particle_std_diff_positive_fraction,high(threshold_robust_diffusion_score) AND low(particle_std_diff_positive_fraction)
6,6,0,0,0.0,,0.0,1.0,,,1.0,12_c2_x10_070723,2,threshold_robust_diffusion_score__AND__particle_std_diff_positive_fraction,high(threshold_robust_diffusion_score) AND low(particle_std_diff_positive_fraction)
3,0,0,0,0.0,,,0.0,,,1.0,14_c2_x10_HighCOV_110723,1,threshold_robust_diffusion_score__AND__particle_std_diff_positive_fraction,high(threshold_robust_diffusion_score) AND low(particle_std_diff_positive_fraction)
3,0,0,0,0.0,,,0.0,,,1.0,15_c2_x5_HighCOV_120723,1,threshold_robust_diffusion_score__AND__particle_std_diff_positive_fraction,high(threshold_robust_diffusion_score) AND low(particle_std_diff_positive_fraction)
9,6,0,0,0.0,,0.0,0.6666666666666666,,,1.0,16_c2_x10_HighHighCOV_130723,3,threshold_robust_diffusion_score__AND__particle_std_diff_positive_fraction,high(threshold_robust_diffusion_score) AND low(particle_std_diff_positive_fraction)
30,30,1,1,0.03333333333333333,1.0,0.03333333333333333,1.0,1.0,,1.0,17_c2_x10_HighHighCOV_150723,10,threshold_robust_diffusion_score__AND__particle_std_diff_positive_fraction,high(threshold_robust_diffusion_score) AND low(particle_std_diff_positive_fraction)
3,0,0,0,0.0,,,0.0,,,1.0,18_c2_xN_HighHighCOV_170723,1,threshold_robust_diffusion_score__AND__particle_std_diff_positive_fraction,high(threshold_robust_diffusion_score) AND low(particle_std_diff_positive_fraction)
6,3,0,0,0.0,,0.0,0.5,,,1.0,5_c2_x10_260623,2,threshold_robust_diffusion_score__AND__particle_std_diff_positive_fraction,high(threshold_robust_diffusion_score) AND low(particle_std_diff_positive_fraction)
9,9,0,0,0.0,,0.0,1.0,,,1.0,9_c2_x10_010723,3,threshold_robust_diffusion_score__AND__particle_std_diff_positive_fraction,high(threshold_robust_diffusion_score) AND low(particle_std_diff_positive_fraction)
3,3,3,3,1.0,1.0,1.0,1.0,1.0,,1.0,11_c2_x10_050723,1,threshold_robust_diffusion_score__AND__dqdv_integral_asymmetry,high(threshold_robust_diffusion_score) AND high(dqdv_integral_asymmetry)
6,6,0,0,0.0,,0.0,1.0,,,1.0,12_c2_x10_070723,2,threshold_robust_diffusion_score__AND__dqdv_integral_asymmetry,high(threshold_robust_diffusion_score) AND high(dqdv_integral_asymmetry)
3,0,0,0,0.0,,,0.0,,,1.0,14_c2_x10_HighCOV_110723,1,threshold_robust_diffusion_score__AND__dqdv_integral_asymmetry,high(threshold_robust_diffusion_score) AND high(dqdv_integral_asymmetry)
3,0,0,0,0.0,,,0.0,,,1.0,15_c2_x5_HighCOV_120723,1,threshold_robust_diffusion_score__AND__dqdv_integral_asymmetry,high(threshold_robust_diffusion_score) AND high(dqdv_integral_asymmetry)
9,6,0,0,0.0,,0.0,0.6666666666666666,,,1.0,16_c2_x10_HighHighCOV_130723,3,threshold_robust_diffusion_score__AND__dqdv_integral_asymmetry,high(threshold_robust_diffusion_score) AND high(dqdv_integral_asymmetry)
30,30,3,3,0.1,1.0,0.1,1.0,1.0,,1.0,17_c2_x10_HighHighCOV_150723,10,threshold_robust_diffusion_score__AND__dqdv_integral_asymmetry,high(threshold_robust_diffusion_score) AND high(dqdv_integral_asymmetry)
3,0,0,0,0.0,,,0.0,,,1.0,18_c2_xN_HighHighCOV_170723,1,threshold_robust_diffusion_score__AND__dqdv_integral_asymmetry,high(threshold_robust_diffusion_score) AND high(dqdv_integral_asymmetry)
6,3,0,0,0.0,,0.0,0.5,,,1.0,5_c2_x10_260623,2,threshold_robust_diffusion_score__AND__dqdv_integral_asymmetry,high(threshold_robust_diffusion_score) AND high(dqdv_integral_asymmetry)
9,9,3,3,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,,1.0,9_c2_x10_010723,3,threshold_robust_diffusion_score__AND__dqdv_integral_asymmetry,high(threshold_robust_diffusion_score) AND high(dqdv_integral_asymmetry)
3,3,3,3,1.0,1.0,1.0,1.0,1.0,,1.0,11_c2_x10_050723,1,threshold_robust_diffusion_score__AND__all_dq_abs_highV_frac,high(threshold_robust_diffusion_score) AND low(all_dq_abs_highV_frac)
6,6,0,0,0.0,,0.0,1.0,,,1.0,12_c2_x10_070723,2,threshold_robust_diffusion_score__AND__all_dq_abs_highV_frac,high(threshold_robust_diffusion_score) AND low(all_dq_abs_highV_frac)
3,0,0,0,0.0,,,0.0,,,1.0,14_c2_x10_HighCOV_110723,1,threshold_robust_diffusion_score__AND__all_dq_abs_highV_frac,high(threshold_robust_diffusion_score) AND low(all_dq_abs_highV_frac)
3,0,0,0,0.0,,,0.0,,,1.0,15_c2_x5_HighCOV_120723,1,threshold_robust_diffusion_score__AND__all_dq_abs_highV_frac,high(threshold_robust_diffusion_score) AND low(all_dq_abs_highV_frac)
9,6,0,0,0.0,,0.0,0.6666666666666666,,,1.0,16_c2_x10_HighHighCOV_130723,3,threshold_robust_diffusion_score__AND__all_dq_abs_highV_frac,high(threshold_robust_diffusion_score) AND low(all_dq_abs_highV_frac)
30,30,0,0,0.0,,0.0,1.0,,,1.0,17_c2_x10_HighHighCOV_150723,10,threshold_robust_diffusion_score__AND__all_dq_abs_highV_frac,high(threshold_robust_diffusion_score) AND low(all_dq_abs_highV_frac)
3,0,0,0,0.0,,,0.0,,,1.0,18_c2_xN_HighHighCOV_170723,1,threshold_robust_diffusion_score__AND__all_dq_abs_highV_frac,high(threshold_robust_diffusion_score) AND low(all_dq_abs_highV_frac)
6,3,0,0,0.0,,0.0,0.5,,,1.0,5_c2_x10_260623,2,threshold_robust_diffusion_score__AND__all_dq_abs_highV_frac,high(threshold_robust_diffusion_score) AND low(all_dq_abs_highV_frac)
9,9,3,3,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,,1.0,9_c2_x10_010723,3,threshold_robust_diffusion_score__AND__all_dq_abs_highV_frac,high(threshold_robust_diffusion_score) AND low(all_dq_abs_highV_frac)
3,3,2,2,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,,1.0,11_c2_x10_050723,1,particle_vs_context_mean_diff_positive_fraction__AND__shape_dVdt_slope,low(particle_vs_context_mean_diff_positive_fraction) AND low(shape_dVdt_slope)
6,6,1,1,0.16666666666666666,1.0,0.16666666666666666,1.0,1.0,,1.0,12_c2_x10_070723,2,particle_vs_context_mean_diff_positive_fraction__AND__shape_dVdt_slope,low(particle_vs_context_mean_diff_positive_fraction) AND low(shape_dVdt_slope)
3,0,0,0,0.0,,,0.0,,,1.0,14_c2_x10_HighCOV_110723,1,particle_vs_context_mean_diff_positive_fraction__AND__shape_dVdt_slope,low(particle_vs_context_mean_diff_positive_fraction) AND low(shape_dVdt_slope)
3,0,0,0,0.0,,,0.0,,,1.0,15_c2_x5_HighCOV_120723,1,particle_vs_context_mean_diff_positive_fraction__AND__shape_dVdt_slope,low(particle_vs_context_mean_diff_positive_fraction) AND low(shape_dVdt_slope)
9,6,0,0,0.0,,0.0,0.6666666666666666,,,1.0,16_c2_x10_HighHighCOV_130723,3,particle_vs_context_mean_diff_positive_fraction__AND__shape_dVdt_slope,low(particle_vs_context_mean_diff_positive_fraction) AND low(shape_dVdt_slope)
30,30,0,0,0.0,,0.0,1.0,,,1.0,17_c2_x10_HighHighCOV_150723,10,particle_vs_context_mean_diff_positive_fraction__AND__shape_dVdt_slope,low(particle_vs_context_mean_diff_positive_fraction) AND low(shape_dVdt_slope)
3,0,0,0,0.0,,,0.0,,,1.0,18_c2_xN_HighHighCOV_170723,1,particle_vs_context_mean_diff_positive_fraction__AND__shape_dVdt_slope,low(particle_vs_context_mean_diff_positive_fraction) AND low(shape_dVdt_slope)
6,3,0,0,0.0,,0.0,0.5,,,1.0,5_c2_x10_260623,2,particle_vs_context_mean_diff_positive_fraction__AND__shape_dVdt_slope,low(particle_vs_context_mean_diff_positive_fraction) AND low(shape_dVdt_slope)
9,9,3,3,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,,1.0,9_c2_x10_010723,3,particle_vs_context_mean_diff_positive_fraction__AND__shape_dVdt_slope,low(particle_vs_context_mean_diff_positive_fraction) AND low(shape_dVdt_slope)
3,3,0,0,0.0,,0.0,1.0,,,1.0,11_c2_x10_050723,1,particle_vs_context_mean_diff_positive_fraction__AND__cycle_state_pc4,low(particle_vs_context_mean_diff_positive_fraction) AND low(cycle_state_pc4)
6,6,0,0,0.0,,0.0,1.0,,,1.0,12_c2_x10_070723,2,particle_vs_context_mean_diff_positive_fraction__AND__cycle_state_pc4,low(particle_vs_context_mean_diff_positive_fraction) AND low(cycle_state_pc4)
3,0,0,0,0.0,,,0.0,,,1.0,14_c2_x10_HighCOV_110723,1,particle_vs_context_mean_diff_positive_fraction__AND__cycle_state_pc4,low(particle_vs_context_mean_diff_positive_fraction) AND low(cycle_state_pc4)
3,0,0,0,0.0,,,0.0,,,1.0,15_c2_x5_HighCOV_120723,1,particle_vs_context_mean_diff_positive_fraction__AND__cycle_state_pc4,low(particle_vs_context_mean_diff_positive_fraction) AND low(cycle_state_pc4)
9,6,1,1,0.1111111111111111,1.0,0.16666666666666666,0.6666666666666666,1.5,0.5833333333333334,0.6666666666666666,16_c2_x10_HighHighCOV_130723,3,particle_vs_context_mean_diff_positive_fraction__AND__cycle_state_pc4,low(particle_vs_context_mean_diff_positive_fraction) AND low(cycle_state_pc4)
30,30,9,9,0.3,1.0,0.3,1.0,1.0,,1.0,17_c2_x10_HighHighCOV_150723,10,particle_vs_context_mean_diff_positive_fraction__AND__cycle_state_pc4,low(particle_vs_context_mean_diff_positive_fraction) AND low(cycle_state_pc4)
3,0,0,0,0.0,,,0.0,,,1.0,18_c2_xN_HighHighCOV_170723,1,particle_vs_context_mean_diff_positive_fraction__AND__cycle_state_pc4,low(particle_vs_context_mean_diff_positive_fraction) AND low(cycle_state_pc4)
6,3,0,0,0.0,,0.0,0.5,,,1.0,5_c2_x10_260623,2,particle_vs_context_mean_diff_positive_fraction__AND__cycle_state_pc4,low(particle_vs_context_mean_diff_positive_fraction) AND low(cycle_state_pc4)
9,9,0,0,0.0,,0.0,1.0,,,1.0,9_c2_x10_010723,3,particle_vs_context_mean_diff_positive_fraction__AND__cycle_state_pc4,low(particle_vs_context_mean_diff_positive_fraction) AND low(cycle_state_pc4)
3,3,2,2,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,,1.0,11_c2_x10_050723,1,particle_vs_context_mean_diff_positive_fraction__AND__particle_std_diff_positive_fraction,low(particle_vs_context_mean_diff_positive_fraction) AND low(particle_std_diff_positive_fraction)
6,6,2,2,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,,1.0,12_c2_x10_070723,2,particle_vs_context_mean_diff_positive_fraction__AND__particle_std_diff_positive_fraction,low(particle_vs_context_mean_diff_positive_fraction) AND low(particle_std_diff_positive_fraction)
3,0,0,0,0.0,,,0.0,,,1.0,14_c2_x10_HighCOV_110723,1,particle_vs_context_mean_diff_positive_fraction__AND__particle_std_diff_positive_fraction,low(particle_vs_context_mean_diff_positive_fraction) AND low(particle_std_diff_positive_fraction)
3,0,0,0,0.0,,,0.0,,,1.0,15_c2_x5_HighCOV_120723,1,particle_vs_context_mean_diff_positive_fraction__AND__particle_std_diff_positive_fraction,low(particle_vs_context_mean_diff_positive_fraction) AND low(particle_std_diff_positive_fraction)
9,6,1,1,0.1111111111111111,1.0,0.16666666666666666,0.6666666666666666,1.5,0.5833333333333334,0.6666666666666666,16_c2_x10_HighHighCOV_130723,3,particle_vs_context_mean_diff_positive_fraction__AND__particle_std_diff_positive_fraction,low(particle_vs_context_mean_diff_positive_fraction) AND low(particle_std_diff_positive_fraction)
30,30,6,6,0.2,1.0,0.2,1.0,1.0,,1.0,17_c2_x10_HighHighCOV_150723,10,particle_vs_context_mean_diff_positive_fraction__AND__particle_std_diff_positive_fraction,low(particle_vs_context_mean_diff_positive_fraction) AND low(particle_std_diff_positive_fraction)
3,0,0,0,0.0,,,0.0,,,1.0,18_c2_xN_HighHighCOV_170723,1,particle_vs_context_mean_diff_positive_fraction__AND__particle_std_diff_positive_fraction,low(particle_vs_context_mean_diff_positive_fraction) AND low(particle_std_diff_positive_fraction)
6,3,1,0,0.16666666666666666,0.0,0.0,0.5,0.0,,1.0,5_c2_x10_260623,2,particle_vs_context_mean_diff_positive_fraction__AND__particle_std_diff_positive_fraction,low(particle_vs_context_mean_diff_positive_fraction) AND low(particle_std_diff_positive_fraction)
9,9,1,1,0.1111111111111111,1.0,0.1111111111111111,1.0,1.0,,1.0,9_c2_x10_010723,3,particle_vs_context_mean_diff_positive_fraction__AND__particle_std_diff_positive_fraction,low(particle_vs_context_mean_diff_positive_fraction) AND low(particle_std_diff_positive_fraction)
