roi_id,cycleNo,cohort_role,event_reference_cycle,n_frames,height,width,stage_drift_xy_sampled,validation_score,validation_label,prior_area_px,prior_area_fraction,fallback_frame_fraction,low_area_fraction,high_area_fraction,fragmented_fraction,centroid_jump_fraction,candidate_area_cv,accepted_area_cv,accepted_area_fraction_median,accepted_area_fraction_iqr,accepted_centroid_path_px,accepted_centroid_max_step_px,candidate_centroid_max_jump_px,mask_instability_score,front_quality_score,front_radius_slope_r2,apparent_diffusion_proxy_ds_px2_per_frame,high_fraction_slope_per_s,first_last_corr,cumulative_abs_first_last,evidence_score,mean_drop_frac,mae_max_low_rank_dmd,mae_max_persistence,mae_max_velocity,mae_mean_low_rank_dmd,mae_mean_persistence,mae_mean_velocity,q90_undercoverage_rate_low_rank_dmd,q90_undercoverage_rate_persistence,q90_undercoverage_rate_velocity
cycle146_rank1_obj2,146.0,,,96,96,96,0.25,23.67346169899455,balanced_future_roi_candidate,3420.0,0.37109375,0.0,0.0,0.0,0.0,0.0,0.028525329971609194,0.028525329971609194,0.2543859649122807,0.010891812865497064,34.20050934882435,1.8532189914780375,2.1728224741612836,0.38478063568852944,,,,,,,,,,,,,,,,,
cycle146_rank1_obj1,146.0,,,96,96,96,0.25,23.663902942445056,balanced_future_roi_candidate,4323.0,0.4690755208333333,0.0,0.0,0.0,0.0,0.0,0.10162533682190306,0.10162533682190306,0.3080037011334721,0.004510756419153383,96.02166880679636,12.632066597901673,12.612540620898157,1.101851053559365,,,,,,,,,,,,,,,,,
cycle147_rank3_obj3,147.0,,,96,96,96,0.2121320343559321,24.767776766802942,balanced_future_roi_candidate,4260.0,0.4622395833333333,0.11458333333333333,0.10416666666666667,0.0,0.0,0.10416666666666667,0.24291700692587923,0.4012284085840182,0.46924882629107983,0.16402582159624413,261.4180847424464,14.783045439797833,32.7342056478054,2.6199784085840183,,,,,,,,,,,,,,,,,
cycle147_rank3_obj1,147.0,,,96,96,96,0.2121320343559321,24.41064832763167,balanced_future_roi_candidate,3604.0,0.3910590277777778,0.0,0.0,0.0,0.0,0.0,0.11699619843861603,0.11699619843861603,0.37735849056603776,0.01650943396226412,210.87435039506357,11.89717751367847,16.810465475007227,2.116996198438616,,,,,,,,,,,,,,,,,
cycle147_rank3_obj2,147.0,,,96,96,96,0.2121320343559321,23.407189597254643,balanced_future_roi_candidate,4033.0,0.4376085069444444,0.0,0.0,0.0,0.0,0.0,0.030856420651362144,0.030856420651362144,0.31750557897346887,0.007934540044631788,26.35146105389259,3.7514874474650775,5.7090645335378065,0.30535080662940994,,,,,,,,,,,,,,,,,
cycle148_rank18_obj1,148.0,,,96,96,96,0.2121320343559321,24.36596782266628,balanced_future_roi_candidate,3567.0,0.3870442708333333,0.0,0.0,0.0,0.0,0.0,0.25792388368774805,0.25792388368774805,0.23437061956826466,0.007078777684328602,102.01231829298717,14.830989930364389,16.78110773639942,1.3205521992396978,,,,,,,,,,,,,,,,,
cycle148_rank18_obj2,148.0,,,96,96,96,0.2121320343559321,23.85521823534402,balanced_future_roi_candidate,3403.0,0.3692491319444444,0.0,0.0,0.0,0.0,0.0,0.02083268592402287,0.02083268592402287,0.25844842785777256,0.008521892447840185,26.201605376901128,1.6108466565998254,2.5598197979354462,0.293766075266743,,,,,,,,,,,,,,,,,
cycle148_rank18_obj3,148.0,,,96,96,96,0.2121320343559321,23.585572593335268,balanced_future_roi_candidate,3922.0,0.4255642361111111,0.0,0.0,0.0,0.0,0.0,0.03468634565637683,0.03468634565637683,0.31845996940336563,0.006693013768485412,39.850225225619965,8.88431692436814,7.50029551997951,0.4497928584232515,,,,,,,,,,,,,,,,,
cycle149_rank20_obj3,149.0,,,96,96,96,0.2499999999999317,24.526324661175103,balanced_future_roi_candidate,3558.0,0.3860677083333333,0.0,0.0,0.0,0.0,0.0,0.2967409572921966,0.2967409572921966,0.23664980326025858,0.1672990444069702,457.68793408212974,13.81568036741158,14.136034989546088,2.2967409572921964,,,,,,,,,,,,,,,,,
cycle149_rank20_obj1,149.0,,,96,96,96,0.2499999999999317,24.13169896898958,balanced_future_roi_candidate,3824.0,0.4149305555555556,0.0,0.0,0.0,0.0,0.0,0.07740446956241856,0.07740446956241856,0.24189330543933055,0.005557008368200833,57.51946775837313,10.090411685623337,9.815168277738717,0.676565592045472,,,,,,,,,,,,,,,,,
cycle149_rank20_obj2,149.0,,,96,96,96,0.2499999999999317,23.95836335409321,balanced_future_roi_candidate,3905.0,0.4237196180555556,0.0,0.0,0.0,0.0,0.0,0.13139042062592754,0.13139042062592754,0.3206145966709347,0.0072343149807938545,292.02569870911196,20.754781859363074,21.036592071602428,2.1313904206259275,,,,,,,,,,,,,,,,,
cycle150_rank13_obj1,150.0,,,96,96,96,0.2236067977500298,25.41021438047652,balanced_future_roi_candidate,3630.0,0.3938802083333333,0.0,0.0,0.0,0.0,0.0,0.32005464961271113,0.32005464961271113,0.2221763085399449,0.16769972451790632,323.8639113977623,14.64059266259047,16.426912455293664,2.320054649612711,,,,,,,,,,,,,,,,,
