cycleNo,source_stem,n_roi,future_any_drop_within_8cycles,future_any_drop_within_16cycles,apparent_diffusion_q70_px2_per_norm_time,apparent_diffusion_q70_um2_per_norm_time,dictionary_recon_energy_mean,dictionary_recon_error_last_minus_first,dictionary_recon_error_mse_mean,dictionary_recon_error_mse_slope,front_gradient_peak_radius_median_px,front_gradient_peak_radius_slope_px_per_norm_time,front_radius_q60_delta_px,front_radius_q60_median_px,front_radius_q60_slope_px_per_norm_time,front_radius_q70_delta_px,front_radius_q70_median_px,front_radius_q70_positive_step_fraction,front_radius_q70_slope_px_per_norm_time,front_radius_q80_delta_px,front_radius_q80_median_px,front_radius_q80_slope_px_per_norm_time,mask_area_fraction_iqr,mask_area_fraction_median,mask_area_fraction_slope,mask_base_area_fraction,mask_centroid_drift_px,mask_centroid_max_step_px,mask_centroid_path_px,masked_minus_background_mean_median,masked_minus_background_mean_slope,object_area_ds_px,object_mean_abs_z,object_mean_residual,resdict_pc01_last_minus_first,resdict_pc01_mean,resdict_pc01_slope,resdict_pc01_std,resdict_pc02_last_minus_first,resdict_pc02_mean,resdict_pc02_slope,resdict_pc02_std,resdict_pc03_last_minus_first,resdict_pc03_mean,resdict_pc03_slope,resdict_pc03_std,resdict_pc04_last_minus_first,resdict_pc04_mean,resdict_pc04_slope,resdict_pc04_std,resdict_pc05_last_minus_first,resdict_pc05_mean,resdict_pc05_slope,resdict_pc05_std,resdict_pc06_last_minus_first,resdict_pc06_mean,resdict_pc06_slope,resdict_pc06_std,resdict_pc07_last_minus_first,resdict_pc07_mean,resdict_pc07_slope,resdict_pc07_std,resdict_pc08_last_minus_first,resdict_pc08_mean,resdict_pc08_slope,resdict_pc08_std,resdict_pc09_last_minus_first,resdict_pc09_mean,resdict_pc09_slope,resdict_pc09_std,resdict_pc10_last_minus_first,resdict_pc10_mean,resdict_pc10_slope,resdict_pc10_std,resdict_pc11_last_minus_first,resdict_pc11_mean,resdict_pc11_slope,resdict_pc11_std,resdict_pc12_last_minus_first,resdict_pc12_mean,resdict_pc12_slope,resdict_pc12_std,resdict_pc13_last_minus_first,resdict_pc13_mean,resdict_pc13_slope,resdict_pc13_std,resdict_pc14_last_minus_first,resdict_pc14_mean,resdict_pc14_slope,resdict_pc14_std,resdict_pc15_last_minus_first,resdict_pc15_mean,resdict_pc15_slope,resdict_pc15_std,resdict_pc16_last_minus_first,resdict_pc16_mean,resdict_pc16_slope,resdict_pc16_std,residual_energy_last_minus_first,residual_energy_mean,residual_energy_p95,residual_energy_slope,roi_norm_mean_delta_last_minus_first
82.0,9_c2_x10_010723,2,1.0,1.0,33.661726804123724,1.2409058969072164,1.8304396007806645e-05,3.7297431845217943e-06,6.646883048233576e-05,7.70420233732839e-06,4.0,-0.6626932989690728,1.5,7.5,1.3469716494845365,1.0,7.0,0.03157894736842105,2.3073453608247427,1.0,5.5,0.4284793814432991,0.0076090494791666,0.25580512152777773,-0.008324447229828849,0.2728407118055556,0.4059862242162982,1.0246103497090118,10.331719644849548,0.15531288366764778,0.00951604817312245,73.0,24.77930736541748,10404.57958984375,-0.0030794874764978886,-0.0026586884050630033,-0.007267603808462524,0.03383862180635333,0.007943570613861084,0.001496226992458105,0.012740807285406752,0.00963028660044074,-0.0094863954000175,-0.0006151003763079643,-0.01586816660894424,0.041785822715610266,-0.007191744167357683,0.0005627883219858631,-0.011795199216239304,0.016930199693888426,0.004269295139238238,0.0005413899343693629,0.003957753082795536,0.03093294706195593,-0.0018648006953299046,-0.0006828078185208142,-0.002242925816129795,0.010961595922708511,-0.016490154899656773,-0.001242833153810352,-0.030951171956870617,0.07274333201348782,-0.01280834898352623,-0.0010051829276562785,-0.01755293730976088,0.019927554298192263,-0.013398073147982359,-0.001412148296367377,-0.019070574010019256,0.025506803765892982,0.004754715948365629,0.0017862356035038829,0.003594817455144182,0.05567930731922388,0.007827437948435545,0.0029068434960208833,0.012951967823449345,0.02741837128996849,-0.009178366861306131,-4.7073670430108905e-05,-0.01585467556678372,0.02627057395875454,0.01308648381382227,0.001922820636536926,0.023782828146077496,0.07201042864471674,-0.008245682343840599,0.00032896166885620914,-0.006035123603789159,0.06834455206990242,-0.014758293516933918,-0.0009441558540856931,-0.023528388910812006,0.017932185903191566,-0.00010666088201105595,0.0016447294619865716,0.004539496185584308,0.06516982987523079,7.360407835221849e-06,8.474671085423324e-05,0.00013253809629532035,1.688323085737035e-05,0.0005519576370715953
84.0,9_c2_x10_010723,2,1.0,1.0,5.778994845360827,0.2130368659793814,1.600882706043194e-05,7.86088639870286e-06,6.150725312181748e-05,1.3401654302326398e-05,5.0,0.4600515463917528,1.5,7.0,2.270618556701032,1.0,6.0,0.01052631578947365,0.4168814432989692,0.0,5.0,,0.0086805555555555,0.25558810763888884,-0.006284523665700099,0.27392578125,0.3009908748251766,0.6532118659919128,10.917723983902883,0.152058589272201,0.0059971914160996,97.5,20.897911071777344,8292.018798828125,0.004577926360070705,-0.00208766054129228,0.007175745229745331,0.043676321394741535,0.006805462529882789,0.001713318401016295,0.010369704937712467,0.009982056450098753,-0.00867649121209979,-0.0007303617967409082,-0.01195580342650111,0.04115350916981697,-0.0035581854172050953,0.00030795548991591204,-0.005843885948094172,0.018297054804861546,0.0090903309173882,0.0011825671535916626,0.013322748702730196,0.03919835388660431,-0.0014152760850265622,-0.0010208792518824339,-0.0027319652921792845,0.009190820623189211,-0.014292731881141663,9.055011923919665e-05,-0.02078696862414578,0.06309826672077179,-0.014431562274694443,-5.728624364564894e-05,-0.02204874812998338,0.02538432227447629,-0.016568547522183508,-0.000249717544647865,-0.02471757374698523,0.0433152262121439,0.001204939791932702,-0.00010230392217636108,0.004438789372828696,0.050752514973282814,0.0018169328104704618,0.0014010158483870327,0.0019165705033581046,0.02836670447140932,-0.006205202778801322,0.0007268879853654653,-0.009178379411337362,0.02842044737190008,0.008538133464753628,0.0005331224874680629,0.0123990924268104,0.06830662302672863,-0.015946289524435997,0.00010937255865428597,-0.02507475776598625,0.07537765614688396,-0.01123115187510848,-0.0013857628218829632,-0.01689342514866057,0.026619077194482088,-9.487220086157322e-05,0.000363424580427818,-0.001296105226854128,0.03068804694339633,1.909109778353013e-05,7.748774987703655e-05,0.0001417493989720242,3.263168764294136e-05,-0.00012809038162227724
92.0,10_c2_x10_030723,2,0.0,0.0,,,9.176922333153925e-07,1.4888537407387048e-06,0.0001141495413321536,8.009304254205612e-07,5.5,,0.0,5.0,,0.0,5.0,0.0,,0.0,5.0,,0.0026584201388887996,0.24495442708333331,0.0022644182797286498,0.2615017361111111,0.0464274480953595,0.21228811589143337,8.073900646371628,0.147204271517694,0.00243940620656725,36.0,31.88889980316162,12403.69580078125,-0.0023859620559960604,-0.0020048810401931405,-0.003839326880666992,0.01015040883794427,0.0016881104093044996,0.001725453301332891,0.0029482228088646067,0.010929770767688751,0.0011376285692676902,0.0003799944097409025,0.0009958659059951694,0.012373234611004591,-0.006908222567290068,0.0005915367510169744,-0.01006551642475595,0.010049560107290745,0.00403358438052237,0.001007685757940635,0.0055969318732279226,0.009692510589957237,-0.002854749618563801,-0.0008457993972115219,-0.004866401925545164,0.009159338660538197,-0.008721595164388418,0.0012715371558442712,-0.013265244705728135,0.010862487833946943,-0.0012952714459970593,-0.0001126445313275326,-0.0027054265484797433,0.01080400450155139,-0.005086184246465564,0.0005073593929409981,-0.007271403860527485,0.011636307463049889,0.007179514970630407,-0.0015549640520475805,0.010007077553171645,0.010993191506713629,-0.0017296052537858486,0.0007461045461241156,-0.002000784051626016,0.011407333426177502,-0.006450213957577944,0.00033667391107883304,-0.009753977660301118,0.01102670282125473,0.003912000916898251,-5.277521995594725e-05,0.006029278529546757,0.009328024927526712,-0.002001540968194604,-0.00034061481710523367,-0.002326208996486171,0.010946313850581646,-0.008987169712781906,-0.0005290109111228958,-0.014335475643479426,0.01391008123755455,0.0023119323304854333,-3.340002513141371e-05,0.004474091244284004,0.01481635170057416,1.5721852832939476e-06,0.00011503506902954541,0.00012536964168248234,8.521483945706152e-07,-0.00048726424574845
94.0,10_c2_x10_030723,2,0.0,0.0,-43.95038659793816,-1.620187051546394,8.669784392623114e-07,3.378525434527546e-06,0.0001101813577406574,5.148566886323128e-06,6.5,-0.9039948453608252,-0.5,11.0,-0.5019329896907219,0.0,11.0,0.0052631578947368,-1.3318298969072169,0.0,10.5,,0.0040418836805555,0.22900390625,0.005955402247547949,0.2475043402777778,0.3838428588584908,0.2854386559332354,10.548288729864362,0.14860597532242537,1.5458572156652264e-05,42.5,29.906248092651367,11879.3203125,0.0011324539664201438,-0.0018224922241643071,0.0020356480212955714,0.010054376907646656,0.0056964748073369265,0.0031630495213903487,0.009964759242920037,0.012105955742299557,0.002502133429516107,0.0007499127968912944,0.0034644167482838404,0.010857849847525358,-0.004748794483020902,0.000512957398314029,-0.006517895865066461,0.009386464953422546,0.0012247187551110983,-5.854509072378278e-05,0.0013776247728903993,0.010871025267988443,-0.004266118514351547,0.0007831084076315165,-0.006273464245053843,0.013764743693172932,-0.0016258414834737778,0.001029002043651417,-0.002536211580368936,0.010541698429733515,-0.003607050282880664,-0.0005356505862437189,-0.005986640540542891,0.010325116571038961,-0.0010409379028715193,0.0001819606111439498,-0.0012596655851092166,0.009460717905312777,0.0019516891334205866,-0.0014015205670148134,0.0023432815015487583,0.01022586366161704,-0.0032486298005096614,0.001042567047988996,-0.005134973943648602,0.011068014893680811,-0.00859425961971283,0.0008837227069307119,-0.014061463970076727,0.011556330136954784,0.00021599652245640755,0.00048575516848359257,0.0007673385233207021,0.010720103979110718,-0.00565154617652297,-0.0009670427862147335,-0.009567044128523682,0.010298299603164196,-0.003462258435320109,2.5938599719665945e-05,-0.005033959192530202,0.012016186956316233,0.0015416696551255882,-0.0007370556850219145,0.002173882911838042,0.010053785517811775,3.5219854908064008e-06,0.0001110191697080154,0.0001191596489661606,5.396856737972606e-06,-0.00057936087250705
98.0,11_c2_x10_050723,2,0.0,0.0,-0.0489690721649484,-0.0018051958762886,9.509714118394186e-07,-2.6805317247635685e-05,5.9714167946367525e-05,-2.2011051956532782e-05,9.0,4.110824742268044,0.0,8.0,-0.0264175257731958,0.0,7.5,0.0052631578947368,-0.0025773195876288,0.0,6.5,0.023840206185567,0.00439453124999995,0.22542317708333331,0.00739200063314355,0.2431640625,0.24155431645214653,0.27398338140526013,8.362810485080436,0.1404711743816733,0.0010106202656614501,72.5,25.36744785308838,11009.9677734375,0.00018229172565042973,-0.0016588151920586824,0.0018888763557984739,0.01010374748148024,0.006275308434851468,0.0020128391915932298,0.009514362501795406,0.010120263323187828,0.003983387665357441,0.0002958694094559178,0.00705464749633776,0.015100684482604265,-0.004845206625759602,0.0002477848174748942,-0.006781511918846886,0.008797330316156149,0.009950787061825395,0.0010011163976741955,0.014091430285924095,0.010487197432667017,-0.0015649120905436575,-0.0010832866828422993,-0.0024188401975200236,0.0072301472537219524,-0.0014619693392887712,0.0006211158761288971,-0.003951093603896687,0.012352947611361742,-0.00505597167648375,1.730717485770583e-05,-0.007821284321241701,0.011487777344882488,0.0007945252291392535,0.0007599798263981938,0.001046696882143519,0.010592027101665735,-0.0049746097065508366,-0.0017446219571866095,-0.007068328302787115,0.018065777607262135,-0.0032702223397791386,0.0009681555820861831,-0.004226630076759889,0.012468254659324884,-0.005112410755828023,0.0010513017186895013,-0.006698488569925663,0.010764020029455423,0.0044769387459382415,3.873489913530648e-05,0.0067313132584451135,0.010994701646268368,-0.006260812282562256,-0.0002353259151277598,-0.009690069416434487,0.009725953452289104,-0.0037467690563062206,-0.0003757602389669046,-0.004640465678293319,0.008170790504664183,-2.606865018606186e-05,0.0009475395199842751,0.0006682989737639317,0.0111117297783494,-2.799411777232308e-05,6.063152432034258e-05,6.858435899630421e-05,-2.2966321208322788e-05,0.0007366351783274999
100.0,11_c2_x10_050723,2,0.0,1.0,0.4774484536082481,0.0176006597938144,5.533755995656975e-07,1.0598741937428713e-06,5.0828788516810164e-05,1.9193903665980304e-06,9.0,-1.8627577319587636,0.0,8.0,,0.0,7.5,0.01052631578947365,0.0251288659793814,0.0,6.5,0.0128865979381443,0.00366210937499995,0.22762044270833334,-0.0052086829046749,0.24462890625,0.29088564724883564,0.22611332990891378,8.800808543104267,0.138918743468821,0.00567048982376245,76.5,24.074993133544922,10457.69580078125,0.0015131756663322449,-0.0025581069057807326,0.002385528996972811,0.008137951605021954,0.005682890419848263,0.002189580933190882,0.008977601988743504,0.007223800523206592,0.005429862882010639,-0.0010504276870051399,0.00911670572927745,0.009673846885561943,-0.004415357252582908,-0.00015784084098413587,-0.0066674159421764734,0.007251449394971132,0.009253591764718294,0.00225389888510108,0.013686141529730154,0.008876062696799636,-0.00138312931812834,-0.00046547933743568137,-0.002174235911048815,0.0070222350768744946,-0.003374033491127193,0.0011521577835083008,-0.005518277450679118,0.008461649063974619,-0.006413077469915152,0.0015382206183858216,-0.010219628550629224,0.009181635221466422,6.221863441169262e-05,0.0012825023150071502,0.00048295772901742315,0.0076921237632632256,-0.0028272783383727074,-0.003276557818026049,-0.004432521175706491,0.011893979739397764,-0.0021983730839565396,-0.0006627414404647425,-0.0028564805446397875,0.009762311819940805,-0.0047389070969074965,0.000943387218285352,-0.007094667762239144,0.008014542981982231,0.003295950125902891,0.00016384472473873757,0.005288468110618278,0.007909499807283282,-0.007293805363588035,0.00028248553280718625,-0.010910377191248702,0.008502393960952759,-0.003801239625317976,-0.0015944774495437741,-0.005202545761360517,0.008242793381214142,-0.0011313973809592426,0.0008120271959342062,-0.001761191885567601,0.008642500266432762,1.2057553249178454e-06,5.135135324962903e-05,5.9414136376290114e-05,2.1229791232862442e-06,0.00020621716976165002
102.0,11_c2_x10_050723,2,0.0,1.0,24.017396907216504,0.8853773195876299,5.566053573602403e-07,-7.755170372547582e-07,5.0573709813761525e-05,-1.5335215003257054e-06,9.0,-0.08376288659793815,-0.5,8.0,-0.8820876288659797,0.5,8.0,0.0052631578947368,1.1436855670103097,0.0,5.5,,0.00387912326388885,0.22957356770833331,0.0033534029231994,0.24777560763888884,0.3116785306131638,0.24871759813076869,8.8161225282407,0.13814650662243366,0.00154246622096435,91.0,22.4638032913208,9432.243896484375,0.000930111127672717,-0.0015512137324549258,0.0010106202008165917,0.007201566593721509,0.00382810365408659,0.0015119147719815373,0.00559698410591074,0.0069135192316025496,0.0057175400434061885,0.001142139226431027,0.008511229885353766,0.00948508596047759,-0.004258698085322976,0.0011412572639528662,-0.006978407569132334,0.007047433406114578,0.00833151361439377,0.000664874620269984,0.012697653910704267,0.00833179010078311,0.0008751183049753308,-0.0011568969785002992,0.001568425094132852,0.007138523273169994,-0.007758690742775798,0.001410696015227586,-0.011103164019694214,0.008504548342898488,-0.005666054785251617,-0.0006812282990722451,-0.009233623147520123,0.008994904346764088,0.002039531245827675,-0.0001347111065115314,0.0026959684407828655,0.007817131699994206,-0.009391523664817214,-0.001746461319271475,-0.013055834204064207,0.012371317017823458,-0.008200630894862115,0.0007720047433394939,-0.012220629858271234,0.009230728959664702,-0.005209846654906869,1.895142486318946e-05,-0.008079991723398534,0.007880604360252619,0.002439293311908841,-0.0005767887632828206,0.004801489443075537,0.007343916455283761,-0.009200947999488562,-0.00030421250266954303,-0.014456128789759918,0.01116131478920579,-0.006696595519315451,7.242198626045138e-05,-0.01023685120736972,0.009137067012488842,-0.0021088560461066663,-0.00030197967134881765,-0.0027559485373019835,0.007690014550462365,-7.70531187299639e-07,5.109690573590342e-05,5.4569453641306606e-05,-1.5072324889555678e-06,-0.00012518838047976817
108.0,12_c2_x10_070723,2,1.0,1.0,-4.144329896907218,-0.15277657731958777,2.716772883104568e-06,1.8518709111958742e-05,5.429397424450144e-05,1.817274608966777e-05,8.5,1.359213917525774,0.0,10.5,-0.2976804123711339,0.5,9.5,0.0578947368421052,-0.2570876288659796,-0.5,7.5,0.2570876288659794,0.005479600694444401,0.2414822048611111,-0.00867580138530925,0.2577039930555556,0.15391882727651945,0.2668519983216502,7.688921305012773,0.15086044184863567,0.011234088132359502,96.5,20.142327308654785,8671.095458984375,-0.002698719676118344,-0.002370066475123167,-0.00309829770627211,0.01034971373155713,0.0025991660077124834,0.0016224090941250324,0.0059182945491078245,0.015284845605492592,0.005228033056482673,3.220604412490502e-05,0.0073193664618070465,0.010985954198986292,-0.006413886323571205,0.00036566374910762534,-0.00921086017410026,0.007990552112460136,-0.005686125718057156,0.0005802369628327142,-0.005743120013740782,0.021001681219786406,-0.007342074502957985,-0.0011854612093884498,-0.01009849308404802,0.013718115165829659,-0.001769509632140398,0.0014184004976414144,-0.004249754189100046,0.01638647634536028,-0.009180925088003278,0.00013504651451512473,-0.013904143100482642,0.01114185294136405,0.001545508624985814,0.0005610390217043459,0.002731448383565296,0.007696718443185091,-0.004167023114860058,-0.0020075463107787073,-0.002708950753195059,0.042606479953974485,-0.0029844562523066998,0.0002897770864365157,-0.002249198691041735,0.022444038186222315,-0.0007811131072230637,0.000740433664759621,-0.0006918542285443668,0.014733043033629656,0.0018399751279503107,-0.00025818436188274063,0.004063801891865491,0.011892372742295265,-0.007959881331771612,2.173537723137997e-06,-0.012128782226136536,0.009166928473860025,-0.013882219791412354,-0.0008934097422752529,-0.02140768674561467,0.020446764305233955,-0.001346728706266731,0.00028875011048512533,-0.000809816111033892,0.014083865098655224,2.0655130356317386e-05,5.6978058637469076e-05,0.00014476107171503824,2.000320890530065e-05,-6.332993507385254e-05
110.0,12_c2_x10_070723,2,1.0,1.0,-1.641752577319589,-0.0605215670103092,8.990340006675979e-06,-5.0470727728679776e-05,9.243664317182265e-05,-4.793178674222684e-05,3.5,-0.057345360824742196,-0.5,8.5,-0.1707474226804125,0.0,5.5,0.0157894736842105,-0.1172680412371134,0.0,5.0,-0.0167525773195876,0.0049235026041666,0.23817274305555555,0.00249412160831895,0.2559678819444444,0.3266245395463798,0.4967236387805876,12.191027607687147,0.1444924436509609,0.0052976935655454,85.0,21.54570484161377,9021.65185546875,-0.0032614306546747684,-0.0022998134954832494,-0.004762263156590051,0.02061156090348959,0.0059127660933882,0.001694388105534017,0.008306473458804628,0.010692454874515533,0.006923330016434193,0.0004734562971862033,0.009970400962323,0.020049063954502344,-0.0030857545789331198,0.0009326284634880722,-0.004971550616181432,0.008698130957782269,0.00909026520093903,0.00064384510187665,0.013155620612164253,0.012441088445484638,-0.0016121967928484082,-0.0015199396875686944,-0.0022148236329054562,0.01389008155092597,-0.006253246683627367,0.00143199268495664,-0.009431390394150328,0.013904481660574675,-0.007669917307794094,-0.0008814505126792938,-0.011281604009644456,0.01594010228291154,-0.003796277567744255,-0.00032012895098887384,-0.004832854189321787,0.02273028576746583,0.009652299922890961,0.0013170350575819612,0.011821046600188737,0.08656223490834236,0.0018319916271138936,0.002111788693582639,0.0011070034754084137,0.03826674586161971,-0.004233779531205073,0.00012811612396035343,-0.006137787544828727,0.01550239697098732,0.0042490167543292046,0.00035713195757125504,0.0057982925455354745,0.024837656877934933,-0.005055687972344458,-0.00043974039726890624,-0.007950070979610533,0.02571052499115467,-0.010788569110445678,-0.0012940517044626176,-0.014725933498189793,0.02886203210800886,0.003165901405736804,0.000952016947849188,0.004355727030672006,0.025558630470186472,-6.216376641532406e-05,0.00010139289588551037,0.00017188374476972962,-5.9455545993171755e-05,-0.00011946633458139999
112.0,12_c2_x10_070723,2,1.0,1.0,-2.6011597938144373,-0.0958891546391751,5.3235695531839156e-06,-5.39270113222301e-05,0.00011214249025215395,-4.5631101195460076e-05,3.5,6.328608247422685,0.5,10.5,0.1649484536082475,1.0,9.0,0.0421052631578947,-0.114046391752577,0.0,9.0,0.1359536082474225,0.01898871527777775,0.23437499999999994,0.01158752091834905,0.2599826388888889,0.32055677391429205,0.671446525800989,10.58364289566099,0.14732906688004724,0.00201241806816765,59.0,23.522708892822266,10271.6142578125,0.0004996794159524143,-0.000929941257709288,-0.00028314896051979976,0.015333836898207664,0.003093814244493842,0.0013687040191143751,0.004674754058099721,0.009813846554607153,-0.0025693057104945183,0.0006354094366542995,-0.003770930571590717,0.03567759692668915,-0.007332806475460529,0.00020913954358547926,-0.011883491318172007,0.010361196473240852,0.0019642879196908325,0.0012662451772484928,0.0024202968736828623,0.023666192777454853,-0.0022296725073829293,-0.0010003001661971211,-0.003259907398559767,0.010680251754820347,-0.010685654124245048,0.0001876638416433707,-0.014934062727996592,0.02694547176361084,-0.0058812747010961175,-0.0015378696552943438,-0.00943034160455251,0.020199703983962536,-0.008549253456294537,0.0006829526137153152,-0.01258832339360532,0.024179117754101753,0.008329817093908787,-0.001202162733534351,0.01254218055768625,0.02290530316531658,-0.002300099760759622,0.0005035666035837494,-0.0032111452362426625,0.011206603143364191,-0.005462411791086197,0.0006487185883088387,-0.008400322255022874,0.013192767277359962,0.0019007715163752437,0.0007116057968232781,0.004148265848696032,0.03426359035074711,-0.013096217066049576,7.125170668587089e-06,-0.020594342305508034,0.03141792584210634,-0.004046639194712043,-0.0012634331942535937,-0.007948023173115586,0.014132570009678602,0.0051077521638944745,-0.0021666266256943345,0.007033797083338298,0.05993809923529625,-6.167413084767759e-05,0.00011743833601940423,0.00017828090349212276,-5.256980721242138e-05,-0.0003781430423259
114.0,12_c2_x10_070723,2,1.0,1.0,-23.45167525773197,-0.8645225567010312,9.992703553507454e-07,-1.0160583769902587e-06,4.940425969834905e-05,1.6750522239530398e-06,3.0,1.9597293814432997,-1.0,10.0,-2.050902061855671,-0.5,9.5,0.0052631578947368,-1.3795103092783514,-1.0,8.5,-0.8463273195876292,0.0165879991319444,0.23649088541666666,0.017459690229452998,0.25634765625,0.5511463377877536,0.30250946034557813,7.053809583988507,0.1515791285783052,-0.0013444783986958499,87.5,21.918387413024902,9529.0869140625,-0.008317200001329184,-0.0008352181175723672,-0.011981082091867731,0.008631465956568718,0.0015206680400297046,0.00279781105928123,0.0020789861484158067,0.00866062450222671,0.006987864151597023,0.00013230103650130332,0.010403599927418617,0.007895601680502295,-0.013720626942813396,0.0006495834386441857,-0.02067355878768324,0.010141734965145588,-0.016587139340117574,0.004770932835526764,-0.027018406405037058,0.01995259616523981,-0.009874174778815359,-0.0005095766682643443,-0.0149523143097452,0.010564431548118591,-0.0046065496280789375,0.001987070503673749,-0.006462204894456878,0.009347125422209501,-0.012388403760269284,0.0013462017523124814,-0.018769285952236578,0.009640191216021776,-0.0013969380524940789,0.0019053873838856816,-0.001007795643932983,0.00934956781566143,0.009170801844447851,-0.004642917076125741,0.012219267864642652,0.012454149778932333,0.004830670892260969,-0.0010415580836706795,0.005969282220643148,0.011572923045605421,-0.0006146069499664009,-0.0002625887300382601,0.00015036486009576983,0.008827901910990477,0.004917266924167052,-0.0008801418007351458,0.007777545463135255,0.009828238049522042,-0.0063803186640143394,-0.0012762739788740873,-0.010910964430810348,0.011579954531043768,-0.0215933658182621,-0.0005680476024281234,-0.033182302120296395,0.012652382254600525,0.00015312479808926582,0.0009174801525659859,0.00047764682829821124,0.013529467396438122,-1.2388863979140297e-06,5.037246228312142e-05,5.3064584244566496e-05,1.516791699510855e-06,-0.00030715018510815
123.0,14_c2_x10_HighCOV_110723,2,0.0,0.0,2.37048969072165,0.08738573195876262,6.04467040830059e-05,-6.572370693902485e-06,7.188374365796335e-05,-2.0831998675643475e-05,9.0,4.939432989690724,0.0,11.5,-0.06185567010309285,0.5,9.5,0.047368421052631546,0.0019329896907217536,0.5,8.0,0.08956185567010311,0.0107964409722222,0.22412109374999994,0.010751625926224199,0.24576822916666663,0.14060579622512784,1.1796247590598692,10.735408457029044,0.14575519133359188,0.0012394792085859,98.0,21.595487594604492,8893.074951171875,0.003523040097206831,-0.001993018202483654,0.005453097996360157,0.022352647967636585,0.027092600241303444,-0.0006888143252581358,0.0050320601122190315,0.09961636271327734,0.010845474665984511,0.0006585241644643247,0.012863530337022222,0.018975782208144665,-0.004619926679879427,-0.0002158377828891389,-0.008763877963524704,0.08682590909302235,0.0002534016966819763,0.0010419024620205164,0.012533489493484684,0.050527351908385754,0.025852639344520867,-0.00035395141458138824,0.007547246822842244,0.15057394839823246,-0.0009675081819295883,-0.0012891349906567484,-0.00913123941817933,0.04375268053263426,-0.007654682733118534,-0.002924576387158595,-0.014739842533833182,0.08334850892424583,-0.014562921598553658,0.0019563970272429287,-0.007577300986955188,0.0460374541580677,0.03868220001459122,-0.0026584435254335403,0.02103155902770691,0.10213807737454772,0.02004111942369491,-0.00049009540816769,0.005139861604555721,0.06317331176251173,-0.02567410282790661,0.00024711352307349443,-0.019808963324114873,0.08379689790308475,0.018019873183220625,0.0003138543979730457,0.01328620879846169,0.0717720054090023,-0.009395296219736338,-0.0019784689211519435,-0.011755264258853891,0.09444020874798298,-0.02520688623189926,-0.0007560080412076786,-0.027332467799332287,0.09063128381967545,0.0014812257140874863,0.0007268683548318222,0.0014293677365601885,0.031433898024261,-2.7420068363426253e-05,0.0001322988682659343,0.00023712966358289082,-9.112463675065604e-05,-0.0005991198122501
125.0,14_c2_x10_HighCOV_110723,2,0.0,0.0,-4.239046391752577,-0.15626820618556717,3.203599408152513e-05,1.971309757209383e-06,5.516993041965179e-05,2.990202933448712e-07,3.0,-5.121456185567009,0.0,10.0,-1.0283505154639176,-0.5,9.0,0.01578947368421045,-0.1739690721649484,-0.5,8.0,-0.8653350515463918,0.0152723524305555,0.2097439236111111,0.0048158695880762496,0.2451714409722222,0.19945873199345177,0.36387870337179773,9.963488778963512,0.1454236479476094,0.004820777325333999,94.0,23.003643989562985,9143.3466796875,0.008362642489373684,-0.0022329529747366905,0.012111102054538941,0.017036243341863155,-0.026815015822649002,0.0038758142036385834,-0.037239847796062306,0.06696095131337643,0.014247217681258917,-0.00028446776923374273,0.02043037664571354,0.012453068047761917,-0.015421512071043253,0.0006446444313041866,-0.02122629323501698,0.07961192540824413,0.008147819200530648,0.0005728125288442243,0.012765111696506595,0.0207341518253088,0.013631305191665888,-0.0003434973186813295,0.01794180580940234,0.08529909420758486,-0.024602608755230904,0.002565664879512042,-0.03535008523797029,0.0355200138874352,-0.04129214584827423,0.0014524761209031567,-0.05861041683100141,0.07857248187065125,0.00829640543088317,-8.778804294706788e-05,0.01140349695357911,0.029337827116250992,0.004316048230975866,-0.0003143018184346147,0.00552458693330807,0.017457040958106518,-0.008255295921117067,0.0012132585979998112,-0.0120357106030018,0.0248097637668252,-0.02513293968513608,-0.00013746215699939057,-0.036308348400818535,0.06743228901177645,0.014469095040112734,-9.720237721921876e-05,0.020246943172893044,0.07369310781359673,-0.03526875004172325,0.0003984822251368314,-0.05043515416287654,0.0956043372862041,-0.008983603678643703,-0.0010451913403812796,-0.013382604592564016,0.07290644757449627,0.0026487926952540874,0.00022325268218992278,0.0030665776224754852,0.0186687083914876,1.3220735127106309e-05,8.717213859199546e-05,0.00011180659676028872,-2.1146150916856442e-06,0.00016661360859870645
