roi_id,cycleNo,source_stem,local_cycle_index,expansion_cycle_rank,object_candidate_rank,selection_reason,already_in_existing_video_cohort,validation_score,validation_label,object_x_full_approx,object_y_full_approx,object_area_ds_px,object_mean_residual,object_mean_abs_z,crop_x0,crop_y0,crop_x1,crop_y1,crop_size_full,output_size,n_frames,first_frame_index,last_frame_index,roi_mean_first,roi_mean_last,roi_mean_delta_last_minus_first,roi_norm_mean_first,roi_norm_mean_last,roi_norm_mean_delta_last_minus_first,stage_drift_xy_sampled,future_any_drop_within_8cycles,future_any_drop_within_16cycles,any_abrupt_drop,npz_path,preview_png,mask_base_area_fraction,mask_area_fraction_median,mask_area_fraction_iqr,mask_area_fraction_slope,mask_centroid_path_px,mask_centroid_max_step_px,mask_centroid_drift_px,masked_minus_background_mean_median,masked_minus_background_mean_slope,front_radius_q60_median_px,front_radius_q60_delta_px,front_radius_q60_slope_px_per_norm_time,front_radius_q70_median_px,front_radius_q70_delta_px,front_radius_q70_slope_px_per_norm_time,front_radius_q80_median_px,front_radius_q80_delta_px,front_radius_q80_slope_px_per_norm_time,front_radius_q70_positive_step_fraction,front_gradient_peak_radius_median_px,front_gradient_peak_radius_slope_px_per_norm_time,apparent_diffusion_q70_px2_per_norm_time,apparent_diffusion_q70_um2_per_norm_time,pixel_size_um_assumed,n_loaded_frames,frame_height,frame_width,residual_energy_mean,residual_energy_p95,residual_energy_slope,residual_energy_last_minus_first,dictionary_recon_energy_mean,dictionary_recon_error_mse_mean,dictionary_recon_error_mse_slope,dictionary_recon_error_last_minus_first,resdict_pc01_mean,resdict_pc01_std,resdict_pc01_slope,resdict_pc01_last_minus_first,resdict_pc02_mean,resdict_pc02_std,resdict_pc02_slope,resdict_pc02_last_minus_first,resdict_pc03_mean,resdict_pc03_std,resdict_pc03_slope,resdict_pc03_last_minus_first,resdict_pc04_mean,resdict_pc04_std,resdict_pc04_slope,resdict_pc04_last_minus_first,resdict_pc05_mean,resdict_pc05_std,resdict_pc05_slope,resdict_pc05_last_minus_first,resdict_pc06_mean,resdict_pc06_std,resdict_pc06_slope,resdict_pc06_last_minus_first,resdict_pc07_mean,resdict_pc07_std,resdict_pc07_slope,resdict_pc07_last_minus_first,resdict_pc08_mean,resdict_pc08_std,resdict_pc08_slope,resdict_pc08_last_minus_first,resdict_pc09_mean,resdict_pc09_std,resdict_pc09_slope,resdict_pc09_last_minus_first,resdict_pc10_mean,resdict_pc10_std,resdict_pc10_slope,resdict_pc10_last_minus_first,resdict_pc11_mean,resdict_pc11_std,resdict_pc11_slope,resdict_pc11_last_minus_first,resdict_pc12_mean,resdict_pc12_std,resdict_pc12_slope,resdict_pc12_last_minus_first,resdict_pc13_mean,resdict_pc13_std,resdict_pc13_slope,resdict_pc13_last_minus_first,resdict_pc14_mean,resdict_pc14_std,resdict_pc14_slope,resdict_pc14_last_minus_first,resdict_pc15_mean,resdict_pc15_std,resdict_pc15_slope,resdict_pc15_last_minus_first,resdict_pc16_mean,resdict_pc16_std,resdict_pc16_slope,resdict_pc16_last_minus_first
source_balanced_cycle126_rank12_obj2_14_c2_x10_HighCOV_110723,126.0,14_c2_x10_HighCOV_110723,5,12,2,future16_negative,False,23.989019468618885,source_balanced_expansion_candidate,842.1052631578947,79.43859649122807,57.0,10190.8544921875,24.630884170532227,746,0,938,192,192,96,96,5951,7140,8875.33203125,8879.3173828125,3.9853515625,0.0773386284708976,0.0779915153980255,0.0006528869271278,0.2915475947422533,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle126_rank12_obj2_14_c2_x10_HighCOV_110723.npz,,0.2310112847222222,0.1912977430555555,0.0128038194444444,0.0194960831230312,14.748826772806874,0.9209806772287908,0.6764032549901842,0.1460364088416099,-0.0081626425842879,12.0,-1.0,-1.2564432989690737,11.0,0.0,-0.5470360824742267,11.0,0.0,-0.2010309278350518,0.031578947368421,2.0,-5.142396907216496,-12.58182989690722,-0.463816577319588,0.192,96,96,96,0.00010599156667012721,0.0001481514816987328,-6.135464817290144e-05,-9.233845048584044e-05,2.4275273972307332e-05,8.174907270586118e-05,-2.4334508428805084e-05,-3.759263927349821e-05,-0.002857137005776167,0.016211509704589844,0.018275973640572235,0.014906128868460655,0.00631988188251853,0.08750990778207779,-0.03236719834814338,-0.0260096974670887,-0.0005231322138570249,0.010560938157141209,0.003640227114517886,0.0019250770565122366,0.0019709549378603697,0.09309439361095428,-0.05488525534490596,-0.05335862934589386,0.0015567921800538898,0.020529814064502716,-0.0004445903769106104,-0.004246814176440239,-0.0062749856151640415,0.13025398552417755,0.054706357280405155,0.05619735270738602,0.004132292233407497,0.049831461161375046,-0.0068595046329152625,-0.005252413917332888,0.004662115592509508,0.08737218379974365,-0.035755643368304973,-0.02736920863389969,-0.0011677962029352784,0.03910702094435692,0.006749061245079099,0.006855051498860121,-0.0011428348952904344,0.010229787789285183,-0.0017908972554754338,-0.0024163713678717613,0.0022434729617089033,0.030602073296904564,-0.010330508868700182,-0.008103033527731895,0.0029342537745833397,0.05436338111758232,-0.04131337960409981,-0.03469502180814743,0.00046986585948616266,0.02033788524568081,0.00460085384057541,0.003245036117732525,0.0013201673282310367,0.039759282022714615,-0.02649371922173152,-0.02412257343530655,0.00179330597165972,0.0607859268784523,-0.04506430782417547,-0.03987472504377365,0.0012083012843504548,0.01928991638123989,-0.008607496008335146,-0.0074283285066485405
source_balanced_cycle127_rank13_obj1_14_c2_x10_HighCOV_110723,127.0,14_c2_x10_HighCOV_110723,6,13,1,source_fill,False,24.150236360303246,source_balanced_expansion_candidate,843.8461538461538,79.15384615384616,52.0,11258.3525390625,25.90870857238769,748,0,940,192,192,96,96,7141,8330,8882.072265625,8886.5927734375,4.5205078125,0.078226052224636,0.078780323266983,0.0005542710423469,0.2236067977500298,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle127_rank13_obj1_14_c2_x10_HighCOV_110723.npz,,0.2281901041666666,0.203125,0.0055338541666666,0.004100891323024,13.42712071637401,0.4181130086134504,0.2984647197682774,0.1414607875049114,-0.001091727266837,12.0,0.0,,11.0,0.0,-0.4748711340206187,11.0,0.0,,0.0421052631578947,3.0,-0.1037371134020619,-10.922036082474229,-0.4026299381443303,0.192,96,96,96,8.149534551193938e-05,0.00014446302084252234,1.6487166967157238e-06,-7.468406693078578e-07,1.1793013072747272e-05,6.973445124458522e-05,1.3723461004127256e-06,6.860936991870403e-07,-0.002098026452586055,0.010879785753786564,0.011090801556374095,0.008361428044736385,0.0010802153265103698,0.06227322295308113,-0.029697585380237892,-0.02109445258975029,-7.029464904917404e-05,0.009060714393854141,0.0069693319164702856,0.0036886786110699177,0.0021889705676585436,0.07492014020681381,-0.03775066084574639,-0.03612479567527771,0.0020829704590141773,0.015469775535166264,-0.0007150557883218602,-0.0021802803967148066,-0.004799270536750555,0.08732402324676514,0.034320986672384216,0.0308576300740242,0.000804056238848716,0.026662170886993408,0.0032536016034244264,0.004135248716920614,0.00038446628605015576,0.05318552255630493,-0.02236624554038587,-0.015512112528085709,0.0005006830906495452,0.022890562191605568,-0.0009703839841868605,-0.0007301083533093333,-0.002014373429119587,0.008811237290501595,-0.001715897327736265,-0.0012859503040090203,0.00021291128359735012,0.013317649252712727,-0.004021082583686188,-0.0023577299434691668,0.002957260236144066,0.058644890785217285,-0.04398801779898349,-0.03577692061662674,0.00023307561059482396,0.02254011295735836,0.0027735701622747773,0.0008463353151455522,0.0006274073384702206,0.01368888933211565,-0.017786724364812375,-0.012814383953809738,0.0014132485957816243,0.03084266558289528,-0.03400558448300122,-0.02658454328775406,0.0007740275468677282,0.011879675090312958,-0.005062516921469452,-0.003719079541042447
source_balanced_cycle127_rank13_obj2_14_c2_x10_HighCOV_110723,127.0,14_c2_x10_HighCOV_110723,6,13,2,source_fill,False,22.91224776047345,source_balanced_expansion_candidate,1202.13698630137,1103.2876712328766,73.0,8852.8828125,20.280948638916016,1106,1007,1298,1199,192,96,96,7141,8330,8412.5625,8390.9140625,-21.6484375,0.0692389905452728,0.0684678852558136,-0.0007711052894592,0.2236067977500298,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle127_rank13_obj2_14_c2_x10_HighCOV_110723.npz,,0.2846137152777778,0.2660590277777778,0.0067003038194444,0.0085996647471005,12.998994655240915,0.7192396211384434,0.7723900423168993,0.1514887195080518,0.0057726584617336,6.0,0.0,,6.0,0.0,,5.0,0.0,,0.0,6.0,-0.0006443298969072,,,0.192,96,96,96,9.328411397291347e-05,0.0002607615926535799,6.141869380371662e-06,-1.0072326404042542e-06,2.146141378034372e-05,7.185369759099558e-05,4.175810356269098e-06,5.405090632848442e-07,-0.0030581119935959578,0.08786612749099731,0.035598197047855995,0.0327514186501503,0.001837658230215311,0.015294632874429226,0.01356425688657175,0.008164084516465664,-0.0038652149960398674,0.09263433516025543,-0.038265084569636565,-0.012862513773143291,4.449609332368709e-05,0.016849135980010033,-0.00492355707806143,-0.0015016382094472647,-0.0011720997281372547,0.046011194586753845,-0.0018558667059742743,0.005161232780665159,-0.000671912741381675,0.010248771868646145,-0.002460682946318568,-0.0011270481627434492,-0.002637371886521578,0.0833464115858078,-0.04411554932502395,-0.022614529356360435,8.609759242972359e-05,0.036091968417167664,-0.015968485859928855,-0.012427283450961113,-0.00029106452711857855,0.09179581701755524,-0.05181607092764402,-0.03859490156173706,-0.004301056265830994,0.04683646932244301,0.0011525362739216935,0.0076438551768660545,0.0021174955181777477,0.03556889668107033,0.0017510969833605698,-0.0008162206504493952,-0.000950220855884254,0.033533792942762375,-0.016981006966364624,-0.008225145749747753,0.0038522009272128344,0.07525412738323212,-0.008974943909388942,-0.01630360260605812,0.003076473018154502,0.0472295805811882,-0.03548507095133812,-0.030259106308221817,-0.0015669045969843864,0.01633641868829727,-0.011193210075189681,-0.005908417981117964,0.004189489409327507,0.02929634228348732,-0.012309701646537231,-0.01088124979287386
source_balanced_cycle132_rank14_obj1_15_c2_x5_HighCOV_120723,132.0,15_c2_x5_HighCOV_120723,1,14,1,source_fill,False,23.50996224586616,source_balanced_expansion_candidate,842.8771929824561,78.59649122807018,57.0,10375.26953125,23.42484474182129,747,0,939,192,192,96,96,1238,2476,8918.5986328125,8937.515625,18.9169921875,0.0846426710486412,0.0848899036645889,0.0002472326159477,0.2500000000000227,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle132_rank14_obj1_15_c2_x5_HighCOV_120723.npz,,0.2303602430555555,0.1995442708333333,0.0229763454861111,-0.010209091204002,16.519028523859436,1.597909879762103,1.0740966609191034,0.1511802747845649,-0.0106480743798436,12.0,1.0,0.9909793814432994,12.0,0.0,0.202319587628866,11.0,1.0,0.5528350515463919,0.0526315789473684,3.0,7.13724226804124,4.9175257731958775,0.1812796701030927,0.192,96,96,96,0.00031073708669282496,0.00022875541762914435,0.0009252068302980903,0.0006902420427650213,0.00021941638260614127,9.13526673684828e-05,8.002687276242988e-05,5.924719152972102e-05,-0.0014584055170416832,0.06882181018590927,0.007364254801742445,0.0033741293009370565,-0.013152768835425377,0.4328136444091797,-0.026089504689872714,-0.030938608571887016,0.0020911311730742455,0.022039366886019707,0.01240475608926653,0.008833890780806541,-0.0037374095991253853,0.14897340536117554,0.03124124942528158,0.02656155824661255,0.0022959941998124123,0.1328645795583725,0.01789820021673988,0.015343036502599716,0.0045719146728515625,0.4230954647064209,-0.04138023716513995,-0.03668730705976486,-0.009120292961597443,0.12687347829341888,-0.02279930470548081,-0.017278626561164856,-0.01591808907687664,0.1660013049840927,-0.038842013366956966,-0.02982276678085327,0.005997717380523682,0.06998523324728012,0.00427410252902375,0.0034225834533572197,-0.0032241004519164562,0.021565018221735954,-0.002493054519934381,-0.0030763002578169107,-0.0025593170430511236,0.029167626053094864,-0.003074025070313119,-0.0035227511543780565,-0.002315194346010685,0.17725181579589844,0.01453074052635778,0.010112873278558254,-0.0031523529905825853,0.03558478131890297,0.004239627230517254,0.0026666084304451942,-0.00044118016376160085,0.030695073306560516,0.0024655635722171535,0.0018450571224093437,-0.0009673292515799403,0.09739546477794647,0.006556648439666464,0.0042600189335644245,0.00019344326574355364,0.020174143835902214,0.0024732803912851714,0.0016367131611332297
source_balanced_cycle132_rank14_obj2_15_c2_x5_HighCOV_120723,132.0,15_c2_x5_HighCOV_120723,1,14,2,source_fill,False,22.95129908326105,source_balanced_expansion_candidate,1670.7628865979382,200.7422680412371,97.0,7444.3251953125,18.85873031616211,1575,105,1767,297,192,96,96,1238,2476,8211.8232421875,8246.03515625,34.2119140625,0.0742961019277572,0.0753385201096534,0.0010424181818962,0.2500000000000227,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle132_rank14_obj2_15_c2_x5_HighCOV_120723.npz,,0.2592230902777778,0.2284613715277778,0.0231391059027777,-0.0143761214248639,10.903889599442698,0.8459227364154275,0.5769396384847184,0.159740773960948,-0.0074029939474787,10.0,0.0,-0.5180412371134023,10.0,0.0,-0.6907216494845364,10.0,0.0,-0.8634020618556706,0.0210526315789473,4.0,1.9935567010309283,-11.051546391752575,-0.4074042061855671,0.192,96,96,96,0.0004100508231204003,0.00018110906530637228,0.001490100660234212,0.001105775125324726,0.00034032322582788765,6.975042197154835e-05,9.322023817826691e-05,7.159005326684564e-05,-0.0030148776713758707,0.11307343095541,-0.019580501559999228,-0.0163910873234272,-0.0003012433589901775,0.02892880327999592,0.001262936478106947,7.488764822483063e-05,0.0009776196675375104,0.06839971989393234,0.0028973855425934495,0.0033095378894358873,0.0003669467696454376,0.028787735849618912,-0.01669886090224425,-0.011961403302848339,-0.001737141632474959,0.7988567352294922,-0.06421413092298034,-0.0632924884557724,-0.0019010355463251472,0.22486965358257294,-0.026489936438615816,-0.023335322737693787,0.0037627301644533873,0.17719699442386627,0.003239870620707624,0.007028458174318075,-0.0004900601925328374,0.17394788563251495,-0.03149420971006437,-0.026469554752111435,0.0011425084667280316,0.011099548079073429,0.0032306928244284607,0.002696968149393797,0.0006488399230875075,0.046816542744636536,0.012673462362880333,0.008018489927053452,-0.001011517713777721,0.08165263384580612,0.009058647700217788,0.008127499371767044,0.0010196211514994502,0.017041105777025223,0.0037437866847827342,0.00347449560649693,-0.0018802207196131349,0.032215509563684464,0.007904954138537411,0.005031325854361057,-0.0015704409452155232,0.024450339376926422,-0.011910372047139779,-0.008045432157814503,0.0010464269435033202,0.02597777172923088,-0.02648377291073925,-0.018723877146840096,-0.005482289474457502,0.05371776595711708,-0.007698174124035224,-0.006431295536458492
source_balanced_cycle133_rank15_obj1_15_c2_x5_HighCOV_120723,133.0,15_c2_x5_HighCOV_120723,2,15,1,source_representative,False,23.315318479269443,source_balanced_expansion_candidate,841.8983050847457,78.23728813559322,59.0,10075.9150390625,22.637056350708008,746,0,938,192,192,96,96,2477,3714,8936.296875,8984.427734375,48.130859375,0.0823076665401458,0.0847692787647247,0.0024616122245788,0.2692582403567336,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle133_rank15_obj1_15_c2_x5_HighCOV_120723.npz,,0.2310112847222222,0.2029079861111111,0.0158148871527777,0.0026424097714418,16.00278020273884,1.359420752173487,0.5584153571399563,0.1456982027739286,-0.0069816368103949,13.0,0.0,0.9104381443298972,12.0,1.0,1.2036082474226808,11.0,0.0,0.9864690721649488,0.0421052631578947,4.0,0.2570876288659802,30.090206185567013,1.109245360824741,0.192,96,96,96,0.00013353905524127185,0.0001318307753535919,-0.0001899021715536564,-9.195559687213972e-05,6.104080966906622e-05,7.253283547470346e-05,-1.9916038806848926e-05,-9.73536225501448e-06,-0.0007933082524687052,0.020735416561365128,0.008033891582837035,0.006537846755236387,0.00374227249994874,0.2061556875705719,-0.05985065755575257,-0.026684701442718506,-0.001210900954902172,0.024777842685580254,0.01716510311590882,0.010680804960429668,-0.0038040615618228912,0.05423995852470398,0.02421707589911471,0.015433003194630146,-0.0006556200096383691,0.04709997773170471,0.01592119583503135,0.010561919771134853,0.004075248260051012,0.11165691912174225,-0.01813269807332145,-0.01815563067793846,0.007405230775475502,0.1399737298488617,-0.036580766809454775,-0.014698437415063381,0.007754100486636162,0.19973212480545044,-0.06037707381619843,-0.0261311586946249,-0.0023432313464581966,0.07023465633392334,0.013621117493082563,0.0028330334462225437,-0.002887116279453039,0.012493159621953964,-0.006189895880341186,-0.003772856667637825,0.0014316248707473278,0.03714122250676155,-0.010655302167441198,-0.0044917939230799675,0.0008337707258760929,0.076149120926857,-0.009527541845454826,-0.004831956699490547,0.002798215253278613,0.044463321566581726,-0.0017531604218100623,0.003954596817493439,-0.0022687779273837805,0.035255223512649536,-0.006710001686932577,-0.005334686953574419,-0.002745728474110365,0.06359396874904633,-0.007350743089428836,-0.004000075161457062,-8.846969285514206e-05,0.015164090320467949,-0.0032160741876731207,-0.0018753916956484318
source_balanced_cycle133_rank15_obj2_15_c2_x5_HighCOV_120723,133.0,15_c2_x5_HighCOV_120723,2,15,2,source_representative,False,22.92968319579963,source_balanced_expansion_candidate,1345.5777777777778,183.35555555555555,180.0,4940.9755859375,14.113113403320312,1250,87,1442,279,192,96,96,2477,3714,8827.2578125,8902.9658203125,75.7080078125,0.0709467530250549,0.0739238113164901,0.0029770582914352,0.2692582403567336,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle133_rank15_obj2_15_c2_x5_HighCOV_120723.npz,,0.2605251736111111,0.2359483506944444,0.0160861545138888,-0.0017053488330469,6.735467447309743,0.2218737885852733,0.3897946013171382,0.1439285408705473,-0.0129484028132997,11.0,0.0,,11.0,0.0,0.0309278350515464,10.0,-4.0,-5.158505154639178,0.0105263157894736,3.0,13.107603092783512,0.6494845360824746,0.0239425979381443,0.192,96,96,96,9.142675116891041e-05,9.621424978831782e-05,-0.00015017189404093901,-7.057360198814422e-05,3.845170795102604e-05,5.300478369463235e-05,-3.996667063754439e-05,-2.165316982427612e-05,-0.005174901336431503,0.022382160648703575,-0.002030962682175945,-0.0026776022277772427,0.0022914970759302378,0.011847054585814476,0.008139045144994991,0.0070081655867397785,-0.0013839959865435958,0.018601175397634506,0.00732798980821635,0.005372682586312294,8.438088116236031e-05,0.026282407343387604,-0.010672442049805166,-0.005342378281056881,0.00022936724417377263,0.02322540618479252,0.023195686591421516,0.018202301114797592,-0.001138068619184196,0.011173468083143234,0.001419005262064994,0.002210702281445265,-0.0011930870823562145,0.03215703368186951,-0.007091903862984565,-0.006762565113604069,-0.000890984374564141,0.04583838954567909,-0.0003622831779801802,-0.00254226615652442,0.0007049170089885592,0.030913017690181732,0.006241665608065787,0.0034916284494102,0.011677827686071396,0.24370500445365906,-0.05914497711269886,-0.02923424355685711,0.007691340520977974,0.12933382391929626,-0.03815864538528808,-0.020790811628103256,0.0036475330125540495,0.019305741414427757,0.008282745790768929,0.003822667058557272,0.0015889820642769337,0.04219575226306915,-0.008529500104869879,-0.004308108706027269,0.0012002139119431376,0.05012451484799385,-0.015967253610563736,-0.007648834027349949,-0.005166872404515743,0.025717461481690407,-0.03056007856679285,-0.023914016783237457,0.0015741962706670165,0.02004774659872055,-0.007393932206813545,-0.004150594584643841
source_balanced_cycle134_rank16_obj1_15_c2_x5_HighCOV_120723,134.0,15_c2_x5_HighCOV_120723,3,16,1,future16_negative,False,23.11031509401015,source_balanced_expansion_candidate,1347.0588235294117,182.6143790849673,153.0,6119.85302734375,15.798474311828612,1251,87,1443,279,192,96,96,3715,4953,8898.19140625,8927.3583984375,29.1669921875,0.0742800533771514,0.0752032548189163,0.0009232014417648,0.2915475947422533,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle134_rank16_obj1_15_c2_x5_HighCOV_120723.npz,,0.2647569444444444,0.2453342013888889,0.0076226128472222,0.0061127443084192,7.637686023356886,0.6114144988398381,0.4145783745594028,0.1408331077545881,-0.0228709106828019,11.0,0.0,,11.0,1.0,0.1849226804123712,6.0,4.0,2.6250000000000018,0.0210526315789473,12.0,2.606314432989692,3.8833762886597953,0.1431567835051548,0.192,96,96,96,8.167457417584956e-05,0.00010022609421866945,-7.706663755016054e-05,-1.4552071661455557e-05,3.3552358218003064e-05,4.815579450223595e-05,-1.680494256345954e-05,-4.658995749196038e-06,-0.000710014661308378,0.023914486169815063,-0.00328766762885559,-0.008503632619976997,0.0011675908463075757,0.013575607910752296,0.007825055481761841,0.009660536423325539,0.0008817355846986175,0.014884461648762226,0.005923944907829684,0.00778020778670907,0.0016390716191381216,0.010384543798863888,0.0013726855338685893,0.0017553746001794934,0.0008080644183792174,0.019479185342788696,0.016496841220405747,0.017054449766874313,-0.000891468022018671,0.01222157757729292,-0.0010345294443571836,-0.0023644540924578905,0.0020635363180190325,0.020311281085014343,-0.009347720149181492,-0.012823478318750858,-0.0001460936473449692,0.045224349945783615,-0.008277709526469387,-0.016927767544984818,-0.0004494105523917824,0.023725314065814018,-0.0022315852062954377,-0.006195057183504105,-0.0023377961479127407,0.23385238647460938,0.013229730148113468,0.06252092868089676,0.0002950392372440547,0.1171514019370079,0.0034103688402530316,0.027383774518966675,6.25386819592677e-05,0.010598912835121155,-0.0024320000843114334,-0.0009199553751386702,-0.0010933538433164358,0.036699432879686356,0.004216369727146232,0.012131997384130955,2.3193764718598686e-05,0.0221641156822443,-0.005371790117159871,-0.002063306514173746,0.0017860191874206066,0.045635927468538284,-0.013070700748511093,-0.0227589663118124,-0.0006969972746446729,0.013030354864895344,-0.0017259686243242445,0.0018468161579221487
source_balanced_cycle134_rank16_obj2_15_c2_x5_HighCOV_120723,134.0,15_c2_x5_HighCOV_120723,3,16,2,future16_negative,False,23.68139270372944,source_balanced_expansion_candidate,841.1111111111111,76.88888888888889,54.0,11074.1396484375,24.12325096130371,745,0,937,192,192,96,96,3715,4953,8980.36328125,9008.7548828125,28.3916015625,0.0857632011175155,0.0867747962474823,0.0010115951299667,0.2915475947422533,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle134_rank16_obj2_15_c2_x5_HighCOV_120723.npz,,0.2302517361111111,0.2092013888888889,0.0096842447916666,0.0069313704762671,14.843199225358076,2.023440956265447,0.5451488633052631,0.1447155680507421,-0.0164769261945807,13.0,0.0,,13.0,0.0,,12.0,0.0,0.1056701030927835,0.0,4.0,5.7345360824742295,,,0.192,96,96,96,0.0001250465284101665,0.00014917889493517574,-9.908471245963526e-05,-1.82484436663799e-05,4.648924004868604e-05,7.858969183871523e-05,-1.8929453347625832e-05,-4.835812433157116e-06,-0.0030365679413080215,0.022156795486807823,0.006512070813914764,0.010184383019804955,0.0021126552019268274,0.12795695662498474,0.011584332411018146,0.03464033082127571,0.0001035817913361825,0.016828766092658043,0.0022858795233332793,-0.00019020968466065824,0.003713250858709216,0.02814476005733013,0.0017964732851587983,-0.004248391836881638,0.0007809384842403233,0.06973465532064438,0.0007192498397719282,-0.01446659117937088,-0.002551890444010496,0.2029317021369934,-0.0013903231644929474,0.04317306727170944,0.00017927898443304002,0.08344651013612747,0.012718688303261606,0.025459444150328636,-0.0005152042140252888,0.09667690843343735,0.011383687957545343,0.023450730368494987,0.0011834094766527414,0.031131686642766,-0.00701686234518236,-0.009295026771724224,0.00021710638247895986,0.010842609219253063,0.0013157716344147407,0.0026342638302594423,0.0009057657443918288,0.02199108712375164,0.0035660943072319874,0.005642332602292299,0.00012483494356274605,0.08780404925346375,-0.01141284139609381,-0.030251527205109596,-0.000654956151265651,0.026332242414355278,0.006061848603789447,0.01119480561465025,-0.00017261182074435055,0.06492610275745392,-0.006355790334284968,-0.019999343901872635,-0.0012992590200155973,0.10885058343410492,-0.006719828700404741,-0.031017344444990158,0.0005199332954362035,0.026924893260002136,-0.0005938773369722926,-0.006693726871162653
source_balanced_cycle136_rank17_obj1_16_c2_x10_HighHighCOV_130723,136.0,16_c2_x10_HighHighCOV_130723,0,17,1,future16_negative,False,23.79397084507293,source_balanced_expansion_candidate,845.3103448275862,79.72413793103448,58.0,9831.376953125,24.424619674682617,749,0,941,192,192,96,96,0,1223,9075.0439453125,9048.6904296875,-26.353515625,0.0900412797927856,0.0914472639560699,0.0014059841632843,0.2500000000000227,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle136_rank17_obj1_16_c2_x10_HighHighCOV_130723.npz,,0.2259114583333333,0.1942816840277778,0.0076226128472222,0.016980148262994,15.89767464834864,0.6818132963781813,1.7038278911447575,0.1534372009336948,-0.0414316906838572,11.0,-1.0,-0.6456185567010311,11.0,-1.0,-0.7216494845360828,11.0,-1.0,0.0032216494845361,0.0105263157894736,2.0,-0.1649484536082476,-16.597938144329902,-0.6118663917525781,0.192,96,96,96,0.0001230451453011483,0.00033590471721254254,-4.1882478638542974e-05,-5.194511322770268e-05,2.397317257418763e-05,9.909766959026456e-05,-1.8901012672837454e-05,-2.1321713575161994e-05,-0.0049321469850838184,0.031416259706020355,0.010026898261735608,0.005345834884792566,-0.0020431960001587868,0.08431797474622726,-0.005440176494793331,-0.008074071258306503,0.0005832705646753311,0.011750924400985241,0.00021311371517521033,0.0008583050803281367,0.016628101468086243,0.17383576929569244,-0.05319463700135733,-0.028371697291731834,0.002914458280429244,0.017805704846978188,-0.004849061284116226,-0.003057883121073246,-0.011555133387446404,0.07915903627872467,0.0364674988941069,0.023457303643226624,-0.001247782725840807,0.03195770084857941,0.0110457532156847,0.006347515154629946,-0.0009781669359654188,0.025710823014378548,-0.0012468129676754525,-0.0031344774179160595,0.0017796542961150408,0.018190128728747368,-0.005444995675076682,-0.0035793078131973743,-0.0002357409248361364,0.015786686912178993,-0.00481220489868735,-0.0017221723683178425,0.0008600627770647407,0.009574135765433311,-0.0009144335464378343,-0.00012087996583431959,0.0005119685083627701,0.06036003679037094,-0.024866275126528073,-0.023160167038440704,-0.0012961688917130232,0.025732293725013733,0.0010671536288244046,-0.00041190406773239374,0.0019676638767123222,0.025184983387589455,-0.009691665201841575,-0.005935156252235174,0.0032586250454187393,0.04745263606309891,-0.0261525737850829,-0.018440376967191696,0.0011287935776636004,0.01362175215035677,-0.004684390927937591,-0.002801722614094615
