src_roi_id,dst_roi_id,edge_type,neighbor_rank,src_cycle,dst_cycle,cycle_delta_dst_minus_src,event_reference_cycle,distance_px,same_xy_region,src_is_event_roi,dst_is_event_roi,src_is_event_enriched_mode,dst_is_event_enriched_mode,src_front_positive_residual_binary,dst_front_positive_residual_binary,src_mode_review_priority,dst_mode_review_priority,src_phase_slope_positive_fraction_protocol_residual,dst_phase_slope_positive_fraction_protocol_residual,src_threshold_robust_phase_score_protocol_residual,dst_threshold_robust_phase_score_protocol_residual,src_diffusion_proxy_abs_median_um2_per_s_protocol_residual,dst_diffusion_proxy_abs_median_um2_per_s_protocol_residual,src_mode_label,dst_mode_label,src_cohort_role,dst_cohort_role,src_xy_region,dst_xy_region,is_event_roi_same,is_event_roi_both_positive,is_event_enriched_mode_same,is_event_enriched_mode_both_positive,front_positive_residual_binary_same,front_positive_residual_binary_both_positive
cycle90_rank3_obj4,cycle90_rank4_obj6,same_cycle_spatial_knn,1,90.0,90.0,0.0,86.0,325.36023168445126,True,0,0,0,0,0,0,1.1923076923076923,1.1538461538461535,-0.0178277307758196,-0.0178277307758196,-0.3797225244080635,-0.1104917551772943,1.3922553204727426e-06,1.5628215941447027e-06,front_negative_high_apparent_front_proxy,front_negative_high_apparent_front_proxy,control,control,3_0,3_0,True,False,True,False,True,False
cycle90_rank3_obj4,cycle90_rank5_obj10,same_cycle_spatial_knn,2,90.0,90.0,0.0,86.0,565.4224253824975,False,0,0,0,0,0,0,1.1923076923076923,0.9326923076923076,-0.0178277307758196,-0.0178277307758196,-0.3797225244080635,0.1395082448227057,1.3922553204727426e-06,-3.2354183198737946e-06,front_negative_high_apparent_front_proxy,near_baseline_or_context_like,control,control,3_0,1_1,True,False,True,False,True,False
cycle90_rank3_obj4,cycle90_rank6_obj3,same_cycle_spatial_knn,3,90.0,90.0,0.0,86.0,765.1868733931622,False,0,0,0,0,0,0,1.1923076923076923,0.9711538461538464,-0.0178277307758196,-0.0178277307758196,-0.3797225244080635,-0.2258763705619096,1.3922553204727426e-06,-1.3877525085501498e-06,front_negative_high_apparent_front_proxy,near_baseline_or_context_like,control,control,3_0,1_0,True,False,True,False,True,False
cycle90_rank3_obj4,cycle88_rank2_obj4,previous_cycle_spatial_knn,1,90.0,88.0,-2.0,86.0,2.1377259851974624,True,0,0,0,0,0,0,1.1923076923076923,1.8365384615384617,-0.0178277307758196,-0.1866405016576523,-0.3797225244080635,-0.5973385837232317,1.3922553204727426e-06,3.149160158608212e-06,front_negative_high_apparent_front_proxy,front_negative_high_apparent_front_proxy,control,control,3_0,3_0,True,False,True,False,True,False
cycle90_rank3_obj4,cycle88_rank4_obj8,previous_cycle_spatial_knn,2,90.0,88.0,-2.0,86.0,325.6827271296108,True,0,0,0,0,0,0,1.1923076923076923,1.471153846153846,-0.0178277307758196,-0.0437833588005094,-0.3797225244080635,-0.087723199107847,1.3922553204727426e-06,6.344928382582685e-06,front_negative_high_apparent_front_proxy,front_negative_high_apparent_front_proxy,control,control,3_0,3_0,True,False,True,False,True,False
cycle90_rank3_obj4,cycle88_rank5_obj9,previous_cycle_spatial_knn,3,90.0,88.0,-2.0,86.0,565.9185259832005,False,0,0,0,0,0,0,1.1923076923076923,1.0865384615384617,-0.0178277307758196,-0.0437833588005094,-0.3797225244080635,0.1238152624306145,1.3922553204727426e-06,-1.6156425158340869e-06,front_negative_high_apparent_front_proxy,near_baseline_or_context_like,control,control,3_0,1_1,True,False,True,False,True,False
cycle90_rank4_obj6,cycle88_rank4_obj8,same_reference_spatial_knn,1,90.0,88.0,-2.0,86.0,1.3003915830902222,True,0,0,0,0,0,0,1.1538461538461535,1.471153846153846,-0.0178277307758196,-0.0437833588005094,-0.1104917551772943,-0.087723199107847,1.5628215941447027e-06,6.344928382582685e-06,front_negative_high_apparent_front_proxy,front_negative_high_apparent_front_proxy,control,control,3_0,3_0,True,False,True,False,True,False
cycle90_rank4_obj6,cycle86_rank5_obj8,same_reference_spatial_knn,2,90.0,86.0,-4.0,86.0,2.670878108623715,True,0,1,0,0,0,1,1.1538461538461535,1.5673076923076923,-0.0178277307758196,0.0650642115750638,-0.1104917551772943,-0.0291426200244691,1.5628215941447027e-06,-1.551461893017579e-06,front_negative_high_apparent_front_proxy,near_baseline_or_context_like,control,event,3_0,3_0,False,False,True,False,False,False
cycle90_rank4_obj6,cycle86_rank2_obj6,same_reference_spatial_knn,3,90.0,86.0,-4.0,86.0,325.0793175382087,True,0,1,0,0,0,1,1.1538461538461535,1.2692307692307692,-0.0178277307758196,0.0650642115750638,-0.1104917551772943,0.0093189184370691,1.5628215941447027e-06,-5.867342541429243e-07,front_negative_high_apparent_front_proxy,near_baseline_or_context_like,control,event,3_0,3_0,False,False,True,False,False,False
cycle90_rank4_obj6,cycle90_rank3_obj4,same_cycle_spatial_knn,1,90.0,90.0,0.0,86.0,325.36023168445126,True,0,0,0,0,0,0,1.1538461538461535,1.1923076923076923,-0.0178277307758196,-0.0178277307758196,-0.1104917551772943,-0.3797225244080635,1.5628215941447027e-06,1.3922553204727426e-06,front_negative_high_apparent_front_proxy,front_negative_high_apparent_front_proxy,control,control,3_0,3_0,True,False,True,False,True,False
cycle90_rank4_obj6,cycle90_rank5_obj10,same_cycle_spatial_knn,2,90.0,90.0,0.0,86.0,871.7976921329523,False,0,0,0,0,0,0,1.1538461538461535,0.9326923076923076,-0.0178277307758196,-0.0178277307758196,-0.1104917551772943,0.1395082448227057,1.5628215941447027e-06,-3.2354183198737946e-06,front_negative_high_apparent_front_proxy,near_baseline_or_context_like,control,control,3_0,1_1,True,False,True,False,True,False
cycle90_rank4_obj6,cycle90_rank6_obj3,same_cycle_spatial_knn,3,90.0,90.0,0.0,86.0,1088.7013891464537,False,0,0,0,0,0,0,1.1538461538461535,0.9711538461538464,-0.0178277307758196,-0.0178277307758196,-0.1104917551772943,-0.2258763705619096,1.5628215941447027e-06,-1.3877525085501498e-06,front_negative_high_apparent_front_proxy,near_baseline_or_context_like,control,control,3_0,1_0,True,False,True,False,True,False
cycle90_rank4_obj6,cycle88_rank4_obj8,previous_cycle_spatial_knn,1,90.0,88.0,-2.0,86.0,1.3003915830902222,True,0,0,0,0,0,0,1.1538461538461535,1.471153846153846,-0.0178277307758196,-0.0437833588005094,-0.1104917551772943,-0.087723199107847,1.5628215941447027e-06,6.344928382582685e-06,front_negative_high_apparent_front_proxy,front_negative_high_apparent_front_proxy,control,control,3_0,3_0,True,False,True,False,True,False
cycle90_rank4_obj6,cycle88_rank2_obj4,previous_cycle_spatial_knn,2,90.0,88.0,-2.0,86.0,325.85371813205967,True,0,0,0,0,0,0,1.1538461538461535,1.8365384615384617,-0.0178277307758196,-0.1866405016576523,-0.1104917551772943,-0.5973385837232317,1.5628215941447027e-06,3.149160158608212e-06,front_negative_high_apparent_front_proxy,front_negative_high_apparent_front_proxy,control,control,3_0,3_0,True,False,True,False,True,False
cycle90_rank4_obj6,cycle88_rank5_obj9,previous_cycle_spatial_knn,3,90.0,88.0,-2.0,86.0,872.2171363682909,False,0,0,0,0,0,0,1.1538461538461535,1.0865384615384617,-0.0178277307758196,-0.0437833588005094,-0.1104917551772943,0.1238152624306145,1.5628215941447027e-06,-1.6156425158340869e-06,front_negative_high_apparent_front_proxy,near_baseline_or_context_like,control,control,3_0,1_1,True,False,True,False,True,False
cycle90_rank5_obj10,cycle86_rank4_obj9,same_reference_spatial_knn,1,90.0,86.0,-4.0,86.0,0.6468368577971729,True,0,1,0,1,0,1,0.9326923076923076,2.644230769230769,-0.0178277307758196,0.0650642115750638,0.1395082448227057,0.163165072283223,-3.2354183198737946e-06,-1.778183918779655e-06,near_baseline_or_context_like,optical_brightening_decorrelating_rollout_hard_front_positive,control,event,1_1,1_1,False,False,False,False,False,False
cycle90_rank5_obj10,cycle88_rank5_obj9,same_reference_spatial_knn,2,90.0,88.0,-2.0,86.0,0.672342513906767,True,0,0,0,0,0,0,0.9326923076923076,1.0865384615384617,-0.0178277307758196,-0.0437833588005094,0.1395082448227057,0.1238152624306145,-3.2354183198737946e-06,-1.6156425158340869e-06,near_baseline_or_context_like,near_baseline_or_context_like,control,control,1_1,1_1,True,False,True,False,True,False
cycle90_rank5_obj10,cycle90_rank6_obj3,same_reference_spatial_knn,3,90.0,90.0,0.0,86.0,281.46221150653867,False,0,0,0,0,0,0,0.9326923076923076,0.9711538461538464,-0.0178277307758196,-0.0178277307758196,0.1395082448227057,-0.2258763705619096,-3.2354183198737946e-06,-1.3877525085501498e-06,near_baseline_or_context_like,near_baseline_or_context_like,control,control,1_1,1_0,True,False,True,False,True,False
cycle90_rank5_obj10,cycle90_rank6_obj3,same_cycle_spatial_knn,1,90.0,90.0,0.0,86.0,281.46221150653867,False,0,0,0,0,0,0,0.9326923076923076,0.9711538461538464,-0.0178277307758196,-0.0178277307758196,0.1395082448227057,-0.2258763705619096,-3.2354183198737946e-06,-1.3877525085501498e-06,near_baseline_or_context_like,near_baseline_or_context_like,control,control,1_1,1_0,True,False,True,False,True,False
cycle90_rank5_obj10,cycle90_rank3_obj4,same_cycle_spatial_knn,2,90.0,90.0,0.0,86.0,565.4224253824975,False,0,0,0,0,0,0,0.9326923076923076,1.1923076923076923,-0.0178277307758196,-0.0178277307758196,0.1395082448227057,-0.3797225244080635,-3.2354183198737946e-06,1.3922553204727426e-06,near_baseline_or_context_like,front_negative_high_apparent_front_proxy,control,control,1_1,3_0,True,False,True,False,True,False
cycle90_rank5_obj10,cycle90_rank4_obj6,same_cycle_spatial_knn,3,90.0,90.0,0.0,86.0,871.7976921329523,False,0,0,0,0,0,0,0.9326923076923076,1.1538461538461535,-0.0178277307758196,-0.0178277307758196,0.1395082448227057,-0.1104917551772943,-3.2354183198737946e-06,1.5628215941447027e-06,near_baseline_or_context_like,front_negative_high_apparent_front_proxy,control,control,1_1,3_0,True,False,True,False,True,False
cycle90_rank5_obj10,cycle88_rank5_obj9,previous_cycle_spatial_knn,1,90.0,88.0,-2.0,86.0,0.672342513906767,True,0,0,0,0,0,0,0.9326923076923076,1.0865384615384617,-0.0178277307758196,-0.0437833588005094,0.1395082448227057,0.1238152624306145,-3.2354183198737946e-06,-1.6156425158340869e-06,near_baseline_or_context_like,near_baseline_or_context_like,control,control,1_1,1_1,True,False,True,False,True,False
cycle90_rank5_obj10,cycle88_rank2_obj4,previous_cycle_spatial_knn,2,90.0,88.0,-2.0,86.0,565.8510879414209,False,0,0,0,0,0,0,0.9326923076923076,1.8365384615384617,-0.0178277307758196,-0.1866405016576523,0.1395082448227057,-0.5973385837232317,-3.2354183198737946e-06,3.149160158608212e-06,near_baseline_or_context_like,front_negative_high_apparent_front_proxy,control,control,1_1,3_0,True,False,True,False,True,False
cycle90_rank5_obj10,cycle88_rank3_obj6,previous_cycle_spatial_knn,3,90.0,88.0,-2.0,86.0,792.6678635080233,False,0,0,0,0,0,0,0.9326923076923076,1.0865384615384617,-0.0178277307758196,-0.0437833588005094,0.1395082448227057,0.1815075701229222,-3.2354183198737946e-06,3.1192672843138827e-06,near_baseline_or_context_like,front_negative_high_apparent_front_proxy,control,control,1_1,2_3,True,False,True,False,True,False
cycle116_rank2_obj2,cycle118_rank2_obj2,same_reference_spatial_knn,1,116.0,118.0,2.0,116.0,1.5764475495147898,True,1,0,0,0,1,0,0.9038461538461536,0.673076923076923,0.0026455239053564,-0.0045616643801136,0.1749824232644163,0.1261776641838955,-1.0749852266549075e-06,-1.7635440270282522e-06,near_baseline_or_context_like,near_baseline_or_context_like,event,control,3_0,3_0,False,False,True,False,False,False
cycle116_rank2_obj2,cycle116_rank3_obj9,same_reference_spatial_knn,2,116.0,116.0,0.0,116.0,565.2733088150359,False,1,1,0,0,1,1,0.9038461538461536,0.8076923076923077,0.0026455239053564,0.0026455239053564,0.1749824232644163,-0.0173252690432759,-1.0749852266549075e-06,-1.6583539047039635e-09,near_baseline_or_context_like,near_baseline_or_context_like,event,event,3_0,1_1,True,True,True,False,True,True
cycle116_rank2_obj2,cycle118_rank3_obj9,same_reference_spatial_knn,3,116.0,118.0,2.0,116.0,565.8280327086461,False,1,0,0,0,1,0,0.9038461538461536,0.903846153846154,0.0026455239053564,-0.0045616643801136,0.1749824232644163,-0.0661300281237966,-1.0749852266549075e-06,-2.700998806538509e-06,near_baseline_or_context_like,near_baseline_or_context_like,event,control,3_0,1_1,False,False,True,False,False,False
cycle116_rank2_obj2,cycle116_rank3_obj9,same_cycle_spatial_knn,1,116.0,116.0,0.0,116.0,565.2733088150359,False,1,1,0,0,1,1,0.9038461538461536,0.8076923076923077,0.0026455239053564,0.0026455239053564,0.1749824232644163,-0.0173252690432759,-1.0749852266549075e-06,-1.6583539047039635e-09,near_baseline_or_context_like,near_baseline_or_context_like,event,event,3_0,1_1,True,True,True,False,True,True
cycle116_rank2_obj2,cycle116_rank7_obj37,same_cycle_spatial_knn,2,116.0,116.0,0.0,116.0,728.8571201202222,False,1,1,0,1,1,1,0.9038461538461536,1.6153846153846152,0.0026455239053564,0.0026455239053564,0.1749824232644163,0.0403670386490317,-1.0749852266549075e-06,2.449019551320061e-06,near_baseline_or_context_like,optical_brightening_decorrelating_rollout_hard_front_positive,event,event,3_0,2_2,True,True,False,False,True,True
cycle116_rank2_obj2,cycle116_rank1_obj6,same_cycle_spatial_knn,3,116.0,116.0,0.0,116.0,923.163187655169,False,1,1,0,0,1,1,0.9038461538461536,1.0576923076923077,0.0026455239053564,0.0026455239053564,0.1749824232644163,0.1942131924951856,-1.0749852266549075e-06,-1.1184417468833687e-06,near_baseline_or_context_like,near_baseline_or_context_like,event,event,3_0,2_3,True,True,True,False,True,True
cycle116_rank2_obj2,cycle118_rank2_obj2,next_cycle_spatial_knn,1,116.0,118.0,2.0,116.0,1.5764475495147898,True,1,0,0,0,1,0,0.9038461538461536,0.673076923076923,0.0026455239053564,-0.0045616643801136,0.1749824232644163,0.1261776641838955,-1.0749852266549075e-06,-1.7635440270282522e-06,near_baseline_or_context_like,near_baseline_or_context_like,event,control,3_0,3_0,False,False,True,False,False,False
cycle116_rank2_obj2,cycle118_rank3_obj9,next_cycle_spatial_knn,2,116.0,118.0,2.0,116.0,565.8280327086461,False,1,0,0,0,1,0,0.9038461538461536,0.903846153846154,0.0026455239053564,-0.0045616643801136,0.1749824232644163,-0.0661300281237966,-1.0749852266549075e-06,-2.700998806538509e-06,near_baseline_or_context_like,near_baseline_or_context_like,event,control,3_0,1_1,False,False,True,False,False,False
cycle116_rank2_obj2,cycle118_rank4_obj1,next_cycle_spatial_knn,3,116.0,118.0,2.0,116.0,764.5667667577827,False,1,0,0,0,1,0,0.9038461538461536,0.9615384615384616,0.0026455239053564,-0.0045616643801136,0.1749824232644163,0.0300238180300495,-1.0749852266549075e-06,-1.0246332137107062e-06,near_baseline_or_context_like,near_baseline_or_context_like,event,control,3_0,1_0,False,False,True,False,False,False
cycle116_rank3_obj9,cycle118_rank3_obj9,same_reference_spatial_knn,1,116.0,118.0,2.0,116.0,0.7249969165847966,True,1,0,0,0,1,0,0.8076923076923077,0.903846153846154,0.0026455239053564,-0.0045616643801136,-0.0173252690432759,-0.0661300281237966,-1.6583539047039635e-09,-2.700998806538509e-06,near_baseline_or_context_like,near_baseline_or_context_like,event,control,1_1,1_1,False,False,True,False,False,False
cycle116_rank3_obj9,cycle118_rank4_obj1,same_reference_spatial_knn,2,116.0,118.0,2.0,116.0,277.7215864190556,False,1,0,0,0,1,0,0.8076923076923077,0.9615384615384616,0.0026455239053564,-0.0045616643801136,-0.0173252690432759,0.0300238180300495,-1.6583539047039635e-09,-1.0246332137107062e-06,near_baseline_or_context_like,near_baseline_or_context_like,event,control,1_1,1_0,False,False,True,False,False,False
cycle116_rank3_obj9,cycle116_rank2_obj2,same_reference_spatial_knn,3,116.0,116.0,0.0,116.0,565.2733088150359,False,1,1,0,0,1,1,0.8076923076923077,0.9038461538461536,0.0026455239053564,0.0026455239053564,-0.0173252690432759,0.1749824232644163,-1.6583539047039635e-09,-1.0749852266549075e-06,near_baseline_or_context_like,near_baseline_or_context_like,event,event,1_1,3_0,True,True,True,False,True,True
cycle116_rank3_obj9,cycle116_rank2_obj2,same_cycle_spatial_knn,1,116.0,116.0,0.0,116.0,565.2733088150359,False,1,1,0,0,1,1,0.8076923076923077,0.9038461538461536,0.0026455239053564,0.0026455239053564,-0.0173252690432759,0.1749824232644163,-1.6583539047039635e-09,-1.0749852266549075e-06,near_baseline_or_context_like,near_baseline_or_context_like,event,event,1_1,3_0,True,True,True,False,True,True
cycle116_rank3_obj9,cycle116_rank7_obj37,same_cycle_spatial_knn,2,116.0,116.0,0.0,116.0,677.5403423910851,False,1,1,0,1,1,1,0.8076923076923077,1.6153846153846152,0.0026455239053564,0.0026455239053564,-0.0173252690432759,0.0403670386490317,-1.6583539047039635e-09,2.449019551320061e-06,near_baseline_or_context_like,optical_brightening_decorrelating_rollout_hard_front_positive,event,event,1_1,2_2,True,True,False,False,True,True
cycle116_rank3_obj9,cycle116_rank1_obj6,same_cycle_spatial_knn,3,116.0,116.0,0.0,116.0,802.9657692819883,False,1,1,0,0,1,1,0.8076923076923077,1.0576923076923077,0.0026455239053564,0.0026455239053564,-0.0173252690432759,0.1942131924951856,-1.6583539047039635e-09,-1.1184417468833687e-06,near_baseline_or_context_like,near_baseline_or_context_like,event,event,1_1,2_3,True,True,True,False,True,True
cycle116_rank3_obj9,cycle118_rank3_obj9,next_cycle_spatial_knn,1,116.0,118.0,2.0,116.0,0.7249969165847966,True,1,0,0,0,1,0,0.8076923076923077,0.903846153846154,0.0026455239053564,-0.0045616643801136,-0.0173252690432759,-0.0661300281237966,-1.6583539047039635e-09,-2.700998806538509e-06,near_baseline_or_context_like,near_baseline_or_context_like,event,control,1_1,1_1,False,False,True,False,False,False
cycle116_rank3_obj9,cycle118_rank4_obj1,next_cycle_spatial_knn,2,116.0,118.0,2.0,116.0,277.7215864190556,False,1,0,0,0,1,0,0.8076923076923077,0.9615384615384616,0.0026455239053564,-0.0045616643801136,-0.0173252690432759,0.0300238180300495,-1.6583539047039635e-09,-1.0246332137107062e-06,near_baseline_or_context_like,near_baseline_or_context_like,event,control,1_1,1_0,False,False,True,False,False,False
cycle116_rank3_obj9,cycle118_rank2_obj2,next_cycle_spatial_knn,3,116.0,118.0,2.0,116.0,566.4822846288964,False,1,0,0,0,1,0,0.8076923076923077,0.673076923076923,0.0026455239053564,-0.0045616643801136,-0.0173252690432759,0.1261776641838955,-1.6583539047039635e-09,-1.7635440270282522e-06,near_baseline_or_context_like,near_baseline_or_context_like,event,control,1_1,3_0,False,False,True,False,False,False
cycle116_rank1_obj6,cycle118_rank1_obj7,same_reference_spatial_knn,1,116.0,118.0,2.0,116.0,3.181238473419249,True,1,0,0,0,1,0,1.0576923076923077,0.625,0.0026455239053564,-0.0045616643801136,0.1942131924951856,0.164639202645434,-1.1184417468833687e-06,-1.726882028665113e-06,near_baseline_or_context_like,near_baseline_or_context_like,event,control,2_3,2_3,False,False,True,False,False,False
cycle116_rank1_obj6,cycle116_rank5_obj43,same_reference_spatial_knn,2,116.0,116.0,0.0,116.0,101.29645914564502,True,1,1,0,0,1,1,1.0576923076923077,0.7115384615384615,0.0026455239053564,0.0026455239053564,0.1942131924951856,0.0211362694182626,-1.1184417468833687e-06,3.268721368971139e-06,near_baseline_or_context_like,front_negative_high_apparent_front_proxy,event,event,2_3,2_3,True,True,True,False,True,True
cycle116_rank1_obj6,cycle116_rank7_obj37,same_reference_spatial_knn,3,116.0,116.0,0.0,116.0,196.29113186315257,False,1,1,0,1,1,1,1.0576923076923077,1.6153846153846152,0.0026455239053564,0.0026455239053564,0.1942131924951856,0.0403670386490317,-1.1184417468833687e-06,2.449019551320061e-06,near_baseline_or_context_like,optical_brightening_decorrelating_rollout_hard_front_positive,event,event,2_3,2_2,True,True,False,False,True,True
cycle116_rank1_obj6,cycle116_rank5_obj43,same_cycle_spatial_knn,1,116.0,116.0,0.0,116.0,101.29645914564502,True,1,1,0,0,1,1,1.0576923076923077,0.7115384615384615,0.0026455239053564,0.0026455239053564,0.1942131924951856,0.0211362694182626,-1.1184417468833687e-06,3.268721368971139e-06,near_baseline_or_context_like,front_negative_high_apparent_front_proxy,event,event,2_3,2_3,True,True,True,False,True,True
cycle116_rank1_obj6,cycle116_rank7_obj37,same_cycle_spatial_knn,2,116.0,116.0,0.0,116.0,196.29113186315257,False,1,1,0,1,1,1,1.0576923076923077,1.6153846153846152,0.0026455239053564,0.0026455239053564,0.1942131924951856,0.0403670386490317,-1.1184417468833687e-06,2.449019551320061e-06,near_baseline_or_context_like,optical_brightening_decorrelating_rollout_hard_front_positive,event,event,2_3,2_2,True,True,False,False,True,True
cycle116_rank1_obj6,cycle116_rank3_obj9,same_cycle_spatial_knn,3,116.0,116.0,0.0,116.0,802.9657692819883,False,1,1,0,0,1,1,1.0576923076923077,0.8076923076923077,0.0026455239053564,0.0026455239053564,0.1942131924951856,-0.0173252690432759,-1.1184417468833687e-06,-1.6583539047039635e-09,near_baseline_or_context_like,near_baseline_or_context_like,event,event,2_3,1_1,True,True,True,False,True,True
cycle116_rank1_obj6,cycle118_rank1_obj7,next_cycle_spatial_knn,1,116.0,118.0,2.0,116.0,3.181238473419249,True,1,0,0,0,1,0,1.0576923076923077,0.625,0.0026455239053564,-0.0045616643801136,0.1942131924951856,0.164639202645434,-1.1184417468833687e-06,-1.726882028665113e-06,near_baseline_or_context_like,near_baseline_or_context_like,event,control,2_3,2_3,False,False,True,False,False,False
cycle116_rank1_obj6,cycle118_rank3_obj9,next_cycle_spatial_knn,2,116.0,118.0,2.0,116.0,803.4978284541774,False,1,0,0,0,1,0,1.0576923076923077,0.903846153846154,0.0026455239053564,-0.0045616643801136,0.1942131924951856,-0.0661300281237966,-1.1184417468833687e-06,-2.700998806538509e-06,near_baseline_or_context_like,near_baseline_or_context_like,event,control,2_3,1_1,False,False,True,False,False,False
cycle116_rank1_obj6,cycle118_rank2_obj2,next_cycle_spatial_knn,3,116.0,118.0,2.0,116.0,922.9003269315167,False,1,0,0,0,1,0,1.0576923076923077,0.673076923076923,0.0026455239053564,-0.0045616643801136,0.1942131924951856,0.1261776641838955,-1.1184417468833687e-06,-1.7635440270282522e-06,near_baseline_or_context_like,near_baseline_or_context_like,event,control,2_3,3_0,False,False,True,False,False,False
cycle116_rank5_obj43,cycle116_rank1_obj6,same_reference_spatial_knn,1,116.0,116.0,0.0,116.0,101.29645914564502,True,1,1,0,0,1,1,0.7115384615384615,1.0576923076923077,0.0026455239053564,0.0026455239053564,0.0211362694182626,0.1942131924951856,3.268721368971139e-06,-1.1184417468833687e-06,front_negative_high_apparent_front_proxy,near_baseline_or_context_like,event,event,2_3,2_3,True,True,True,False,True,True
cycle116_rank5_obj43,cycle118_rank1_obj7,same_reference_spatial_knn,2,116.0,118.0,2.0,116.0,103.7157960563711,True,1,0,0,0,1,0,0.7115384615384615,0.625,0.0026455239053564,-0.0045616643801136,0.0211362694182626,0.164639202645434,3.268721368971139e-06,-1.726882028665113e-06,front_negative_high_apparent_front_proxy,near_baseline_or_context_like,event,control,2_3,2_3,False,False,True,False,False,False
cycle116_rank5_obj43,cycle116_rank7_obj37,same_reference_spatial_knn,3,116.0,116.0,0.0,116.0,277.4395116861116,False,1,1,0,1,1,1,0.7115384615384615,1.6153846153846152,0.0026455239053564,0.0026455239053564,0.0211362694182626,0.0403670386490317,3.268721368971139e-06,2.449019551320061e-06,front_negative_high_apparent_front_proxy,optical_brightening_decorrelating_rollout_hard_front_positive,event,event,2_3,2_2,True,True,False,False,True,True
cycle116_rank5_obj43,cycle116_rank1_obj6,same_cycle_spatial_knn,1,116.0,116.0,0.0,116.0,101.29645914564502,True,1,1,0,0,1,1,0.7115384615384615,1.0576923076923077,0.0026455239053564,0.0026455239053564,0.0211362694182626,0.1942131924951856,3.268721368971139e-06,-1.1184417468833687e-06,front_negative_high_apparent_front_proxy,near_baseline_or_context_like,event,event,2_3,2_3,True,True,True,False,True,True
cycle116_rank5_obj43,cycle116_rank7_obj37,same_cycle_spatial_knn,2,116.0,116.0,0.0,116.0,277.4395116861116,False,1,1,0,1,1,1,0.7115384615384615,1.6153846153846152,0.0026455239053564,0.0026455239053564,0.0211362694182626,0.0403670386490317,3.268721368971139e-06,2.449019551320061e-06,front_negative_high_apparent_front_proxy,optical_brightening_decorrelating_rollout_hard_front_positive,event,event,2_3,2_2,True,True,False,False,True,True
cycle116_rank5_obj43,cycle116_rank3_obj9,same_cycle_spatial_knn,3,116.0,116.0,0.0,116.0,904.2615971525364,False,1,1,0,0,1,1,0.7115384615384615,0.8076923076923077,0.0026455239053564,0.0026455239053564,0.0211362694182626,-0.0173252690432759,3.268721368971139e-06,-1.6583539047039635e-09,front_negative_high_apparent_front_proxy,near_baseline_or_context_like,event,event,2_3,1_1,True,True,True,False,True,True
cycle116_rank5_obj43,cycle118_rank1_obj7,next_cycle_spatial_knn,1,116.0,118.0,2.0,116.0,103.7157960563711,True,1,0,0,0,1,0,0.7115384615384615,0.625,0.0026455239053564,-0.0045616643801136,0.0211362694182626,0.164639202645434,3.268721368971139e-06,-1.726882028665113e-06,front_negative_high_apparent_front_proxy,near_baseline_or_context_like,event,control,2_3,2_3,False,False,True,False,False,False
cycle116_rank5_obj43,cycle118_rank3_obj9,next_cycle_spatial_knn,2,116.0,118.0,2.0,116.0,904.7938460030118,False,1,0,0,0,1,0,0.7115384615384615,0.903846153846154,0.0026455239053564,-0.0045616643801136,0.0211362694182626,-0.0661300281237966,3.268721368971139e-06,-2.700998806538509e-06,front_negative_high_apparent_front_proxy,near_baseline_or_context_like,event,control,2_3,1_1,False,False,True,False,False,False
cycle116_rank5_obj43,cycle118_rank2_obj2,next_cycle_spatial_knn,3,116.0,118.0,2.0,116.0,1004.9295065656476,False,1,0,0,0,1,0,0.7115384615384615,0.673076923076923,0.0026455239053564,-0.0045616643801136,0.0211362694182626,0.1261776641838955,3.268721368971139e-06,-1.7635440270282522e-06,front_negative_high_apparent_front_proxy,near_baseline_or_context_like,event,control,2_3,3_0,False,False,True,False,False,False
cycle116_rank7_obj37,cycle118_rank1_obj7,same_reference_spatial_knn,1,116.0,118.0,2.0,116.0,196.0919159732723,False,1,0,1,0,1,0,1.6153846153846152,0.625,0.0026455239053564,-0.0045616643801136,0.0403670386490317,0.164639202645434,2.449019551320061e-06,-1.726882028665113e-06,optical_brightening_decorrelating_rollout_hard_front_positive,near_baseline_or_context_like,event,control,2_2,2_3,False,False,False,False,False,False
cycle116_rank7_obj37,cycle116_rank1_obj6,same_reference_spatial_knn,2,116.0,116.0,0.0,116.0,196.29113186315257,False,1,1,1,0,1,1,1.6153846153846152,1.0576923076923077,0.0026455239053564,0.0026455239053564,0.0403670386490317,0.1942131924951856,2.449019551320061e-06,-1.1184417468833687e-06,optical_brightening_decorrelating_rollout_hard_front_positive,near_baseline_or_context_like,event,event,2_2,2_3,True,True,False,False,True,True
cycle116_rank7_obj37,cycle116_rank5_obj43,same_reference_spatial_knn,3,116.0,116.0,0.0,116.0,277.4395116861116,False,1,1,1,0,1,1,1.6153846153846152,0.7115384615384615,0.0026455239053564,0.0026455239053564,0.0403670386490317,0.0211362694182626,2.449019551320061e-06,3.268721368971139e-06,optical_brightening_decorrelating_rollout_hard_front_positive,front_negative_high_apparent_front_proxy,event,event,2_2,2_3,True,True,False,False,True,True
