roi_id,cycleNo,source_stem,local_cycle_index,expansion_cycle_rank,object_candidate_rank,selection_reason,event_relative_bin,cohort_role,cycles_to_next_event,cycles_since_prev_event,future_event_within_32cycles,past_event_within_16cycles,already_in_existing_video_cohort,validation_score,validation_label,object_x_full_approx,object_y_full_approx,object_area_ds_px,object_mean_residual,object_mean_abs_z,crop_x0,crop_y0,crop_x1,crop_y1,crop_size_full,output_size,n_frames,first_frame_index,last_frame_index,roi_mean_first,roi_mean_last,roi_mean_delta_last_minus_first,roi_norm_mean_first,roi_norm_mean_last,roi_norm_mean_delta_last_minus_first,stage_drift_xy_sampled,future_any_drop_within_8cycles,future_any_drop_within_16cycles,any_abrupt_drop,npz_path,preview_png,mask_base_area_fraction,mask_area_fraction_median,mask_area_fraction_iqr,mask_area_fraction_slope,mask_centroid_path_px,mask_centroid_max_step_px,mask_centroid_drift_px,masked_minus_background_mean_median,masked_minus_background_mean_slope,front_radius_q60_median_px,front_radius_q60_delta_px,front_radius_q60_slope_px_per_norm_time,front_radius_q70_median_px,front_radius_q70_delta_px,front_radius_q70_slope_px_per_norm_time,front_radius_q80_median_px,front_radius_q80_delta_px,front_radius_q80_slope_px_per_norm_time,front_radius_q70_positive_step_fraction,front_gradient_peak_radius_median_px,front_gradient_peak_radius_slope_px_per_norm_time,apparent_diffusion_q70_px2_per_norm_time,apparent_diffusion_q70_um2_per_norm_time,pixel_size_um_assumed,n_loaded_frames,frame_height,frame_width
source_balanced_cycle143_rank23_obj2_16_c2_x10_HighHighCOV_130723,143.0,16_c2_x10_HighHighCOV_130723,7,23,2,source_fill,mid_pre_event_9_16,source_balanced_pre_event_sampling,13.0,27.0,1.0,0.0,True,23.07739042520344,source_balanced_pre_event_candidate,846.1639344262295,80.72131147540983,61.0,9666.115234375,22.57683753967285,750,0,942,192,192,96,96,8571,9795,8915.1591796875,8916.51171875,1.3525390625,0.0777023360133171,0.0784679055213928,0.0007655695080757,0.2499999999999317,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle143_rank23_obj2_16_c2_x10_HighHighCOV_130723.npz,,0.22764756944444445,0.20377604166666666,0.01006401909722221,0.011773073386490555,15.746471037077262,1.770324297795159,2.1564288736487978,0.14341276325285435,-0.006475861126691412,11.0,-1.0,-0.08891752577319592,11.0,-1.0,-0.02255154639175257,10.0,-1.0,-1.0766752577319592,0.021052631578947368,2.0,-1.661726804123712,-0.6153350515463907,-0.02268371134020618,0.192,96,96,96
source_balanced_cycle144_rank24_obj1_16_c2_x10_HighHighCOV_130723,144.0,16_c2_x10_HighHighCOV_130723,8,24,1,source_fill,mid_pre_event_9_16,source_balanced_pre_event_sampling,12.0,28.0,1.0,0.0,True,22.590976176723345,source_balanced_pre_event_candidate,1349.6830601092895,182.8415300546448,183.0,4845.72216796875,14.80323886871338,1254,87,1446,279,192,96,96,9796,11019,8831.65234375,8814.2470703125,-17.4052734375,0.0680693164467811,0.0672657266259193,-0.0008035898208618,0.2236067977499281,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle144_rank24_obj1_16_c2_x10_HighHighCOV_130723.npz,,0.2552083333333333,0.23253038194444445,0.00840928819444442,0.004394181678658364,7.727955995670249,0.3280084566099083,0.33788096610343293,0.14403071254491806,-0.002565325965106337,9.0,0.0,-0.003221649484536087,8.0,0.0,,6.0,0.0,0.005154639175257759,0.0,3.0,0.095360824742268,,,0.192,96,96,96
source_balanced_cycle144_rank24_obj2_16_c2_x10_HighHighCOV_130723,144.0,16_c2_x10_HighHighCOV_130723,8,24,2,source_fill,mid_pre_event_9_16,source_balanced_pre_event_sampling,12.0,28.0,1.0,0.0,True,22.26423334099348,source_balanced_pre_event_candidate,1199.6043956043957,1099.956043956044,91.0,7784.32568359375,18.023408889770508,1104,1004,1296,1196,192,96,96,9796,11019,8453.20703125,8443.4775390625,-9.7294921875,0.0679221972823143,0.0672946870326995,-0.0006275102496147,0.2236067977499281,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle144_rank24_obj2_16_c2_x10_HighHighCOV_130723.npz,,0.2953559027777778,0.2679036458333333,0.010769314236111105,0.003490260103450734,8.442407011779022,0.3964689077131902,0.048652387816920474,0.1379239670932293,-0.0026171777695033387,8.0,0.0,0.14626288659793787,6.0,0.0,0.10115979381443303,5.0,0.0,,0.031578947368421054,4.0,-0.5966494845360826,1.1127577319587634,0.0410207010309279,0.192,96,96,96
source_balanced_cycle145_rank25_obj1_16_c2_x10_HighHighCOV_130723,145.0,16_c2_x10_HighHighCOV_130723,9,25,1,source_fill,mid_pre_event_9_16,source_balanced_pre_event_sampling,11.0,29.0,1.0,0.0,True,22.332565100069694,source_balanced_pre_event_candidate,1200.943820224719,1101.123595505618,89.0,7778.58837890625,18.41042709350586,1105,1005,1297,1197,192,96,96,11020,12244,8454.26953125,8386.8095703125,-67.4599609375,0.0684942901134491,0.064897708594799,-0.00359658151865,0.2236067977500298,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle145_rank25_obj1_16_c2_x10_HighHighCOV_130723.npz,,0.2912326388888889,0.2647026909722222,0.016682942708333315,0.009113674447845081,9.863161741696764,0.8092089716161951,0.06212131420593554,0.14028536900877953,-0.00021332457599220674,6.0,0.0,0.049613402061855376,6.0,0.0,0.29574742268041243,5.0,0.0,0.0006443298969072214,0.031578947368421054,4.0,0.3150773195876291,3.257087628865981,0.12006927835051559,0.192,96,96,96
source_balanced_cycle145_rank25_obj2_16_c2_x10_HighHighCOV_130723,145.0,16_c2_x10_HighHighCOV_130723,9,25,2,source_fill,mid_pre_event_9_16,source_balanced_pre_event_sampling,11.0,29.0,1.0,0.0,True,22.74022314039228,source_balanced_pre_event_candidate,848.375,82.875,64.0,8952.8564453125,21.39645004272461,752,0,944,192,192,96,96,11020,12244,8913.169921875,8868.5263671875,-44.6435546875,0.0783439576625824,0.07577545940876,-0.0025684982538223,0.2236067977500298,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle145_rank25_obj2_16_c2_x10_HighHighCOV_130723.npz,,0.2261284722222222,0.1950412326388889,0.016086154513888867,0.0053829092613473664,15.624144575012421,1.0602802344495,0.3487788292237745,0.1452131625264883,-0.0029709815676564103,10.0,-1.0,-1.2648195876288666,10.0,0.0,-0.1301546391752578,9.0,0.0,-1.0367268041237119,0.031578947368421054,2.0,0.7570876288659797,-2.4716494845360835,-0.09111488659793818,0.192,96,96,96
source_balanced_cycle146_rank26_obj1_17_c2_x10_HighHighCOV_150723,146.0,17_c2_x10_HighHighCOV_150723,0,26,1,mid_pre_event_9_16,mid_pre_event_9_16,source_balanced_pre_event_sampling,10.0,30.0,1.0,0.0,True,22.84138279386041,source_balanced_pre_event_candidate,848.1846153846154,83.87692307692308,65.0,8414.287109375,21.813156127929688,752,0,944,192,192,96,96,0,1236,8899.5888671875,8900.8330078125,1.244140625,0.0829325392842292,0.0830431208014488,0.0001105815172195,0.25,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle146_rank26_obj1_17_c2_x10_HighHighCOV_150723.npz,,0.22547743055555555,0.1904296875,0.012966579861111077,0.009333135336125425,26.962551250432423,3.3517564532225923,0.3670800587522584,0.1545698419213295,-0.006544092202021444,9.0,0.0,-0.7667525773195879,9.0,0.0,-0.8073453608247426,8.5,0.0,-0.8021907216494849,0.08421052631578947,10.0,4.898840206185567,-15.077963917525784,-0.5558340618556704,0.192,96,96,96
source_balanced_cycle146_rank26_obj2_17_c2_x10_HighHighCOV_150723,146.0,17_c2_x10_HighHighCOV_150723,0,26,2,mid_pre_event_9_16,mid_pre_event_9_16,source_balanced_pre_event_sampling,10.0,30.0,1.0,0.0,True,22.050504417144783,source_balanced_pre_event_candidate,1202.156862745098,1103.0588235294117,102.0,6501.7412109375,17.080944061279297,1106,1007,1298,1199,192,96,96,0,1236,8430.328125,8406.1611328125,-24.1669921875,0.0736647471785545,0.0724506899714469,-0.0012140572071075,0.25,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle146_rank26_obj2_17_c2_x10_HighHighCOV_150723.npz,,0.2974175347222222,0.26833767361111116,0.01055230034722221,0.008641333651023769,17.40810289501077,2.7466695949028908,0.3105740913390804,0.14947921223938465,0.001844985510184208,6.0,0.0,0.24677835051546423,6.0,0.0,0.005154639175257759,5.0,0.0,0.19652061855670142,0.021052631578947368,6.0,0.9420103092783513,0.07216494845360824,0.002660288659793823,0.192,96,96,96
source_balanced_cycle150_rank27_obj1_17_c2_x10_HighHighCOV_150723,150.0,17_c2_x10_HighHighCOV_150723,4,27,1,near_pre_event_1_8,near_pre_event_1_8,source_balanced_pre_event_sampling,6.0,34.0,1.0,0.0,True,23.315261100905644,source_balanced_pre_event_candidate,1201.1304347826087,1102.7391304347825,92.0,6924.46533203125,19.53758811950684,1105,1007,1297,1199,192,96,96,4950,6187,8339.8203125,8320.8447265625,-18.9755859375,0.0736829191446304,0.0724102482199668,-0.0012726709246635,0.2236067977500298,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle150_rank27_obj1_17_c2_x10_HighHighCOV_150723.npz,,0.2940538194444444,0.27067057291666663,0.002956814236111105,-0.005695845526381733,28.5606491716067,4.645776608983942,0.6069278379215358,0.15551558695733547,0.019412323789306244,7.0,1.0,0.8485824742268053,6.0,0.0,0.04703608247422681,6.0,0.0,0.5418814432989693,0.042105263157894736,6.0,-0.13788659793814445,0.8820876288659794,0.03251727835051544,0.192,96,96,96
source_balanced_cycle150_rank27_obj2_17_c2_x10_HighHighCOV_150723,150.0,17_c2_x10_HighHighCOV_150723,4,27,2,near_pre_event_1_8,near_pre_event_1_8,source_balanced_pre_event_sampling,6.0,34.0,1.0,0.0,True,23.953805163905404,source_balanced_pre_event_candidate,846.4516129032259,85.09677419354838,62.0,8405.9931640625,23.582231521606445,750,0,942,192,192,96,96,4950,6187,8927.2958984375,8930.533203125,3.2373046875,0.0914111137390136,0.0921433120965957,0.000732198357582,0.2236067977500298,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle150_rank27_obj2_17_c2_x10_HighHighCOV_150723.npz,,0.21983506944444445,0.19124348958333331,0.007921006944444448,-0.0021074957044673564,33.49068593110668,3.291272631958494,0.445814117553861,0.16041536629199982,0.014204732228800209,9.0,0.0,1.0019329896907219,8.0,0.0,0.3414948453608246,7.0,0.0,0.196520618556701,0.05263157894736842,10.0,0.6984536082474224,5.610824742268053,0.2068374432989691,0.192,96,96,96
source_balanced_cycle151_rank28_obj1_17_c2_x10_HighHighCOV_150723,151.0,17_c2_x10_HighHighCOV_150723,5,28,1,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,5.0,35.0,1.0,0.0,True,23.25513376257133,source_balanced_pre_event_candidate,844.0588235294117,81.82352941176471,68.0,7681.2578125,22.20478248596192,748,0,940,192,192,96,96,6188,7425,8924.9560546875,8921.62890625,-3.3271484375,0.0908863767981529,0.090407945215702,-0.0004784315824508,0.2500000000000227,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle151_rank28_obj1_17_c2_x10_HighHighCOV_150723.npz,,0.22200520833333334,0.18115234375,0.011854383680555552,-0.004758015531035221,38.355493866929756,3.1585132524163373,0.38581047279093994,0.15976322814822197,0.019964299411944986,9.0,0.0,1.3556701030927847,8.0,1.0,1.0180412371134029,7.0,0.0,0.5000000000000009,0.07368421052631578,10.0,0.4600515463917531,16.443298969072174,0.6061657731958766,0.192,96,96,96
source_balanced_cycle151_rank28_obj2_17_c2_x10_HighHighCOV_150723,151.0,17_c2_x10_HighHighCOV_150723,5,28,2,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,5.0,35.0,1.0,0.0,True,22.039171339281385,source_balanced_pre_event_candidate,1201.4426229508197,1108.7868852459017,122.0,5056.99951171875,15.51652717590332,1105,1008,1297,1200,192,96,96,6188,7425,8334.48046875,8339.189453125,4.708984375,0.0694000199437141,0.0697197914123535,0.0003197714686393,0.2500000000000227,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle151_rank28_obj2_17_c2_x10_HighHighCOV_150723.npz,,0.2863498263888889,0.25797526041666663,0.014160156250000028,-0.008079922076353097,30.99528015119601,3.975475033726661,0.13308321145510185,0.1542037185281515,0.026029372940646466,7.0,0.0,0.0496134020618557,6.0,0.0,-0.014819587628865991,6.0,1.0,0.34149484536082503,0.05263157894736842,6.0,-0.38853092783505155,0.10373711340206208,0.003824164948453574,0.192,96,96,96
source_balanced_cycle152_rank29_obj1_17_c2_x10_HighHighCOV_150723,152.0,17_c2_x10_HighHighCOV_150723,6,29,1,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,4.0,36.0,1.0,0.0,True,24.14387666053677,source_balanced_pre_event_candidate,845.448275862069,83.03448275862068,58.0,9333.2646484375,25.55080223083496,749,0,941,192,192,96,96,7426,8662,8921.19921875,8915.037109375,-6.162109375,0.0898796021938324,0.0892558693885803,-0.000623732805252,0.2915475947422533,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle152_rank29_obj1_17_c2_x10_HighHighCOV_150723.npz,,0.224609375,0.1736111111111111,0.010036892361111105,-0.004078378928622571,45.31783253939277,3.8234448911431413,0.2225951577102283,0.1622101590037346,0.022910459869608452,9.0,0.0,1.130154639175258,9.0,0.0,0.8356958762886604,8.0,1.0,0.905283505154639,0.1368421052631579,9.0,-2.9233247422680395,15.632087628866,0.5762612783505162,0.192,96,96,96
source_balanced_cycle152_rank29_obj2_17_c2_x10_HighHighCOV_150723,152.0,17_c2_x10_HighHighCOV_150723,6,29,2,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,4.0,36.0,1.0,0.0,True,23.04046306287261,source_balanced_pre_event_candidate,1199.1827956989248,1103.139784946237,93.0,7140.58154296875,19.68328094482422,1103,1007,1295,1199,192,96,96,7426,8662,8326.26953125,8329.8154296875,3.5458984375,0.0654750317335128,0.0656869336962699,0.0002119019627571,0.2915475947422533,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle152_rank29_obj2_17_c2_x10_HighHighCOV_150723.npz,,0.2865668402777778,0.2513020833333333,0.007975260416666685,-0.007032466508268898,49.949074221098634,5.656976564178109,0.2534067335057893,0.149236261844635,0.025821690076779705,7.0,0.0,0.5908505154639178,6.0,0.0,0.008376288659793825,5.0,0.0,-0.0547680412371135,0.07368421052631578,6.0,-0.6675257731958768,0.8356958762886598,0.030807092783505068,0.192,96,96,96
source_balanced_cycle154_rank30_obj1_17_c2_x10_HighHighCOV_150723,154.0,17_c2_x10_HighHighCOV_150723,8,30,1,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,2.0,38.0,1.0,0.0,True,24.14632430431297,source_balanced_pre_event_candidate,845.2631578947369,82.87719298245614,57.0,10089.1748046875,25.39972496032715,749,0,941,192,192,96,96,9901,11138,8895.4404296875,8887.27734375,-8.1630859375,0.0844794362783432,0.0840045809745788,-0.0004748553037643,0.2828427124746029,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle154_rank30_obj1_17_c2_x10_HighHighCOV_150723.npz,,0.2275390625,0.17887369791666669,0.03900824652777776,0.02701627156715352,29.016999275628088,1.4027958324883185,0.19115300940984126,0.16660900972783566,0.00888414524697228,10.0,1.0,1.9929123711340218,10.0,0.0,1.6108247422680422,9.0,1.0,2.2835051546391756,0.07368421052631578,9.0,-3.743556701030929,29.29896907216498,1.080077195876289,0.192,96,96,96
source_balanced_cycle154_rank30_obj2_17_c2_x10_HighHighCOV_150723,154.0,17_c2_x10_HighHighCOV_150723,8,30,2,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,2.0,38.0,1.0,0.0,True,23.129301219531644,source_balanced_pre_event_candidate,1203.2093023255811,1110.3720930232555,86.0,7735.7646484375,20.26103782653809,1107,1008,1299,1200,192,96,96,9901,11138,8322.8095703125,8313.04296875,-9.7666015625,0.0577160790562629,0.0571716427803039,-0.000544436275959,0.2828427124746029,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle154_rank30_obj2_17_c2_x10_HighHighCOV_150723.npz,,0.2750651041666667,0.2356228298611111,0.020046657986111133,0.010008367339633452,36.67038589244502,2.885444249961648,0.26712427427018975,0.1616929117590189,0.022550718678814405,7.0,0.0,-0.6243556701030935,6.0,0.0,,5.0,0.0,-0.5715206185567016,0.0,6.0,0.1475515463917527,,,0.192,96,96,96
source_balanced_cycle2_rank31_obj1_2_c2_x14_200623,2.0,2_c2_x14_200623,1,31,1,source_fill,no_near_event_control,source_balanced_pre_event_sampling,58.0,,0.0,0.0,True,22.71135659408796,source_balanced_pre_event_candidate,1185.4794520547946,1029.5342465753424,73.0,8466.7255859375,21.60968589782715,1089,934,1281,1126,192,96,96,974,1948,8265.8193359375,8241.685546875,-24.1337890625,0.079418271780014,0.0778980925679206,-0.0015201792120933,0.2121320343559321,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle2_rank31_obj1_2_c2_x14_200623.npz,,0.2969835069444444,0.2737087673611111,0.009168836805555525,0.0007496906992769309,10.431742319116873,0.7078118262036619,0.6115092084677191,0.1555340513586998,0.01059186277363796,6.0,0.0,,6.0,0.0,,5.0,0.0,0.1217783505154639,0.0,6.0,,,,0.192,96,96,96
source_balanced_cycle2_rank31_obj2_2_c2_x14_200623,2.0,2_c2_x14_200623,1,31,2,source_fill,no_near_event_control,source_balanced_pre_event_sampling,58.0,,0.0,0.0,True,22.325846619816154,source_balanced_pre_event_candidate,1655.926605504587,127.70642201834862,109.0,6310.44970703125,18.527402877807617,1560,32,1752,224,192,96,96,974,1948,8066.298828125,8027.25,-39.048828125,0.0840929448604583,0.0823438689112663,-0.001749075949192,0.2121320343559321,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle2_rank31_obj2_2_c2_x14_200623.npz,,0.2545572916666667,0.23448350694444445,0.00786675347222221,-0.00521581416004439,7.019329333992948,0.1827169603991671,0.6140967664456178,0.16537471860647202,0.011570830949457354,10.0,0.0,,10.0,0.0,,10.0,1.0,1.1572164948453618,0.0,10.0,0.9793814432989695,,,0.192,96,96,96
source_balanced_cycle4_rank32_obj1_2_c2_x14_200623,4.0,2_c2_x14_200623,11,32,1,no_near_event_control,no_near_event_control,source_balanced_pre_event_sampling,56.0,,0.0,0.0,False,23.55776606077156,source_balanced_pre_event_candidate,1182.4,1028.6,60.0,9681.8095703125,24.146244049072266,1086,933,1278,1125,192,96,96,10723,11697,8498.0634765625,8548.8935546875,50.830078125,0.0962133631110191,0.0990104749798774,0.0027971118688583,0.2236067977499789,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle4_rank32_obj1_2_c2_x14_200623.npz,,0.2935112847222222,0.27001953125,0.007405598958333315,-0.0032641573596792787,8.6946711549555,0.24379489774900537,0.7514816592921228,0.16515185870230198,-0.026631248834034067,6.0,0.0,-0.27835051546391765,5.0,1.0,-0.7893041237113405,5.0,0.0,,0.021052631578947368,5.0,,-8.682345360824748,-0.32006597938144377,0.192,96,96,96
source_balanced_cycle4_rank32_obj2_2_c2_x14_200623,4.0,2_c2_x14_200623,11,32,2,no_near_event_control,no_near_event_control,source_balanced_pre_event_sampling,56.0,,0.0,0.0,False,22.687511144577737,source_balanced_pre_event_candidate,1329.3818181818183,105.57575757575758,165.0,4999.91650390625,15.894702911376951,1233,10,1425,202,192,96,96,10723,11697,8890.771484375,8910.302734375,19.53125,0.0858256891369819,0.0868549346923828,0.0010292455554008,0.2236067977499789,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle4_rank32_obj2_2_c2_x14_200623.npz,,0.2667100694444444,0.24473741319444442,0.006754557291666685,0.003354486594358534,7.034312185555072,0.2097956011149763,0.36147098775316333,0.14559011161327362,-0.019728694259928372,11.0,0.0,,6.0,0.0,-0.448453608247423,6.0,1.0,1.0766752577319592,0.021052631578947368,2.0,-0.38659793814432997,-6.27835051546392,-0.23144511340206186,0.192,96,96,96
source_balanced_cycle8_rank33_obj1_2_c2_x14_200623,8.0,2_c2_x14_200623,3,33,1,source_fill,no_near_event_control,source_balanced_pre_event_sampling,52.0,,0.0,0.0,False,23.35019795305106,source_balanced_pre_event_candidate,1654.0434782608695,127.6086956521739,92.0,7553.31103515625,21.531736373901367,1558,32,1750,224,192,96,96,2924,3898,8050.41845703125,8077.26904296875,26.8505859375,0.081392616033554,0.0826049745082855,0.0012123584747314,0.2236067977499281,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle8_rank33_obj1_2_c2_x14_200623.npz,,0.2557508680555556,0.23350694444444445,0.01030815972222221,-0.007400844788087056,6.8405577616539635,0.176255466149824,0.5463343188929466,0.1612372249364853,-0.0005966458882483598,10.0,0.0,,10.0,0.0,,10.0,0.0,,0.0,10.0,,,,0.192,96,96,96
source_balanced_cycle8_rank33_obj2_2_c2_x14_200623,8.0,2_c2_x14_200623,3,33,2,source_fill,no_near_event_control,source_balanced_pre_event_sampling,52.0,,0.0,0.0,False,23.49871855771456,source_balanced_pre_event_candidate,1184.9180327868853,1031.1475409836066,61.0,9451.41015625,23.937150955200195,1089,935,1281,1127,192,96,96,2924,3898,8273.486328125,8296.4521484375,22.9658203125,0.0814479440450668,0.0831651985645294,0.0017172545194625,0.2236067977499281,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle8_rank33_obj2_2_c2_x14_200623.npz,,0.2966579861111111,0.2728407118055556,0.00973849826388884,-0.0025070557479596146,7.961271187979553,0.20878226971480293,0.2605688506861015,0.15929522551596165,0.0002830193963708315,6.0,0.0,0.07216494845360834,6.0,0.0,,5.0,0.0,,0.0,6.0,-0.10309278350515472,,,0.192,96,96,96
source_balanced_cycle10_rank34_obj1_2_c2_x14_200623,10.0,2_c2_x14_200623,5,34,1,source_fill,no_near_event_control,source_balanced_pre_event_sampling,50.0,,0.0,0.0,True,23.272724973652963,source_balanced_pre_event_candidate,1653.0454545454545,126.4090909090909,88.0,7940.71728515625,22.496131896972656,1557,30,1749,222,192,96,96,4874,5848,8098.37939453125,8125.857421875,27.47802734375,0.0823317766189575,0.0834903195500373,0.0011585429310798,0.1802775637731931,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle10_rank34_obj1_2_c2_x14_200623.npz,,0.2569444444444444,0.23470052083333334,0.009847005208333343,-0.01515783285903494,6.8518556039839025,0.1787587951432537,0.558304738606466,0.15982960909605026,-0.011220238154715645,10.0,0.0,-0.36146907216494867,10.0,0.0,,10.0,0.0,,0.0,4.0,1.0244845360824746,,,0.192,96,96,96
source_balanced_cycle10_rank34_obj2_2_c2_x14_200623,10.0,2_c2_x14_200623,5,34,2,source_fill,no_near_event_control,source_balanced_pre_event_sampling,50.0,,0.0,0.0,True,22.77690240693432,source_balanced_pre_event_candidate,1333.8074074074077,108.23703703703704,135.0,5872.78076171875,18.528026580810547,1238,12,1430,204,192,96,96,4874,5848,8736.951171875,8762.28515625,25.333984375,0.0785147845745086,0.0795502960681915,0.0010355114936828,0.1802775637731931,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle10_rank34_obj2_2_c2_x14_200623.npz,,0.2595486111111111,0.23844401041666669,0.008707682291666685,-0.011303459246134032,6.866025607544244,0.1876744968984626,0.39903781930695825,0.1464483067393303,-0.00757064427172324,6.0,0.0,,5.0,0.0,1.105025773195877,5.0,0.0,,0.010526315789473684,3.0,-1.3176546391752582,12.155283505154646,0.4480923711340212,0.192,96,96,96
source_balanced_cycle14_rank35_obj1_2_c2_x14_200623,14.0,2_c2_x14_200623,9,35,1,source_fill,no_near_event_control,source_balanced_pre_event_sampling,46.0,,0.0,0.0,False,22.82416535348394,source_balanced_pre_event_candidate,1329.1538461538462,105.02564102564102,156.0,5352.28076171875,16.648698806762695,1233,9,1425,201,192,96,96,8773,9747,8838.20703125,8864.658203125,26.451171875,0.0819284990429878,0.0829002186655998,0.0009717196226119,0.2236067977499789,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle14_rank35_obj1_2_c2_x14_200623.npz,,0.2635633680555556,0.24598524305555555,0.00482855902777779,0.0016557796168026912,7.414075965690535,0.1924947389256632,0.22838764661979855,0.14343176037073135,-0.018981331109654963,11.0,3.0,4.096649484536084,6.0,0.0,,5.0,0.0,,0.0,4.0,-0.24999999999999992,,,0.192,96,96,96
source_balanced_cycle14_rank35_obj2_2_c2_x14_200623,14.0,2_c2_x14_200623,9,35,2,source_fill,no_near_event_control,source_balanced_pre_event_sampling,46.0,,0.0,0.0,False,22.97899038904026,source_balanced_pre_event_candidate,1181.3333333333333,1026.3636363636365,66.0,8832.5927734375,21.92408561706543,1085,930,1277,1122,192,96,96,8773,9747,8383.9580078125,8425.62890625,41.6708984375,0.0887420400977134,0.0908785760402679,0.0021365359425544,0.2236067977499789,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle14_rank35_obj2_2_c2_x14_200623.npz,,0.2966579861111111,0.27587890625,0.005995008680555525,-0.0019571800275630016,9.285040331660554,0.35086580488943536,0.2591396228028243,0.1543188225477934,-0.024482673233298155,6.0,0.0,,6.0,0.0,,5.0,0.0,,0.0,6.0,-0.7925257731958765,,,0.192,96,96,96
