roi_id,source_stem,h5_path,status,n_timing,elapsed_s,dt_median_s,dt_p10_s,dt_p90_s,dt_max_to_median_ratio
source_balanced_cycle42_rank44_obj1_5_c2_x10_260623,5_c2_x10_260623,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/NMC_degradation_3_160623_Halfthedata/5_c2_x10_260623.hdf5,ok,96,9327.122775023803,100.43605452403426,90.46786875873804,101.03933405615389,1.0119664193228648
source_balanced_cycle42_rank44_obj2_5_c2_x10_260623,5_c2_x10_260623,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/NMC_degradation_3_160623_Halfthedata/5_c2_x10_260623.hdf5,ok,96,9327.122775023803,100.43605452403426,90.46786875873804,101.03933405615389,1.0119664193228648
source_balanced_cycle44_rank45_obj1_5_c2_x10_260623,5_c2_x10_260623,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/NMC_degradation_3_160623_Halfthedata/5_c2_x10_260623.hdf5,ok,96,9321.254368327558,100.15329805202782,90.43018217720092,101.07232219427824,1.0157643930894653
source_balanced_cycle44_rank45_obj2_5_c2_x10_260623,5_c2_x10_260623,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/NMC_degradation_3_160623_Halfthedata/5_c2_x10_260623.hdf5,ok,96,9321.254368327558,100.15329805202782,90.43018217720092,101.07232219427824,1.0157643930894653
source_balanced_cycle46_rank46_obj1_6_c2_x10_270623_2,6_c2_x10_270623_2,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/NMC_degradation_3_160623_Halfthedata/6_c2_x10_270623_2.hdf5,ok,96,9259.39503422007,100.08257881551981,90.07669929265975,100.12973503544927,1.0009417967726928
source_balanced_cycle46_rank46_obj2_6_c2_x10_270623_2,6_c2_x10_270623_2,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/NMC_degradation_3_160623_Halfthedata/6_c2_x10_270623_2.hdf5,ok,96,9259.39503422007,100.08257881551981,90.07669929265975,100.12973503544927,1.0009417967726928
source_balanced_cycle48_rank47_obj1_6_c2_x10_270623_2,6_c2_x10_270623_2,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/NMC_degradation_3_160623_Halfthedata/6_c2_x10_270623_2.hdf5,ok,96,9259.324465777725,100.08260062523186,90.09081322513521,100.12973076067865,1.0009418815084221
source_balanced_cycle48_rank47_obj2_6_c2_x10_270623_2,6_c2_x10_270623_2,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/NMC_degradation_3_160623_Halfthedata/6_c2_x10_270623_2.hdf5,ok,96,9259.324465777725,100.08260062523186,90.09081322513521,100.12973076067865,1.0009418815084221
source_balanced_cycle50_rank48_obj1_6_c2_x10_270623_2,6_c2_x10_270623_2,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/NMC_degradation_3_160623_Halfthedata/6_c2_x10_270623_2.hdf5,ok,96,9249.356585204601,100.08260188810527,90.09081688001751,100.12973661273718,1.0007064212607877
source_balanced_cycle50_rank48_obj2_6_c2_x10_270623_2,6_c2_x10_270623_2,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/NMC_degradation_3_160623_Halfthedata/6_c2_x10_270623_2.hdf5,ok,96,9249.356585204601,100.08260188810527,90.09081688001751,100.12973661273718,1.0007064212607877
source_balanced_cycle52_rank49_obj1_6_c2_x10_270623_2,6_c2_x10_270623_2,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/NMC_degradation_3_160623_Halfthedata/6_c2_x10_270623_2.hdf5,ok,96,9249.45039269887,100.08258235640824,90.06725803986191,100.15327317081392,1.0009420695033904
source_balanced_cycle52_rank49_obj2_6_c2_x10_270623_2,6_c2_x10_270623_2,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/NMC_degradation_3_160623_Halfthedata/6_c2_x10_270623_2.hdf5,ok,96,9249.45039269887,100.08258235640824,90.06725803986191,100.15327317081392,1.0009420695033904
source_balanced_cycle54_rank50_obj1_6_c2_x10_270623_2,6_c2_x10_270623_2,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/NMC_degradation_3_160623_Halfthedata/6_c2_x10_270623_2.hdf5,ok,96,9259.347351031378,100.08257287740707,90.09080867469311,100.12973325103522,1.0009421333914108
source_balanced_cycle54_rank50_obj2_6_c2_x10_270623_2,6_c2_x10_270623_2,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/NMC_degradation_3_160623_Halfthedata/6_c2_x10_270623_2.hdf5,ok,96,9259.347351031378,100.08257287740707,90.09080867469311,100.12973325103522,1.0009421333914108
source_balanced_cycle56_rank51_obj1_7_c2_x10_290623,7_c2_x10_290623,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/NMC_degradation_3_160623_Halfthedata/7_c2_x10_290623.hdf5,ok,96,9240.165653929114,100.27112150005996,90.29820164367557,100.69530318155884,1.0068155280222042
source_balanced_cycle56_rank51_obj2_7_c2_x10_290623,7_c2_x10_290623,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/NMC_degradation_3_160623_Halfthedata/7_c2_x10_290623.hdf5,ok,96,9240.165653929114,100.27112150005996,90.29820164367557,100.69530318155884,1.0068155280222042
source_balanced_cycle58_rank52_obj1_7_c2_x10_290623,7_c2_x10_290623,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/NMC_degradation_3_160623_Halfthedata/7_c2_x10_290623.hdf5,ok,96,9250.204203328118,100.2946900241077,90.24165852107107,100.89793373197317,1.0119830968274812
source_balanced_cycle58_rank52_obj2_7_c2_x10_290623,7_c2_x10_290623,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/NMC_degradation_3_160623_Halfthedata/7_c2_x10_290623.hdf5,ok,96,9250.204203328118,100.2946900241077,90.24165852107107,100.89793373197317,1.0119830968274812
source_balanced_cycle62_rank53_obj1_7_c2_x10_290623,7_c2_x10_290623,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/NMC_degradation_3_160623_Halfthedata/7_c2_x10_290623.hdf5,ok,96,9242.521957434714,100.36537719517946,90.23223377093673,100.94510234296322,1.0100961091798912
source_balanced_cycle62_rank53_obj2_7_c2_x10_290623,7_c2_x10_290623,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/NMC_degradation_3_160623_Halfthedata/7_c2_x10_290623.hdf5,ok,96,9242.521957434714,100.36537719517946,90.23223377093673,100.94510234296322,1.0100961091798912
source_balanced_cycle64_rank54_obj1_7_c2_x10_290623,7_c2_x10_290623,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/NMC_degradation_3_160623_Halfthedata/7_c2_x10_290623.hdf5,ok,96,9257.910785442218,100.29469958692789,90.35474580824375,101.20901658535004,1.0124526672685186
source_balanced_cycle64_rank54_obj2_7_c2_x10_290623,7_c2_x10_290623,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/NMC_degradation_3_160623_Halfthedata/7_c2_x10_290623.hdf5,ok,96,9257.910785442218,100.29469958692789,90.35474580824375,101.20901658535004,1.0124526672685186
source_balanced_cycle66_rank55_obj1_8_c2_x10_300623,8_c2_x10_300623,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/NMC_degradation_3_160623_Halfthedata/8_c2_x10_300623.hdf5,ok,96,9168.88070996292,100.24753938801587,90.23222237192094,100.64816658496856,1.0070524411251522
source_balanced_cycle66_rank55_obj2_8_c2_x10_300623,8_c2_x10_300623,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/NMC_degradation_3_160623_Halfthedata/8_c2_x10_300623.hdf5,ok,96,9168.88070996292,100.24753938801587,90.23222237192094,100.64816658496856,1.0070524411251522
source_balanced_cycle68_rank56_obj1_8_c2_x10_300623,8_c2_x10_300623,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/NMC_degradation_3_160623_Halfthedata/8_c2_x10_300623.hdf5,ok,96,9180.87503861636,100.15326985530555,90.21808770485222,101.03932623751462,1.0112944248974043
source_balanced_cycle68_rank56_obj2_8_c2_x10_300623,8_c2_x10_300623,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/NMC_degradation_3_160623_Halfthedata/8_c2_x10_300623.hdf5,ok,96,9180.87503861636,100.15326985530555,90.21808770485222,101.03932623751462,1.0112944248974043
source_balanced_cycle70_rank57_obj1_8_c2_x10_300623,8_c2_x10_300623,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/NMC_degradation_3_160623_Halfthedata/8_c2_x10_300623.hdf5,ok,96,9187.308025754988,100.10616414621472,90.35947579964996,101.07235273495317,1.0178905085970535
source_balanced_cycle70_rank57_obj2_8_c2_x10_300623,8_c2_x10_300623,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/NMC_degradation_3_160623_Halfthedata/8_c2_x10_300623.hdf5,ok,96,9187.308025754988,100.10616414621472,90.35947579964996,101.07235273495317,1.0178905085970535
source_balanced_cycle72_rank58_obj1_8_c2_x10_300623,8_c2_x10_300623,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/NMC_degradation_3_160623_Halfthedata/8_c2_x10_300623.hdf5,ok,96,9189.924319501966,100.27112891152501,90.5008683770895,100.92153663784265,1.0122209255229315
source_balanced_cycle72_rank58_obj2_8_c2_x10_300623,8_c2_x10_300623,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/NMC_degradation_3_160623_Halfthedata/8_c2_x10_300623.hdf5,ok,96,9189.924319501966,100.27112891152501,90.5008683770895,100.92153663784265,1.0122209255229315
source_balanced_cycle74_rank59_obj1_8_c2_x10_300623,8_c2_x10_300623,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/NMC_degradation_3_160623_Halfthedata/8_c2_x10_300623.hdf5,ok,96,9199.751214802265,100.36535445228219,90.16153386309743,101.15716779604554,1.0124446103786733
source_balanced_cycle74_rank59_obj2_8_c2_x10_300623,8_c2_x10_300623,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/NMC_degradation_3_160623_Halfthedata/8_c2_x10_300623.hdf5,ok,96,9199.751214802265,100.36535445228219,90.16153386309743,101.15716779604554,1.0124446103786733
source_balanced_cycle76_rank60_obj1_9_c2_x10_010723,9_c2_x10_010723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/NMC_degradation_3_160623_Halfthedata/9_c2_x10_010723.hdf5,ok,96,9131.576459068805,100.10614497959614,90.39245658516884,100.57747333869338,1.0084748264449097
source_balanced_cycle76_rank60_obj2_9_c2_x10_010723,9_c2_x10_010723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/NMC_degradation_3_160623_Halfthedata/9_c2_x10_010723.hdf5,ok,96,9131.576459068805,100.10614497959614,90.39245658516884,100.57747333869338,1.0084748264449097
source_balanced_cycle78_rank61_obj1_9_c2_x10_010723,9_c2_x10_010723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/NMC_degradation_3_160623_Halfthedata/9_c2_x10_010723.hdf5,ok,96,9143.028396565467,100.17686547711492,90.14736967980862,100.97807744294406,1.0122321139779982
source_balanced_cycle78_rank61_obj2_9_c2_x10_010723,9_c2_x10_010723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/NMC_degradation_3_160623_Halfthedata/9_c2_x10_010723.hdf5,ok,96,9143.028396565467,100.17686547711492,90.14736967980862,100.97807744294406,1.0122321139779982
source_balanced_cycle80_rank62_obj1_9_c2_x10_010723,9_c2_x10_010723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/NMC_degradation_3_160623_Halfthedata/9_c2_x10_010723.hdf5,ok,96,9135.628877159208,100.20040084049106,90.20864457190036,101.01576930359006,1.0117591502199879
source_balanced_cycle80_rank62_obj2_9_c2_x10_010723,9_c2_x10_010723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/NMC_degradation_3_160623_Halfthedata/9_c2_x10_010723.hdf5,ok,96,9135.628877159208,100.20040084049106,90.20864457190036,101.01576930359006,1.0117591502199879
source_balanced_cycle82_rank63_obj1_9_c2_x10_010723,9_c2_x10_010723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/NMC_degradation_3_160623_Halfthedata/9_c2_x10_010723.hdf5,ok,96,9137.84440645203,100.22399951145053,90.1568015359342,101.11947472468019,1.012696582896587
source_balanced_cycle82_rank63_obj2_9_c2_x10_010723,9_c2_x10_010723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/NMC_degradation_3_160623_Halfthedata/9_c2_x10_010723.hdf5,ok,96,9137.84440645203,100.22399951145053,90.1568015359342,101.11947472468019,1.012696582896587
source_balanced_cycle84_rank64_obj1_9_c2_x10_010723,9_c2_x10_010723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/NMC_degradation_3_160623_Halfthedata/9_c2_x10_010723.hdf5,ok,96,9150.381473101676,100.03547444567084,90.35004390850663,101.06762898862362,1.0155473679546068
source_balanced_cycle84_rank64_obj2_9_c2_x10_010723,9_c2_x10_010723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/NMC_degradation_3_160623_Halfthedata/9_c2_x10_010723.hdf5,ok,96,9150.381473101676,100.03547444567084,90.35004390850663,101.06762898862362,1.0155473679546068
