roi_id,cycleNo,source_stem,local_cycle_index,expansion_cycle_rank,object_candidate_rank,selection_reason,event_relative_bin,cohort_role,cycles_to_next_event,cycles_since_prev_event,future_event_within_32cycles,past_event_within_16cycles,already_in_existing_video_cohort,validation_score,validation_label,object_x_full_approx,object_y_full_approx,object_area_ds_px,object_mean_residual,object_mean_abs_z,crop_x0,crop_y0,crop_x1,crop_y1,crop_size_full,output_size,n_frames,first_frame_index,last_frame_index,roi_mean_first,roi_mean_last,roi_mean_delta_last_minus_first,roi_norm_mean_first,roi_norm_mean_last,roi_norm_mean_delta_last_minus_first,stage_drift_xy_sampled,future_any_drop_within_8cycles,future_any_drop_within_16cycles,any_abrupt_drop,npz_path,preview_png,status,timing_elapsed_s,timing_dt_median_s,timing_dt_max_to_median_ratio,pixel_size_um,thr30_radius2_slope_px2_per_s,thr30_radius2_slope_r2,thr30_radius2_slope_n,thr30_radius2_slope_boot_p05_px2_per_s,thr30_radius2_slope_boot_p50_px2_per_s,thr30_radius2_slope_boot_p95_px2_per_s,thr30_apparent_D_um2_per_s,thr30_apparent_D_boot_p05_um2_per_s,thr30_apparent_D_boot_p50_um2_per_s,thr30_apparent_D_boot_p95_um2_per_s,thr30_frac_mean,thr30_frac_delta,thr50_radius2_slope_px2_per_s,thr50_radius2_slope_r2,thr50_radius2_slope_n,thr50_radius2_slope_boot_p05_px2_per_s,thr50_radius2_slope_boot_p50_px2_per_s,thr50_radius2_slope_boot_p95_px2_per_s,thr50_apparent_D_um2_per_s,thr50_apparent_D_boot_p05_um2_per_s,thr50_apparent_D_boot_p50_um2_per_s,thr50_apparent_D_boot_p95_um2_per_s,thr50_frac_mean,thr50_frac_delta,thr70_radius2_slope_px2_per_s,thr70_radius2_slope_r2,thr70_radius2_slope_n,thr70_radius2_slope_boot_p05_px2_per_s,thr70_radius2_slope_boot_p50_px2_per_s,thr70_radius2_slope_boot_p95_px2_per_s,thr70_apparent_D_um2_per_s,thr70_apparent_D_boot_p05_um2_per_s,thr70_apparent_D_boot_p50_um2_per_s,thr70_apparent_D_boot_p95_um2_per_s,thr70_frac_mean,thr70_frac_delta
source_balanced_cycle52_rank49_obj1_6_c2_x10_270623_2,52.0,6_c2_x10_270623_2,7,49,1,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,8.0,,1.0,0.0,True,26.0333854173412,source_balanced_pre_event_candidate,568.1212121212121,176.72727272727272,33.0,14321.037109375,33.76914978027344,472,81,664,273,192,96,96,6479,7403,8447.666015625,8448.61328125,0.947265625,0.0872674882411956,0.0874243751168251,0.0001568868756294,0.2500000000000227,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle52_rank49_obj1_6_c2_x10_270623_2.npz,,ok,9249.45039269887,100.08258235640824,1.0009420695033904,0.096,-4.889788962800277e-06,9.439139073363911e-06,96,-0.00037289185577112565,-1.080498528853695e-05,0.00030855100309131725,-1.126607377029184e-08,-8.591428356966735e-07,-2.4894686104789134e-08,7.10901511122395e-07,0.7510407304773317,-0.005991611743559,0.0004321882763740883,0.012661957788122069,96,-0.0002763921975494692,0.000467843078788407,0.0012486314251978713,9.957617887658994e-07,-6.368076231539771e-07,1.07791045352849e-06,2.8768468036558955e-06,0.5052847887956861,0.0017974835230676889,-0.0002659344039757992,0.004598666873032564,96,-0.0010751591425082275,-0.0002453345152364691,0.0005447344146793353,-6.127128667602415e-07,-2.4771666643389563e-06,-5.652507231048249e-07,1.2550680914211887e-06,0.33475322049131223,0.0032953864589574944
source_balanced_cycle52_rank49_obj2_6_c2_x10_270623_2,52.0,6_c2_x10_270623_2,7,49,2,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,8.0,,1.0,0.0,True,23.30146635412513,source_balanced_pre_event_candidate,1333.7518248175184,117.05109489051095,137.0,5933.7333984375,18.16097450256348,1238,21,1430,213,192,96,96,6479,7403,8701.3955078125,8697.52734375,-3.8681640625,0.0732560157775878,0.0730533301830291,-0.0002026855945587,0.2500000000000227,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle52_rank49_obj2_6_c2_x10_270623_2.npz,,ok,9249.45039269887,100.08258235640824,1.0009420695033904,0.096,-0.000639129419191536,0.11014364119869191,96,-0.0009703874603128347,-0.0006518712494098249,-0.00025080682351834126,-1.472554181817299e-06,-2.2357727085607713e-06,-1.5019113586402365e-06,-5.778589213862583e-07,0.720864227581386,-0.007639304973037775,-0.001016369030915502,0.0633137062117316,96,-0.0019411711191366083,-0.001037271685463961,-0.0001421364397341848,-2.3417142472293165e-06,-4.472458258490745e-06,-2.389873963308966e-06,-3.274823571475618e-07,0.5224295361493909,-0.003894547633313372,-0.001224208261278396,0.10342897007166407,96,-0.0019082897729062777,-0.0012297261329761182,-0.0005861542991231636,-2.820575833985424e-06,-4.396699636776064e-06,-2.8332890103769765e-06,-1.350499505179769e-06,0.3256409776313161,-0.0010485320551228416
source_balanced_cycle54_rank50_obj1_6_c2_x10_270623_2,54.0,6_c2_x10_270623_2,9,50,1,near_pre_event_1_8,near_pre_event_1_8,source_balanced_pre_event_sampling,6.0,,1.0,0.0,True,24.400178011721657,source_balanced_pre_event_candidate,1332.857142857143,123.91836734693878,98.0,8920.6171875,23.158897399902344,1237,28,1429,220,192,96,96,8330,9255,8716.84765625,8717.0927734375,0.2451171875,0.0738035142421722,0.0738226696848869,1.915544271469116e-05,0.2236067977499281,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle54_rank50_obj1_6_c2_x10_270623_2.npz,,ok,9259.347351031378,100.08257287740707,1.0009421333914108,0.096,-0.0003632546623990672,0.07780726712275388,96,-0.0006315267793331653,-0.00038208279852229685,-9.957043331561178e-05,-8.369387421674509e-07,-1.4550376995836128e-06,-8.803187677953719e-07,-2.2941027835916954e-07,0.7240956411024566,-0.005242660275614153,-0.0007803183280037716,0.056477559106152375,96,-0.0014702331256660239,-0.0007513160955257924,-9.192168595661028e-05,-1.7978534277206898e-06,-3.387417121534519e-06,-1.7310322840914256e-06,-2.117875644440301e-07,0.5245031955262632,0.0010485320551228416,-0.0010134515644206815,0.1556176678254949,96,-0.001508324330013846,-0.001005973901488514,-0.000574430716528604,-2.33499240442525e-06,-3.4751792563519014e-06,-2.3177638690295362e-06,-1.3234883708819037e-06,0.3264336179348912,0.0
source_balanced_cycle54_rank50_obj2_6_c2_x10_270623_2,54.0,6_c2_x10_270623_2,9,50,2,near_pre_event_1_8,near_pre_event_1_8,source_balanced_pre_event_sampling,6.0,,1.0,0.0,True,23.11647860509432,source_balanced_pre_event_candidate,1180.5797101449275,1036.1739130434785,69.0,8996.3212890625,21.14890480041504,1085,940,1277,1132,192,96,96,8330,9255,8201.01953125,8198.9814453125,-2.0380859375,0.0815426409244537,0.0814281031489372,-0.0001145377755165,0.2236067977499281,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle54_rank50_obj2_6_c2_x10_270623_2.npz,,ok,9259.347351031378,100.08257287740707,1.0009421333914108,0.096,-4.299783724592226e-05,0.00036232835638450034,96,-0.0005766131962955659,-5.036225162002361e-05,0.0003838865387997044,-9.906701701460489e-08,-1.3285168042649837e-06,-1.160346277325344e-07,8.844745853945189e-07,0.751335630117835,-0.004343918514080336,-0.00012619766970096828,0.004449620749546801,96,-0.0005330074862887568,-0.00013897240396657196,0.00024419005916849956,-2.907594309910309e-07,-1.2280492484092957e-06,-3.201924187389818e-07,5.62613896324223e-07,0.5095990613141601,0.004044337926902342,-0.00013252914980799762,0.0009932924398158294,96,-0.0011297004591601415,-6.819104819804285e-05,0.0008571558505438189,-3.053471611576265e-07,-2.6028298579049663e-06,-1.571121750482907e-07,1.974887079652959e-06,0.3416108073696824,-0.005092869982025128
source_balanced_cycle56_rank51_obj1_7_c2_x10_290623,56.0,7_c2_x10_290623,1,51,1,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,4.0,,1.0,0.0,True,24.13946282545208,source_balanced_pre_event_candidate,1333.8461538461538,123.46153846153848,104.0,8290.7568359375,22.076351165771484,1238,27,1430,219,192,96,96,920,1840,8735.9619140625,8735.8203125,-0.1416015625,0.0739492699503898,0.0739663392305374,1.706928014755249e-05,0.1802775637731931,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle56_rank51_obj1_7_c2_x10_290623.npz,,ok,9240.165653929114,100.27112150005996,1.0068155280222042,0.096,-0.0006147280493808444,0.2260424185799792,96,-0.0008890987069245528,-0.0006201706561843523,-0.00036990605881454886,-1.4163334257734655e-06,-2.0484834207541697e-06,-1.4288731918487476e-06,-8.522635595087206e-07,0.726596826942281,0.0025464349910125916,-0.0010814121592422445,0.14216725054217205,96,-0.0017315773686582628,-0.0011056211660199211,-0.0004358684017177962,-2.4915736148941316e-06,-3.989554257388638e-06,-2.5473511665098982e-06,-1.0042407975578025e-06,0.5274272268823648,0.00014979029358896945,-0.0017850192616237202,0.3840721867368585,96,-0.0022578673712566667,-0.0017882312407123857,-0.0013223280323712535,-4.112684378781051e-06,-5.2021264233753605e-06,-4.120084778601337e-06,-3.046643786583368e-06,0.32807663021769523,-0.0002995805871779389
source_balanced_cycle56_rank51_obj2_7_c2_x10_290623,56.0,7_c2_x10_290623,1,51,2,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,4.0,,1.0,0.0,True,25.17189719050952,source_balanced_pre_event_candidate,569.2222222222222,177.22222222222223,36.0,13156.5732421875,30.565053939819336,473,81,665,273,192,96,96,920,1840,8489.359375,8483.0849609375,-6.2744140625,0.0872433558106422,0.0868066102266311,-0.000436745584011,0.1802775637731931,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle56_rank51_obj2_7_c2_x10_290623.npz,,ok,9240.165653929114,100.27112150005996,1.0068155280222042,0.096,0.0003135305101377245,0.10105391774387795,96,0.00011174414863278492,0.00030428919892962783,0.0005170390422300612,7.223742953573172e-07,2.5745851844993644e-07,7.010823143338625e-07,1.1912579532980611e-06,0.753078502596365,0.0028460155781905305,0.0006729509106336392,0.04215991334050695,96,-7.878045292184315e-06,0.0006822426265346228,0.001342037034260649,1.5504788980999047e-06,-1.8151016353192662e-08,1.571887011535771e-06,3.092053326936535e-06,0.5081791741561813,-0.003295386458957439,0.00030053703858634844,0.004990114976613724,96,-0.0005667891269180507,0.00032477588309304907,0.0012569371384130864,6.924373369029468e-07,-1.3058821484191887e-06,7.482836346463851e-07,2.895983166903751e-06,0.3366926927301777,-0.0008987417615338722
source_balanced_cycle58_rank52_obj1_7_c2_x10_290623,58.0,7_c2_x10_290623,3,52,1,near_pre_event_1_8,near_pre_event_1_8,source_balanced_pre_event_sampling,2.0,,1.0,0.0,True,25.289213861257853,source_balanced_pre_event_candidate,568.5555555555555,177.55555555555554,36.0,13234.3671875,30.95050048828125,473,82,665,274,192,96,96,2761,3681,8477.0654296875,8478.8955078125,1.830078125,0.0895366668701171,0.0897456407546997,0.0002089738845825,0.2692582403567336,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle58_rank52_obj1_7_c2_x10_290623.npz,,ok,9250.204203328118,100.2946900241077,1.0119830968274812,0.096,0.0005656542655396689,0.20649348107162724,96,0.0003570958204333752,0.0005641793883577812,0.0007932901995165985,1.3032674278033972e-06,8.227487702784965e-07,1.299869310776328e-06,1.8277406196862432e-06,0.7571836928300378,-0.0011983223487117556,0.0011093874476544045,0.11980599631103928,96,0.00047660175553954824,0.0011066007954031896,0.0017930407703157004,2.556028679395748e-06,1.0980904447631193e-06,2.549608232608949e-06,4.131165934807374e-06,0.5089827366686639,0.004643499101258219,0.0009836308736947792,0.022089873013655392,96,-0.0002377886148229885,0.0009294445522534977,0.0024502478191758942,2.266285532992771e-06,-5.478649685521655e-07,2.1414402483920588e-06,5.64537097538126e-06,0.3363119757339725,-0.0022468544038345972
source_balanced_cycle58_rank52_obj2_7_c2_x10_290623,58.0,7_c2_x10_290623,3,52,2,near_pre_event_1_8,near_pre_event_1_8,source_balanced_pre_event_sampling,2.0,,1.0,0.0,True,23.05461387133453,source_balanced_pre_event_candidate,1326.9433962264152,116.85534591194968,159.0,5196.970703125,16.436952590942383,1231,21,1423,213,192,96,96,2761,3681,8718.2470703125,8715.947265625,-2.2998046875,0.0732193365693092,0.0731019973754882,-0.0001173391938209,0.2692582403567336,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle58_rank52_obj2_7_c2_x10_290623.npz,,ok,9250.204203328118,100.2946900241077,1.0119830968274812,0.096,-0.0002334955750668455,0.030771337102928453,96,-0.00043206795537683353,-0.00022666222666313933,-2.4578875675500757e-05,-5.379738049540121e-07,-9.954845691882246e-07,-5.22229770231873e-07,-5.662972955635375e-08,0.730719180647094,-0.00014979029358896945,-0.0007465625030352054,0.11194170646836266,96,-0.0011455322387280754,-0.0007448452676860211,-0.0003594178604511772,-1.7200800069931133e-06,-2.6393062780294856e-06,-1.7161234967485925e-06,-8.280987504795123e-07,0.5292512357699221,-0.0002995805871779389,-0.0013843509961333868,0.24355312928366468,96,-0.0019448153716343979,-0.0013752184612919043,-0.0009193013327904354,-3.1895446950913234e-06,-4.4808546162456525e-06,-3.1685033348165476e-06,-2.118070270749163e-06,0.32871011833433195,-0.0008987417615338722
source_balanced_cycle62_rank53_obj1_7_c2_x10_290623,62.0,7_c2_x10_290623,7,53,1,post_event_1_16,post_event_1_16,source_balanced_pre_event_sampling,24.0,2.0,1.0,1.0,True,23.372022607686755,source_balanced_pre_event_candidate,567.5744680851063,163.6595744680851,47.0,10692.7197265625,25.64937210083008,472,68,664,260,192,96,96,6444,7363,8474.392578125,8471.96484375,-2.427734375,0.0908246338367462,0.0909845679998397,0.0001599341630935,0.2121320343560125,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle62_rank53_obj1_7_c2_x10_290623.npz,,ok,9242.521957434714,100.36537719517946,1.0100961091798912,0.096,0.0004081184022945143,0.2337591108333572,96,0.00023401655796655445,0.0004063113811621678,0.0005621245700754879,9.40304798886561e-07,5.391741495549415e-07,9.361414221976346e-07,1.2951350094539243e-06,0.7560852306770521,-0.005392450569203122,0.00018659832365178487,0.009473172212662972,96,-0.00016656635177245003,0.00019504751803568727,0.0006100187472556002,4.299225376937124e-07,-3.837688744837249e-07,4.493894815542235e-07,1.4054831936769028e-06,0.5122313136608748,-0.005392450569203122,0.00039705592897557767,0.0038269131845127813,96,-0.0011562453535610892,0.00034403293546334814,0.0018989325056143036,9.14816860359731e-07,-2.6639892946047495e-06,7.926518833075542e-07,4.375140492935355e-06,0.3343178924505692,0.00748951467944875
source_balanced_cycle62_rank53_obj2_7_c2_x10_290623,62.0,7_c2_x10_290623,7,53,2,post_event_1_16,post_event_1_16,source_balanced_pre_event_sampling,24.0,2.0,1.0,1.0,True,22.324878552443145,source_balanced_pre_event_candidate,1176.4266666666667,1025.493333333333,75.0,8388.0390625,20.178136825561523,1080,929,1272,1121,192,96,96,6444,7363,8176.634765625,8214.17578125,37.541015625,0.0758312866091728,0.0776256173849105,0.0017943307757377,0.2121320343560125,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle62_rank53_obj2_7_c2_x10_290623.npz,,ok,9242.521957434714,100.36537719517946,1.0100961091798912,0.096,3.7928857096768924e-05,0.00036929350698267083,96,-0.00043739095999192245,4.284734211704806e-05,0.0004431569595818585,8.738808675095561e-08,-1.0077487718213893e-06,9.872027623767874e-08,1.021033634876602e-06,0.756213176552826,0.008687837028160561,0.0005605678553583759,0.11746086324344496,96,0.0002287935825524175,0.0005533044332322787,0.0008755560452564021,1.2915483387456982e-06,5.2714041420077e-07,1.2748134141671702e-06,2.0172811282707506e-06,0.5100172258837627,0.021719592570401458,0.0014926993557559311,0.299561386099808,96,0.0009123476901942802,0.001493321399426175,0.0020936221236976557,3.4391793156616654e-06,2.1020490782076216e-06,3.4406125042779075e-06,4.823705372999399e-06,0.34174343419213105,0.015578190533253489
source_balanced_cycle64_rank54_obj1_7_c2_x10_290623,64.0,7_c2_x10_290623,9,54,1,source_fill,post_event_1_16,source_balanced_pre_event_sampling,22.0,4.0,1.0,1.0,True,25.296864300349824,source_balanced_pre_event_candidate,565.3714285714286,161.6,35.0,13981.1220703125,33.0367431640625,469,66,661,258,192,96,96,8285,9205,8470.943359375,8474.431640625,3.48828125,0.0936238095164299,0.0938752740621566,0.0002514645457267,0.2915475947422533,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle64_rank54_obj1_7_c2_x10_290623.npz,,ok,9257.910785442218,100.29469958692789,1.0124526672685186,0.096,0.0003196998428054543,0.06801277408393813,96,6.434919588634453e-05,0.0003223761362683437,0.000549472229773163,7.365884378237667e-07,1.482605473221378e-07,7.427546179622639e-07,1.2659840173973677e-06,0.7548635035949669,0.005542240862792092,0.00035650237712243806,0.05602291753307509,96,-6.20176594603586e-05,0.0003424542252214871,0.0006811686950298003,8.213814768900973e-07,-1.428886873966662e-07,7.890145349103063e-07,1.56941267334866e-06,0.5096380692031156,0.005841821449970086,-0.0003099952086326247,0.015156446297798554,96,-0.000916575719866633,-0.00030452234282959945,0.00032602753694984976,-7.142289606895674e-07,-2.1117904585727223e-06,-7.016194778793971e-07,7.511674451324539e-07,0.3342742036149391,0.0025464349910125916
source_balanced_cycle64_rank54_obj2_7_c2_x10_290623,64.0,7_c2_x10_290623,9,54,2,source_fill,post_event_1_16,source_balanced_pre_event_sampling,22.0,4.0,1.0,1.0,True,22.72802435300064,source_balanced_pre_event_candidate,1328.9929078014184,102.4964539007092,141.0,5854.51953125,18.008760452270508,1233,6,1425,198,192,96,96,8285,9205,8697.8017578125,8696.640625,-1.1611328125,0.0733489468693733,0.0733357071876525,-1.3239681720733644e-05,0.2915475947422533,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle64_rank54_obj2_7_c2_x10_290623.npz,,ok,9257.910785442218,100.29469958692789,1.0124526672685186,0.096,2.1803632796301515e-05,0.00016451240849424398,96,-0.0002870415066346419,2.5148698271783254e-05,0.00031910252896119145,5.023556996267869e-08,-6.613436312862149e-07,5.794260081818862e-08,7.352122267265851e-07,0.7292930522268825,0.010485320551228194,-0.0001842553293620227,0.0033865683621842058,96,-0.0007412612121765304,-0.0001902208507821237,0.00037088626982437824,-4.245242788501003e-07,-1.707865832854726e-06,-4.3826884020201306e-07,8.545219656753675e-07,0.5242036149390853,-0.0005991611743559333,-0.0013166089077151937,0.3395897812422114,96,-0.001720161761967364,-0.0013246292982022443,-0.0008967992066146882,-3.0334669233758063e-06,-3.963252699572806e-06,-3.051945903057971e-06,-2.0662253720402416e-06,0.3258126123427202,0.0007489514679449027
source_balanced_cycle66_rank55_obj1_8_c2_x10_300623,66.0,8_c2_x10_300623,1,55,1,source_fill,post_event_1_16,source_balanced_pre_event_sampling,20.0,6.0,1.0,1.0,False,25.31857735618822,source_balanced_pre_event_candidate,550.7777777777778,183.66666666666663,36.0,13578.4033203125,31.90176773071289,455,88,647,280,192,96,96,914,1827,8476.3994140625,8469.75,-6.6494140625,0.0869570076465606,0.0864942297339439,-0.0004627779126167,0.1802775637732877,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle66_rank55_obj1_8_c2_x10_300623.npz,,ok,9168.88070996292,100.24753938801587,1.0070524411251522,0.096,-0.00021188331264361852,0.01403427674073121,96,-0.0005155218371179186,-0.00020125466846283385,0.00014133890282517586,-4.88179152330897e-07,-1.1877623127196845e-06,-4.636907561383692e-07,3.256448321092052e-07,0.7580652711204315,-0.00928699820251655,-0.0008466093712014497,0.09118988895296087,96,-0.001431253861468265,-0.0008500482736141896,-0.00028293321947215705,-1.95058799124814e-06,-3.2976088968228824e-06,-1.958511222407093e-06,-6.518781376638498e-07,0.5083648517076094,-0.00044937088076690834,-0.0018480320729505535,0.1319669568704661,96,-0.0028845433816362944,-0.0018595696899627939,-0.0006426199885005803,-4.2578658960780756e-06,-6.645987951290023e-06,-4.284448565674277e-06,-1.4805964535053371e-06,0.3322286299181147,-0.00748951467944875
source_balanced_cycle66_rank55_obj2_8_c2_x10_300623,66.0,8_c2_x10_300623,1,55,2,source_fill,post_event_1_16,source_balanced_pre_event_sampling,20.0,6.0,1.0,1.0,False,22.762042747653105,source_balanced_pre_event_candidate,1310.8402366863904,124.2603550295858,169.0,4928.5390625,15.936147689819336,1215,28,1407,220,192,96,96,914,1827,8771.9921875,8763.0439453125,-8.9482421875,0.0731098353862762,0.0727058500051498,-0.0004039853811264,0.1802775637732877,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle66_rank55_obj2_8_c2_x10_300623.npz,,ok,9168.88070996292,100.24753938801587,1.0070524411251522,0.096,-0.0005516202166058145,0.4285797640798825,96,-0.0006907066438685758,-0.0005588631146899135,-0.0004181157259829454,-1.2709329790597966e-06,-1.5913881074731986e-06,-1.2876206162455608e-06,-9.633386326647063e-07,0.7332188061713601,-0.0034451767525465193,-0.0012916562498374272,0.38509782043989227,96,-0.0016165062103211277,-0.00129263305351437,-0.000963879865843477,-2.9759759996254324e-06,-3.7244303085798784e-06,-2.9782265552971087e-06,-2.2207792109033714e-06,0.5299128095666067,-0.007639304973037775,-0.0019515327985948573,0.5513447157932241,96,-0.0022640401827762483,-0.001952134012644061,-0.0016638826664929324,-4.496331567962552e-06,-5.216348581116476e-06,-4.497716765131917e-06,-3.8335856635997165e-06,0.3293670111843419,-0.0035949670461354333
source_balanced_cycle68_rank56_obj1_8_c2_x10_300623,68.0,8_c2_x10_300623,3,56,1,source_fill,post_event_1_16,source_balanced_pre_event_sampling,18.0,8.0,1.0,1.0,True,23.16876155864527,source_balanced_pre_event_candidate,549.1636363636363,179.56363636363636,55.0,9795.5771484375,24.391326904296875,453,84,645,276,192,96,96,2742,3655,8460.4150390625,8455.3310546875,-5.083984375,0.0899391174316406,0.0895228683948516,-0.0004162490367889,0.25,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle68_rank56_obj1_8_c2_x10_300623.npz,,ok,9180.87503861636,100.15326985530555,1.0112944248974043,0.096,-1.6367503969469114e-05,0.00010478149248382973,96,-0.00035565103032430395,3.2280653883680874e-06,0.000308689163820726,-3.771072914565684e-08,-8.194199738671963e-07,7.437462654800074e-09,7.112198334429527e-07,0.7673351058518074,-0.003295386458957439,0.0008587235860523974,0.12411973207314186,96,0.00041754257691920026,0.0008934770408419452,0.0013914862891670908,1.9784991422647235e-06,9.620180972218375e-07,2.058571102099842e-06,3.2059844102409774e-06,0.5172165218693828,-0.0020970641102456833,0.002625222923982778,0.11071858710845217,96,0.0012394900676077015,0.00260264878436171,0.004080281990237168,6.048513616856321e-06,2.8557851157681443e-06,5.99650279916938e-06,9.400969705506436e-06,0.33516826442979825,0.0019472738166567138
source_balanced_cycle68_rank56_obj2_8_c2_x10_300623,68.0,8_c2_x10_300623,3,56,2,source_fill,post_event_1_16,source_balanced_pre_event_sampling,18.0,8.0,1.0,1.0,True,24.35916966597197,source_balanced_pre_event_candidate,1170.060606060606,604.6060606060606,33.0,12434.7802734375,30.415143966674805,1074,509,1266,701,192,96,96,2742,3655,7961.28662109375,7956.08837890625,-5.1982421875,0.0749700516462326,0.0745703503489494,-0.0003997012972831,0.25,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle68_rank56_obj2_8_c2_x10_300623.npz,,ok,9180.87503861636,100.15326985530555,1.0112944248974043,0.096,-0.0005908733826145793,0.07510615489392936,96,-0.001019593637526279,-0.0005928261638072393,-0.0001748818375424026,-1.361372273543991e-06,-2.349143740860547e-06,-1.3658714814118794e-06,-4.0292775369769556e-07,0.7535013481126422,0.00913720790892758,-0.0011525932119171574,0.06011047747484766,96,-0.0020492813632074,-0.001133297421878703,-0.00015291809563941597,-2.6555747602571308e-06,-4.72154426082985e-06,-2.611117260008532e-06,-3.5232329235321443e-07,0.5285615762931896,-0.008238466147393653,-0.0010208660538120304,0.03197034808766308,96,-0.0022529160914443857,-0.0009462283055110604,0.00035955136257404295,-2.3520753879829183e-06,-5.190718674687865e-06,-2.180110015897483e-06,8.28406339370595e-07,0.350841634212103,0.0008987417615338167
source_balanced_cycle70_rank57_obj1_8_c2_x10_300623,70.0,8_c2_x10_300623,5,57,1,source_fill,post_event_1_16,source_balanced_pre_event_sampling,16.0,10.0,1.0,1.0,True,23.94243621744613,source_balanced_pre_event_candidate,558.4347826086956,185.2173913043478,46.0,11111.662109375,26.94074821472168,462,89,654,281,192,96,96,4570,5483,8472.38671875,8469.0625,-3.32421875,0.0879349112510681,0.0876763015985488,-0.0002586096525192,0.1802775637731931,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle70_rank57_obj1_8_c2_x10_300623.npz,,ok,9187.308025754988,100.10616414621472,1.0178905085970535,0.096,-0.00024828593630569985,0.019066789778304227,96,-0.0005723565345013295,-0.00023697329568909598,0.00015745081066441638,-5.720507972483325e-07,-1.3187094554910632e-06,-5.459864732676771e-07,3.627666677708153e-07,0.767625324545636,0.0002995805871779389,-0.00025025068496101443,0.027101176241313474,96,-0.0006357116527748441,-0.00024535945857721657,0.00015419253874022408,-5.765775781501772e-07,-1.4646796479932409e-06,-5.65308192561907e-07,3.552596092574763e-07,0.5170698522069103,0.0029958058717795,-0.0009131073515257725,0.14053247047890205,96,-0.001449210345953293,-0.0009078279491919173,-0.0003289841336862489,-2.1037993379153797e-06,-3.3389806370763872e-06,-2.0916355949381777e-06,-7.579794440131175e-07,0.3347719442780108,-0.0019472738166566583
