roi_id,cycleNo,cohort_role,is_event_roi,event_reference_cycle,validation_score,front_quality_score,degradation_mode_hypothesis,timing_elapsed_s,thresholds_finite,phase_slope_median_per_s,phase_slope_iqr_per_s,phase_slope_positive_fraction,phase_slope_negative_fraction,phase_slope_abs_median_per_s,radius2_slope_median_px2_per_s,radius2_slope_iqr_px2_per_s,radius2_slope_positive_fraction,radius2_slope_negative_fraction,diffusion_proxy_median_um2_per_s,diffusion_proxy_iqr_um2_per_s,default_q70_diffusion_proxy_um2_per_s,q70_phase_slope_bootstrap_p05,q70_phase_slope_bootstrap_p50,q70_phase_slope_bootstrap_p95,q70_radius2_slope_bootstrap_p05_px2_per_s,q70_radius2_slope_bootstrap_p50_px2_per_s,q70_radius2_slope_bootstrap_p95_px2_per_s,threshold_robust_phase_score,diffusion_proxy_abs_median_um2_per_s,threshold_robust_diffusion_score,cycleNo_recon,source_stem,local_cycle_index,front_candidate_rank,object_candidate_rank,validation_score_recon,cohort_role_recon,selection_subrole,balanced_cycle_rank,transferred_masked_residual_signature,future_any_drop_within_8cycles,future_any_drop_within_16cycles,any_abrupt_drop,object_mean_abs_z,object_mean_residual,roi_mean_delta_last_minus_first,roi_norm_mean_delta_last_minus_first,stage_drift_xy_sampled,first_frame_index,last_frame_index,low_rank_dmd_particle_mse_mean,low_rank_dmd_particle_to_nonparticle_mse_ratio_mean,low_rank_dmd_particle_mse_fraction_of_full_mean,low_rank_dmd_particle_mask_area_fraction_mean,low_rank_dmd_mask_fallback_used_mean,low_rank_dmd_accepted_area_fraction_median,persistence_particle_mse_mean,persistence_particle_to_nonparticle_mse_ratio_mean,persistence_particle_mse_fraction_of_full_mean,persistence_particle_mask_area_fraction_mean,persistence_mask_fallback_used_mean,persistence_accepted_area_fraction_median,velocity_particle_mse_mean,velocity_particle_to_nonparticle_mse_ratio_mean,velocity_particle_mse_fraction_of_full_mean,velocity_particle_mask_area_fraction_mean,velocity_mask_fallback_used_mean,velocity_accepted_area_fraction_median,object_x_full_approx,object_y_full_approx,object_area_ds_px,fallback_frame_fraction,accepted_area_cv,accepted_centroid_path_px,accepted_centroid_max_step_px,mask_instability_score,x_bin,y_bin,xy_region
cycle147_rank3_obj2,147.0,future8_negative,0,147.0,,,,12424.30955664,7,3.545013670852684e-06,1.5357107291936307e-06,1.0,0.0,3.545013670852684e-06,-0.0030985626073469,0.0006427234010697,0.0,1.0,-7.139088247327485e-06,1.4808347160646824e-06,-7.329787579826575e-06,3.892007931930838e-07,3.611264908737754e-06,6.885439125263751e-06,-0.0037566903179875,-0.0032331533727941,-0.0025504775689938,0.75,7.139088247327485e-06,0.9930555555555556,147.0,17_c2_x10_HighHighCOV_150723,1,3,2,23.407189597254643,future8_negative,hard_negative_high_warning,3,0.6943342227566772,0,1,0,16.851280212402344,6104.34765625,-26.67578125,-0.0009935721755027,0.2121320343559321,1237,2474,0.0048949584597721,11.175510178323556,3.493780270873619,0.1387769911024305,0.0,0.138671875,0.0001305638934354,1.7960509433611251,1.31222285523313,0.1387769911024305,0.0,0.138671875,0.0003525637930579,1.6551037438892997,1.2208501562968292,0.1387769911024305,0.0,0.138671875,1202.1509433962265,1102.4150943396226,106,0.0,0.0308564206513621,26.35146105389259,3.7514874474650775,0.3053508066294099,mid,high,mid_high
cycle148_rank18_obj3,148.0,future8_positive,0,148.0,,,,12429.281505696,7,3.208670667020309e-06,1.309024963268962e-06,1.0,0.0,3.208670667020309e-06,-0.001907088840306,0.0005625964160155,0.0,1.0,-4.3939326880650246e-06,1.2962221424999176e-06,-3.896455088859233e-06,-5.321919942174785e-08,3.491047455773983e-06,6.798329093710539e-06,-0.0027792074875213,-0.0017295031664333,-0.0003965756279552,0.75,4.3939326880650246e-06,0.9375,148.0,17_c2_x10_HighHighCOV_150723,2,18,3,23.585572593335268,future8_positive,high_warning_positive,18,0.7480825471472065,1,1,0,17.71686363220215,6349.900390625,-18.26171875,-0.0008971095085144,0.2121320343559321,2475,3712,0.0058039094801642,10.94512445980858,3.150375309079016,0.1359286838107639,0.0,0.1362847222222222,0.0001790544617961,2.1555651876987696,1.4774642048137248,0.1359286838107639,0.0,0.1362847222222222,0.0004913356865472,2.026345949488612,1.3985321603151737,0.1359286838107639,0.0,0.1362847222222222,1201.1089108910892,1100.990099009901,101,0.0,0.0346863456563768,39.850225225619965,8.88431692436814,0.4497928584232515,mid,high,mid_high
cycle110_rank24_obj3,110.0,future8_positive,0,110.0,,,,9080.69766931,7,1.2044430946543904e-06,2.4880063956104534e-07,1.0,0.0,1.2044430946543904e-06,-0.0006672000604322,0.0004506094560772,0.1428571428571428,0.8571428571428571,-1.5372289392358196e-06,1.0382041868020866e-06,-2.641362377539024e-06,-1.6133442038461345e-06,1.1183177103563595e-06,3.734889481538728e-06,-0.0015598114910793,-0.0011252613052939,-0.000663480963628,0.75,1.5372289392358196e-06,0.3194444444444445,110.0,12_c2_x10_070723,5,24,3,24.508921888371106,future8_positive,high_warning_positive,24,0.1861489207307045,1,1,0,22.89075469970703,10264.3447265625,-34.185546875,-0.0019228681921958,0.2121320343559321,4521,5424,0.013657969651831,9.15683415099472,3.880033231708752,0.1388617621527778,0.0,0.1397569444444444,0.0001379385056452,1.7057554042554028,1.2958736693199535,0.1388617621527778,0.0,0.1397569444444444,0.0003212945871382,1.3886262991092675,1.0904543068955703,0.1388617621527778,0.0,0.1397569444444444,1199.9344262295083,1126.295081967213,61,0.0,0.0134054135938605,13.895623556806086,0.5611388427168079,0.1581514923105906,mid,high,mid_high
cycle104_rank6_obj1,104.0,future8_negative,0,104.0,,,,9065.996495402,7,-3.886094213072397e-07,7.07410737658499e-08,0.0,1.0,3.886094213072397e-07,-0.0008926168145609,0.0001875603034068,0.0,1.0,-2.0565891407483154e-06,4.321389390493837e-07,-1.7613107274482907e-06,-1.6236028525059425e-06,-4.3939496333787204e-07,1.272648056141344e-06,-0.0011872720122138,-0.0007504249566373,-0.0003191430682518,0.7361111111111112,2.0565891407483154e-06,1.0763888888888888,104.0,11_c2_x10_050723,9,6,1,25.17135094255524,future8_negative,hard_negative_high_warning,6,0.3719069574735253,0,1,0,21.169919967651367,8502.423828125,-10.3427734375,-0.0004455596208572,0.2500000000000227,8118,9019,0.0063978914695326,15.746829378802774,4.476059027790375,0.1727396647135416,0.0,0.1690538194444444,3.886035341338357e-05,1.1689486692557247,0.9903473063619408,0.1727396647135416,0.0,0.1690538194444444,9.52781711021089e-05,0.9709061037413412,0.8506305736502302,0.1727396647135416,0.0,0.1690538194444444,1343.0384615384614,203.2692307692308,104,0.0,0.0996648654376196,197.9941913784857,14.696789357150395,2.0996648654376195,high,mid,high_mid
cycle146_rank1_obj1,146.0,future8_negative,0,146.0,,,,12394.593684328,7,2.8355288227546085e-06,1.179990013331938e-06,1.0,0.0,2.8355288227546085e-06,-0.0025193224589635,0.0008708230384985,0.0,1.0,-5.804518945452093e-06,2.0063762807005635e-06,-5.804518945452093e-06,-7.159230406260407e-07,2.779257326269233e-06,6.5999898617324445e-06,-0.0031559278271473,-0.0025699409652525,-0.002103034116054,0.7361111111111112,5.804518945452093e-06,0.7986111111111112,146.0,17_c2_x10_HighHighCOV_150723,0,1,1,23.663902942445056,future8_negative,hard_negative_high_warning,1,3.21719464829548,0,1,0,18.055540084838867,6981.751953125,-21.5712890625,-0.0010743290185928,0.25,0,1236,0.0061954193515703,11.589051670456085,3.803456562969278,0.14385986328125,0.0,0.1436631944444444,0.000124696529383,1.7415842344601142,1.2075225266846523,0.14385986328125,0.0,0.1436631944444444,0.0003019781820512,1.5197635720772835,1.0881842096153636,0.14385986328125,0.0,0.1436631944444444,1202.8387096774193,1101.247311827957,93,0.0,0.101625336821903,96.02166880679636,12.632066597901671,1.101851053559365,high,high,high_high
cycle44_rank4_obj3,44.0,future8_negative,0,44.0,,,,9321.254368328,7,3.896808439803886e-07,7.100640865461876e-08,1.0,0.0,3.896808439803886e-07,0.00047589033866,0.0004176770076531,0.8571428571428571,0.1428571428571428,1.0964513402728377e-06,9.623278256328976e-07,1.0964513402728377e-06,-2.063988317458205e-06,4.002712724106639e-07,2.725400073703102e-06,-0.000127264310194,0.0004433237756732,0.001033986934036,0.7361111111111112,1.0964513402728377e-06,0.2361111111111111,44.0,5_c2_x10_260623,9,4,3,26.52636345001568,future8_negative,hard_negative_high_warning,4,0.6286054582853854,0,1,0,31.54570960998535,13180.04296875,-5.150390625,-0.0003951117396354,0.2915475947422533,8351,9278,0.0055920310114743,4.055416260968594,3.39511098146556,0.0889858669704861,0.0,0.0889756944444444,8.066608370427275e-05,0.90654619222026,0.7954762936273038,0.0889858669704861,0.0,0.0889756944444444,0.0002266604283249,0.8869785321995008,0.7801536947396102,0.0889858669704861,0.0,0.0889756944444444,1178.0,578.0,32,0.0,0.033414480637286,55.59766469389464,4.797392206145078,0.6125568211986886,mid,mid,mid_mid
cycle110_rank24_obj2,110.0,future8_positive,0,110.0,,,,9080.69766931,7,3.743453621075369e-07,5.577194980649623e-08,1.0,0.0,3.743453621075369e-07,6.806651549368948e-05,0.0004937385185466,0.7142857142857143,0.2857142857142857,1.5682525169746057e-07,1.1375735467314302e-06,1.5682525169746057e-07,-7.12191938168708e-07,3.990989301007337e-07,1.380952085016141e-06,-0.0004667596578285,0.0001082285605483,0.0005779837452496,0.7222222222222222,1.5682525169746057e-07,-0.2152777777777777,110.0,12_c2_x10_070723,5,24,2,24.24315454606201,future8_positive,high_warning_positive,24,0.1861489207307045,1,1,0,18.04859161376953,7052.7138671875,5.306640625,0.0001186877489089,0.2121320343559321,4521,5424,0.0033064349554479,9.767876960678658,3.60187969685936,0.1964246961805555,0.0,0.1970486111111111,9.021901780670304e-05,2.0755205621633923,1.4726915272426582,0.1964246961805555,0.0,0.1970486111111111,0.0002165689688808,1.696186304327011,1.2268791999886908,0.1964246961805555,0.0,0.1970486111111111,1346.9830508474577,203.66101694915253,118,0.0,0.0456028852875838,104.81462192258208,4.514133390840001,1.137421863647814,high,mid,high_mid
cycle143_rank10_obj3,143.0,future8_negative,0,143.0,,,,12312.066600504,7,-2.4606988942823123e-06,8.942717391967515e-07,0.0,1.0,2.4606988942823123e-06,-0.0007617531006464,0.0003996458148135,0.0,1.0,-1.755079143889532e-06,9.207839573305134e-07,-1.755079143889532e-06,-4.544454691155634e-06,-2.5040646854693376e-06,-8.25296958397231e-07,-0.0014436502284378,-0.0007928063354548,0.0003144237997502,0.7083333333333334,1.755079143889532e-06,0.8125,143.0,16_c2_x10_HighHighCOV_130723,7,10,3,24.550014363282017,future8_negative,low_risk_negative,10,0.2351301084038065,0,1,0,14.615012168884276,4532.69482421875,35.0732421875,0.0015716180205345,0.2499999999999317,8571,9795,0.0019293536242912,17.84463971799135,3.6805150791398766,0.2142876519097222,0.0,0.2095811631944444,4.4616959087306896e-05,1.3969140801096744,1.118399313556434,0.2142876519097222,0.0,0.2095811631944444,0.0001080083163742,1.151324909799114,0.9739704184245566,0.2142876519097222,0.0,0.2095811631944444,1349.1666666666667,184.02083333333331,192,0.0,0.0690850569863095,219.33134837971875,5.474261818035635,2.0690850569863093,high,mid,high_mid
cycle148_rank18_obj2,148.0,future8_positive,0,148.0,,,,12429.281505696,7,4.376125567735644e-06,2.1084859198666795e-06,1.0,0.0,4.376125567735644e-06,-0.0002289045195621,0.0023334552776207,0.4285714285714285,0.5714285714285714,-5.273960130712847e-07,5.376280959638244e-06,-5.273960130712847e-07,-3.629043632664206e-07,4.730177942916717e-06,9.295102912341138e-06,-0.0013432814497461,-0.0002799766026621,0.0009214716860056,0.7083333333333334,5.273960130712847e-07,-0.7638888888888888,148.0,17_c2_x10_HighHighCOV_150723,2,18,2,23.85521823534402,future8_positive,high_warning_positive,18,0.7480825471472065,1,1,0,19.579477310180664,7041.38525390625,-3.9521484375,-2.154707908630371e-05,0.2121320343559321,2475,3712,0.0044242571675567,6.734778084232557,4.65733596422725,0.0959879557291666,0.0,0.0959743923611111,0.0002035733937191,2.3114788251246763,1.823915162038476,0.0959879557291666,0.0,0.0959743923611111,0.0005754645294473,2.222613309123969,1.7665818848747854,0.0959879557291666,0.0,0.0959743923611111,825.6,397.3176470588235,85,0.0,0.0208326859240228,26.201605376901128,1.6108466565998254,0.293766075266743,low,mid,low_mid
cycle139_rank11_obj1,139.0,future8_negative,0,139.0,,,,12303.98316874,7,-7.587457227677348e-06,3.1377539346235584e-06,0.0,1.0,7.587457227677348e-06,0.0013956179061917,0.000430637451492,1.0,0.0,3.215503655865696e-06,9.921886882377605e-07,3.0054128414161426e-06,-9.609384746851788e-06,-7.308438581480103e-06,-5.496076368608083e-06,6.553077072560067e-05,0.0012399802522975,0.0024238085581692,0.6805555555555556,3.215503655865696e-06,0.9791666666666669,139.0,16_c2_x10_HighHighCOV_130723,3,11,1,25.11639127342968,future8_negative,low_risk_negative,11,0.2177667218010263,0,0,0,24.99912071228028,10062.8916015625,-16.2314453125,-0.0014267414808273,0.2121320343559321,3673,4897,0.0023436930241587,7.946998140048988,3.376747371684268,0.1890394422743055,0.0,0.1875,0.0004147228029296,2.2325019791687706,1.4112427906400529,0.1890394422743055,0.0,0.1875,0.0009987146231651,2.242984903505327,1.3826401346923425,0.1890394422743055,0.0,0.1875,844.1379310344828,79.3103448275862,58,0.0,0.0811063099453093,178.3365355754731,8.809924315896062,1.9387785555231545,low,low,low_low
cycle40_rank2_obj3,40.0,future8_negative,0,40.0,,,,9322.243530232,7,1.2572894658880078e-06,4.394210175347025e-07,1.0,0.0,1.2572894658880078e-06,0.0011306406741123,0.0020274364666146,0.7142857142857143,0.2857142857142857,2.604996113154949e-06,4.671213619080181e-06,2.604996113154949e-06,-8.0901232384024e-07,1.1531738219556315e-06,3.5346584274645115e-06,0.0008759874359082,0.001134214623247,0.0013399427879879,0.6805555555555556,2.604996113154949e-06,-0.2152777777777777,40.0,5_c2_x10_260623,5,2,3,26.16938597041552,future8_negative,hard_negative_high_warning,2,0.7842017555889671,0,0,0,30.30314064025879,12388.37890625,0.03271484375,-0.0001339614391326,0.2500000000000227,4639,5566,0.0078171916829887,7.564897489046257,3.627678653805016,0.1597866482204861,0.0,0.1628146701388889,9.658656881583738e-05,1.092684136316824,0.936738418524058,0.1597866482204861,0.0,0.1628146701388889,0.0002527307360651,0.9934530514892554,0.8674214777774755,0.1597866482204861,0.0,0.1628146701388889,1178.5882352941176,583.6470588235294,34,0.0,0.1370642948275149,152.3476237524968,10.801269519877945,1.724018708916023,mid,high,mid_high
cycle104_rank6_obj3,104.0,future8_negative,0,104.0,,,,9065.996495402,7,5.762178479228025e-07,1.6973894726516893e-07,1.0,0.0,5.762178479228025e-07,-0.0010195646174998,0.0004331363388289,0.0,1.0,-2.3490768787196005e-06,9.979461246618612e-07,-2.96455304689492e-06,-2.4854117461462034e-06,6.593231502228822e-07,3.58162999801376e-06,-0.001777771685684,-0.0012895547595565,-0.0008075055097139,0.6666666666666667,2.3490768787196005e-06,0.8541666666666667,104.0,11_c2_x10_050723,9,6,3,26.27643821059555,future8_negative,hard_negative_high_warning,6,0.3719069574735253,0,1,0,30.94237899780273,14258.4384765625,-10.53369140625,-0.0006105750799179,0.2500000000000227,8118,9019,0.0027729178145818,4.212377117339233,2.1131483005252427,0.2777201334635417,0.0,0.279296875,9.095516770685208e-05,1.1524883258538363,0.953346085725471,0.2777201334635417,0.0,0.279296875,0.0002607254846225,1.1678034813977511,0.9612317554780462,0.2777201334635417,0.0,0.279296875,1194.5333333333333,678.5333333333333,30,0.0,0.0467095426497392,118.9633627676612,7.565583749344944,1.28591123814621,mid,high,mid_high
cycle78_rank22_obj1,78.0,future8_positive,0,78.0,,,,9143.028396564,7,7.502860047931208e-07,1.9019125090406785e-07,1.0,0.0,7.502860047931208e-07,-0.0009601304070802,0.0009929806648459,0.0,1.0,-2.212140457912842e-06,2.287827451805114e-06,-2.212140457912842e-06,-5.139866117776821e-07,7.87697861069195e-07,2.207832408232134e-06,-0.0014248758755282,-0.0009404233233049,-0.0004812612516539,0.6666666666666666,2.212140457912842e-06,0.4791666666666667,78.0,9_c2_x10_010723,3,22,1,24.74683509607009,future8_positive,high_warning_positive,22,0.2683863942126585,1,1,0,19.026752471923828,6861.36767578125,1.3857421875,6.85378909111023e-05,0.25,2728,3637,0.0048085221351357,12.710556828543618,3.2503507742492013,0.2481960720486111,0.0,0.25341796875,4.270313297638495e-05,1.23714450401737,1.0316958729374175,0.2481960720486111,0.0,0.25341796875,9.983531867874262e-05,0.9832255249253044,0.8670838449103709,0.2481960720486111,0.0,0.25341796875,1336.548387096774,121.29032258064515,124,0.0,0.0464044351998369,92.93034696717794,3.7222531498736218,1.014428882774607,high,low,high_low
cycle84_rank23_obj2,84.0,future8_positive,0,84.0,,,,9150.381473104,7,4.602315163798391e-07,1.275009576768062e-07,1.0,0.0,4.602315163798391e-07,-0.0002663373802081,0.0002053328153047,0.1428571428571428,0.8571428571428571,-6.136413239995928e-07,4.73086806462184e-07,-2.447960211158605e-07,-2.0003850587716336e-06,3.999443459938682e-07,2.7252509149519465e-06,-0.0004813207023483,-8.959182824491732e-05,0.00026752773844,0.6666666666666666,6.136413239995928e-07,0.3055555555555556,84.0,9_c2_x10_010723,9,23,2,24.753681477229097,future8_positive,high_warning_positive,23,0.257364534667413,1,1,0,23.681468963623047,10268.96875,-1.6884765625,-9.796023368835448e-05,0.2915475947422533,8186,9095,0.0042362133681308,6.029796833754968,2.6857315007924214,0.1251390245225694,0.0,0.125,0.0001786724202474,1.883156768650285,1.4654567061147652,0.1251390245225694,0.0,0.125,0.0003572843324946,1.4617254697544304,1.1801423954329369,0.1251390245225694,0.0,0.125,1185.1333333333334,1028.9333333333334,60,0.0,0.0098608956106542,15.726746164343558,0.4783180125621084,0.1736811681558996,mid,high,mid_high
cycle104_rank6_obj2,104.0,future8_negative,0,104.0,,,,9065.996495402,7,-3.241931372396297e-07,1.078879074676767e-07,0.0,1.0,3.241931372396297e-07,-0.0004799564027476,0.0002494967797975,0.0,1.0,-1.1058195519305446e-06,5.748405806535159e-07,-1.395318095905834e-06,-2.3231248571713786e-06,-2.641811703089368e-07,1.5627955885118457e-06,-0.0009299871627878,-0.0005976898066178,-0.0003440654935633,0.6527777777777778,1.1058195519305446e-06,0.7847222222222223,104.0,11_c2_x10_050723,9,6,2,26.016309967505705,future8_negative,hard_negative_high_warning,6,0.3719069574735253,0,1,0,28.43303298950196,13086.8427734375,-8.69140625,-0.0004327446222305,0.2500000000000227,8118,9019,0.0022837090327811,8.273374330391274,1.836106836874932,0.4516059027777778,1.0,0.4516059027777778,5.824156698963634e-05,1.177540976492315,0.9171793746343871,0.4516059027777778,1.0,0.4516059027777778,0.0001682847150732,1.1422403280953468,0.9038673552583648,0.4516059027777778,1.0,0.4516059027777778,834.0909090909091,94.0909090909091,44,1.0,0.0,0.0,0.0,1.9895833333333333,low,low,low_low
cycle84_rank23_obj1,84.0,future8_positive,0,84.0,,,,9150.381473104,7,-3.727830286071576e-07,1.166390919517431e-07,0.0,1.0,3.727830286071576e-07,-0.0005080570778177,0.0003529996923917,0.0,1.0,-1.1705635072920715e-06,8.133112912705132e-07,-1.479893973613732e-06,-1.496570930815682e-06,-2.034716657146459e-07,8.284454490231481e-07,-0.0012496652223833,-0.0006580784042824,1.9083802625296395e-05,0.6527777777777778,1.1705635072920715e-06,0.7430555555555556,84.0,9_c2_x10_010723,9,23,1,24.70841394342318,future8_positive,high_warning_positive,23,0.257364534667413,1,1,0,18.24064826965332,6463.787109375,-6.728515625,-0.0003010556101799,0.2915475947422533,8186,9095,0.0019785192544077,12.819098093741763,3.690301100062544,0.1998528374565972,0.0,0.2003580729166666,7.33798072474201e-05,1.9232052884992588,1.4010006799561154,0.1998528374565972,0.0,0.2003580729166666,0.000152326296984,1.4311770454988495,1.1199140814527233,0.1998528374565972,0.0,0.2003580729166666,1332.9481481481482,105.48148148148148,135,0.0,0.0449673220617095,154.57133625493873,4.439087887686701,1.6550854080506543,high,low,high_low
cycle155_rank19_obj3,155.0,future8_positive,0,155.0,,,,12444.43306612,7,1.6616272975912492e-06,6.425586375607277e-07,1.0,0.0,1.6616272975912492e-06,0.0053069373913536,0.0026976054482012,1.0,0.0,1.222718374967873e-05,6.215282952655649e-06,1.222718374967873e-05,-1.3536770027873242e-06,2.1461363306562925e-06,4.7419746992570375e-06,0.002358238877344,0.0053584897584566,0.007930471237946,0.6527777777777778,1.222718374967873e-05,0.6875,155.0,17_c2_x10_HighHighCOV_150723,9,19,3,23.548300466193936,future8_positive,high_warning_positive,19,0.7426923860413742,1,1,0,16.54679298400879,6033.2763671875,56.623046875,0.0029103159904479,0.1802775637731301,11139,12376,0.0144329733448103,7.008431467318415,3.880491892466748,0.1056688096788194,0.0,0.1016167534722222,0.0047325059463219,4.889665230623491,2.6981034621995,0.1056688096788194,0.0,0.1016167534722222,0.0094844685722819,5.459426753211889,2.8099915079189954,0.1056688096788194,0.0,0.1016167534722222,1201.7586206896551,1111.1724137931035,116,0.0,0.0858685795711176,91.46048332425823,7.084418272913283,1.038581947532141,mid,high,mid_high
cycle147_rank3_obj3,147.0,future8_negative,0,147.0,,,,12424.30955664,7,4.198421406853904e-06,2.7200280174115747e-06,1.0,0.0,4.198421406853904e-06,-0.0020099023878088,0.0005966696259175,0.0,1.0,-4.630815101511622e-06,1.3747268181140092e-06,-5.194531229113861e-06,-8.764484576195337e-07,4.499973683740864e-06,8.358654133187362e-06,-0.00315569283564,-0.0022968662485817,-0.0013100015571543,0.6388888888888888,4.630815101511622e-06,0.951388888888889,147.0,17_c2_x10_HighHighCOV_150723,1,3,3,24.767776766802942,future8_negative,hard_negative_high_warning,3,0.6943342227566772,0,1,0,25.71528625488281,9487.4189453125,26.109375,0.0017741546034812,0.2121320343559321,1237,2474,0.0022079101181589,6.1673395689126655,2.082670305540386,0.1901143391927083,0.0,0.2158745659722222,8.20445328599817e-05,1.6572757332244412,1.2211599450508537,0.1901143391927083,0.0,0.2158745659722222,0.0002252877834507,1.553978547438334,1.1636749584970614,0.1901143391927083,0.0,0.2158745659722222,1645.860465116279,128.27906976744185,43,0.1145833333333333,0.4012284085840182,261.4180847424464,14.783045439797831,2.6199784085840183,high,mid,high_mid
cycle140_rank9_obj3,140.0,future8_negative,0,140.0,,,,12296.607302004,7,-6.083609590044285e-06,3.5697973398145406e-06,0.0,1.0,6.083609590044285e-06,-0.002655363085061,0.0011580982886177,0.0,1.0,-6.117956547980661e-06,2.6682584569752894e-06,-6.117956547980661e-06,-7.718444496855862e-06,-6.134312106255921e-06,-4.69109057287356e-06,-0.005679342542708,-0.0027105021945395,-0.0006232232281609,0.625,6.117956547980661e-06,0.7430555555555556,140.0,16_c2_x10_HighHighCOV_130723,4,9,3,24.698173268896447,future8_negative,low_risk_negative,9,0.2389476922815127,0,1,0,14.353757858276367,4056.260986328125,-63.1416015625,-0.0031141936779022,0.2499999999999317,4898,6121,0.0054455210520245,26.43999209958564,4.520791187435004,0.1844719780815972,0.0,0.1823459201388889,0.0048795823329328,9.230433344456683,2.1948594437554854,0.1844719780815972,0.0,0.1823459201388889,0.0099924457995257,10.658612127149164,2.290881784812008,0.1844719780815972,0.0,0.1823459201388889,1347.747572815534,182.4660194174757,206,0.0,0.0645611223385614,131.59962439090893,6.64194371561461,1.435390543077196,high,mid,high_mid
cycle139_rank11_obj3,139.0,future8_negative,0,139.0,,,,12303.98316874,7,-9.531308523896148e-06,4.417676048841885e-06,0.0,1.0,9.531308523896148e-06,0.0039003684362263,0.0016814789443827,0.8571428571428571,0.1428571428571428,8.986448877065399e-06,3.8741274878578735e-06,1.170196182487912e-05,-1.189930553509472e-05,-9.708954690404902e-06,-7.490317583063177e-06,0.0044511634044325,0.0050613189882584,0.0057454130061423,0.625,8.986448877065399e-06,0.3194444444444444,139.0,16_c2_x10_HighHighCOV_130723,3,11,3,24.49537938711706,future8_negative,low_risk_negative,11,0.2177667218010263,0,0,0,24.59981918334961,9929.759765625,0.10302734375,-0.0006001889705657,0.2121320343559321,3673,4897,0.0056051810388453,4.48942431108819,3.464557415239964,0.0938313802083333,0.0,0.0955946180555555,0.0004373688316263,1.610059875602922,1.4125587003405409,0.0938313802083333,0.0,0.0955946180555555,0.0010628119744069,1.5700287188315658,1.362634247233366,0.0938313802083333,0.0,0.0955946180555555,1203.304347826087,664.0,46,0.0,0.0335000102091774,40.26121161427541,2.516578321230291,0.4528876311912129,high,high,high_high
cycle140_rank9_obj1,140.0,future8_negative,0,140.0,,,,12296.607302004,7,-6.570459821201327e-06,4.078548725200214e-06,0.0,1.0,6.570459821201327e-06,0.0003515202615055,0.0013601316552503,1.0,0.0,8.099026825087033e-07,3.1337433336967457e-06,1.5775143345013885e-07,-8.894388772417086e-06,-6.32945751804138e-06,-4.84331204683718e-06,-0.0009749679288766,4.80707264301869e-07,0.0008538085068185,0.6111111111111112,8.099026825087033e-07,0.0069444444444445,140.0,16_c2_x10_HighHighCOV_130723,4,9,1,24.114277585854143,future8_negative,low_risk_negative,9,0.2389476922815127,0,1,0,21.410614013671875,8441.869140625,-27.015625,-0.0026601925492286,0.2499999999999317,4898,6121,0.0084433169249678,14.33530859950768,3.8429813441484426,0.1996426052517361,0.0,0.1948784722222222,0.0047240794187928,4.555179684995502,1.7067993054390895,0.1996426052517361,0.0,0.1948784722222222,0.0087229849359573,4.814655602400753,1.805936813818684,0.1996426052517361,0.0,0.1948784722222222,842.3188405797101,78.55072463768116,69,0.0,0.0811128574693584,198.1944098880765,7.569101865278755,2.0811128574693583,low,low,low_low
cycle148_rank18_obj1,148.0,future8_positive,0,148.0,,,,12429.281505696,7,2.7345169767588627e-06,1.7553756280937605e-06,1.0,0.0,2.7345169767588627e-06,-0.0033943874601399,0.0006604538826973,0.0,1.0,-7.820668708162389e-06,1.5216857457347871e-06,-7.820668708162389e-06,-1.4547270644454236e-07,3.078991440162505e-06,5.862148304506356e-06,-0.0042460194543877,-0.0034086609596471,-0.0025059541947268,0.5833333333333334,7.820668708162389e-06,1.0069444444444446,148.0,17_c2_x10_HighHighCOV_150723,2,18,1,24.36596782266628,future8_positive,high_warning_positive,18,0.7480825471472065,1,1,0,22.64679718017578,8170.9912109375,10.609375,0.0016496032476425,0.2121320343559321,2475,3712,0.003478822971374,5.95807111212201,4.279787240950865,0.0899658203125,0.0,0.0906032986111111,0.0001903573672734,1.515953920029555,1.2715845934782846,0.0899658203125,0.0,0.0906032986111111,0.0005363867676351,1.424764753903738,1.2068122955708154,0.0899658203125,0.0,0.0906032986111111,847.625,84.625,64,0.0,0.257923883687748,102.01231829298716,14.830989930364389,1.3205521992396978,mid,low,mid_low
cycle146_rank1_obj2,146.0,future8_negative,0,146.0,,,,12394.593684328,7,3.980883653242864e-06,2.9406083198474e-06,1.0,0.0,3.980883653242864e-06,-0.0011878951171184,0.0011979212823632,0.0,1.0,-2.736910349840922e-06,2.760010634564895e-06,-2.736910349840922e-06,3.090589208672022e-07,3.863106531103226e-06,8.660872425941577e-06,-0.0016892374722896,-0.0012102672526183,-0.0006850748009394,0.5833333333333334,2.736910349840922e-06,0.5208333333333334,146.0,17_c2_x10_HighHighCOV_150723,0,1,2,23.67346169899455,future8_negative,hard_negative_high_warning,1,3.21719464829548,0,1,0,18.921016693115234,7332.19677734375,-17.5634765625,-0.0011379420757293,0.25,0,1236,0.0108208514284342,5.921689651577651,4.139207236457008,0.0951334635416666,0.0,0.0944552951388889,0.0001763800325988,2.153735276290332,1.6398650710038465,0.0951334635416666,0.0,0.0944552951388889,0.0004065881225869,1.840417807611902,1.437948524025283,0.0951334635416666,0.0,0.0944552951388889,829.170731707317,395.0243902439024,82,0.0,0.0285253299716091,34.20050934882435,1.8532189914780373,0.3847806356885294,low,mid,low_mid
