roi_id,cycleNo,source_stem,local_cycle_index,expansion_cycle_rank,object_candidate_rank,selection_reason,event_relative_bin,cohort_role,cycles_to_next_event,cycles_since_prev_event,future_event_within_32cycles,past_event_within_16cycles,already_in_existing_video_cohort,validation_score,validation_label,object_x_full_approx,object_y_full_approx,object_area_ds_px,object_mean_residual,object_mean_abs_z,crop_x0,crop_y0,crop_x1,crop_y1,crop_size_full,output_size,n_frames,first_frame_index,last_frame_index,roi_mean_first,roi_mean_last,roi_mean_delta_last_minus_first,roi_norm_mean_first,roi_norm_mean_last,roi_norm_mean_delta_last_minus_first,stage_drift_xy_sampled,future_any_drop_within_8cycles,future_any_drop_within_16cycles,any_abrupt_drop,npz_path,preview_png,persistence_mse_mean,persistence_mse_p95,persistence_mse_late_mean,velocity_mse_mean,velocity_mse_p95,velocity_minus_persistence_mse,temporal_energy_mean,temporal_energy_p95,temporal_energy_late_minus_early,roi_norm_mean_late_minus_early,roi_norm_mean_positive_step_fraction,raw_roi_mean_delta_last_minus_first,stage_drift_xy_recomputed,n_loaded_frames,frame_height,frame_width
source_balanced_cycle38_rank42_obj1_5_c2_x10_260623,38.0,5_c2_x10_260623,3,42,1,far_pre_event_17_32,far_pre_event_17_32,source_balanced_pre_event_sampling,22.0,,1.0,0.0,True,22.46916953650301,source_balanced_pre_event_candidate,1174.8169014084508,1026.5915492957747,71.0,8483.4208984375,20.641084671020508,1079,931,1271,1123,192,96,96,2783,3710,8176.65625,8201.98046875,25.32421875,0.07723084092140198,0.07878559827804565,0.0015547573566436768,0.2500000000000227,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle38_rank42_obj1_5_c2_x10_260623.npz,,0.00010464817751199007,0.00036263807851355523,0.00010833344276761636,0.00029057165374979377,0.0010037324624136083,0.0001856258459156379,0.009982382878661156,0.013172563910484315,0.001445346511900425,0.002899822313338518,0.5263157894736842,25.32421875,0.2500244143604941,96,96,96
source_balanced_cycle38_rank42_obj2_5_c2_x10_260623,38.0,5_c2_x10_260623,3,42,2,far_pre_event_17_32,far_pre_event_17_32,source_balanced_pre_event_sampling,22.0,,1.0,0.0,True,22.455762396322253,source_balanced_pre_event_candidate,1322.8,107.92941176470588,170.0,4584.2939453125,15.85906219482422,1227,12,1419,204,192,96,96,2783,3710,8707.32421875,8710.0673828125,2.7431640625,0.07391966879367828,0.07403907179832458,0.00011940300464630127,0.2500000000000227,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle38_rank42_obj2_5_c2_x10_260623.npz,,4.769938823301345e-05,0.00017596103134565055,4.9503745685797185e-05,0.00013240761472843587,0.0004959960497217253,8.461149991489947e-05,0.006810769904404879,0.00831312546506524,0.0007538925856351852,0.0011378536000847816,0.5052631578947369,2.7431640625,0.2500244143604941,96,96,96
source_balanced_cycle40_rank43_obj1_5_c2_x10_260623,40.0,5_c2_x10_260623,5,43,1,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,20.0,,1.0,0.0,True,23.65418882382201,source_balanced_pre_event_candidate,563.8367346938776,158.77551020408163,49.0,10582.173828125,26.109039306640625,468,63,660,255,192,96,96,4639,5566,8469.705078125,8470.55859375,0.853515625,0.09464480727910995,0.09447070956230164,-0.0001740977168083191,0.2500000000000227,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle40_rank43_obj1_5_c2_x10_260623.npz,,0.00011053473281208426,0.00043234677286818624,0.00011194412218173966,0.0003202416992280632,0.00125702295335941,0.00020972246420569718,0.010507145896553993,0.01101125944405794,0.00014425721019506454,0.0024344869889318943,0.5052631578947369,0.853515625,0.2500244143604941,96,96,96
source_balanced_cycle40_rank43_obj2_5_c2_x10_260623,40.0,5_c2_x10_260623,5,43,2,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,20.0,,1.0,0.0,True,22.6474034697134,source_balanced_pre_event_candidate,1323.9779005524863,102.5414364640884,181.0,4553.904296875,15.880654335021973,1228,7,1420,199,192,96,96,4639,5566,8693.611328125,8704.9453125,11.333984375,0.0726907029747963,0.0732521116733551,0.0005614086985588074,0.2500000000000227,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle40_rank43_obj2_5_c2_x10_260623.npz,,3.9346141420537606e-05,0.00015321009122999383,3.9977472624741495e-05,0.0001118594009312801,0.0004394179268274456,7.250880298670381e-05,0.006268309894949198,0.0065995102748274805,9.939447045326233e-05,0.0012753871269524097,0.5157894736842106,11.333984375,0.2500244143604941,96,96,96
source_balanced_cycle42_rank44_obj1_5_c2_x10_260623,42.0,5_c2_x10_260623,7,44,1,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,18.0,,1.0,0.0,True,26.434600093654183,source_balanced_pre_event_candidate,563.0,161.125,32.0,15272.9765625,36.92790222167969,467,65,659,257,192,96,96,6495,7422,8467.095703125,8464.365234375,-2.73046875,0.09287413954734802,0.09253391623497009,-0.0003402233123779297,0.2499999999999317,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle42_rank44_obj1_5_c2_x10_260623.npz,,0.00010963970999000594,0.000429666401760187,0.00011112466017948464,0.00031892256811261177,0.0012546503101475528,0.00020924658747389913,0.010466678068041801,0.010935195162892342,0.0001307288184762001,0.0022805556654930115,0.47368421052631576,-2.73046875,0.24997559070633724,96,96,96
source_balanced_cycle42_rank44_obj2_5_c2_x10_260623,42.0,5_c2_x10_260623,7,44,2,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,18.0,,1.0,0.0,True,22.861196230251345,source_balanced_pre_event_candidate,1323.572327044025,98.38993710691824,159.0,5314.34375,17.366104125976562,1228,2,1420,194,192,96,96,6495,7422,8696.546875,8705.6923828125,9.1455078125,0.07361937314271927,0.07415315508842468,0.0005337819457054138,0.2499999999999317,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle42_rank44_obj2_5_c2_x10_260623.npz,,4.028810508316383e-05,0.00015666618128307164,4.080017970409244e-05,0.00011446757707744837,0.0004507432953687382,7.416193693643436e-05,0.006343081593513489,0.006725856475532055,6.625382229685783e-05,0.0007608109153807163,0.5052631578947369,9.1455078125,0.24997559070633724,96,96,96
source_balanced_cycle44_rank45_obj1_5_c2_x10_260623,44.0,5_c2_x10_260623,9,45,1,mid_pre_event_9_16,mid_pre_event_9_16,source_balanced_pre_event_sampling,16.0,,1.0,0.0,True,24.448438007843635,source_balanced_pre_event_candidate,564.1818181818181,155.1818181818182,44.0,11780.9072265625,28.238563537597656,468,59,660,251,192,96,96,8351,9278,8453.23046875,8451.267578125,-1.962890625,0.09087362140417099,0.09076547622680664,-0.00010814517736434937,0.2915475947422533,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle44_rank45_obj1_5_c2_x10_260623.npz,,0.00010350482625653967,0.0004049912473419681,0.00010405936336610466,0.00030139132286421955,0.0011841445229947567,0.0001978609652724117,0.010171333327889442,0.010576109681278468,1.6491860151290894e-05,0.0011987825855612755,0.5368421052631579,-1.962890625,0.2915601564253875,96,96,96
source_balanced_cycle44_rank45_obj2_5_c2_x10_260623,44.0,5_c2_x10_260623,9,45,2,mid_pre_event_9_16,mid_pre_event_9_16,source_balanced_pre_event_sampling,16.0,,1.0,0.0,True,25.00497740839979,source_balanced_pre_event_candidate,1178.0,578.0,32.0,13139.0234375,31.44757652282715,1082,482,1274,674,192,96,96,8351,9278,8017.73974609375,8012.58935546875,-5.150390625,0.08013547956943512,0.07974036782979965,-0.00039511173963546753,0.2915475947422533,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle44_rank45_obj2_5_c2_x10_260623.npz,,0.00010260935232508928,0.00040296842053066793,0.00010315917461412027,0.0002939059922937304,0.0011578731122426679,0.00019126213737763464,0.010124962776899338,0.010800069291144609,-1.9723549485206604e-05,0.0007268364230791774,0.5052631578947369,-5.150390625,0.2915601564253875,96,96,96
source_balanced_cycle46_rank46_obj1_6_c2_x10_270623_2,46.0,6_c2_x10_270623_2,1,46,1,source_fill,mid_pre_event_9_16,source_balanced_pre_event_sampling,14.0,,1.0,0.0,True,24.77731787589997,source_balanced_pre_event_candidate,568.1,165.3,40.0,12319.0537109375,29.939472198486328,472,69,664,261,192,96,96,925,1850,8456.962890625,8464.3984375,7.435546875,0.09334775805473328,0.09396199136972427,0.0006142333149909973,0.2236067977498773,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle46_rank46_obj1_6_c2_x10_270623_2.npz,,0.00010815666610142216,0.00042408981389598777,0.0001086320771719329,0.00031413891701959074,0.001233754004351793,0.000206030992558226,0.010396604426205158,0.010721471533179283,-3.406498581171036e-05,0.0023380201309919357,0.49473684210526314,7.435546875,0.22360679941597944,96,96,96
source_balanced_cycle46_rank46_obj2_6_c2_x10_270623_2,46.0,6_c2_x10_270623_2,1,46,2,source_fill,mid_pre_event_9_16,source_balanced_pre_event_sampling,14.0,,1.0,0.0,True,22.837911736226303,source_balanced_pre_event_candidate,1181.2923076923078,1026.7076923076922,65.0,8843.2275390625,21.660539627075195,1085,931,1277,1123,192,96,96,925,1850,8195.3046875,8184.2958984375,-11.0087890625,0.07978309690952301,0.07895072549581528,-0.0008323714137077332,0.2236067977498773,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle46_rank46_obj2_6_c2_x10_270623_2.npz,,8.189170330297202e-05,0.00031984101951820657,8.229949889937416e-05,0.00023195272660814226,0.0009083596378332004,0.00015008909394964576,0.009042688645422459,0.009461330994963647,-3.207847476005554e-05,0.0018098324847718034,0.5052631578947369,-11.0087890625,0.22360679941597944,96,96,96
source_balanced_cycle48_rank47_obj1_6_c2_x10_270623_2,48.0,6_c2_x10_270623_2,3,47,1,source_fill,mid_pre_event_9_16,source_balanced_pre_event_sampling,12.0,,1.0,0.0,True,24.28920753000056,source_balanced_pre_event_candidate,568.0,168.57142857142858,42.0,11736.1220703125,28.12982177734375,472,73,664,265,192,96,96,2776,3701,8461.55078125,8459.6240234375,-1.9267578125,0.08975157886743546,0.0896722748875618,-7.930397987365723e-05,0.2915475947422533,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle48_rank47_obj1_6_c2_x10_270623_2.npz,,0.00010117636702489108,0.0003970063116867095,0.00010080906940856948,0.0002954152296297252,0.0011624139733612537,0.00019423256162554026,0.010056659579277039,0.01039938498288393,1.1646188795566559e-05,0.002319353477408484,0.5368421052631579,-1.9267578125,0.2915601564253875,96,96,96
source_balanced_cycle48_rank47_obj2_6_c2_x10_270623_2,48.0,6_c2_x10_270623_2,3,47,2,source_fill,mid_pre_event_9_16,source_balanced_pre_event_sampling,12.0,,1.0,0.0,True,22.967050802569503,source_balanced_pre_event_candidate,1181.904761904762,1030.7301587301588,63.0,9197.29296875,22.143524169921875,1086,935,1278,1127,192,96,96,2776,3701,8205.1943359375,8194.6630859375,-10.53125,0.08026035130023956,0.07947102934122086,-0.0007893219590187073,0.2915475947422533,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle48_rank47_obj2_6_c2_x10_270623_2.npz,,8.054589852690697e-05,0.0003152357239741832,7.980842201504856e-05,0.0002298285107826814,0.0008997113327495754,0.00014926496078260243,0.008969530463218689,0.009661769028753042,-5.1934272050857544e-05,0.0018355868135889325,0.5052631578947369,-10.53125,0.2915601564253875,96,96,96
source_balanced_cycle50_rank48_obj1_6_c2_x10_270623_2,50.0,6_c2_x10_270623_2,5,48,1,mid_pre_event_9_16,mid_pre_event_9_16,source_balanced_pre_event_sampling,10.0,,1.0,0.0,False,24.784156436692435,source_balanced_pre_event_candidate,568.5,172.1,40.0,12121.5986328125,28.8604736328125,472,76,664,268,192,96,96,4628,5552,8452.244140625,8454.025390625,1.78125,0.08902454376220703,0.08921772241592407,0.00019317865371704102,0.2915475947422533,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle50_rank48_obj1_6_c2_x10_270623_2.npz,,0.00010162573016714305,0.0004003357971669175,0.0001010681371553801,0.00029524791170842946,0.0011595873744226991,0.0001935865730047226,0.010079318657517433,0.010427403450012206,-3.1315721571445465e-05,0.0017741628301640305,0.49473684210526314,1.78125,0.2915601564253875,96,96,96
source_balanced_cycle50_rank48_obj2_6_c2_x10_270623_2,50.0,6_c2_x10_270623_2,5,48,2,mid_pre_event_9_16,mid_pre_event_9_16,source_balanced_pre_event_sampling,10.0,,1.0,0.0,False,23.10349356577592,source_balanced_pre_event_candidate,1334.1476510067114,113.63758389261746,149.0,5362.38818359375,17.02016830444336,1238,18,1430,210,192,96,96,4628,5552,8697.4072265625,8698.421875,1.0146484375,0.07383984327316284,0.0738653838634491,2.5540590286254883e-05,0.2915475947422533,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle50_rank48_obj2_6_c2_x10_270623_2.npz,,3.9176105929072946e-05,0.00015374913346022367,3.867707710014656e-05,0.00011201925372006372,0.00044218786206329176,7.282853766810149e-05,0.006257717031985521,0.006499122129753232,-5.716504529118538e-05,0.00047931401059031487,0.5263157894736842,1.0146484375,0.2915601564253875,96,96,96
source_balanced_cycle52_rank49_obj1_6_c2_x10_270623_2,52.0,6_c2_x10_270623_2,7,49,1,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,8.0,,1.0,0.0,True,26.0333854173412,source_balanced_pre_event_candidate,568.1212121212121,176.72727272727272,33.0,14321.037109375,33.76914978027344,472,81,664,273,192,96,96,6479,7403,8447.666015625,8448.61328125,0.947265625,0.08726748824119568,0.0874243751168251,0.00015688687562942505,0.2500000000000227,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle52_rank49_obj1_6_c2_x10_270623_2.npz,,0.00010137595381820574,0.0003969474462792264,0.00010112271411344409,0.00029492948669940233,0.0011569507652893656,0.00019352688104845583,0.010066917166113853,0.010412171762436627,-5.741138011217117e-05,0.001505891947696611,0.5052631578947369,0.947265625,0.2500244143604941,96,96,96
source_balanced_cycle52_rank49_obj2_6_c2_x10_270623_2,52.0,6_c2_x10_270623_2,7,49,2,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,8.0,,1.0,0.0,True,23.30146635412513,source_balanced_pre_event_candidate,1333.7518248175184,117.05109489051095,137.0,5933.7333984375,18.16097450256348,1238,21,1430,213,192,96,96,6479,7403,8701.3955078125,8697.52734375,-3.8681640625,0.07325601577758789,0.07305333018302917,-0.00020268559455871582,0.2500000000000227,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle52_rank49_obj2_6_c2_x10_270623_2.npz,,3.9087804907467216e-05,0.00015303656982723624,3.865692633553408e-05,0.00011186424671905115,0.0004408069813507603,7.275873213075101e-05,0.006250734906643629,0.006510252831503749,-8.689519017934799e-05,0.00034921957800784775,0.5263157894736842,-3.8681640625,0.2500244143604941,96,96,96
source_balanced_cycle54_rank50_obj1_6_c2_x10_270623_2,54.0,6_c2_x10_270623_2,9,50,1,near_pre_event_1_8,near_pre_event_1_8,source_balanced_pre_event_sampling,6.0,,1.0,0.0,True,24.400178011721657,source_balanced_pre_event_candidate,1332.857142857143,123.91836734693878,98.0,8920.6171875,23.158897399902344,1237,28,1429,220,192,96,96,8330,9255,8716.84765625,8717.0927734375,0.2451171875,0.07380351424217224,0.07382266968488693,1.9155442714691162e-05,0.2236067977499281,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle54_rank50_obj1_6_c2_x10_270623_2.npz,,3.9496964745922014e-05,0.00015517286883550636,3.969472891185433e-05,0.00011358356277924031,0.00044862524373456836,7.406817167066038e-05,0.006282844115048647,0.006533952755853533,5.946960300207138e-06,0.00031673644358913566,0.5263157894736842,0.2451171875,0.22357950866311585,96,96,96
source_balanced_cycle54_rank50_obj2_6_c2_x10_270623_2,54.0,6_c2_x10_270623_2,9,50,2,near_pre_event_1_8,near_pre_event_1_8,source_balanced_pre_event_sampling,6.0,,1.0,0.0,True,23.11647860509432,source_balanced_pre_event_candidate,1180.5797101449275,1036.1739130434785,69.0,8996.3212890625,21.14890480041504,1085,940,1277,1132,192,96,96,8330,9255,8201.01953125,8198.9814453125,-2.0380859375,0.08154264092445374,0.08142810314893723,-0.00011453777551651001,0.2236067977499281,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle54_rank50_obj2_6_c2_x10_270623_2.npz,,7.551872113253921e-05,0.00029513513873098305,7.649470353499055e-05,0.00021804700372740626,0.0008542880939785391,0.00014248972001951188,0.008686111308634281,0.009138712380081414,4.8568472266197205e-05,0.0012342801007131782,0.5052631578947369,-2.0380859375,0.22357950866311585,96,96,96
source_balanced_cycle56_rank51_obj1_7_c2_x10_290623,56.0,7_c2_x10_290623,1,51,1,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,4.0,,1.0,0.0,True,24.13946282545208,source_balanced_pre_event_candidate,1333.8461538461538,123.46153846153848,104.0,8290.7568359375,22.076351165771484,1238,27,1430,219,192,96,96,920,1840,8735.9619140625,8735.8203125,-0.1416015625,0.07394926995038986,0.07396633923053741,1.706928014755249e-05,0.1802775637731931,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle56_rank51_obj1_7_c2_x10_290623.npz,,3.911673775292002e-05,0.0001535653427708894,3.927105717593804e-05,0.00011231291136937216,0.00044338236039038743,7.31943582650274e-05,0.006252924911677837,0.006501654721796512,4.09446656703949e-05,0.0010315108423431807,0.49473684210526314,-0.1416015625,0.18026741406264754,96,96,96
source_balanced_cycle56_rank51_obj2_7_c2_x10_290623,56.0,7_c2_x10_290623,1,51,2,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,4.0,,1.0,0.0,True,25.17189719050952,source_balanced_pre_event_candidate,569.2222222222222,177.22222222222223,36.0,13156.5732421875,30.565053939819336,473,81,665,273,192,96,96,920,1840,8489.359375,8483.0849609375,-6.2744140625,0.08724335581064224,0.08680661022663116,-0.0004367455840110779,0.1802775637731931,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle56_rank51_obj2_7_c2_x10_290623.npz,,9.579973993822932e-05,0.0003748751463717767,9.621778008295223e-05,0.00027868043980561197,0.001096430176403372,0.0001829131506383419,0.009786154143512249,0.010122369695454835,5.7227909564971924e-05,0.002298921812325716,0.5157894736842106,-6.2744140625,0.18026741406264754,96,96,96
source_balanced_cycle58_rank52_obj1_7_c2_x10_290623,58.0,7_c2_x10_290623,3,52,1,near_pre_event_1_8,near_pre_event_1_8,source_balanced_pre_event_sampling,2.0,,1.0,0.0,True,25.289213861257853,source_balanced_pre_event_candidate,568.5555555555555,177.55555555555554,36.0,13234.3671875,30.95050048828125,473,82,665,274,192,96,96,2761,3681,8477.0654296875,8478.8955078125,1.830078125,0.08953666687011719,0.08974564075469971,0.00020897388458251953,0.2692582403567336,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle58_rank52_obj1_7_c2_x10_290623.npz,,0.0001393456186633557,0.0004876518956734781,0.00017042133549693972,0.0003940184833481908,0.0014033243234734983,0.0002543126174714416,0.01141936145722866,0.016921026818454258,0.0016652466729283333,0.0021455666671196666,0.5157894736842106,1.830078125,0.26927184323626285,96,96,96
source_balanced_cycle58_rank52_obj2_7_c2_x10_290623,58.0,7_c2_x10_290623,3,52,2,near_pre_event_1_8,near_pre_event_1_8,source_balanced_pre_event_sampling,2.0,,1.0,0.0,True,23.05461387133453,source_balanced_pre_event_candidate,1326.9433962264152,116.85534591194968,159.0,5196.970703125,16.436952590942383,1231,21,1423,213,192,96,96,2761,3681,8718.2470703125,8715.947265625,-2.2998046875,0.07321933656930923,0.07310199737548828,-0.00011733919382095337,0.2692582403567336,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle58_rank52_obj2_7_c2_x10_290623.npz,,5.2596184104913846e-05,0.00018380078836344182,6.459716678364202e-05,0.00014715438010171056,0.0005267315485980359,9.442910959478468e-05,0.007023588754236698,0.01038394952192902,0.001060066744685173,0.001158151775598526,0.6210526315789474,-2.2998046875,0.26927184323626285,96,96,96
source_balanced_cycle62_rank53_obj1_7_c2_x10_290623,62.0,7_c2_x10_290623,7,53,1,post_event_1_16,post_event_1_16,source_balanced_pre_event_sampling,24.0,2.0,1.0,1.0,True,23.372022607686755,source_balanced_pre_event_candidate,567.5744680851063,163.6595744680851,47.0,10692.7197265625,25.64937210083008,472,68,664,260,192,96,96,6444,7363,8474.392578125,8471.96484375,-2.427734375,0.09082463383674622,0.09098456799983978,0.0001599341630935669,0.2121320343560125,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle62_rank53_obj1_7_c2_x10_290623.npz,,0.00010115594341186807,0.00039304592501139134,0.00010085655230795965,0.00028868624940514565,0.0011313256109133363,0.00018751808966044337,0.010034816339612007,0.01049771774560213,-5.094427615404129e-05,0.0008373260498046875,0.5157894736842106,-2.427734375,0.21216656105426437,96,96,96
source_balanced_cycle62_rank53_obj2_7_c2_x10_290623,62.0,7_c2_x10_290623,7,53,2,post_event_1_16,post_event_1_16,source_balanced_pre_event_sampling,24.0,2.0,1.0,1.0,True,22.324878552443145,source_balanced_pre_event_candidate,1176.4266666666667,1025.493333333333,75.0,8388.0390625,20.178136825561523,1080,929,1272,1121,192,96,96,6444,7363,8176.634765625,8214.17578125,37.541015625,0.07583128660917282,0.07762561738491058,0.0017943307757377625,0.2121320343560125,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle62_rank53_obj2_7_c2_x10_290623.npz,,7.624147838214412e-05,0.0002938168472610413,7.456918683601543e-05,0.00021267712872941047,0.000822949683060869,0.00013640390534419566,0.008695723488926888,0.009412553813308477,-0.0002179490402340889,0.001937747156868369,0.5052631578947369,37.541015625,0.21216656105426437,96,96,96
source_balanced_cycle64_rank54_obj1_7_c2_x10_290623,64.0,7_c2_x10_290623,9,54,1,source_fill,post_event_1_16,source_balanced_pre_event_sampling,22.0,4.0,1.0,1.0,True,25.296864300349824,source_balanced_pre_event_candidate,565.3714285714286,161.6,35.0,13981.1220703125,33.0367431640625,469,66,661,258,192,96,96,8285,9205,8470.943359375,8474.431640625,3.48828125,0.0936238095164299,0.09387527406215668,0.0002514645457267761,0.2915475947422533,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle64_rank54_obj1_7_c2_x10_290623.npz,,0.00010646512237144634,0.00041721205489011326,0.00010758814460132271,0.00031024368945509195,0.0012215293245390058,0.0002038133970927447,0.010315262712538242,0.010807545576244592,2.7827918529510498e-05,0.0005908184684813023,0.5052631578947369,3.48828125,0.2915287550362391,96,96,96
source_balanced_cycle64_rank54_obj2_7_c2_x10_290623,64.0,7_c2_x10_290623,9,54,2,source_fill,post_event_1_16,source_balanced_pre_event_sampling,22.0,4.0,1.0,1.0,True,22.72802435300064,source_balanced_pre_event_candidate,1328.9929078014184,102.4964539007092,141.0,5854.51953125,18.008760452270508,1233,6,1425,198,192,96,96,8285,9205,8697.8017578125,8696.640625,-1.1611328125,0.07334894686937332,0.07333570718765259,-1.3239681720733643e-05,0.2915475947422533,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle64_rank54_obj2_7_c2_x10_290623.npz,,3.938211375498213e-05,0.0001540510042104865,3.9911112253321335e-05,0.00011268914386164397,0.00044431546120904386,7.332037785090506e-05,0.006273320410400629,0.006596643896773458,4.704156890511513e-05,0.00022815633565187454,0.5157894736842106,-1.1611328125,0.2915287550362391,96,96,96
source_balanced_cycle66_rank55_obj1_8_c2_x10_300623,66.0,8_c2_x10_300623,1,55,1,source_fill,post_event_1_16,source_balanced_pre_event_sampling,20.0,6.0,1.0,1.0,False,25.31857735618822,source_balanced_pre_event_candidate,550.7777777777778,183.66666666666663,36.0,13578.4033203125,31.90176773071289,455,88,647,280,192,96,96,914,1827,8476.3994140625,8469.75,-6.6494140625,0.08695700764656067,0.08649422973394394,-0.00046277791261672974,0.1802775637732877,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle66_rank55_obj1_8_c2_x10_300623.npz,,0.00010180362733080983,0.00039843673584982753,0.00010250973718939349,0.00029606185853481293,0.0011624909820966416,0.00019417059957049787,0.010087501257658005,0.010530141368508338,2.774130553007126e-05,0.0012668739072978497,0.5052631578947369,-6.6494140625,0.18031819202357524,96,96,96
source_balanced_cycle66_rank55_obj2_8_c2_x10_300623,66.0,8_c2_x10_300623,1,55,2,source_fill,post_event_1_16,source_balanced_pre_event_sampling,20.0,6.0,1.0,1.0,False,22.762042747653105,source_balanced_pre_event_candidate,1310.8402366863904,124.2603550295858,169.0,4928.5390625,15.936147689819336,1215,28,1407,220,192,96,96,914,1827,8771.9921875,8763.0439453125,-8.9482421875,0.07310983538627625,0.07270585000514984,-0.0004039853811264038,0.1802775637732877,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle66_rank55_obj2_8_c2_x10_300623.npz,,3.882725286530331e-05,0.0001521265076007694,3.9036243833834305e-05,0.0001115143604693003,0.0004385974316392094,7.266757893376052e-05,0.006229396443814039,0.006601215293630958,1.7111655324697495e-05,0.0006264455926915102,0.5052631578947369,-8.9482421875,0.18031819202357524,96,96,96
