roi_id,cycleNo,source_stem,local_cycle_index,front_candidate_rank,object_candidate_rank,validation_score,validation_label,object_x_full_approx,object_y_full_approx,crop_x0,crop_y0,crop_x1,crop_y1,crop_size_full,output_size,n_frames,first_frame_index,last_frame_index,roi_mean_first,roi_mean_last,roi_mean_delta_last_minus_first,roi_norm_mean_first,roi_norm_mean_last,roi_norm_mean_delta_last_minus_first,stage_drift_xy_sampled,npz_path,preview_png,roi_norm_mean_delta,roi_norm_mean_slope,roi_norm_mean_slope_r2,high_fraction_delta,high_fraction_slope,low_fraction_delta,low_fraction_slope,high_radius2_delta_px2,high_radius2_slope_px2_per_frame,high_radius2_slope_um2_per_frame,centroid_path_px,first_last_corr,cumulative_abs_norm_change,temporal_diff_energy,cohort_role,event_reference_cycle,event_particles,n_event_particles,mean_drop_frac,global_frame_percentile,evidence_score,degradation_mode_hypothesis,front_quality_score,apparent_diffusion_proxy_ds_px2_per_frame,is_synchronized_reference,latent_path_length,latent_mean_step,latent_net_displacement,latent_component0_delta,latent_component1_delta,low_rank_dmd_mae,persistence_mae,velocity_mae,low_rank_dmd_mse,persistence_mse,velocity_mse,low_rank_dmd_ssim,persistence_ssim,velocity_ssim,dmd_minus_persistence_mse,velocity_minus_persistence_mse,target_event_roi
cycle62_rank2_obj2,62.0,7_c2_x10_290623,7,2,2,6.583976584591412,control_multicycle_roi_candidate,1324.629213483146,108.42696629213484,1229,12,1421,204,192,96,64,6444,7363,8705.89453125,8694.2001953125,-11.6943359375,0.0735113322734832,0.0728650391101837,-0.0006462931632995,0.2500000000000909,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle62_rank2_obj2.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle62_rank2_obj2.png,-0.0006462931632995,1.7623845726634023e-05,0.0070385050390461,0.005542240862792,6.123981371135554e-05,0.0094367884961054,-0.0001198802445806,-37.920571990988265,-0.2276221427037815,-0.002097765667158,15.731490349953996,0.8895254399924661,0.0284430235624313,4.3771615310106426e-05,control,60.0,particle3,1.0,0.1707317073170731,0.3707865168539326,5.37722440775176,single_persistent_drop_needs_roi_qc,2.079343177314194,0.0004230040251199,0,8.230844497680664,0.0866404697299003,3.336265087127685,0.5350139141082764,-0.1732424199581146,0.0114178178628208,0.0048930149787338,0.0082177997392136,0.0005930880311098,4.02554512675124e-05,0.0001108207025026,0.933838886312945,0.9812814074345392,0.9476004403811178,0.0005528325798422876,7.05652512350876e-05,0
cycle62_rank1_obj4,62.0,7_c2_x10_290623,7,1,4,6.282223708699526,control_multicycle_roi_candidate,1176.79012345679,1024.3456790123455,1081,928,1273,1120,192,96,64,6444,7363,8170.89306640625,8212.3837890625,41.49072265625,0.0753213167190551,0.0773664414882659,0.0020451247692108,0.2500000000000909,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle62_rank1_obj4.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle62_rank1_obj4.png,0.0020451247692108,5.57183180577483e-05,0.025685118388446,0.0091372079089275,0.0002043430406222,-0.0170760934691431,-0.0002825131354565,31.21534164790944,0.1609705434005197,0.0014835045279791,16.007261517757932,0.9197262151951264,0.0273220278322696,8.291524136438966e-05,control,60.0,particle3,1.0,0.1707317073170731,0.3707865168539326,5.37722440775176,single_persistent_drop_needs_roi_qc,1.9750338827400629,-0.0010294590858875,0,10.918184280395508,0.1149282529950141,2.969611883163452,0.0593303442001342,-0.3098268508911133,0.0218614744371734,0.0066677836584858,0.0112751366687007,0.0015560709762212,7.48517250031e-05,0.0002110246555275,0.8027613877622054,0.9650646078388816,0.90712879176815,0.0014812192512181,0.0001361729305244,0
cycle62_rank3_obj9,62.0,7_c2_x10_290623,7,3,9,5.445827812460037,control_multicycle_roi_candidate,798.3291139240506,318.0253164556962,702,222,894,414,192,96,64,6444,7363,8272.140625,8302.2314453125,30.0908203125,0.0780591294169426,0.0799833163619041,0.0019241869449615,0.2500000000000909,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle62_rank3_obj9.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle62_rank3_obj9.png,0.0019241869449615,0.0001099846958636,0.0804314726394392,0.0110844817255841,0.0004487433252786,-0.0170760934691431,-0.0006518243963944,5.417711358715792,-0.3371006626159322,-0.0031067197066684,14.81079213099872,0.8236546885004241,0.0395402088761329,9.748830780154094e-05,control,60.0,particle3,1.0,0.1707317073170731,0.3707865168539326,5.37722440775176,single_persistent_drop_needs_roi_qc,1.5226033969557806,0.0009999913697182,0,14.523822784423828,0.1528823524713516,5.199330806732178,0.8398087024688721,0.3486356735229492,0.0314842638908885,0.0071508973196614,0.0119459273118991,0.0038428737898357,8.728122452339449e-05,0.0002372989938521,0.7218667527143486,0.9666349833955368,0.9117822003194396,0.0037555925653123055,0.00015001776932870552,0
cycle62_rank4_obj1,62.0,7_c2_x10_290623,7,4,1,4.911685287617786,control_multicycle_roi_candidate,566.4,166.8,470,71,662,263,192,96,64,6444,7363,8467.4150390625,8468.712890625,1.2978515625,0.0913313999772071,0.0918805375695228,0.0005491375923156,0.2500000000000909,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle62_rank4_obj1.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle62_rank4_obj1.png,0.0005491375923156,2.896359732763412e-05,0.0109310176512233,0.0014979029358897,4.559550694961352e-05,0.0130317555422408,-0.0002379875591753,-35.14246773307252,-0.0624528089940769,-0.0005755650876894,15.511310751558906,0.81748654409238,0.0393240302801132,0.0001122558896895,control,60.0,particle3,1.0,0.1707317073170731,0.3707865168539326,5.37722440775176,single_persistent_drop_needs_roi_qc,1.1137010944495138,-0.0004830536672512,0,9.103812217712402,0.0958295986056327,3.134448528289795,1.283997654914856,0.9460313320159912,0.0230433314573019,0.0079614987334935,0.013509104901459,0.0013746815275226,0.0001053045614298,0.0002992940635522,0.8203644901389662,0.9669985685895348,0.9107817883502094,0.0012693769660928,0.0001939895021224,0
cycle86_rank2_obj6,86.0,10_c2_x10_030723,1,2,6,6.600365262271105,event_multicycle_roi_candidate,1335.859296482412,171.678391959799,1240,76,1432,268,192,96,64,906,1812,8857.2548828125,8861.24609375,3.9912109375,0.0743529051542282,0.0744847282767295,0.0001318231225013,0.2236067977499281,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle86_rank2_obj6.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle86_rank2_obj6.png,0.0001318231225013,6.188178202990187e-05,0.0601144842586854,0.0017974835230677,0.0003012232050952,0.0035949670461354,-0.0004235930960391,4.545769613543598,-0.113297888692585,-0.0010441533421908,16.06856611507289,0.981421999802556,0.0129550425335764,5.5853870435385033e-05,event,86.0,"particle0,particle1,particle2",3.0,0.1420951480652973,0.0786516853932584,12.399287527913966,synchronized_persistent_drop_low_frame_count,2.198397308847956,-0.0003828212075766,1,9.129712104797363,0.0961022302508354,1.6746985912322998,0.1503949165344238,0.0616589188575744,0.0135777234681881,0.0052146978850942,0.0088160780433099,0.0005674881449522,5.044132399234513e-05,0.0001352120441424,0.8984130004366837,0.9772174341406352,0.9381177713418448,0.0005170468209598548,8.477072015005487e-05,1
cycle86_rank5_obj8,86.0,10_c2_x10_030723,1,5,8,5.911487633945073,event_multicycle_roi_candidate,1660.7096774193549,191.1290322580645,1565,95,1757,287,192,96,64,906,1812,8213.4951171875,8221.01953125,7.5244140625,0.0837045386433601,0.0840370431542396,0.0003325045108795,0.2236067977499281,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle86_rank5_obj8.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle86_rank5_obj8.png,0.0003325045108795,7.963398328194218e-05,0.055770744188088,0.0085380467345716,0.0004081991256197,0.00584182144997,-0.0005942367498688,16.00868295700832,-0.0392434806278366,-0.0003616679174661,14.608345369440102,0.9764818126773752,0.0149426693096756,6.303522968664765e-05,event,86.0,"particle0,particle1,particle2",3.0,0.1420951480652973,0.0786516853932584,12.399287527913966,synchronized_persistent_drop_low_frame_count,1.9606669965442456,0.000766356757609,1,10.073579788208008,0.1060376837849617,1.483196496963501,0.3276090621948242,-0.3396656513214111,0.0198027433361858,0.005407384931459,0.0091140287695452,0.0014296222525445,5.611572828456701e-05,0.0001461320912312,0.8634565727669676,0.978203665373364,0.9406870062978088,0.001373506524259933,9.001636294663298e-05,1
cycle86_rank3_obj5,86.0,10_c2_x10_030723,1,3,5,5.394256624475365,event_multicycle_roi_candidate,1184.2469135802469,1085.9753086419753,1088,990,1280,1182,192,96,64,906,1812,8329.9814453125,8341.5458984375,11.564453125,0.0754702761769294,0.0760826990008354,0.0006124228239059,0.2236067977499281,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle86_rank3_obj5.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle86_rank3_obj5.png,0.0006124228239059,0.0001024783285327,0.0944331835822894,0.0071899340922708,0.0005004463531275,-0.005991611743559,-0.0006405489731957,23.814032284955942,0.0778727128081256,0.0007176749212396,15.136795435222869,0.9832888623655408,0.0138920098543167,0.0001116621788241,event,86.0,"particle0,particle1,particle2",3.0,0.1420951480652973,0.0786516853932584,12.399287527913966,synchronized_persistent_drop_low_frame_count,1.456577760966197,-0.0004042854948111,1,12.458833694458008,0.1311456114053726,1.0630582571029663,0.2506885528564453,-0.6289963722229004,0.0180194517888594,0.007223655557027,0.0120992373267654,0.0010727598255471,0.0001005372455438,0.0002615187372612,0.8748263364189224,0.9607380558979226,0.9001970340974951,0.0009722225800033001,0.00016098149171739996,1
cycle86_rank4_obj9,86.0,10_c2_x10_030723,1,4,9,4.6612934650376046,event_multicycle_roi_candidate,810.7391304347826,383.69565217391306,715,288,907,480,192,96,64,906,1812,8176.974609375,8167.140625,-9.833984375,0.0835592597723007,0.082896739244461,-0.0006625205278396,0.2236067977499281,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle86_rank4_obj9.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle86_rank4_obj9.png,-0.0006625205278396,0.0001546158654881,0.1558487112724437,0.0023966446974236,0.0007780110592423,-0.0019472738166566,-0.0012219019745981,10.493458867036908,0.0466068817125058,0.0004295290218624,16.74307340334539,0.9761674649981452,0.0187715739011764,0.0001479157799622,event,86.0,"particle0,particle1,particle2",3.0,0.1420951480652973,0.0786516853932584,12.399287527913966,synchronized_persistent_drop_low_frame_count,1.1156177975150214,0.0001313458507198,1,18.20458030700684,0.1916271597146988,1.5880976915359497,-0.4181232452392578,-0.5664563179016113,0.0209186919673811,0.0081300857273163,0.0136149553291033,0.0017838974054029,0.0001307200993778,0.0003315138437756,0.8783116837297433,0.959751041777386,0.8974440703917019,0.0016531773060251,0.00020079374439779997,1
cycle86_rank6_obj78,86.0,10_c2_x10_030723,1,6,78,4.564274022953415,event_multicycle_roi_candidate,550.9333333333333,214.4,455,118,647,310,192,96,64,906,1812,8524.732421875,8528.212890625,3.48046875,0.085939921438694,0.086263358592987,0.000323437154293,0.2236067977499281,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle86_rank6_obj78.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle86_rank6_obj78.png,0.000323437154293,8.182269879258672e-05,0.0707126495976769,0.0032953864589574,0.0003464243465741,0.005991611743559,-0.0007218328406165,7.509377843718994,0.0556853866038503,0.000513196522941,17.71359741354183,0.9732130924083864,0.0176536254584789,0.0001482293009757,event,86.0,"particle0,particle1,particle2",3.0,0.1420951480652973,0.0786516853932584,12.399287527913966,synchronized_persistent_drop_low_frame_count,1.85813722649508,-0.000538995063536,1,8.31127643585205,0.0874871239066124,0.6624271869659424,-0.1629416942596435,-0.0813643336296081,0.0190581094939261,0.0088958046690095,0.0149878209340386,0.0009274622962038,0.0001389394576563,0.0003771430883716,0.870502292484298,0.958109478721694,0.8926302485534761,0.0007885228385474999,0.0002382036307153,1
cycle86_rank8_obj17,86.0,10_c2_x10_030723,1,8,17,4.404672825684108,event_multicycle_roi_candidate,116.0,1002.9019607843136,20,907,212,1099,192,96,64,906,1812,8309.9638671875,8314.166015625,4.2021484375,0.1148767992854118,0.115282692015171,0.0004058927297592,0.2236067977499281,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle86_rank8_obj17.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle86_rank8_obj17.png,0.0004058927297592,0.0001173355582514,0.2278555911696755,-0.0029958058717795,0.000286182448967,-0.0014979029358898,-0.000430389899196,4.773593693701628,-0.0600221748108286,-0.0005531643630565,14.641106189311609,0.9595425012763258,0.0183876566588878,0.0001289472565986,event,86.0,"particle0,particle1,particle2",3.0,0.1420951480652973,0.0786516853932584,12.399287527913966,synchronized_persistent_drop_low_frame_count,1.248393377128957,0.0002578172714733,1,11.313231468200684,0.1190866455435752,0.9409472942352296,0.112049400806427,0.1521126627922058,0.0204392834857571,0.0074900943145621,0.0126997685292735,0.0014586938896172,0.0001132411862272,0.000294598288292,0.882231157995512,0.9703628235314916,0.9209558159329088,0.0013454527033900001,0.00018135710206480002,1
