roi_id,cycleNo,source_stem,local_cycle_index,expansion_cycle_rank,object_candidate_rank,selection_reason,event_relative_bin,cohort_role,cycles_to_next_event,cycles_since_prev_event,future_event_within_32cycles,past_event_within_16cycles,already_in_existing_video_cohort,validation_score,validation_label,object_x_full_approx,object_y_full_approx,object_area_ds_px,object_mean_residual,object_mean_abs_z,crop_x0,crop_y0,crop_x1,crop_y1,crop_size_full,output_size,n_frames,first_frame_index,last_frame_index,roi_mean_first,roi_mean_last,roi_mean_delta_last_minus_first,roi_norm_mean_first,roi_norm_mean_last,roi_norm_mean_delta_last_minus_first,stage_drift_xy_sampled,future_any_drop_within_8cycles,future_any_drop_within_16cycles,any_abrupt_drop,npz_path,preview_png,n_frames_loaded,train_n,horizon_n,history_mask_area_px,history_mask_fraction,fallback_frame_fraction,fallback_frame_count,median_history_iou,centroid_jitter_q90_px,blur_ratio_q10,one_step_history_mse,one_step_adaptive_mse,one_step_hybrid_mse,one_step_hybrid_minus_adaptive_mse,one_step_hybrid_adaptive_abs_delta_median,one_step_hybrid_adaptive_rel_delta,persistence_rollout_history_mse,persistence_rollout_hybrid_mse,latent_linear_rollout_history_mse,latent_linear_rollout_hybrid_mse,latent_linear_gain_vs_persistence_history,latent_linear_gain_vs_persistence_hybrid,hybrid_vs_history_persistence_rollout_mse_delta,hybrid_vs_history_latent_rollout_mse_delta,late_one_step_hybrid_mse,early_one_step_hybrid_mse,late_minus_early_one_step_hybrid_mse
source_balanced_cycle141_rank22_obj2_16_c2_x10_HighHighCOV_130723,141.0,16_c2_x10_HighHighCOV_130723,5,22,2,mid_pre_event_9_16,mid_pre_event_9_16,source_balanced_pre_event_sampling,15.0,25.0,1.0,0.0,False,23.67298336351326,source_balanced_pre_event_candidate,842.8852459016393,79.27868852459017,61.0,9830.7763671875,23.43086624145508,747,0,939,192,192,96,96,6122,7346,8957.2939453125,8930.2158203125,-27.078125,0.0815416499972343,0.0798944011330604,-0.0016472488641738,0.2500000000000227,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle141_rank22_obj2_16_c2_x10_HighHighCOV_130723.npz,,96,58,38,58,0.006293402777777778,0.010416666666666666,1,0.6527777777777778,1.8010334781630823,0.8774763605212705,0.0003903184992280453,0.0008402630134579618,0.0008399977357507235,-2.652777072383888e-07,0.0,-0.0003157079426198742,0.0020449266914240364,7.207861760680229e-05,0.0019002890024727335,7.421231488212978e-05,0.07073001176906776,-0.029602361229610137,-0.001972848073817234,-0.0018260766875906036,0.00031373370960914316,0.0013774588688314866,-0.0010637251592223434
source_balanced_cycle143_rank23_obj1_16_c2_x10_HighHighCOV_130723,143.0,16_c2_x10_HighHighCOV_130723,7,23,1,source_fill,mid_pre_event_9_16,source_balanced_pre_event_sampling,13.0,27.0,1.0,0.0,True,22.54593594651929,source_balanced_pre_event_candidate,1200.5333333333333,1102.6222222222225,90.0,8149.2685546875,18.89762306213379,1105,1007,1297,1199,192,96,96,8571,9795,8594.83203125,8484.10546875,-110.7265625,0.0739329308271408,0.0684170946478843,-0.0055158361792564,0.2499999999999317,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle143_rank23_obj1_16_c2_x10_HighHighCOV_130723.npz,,96,58,38,91,0.009874131944444444,0.53125,51,0.8953399122807018,2.8738451908510925,0.35234467782683054,0.0006185276906646038,0.00048791187673507196,0.0006157074342564132,0.00012779555752134118,5.313625072192155e-07,0.2619234407174147,0.004407073399018272,0.0036865845966036724,0.002903201279151502,0.0026329570906629767,0.34124054303288326,0.2858004416639096,-0.0007204888024145992,-0.00027024418848852535,0.00012281665217442887,0.0011190852542550358,-0.000996268602080607
source_balanced_cycle143_rank23_obj2_16_c2_x10_HighHighCOV_130723,143.0,16_c2_x10_HighHighCOV_130723,7,23,2,source_fill,mid_pre_event_9_16,source_balanced_pre_event_sampling,13.0,27.0,1.0,0.0,True,23.07739042520344,source_balanced_pre_event_candidate,846.1639344262295,80.72131147540983,61.0,9666.115234375,22.57683753967285,750,0,942,192,192,96,96,8571,9795,8915.1591796875,8916.51171875,1.3525390625,0.0777023360133171,0.0784679055213928,0.0007655695080757,0.2499999999999317,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle143_rank23_obj2_16_c2_x10_HighHighCOV_130723.npz,,96,58,38,59,0.006401909722222222,0.010416666666666666,1,0.7910447761194029,1.8729399898855164,0.7724965039109115,0.0005508357768376894,0.00045412243722339567,0.00045441767894962643,2.9524172623074935e-07,0.0,0.0006501368398265502,0.0004144733805517006,4.9438064935916016e-05,0.0003612076859942661,8.497346390328182e-05,0.1285141508642441,-0.7187862027655915,-0.0003650353156157846,-0.00027623422209098426,9.848822967019094e-06,0.0009084454467616512,-0.0008985966237946321
source_balanced_cycle144_rank24_obj1_16_c2_x10_HighHighCOV_130723,144.0,16_c2_x10_HighHighCOV_130723,8,24,1,source_fill,mid_pre_event_9_16,source_balanced_pre_event_sampling,12.0,28.0,1.0,0.0,True,22.590976176723345,source_balanced_pre_event_candidate,1349.6830601092895,182.8415300546448,183.0,4845.72216796875,14.80323886871338,1254,87,1446,279,192,96,96,9796,11019,8831.65234375,8814.2470703125,-17.4052734375,0.0680693164467811,0.0672657266259193,-0.0008035898208618,0.2236067977499281,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle144_rank24_obj1_16_c2_x10_HighHighCOV_130723.npz,,96,58,38,185,0.020073784722222224,0.17708333333333334,17,0.8775510204081632,0.8904369003494337,0.620016497718625,0.0005431098794655452,0.0004508402533115081,0.0005046905260391288,5.3850272727620775e-05,0.0,0.1194442429043995,0.012830458051955962,0.011751508946197125,0.007454033000637709,0.00834610171953939,0.4190360959481594,0.2897846772060494,-0.0010789491057588366,0.0008920687189016806,0.0002895035357799658,0.0007244559628995509,-0.00043495242711958515
source_balanced_cycle144_rank24_obj2_16_c2_x10_HighHighCOV_130723,144.0,16_c2_x10_HighHighCOV_130723,8,24,2,source_fill,mid_pre_event_9_16,source_balanced_pre_event_sampling,12.0,28.0,1.0,0.0,True,22.26423334099348,source_balanced_pre_event_candidate,1199.6043956043957,1099.956043956044,91.0,7784.32568359375,18.023408889770508,1104,1004,1296,1196,192,96,96,9796,11019,8453.20703125,8443.4775390625,-9.7294921875,0.0679221972823143,0.0672946870326995,-0.0006275102496147,0.2236067977499281,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle144_rank24_obj2_16_c2_x10_HighHighCOV_130723.npz,,96,58,38,93,0.010091145833333334,0.5104166666666666,49,0.8585858585858586,2.8451076350388114,0.4243724238092007,0.00018814486327972197,0.00011958293677192406,0.00018550385073907828,6.592091396715424e-05,2.6843935986774713e-06,0.5512568577646045,0.004547389728766986,0.0033981570221013344,0.002945694044861813,0.0025807698196745623,0.3522230948829338,0.24053838510420586,-0.0011492327066656514,-0.00036492422518725077,0.0001446772230644344,0.00022719913006637418,-8.252190700193979e-05
source_balanced_cycle145_rank25_obj1_16_c2_x10_HighHighCOV_130723,145.0,16_c2_x10_HighHighCOV_130723,9,25,1,source_fill,mid_pre_event_9_16,source_balanced_pre_event_sampling,11.0,29.0,1.0,0.0,True,22.332565100069694,source_balanced_pre_event_candidate,1200.943820224719,1101.123595505618,89.0,7778.58837890625,18.41042709350586,1105,1005,1297,1197,192,96,96,11020,12244,8454.26953125,8386.8095703125,-67.4599609375,0.0684942901134491,0.064897708594799,-0.00359658151865,0.2236067977500298,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle145_rank25_obj1_16_c2_x10_HighHighCOV_130723.npz,,96,58,38,92,0.009982638888888888,0.4895833333333333,47,0.7920792079207921,2.9987299298508905,0.4478041114267614,0.00018054137471674948,0.00021499922793456877,0.00018367360900621444,-3.1325618928354324e-05,0.0,-0.14570107636799387,0.007186616229962541,0.007691282012754686,0.0025430000811667987,0.003891351125332485,0.6461477836308434,0.49405689209167736,0.000504665782792145,0.0013483510441656865,0.0001821161971847654,0.00018526415724939654,-3.1479600646311227e-06
source_balanced_cycle145_rank25_obj2_16_c2_x10_HighHighCOV_130723,145.0,16_c2_x10_HighHighCOV_130723,9,25,2,source_fill,mid_pre_event_9_16,source_balanced_pre_event_sampling,11.0,29.0,1.0,0.0,True,22.74022314039228,source_balanced_pre_event_candidate,848.375,82.875,64.0,8952.8564453125,21.39645004272461,752,0,944,192,192,96,96,11020,12244,8913.169921875,8868.5263671875,-44.6435546875,0.0783439576625824,0.07577545940876,-0.0025684982538223,0.2236067977500298,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle145_rank25_obj2_16_c2_x10_HighHighCOV_130723.npz,,96,58,38,64,0.006944444444444444,0.0,0,0.7066666666666667,1.96125547087153,0.8252231822745387,1.031835717414036e-05,0.00011188195249516132,0.00011188195249516132,0.0,0.0,0.0,0.00018384626532743175,0.00011503940025195099,0.00011503156417740255,0.0001306210134331412,0.3743056788641838,-0.13544588329793514,-6.880686507548076e-05,1.5589449255738638e-05,0.00017046918008932951,5.204818814367043e-05,0.00011842099194565908
source_balanced_cycle146_rank26_obj1_17_c2_x10_HighHighCOV_150723,146.0,17_c2_x10_HighHighCOV_150723,0,26,1,mid_pre_event_9_16,mid_pre_event_9_16,source_balanced_pre_event_sampling,10.0,30.0,1.0,0.0,True,22.84138279386041,source_balanced_pre_event_candidate,848.1846153846154,83.87692307692308,65.0,8414.287109375,21.813156127929688,752,0,944,192,192,96,96,0,1236,8899.5888671875,8900.8330078125,1.244140625,0.0829325392842292,0.0830431208014488,0.0001105815172195,0.25,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle146_rank26_obj1_17_c2_x10_HighHighCOV_150723.npz,,96,58,38,66,0.007161458333333333,0.020833333333333332,2,0.7702702702702703,1.8012495444033263,0.7277539126607041,7.283246139956844e-05,0.0011999869244887803,0.0011996900249123025,-2.9689957647775317e-07,0.0,-0.0002474190096731584,4.058602397848152e-05,4.887181478110492e-05,5.8321254827821374e-05,8.026684744552626e-05,-0.43697877029646887,-0.6423954748772591,8.285790802623397e-06,2.194559261770489e-05,0.002329937375087956,4.5394858775465e-05,0.002284542516312491
source_balanced_cycle146_rank26_obj2_17_c2_x10_HighHighCOV_150723,146.0,17_c2_x10_HighHighCOV_150723,0,26,2,mid_pre_event_9_16,mid_pre_event_9_16,source_balanced_pre_event_sampling,10.0,30.0,1.0,0.0,True,22.050504417144783,source_balanced_pre_event_candidate,1202.156862745098,1103.0588235294117,102.0,6501.7412109375,17.080944061279297,1106,1007,1298,1199,192,96,96,0,1236,8430.328125,8406.1611328125,-24.1669921875,0.0736647471785545,0.0724506899714469,-0.0012140572071075,0.25,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle146_rank26_obj2_17_c2_x10_HighHighCOV_150723.npz,,96,58,38,104,0.011284722222222222,0.4895833333333333,47,0.7835832083958021,2.06426544049427,0.3962486547028916,0.001749142537460728,0.001626915234675947,0.0017044937390574444,7.757850438149749e-05,0.0,0.047684416943178834,0.005704040218222547,0.003659839174181779,0.008645130615952214,0.005377020340895026,-0.5156152981414546,-0.46919579932010347,-0.0020442010440407683,-0.0032681102750571874,0.00224521499692665,0.001152267773574,0.0010929472233526499
source_balanced_cycle150_rank27_obj1_17_c2_x10_HighHighCOV_150723,150.0,17_c2_x10_HighHighCOV_150723,4,27,1,near_pre_event_1_8,near_pre_event_1_8,source_balanced_pre_event_sampling,6.0,34.0,1.0,0.0,True,23.315261100905644,source_balanced_pre_event_candidate,1201.1304347826087,1102.7391304347825,92.0,6924.46533203125,19.53758811950684,1105,1007,1297,1199,192,96,96,4950,6187,8339.8203125,8320.8447265625,-18.9755859375,0.0736829191446304,0.0724102482199668,-0.0012726709246635,0.2236067977500298,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle150_rank27_obj1_17_c2_x10_HighHighCOV_150723.npz,,96,58,38,94,0.010199652777777778,0.5520833333333334,53,0.8979591836734694,1.4991788436170486,0.2957023344565098,0.006411444976008614,0.0034294905941909975,0.006397839081255634,0.0029683484870646377,4.524975069778793e-06,0.8655362671332413,0.015896473198251184,0.01692759937874965,0.008066570626944727,0.009799105304088642,0.49255595713946454,0.4211166577825492,0.0010311261804984671,0.0017325346771439147,0.006010003322867022,0.006793926664290812,-0.00078392334142379
source_balanced_cycle150_rank27_obj2_17_c2_x10_HighHighCOV_150723,150.0,17_c2_x10_HighHighCOV_150723,4,27,2,near_pre_event_1_8,near_pre_event_1_8,source_balanced_pre_event_sampling,6.0,34.0,1.0,0.0,True,23.953805163905404,source_balanced_pre_event_candidate,846.4516129032259,85.09677419354838,62.0,8405.9931640625,23.582231521606445,750,0,942,192,192,96,96,4950,6187,8927.2958984375,8930.533203125,3.2373046875,0.0914111137390136,0.0921433120965957,0.000732198357582,0.2236067977500298,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle150_rank27_obj2_17_c2_x10_HighHighCOV_150723.npz,,96,58,38,62,0.006727430555555556,0.09375,9,0.7971014492753623,1.1176810787083076,0.6837802755800846,0.00102615677585242,0.0012609150378390971,0.0013786818947761673,0.00011776685693706987,0.0,0.09339793198032893,0.007722700268673358,0.021399383682262636,0.0022535683234800527,0.016052929335944873,0.7081890731119646,0.24984151065758464,0.01367668341358928,0.01379936101246482,0.0019176893782081423,0.0008282061670158514,0.001089483211192291
source_balanced_cycle151_rank28_obj1_17_c2_x10_HighHighCOV_150723,151.0,17_c2_x10_HighHighCOV_150723,5,28,1,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,5.0,35.0,1.0,0.0,True,23.25513376257133,source_balanced_pre_event_candidate,844.0588235294117,81.82352941176471,68.0,7681.2578125,22.20478248596192,748,0,940,192,192,96,96,6188,7425,8924.9560546875,8921.62890625,-3.3271484375,0.0908863767981529,0.090407945215702,-0.0004784315824508,0.2500000000000227,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle151_rank28_obj1_17_c2_x10_HighHighCOV_150723.npz,,96,58,38,69,0.007486979166666667,0.4375,42,0.8026315789473685,1.0728238123590184,0.502866794107959,0.0021115306059462996,0.0014794141479447464,0.0016511128742180753,0.0001716987262733289,0.0,0.11605859421572975,0.014674229395628104,0.015989978655507414,0.007350465684660275,0.00588499385354868,0.49909017458523575,0.631957366527083,0.0013157492598793105,-0.0014654718311115948,0.0032315596878171207,3.7039532670113376e-05,0.0031945201551470074
source_balanced_cycle151_rank28_obj2_17_c2_x10_HighHighCOV_150723,151.0,17_c2_x10_HighHighCOV_150723,5,28,2,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,5.0,35.0,1.0,0.0,True,22.039171339281385,source_balanced_pre_event_candidate,1201.4426229508197,1108.7868852459017,122.0,5056.99951171875,15.51652717590332,1105,1008,1297,1200,192,96,96,6188,7425,8334.48046875,8339.189453125,4.708984375,0.0694000199437141,0.0697197914123535,0.0003197714686393,0.2500000000000227,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle151_rank28_obj2_17_c2_x10_HighHighCOV_150723.npz,,96,58,38,124,0.013454861111111112,0.375,36,0.9069767441860465,1.6042465596656763,0.3756970004933071,0.006228660627967914,0.0031393165338512705,0.006205228580588857,0.0030659120467375857,0.0,0.9766176853075618,0.10946941495149656,0.10771903531788049,0.027228030998359326,0.026181610255336288,0.751272709272965,0.7569453701653198,-0.0017503796336160726,-0.0010464207430230382,0.011586451779880684,0.0007095112706738003,0.010876940509206883
source_balanced_cycle152_rank29_obj1_17_c2_x10_HighHighCOV_150723,152.0,17_c2_x10_HighHighCOV_150723,6,29,1,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,4.0,36.0,1.0,0.0,True,24.14387666053677,source_balanced_pre_event_candidate,845.448275862069,83.03448275862068,58.0,9333.2646484375,25.55080223083496,749,0,941,192,192,96,96,7426,8662,8921.19921875,8915.037109375,-6.162109375,0.0898796021938324,0.0892558693885803,-0.000623732805252,0.2915475947422533,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle152_rank29_obj1_17_c2_x10_HighHighCOV_150723.npz,,96,58,38,58,0.006293402777777778,0.03125,3,0.7846153846153846,0.9874359353983694,0.7033004302880621,0.0017015320540178986,0.002281069713594427,0.0022809122454543595,-1.5746814006781205e-07,0.0,-6.903258551431093e-05,0.006584429774594306,0.009084471989225289,0.003421968091288776,0.004186406018296377,0.4802939345648018,0.5391690322495686,0.0025000422146309823,0.0007644379270076006,0.002713569033084982,0.0018390499942571273,0.0008745190388278548
source_balanced_cycle152_rank29_obj2_17_c2_x10_HighHighCOV_150723,152.0,17_c2_x10_HighHighCOV_150723,6,29,2,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,4.0,36.0,1.0,0.0,True,23.04046306287261,source_balanced_pre_event_candidate,1199.1827956989248,1103.139784946237,93.0,7140.58154296875,19.68328094482422,1103,1007,1295,1199,192,96,96,7426,8662,8326.26953125,8329.8154296875,3.5458984375,0.0654750317335128,0.0656869336962699,0.0002119019627571,0.2915475947422533,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle152_rank29_obj2_17_c2_x10_HighHighCOV_150723.npz,,96,58,38,93,0.010091145833333334,0.4583333333333333,44,0.8787878787878788,1.8135102747729666,0.3665192051390404,0.013910342995192422,0.00796853302851623,0.013868210612825473,0.005899677584309244,0.0,0.7403718555468906,0.03312829302116715,0.030099550424345433,0.014617225287993568,0.014901997841583923,0.5587691379494268,0.5049096205260682,-0.0030287425968217145,0.00028477255359035496,0.01994252933582868,0.007664651065928579,0.012277878269900101
source_balanced_cycle154_rank30_obj1_17_c2_x10_HighHighCOV_150723,154.0,17_c2_x10_HighHighCOV_150723,8,30,1,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,2.0,38.0,1.0,0.0,True,24.14632430431297,source_balanced_pre_event_candidate,845.2631578947369,82.87719298245614,57.0,10089.1748046875,25.39972496032715,749,0,941,192,192,96,96,9901,11138,8895.4404296875,8887.27734375,-8.1630859375,0.0844794362783432,0.0840045809745788,-0.0004748553037643,0.2828427124746029,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle154_rank30_obj1_17_c2_x10_HighHighCOV_150723.npz,,96,58,38,57,0.006184895833333333,0.09375,9,0.78125,1.028726032340579,0.6627309600865151,0.002288787765614319,0.001207234433436205,0.0012205300870427517,1.3295653606546494e-05,0.0,0.011013315424331033,0.010505428913140456,0.0002943964685236289,0.00994651639402582,0.00025736462791744324,0.053202256065483886,0.12578901096163592,-0.010211032444616828,-0.009689151766108376,0.00029122951321226224,0.002169603013507932,-0.00187837350029567
source_balanced_cycle154_rank30_obj2_17_c2_x10_HighHighCOV_150723,154.0,17_c2_x10_HighHighCOV_150723,8,30,2,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,2.0,38.0,1.0,0.0,True,23.129301219531644,source_balanced_pre_event_candidate,1203.2093023255811,1110.3720930232555,86.0,7735.7646484375,20.26103782653809,1107,1008,1299,1200,192,96,96,9901,11138,8322.8095703125,8313.04296875,-9.7666015625,0.0577160790562629,0.0571716427803039,-0.000544436275959,0.2828427124746029,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle154_rank30_obj2_17_c2_x10_HighHighCOV_150723.npz,,96,58,38,87,0.009440104166666666,0.625,60,0.5378081542351454,3.0108482964478718,0.38810030107576793,0.006944792590738102,0.0032728453192560837,0.006925125935528073,0.0036522806162719904,0.0002985904243923507,1.1159343812503038,0.03241264005531909,0.030623571375247346,0.023368056669133584,0.023199075030191783,0.2790449457603266,0.2424438434720482,-0.0017890686800717433,-0.00016898163894180085,0.005168317163388835,0.00871931361771283,-0.003550996454323995
source_balanced_cycle2_rank31_obj1_2_c2_x14_200623,2.0,2_c2_x14_200623,1,31,1,source_fill,no_near_event_control,source_balanced_pre_event_sampling,58.0,,0.0,0.0,True,22.71135659408796,source_balanced_pre_event_candidate,1185.4794520547946,1029.5342465753424,73.0,8466.7255859375,21.60968589782715,1089,934,1281,1126,192,96,96,974,1948,8265.8193359375,8241.685546875,-24.1337890625,0.079418271780014,0.0778980925679206,-0.0015201792120933,0.2121320343559321,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle2_rank31_obj1_2_c2_x14_200623.npz,,96,58,38,73,0.007921006944444444,0.25,24,0.6590909090909091,2.478786042027087,0.5511971122790821,1.9609501998192294e-05,1.9042735765039743e-05,2.1286138824846352e-05,2.24340305980661e-06,0.0,0.11780886357333374,0.000687186624573251,0.0001162438210779312,0.0006258342129267481,0.00013458830943447822,0.08928056724707539,-0.15781043832212527,-0.0005709428034953198,-0.0004912459034922699,1.763943315600603e-05,2.5010433976002432e-05,-7.371000819996402e-06
source_balanced_cycle2_rank31_obj2_2_c2_x14_200623,2.0,2_c2_x14_200623,1,31,2,source_fill,no_near_event_control,source_balanced_pre_event_sampling,58.0,,0.0,0.0,True,22.325846619816154,source_balanced_pre_event_candidate,1655.926605504587,127.70642201834862,109.0,6310.44970703125,18.527402877807617,1560,32,1752,224,192,96,96,974,1948,8066.298828125,8027.25,-39.048828125,0.0840929448604583,0.0823438689112663,-0.001749075949192,0.2121320343559321,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle2_rank31_obj2_2_c2_x14_200623.npz,,96,58,38,110,0.011935763888888888,0.2604166666666667,25,0.8879310344827587,0.6605673475296081,0.4899966978768113,9.214332020619302e-05,7.832238412467116e-05,8.875117087218659e-05,1.0428786747515413e-05,0.0,0.13315205945359365,0.017091287449735194,0.007454996224231317,0.008134941795312512,0.004986526731825478,0.5240299000741134,0.3311161291245808,-0.009636291225503878,-0.003148415063487034,0.00011082638988542714,6.620626634802601e-05,4.4620123537401124e-05
source_balanced_cycle4_rank32_obj1_2_c2_x14_200623,4.0,2_c2_x14_200623,11,32,1,no_near_event_control,no_near_event_control,source_balanced_pre_event_sampling,56.0,,0.0,0.0,False,23.55776606077156,source_balanced_pre_event_candidate,1182.4,1028.6,60.0,9681.8095703125,24.146244049072266,1086,933,1278,1125,192,96,96,10723,11697,8498.0634765625,8548.8935546875,50.830078125,0.0962133631110191,0.0990104749798774,0.0027971118688583,0.2236067977499789,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle4_rank32_obj1_2_c2_x14_200623.npz,,96,58,38,62,0.006727430555555556,0.0,0,0.9365079365079365,0.9877296680255895,0.8531556306862726,1.3612929846249393e-05,2.720879780391689e-06,2.720879780391689e-06,0.0,0.0,0.0,0.0003787346167317777,0.00010263433053293286,0.0020841733662506044,0.0007915858356908719,-4.502991472592613,-6.7126808503600195,-0.00027610028619884483,-0.0012925875305597324,4.284812464762212e-06,1.1236719325239218e-06,3.1611405322382905e-06
source_balanced_cycle4_rank32_obj2_2_c2_x14_200623,4.0,2_c2_x14_200623,11,32,2,no_near_event_control,no_near_event_control,source_balanced_pre_event_sampling,56.0,,0.0,0.0,False,22.687511144577737,source_balanced_pre_event_candidate,1329.3818181818183,105.57575757575758,165.0,4999.91650390625,15.894702911376951,1233,10,1425,202,192,96,96,10723,11697,8890.771484375,8910.302734375,19.53125,0.0858256891369819,0.0868549346923828,0.0010292455554008,0.2236067977499789,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle4_rank32_obj2_2_c2_x14_200623.npz,,96,58,38,167,0.018120659722222224,0.0,0,0.8191917372245241,0.8775096787035341,0.9385258838620751,9.443937321517386e-05,8.415583445977912e-05,8.415583445977912e-05,0.0,0.0,0.0,0.002940744429671205,0.0022979113157892634,0.06175592342382997,0.035504607124906606,-20.00009875075567,-14.450816957534258,-0.0006428331138819418,-0.026251316298923362,9.337235211103851e-05,7.474322068828018e-05,1.8629131422758338e-05
source_balanced_cycle8_rank33_obj1_2_c2_x14_200623,8.0,2_c2_x14_200623,3,33,1,source_fill,no_near_event_control,source_balanced_pre_event_sampling,52.0,,0.0,0.0,False,23.35019795305106,source_balanced_pre_event_candidate,1654.0434782608695,127.6086956521739,92.0,7553.31103515625,21.531736373901367,1558,32,1750,224,192,96,96,2924,3898,8050.41845703125,8077.26904296875,26.8505859375,0.081392616033554,0.0826049745082855,0.0012123584747314,0.2236067977499281,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle8_rank33_obj1_2_c2_x14_200623.npz,,96,58,38,91,0.009874131944444444,0.3958333333333333,38,0.8964239690721649,0.896385009006968,0.5295865928919944,5.287639160217428e-05,5.348608860252788e-05,5.121161727128315e-05,-2.274471331244738e-06,0.0,-0.042524540318269625,0.010608734389046458,0.00576573693037559,0.007531977771330322,0.00427580534407375,0.2900210812038893,0.2584113018498025,-0.004842997458670868,-0.003256172427256572,5.521981411702324e-05,4.711813964159112e-05,8.101674475432119e-06
source_balanced_cycle8_rank33_obj2_2_c2_x14_200623,8.0,2_c2_x14_200623,3,33,2,source_fill,no_near_event_control,source_balanced_pre_event_sampling,52.0,,0.0,0.0,False,23.49871855771456,source_balanced_pre_event_candidate,1184.9180327868853,1031.1475409836066,61.0,9451.41015625,23.937150955200195,1089,935,1281,1127,192,96,96,2924,3898,8273.486328125,8296.4521484375,22.9658203125,0.0814479440450668,0.0831651985645294,0.0017172545194625,0.2236067977499281,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle8_rank33_obj2_2_c2_x14_200623.npz,,96,58,38,64,0.006944444444444444,0.11458333333333333,11,0.6779279279279279,1.3257525619040815,0.6439389919643709,1.306928808715302e-05,1.0593286634236117e-05,9.98367173511529e-06,-6.096148991208272e-07,0.0,-0.05754728633044174,0.0003140288373633525,4.7912909678561467e-05,0.0012757965860043237,7.016875932710473e-05,-3.062673341455394,-0.46450632612073645,-0.000266115927684791,-0.001205627826677219,7.903970376111205e-06,1.2107622059204565e-05,-4.20365168309336e-06
