roi_id,cycleNo,cohort_role,is_event_roi,event_reference_cycle,degradation_mode_hypothesis,threshold_quantile,threshold_value,phase_fraction_first,phase_fraction_last,phase_fraction_delta,phase_fraction_slope_per_s,phase_fraction_slope_r2,radius2_delta_px2,radius2_slope_px2_per_s,radius2_slope_r2,apparent_diffusion_proxy_um2_per_s,interface_density_delta,interface_density_slope_per_s,interface_density_slope_r2,centroid_path_px,centroid_net_px,threshold_cohort,source_stem
cycle58_rank6_obj29,58.0,control,0,60.0,single_persistent_drop_needs_roi_qc,0.75,0.1438822224736213,0.2456560814859197,0.2440083882564409,-0.0016476932294787,1.8866554909613368e-06,0.037805660345031,-5.342166374702401,0.0005270703672669,0.0040737996379374,1.2143701261830394e-06,-0.0025464349910125,4.142351282713823e-07,0.0191817316866756,22.01676092921492,0.6875718516854369,multi_cycle_threshold_robust_fronts,
cycle58_rank6_obj29,58.0,control,0,60.0,single_persistent_drop_needs_roi_qc,0.8,0.1644163966178894,0.1954763331336129,0.1968244457759137,0.0013481126423007,1.6626027100030852e-06,0.0445244092380997,-0.4979163386343543,0.001251830239769,0.0158093122339286,2.884216872427917e-06,-0.0026962252846015,4.3588847950494377e-07,0.0173284481050017,24.076393887939783,0.1492404604510041,multi_cycle_threshold_robust_fronts,
cycle58_rank6_obj29,58.0,control,0,60.0,single_persistent_drop_needs_roi_qc,0.85,0.1946882836520671,0.1454463750748951,0.1466446974236069,0.0011983223487118,1.2467721265670324e-06,0.0389657829791897,14.048404759475147,0.0021572974712169,0.0277687756531966,4.970413373683761e-06,0.0010485320551228,4.097964605527585e-07,0.0153134265703422,25.245115619843208,0.2932769719978214,multi_cycle_threshold_robust_fronts,
cycle58_rank4_obj2,58.0,control,0,60.0,single_persistent_drop_needs_roi_qc,0.55,0.0726542461663484,0.438885560215698,0.4406830437387657,0.0017974835230676,2.0293514364651274e-06,0.0225564084903475,10.181521706345393,0.0007979660740074,0.0638815235850928,1.8385138345132436e-06,0.0011983223487117,2.49897439488401e-07,0.0140274693126739,19.3443529098611,0.1979466787328131,multi_cycle_threshold_robust_fronts,
cycle58_rank4_obj2,58.0,control,0,60.0,single_persistent_drop_needs_roi_qc,0.6,0.0795501306653022,0.3893049730377471,0.3869083283403235,-0.0023966446974235,1.6524254807522768e-06,0.0177956935517999,6.0494028421843495,0.000989747896393,0.0610228677463884,2.280379153289608e-06,-0.0032953864589574,1.9786207656946733e-07,0.006772415028617,18.44520682471388,0.4078040327854323,multi_cycle_threshold_robust_fronts,
cycle58_rank4_obj2,58.0,control,0,60.0,single_persistent_drop_needs_roi_qc,0.65,0.0869382545351982,0.3407729179149191,0.3394248052726183,-0.0013481126423007,1.4133031600885316e-06,0.0155242558482974,6.013521624007012,0.0009763189151264,0.0331874857277628,2.249438780451244e-06,-0.0025464349910125,2.507716301684254e-07,0.0078045641878236,21.778319677968124,0.4890576736319295,multi_cycle_threshold_robust_fronts,
cycle58_rank4_obj2,58.0,control,0,60.0,single_persistent_drop_needs_roi_qc,0.7,0.0955252319574356,0.2934391851408028,0.2946375074895146,0.0011983223487118,1.4497770754560923e-06,0.0209628442618021,3.7592268343959176,0.0015331254208654,0.0463618936749117,3.532320969673908e-06,-0.0025464349910125,3.054530034475069e-07,0.0100277267738936,24.33805953411094,0.3568365111807522,multi_cycle_threshold_robust_fronts,
cycle58_rank4_obj2,58.0,control,0,60.0,single_persistent_drop_needs_roi_qc,0.75,0.1054250691086053,0.2443079688436189,0.249850209706411,0.005542240862792,1.4356315587278615e-06,0.0273953878432461,12.430348302596371,0.0016054988801346,0.0295821950786061,3.699069419830148e-06,0.0041941282204913,3.076847519738909e-07,0.0088909907488096,23.547815477933963,0.478290305916525,multi_cycle_threshold_robust_fronts,
cycle58_rank4_obj2,58.0,control,0,60.0,single_persistent_drop_needs_roi_qc,0.8,0.1176088079810142,0.1941282204913121,0.1992210904733373,0.0050928699820251,1.3760664876763468e-06,0.0375538703116281,-1.05122760605218,0.0012434623424348,0.012474692774647,2.864937236969792e-06,0.0014979029358897,2.566047177822813e-07,0.0075149683173623,27.229977975203912,0.4414261134690212,multi_cycle_threshold_robust_fronts,
cycle58_rank4_obj2,58.0,control,0,60.0,single_persistent_drop_needs_roi_qc,0.85,0.1335015080869197,0.1472438585979628,0.1451467944877172,-0.0020970641102456,1.1269507929791855e-06,0.0375694225415126,-19.869141767110023,0.001290129152887,0.011181521730364,2.9724575682517485e-06,-0.0005991611743558,3.239477223452976e-07,0.0182812076011649,28.521500569350955,0.777954724942273,multi_cycle_threshold_robust_fronts,
cycle60_rank2_obj2,60.0,event,1,60.0,single_persistent_drop_needs_roi_qc,0.55,0.0578317046165466,0.4363391252246854,0.4421809466746554,0.00584182144997,2.2083172567345864e-06,0.0304410981809333,4.307610403601416,0.000452535372881,0.084740288823682,1.0426414991178482e-06,-0.0034451767525464,-2.9635280244873257e-07,0.0735547018576903,19.510007046883835,0.2403792258508253,multi_cycle_threshold_robust_fronts,
cycle60_rank2_obj2,60.0,event,1,60.0,single_persistent_drop_needs_roi_qc,0.6,0.0632767707109451,0.3848112642300779,0.3876572798082684,0.0028460155781905,2.101161224633936e-06,0.0281968982389206,4.868896960129177,0.0008078403918279,0.2427893531549675,1.8612642627716248e-06,-0.0011983223487117,-2.1716394870931364e-08,0.0006261802375441,21.447190456385044,0.4580330109614196,multi_cycle_threshold_robust_fronts,
cycle60_rank2_obj2,60.0,event,1,60.0,single_persistent_drop_needs_roi_qc,0.65,0.0693956315517425,0.3344817255841821,0.3448172558418214,0.0103355302576392,1.929504113045928e-06,0.0249247848888534,13.19073233306733,0.0012064425297757,0.365055661968043,2.779643588603389e-06,0.0008987417615338,2.0793815868914106e-08,0.0005721566768082,18.198628587445988,0.4679722267675905,multi_cycle_threshold_robust_fronts,
cycle60_rank2_obj2,60.0,event,1,60.0,single_persistent_drop_needs_roi_qc,0.7,0.0767027631402015,0.286848412222888,0.292240862792091,0.005392450569203,1.918589561075419e-06,0.0267969220351392,19.82137780317521,0.0017612442808818,0.465762670919851,4.057906823151882e-06,-0.0026962252846015,5.515291870139079e-09,1.2162844617025216e-05,26.421572912499613,0.1386050964087183,multi_cycle_threshold_robust_fronts,
cycle60_rank2_obj2,60.0,event,1,60.0,single_persistent_drop_needs_roi_qc,0.75,0.0851984098553657,0.2384661473936488,0.2450569203115638,0.0065907729179149,1.951400872945822e-06,0.0327200833876034,22.833212517354468,0.0026310530011951,0.5273585625842543,6.0619461147535134e-06,0.0028460155781905,1.373136487718357e-07,0.0029586743130936,23.94689236111759,0.6740365265420664,multi_cycle_threshold_robust_fronts,
cycle60_rank2_obj2,60.0,event,1,60.0,single_persistent_drop_needs_roi_qc,0.8,0.0958211123943328,0.1902336728579988,0.1966746554823247,0.0064409826243259,2.061008780133128e-06,0.0439201050981755,33.18569483841179,0.0036881237967655,0.6095597540001818,8.497437227747768e-06,0.0010485320551228,3.0466594711146774e-07,0.0101291704053634,23.32324248256713,0.554929942890459,multi_cycle_threshold_robust_fronts,
cycle60_rank2_obj2,60.0,event,1,60.0,single_persistent_drop_needs_roi_qc,0.85,0.1124871388077735,0.1436488915518274,0.1541342121030557,0.0104853205512282,1.935829502279928e-06,0.0598312326053387,45.19054003248857,0.0042495059005457,0.7016126017801119,9.79086159485747e-06,0.0026962252846015,5.829824951225902e-07,0.0458059197281479,28.132356865100316,0.6611046119411811,multi_cycle_threshold_robust_fronts,
cycle60_rank4_obj5,60.0,event,1,60.0,single_persistent_drop_needs_roi_qc,0.55,0.0751591254025697,0.438885560215698,0.4340922708208508,-0.0047932893948471,1.2651982562445064e-06,0.0092177744999605,-1.8718824563014775,0.0005330349685013,0.037743037680392,1.2281125674270095e-06,0.0049430796884362,5.083387407669661e-07,0.0631306619825583,18.908497541993064,0.365543667566058,multi_cycle_threshold_robust_fronts,
cycle60_rank4_obj5,60.0,event,1,60.0,single_persistent_drop_needs_roi_qc,0.6,0.0819814652204513,0.3864589574595566,0.3858597962852007,-0.0005991611743558,1.0422612031944196e-06,0.0076176498504106,1.6658866579999767,0.0005596319670054,0.0230353881213869,1.2893920519806483e-06,0.0023966446974236,5.442066093601735e-07,0.0505728472516279,18.152544975411026,0.0770926280658615,multi_cycle_threshold_robust_fronts,
cycle60_rank4_obj5,60.0,event,1,60.0,single_persistent_drop_needs_roi_qc,0.65,0.0896588064730167,0.3385260635110845,0.3383762732174955,-0.0001497902935889,9.666890543532338e-07,0.0083793061239717,-3.80277278300764,0.0004424055840336,0.0095617823011535,1.0193024656135143e-06,0.0014979029358897,4.744986308434005e-07,0.0332721494475657,23.02720967997749,0.3178893272559043,multi_cycle_threshold_robust_fronts,
cycle60_rank4_obj5,60.0,event,1,60.0,single_persistent_drop_needs_roi_qc,0.7,0.0988836795091628,0.2886458957459556,0.2880467345715997,-0.0005991611743559,7.409080960084614e-07,0.0064218498253217,4.862304590782514,0.0004409848599977,0.005119466297234,1.0160291174348963e-06,0.0025464349910125,3.590988553719212e-07,0.0163381958404962,21.06165682788695,0.2546920490809102,multi_cycle_threshold_robust_fronts,
cycle60_rank4_obj5,60.0,event,1,60.0,single_persistent_drop_needs_roi_qc,0.75,0.1095458660274744,0.237866986219293,0.2390653085680048,0.0011983223487117,5.516330392091268e-07,0.0047478227037387,10.908609685422675,0.0008412930798557,0.0097975287165272,1.9383392559875438e-06,0.0037447573397243,3.2655583269366826e-07,0.011222865028227,25.974713194080675,0.4254178333983541,multi_cycle_threshold_robust_fronts,
cycle60_rank4_obj5,60.0,event,1,60.0,single_persistent_drop_needs_roi_qc,0.8,0.1214360535144806,0.1876872378669862,0.1938286399041342,0.0061414020371479,8.328944033431716e-07,0.0146719430352852,28.733592700548,0.0006195065913507,0.0033586930289387,1.427343186472094e-06,0.0005991611743558,1.293645746817277e-07,0.0022056927148805,29.37924346621149,0.9197831675138544,multi_cycle_threshold_robust_fronts,
cycle60_rank4_obj5,60.0,event,1,60.0,single_persistent_drop_needs_roi_qc,0.85,0.1361312262713908,0.1433493109646494,0.1491911324146195,0.00584182144997,1.198545757793391e-06,0.039617415371663,25.46255869874483,0.0004671912412431,0.0016711172946191,1.076408619824169e-06,0.0025464349910125,2.652259134736635e-07,0.0152866431062205,30.76760732587399,1.1855219105903785,multi_cycle_threshold_robust_fronts,
cycle62_rank1_obj4,62.0,control,0,60.0,single_persistent_drop_needs_roi_qc,0.55,0.0534690704196691,0.4218094667465548,0.4480227681246255,0.0262133013780707,1.9853173117237893e-06,0.0244803267368618,23.50320563964624,0.0005252572966327,0.10829212003289,1.21019281144183e-06,0.0034451767525464,-1.238469113978063e-07,0.0126345359903597,19.53908351506093,0.8751758481938937,multi_cycle_threshold_robust_fronts,
cycle62_rank1_obj4,62.0,control,0,60.0,single_persistent_drop_needs_roi_qc,0.6,0.0586961865425109,0.3746255242660276,0.3957459556620731,0.0211204313960455,1.9518044471476622e-06,0.024708294580383,32.46970311042878,0.00063959652844,0.1099067046848049,1.4736304015257845e-06,0.0100359496704613,1.584574249873145e-07,0.0315629747530443,17.42996221230731,1.197045175769033,multi_cycle_threshold_robust_fronts,
cycle62_rank1_obj4,62.0,control,0,60.0,single_persistent_drop_needs_roi_qc,0.65,0.0647726140916347,0.3278909526662672,0.3461653684841222,0.0182744158178549,1.7076688845986992e-06,0.0212609050433659,35.01809072900801,0.0008592749037963,0.1687277411053538,1.979769378346717e-06,0.0080886758538046,9.57069553497484e-08,0.0062237419619984,18.44536515719723,0.9221781360396248,multi_cycle_threshold_robust_fronts,
cycle62_rank1_obj4,62.0,control,0,60.0,single_persistent_drop_needs_roi_qc,0.7,0.0718645438551902,0.2847513481126423,0.2941881366087477,0.0094367884961054,1.4325651509767828e-06,0.0166604136785392,31.89118922295154,0.0009469023403594,0.1321503522734332,2.18166299218825e-06,0.0043439185140803,7.792942697388252e-09,2.5352844942871933e-05,21.4492723349041,0.7442711158723732,multi_cycle_threshold_robust_fronts,
cycle62_rank1_obj4,62.0,control,0,60.0,single_persistent_drop_needs_roi_qc,0.75,0.0802848190069198,0.231276213301378,0.2470041941282205,0.0157279808268424,1.5932327634192358e-06,0.0234025709997556,43.973531611244994,0.0011712569060022,0.125226151413151,2.698575911429217e-06,0.0061414020371479,3.151770368954457e-07,0.0301913455693527,23.12751494029819,0.777400800622959,multi_cycle_threshold_robust_fronts,
cycle62_rank1_obj4,62.0,control,0,60.0,single_persistent_drop_needs_roi_qc,0.8,0.0909736335277557,0.1878370281605751,0.1965248651887357,0.0086878370281605,1.4014855138329795e-06,0.0207145939727134,53.58307319018172,0.0020656324219696,0.2460006377852857,4.759217100217992e-06,0.0029958058717795,3.2636668317011737e-07,0.0176523225893299,23.023869223757508,0.7313827832334812,multi_cycle_threshold_robust_fronts,
cycle62_rank1_obj4,62.0,control,0,60.0,single_persistent_drop_needs_roi_qc,0.85,0.1058651227504014,0.1417016177351707,0.1490413421210305,0.0073397243858598,1.3031867419213524e-06,0.023941388241654,42.42513837687386,0.0028014710767414,0.374983300887115,6.454589360812412e-06,0.0053924505692031,5.106011498676521e-07,0.0371871131367773,26.598838176520267,1.069034617168655,multi_cycle_threshold_robust_fronts,
cycle116_rank7_obj37,116.0,event,1,116.0,synchronized_persistent_drop_low_frame_count,0.55,0.111483222618699,0.4583582983822648,0.4564110245656081,-0.0019472738166566,4.3037461992517885e-06,0.1189885969308788,5.327415587173505,0.0011209054890036,0.0937303216548618,2.5825662466643104e-06,-0.0028460155781905,-6.366061527142972e-07,0.2172475024185655,16.158845853061255,0.150706909521063,multi_cycle_threshold_robust_fronts,
cycle116_rank7_obj37,116.0,event,1,116.0,synchronized_persistent_drop_low_frame_count,0.6,0.1203882083296775,0.4090772917914919,0.4096764529658478,0.0005991611743558,4.519944060865077e-06,0.1239091156882377,10.532501303672234,0.0013777121463579,0.1131093779913348,3.1742487852087837e-06,-0.0010485320551228,-2.565703884438931e-07,0.0762487707761899,18.33647106893065,0.1523395288697213,multi_cycle_threshold_robust_fronts,
cycle116_rank7_obj37,116.0,event,1,116.0,synchronized_persistent_drop_low_frame_count,0.65,0.1298047341406345,0.3611443978430197,0.3605452366686639,-0.0005991611743558,4.638055405870828e-06,0.1238195421009827,7.561344047509692,0.0018709728667431,0.1307140179187186,4.3107214849762864e-06,-0.0013481126423007,5.137075983388128e-07,0.1025999394708779,17.866875197673906,0.0701559845832072,multi_cycle_threshold_robust_fronts,
cycle116_rank7_obj37,116.0,event,1,116.0,synchronized_persistent_drop_low_frame_count,0.7,0.1410840988159179,0.3103654883163571,0.3057219892150988,-0.0046434991012582,4.409824819785697e-06,0.1187926926814567,5.653709476957943,0.0021465562199556,0.1217668068233499,4.945665530777921e-06,-0.0019472738166566,1.1247267616323463e-06,0.1309429442740387,22.55879526826974,0.4504685316619613,multi_cycle_threshold_robust_fronts,
cycle116_rank7_obj37,116.0,event,1,116.0,synchronized_persistent_drop_low_frame_count,0.75,0.1551144421100616,0.2598861593768723,0.2528460155781905,-0.0070401437986818,3.56553096434352e-06,0.1024710719367792,2.7248746875725374,0.0023879721383753,0.1032753282823403,5.501887806816854e-06,-0.0050928699820251,1.3531262013696817e-06,0.1108314826614246,22.99541531254886,0.1713536691292856,multi_cycle_threshold_robust_fronts,
cycle116_rank7_obj37,116.0,event,1,116.0,synchronized_persistent_drop_low_frame_count,0.8,0.1735176563262939,0.2095566207309766,0.2023666866387058,-0.0071899340922708,2.673222599793763e-06,0.0907796091749113,7.92128458045272,0.0027961251482341,0.109418768497372,6.442272341531512e-06,-0.0062911923307369,1.227968081687718e-06,0.0782664675987701,23.815126155945567,0.3217600884612046,multi_cycle_threshold_robust_fronts,
cycle116_rank7_obj37,116.0,event,1,116.0,synchronized_persistent_drop_low_frame_count,0.85,0.20003242790699,0.1557819053325344,0.1509886159376872,-0.0047932893948472,2.145961894720089e-06,0.0963029707150306,0.9855616605616432,0.0019916719088218,0.065085157511884,4.588812077925554e-06,-0.0007489514679448,9.423443851613956e-07,0.0779980166466169,23.97464637570159,0.5660903328452689,multi_cycle_threshold_robust_fronts,
cycle118_rank1_obj7,118.0,control,0,116.0,synchronized_persistent_drop_low_frame_count,0.55,0.0475476533174514,0.4499700419412822,0.4429298981426003,-0.0070401437986818,3.236521062481946e-06,0.048355883429306,5.134689087754509,-4.578891741331133e-05,0.0010541907683673,-1.0549766572026929e-07,0.0007489514679448,-1.258709480751859e-07,0.0170597554033165,17.048305890045985,0.3787252754982187,multi_cycle_threshold_robust_fronts,
cycle118_rank1_obj7,118.0,control,0,116.0,synchronized_persistent_drop_low_frame_count,0.6,0.0528357580304145,0.3991911324146195,0.3954463750748951,-0.0037447573397243,3.218346305504506e-06,0.0487044001759202,8.247811131957405,9.621538963028276e-05,0.0041929875581006,2.216802577081715e-07,0.0005991611743558,2.266883461990368e-08,0.0007123067909154,20.225068183747545,0.2107700843615944,multi_cycle_threshold_robust_fronts,
cycle118_rank1_obj7,118.0,control,0,116.0,synchronized_persistent_drop_low_frame_count,0.65,0.0590208023786544,0.3493109646494907,0.3430197723187537,-0.0062911923307369,3.155164234855737e-06,0.0500361077590529,3.0730163961439985,0.0005197744654636,0.0565414613965509,1.197560368428275e-06,-0.0007489514679448,1.943983783576572e-07,0.0240998624842738,18.108851573735283,0.3949311936479056,multi_cycle_threshold_robust_fronts,
cycle118_rank1_obj7,118.0,control,0,116.0,synchronized_persistent_drop_low_frame_count,0.7,0.0663386881351471,0.2989814260035949,0.2944877171959257,-0.0044937088076692,3.10732353202618e-06,0.0531544938962996,8.22382710487102,0.000955419463479,0.0697114454869479,2.2012864438556477e-06,-0.0004493708807669,5.457824337729492e-07,0.0453875755411201,19.617845456171345,0.2001710859812512,multi_cycle_threshold_robust_fronts,
cycle118_rank1_obj7,118.0,control,0,116.0,synchronized_persistent_drop_low_frame_count,0.75,0.0753413587808609,0.249550629119233,0.2474535650089874,-0.0020970641102456,2.880039165134248e-06,0.0542685386427455,1.77866400797609,0.0008009683908035,0.023863116033348,1.845431172411441e-06,-0.0031455961653684,4.626995016782208e-07,0.0215197524053261,21.60646663514985,0.3390396922706037,multi_cycle_threshold_robust_fronts,
cycle118_rank1_obj7,118.0,control,0,116.0,synchronized_persistent_drop_low_frame_count,0.8,0.0876140892505646,0.2029658478130617,0.1954763331336129,-0.0074895146794487,2.393659690331854e-06,0.0521719928226587,-4.861805997370311,0.0007427853705169,0.0117187030772165,1.711377493671154e-06,-0.0019472738166566,3.907162339921906e-07,0.0181263950026411,23.422011839805187,0.288532130957469,multi_cycle_threshold_robust_fronts,
cycle118_rank1_obj7,118.0,control,0,116.0,synchronized_persistent_drop_low_frame_count,0.85,0.1037723317742347,0.1502396644697423,0.1488915518274415,-0.0013481126423007,2.088712582021546e-06,0.0564214577515432,11.085618396320116,0.0001169513895481,0.0001669847130258,2.694560015189631e-07,-0.0005991611743559,6.516745084720377e-07,0.0404253912124639,21.680938636790565,0.2024558536846622,multi_cycle_threshold_robust_fronts,
cycle156_rank2_obj2,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.55,0.0471335966140031,0.4212103055721989,0.6382564409826244,0.2170461354104254,3.434727375656307e-06,0.0753908041118718,17.832199681987845,0.0003860142587684,0.0752814319184308,8.893768522025199e-07,-0.0215698022768124,-4.345822077275062e-07,0.0609228070432636,18.166551477976093,4.022106811822431,multi_cycle_threshold_robust_fronts,
cycle156_rank2_obj2,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.6,0.0517273843288421,0.3699820251647693,0.5903235470341522,0.2203415218693829,3.510686206928633e-06,0.0771794563960958,22.17793095938373,0.000400597075756,0.0674884468640132,9.229756625418368e-07,-0.0079388855602156,-2.999280867315928e-07,0.056997573441431,19.615300591018705,4.27469038008645,multi_cycle_threshold_robust_fronts,
cycle156_rank2_obj2,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.65,0.0568424746394157,0.3187537447573397,0.5374475733972438,0.218693828639904,3.385804346948855e-06,0.0729543044925283,21.15513595862569,0.0006442446308065,0.0960308939764902,1.4843396293784058e-06,0.0133313361294188,7.771414114899607e-08,0.0049313269259122,22.12865657482064,4.792230971382038,multi_cycle_threshold_robust_fronts,
cycle156_rank2_obj2,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.7,0.0626696959137916,0.2750149790293589,0.4841222288795686,0.2091072498502097,3.2426969483629712e-06,0.0718908304360701,36.018494251385846,0.0008353240720802,0.1072221258500542,1.924586662072925e-06,0.0253145596165368,3.6459442455983093e-07,0.038107418399789,22.7090551879285,5.022263299300385,multi_cycle_threshold_robust_fronts,
cycle156_rank2_obj2,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.75,0.0696299560368061,0.2270820850808867,0.4174655482324745,0.1903834631515878,3.032262087927856e-06,0.0734622022983174,48.70730246820665,0.0010329277451916,0.0934053719239971,2.379865524921656e-06,0.0437387657279808,6.082003538275377e-07,0.0578921016466374,24.826662918623388,4.991615626301436,multi_cycle_threshold_robust_fronts,
cycle156_rank2_obj2,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.8,0.0791320726275444,0.1810964649490713,0.3416716596764529,0.1605751947273816,2.6402766441461326e-06,0.0739959394818552,59.09480663255886,0.0012264761382931,0.0783215076473814,2.825801022627367e-06,0.0399940083882564,6.907149832472359e-07,0.0598844804692623,26.64467543655314,5.036932753454487,multi_cycle_threshold_robust_fronts,
cycle156_rank2_obj2,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.85,0.0926002413034438,0.1364589574595566,0.2700718993409227,0.133612941881366,2.274640071162744e-06,0.0804825256358507,86.7976606862693,0.0017430156895818,0.0948366161012101,4.0159081487964925e-06,0.0366986219292989,6.566928052183687e-07,0.0638443577325708,26.989112950910812,4.51328864819912,multi_cycle_threshold_robust_fronts,
cycle156_rank7_obj27,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.55,0.1041274908930063,0.4245056920311564,0.6063511084481725,0.1818454164170161,2.224776035041964e-06,0.038786715816812,41.050797626784856,0.0005678455349126,0.0532542258376943,1.3083161124387798e-06,-0.0148292390653085,2.78001842196199e-09,6.498321862613565e-06,18.59156632649757,1.9687865946730256,multi_cycle_threshold_robust_fronts,
cycle156_rank7_obj27,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.6,0.114044627547264,0.3770221689634511,0.5534751348112642,0.176452965847813,2.0732648674426766e-06,0.0340346874125275,31.81279773857113,0.0004820395951458,0.0369423492798917,1.1106192272161094e-06,-0.0005991611743559,2.101065091488043e-07,0.0766451736079185,20.134580307089912,2.002754447406584,multi_cycle_threshold_robust_fronts,
cycle156_rank7_obj27,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.65,0.1246171072125434,0.3280407429598562,0.4995506291192331,0.1715098861593769,1.9901139085235268e-06,0.0327307779840949,32.58591252319047,0.0005122376047027,0.0402256470813457,1.180195441235116e-06,0.0074895146794487,2.306367399429999e-07,0.0429406138296277,19.27572414679967,1.7023572017123425,multi_cycle_threshold_robust_fronts,
cycle156_rank7_obj27,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.7,0.1368897259235382,0.2777112043139604,0.4457759137207909,0.1680647094068304,1.891584956018593e-06,0.0324985333041943,36.19686510422105,0.0004942591053764,0.0319379661746297,1.138772978787448e-06,0.0254643499101258,2.700199801534795e-07,0.0246461627539985,20.29214891531408,1.6466072687509743,multi_cycle_threshold_robust_fronts,
cycle156_rank7_obj27,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.75,0.1519779600203037,0.2326243259436788,0.3807669263031755,0.1481426003594967,1.765573374692552e-06,0.0342165452236211,44.69433947543462,0.0006337815873386,0.0402945770256873,1.4602327772281788e-06,0.0386458957459556,4.5092491411012514e-07,0.0436033323010167,23.448767791608056,1.9219678378591465,multi_cycle_threshold_robust_fronts,
cycle156_rank7_obj27,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.8,0.1711615562438964,0.1879868184541641,0.3141102456560815,0.1261234272019173,1.5660452015914135e-06,0.0357305642911596,57.86539298219611,0.0007872858437823,0.043022590786414,1.8139065840746224e-06,0.0356500898741761,4.819400678195331e-07,0.0452225758909681,24.28290003388379,1.9170155538544336,multi_cycle_threshold_robust_fronts,
cycle156_rank7_obj27,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.85,0.2015992514789104,0.1421509886159377,0.2444577591372079,0.1023067705212702,1.1585835457898611e-06,0.0299876962770571,64.53733419078901,0.0012442231236189,0.0524113583338859,2.8666900768179785e-06,0.0326542840023966,5.295316527766685e-07,0.0569431173839378,24.557001204407808,1.3949856574133774,multi_cycle_threshold_robust_fronts,
cycle157_rank1_obj1,157.0,control,0,156.0,single_persistent_drop_needs_roi_qc,0.55,0.0609865607693791,0.4579089275014979,0.4188136608747753,-0.0390952666267225,-7.734307780016367e-07,0.0265924065236426,43.22417065736704,0.000494016051517,0.0197117089963219,1.1382129826953457e-06,-0.0022468544038346,-7.351322349786228e-08,0.0073203593912228,23.219403587826125,0.4615358122257363,multi_cycle_threshold_robust_fronts,
cycle157_rank1_obj1,157.0,control,0,156.0,single_persistent_drop_needs_roi_qc,0.6,0.0658071339130401,0.408627920910725,0.3674355901737567,-0.0411923307369682,-7.900122770612939e-07,0.0267998890754208,52.646716331549214,0.0006337963595733,0.0297697360584063,1.460266812456932e-06,-0.0049430796884361,-5.2026594249765296e-08,0.0028280530492569,22.88210962953323,0.4546358691523018,multi_cycle_threshold_robust_fronts,
cycle157_rank1_obj1,157.0,control,0,156.0,single_persistent_drop_needs_roi_qc,0.65,0.0711000509560108,0.3617435590173756,0.3124625524266027,-0.0492810065907728,-8.72949235936513e-07,0.0310981290039895,52.72697764253064,0.0005301346737751,0.0209311824069823,1.2214302883779737e-06,-0.0061414020371479,-1.5960558346739016e-07,0.0191617452531714,26.67705990790351,0.691885539025061,multi_cycle_threshold_robust_fronts,
cycle157_rank1_obj1,157.0,control,0,156.0,single_persistent_drop_needs_roi_qc,0.7,0.0767021834850311,0.3139604553624925,0.2648292390653086,-0.0491312162971839,-8.555137648143806e-07,0.0305603143087451,62.119011433111154,0.0005376508093323,0.0206922875509792,1.238747464701779e-06,-0.0076393049730377,-1.6028743763174566e-07,0.0144332770409697,24.931900536909943,0.9986092152434743,multi_cycle_threshold_robust_fronts,
cycle157_rank1_obj1,157.0,control,0,156.0,single_persistent_drop_needs_roi_qc,0.75,0.0832278747111558,0.2658777711204313,0.2118034751348112,-0.0540742959856201,-8.62697421734339e-07,0.0335925388276318,63.595694563420125,0.000319458157979,0.0069186684948951,7.360315959837192e-07,-0.0107849011384062,-2.136619038550968e-07,0.0280744000992154,23.9750459557221,1.1273065151808512,multi_cycle_threshold_robust_fronts,
cycle157_rank1_obj1,157.0,control,0,156.0,single_persistent_drop_needs_roi_qc,0.8,0.0909498125314712,0.2177950868783703,0.1658178550029958,-0.0519772318753744,-7.636472322507862e-07,0.031291127973058,43.97929519414413,-0.0002551298568825,0.0046106768168786,-5.878191902573857e-07,-0.0100359496704613,-2.687392062180803e-07,0.0421931476462259,29.66833145794133,0.2809837190673039,multi_cycle_threshold_robust_fronts,
cycle157_rank1_obj1,157.0,control,0,156.0,single_persistent_drop_needs_roi_qc,0.85,0.1012422118335962,0.1634212103055722,0.1196824445775913,-0.0437387657279808,-5.506454498128317e-07,0.0205766236535516,67.35936189714687,-0.000468678022849,0.0128294547206276,-1.079834164644192e-06,-0.0046434991012582,-1.882450587425241e-07,0.0205880520278691,33.77080779826507,1.1383906119445248,multi_cycle_threshold_robust_fronts,
