roi_id,cycleNo,source_stem,local_cycle_index,expansion_cycle_rank,object_candidate_rank,selection_reason,already_in_existing_video_cohort,validation_score,validation_label,object_x_full_approx,object_y_full_approx,object_area_ds_px,object_mean_residual,object_mean_abs_z,crop_x0,crop_y0,crop_x1,crop_y1,crop_size_full,output_size,n_frames,first_frame_index,last_frame_index,roi_mean_first,roi_mean_last,roi_mean_delta_last_minus_first,roi_norm_mean_first,roi_norm_mean_last,roi_norm_mean_delta_last_minus_first,stage_drift_xy_sampled,future_any_drop_within_8cycles,future_any_drop_within_16cycles,any_abrupt_drop,npz_path,preview_png,persistence_mse_mean,persistence_mse_p95,persistence_mse_late_mean,velocity_mse_mean,velocity_mse_p95,velocity_minus_persistence_mse,temporal_energy_mean,temporal_energy_p95,temporal_energy_late_minus_early,roi_norm_mean_late_minus_early,roi_norm_mean_positive_step_fraction,raw_roi_mean_delta_last_minus_first,stage_drift_xy_recomputed,n_loaded_frames,frame_height,frame_width
source_balanced_cycle34_rank31_obj2_4_c2_x10_240623,34.0,4_c2_x10_240623,9,31,2,future16_negative,False,23.544717536098823,source_balanced_expansion_candidate,1333.8529411764705,127.23529411764706,136.0,5988.5029296875,18.40530776977539,1238,31,1430,223,192,96,96,8428,9364,8744.5751953125,8740.3154296875,-4.259765625,0.07290478050708771,0.07268854975700378,-0.00021623075008392334,0.2828427124746029,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle34_rank31_obj2_4_c2_x10_240623.npz,,3.946579818148166e-05,0.0001542430742119899,3.958025263273157e-05,0.0001127293289755471,0.0004458220384549349,7.323631143663079e-05,0.006280557718127966,0.0065729404799640175,-4.40375879406929e-06,-0.00013132905587553978,0.5157894736842106,-4.259765625,0.2828168207439179,96,96,96
source_balanced_cycle36_rank32_obj1_5_c2_x10_260623,36.0,5_c2_x10_260623,1,32,1,source_representative,False,23.837929247919924,source_balanced_expansion_candidate,1178.5454545454545,1038.1818181818182,55.0,10327.6552734375,24.71964454650879,1083,942,1275,1134,192,96,96,927,1854,8213.90234375,8233.9462890625,20.0439453125,0.08006227016448975,0.0812070220708847,0.0011447519063949585,0.2692582403567336,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle36_rank32_obj1_5_c2_x10_260623.npz,,9.823620348470286e-05,0.0003526660439092666,0.00010428388486616313,0.0002837089996319264,0.0010000885115005076,0.00018524396000429988,0.009733161889016628,0.013927652686834335,0.0009349314495921135,0.0035018743947148323,0.5052631578947369,20.0439453125,0.26927184323626285,96,96,96
source_balanced_cycle36_rank32_obj2_5_c2_x10_260623,36.0,5_c2_x10_260623,1,32,2,source_representative,False,23.889818840863068,source_balanced_expansion_candidate,564.9166666666666,170.08333333333334,48.0,10704.7685546875,25.607177734375,469,74,661,266,192,96,96,927,1854,8486.265625,8484.666015625,-1.599609375,0.09054163098335266,0.09047642350196838,-6.520748138427734e-05,0.2692582403567336,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle36_rank32_obj2_5_c2_x10_260623.npz,,0.00011886050924658775,0.0004486547550186515,0.00012423511361703277,0.00034674297785386443,0.0013034042145591222,0.00022766616893932223,0.010802446864545345,0.014092710614204406,0.000682770274579525,0.002041660714894533,0.5263157894736842,-1.599609375,0.26927184323626285,96,96,96
source_balanced_cycle38_rank33_obj1_5_c2_x10_260623,38.0,5_c2_x10_260623,3,33,1,future16_negative,False,22.941693610186253,source_balanced_expansion_candidate,1174.8169014084508,1026.5915492957747,71.0,8483.4208984375,20.641084671020508,1079,931,1271,1123,192,96,96,2783,3710,8176.65625,8201.98046875,25.32421875,0.07723084092140198,0.07878559827804565,0.0015547573566436768,0.2500000000000227,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle38_rank33_obj1_5_c2_x10_260623.npz,,0.00010464817751199007,0.00036263807851355523,0.00010833344276761636,0.00029057165374979377,0.0010037324624136083,0.0001856258459156379,0.009982382878661156,0.013172563910484315,0.001445346511900425,0.002899822313338518,0.5263157894736842,25.32421875,0.2500244143604941,96,96,96
source_balanced_cycle38_rank33_obj2_5_c2_x10_260623,38.0,5_c2_x10_260623,3,33,2,future16_negative,False,23.225286470005496,source_balanced_expansion_candidate,1322.8,107.92941176470588,170.0,4584.2939453125,15.85906219482422,1227,12,1419,204,192,96,96,2783,3710,8707.32421875,8710.0673828125,2.7431640625,0.07391966879367828,0.07403907179832458,0.00011940300464630127,0.2500000000000227,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle38_rank33_obj2_5_c2_x10_260623.npz,,4.769938823301345e-05,0.00017596103134565055,4.9503745685797185e-05,0.00013240761472843587,0.0004959960497217253,8.461149991489947e-05,0.006810769904404879,0.00831312546506524,0.0007538925856351852,0.0011378536000847816,0.5052631578947369,2.7431640625,0.2500244143604941,96,96,96
source_balanced_cycle42_rank34_obj1_5_c2_x10_260623,42.0,5_c2_x10_260623,7,34,1,source_fill,False,26.790077165606863,source_balanced_expansion_candidate,563.0,161.125,32.0,15272.9765625,36.92790222167969,467,65,659,257,192,96,96,6495,7422,8467.095703125,8464.365234375,-2.73046875,0.09287413954734802,0.09253391623497009,-0.0003402233123779297,0.2499999999999317,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle42_rank34_obj1_5_c2_x10_260623.npz,,0.00010963970999000594,0.000429666401760187,0.00011112466017948464,0.00031892256811261177,0.0012546503101475528,0.00020924658747389913,0.010466678068041801,0.010935195162892342,0.0001307288184762001,0.0022805556654930115,0.47368421052631576,-2.73046875,0.24997559070633724,96,96,96
source_balanced_cycle42_rank34_obj2_5_c2_x10_260623,42.0,5_c2_x10_260623,7,34,2,source_fill,False,23.597673302204026,source_balanced_expansion_candidate,1323.572327044025,98.38993710691824,159.0,5314.34375,17.366104125976562,1228,2,1420,194,192,96,96,6495,7422,8696.546875,8705.6923828125,9.1455078125,0.07361937314271927,0.07415315508842468,0.0005337819457054138,0.2499999999999317,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle42_rank34_obj2_5_c2_x10_260623.npz,,4.028810508316383e-05,0.00015666618128307164,4.080017970409244e-05,0.00011446757707744837,0.0004507432953687382,7.416193693643436e-05,0.006343081593513489,0.006725856475532055,6.625382229685783e-05,0.0007608109153807163,0.5052631578947369,9.1455078125,0.24997559070633724,96,96,96
source_balanced_cycle46_rank35_obj1_6_c2_x10_270623_2,46.0,6_c2_x10_270623_2,1,35,1,source_fill,False,25.15731787589997,source_balanced_expansion_candidate,568.1,165.3,40.0,12319.0537109375,29.939472198486328,472,69,664,261,192,96,96,925,1850,8456.962890625,8464.3984375,7.435546875,0.09334775805473328,0.09396199136972427,0.0006142333149909973,0.2236067977498773,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle46_rank35_obj1_6_c2_x10_270623_2.npz,,0.00010815666610142216,0.00042408981389598777,0.0001086320771719329,0.00031413891701959074,0.001233754004351793,0.000206030992558226,0.010396604426205158,0.010721471533179283,-3.406498581171036e-05,0.0023380201309919357,0.49473684210526314,7.435546875,0.22360679941597944,96,96,96
source_balanced_cycle46_rank35_obj2_6_c2_x10_270623_2,46.0,6_c2_x10_270623_2,1,35,2,source_fill,False,23.292911736226305,source_balanced_expansion_candidate,1181.2923076923078,1026.7076923076922,65.0,8843.2275390625,21.660539627075195,1085,931,1277,1123,192,96,96,925,1850,8195.3046875,8184.2958984375,-11.0087890625,0.07978309690952301,0.07895072549581528,-0.0008323714137077332,0.2236067977498773,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle46_rank35_obj2_6_c2_x10_270623_2.npz,,8.189170330297202e-05,0.00031984101951820657,8.229949889937416e-05,0.00023195272660814226,0.0009083596378332004,0.00015008909394964576,0.009042688645422459,0.009461330994963647,-3.207847476005554e-05,0.0018098324847718034,0.5052631578947369,-11.0087890625,0.22360679941597944,96,96,96
source_balanced_cycle48_rank36_obj1_6_c2_x10_270623_2,48.0,6_c2_x10_270623_2,3,36,1,source_fill,False,24.675014279089226,source_balanced_expansion_candidate,568.0,168.57142857142858,42.0,11736.1220703125,28.12982177734375,472,73,664,265,192,96,96,2776,3701,8461.55078125,8459.6240234375,-1.9267578125,0.08975157886743546,0.0896722748875618,-7.930397987365723e-05,0.2915475947422533,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle48_rank36_obj1_6_c2_x10_270623_2.npz,,0.00010117636702489108,0.0003970063116867095,0.00010080906940856948,0.0002954152296297252,0.0011624139733612537,0.00019423256162554026,0.010056659579277039,0.01039938498288393,1.1646188795566559e-05,0.002319353477408484,0.5368421052631579,-1.9267578125,0.2915601564253875,96,96,96
source_balanced_cycle48_rank36_obj2_6_c2_x10_270623_2,48.0,6_c2_x10_270623_2,3,36,2,source_fill,False,23.41585755165817,source_balanced_expansion_candidate,1181.904761904762,1030.7301587301588,63.0,9197.29296875,22.143524169921875,1086,935,1278,1127,192,96,96,2776,3701,8205.1943359375,8194.6630859375,-10.53125,0.08026035130023956,0.07947102934122086,-0.0007893219590187073,0.2915475947422533,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle48_rank36_obj2_6_c2_x10_270623_2.npz,,8.054589852690697e-05,0.0003152357239741832,7.980842201504856e-05,0.0002298285107826814,0.0008997113327495754,0.00014926496078260243,0.008969530463218689,0.009661769028753042,-5.1934272050857544e-05,0.0018355868135889325,0.5052631578947369,-10.53125,0.2915601564253875,96,96,96
source_balanced_cycle52_rank37_obj1_6_c2_x10_270623_2,52.0,6_c2_x10_270623_2,7,37,1,source_representative,False,26.2223854173412,source_balanced_expansion_candidate,568.1212121212121,176.72727272727272,33.0,14321.037109375,33.76914978027344,472,81,664,273,192,96,96,6479,7403,8447.666015625,8448.61328125,0.947265625,0.08726748824119568,0.0874243751168251,0.00015688687562942505,0.2500000000000227,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle52_rank37_obj1_6_c2_x10_270623_2.npz,,0.00010137595381820574,0.0003969474462792264,0.00010112271411344409,0.00029492948669940233,0.0011569507652893656,0.00019352688104845583,0.010066917166113853,0.010412171762436627,-5.741138011217117e-05,0.001505891947696611,0.5052631578947369,0.947265625,0.2500244143604941,96,96,96
source_balanced_cycle52_rank37_obj2_6_c2_x10_270623_2,52.0,6_c2_x10_270623_2,7,37,2,source_representative,False,23.80246635412513,source_balanced_expansion_candidate,1333.7518248175184,117.05109489051095,137.0,5933.7333984375,18.16097450256348,1238,21,1430,213,192,96,96,6479,7403,8701.3955078125,8697.52734375,-3.8681640625,0.07325601577758789,0.07305333018302917,-0.00020268559455871582,0.2500000000000227,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle52_rank37_obj2_6_c2_x10_270623_2.npz,,3.9087804907467216e-05,0.00015303656982723624,3.865692633553408e-05,0.00011186424671905115,0.0004408069813507603,7.275873213075101e-05,0.006250734906643629,0.006510252831503749,-8.689519017934799e-05,0.00034921957800784775,0.5263157894736842,-3.8681640625,0.2500244143604941,96,96,96
source_balanced_cycle54_rank38_obj1_6_c2_x10_270623_2,54.0,6_c2_x10_270623_2,9,38,1,future16_positive,False,24.783902326194827,source_balanced_expansion_candidate,1332.857142857143,123.91836734693878,98.0,8920.6171875,23.158897399902344,1237,28,1429,220,192,96,96,8330,9255,8716.84765625,8717.0927734375,0.2451171875,0.07380351424217224,0.07382266968488693,1.9155442714691162e-05,0.2236067977499281,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle54_rank38_obj1_6_c2_x10_270623_2.npz,,3.9496964745922014e-05,0.00015517286883550636,3.969472891185433e-05,0.00011358356277924031,0.00044862524373456836,7.406817167066038e-05,0.006282844115048647,0.006533952755853533,5.946960300207138e-06,0.00031673644358913566,0.5263157894736842,0.2451171875,0.22357950866311585,96,96,96
source_balanced_cycle54_rank38_obj2_6_c2_x10_270623_2,54.0,6_c2_x10_270623_2,9,38,2,future16_positive,False,23.41320291956749,source_balanced_expansion_candidate,1180.5797101449275,1036.1739130434785,69.0,8996.3212890625,21.14890480041504,1085,940,1277,1132,192,96,96,8330,9255,8201.01953125,8198.9814453125,-2.0380859375,0.08154264092445374,0.08142810314893723,-0.00011453777551651001,0.2236067977499281,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle54_rank38_obj2_6_c2_x10_270623_2.npz,,7.551872113253921e-05,0.00029513513873098305,7.649470353499055e-05,0.00021804700372740626,0.0008542880939785391,0.00014248972001951188,0.008686111308634281,0.009138712380081414,4.8568472266197205e-05,0.0012342801007131782,0.5052631578947369,-2.0380859375,0.22357950866311585,96,96,96
source_balanced_cycle56_rank39_obj1_7_c2_x10_290623,56.0,7_c2_x10_290623,1,39,1,future16_positive,False,24.541355949322547,source_balanced_expansion_candidate,1333.8461538461538,123.46153846153848,104.0,8290.7568359375,22.076351165771484,1238,27,1430,219,192,96,96,920,1840,8735.9619140625,8735.8203125,-0.1416015625,0.07394926995038986,0.07396633923053741,1.706928014755249e-05,0.1802775637731931,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle56_rank39_obj1_7_c2_x10_290623.npz,,3.911673775292002e-05,0.0001535653427708894,3.927105717593804e-05,0.00011231291136937216,0.00044338236039038743,7.31943582650274e-05,0.006252924911677837,0.006501654721796512,4.09446656703949e-05,0.0010315108423431807,0.49473684210526314,-0.1416015625,0.18026741406264754,96,96,96
source_balanced_cycle56_rank39_obj2_7_c2_x10_290623,56.0,7_c2_x10_290623,1,39,2,future16_positive,False,25.369790314379987,source_balanced_expansion_candidate,569.2222222222222,177.22222222222223,36.0,13156.5732421875,30.565053939819336,473,81,665,273,192,96,96,920,1840,8489.359375,8483.0849609375,-6.2744140625,0.08724335581064224,0.08680661022663116,-0.0004367455840110779,0.1802775637731931,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle56_rank39_obj2_7_c2_x10_290623.npz,,9.579973993822932e-05,0.0003748751463717767,9.621778008295223e-05,0.00027868043980561197,0.001096430176403372,0.0001829131506383419,0.009786154143512249,0.010122369695454835,5.7227909564971924e-05,0.002298921812325716,0.5157894736842106,-6.2744140625,0.18026741406264754,96,96,96
source_balanced_cycle64_rank40_obj1_7_c2_x10_290623,64.0,7_c2_x10_290623,9,40,1,future16_negative,False,25.751864300349823,source_balanced_expansion_candidate,565.3714285714286,161.6,35.0,13981.1220703125,33.0367431640625,469,66,661,258,192,96,96,8285,9205,8470.943359375,8474.431640625,3.48828125,0.0936238095164299,0.09387527406215668,0.0002514645457267761,0.2915475947422533,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle64_rank40_obj1_7_c2_x10_290623.npz,,0.00010646512237144634,0.00041721205489011326,0.00010758814460132271,0.00031024368945509195,0.0012215293245390058,0.0002038133970927447,0.010315262712538242,0.010807545576244592,2.7827918529510498e-05,0.0005908184684813023,0.5052631578947369,3.48828125,0.2915287550362391,96,96,96
source_balanced_cycle64_rank40_obj2_7_c2_x10_290623,64.0,7_c2_x10_290623,9,40,2,future16_negative,False,23.50102435300064,source_balanced_expansion_candidate,1328.9929078014184,102.4964539007092,141.0,5854.51953125,18.008760452270508,1233,6,1425,198,192,96,96,8285,9205,8697.8017578125,8696.640625,-1.1611328125,0.07334894686937332,0.07333570718765259,-1.3239681720733643e-05,0.2915475947422533,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle64_rank40_obj2_7_c2_x10_290623.npz,,3.938211375498213e-05,0.0001540510042104865,3.9911112253321335e-05,0.00011268914386164397,0.00044431546120904386,7.332037785090506e-05,0.006273320410400629,0.006596643896773458,4.704156890511513e-05,0.00022815633565187454,0.5157894736842106,-1.1611328125,0.2915287550362391,96,96,96
source_balanced_cycle68_rank41_obj1_8_c2_x10_300623,68.0,8_c2_x10_300623,3,41,1,future16_negative,False,23.683276991109448,source_balanced_expansion_candidate,549.1636363636363,179.56363636363636,55.0,9795.5771484375,24.391326904296875,453,84,645,276,192,96,96,2742,3655,8460.4150390625,8455.3310546875,-5.083984375,0.08993911743164062,0.08952286839485168,-0.00041624903678894043,0.25,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle68_rank41_obj1_8_c2_x10_300623.npz,,0.00013840649626217782,0.00048302815412171185,0.00011510885815368965,0.0003834713133983314,0.0014000235940329721,0.00024477142142131925,0.011257673613727093,0.012384806200861931,-0.001622883602976799,0.001268291690697268,0.5157894736842106,-5.083984375,0.24997559070633724,96,96,96
source_balanced_cycle68_rank41_obj2_8_c2_x10_300623,68.0,8_c2_x10_300623,3,41,2,future16_negative,False,24.80768509843616,source_balanced_expansion_candidate,1170.060606060606,604.6060606060606,33.0,12434.7802734375,30.415143966674805,1074,509,1266,701,192,96,96,2742,3655,7961.28662109375,7956.08837890625,-5.1982421875,0.0749700516462326,0.07457035034894943,-0.0003997012972831726,0.25,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle68_rank41_obj2_8_c2_x10_300623.npz,,0.00012468946806620806,0.0004074861673871055,9.606798266759142e-05,0.00033480903948657215,0.0011633307265583425,0.00020976622181478888,0.010441306047141552,0.012194784078747033,-0.0019844071939587593,0.0009633239048222608,0.4631578947368421,-5.1982421875,0.24997559070633724,96,96,96
source_balanced_cycle70_rank42_obj1_8_c2_x10_300623,70.0,8_c2_x10_300623,5,42,1,source_representative,False,24.43043621744613,source_balanced_expansion_candidate,558.4347826086956,185.2173913043478,46.0,11111.662109375,26.94074821472168,462,89,654,281,192,96,96,4570,5483,8472.38671875,8469.0625,-3.32421875,0.08793491125106812,0.08767630159854889,-0.0002586096525192261,0.1802775637731931,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle70_rank42_obj1_8_c2_x10_300623.npz,,0.00011466406431281939,0.00044781872566090897,0.00011462788825156167,0.0003328404272906482,0.0013035035866778343,0.0002181221207138151,0.010705322027206421,0.011211079265922307,1.8217600882053375e-05,0.0014941186333695955,0.5052631578947369,-3.32421875,0.18026741406264754,96,96,96
source_balanced_cycle70_rank42_obj2_8_c2_x10_300623,70.0,8_c2_x10_300623,5,42,2,source_representative,False,24.934013772122235,source_balanced_expansion_candidate,1172.0,609.5757575757576,33.0,12562.2861328125,30.125808715820312,1076,514,1268,706,192,96,96,4570,5483,7956.3515625,7955.35400390625,-0.99755859375,0.07360976189374924,0.07361716032028198,7.398426532745361e-06,0.1802775637731931,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle70_rank42_obj2_8_c2_x10_300623.npz,,9.138263703789562e-05,0.00036058342084288597,9.178124309983104e-05,0.000262294226558879,0.0010357284918427459,0.00017086672596633434,0.009556402452290058,0.009930620808154345,6.321724504232407e-05,0.0015078418267269883,0.5052631578947369,-0.99755859375,0.18026741406264754,96,96,96
source_balanced_cycle72_rank43_obj1_8_c2_x10_300623,72.0,8_c2_x10_300623,7,43,1,source_fill,False,26.44193532701825,source_balanced_expansion_candidate,556.1212121212121,192.72727272727272,33.0,14739.283203125,34.92921447753906,460,97,652,289,192,96,96,6398,7311,8454.08984375,8458.830078125,4.740234375,0.08516018837690353,0.08548428118228912,0.0003240928053855896,0.2121320343560125,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle72_rank43_obj1_8_c2_x10_300623.npz,,0.00011177554551977664,0.00043746058945544054,0.00011177487613167614,0.00032335432479158044,0.0012674786266870788,0.00021155562717467546,0.010570337064564228,0.011003208160400391,-2.6971101760864258e-06,0.0008711776075263772,0.5052631578947369,4.740234375,0.21212340707186456,96,96,96
source_balanced_cycle72_rank43_obj2_8_c2_x10_300623,72.0,8_c2_x10_300623,7,43,2,source_fill,False,23.55936144594749,source_balanced_expansion_candidate,1318.6842105263158,131.78947368421052,152.0,5472.39111328125,16.9943904876709,1223,36,1415,228,192,96,96,6398,7311,8766.9375,8776.58203125,9.64453125,0.07285920530557632,0.07334799319505692,0.0004887878894805908,0.2121320343560125,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle72_rank43_obj2_8_c2_x10_300623.npz,,4.215550870867446e-05,0.0001647777680773288,4.1829742258414626e-05,0.00012056847481289878,0.00047565241256961597,7.84068979555741e-05,0.006490597501397133,0.006778463395312429,-4.138937219977379e-05,0.0005645124862591472,0.5368421052631579,9.64453125,0.21212340707186456,96,96,96
source_balanced_cycle74_rank44_obj1_8_c2_x10_300623,74.0,8_c2_x10_300623,9,44,1,future16_positive,False,26.449508910622303,source_balanced_expansion_candidate,556.1212121212121,192.72727272727272,33.0,14731.1025390625,34.947486877441406,460,97,652,289,192,96,96,8226,9140,8467.166015625,8462.2314453125,-4.9345703125,0.08832412213087082,0.08794081211090088,-0.0003833100199699402,0.2500000000000227,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle74_rank44_obj1_8_c2_x10_300623.npz,,0.00011717303277691826,0.0004573169833747669,0.00011663822806440294,0.0003390910569578409,0.0013298443518579006,0.00022189554874785244,0.01082264631986618,0.01120401918888092,-4.1865743696689606e-05,0.00039020630841454795,0.5263157894736842,-4.9345703125,0.24998779565108997,96,96,96
source_balanced_cycle74_rank44_obj2_8_c2_x10_300623,74.0,8_c2_x10_300623,9,44,2,future16_positive,False,24.8264079192933,source_balanced_expansion_candidate,809.304347826087,29.13043478260869,46.0,11502.7158203125,28.194883346557617,713,0,905,192,192,96,96,8226,9140,8851.52734375,8849.7265625,-1.80078125,0.0873248428106308,0.08721914887428284,-0.00010569393634796143,0.2500000000000227,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle74_rank44_obj2_8_c2_x10_300623.npz,,6.94100817781873e-05,0.0002742365904850885,6.934211705811322e-05,0.00020336348097771406,0.0008032249897951256,0.00013398751616477966,0.008329788222908974,0.008605255745351315,2.362765371799469e-06,0.00023548972482483055,0.5052631578947369,-1.80078125,0.24998779565108997,96,96,96
source_balanced_cycle78_rank45_obj1_9_c2_x10_010723,78.0,9_c2_x10_010723,3,45,1,source_fill,True,23.443632153620577,source_balanced_expansion_candidate,1337.0852713178294,121.95348837209302,129.0,6522.48046875,18.387556076049805,1241,26,1433,218,192,96,96,2728,3637,8706.62109375,8709.1865234375,2.5654296875,0.07421078532934189,0.07433129847049713,0.00012051314115524292,0.25,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle78_rank45_obj1_9_c2_x10_010723.npz,,4.057738624396734e-05,0.0001586987622431479,4.1261573642259464e-05,0.00011520677799126133,0.00045476949017029253,7.460835331585258e-05,0.006366292480379343,0.006715481961145997,0.00012408336624503136,0.0010055365661780086,0.5157894736842106,2.5654296875,0.24997559070633724,96,96,96
source_balanced_cycle78_rank45_obj2_9_c2_x10_010723,78.0,9_c2_x10_010723,3,45,2,source_fill,True,23.352239232199537,source_balanced_expansion_candidate,1187.876923076923,1042.953846153846,65.0,9549.6884765625,22.305952072143555,1092,947,1284,1139,192,96,96,2728,3637,8288.068359375,8307.3076171875,19.2392578125,0.08240436017513275,0.08359440416097641,0.0011900439858436584,0.25,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle78_rank45_obj2_9_c2_x10_010723.npz,,7.717421976849437e-05,0.00029947145958431065,7.828613161109388e-05,0.00022003371850587428,0.0008527058933395888,0.00014278806338552386,0.008772064931690693,0.009770048689097166,0.00011203065514564514,0.0031895763240754604,0.5052631578947369,19.2392578125,0.24997559070633724,96,96,96
source_balanced_cycle80_rank46_obj1_9_c2_x10_010723,80.0,9_c2_x10_010723,5,46,1,source_representative,False,23.69294400143273,source_balanced_expansion_candidate,1334.1192052980132,112.71523178807946,151.0,5705.8154296875,16.933719635009766,1238,17,1430,209,192,96,96,4548,5456,8691.806640625,8688.6708984375,-3.1357421875,0.07368725538253784,0.07357237488031387,-0.0001148805022239685,0.2692582403567336,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle80_rank46_obj1_9_c2_x10_010723.npz,,4.1206556488759816e-05,0.00015823040303075678,4.3249339796602726e-05,0.00011663247278193012,0.00045212231925688623,7.540086517110467e-05,0.006380376871675253,0.006606750329956412,2.0947307348251343e-05,0.0005484751115242686,0.5157894736842106,-3.1357421875,0.26927184323626285,96,96,96
source_balanced_cycle80_rank46_obj2_9_c2_x10_010723,80.0,9_c2_x10_010723,5,46,2,source_representative,False,23.75339627235373,source_balanced_expansion_candidate,1185.3538461538462,1036.123076923077,65.0,9524.556640625,22.5175895690918,1089,940,1281,1132,192,96,96,4548,5456,8267.41796875,8285.4951171875,18.0771484375,0.07712975144386292,0.07828429341316223,0.0011545419692993164,0.2692582403567336,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle80_rank46_obj2_9_c2_x10_010723.npz,,8.0634250480216e-05,0.0002972729154862453,8.692111441632733e-05,0.00022804035688750446,0.0008378830330912023,0.0001473073789384216,0.008836030028760433,0.009370509628206491,-3.959238529205322e-05,0.0027864445000886917,0.5263157894736842,18.0771484375,0.26927184323626285,96,96,96
source_balanced_cycle82_rank47_obj1_9_c2_x10_010723,82.0,9_c2_x10_010723,7,47,1,future16_positive,False,24.986177097289705,source_balanced_expansion_candidate,1330.4888888888888,107.42222222222222,90.0,9840.453125,24.211902618408203,1234,11,1426,203,192,96,96,6367,7275,8675.9912109375,8677.08984375,1.0986328125,0.07415253669023514,0.07419736683368683,4.4830143451690674e-05,0.2692582403567336,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle82_rank47_obj1_9_c2_x10_010723.npz,,5.121286085341126e-05,0.00017523692004033306,6.126445077825338e-05,0.0001385694631608203,0.0004969917557900771,8.72304299264215e-05,0.006817599758505821,0.008448279928416012,0.00023872870951890945,0.000483995613952487,0.5263157894736842,1.0986328125,0.26927184323626285,96,96,96
