roi_id,cohort_role,cycleNo,event_reference_cycle,review_sources,review_priority_tier,combined_review_priority_score,recommended_review_reason,manual_qc_status,manual_qc_decision,manual_qc_notes,manual_particle_identity_ok,manual_front_mask_ok,manual_diffusion_interpretable,manual_reviewer,manual_review_date,auto_review_flags,mode_label,degradation_mode_hypothesis,qc_priority_score,control_balance_priority_score,mode_review_priority,front_quality_score,rollout_mobility_difficulty_score,threshold_robust_phase_score,phase_slope_positive_fraction_protocol_residual,diffusion_proxy_abs_median_um2_per_s,diffusion_proxy_abs_median_um2_per_s_protocol_residual,q70_phase_ci_positive,q70_radius_ci_crosses_zero,n_components,largest_component_fraction,edge_touch_fraction,q70_fraction_delta_x,n_frames_percentile,primary_qc_png,control_balanced_qc_png,roi_preview_path,front_crop_preview_path,front_tracking_plot_path,rollout_preview_path,precursor_tests_used,precursor_signed_severity_mean,precursor_signed_severity_sum,precursor_min_p,top_precursor_terms,mode_label_mode,mode_review_priority_mode,rollout_mobility_difficulty_score_mode,phase_slope_positive_fraction_protocol_residual_front,threshold_robust_phase_score_protocol_residual,diffusion_proxy_abs_median_um2_per_s_protocol_residual_front,q70_fraction_delta_y,q70_logistic_k_per_s,q70_avrami_r2,roi_norm_max_abs_rate_per_s,roi_norm_rate_sign_consistency,xy_region,front_positive_residual_binary,is_event_enriched_mode,cycle_offset_from_event_reference,is_pre_event_cycle_window,is_event_cycle,is_post_event_cycle_window,score_component_manual_priority,score_component_precursor_context,score_component_mode_priority,score_component_front_direction_abs,score_component_front_phase_score_abs,score_component_kinetic_rate_abs,score_component_event_cycle_bonus,score_component_pre_event_bonus,precursor_informed_review_score,precursor_review_reason,precursor_review_tier
cycle58_rank6_obj29,control,58.0,60.0,control_balanced_visual_qc;ranked_review_packet,medium,9.91063682471578,control_roi;control_balanced_panel;diffusion_ci_check;large_conditioned_front_sign_residual,pending,,,,,,,,diffusion_ci_crosses_zero,near_baseline_or_context_like,,3.2451923076923075,1.7590923642497396,2.6634615384615383,1.6155277307729818,1.8461538461538465,0.6057692307692308,0.0849698428160106,3.22953107952456e-08,-2.8884899133849952e-06,0.0,1.0,72.0,0.4508492022645394,0.0,0.0004493708807669,0.3539325842696629,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_qc_package/qc_panels/cycle58_rank6_obj29_qc.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle58_rank6_obj29.png,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_rollout_baselines/rollout_previews/cycle58_rank6_obj29_dmd_rollout.png,10,0.7703749659517242,7.703749659517242,0.0017142207980016,pre8_to_pre5:capacity_mAh:min_value;pre16_to_pre9:coulombic_efficiency_pct:min_value;pre16_to_pre9:coulombic_efficiency_pct:mean_value;pre16_to_pre9:delta_std_across_particles:max_value,near_baseline_or_context_like,2.6634615384615383,1.8461538461538465,0.0849698428160106,0.1524362236801711,-2.8884899133849952e-06,0.0066623263888889,0.0024544286701159,0.2041334787776969,8.999315585024896e-06,0.5208333333333334,2_2,1,0,-2.0,True,False,False,0.5162010893047837,0.14561381555350109,0.668769716088328,0.14909159686636692,0.17313078380631,0.002118477815750715,0.0,0.5,2.5776524902913276,pre-event-window ROI;high precursor-context cycle;large front-direction residual;kinetic proxy available,medium
cycle86_rank5_obj8,event,86.0,86.0,control_balanced_visual_qc;ranked_review_packet,medium,9.26357233528927,event_roi;control_balanced_panel;fragmentation_check;diffusion_ci_check,pending,,,,,,,,fragmented_q70_mask;diffusion_ci_crosses_zero,near_baseline_or_context_like,,3.0769230769230766,2.4751395748073706,1.5673076923076923,1.9606669965442456,1.5961538461538465,0.3942307692307694,0.0650642115750638,6.469866669313556e-07,-1.551461893017579e-06,0.0,1.0,78.0,0.2286419753086419,0.0,0.0095865787896944,0.0786516853932584,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_qc_package/qc_panels/cycle86_rank5_obj8_qc.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle86_rank5_obj8.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/selected_front_roi_tracking/crop_previews/cycle86_front5_obj8_crop_preview.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/selected_front_roi_tracking/plots/cycle86_front5_obj8_front_tracking.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_rollout_baselines/rollout_previews/cycle86_rank5_obj8_dmd_rollout.png,10,0.9023724217636353,9.023724217636353,0.0017142207980016,pre8_to_pre5:capacity_mAh:min_value;pre16_to_pre9:coulombic_efficiency_pct:min_value;pre16_to_pre9:coulombic_efficiency_pct:mean_value;pre16_to_pre9:delta_std_across_particles:max_value,near_baseline_or_context_like,1.5673076923076923,1.5961538461538465,0.0650642115750638,-0.0291426200244691,-1.551461893017579e-06,0.0084635416666666,0.0024426519721595,0.1064101265719754,8.641519143413792e-06,0.5,3_0,1,0,0.0,False,True,False,0.47735667472401017,0.2233230817907464,0.30914826498422715,0.11304195336349526,0.030397248718148005,0.0019724165184024267,1.0,0.0,2.5768867841851932,event-cycle ROI;high precursor-context cycle;kinetic proxy available,medium
cycle58_rank4_obj2,control,58.0,60.0,primary_visual_qc;control_balanced_visual_qc;ranked_review_packet,medium,9.201221569111407,control_roi;primary_visual_panel;control_balanced_panel;fragmentation_check;large_conditioned_front_sign_residual,pending,,,,,,,,fragmented_q70_mask;already_in_primary_qc,near_baseline_or_context_like,,3.235576923076923,0.953493189052121,2.4903846153846154,1.1091514494562902,1.3269230769230769,0.7403846153846154,0.0849698428160106,2.864937236969792e-06,-5.58479872104488e-08,0.0,0.0,82.0,0.3614641586171835,0.0,0.0011983223487118,0.3539325842696629,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/roi_front_qc_package/qc_panels/cycle58_rank4_obj2_qc.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_qc_package/qc_panels/cycle58_rank4_obj2_qc.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle58_rank4_obj2.png,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_rollout_baselines/rollout_previews/cycle58_rank4_obj2_dmd_rollout.png,10,0.7703749659517242,7.703749659517242,0.0017142207980016,pre8_to_pre5:capacity_mAh:min_value;pre16_to_pre9:coulombic_efficiency_pct:min_value;pre16_to_pre9:coulombic_efficiency_pct:mean_value;pre16_to_pre9:delta_std_across_particles:max_value,near_baseline_or_context_like,2.4903846153846154,1.3269230769230769,0.0849698428160106,0.2870516082955557,-5.58479872104488e-08,0.0023654513888888,0.0023736906375953,0.1211115271617629,6.95938498069767e-06,0.5208333333333334,1_0,1,0,-2.0,True,False,False,0.47361364902808867,0.14561381555350109,0.6119873817034701,0.14909159686636692,0.32897122608149876,0.001285728028673834,0.0,0.5,2.5485115124240134,pre-event-window ROI;high precursor-context cycle;large front-direction residual;kinetic proxy available,medium
cycle58_rank3_obj9,control,58.0,60.0,control_balanced_visual_qc;ranked_review_packet,medium,9.262519420512536,control_roi;control_balanced_panel;fragmentation_check;large_conditioned_front_sign_residual,pending,,,,,,,,fragmented_q70_mask;active_control,near_baseline_or_context_like,,3.3701923076923075,0.76680520822987,2.9134615384615383,0.8161872484866202,2.0961538461538463,0.5480769230769231,0.0849698428160106,3.0287723826118747e-06,1.0798715843163389e-07,1.0,0.0,68.0,0.3744959677419355,0.0,0.0005991611743558,0.3539325842696629,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_qc_package/qc_panels/cycle58_rank3_obj9_qc.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle58_rank3_obj9.png,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_rollout_baselines/rollout_previews/cycle58_rank3_obj9_dmd_rollout.png,10,0.7703749659517242,7.703749659517242,0.0017142207980016,pre8_to_pre5:capacity_mAh:min_value;pre16_to_pre9:coulombic_efficiency_pct:min_value;pre16_to_pre9:coulombic_efficiency_pct:mean_value;pre16_to_pre9:delta_std_across_particles:max_value,near_baseline_or_context_like,2.9134615384615383,2.0961538461538463,0.0849698428160106,0.0947439159878634,1.0798715843163389e-07,0.005859375,0.0024802701154828,0.2447938170658751,9.30801971429034e-06,0.5104166666666666,1_0,1,0,-2.0,True,False,False,0.4772934664058688,0.14561381555350109,0.750788643533123,0.14909159686636692,0.10634202283122914,0.0022444984251627376,0.0,0.5,2.5449045610128342,pre-event-window ROI;high precursor-context cycle;large front-direction residual;kinetic proxy available,medium
cycle62_rank4_obj1,control,62.0,60.0,control_balanced_visual_qc;ranked_review_packet,medium,10.255241147783613,control_roi;control_balanced_panel;fragmentation_check;diffusion_ci_check,pending,,,,,,,,fragmented_q70_mask;diffusion_ci_crosses_zero;active_control,optical_loss_rollout_hard,,4.091346153846154,1.1201096634850307,2.923076923076923,1.1137010944495138,2.1346153846153846,0.2596153846153847,-0.0739292207347166,6.537967484022862e-07,-1.207976058865427e-06,0.0,1.0,82.0,0.3607068607068607,0.0,0.0011983223487118,0.3370786516853932,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_qc_package/qc_panels/cycle62_rank4_obj1_qc.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle62_rank4_obj1.png,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_rollout_baselines/rollout_previews/cycle62_rank4_obj1_dmd_rollout.png,10,0.7703749659517242,7.703749659517242,0.0017142207980016,pre8_to_pre5:capacity_mAh:min_value;pre16_to_pre9:coulombic_efficiency_pct:min_value;pre16_to_pre9:coulombic_efficiency_pct:mean_value;pre16_to_pre9:delta_std_across_particles:max_value,optical_loss_rollout_hard,2.923076923076923,2.1346153846153846,-0.0739292207347166,-0.2032264926408749,-1.207976058865427e-06,0.004079861111111,0.0026857253085303,0.1239590661890412,6.768919675691708e-06,0.5,1_0,0,0,2.0,False,False,True,0.5368882903648166,0.14561381555350109,0.7539432176656151,0.12909672781333956,0.23192924878656962,0.0012079754120638403,0.0,0.0,2.4977326957931063,high precursor-context cycle;kinetic proxy available,medium
cycle62_rank1_obj4,control,62.0,60.0,control_balanced_visual_qc;ranked_review_packet,medium,11.753876369495782,control_roi;control_balanced_panel;fragmentation_check,pending,,,,,,,,fragmented_q70_mask,near_baseline_or_context_like,,4.149038461538462,2.934240955613564,2.625,1.9750338827400629,1.8269230769230769,0.5865384615384616,-0.0739292207347166,2.18166299218825e-06,3.1989018492053685e-07,0.0,0.0,64.0,0.4058044806517311,0.0,0.0094367884961054,0.3370786516853932,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_qc_package/qc_panels/cycle62_rank1_obj4_qc.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle62_rank1_obj4.png,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_rollout_baselines/rollout_previews/cycle62_rank1_obj4_dmd_rollout.png,10,0.7703749659517242,7.703749659517242,0.0017142207980016,pre8_to_pre5:capacity_mAh:min_value;pre16_to_pre9:coulombic_efficiency_pct:min_value;pre16_to_pre9:coulombic_efficiency_pct:mean_value;pre16_to_pre9:delta_std_across_particles:max_value,near_baseline_or_context_like,2.625,1.8269230769230769,-0.0739292207347166,0.1236965842822019,3.1989018492053685e-07,0.0103298611111111,0.0022505590699947,0.1732264127960633,7.436662494649188e-06,0.5104166666666666,2_3,0,0,2.0,False,False,True,0.6268539874611466,0.14561381555350109,0.6561514195583596,0.12909672781333956,0.13985971209778633,0.0014805644350087402,0.0,0.0,2.4868218563198,high precursor-context cycle;kinetic proxy available,routine
cycle86_rank6_obj78,event,86.0,86.0,control_balanced_visual_qc,routine,5.967205254514814,event_roi;control_balanced_panel;fragmentation_check;diffusion_ci_check,pending,,,,,,,,fragmented_q70_mask;diffusion_ci_crosses_zero,near_baseline_or_context_like,,,2.828290284175686,1.75,1.85813722649508,1.557692307692308,0.3173076923076923,0.0650642115750638,3.037250094731361e-07,-1.8947235504757984e-06,1.0,1.0,74.0,0.3465150766188828,0.0,0.0034451767525464,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_qc_package/qc_panels/cycle86_rank6_obj78_qc.png,,,,,10,0.9023724217636353,9.023724217636353,0.0017142207980016,pre8_to_pre5:capacity_mAh:min_value;pre16_to_pre9:coulombic_efficiency_pct:min_value;pre16_to_pre9:coulombic_efficiency_pct:mean_value;pre16_to_pre9:delta_std_across_particles:max_value,near_baseline_or_context_like,1.75,1.557692307692308,0.0650642115750638,-0.1060656969475462,-1.8947235504757984e-06,0.0078776041666666,0.0024206130286716,0.1237772732513227,7.44930788700764e-06,0.5104166666666666,1_0,1,0,0.0,False,True,False,0.27946998554793884,0.2233230817907464,0.3690851735015773,0.11304195336349526,0.11944893001825606,0.00148572659482519,1.0,0.0,2.32398702713981,event-cycle ROI;high precursor-context cycle;kinetic proxy available,routine
cycle88_rank2_obj4,control,88.0,86.0,primary_visual_qc;control_balanced_visual_qc,routine,5.665649080508081,control_roi;primary_visual_panel;control_balanced_panel;fragmentation_check;large_conditioned_front_sign_residual,pending,,,,,,,,fragmented_q70_mask;already_in_primary_qc,front_negative_high_apparent_front_proxy,,0.5612414965986394,2.548955071864824,1.8365384615384617,0.6746893715851342,0.3846153846153844,-0.1923076923076923,-0.1866405016576523,7.225978577165878e-06,3.149160158608212e-06,1.0,0.0,63.0,0.3902932254802831,0.0,0.0029958058717795,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/roi_front_qc_package/qc_panels/cycle88_rank2_obj4_qc.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_qc_package/qc_panels/cycle88_rank2_obj4_qc.png,,,,,10,0.9023724217636353,9.023724217636353,0.0017142207980016,pre8_to_pre5:capacity_mAh:min_value;pre16_to_pre9:coulombic_efficiency_pct:min_value;pre16_to_pre9:coulombic_efficiency_pct:mean_value;pre16_to_pre9:delta_std_across_particles:max_value,front_negative_high_apparent_front_proxy,1.8365384615384617,0.3846153846153844,-0.1866405016576523,-0.5973385837232317,3.149160158608212e-06,0.0117404513888889,0.0022927114934642,0.1930804317144013,7.840472961318499e-06,0.5,3_0,0,0,2.0,False,False,True,0.26136704027135405,0.2233230817907464,0.3974763406940064,0.3332199453511817,0.6881817250971761,0.0016454097877991545,0.0,0.0,2.1971105751841624,high precursor-context cycle;large front-direction residual;kinetic proxy available,routine
cycle86_rank2_obj6,event,86.0,86.0,control_balanced_visual_qc,routine,5.557303139273828,event_roi;control_balanced_panel;fragmentation_check,pending,,,,,,,,fragmented_q70_mask,near_baseline_or_context_like,,,3.0930795112716725,1.2692307692307692,2.198397308847956,0.8269230769230769,0.4326923076923077,0.0650642115750638,1.6117143058060102e-06,-5.867342541429243e-07,1.0,0.0,72.0,0.3776996484178804,0.0,0.0014979029358897,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_qc_package/qc_panels/cycle86_rank2_obj6_qc.png,,,,,10,0.9023724217636353,9.023724217636353,0.0017142207980016,pre8_to_pre5:capacity_mAh:min_value;pre16_to_pre9:coulombic_efficiency_pct:min_value;pre16_to_pre9:coulombic_efficiency_pct:mean_value;pre16_to_pre9:delta_std_across_particles:max_value,near_baseline_or_context_like,1.2692307692307692,0.8269230769230769,0.0650642115750638,0.0093189184370691,-5.867342541429243e-07,0.0073567708333333,0.0023176207364977,0.1283319722293191,7.602765248867528e-06,0.5104166666666666,3_0,1,0,0.0,False,True,False,0.25486284366001233,0.2233230817907464,0.2113564668769716,0.11304195336349526,0.007447907290803375,0.0015483716598794239,1.0,0.0,1.995935064271501,event-cycle ROI;high precursor-context cycle;kinetic proxy available,routine
cycle116_rank7_obj37,event,116.0,116.0,primary_visual_qc;control_balanced_visual_qc,medium,6.004618372906563,event_roi;primary_visual_panel;control_balanced_panel;fragmentation_check,pending,,,,,,,,fragmented_q70_mask;already_in_primary_qc,optical_brightening_decorrelating_rollout_hard_front_positive,,0.2702521008403361,1.8968300110416167,1.6153846153846152,1.32518717317117,1.846153846153846,0.6826923076923077,0.0026455239053564,4.588812077925554e-06,2.449019551320061e-06,1.0,0.0,71.0,0.3846153846153846,0.0,-0.0046434991012582,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/roi_front_qc_package/qc_panels/cycle116_rank7_obj37_qc.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_qc_package/qc_panels/cycle116_rank7_obj37_qc.png,,,,,10,0.5230344090939788,5.230344090939788,0.0017142207980016,pre8_to_pre5:capacity_mAh:min_value;pre16_to_pre9:coulombic_efficiency_pct:min_value;pre16_to_pre9:coulombic_efficiency_pct:mean_value;pre16_to_pre9:delta_std_across_particles:max_value,optical_brightening_decorrelating_rollout_hard_front_positive,1.6153846153846152,1.846153846153846,0.0026455239053564,0.0403670386490317,2.449019551320061e-06,-0.0018012152777777,-0.0019839265446532,0.18147038378507,6.721728512563648e-06,0.5104166666666666,2_2,1,1,0.0,False,True,False,0.28171596057101067,0.0,0.3249211356466877,0.0,0.04339144226988407,0.0011887108199431869,1.0,0.0,1.7887636642259197,event-cycle ROI;high precursor-context cycle;event-enriched residual mode;kinetic proxy available,routine
cycle116_rank1_obj6,event,116.0,116.0,primary_visual_qc,routine,2.0942467975188253,event_roi;primary_visual_panel;fragmentation_check;diffusion_ci_check,pending,,,,,,,,fragmented_q70_mask;diffusion_ci_crosses_zero,,,0.423332042844238,,,,1.25,0.8365384615384616,0.0026455239053564,1.0213507797221243e-06,,,,65.0,0.421751968503937,0.0,-0.0046434991012582,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/roi_front_qc_package/qc_panels/cycle116_rank1_obj6_qc.png,,,,,,10,0.5230344090939788,5.230344090939788,0.0017142207980016,pre8_to_pre5:capacity_mAh:min_value;pre16_to_pre9:coulombic_efficiency_pct:min_value;pre16_to_pre9:coulombic_efficiency_pct:mean_value;pre16_to_pre9:delta_std_across_particles:max_value,near_baseline_or_context_like,1.0576923076923077,1.25,0.0026455239053564,0.1942131924951856,-1.1184417468833687e-06,-0.0009331597222221,-0.0019341521303814,0.1742969025053655,6.583999392077179e-06,0.5104166666666666,2_3,1,0,0.0,False,True,False,0.046969506204679295,0.0,0.5883280757097792,0.0,0.22149480487009982,0.0011324864094087806,1.0,0.0,1.777808039002819,event-cycle ROI;high precursor-context cycle;kinetic proxy available,routine
cycle116_rank2_obj2,event,116.0,116.0,primary_visual_qc,routine,1.394632703392536,event_roi;primary_visual_panel;no_auto_flags,pending,,,,,,,,none,,,0.3333333333333333,,,,-0.25,0.8173076923076923,0.0026455239053564,1.0648072999505855e-06,,,,51.0,0.5859683794466403,0.0,0.0008987417615338,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/roi_front_qc_package/qc_panels/cycle116_rank2_obj2_qc.png,,,,,,10,0.5230344090939788,5.230344090939788,0.0017142207980016,pre8_to_pre5:capacity_mAh:min_value;pre16_to_pre9:coulombic_efficiency_pct:min_value;pre16_to_pre9:coulombic_efficiency_pct:mean_value;pre16_to_pre9:delta_std_across_particles:max_value,near_baseline_or_context_like,0.9038461538461536,-0.25,0.0026455239053564,0.1749824232644163,-1.0749852266549075e-06,0.0034505208333333,0.0018281493512299,0.298576610030375,3.80982433807102e-06,0.5104166666666666,3_0,1,0,0.0,False,True,False,0.00497044681744585,0.0,0.5883280757097792,0.0,0.19923188454507276,0.0,1.0,0.0,1.675320092122685,event-cycle ROI;high precursor-context cycle;kinetic proxy available,routine
cycle116_rank8_obj20,event,116.0,116.0,primary_visual_qc,routine,1.311835738452714,event_roi;primary_visual_panel;fragmentation_check,pending,,,,,,,,fragmented_q70_mask,,,0.3370748299319728,,,,0.3461538461538461,0.528846153846154,0.0026455239053564,5.565758642594448e-06,,,,53.0,0.1966319960376424,0.0,-0.0025464349910125,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/roi_front_qc_package/qc_panels/cycle116_rank8_obj20_qc.png,,,,,,10,0.5230344090939788,5.230344090939788,0.0017142207980016,pre8_to_pre5:capacity_mAh:min_value;pre16_to_pre9:coulombic_efficiency_pct:min_value;pre16_to_pre9:coulombic_efficiency_pct:mean_value;pre16_to_pre9:delta_std_across_particles:max_value,front_negative_high_apparent_front_proxy,0.5,0.3461538461538461,0.0026455239053564,-0.1134791151971219,3.4259661159889558e-06,0.0024522569444443,0.0017243149812876,0.2789717442955155,5.406728526900165e-06,0.5104166666666666,0_3,1,0,0.0,False,True,False,0.0,0.0,0.5883280757097792,0.0,0.1280312356892291,0.0006518955205675875,1.0,0.0,1.6088098167154588,event-cycle ROI;high precursor-context cycle;kinetic proxy available,routine
cycle116_rank5_obj43,event,116.0,116.0,primary_visual_qc,routine,1.4646366437300595,event_roi;primary_visual_panel;fragmentation_check,pending,,,,,,,,fragmented_q70_mask,,,0.3187218890554723,,,,0.5192307692307693,0.6634615384615385,0.0026455239053564,5.408513895576632e-06,,,,55.0,0.3696939782823297,0.0,-0.0040443379269022,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/roi_front_qc_package/qc_panels/cycle116_rank5_obj43_qc.png,,,,,,10,0.5230344090939788,5.230344090939788,0.0017142207980016,pre8_to_pre5:capacity_mAh:min_value;pre16_to_pre9:coulombic_efficiency_pct:min_value;pre16_to_pre9:coulombic_efficiency_pct:mean_value;pre16_to_pre9:delta_std_across_particles:max_value,front_negative_high_apparent_front_proxy,0.7115384615384615,0.5192307692307693,0.0026455239053564,0.0211362694182626,3.268721368971139e-06,-0.0006510416666666,-0.0018467899709358,0.1632767310988124,7.166594697409067e-06,0.5104166666666666,2_3,1,0,0.0,False,True,False,0.009172905962080046,0.0,0.5883280757097792,0.0,0.02112852194485726,0.00137031612549715,1.0,0.0,1.5420645100070791,event-cycle ROI;high precursor-context cycle;kinetic proxy available,routine
cycle88_rank4_obj8,control,88.0,86.0,primary_visual_qc;control_balanced_visual_qc,routine,4.511800015196438,control_roi;primary_visual_panel;control_balanced_panel;fragmentation_check,pending,,,,,,,,fragmented_q70_mask;already_in_primary_qc,front_negative_high_apparent_front_proxy,,1.073896839594514,0.2729973845536271,1.471153846153846,0.5810432952277503,0.9615384615384616,0.3173076923076924,-0.0437833588005094,1.0421746801140351e-05,6.344928382582685e-06,0.0,0.0,74.0,0.238676844783715,0.0,0.0014979029358897,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/roi_front_qc_package/qc_panels/cycle88_rank4_obj8_qc.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_qc_package/qc_panels/cycle88_rank4_obj8_qc.png,,,,,10,0.9023724217636353,9.023724217636353,0.0017142207980016,pre8_to_pre5:capacity_mAh:min_value;pre16_to_pre9:coulombic_efficiency_pct:min_value;pre16_to_pre9:coulombic_efficiency_pct:mean_value;pre16_to_pre9:delta_std_across_particles:max_value,front_negative_high_apparent_front_proxy,1.471153846153846,0.9615384615384616,-0.0437833588005094,-0.087723199107847,6.344928382582685e-06,0.0085503472222221,0.0024903402968364,0.1755134173500684,8.377918260810981e-06,0.5104166666666666,3_0,0,0,2.0,False,False,True,0.19209946000848446,0.2233230817907464,0.277602523659306,0.07450174598832371,0.09821433648396154,0.0018648081623166251,0.0,0.0,1.184166362988064,high precursor-context cycle;kinetic proxy available,routine
cycle88_rank3_obj6,control,88.0,86.0,primary_visual_qc;control_balanced_visual_qc,routine,4.091760997636234,control_roi;primary_visual_panel;control_balanced_panel;fragmentation_check,pending,,,,,,,,fragmented_q70_mask;already_in_primary_qc,front_negative_high_apparent_front_proxy,,0.4263157894736842,0.5240252181444861,1.0865384615384617,0.7769960856294926,1.173076923076923,0.5865384615384617,-0.0437833588005094,7.196085702871549e-06,3.1192672843138827e-06,1.0,0.0,60.0,0.4234592445328032,0.0,0.0031455961653684,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/roi_front_qc_package/qc_panels/cycle88_rank3_obj6_qc.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_qc_package/qc_panels/cycle88_rank3_obj6_qc.png,,,,,10,0.9023724217636353,9.023724217636353,0.0017142207980016,pre8_to_pre5:capacity_mAh:min_value;pre16_to_pre9:coulombic_efficiency_pct:min_value;pre16_to_pre9:coulombic_efficiency_pct:mean_value;pre16_to_pre9:delta_std_across_particles:max_value,front_negative_high_apparent_front_proxy,1.0865384615384617,1.173076923076923,-0.0437833588005094,0.1815075701229222,3.1192672843138827e-06,0.0025390625,0.0027567387632063,0.1117183994975625,6.926557414355431e-06,0.5,2_3,0,0,2.0,False,False,True,0.16688378212038044,0.2233230817907464,0.1514195583596215,0.07450174598832371,0.20678586342531366,0.0012723270096275181,0.0,0.0,1.0688171817137027,high precursor-context cycle;kinetic proxy available,routine
cycle90_rank3_obj4,control,90.0,86.0,control_balanced_visual_qc,routine,1.998238780686036,control_roi;control_balanced_panel;no_auto_flags,pending,,,,,,,,none,front_negative_high_apparent_front_proxy,,,-0.0909036875015433,1.1923076923076923,0.8739415527028875,0.0192307692307692,0.0288461538461539,-0.0178277307758196,4.987521099504377e-06,1.3922553204727426e-06,0.0,0.0,51.0,0.5861169102296451,0.0,-0.005242660275614,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_qc_package/qc_panels/cycle90_rank3_obj4_qc.png,,,,,10,0.9023724217636353,9.023724217636353,0.0017142207980016,pre8_to_pre5:capacity_mAh:min_value;pre16_to_pre9:coulombic_efficiency_pct:min_value;pre16_to_pre9:coulombic_efficiency_pct:mean_value;pre16_to_pre9:delta_std_across_particles:max_value,front_negative_high_apparent_front_proxy,1.1923076923076923,0.0192307692307692,-0.0178277307758196,-0.3797225244080635,1.3922553204727426e-06,0.0003255208333333,0.0025150329158581,0.1530335490434474,5.973239664859619e-06,0.5208333333333334,3_0,0,0,4.0,False,False,True,0.041205976804022375,0.2233230817907464,0.1861198738170347,0.02749539256716455,0.4362537376182197,0.0008831592843993991,0.0,0.0,0.9954363949279113,high precursor-context cycle;kinetic proxy available,routine
cycle90_rank6_obj3,control,90.0,86.0,control_balanced_visual_qc,routine,3.542563120200139,control_roi;control_balanced_panel;fragmentation_check,pending,,,,,,,,fragmented_q70_mask,near_baseline_or_context_like,,,1.0222437150538166,0.9711538461538464,1.289483423927142,1.326923076923077,0.1826923076923077,-0.0178277307758196,2.207513270481485e-06,-1.3877525085501498e-06,0.0,0.0,62.0,0.4476591267753814,0.0,-0.0100359496704613,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_qc_package/qc_panels/cycle90_rank6_obj3_qc.png,,,,,10,0.9023724217636353,9.023724217636353,0.0017142207980016,pre8_to_pre5:capacity_mAh:min_value;pre16_to_pre9:coulombic_efficiency_pct:min_value;pre16_to_pre9:coulombic_efficiency_pct:mean_value;pre16_to_pre9:delta_std_across_particles:max_value,near_baseline_or_context_like,0.9711538461538464,1.326923076923077,-0.0178277307758196,-0.2258763705619096,-1.3877525085501498e-06,-0.0016276041666666,-0.0027536721213081,0.099695816049531,7.684815469859543e-06,0.5208333333333334,1_0,0,0,4.0,False,False,True,0.13391447166275344,0.2233230817907464,0.11356466876971616,0.02749539256716455,0.2581503750180039,0.0015818665757926275,0.0,0.0,0.9517236728832544,high precursor-context cycle;kinetic proxy available,routine
