mse,mae,psnr,ssim,roi_id,cycleNo,source_stem,method,eval_step,frame_index,validation_score,eval_step_fraction,cohort_role,event_reference_cycle,is_event_roi,mode_label,is_event_enriched_mode,q60_time_of_max_abs_rate_frac,q70_time_of_max_abs_rate_frac,q80_time_of_max_abs_rate_frac,q60_max_abs_rate_per_s,q70_max_abs_rate_per_s,q80_max_abs_rate_per_s,q70_transformed_fraction_delta,roi_norm_total_variation,duration_s,front_quality_score,front_radius_slope_r2,apparent_diffusion_proxy_ds_px2_per_frame,mean_drop_frac,evidence_score,high_fraction_slope_per_s,first_last_corr,cumulative_abs_first_last,transition_center_frac,transition_distance_frac,near_transition,early_rollout,late_rollout,error_scalar,mse_error_scalar
0.0014322303468361,0.0272565186023712,28.43987128456372,0.8031403827152135,cycle58_rank6_obj29,58.0,7_c2_x10_290623,velocity,3,3409,4.995734664947042,0.0967741935483871,control,60.0,0,near_baseline_or_context_like,0,0.968421052631579,0.6000000000000001,0.968421052631579,4.091577427466162e-05,4.1584697014847424e-05,3.0993420295247816e-05,0.0066623263888889,0.046927985548973,9246.054083347328,1.6155277307729818,0.5355133694368999,0.0003492805402585,0.1707317073170731,5.37722440775176,1.984228924776045e-06,0.9707466068408068,0.0224153436720371,0.968421052631579,0.8716468590831918,False,True,False,0.0272565186023712,0.0014322303468361
0.0016281581483781,0.0274215713143348,27.88303412940592,0.8291153573989868,cycle58_rank6_obj29,58.0,7_c2_x10_290623,low_rank_dmd,3,3409,4.995734664947042,0.0967741935483871,control,60.0,0,near_baseline_or_context_like,0,0.968421052631579,0.6000000000000001,0.968421052631579,4.091577427466162e-05,4.1584697014847424e-05,3.0993420295247816e-05,0.0066623263888889,0.046927985548973,9246.054083347328,1.6155277307729818,0.5355133694368999,0.0003492805402585,0.1707317073170731,5.37722440775176,1.984228924776045e-06,0.9707466068408068,0.0224153436720371,0.968421052631579,0.8716468590831918,False,True,False,0.0274215713143348,0.0016281581483781
0.0002636039862409,0.0125977862626314,35.790480265918866,0.93789102550642,cycle58_rank6_obj29,58.0,7_c2_x10_290623,persistence,4,3419,4.995734664947042,0.12903225806451613,control,60.0,0,near_baseline_or_context_like,0,0.968421052631579,0.6000000000000001,0.968421052631579,4.091577427466162e-05,4.1584697014847424e-05,3.0993420295247816e-05,0.0066623263888889,0.046927985548973,9246.054083347328,1.6155277307729818,0.5355133694368999,0.0003492805402585,0.1707317073170731,5.37722440775176,1.984228924776045e-06,0.9707466068408068,0.0224153436720371,0.968421052631579,0.8393887945670628,False,True,False,0.0125977862626314,0.0002636039862409
0.0014395570615306,0.0273838266730308,28.41771115769063,0.814720295726517,cycle58_rank6_obj29,58.0,7_c2_x10_290623,velocity,4,3419,4.995734664947042,0.12903225806451613,control,60.0,0,near_baseline_or_context_like,0,0.968421052631579,0.6000000000000001,0.968421052631579,4.091577427466162e-05,4.1584697014847424e-05,3.0993420295247816e-05,0.0066623263888889,0.046927985548973,9246.054083347328,1.6155277307729818,0.5355133694368999,0.0003492805402585,0.1707317073170731,5.37722440775176,1.984228924776045e-06,0.9707466068408068,0.0224153436720371,0.968421052631579,0.8393887945670628,False,True,False,0.0273838266730308,0.0014395570615306
0.0016138615319505,0.0272466074675321,27.92133730140303,0.8334707977153637,cycle58_rank6_obj29,58.0,7_c2_x10_290623,low_rank_dmd,4,3419,4.995734664947042,0.12903225806451613,control,60.0,0,near_baseline_or_context_like,0,0.968421052631579,0.6000000000000001,0.968421052631579,4.091577427466162e-05,4.1584697014847424e-05,3.0993420295247816e-05,0.0066623263888889,0.046927985548973,9246.054083347328,1.6155277307729818,0.5355133694368999,0.0003492805402585,0.1707317073170731,5.37722440775176,1.984228924776045e-06,0.9707466068408068,0.0224153436720371,0.968421052631579,0.8393887945670628,False,True,False,0.0272466074675321,0.0016138615319505
0.0002452641492709,0.0122367413714528,36.10365928808185,0.9386154922438256,cycle58_rank6_obj29,58.0,7_c2_x10_290623,persistence,5,3429,4.995734664947042,0.16129032258064516,control,60.0,0,near_baseline_or_context_like,0,0.968421052631579,0.6000000000000001,0.968421052631579,4.091577427466162e-05,4.1584697014847424e-05,3.0993420295247816e-05,0.0066623263888889,0.046927985548973,9246.054083347328,1.6155277307729818,0.5355133694368999,0.0003492805402585,0.1707317073170731,5.37722440775176,1.984228924776045e-06,0.9707466068408068,0.0224153436720371,0.968421052631579,0.8071307300509338,False,True,False,0.0122367413714528,0.0002452641492709
0.0006116483709774,0.0194888766855001,32.134981765986176,0.8578873014229316,cycle58_rank6_obj29,58.0,7_c2_x10_290623,velocity,5,3429,4.995734664947042,0.16129032258064516,control,60.0,0,near_baseline_or_context_like,0,0.968421052631579,0.6000000000000001,0.968421052631579,4.091577427466162e-05,4.1584697014847424e-05,3.0993420295247816e-05,0.0066623263888889,0.046927985548973,9246.054083347328,1.6155277307729818,0.5355133694368999,0.0003492805402585,0.1707317073170731,5.37722440775176,1.984228924776045e-06,0.9707466068408068,0.0224153436720371,0.968421052631579,0.8071307300509338,False,True,False,0.0194888766855001,0.0006116483709774
0.0016189274610951,0.0271333791315555,27.907726101421588,0.8332212271550555,cycle58_rank6_obj29,58.0,7_c2_x10_290623,low_rank_dmd,5,3429,4.995734664947042,0.16129032258064516,control,60.0,0,near_baseline_or_context_like,0,0.968421052631579,0.6000000000000001,0.968421052631579,4.091577427466162e-05,4.1584697014847424e-05,3.0993420295247816e-05,0.0066623263888889,0.046927985548973,9246.054083347328,1.6155277307729818,0.5355133694368999,0.0003492805402585,0.1707317073170731,5.37722440775176,1.984228924776045e-06,0.9707466068408068,0.0224153436720371,0.968421052631579,0.8071307300509338,False,True,False,0.0271333791315555,0.0016189274610951
0.0002417094074189,0.0121476054191589,36.167064463625664,0.939035654126862,cycle58_rank6_obj29,58.0,7_c2_x10_290623,persistence,6,3438,4.995734664947042,0.1935483870967742,control,60.0,0,near_baseline_or_context_like,0,0.968421052631579,0.6000000000000001,0.968421052631579,4.091577427466162e-05,4.1584697014847424e-05,3.0993420295247816e-05,0.0066623263888889,0.046927985548973,9246.054083347328,1.6155277307729818,0.5355133694368999,0.0003492805402585,0.1707317073170731,5.37722440775176,1.984228924776045e-06,0.9707466068408068,0.0224153436720371,0.968421052631579,0.7748726655348048,False,True,False,0.0121476054191589,0.0002417094074189
0.0006158360629342,0.0194403212517499,32.10534882703427,0.8557678251796299,cycle58_rank6_obj29,58.0,7_c2_x10_290623,velocity,6,3438,4.995734664947042,0.1935483870967742,control,60.0,0,near_baseline_or_context_like,0,0.968421052631579,0.6000000000000001,0.968421052631579,4.091577427466162e-05,4.1584697014847424e-05,3.0993420295247816e-05,0.0066623263888889,0.046927985548973,9246.054083347328,1.6155277307729818,0.5355133694368999,0.0003492805402585,0.1707317073170731,5.37722440775176,1.984228924776045e-06,0.9707466068408068,0.0224153436720371,0.968421052631579,0.7748726655348048,False,True,False,0.0194403212517499,0.0006158360629342
0.0016863947967067,0.0275266133248806,27.73040746461048,0.8309316979330263,cycle58_rank6_obj29,58.0,7_c2_x10_290623,low_rank_dmd,6,3438,4.995734664947042,0.1935483870967742,control,60.0,0,near_baseline_or_context_like,0,0.968421052631579,0.6000000000000001,0.968421052631579,4.091577427466162e-05,4.1584697014847424e-05,3.0993420295247816e-05,0.0066623263888889,0.046927985548973,9246.054083347328,1.6155277307729818,0.5355133694368999,0.0003492805402585,0.1707317073170731,5.37722440775176,1.984228924776045e-06,0.9707466068408068,0.0224153436720371,0.968421052631579,0.7748726655348048,False,True,False,0.0275266133248806,0.0016863947967067
0.0009344068239443,0.0205361898988485,30.294639985808484,0.8892424567393314,cycle58_rank6_obj29,58.0,7_c2_x10_290623,persistence,7,3448,4.995734664947042,0.22580645161290322,control,60.0,0,near_baseline_or_context_like,0,0.968421052631579,0.6000000000000001,0.968421052631579,4.091577427466162e-05,4.1584697014847424e-05,3.0993420295247816e-05,0.0066623263888889,0.046927985548973,9246.054083347328,1.6155277307729818,0.5355133694368999,0.0003492805402585,0.1707317073170731,5.37722440775176,1.984228924776045e-06,0.9707466068408068,0.0224153436720371,0.968421052631579,0.7426146010186757,False,True,False,0.0205361898988485,0.0009344068239443
0.0016034001018851,0.028586046770215,27.94958093142161,0.7912305098109775,cycle58_rank6_obj29,58.0,7_c2_x10_290623,velocity,7,3448,4.995734664947042,0.22580645161290322,control,60.0,0,near_baseline_or_context_like,0,0.968421052631579,0.6000000000000001,0.968421052631579,4.091577427466162e-05,4.1584697014847424e-05,3.0993420295247816e-05,0.0066623263888889,0.046927985548973,9246.054083347328,1.6155277307729818,0.5355133694368999,0.0003492805402585,0.1707317073170731,5.37722440775176,1.984228924776045e-06,0.9707466068408068,0.0224153436720371,0.968421052631579,0.7426146010186757,False,True,False,0.028586046770215,0.0016034001018851
0.0020209571812301,0.0302193537354469,26.944428879455813,0.7999033216157078,cycle58_rank6_obj29,58.0,7_c2_x10_290623,low_rank_dmd,7,3448,4.995734664947042,0.22580645161290322,control,60.0,0,near_baseline_or_context_like,0,0.968421052631579,0.6000000000000001,0.968421052631579,4.091577427466162e-05,4.1584697014847424e-05,3.0993420295247816e-05,0.0066623263888889,0.046927985548973,9246.054083347328,1.6155277307729818,0.5355133694368999,0.0003492805402585,0.1707317073170731,5.37722440775176,1.984228924776045e-06,0.9707466068408068,0.0224153436720371,0.968421052631579,0.7426146010186757,False,True,False,0.0302193537354469,0.0020209571812301
0.0002725935482885,0.0126986755058169,35.644844272094566,0.9373614147415869,cycle58_rank6_obj29,58.0,7_c2_x10_290623,persistence,8,3458,4.995734664947042,0.25806451612903225,control,60.0,0,near_baseline_or_context_like,0,0.968421052631579,0.6000000000000001,0.968421052631579,4.091577427466162e-05,4.1584697014847424e-05,3.0993420295247816e-05,0.0066623263888889,0.046927985548973,9246.054083347328,1.6155277307729818,0.5355133694368999,0.0003492805402585,0.1707317073170731,5.37722440775176,1.984228924776045e-06,0.9707466068408068,0.0224153436720371,0.968421052631579,0.7103565365025467,False,True,False,0.0126986755058169,0.0002725935482885
0.0017652590759098,0.0293092094361782,27.53191546944111,0.8004266079266866,cycle58_rank6_obj29,58.0,7_c2_x10_290623,velocity,8,3458,4.995734664947042,0.25806451612903225,control,60.0,0,near_baseline_or_context_like,0,0.968421052631579,0.6000000000000001,0.968421052631579,4.091577427466162e-05,4.1584697014847424e-05,3.0993420295247816e-05,0.0066623263888889,0.046927985548973,9246.054083347328,1.6155277307729818,0.5355133694368999,0.0003492805402585,0.1707317073170731,5.37722440775176,1.984228924776045e-06,0.9707466068408068,0.0224153436720371,0.968421052631579,0.7103565365025467,False,True,False,0.0293092094361782,0.0017652590759098
0.0019064894877374,0.0294005647301673,27.19765585056043,0.8105663652920428,cycle58_rank6_obj29,58.0,7_c2_x10_290623,low_rank_dmd,8,3458,4.995734664947042,0.25806451612903225,control,60.0,0,near_baseline_or_context_like,0,0.968421052631579,0.6000000000000001,0.968421052631579,4.091577427466162e-05,4.1584697014847424e-05,3.0993420295247816e-05,0.0066623263888889,0.046927985548973,9246.054083347328,1.6155277307729818,0.5355133694368999,0.0003492805402585,0.1707317073170731,5.37722440775176,1.984228924776045e-06,0.9707466068408068,0.0224153436720371,0.968421052631579,0.7103565365025467,False,True,False,0.0294005647301673,0.0019064894877374
0.0019824570044875,0.0277578476816415,27.02796222883652,0.8273885693778227,cycle58_rank6_obj29,58.0,7_c2_x10_290623,persistence,9,3467,4.995734664947042,0.2903225806451613,control,60.0,0,near_baseline_or_context_like,0,0.968421052631579,0.6000000000000001,0.968421052631579,4.091577427466162e-05,4.1584697014847424e-05,3.0993420295247816e-05,0.0066623263888889,0.046927985548973,9246.054083347328,1.6155277307729818,0.5355133694368999,0.0003492805402585,0.1707317073170731,5.37722440775176,1.984228924776045e-06,0.9707466068408068,0.0224153436720371,0.968421052631579,0.6780984719864176,False,True,False,0.0277578476816415,0.0019824570044875
0.0030136140994727,0.0361992493271827,25.209123609130664,0.7194584966202577,cycle58_rank6_obj29,58.0,7_c2_x10_290623,velocity,9,3467,4.995734664947042,0.2903225806451613,control,60.0,0,near_baseline_or_context_like,0,0.968421052631579,0.6000000000000001,0.968421052631579,4.091577427466162e-05,4.1584697014847424e-05,3.0993420295247816e-05,0.0066623263888889,0.046927985548973,9246.054083347328,1.6155277307729818,0.5355133694368999,0.0003492805402585,0.1707317073170731,5.37722440775176,1.984228924776045e-06,0.9707466068408068,0.0224153436720371,0.968421052631579,0.6780984719864176,False,True,False,0.0361992493271827,0.0030136140994727
0.0035836184397339,0.0377805344760417,24.45678237385907,0.6955880451138005,cycle58_rank6_obj29,58.0,7_c2_x10_290623,low_rank_dmd,9,3467,4.995734664947042,0.2903225806451613,control,60.0,0,near_baseline_or_context_like,0,0.968421052631579,0.6000000000000001,0.968421052631579,4.091577427466162e-05,4.1584697014847424e-05,3.0993420295247816e-05,0.0066623263888889,0.046927985548973,9246.054083347328,1.6155277307729818,0.5355133694368999,0.0003492805402585,0.1707317073170731,5.37722440775176,1.984228924776045e-06,0.9707466068408068,0.0224153436720371,0.968421052631579,0.6780984719864176,False,True,False,0.0377805344760417,0.0035836184397339
0.0002578065323177,0.0124153606593608,35.88706082662907,0.9361635824780404,cycle58_rank6_obj29,58.0,7_c2_x10_290623,persistence,10,3477,4.995734664947042,0.3225806451612903,control,60.0,0,near_baseline_or_context_like,0,0.968421052631579,0.6000000000000001,0.968421052631579,4.091577427466162e-05,4.1584697014847424e-05,3.0993420295247816e-05,0.0066623263888889,0.046927985548973,9246.054083347328,1.6155277307729818,0.5355133694368999,0.0003492805402585,0.1707317073170731,5.37722440775176,1.984228924776045e-06,0.9707466068408068,0.0224153436720371,0.968421052631579,0.6458404074702886,False,True,False,0.0124153606593608,0.0002578065323177
0.0028182389214634,0.0351807177066803,25.50022191540801,0.7495307964846538,cycle58_rank6_obj29,58.0,7_c2_x10_290623,velocity,10,3477,4.995734664947042,0.3225806451612903,control,60.0,0,near_baseline_or_context_like,0,0.968421052631579,0.6000000000000001,0.968421052631579,4.091577427466162e-05,4.1584697014847424e-05,3.0993420295247816e-05,0.0066623263888889,0.046927985548973,9246.054083347328,1.6155277307729818,0.5355133694368999,0.0003492805402585,0.1707317073170731,5.37722440775176,1.984228924776045e-06,0.9707466068408068,0.0224153436720371,0.968421052631579,0.6458404074702886,False,True,False,0.0351807177066803,0.0028182389214634
0.0032209313940256,0.0363206975162029,24.92018525572544,0.7181593235186589,cycle58_rank6_obj29,58.0,7_c2_x10_290623,low_rank_dmd,10,3477,4.995734664947042,0.3225806451612903,control,60.0,0,near_baseline_or_context_like,0,0.968421052631579,0.6000000000000001,0.968421052631579,4.091577427466162e-05,4.1584697014847424e-05,3.0993420295247816e-05,0.0066623263888889,0.046927985548973,9246.054083347328,1.6155277307729818,0.5355133694368999,0.0003492805402585,0.1707317073170731,5.37722440775176,1.984228924776045e-06,0.9707466068408068,0.0224153436720371,0.968421052631579,0.6458404074702886,False,True,False,0.0363206975162029,0.0032209313940256
0.0005940635455772,0.0169477760791778,32.26167097076942,0.9153914631516844,cycle58_rank6_obj29,58.0,7_c2_x10_290623,persistence,11,3487,4.995734664947042,0.3548387096774194,control,60.0,0,near_baseline_or_context_like,0,0.968421052631579,0.6000000000000001,0.968421052631579,4.091577427466162e-05,4.1584697014847424e-05,3.0993420295247816e-05,0.0066623263888889,0.046927985548973,9246.054083347328,1.6155277307729818,0.5355133694368999,0.0003492805402585,0.1707317073170731,5.37722440775176,1.984228924776045e-06,0.9707466068408068,0.0224153436720371,0.968421052631579,0.6135823429541596,False,False,False,0.0169477760791778,0.0005940635455772
0.00080906401854,0.0218139681965112,30.92017112752754,0.8439023730894666,cycle58_rank6_obj29,58.0,7_c2_x10_290623,velocity,11,3487,4.995734664947042,0.3548387096774194,control,60.0,0,near_baseline_or_context_like,0,0.968421052631579,0.6000000000000001,0.968421052631579,4.091577427466162e-05,4.1584697014847424e-05,3.0993420295247816e-05,0.0066623263888889,0.046927985548973,9246.054083347328,1.6155277307729818,0.5355133694368999,0.0003492805402585,0.1707317073170731,5.37722440775176,1.984228924776045e-06,0.9707466068408068,0.0224153436720371,0.968421052631579,0.6135823429541596,False,False,False,0.0218139681965112,0.00080906401854
0.0023841047659516,0.0325041152536869,26.226746640849168,0.7719715202406601,cycle58_rank6_obj29,58.0,7_c2_x10_290623,low_rank_dmd,11,3487,4.995734664947042,0.3548387096774194,control,60.0,0,near_baseline_or_context_like,0,0.968421052631579,0.6000000000000001,0.968421052631579,4.091577427466162e-05,4.1584697014847424e-05,3.0993420295247816e-05,0.0066623263888889,0.046927985548973,9246.054083347328,1.6155277307729818,0.5355133694368999,0.0003492805402585,0.1707317073170731,5.37722440775176,1.984228924776045e-06,0.9707466068408068,0.0224153436720371,0.968421052631579,0.6135823429541596,False,False,False,0.0325041152536869,0.0023841047659516
0.0002590859658084,0.0124805616214871,35.86556111278969,0.9364758729861108,cycle58_rank6_obj29,58.0,7_c2_x10_290623,persistence,12,3497,4.995734664947042,0.3870967741935484,control,60.0,0,near_baseline_or_context_like,0,0.968421052631579,0.6000000000000001,0.968421052631579,4.091577427466162e-05,4.1584697014847424e-05,3.0993420295247816e-05,0.0066623263888889,0.046927985548973,9246.054083347328,1.6155277307729818,0.5355133694368999,0.0003492805402585,0.1707317073170731,5.37722440775176,1.984228924776045e-06,0.9707466068408068,0.0224153436720371,0.968421052631579,0.5813242784380306,False,False,False,0.0124805616214871,0.0002590859658084
0.0007913818117231,0.0215644501149654,31.016139353172218,0.8493692070576879,cycle58_rank6_obj29,58.0,7_c2_x10_290623,velocity,12,3497,4.995734664947042,0.3870967741935484,control,60.0,0,near_baseline_or_context_like,0,0.968421052631579,0.6000000000000001,0.968421052631579,4.091577427466162e-05,4.1584697014847424e-05,3.0993420295247816e-05,0.0066623263888889,0.046927985548973,9246.054083347328,1.6155277307729818,0.5355133694368999,0.0003492805402585,0.1707317073170731,5.37722440775176,1.984228924776045e-06,0.9707466068408068,0.0224153436720371,0.968421052631579,0.5813242784380306,False,False,False,0.0215644501149654,0.0007913818117231
0.0022108571138232,0.0314867943525314,26.55439324668376,0.7877273193001747,cycle58_rank6_obj29,58.0,7_c2_x10_290623,low_rank_dmd,12,3497,4.995734664947042,0.3870967741935484,control,60.0,0,near_baseline_or_context_like,0,0.968421052631579,0.6000000000000001,0.968421052631579,4.091577427466162e-05,4.1584697014847424e-05,3.0993420295247816e-05,0.0066623263888889,0.046927985548973,9246.054083347328,1.6155277307729818,0.5355133694368999,0.0003492805402585,0.1707317073170731,5.37722440775176,1.984228924776045e-06,0.9707466068408068,0.0224153436720371,0.968421052631579,0.5813242784380306,False,False,False,0.0314867943525314,0.0022108571138232
0.0002566118491813,0.0123519022017717,35.90723293731686,0.937471940304026,cycle58_rank6_obj29,58.0,7_c2_x10_290623,persistence,13,3506,4.995734664947042,0.41935483870967744,control,60.0,0,near_baseline_or_context_like,0,0.968421052631579,0.6000000000000001,0.968421052631579,4.091577427466162e-05,4.1584697014847424e-05,3.0993420295247816e-05,0.0066623263888889,0.046927985548973,9246.054083347328,1.6155277307729818,0.5355133694368999,0.0003492805402585,0.1707317073170731,5.37722440775176,1.984228924776045e-06,0.9707466068408068,0.0224153436720371,0.968421052631579,0.5490662139219016,False,False,False,0.0123519022017717,0.0002566118491813
0.0007799962768331,0.0215287692844867,31.07907470328355,0.8431978913148245,cycle58_rank6_obj29,58.0,7_c2_x10_290623,velocity,13,3506,4.995734664947042,0.41935483870967744,control,60.0,0,near_baseline_or_context_like,0,0.968421052631579,0.6000000000000001,0.968421052631579,4.091577427466162e-05,4.1584697014847424e-05,3.0993420295247816e-05,0.0066623263888889,0.046927985548973,9246.054083347328,1.6155277307729818,0.5355133694368999,0.0003492805402585,0.1707317073170731,5.37722440775176,1.984228924776045e-06,0.9707466068408068,0.0224153436720371,0.968421052631579,0.5490662139219016,False,False,False,0.0215287692844867,0.0007799962768331
0.0024795490317046,0.0329499132931232,26.056272993558387,0.7684189504053858,cycle58_rank6_obj29,58.0,7_c2_x10_290623,low_rank_dmd,13,3506,4.995734664947042,0.41935483870967744,control,60.0,0,near_baseline_or_context_like,0,0.968421052631579,0.6000000000000001,0.968421052631579,4.091577427466162e-05,4.1584697014847424e-05,3.0993420295247816e-05,0.0066623263888889,0.046927985548973,9246.054083347328,1.6155277307729818,0.5355133694368999,0.0003492805402585,0.1707317073170731,5.37722440775176,1.984228924776045e-06,0.9707466068408068,0.0224153436720371,0.968421052631579,0.5490662139219016,False,False,False,0.0329499132931232,0.0024795490317046
