roi_id,cycleNo,source_stem,local_cycle_index,expansion_cycle_rank,object_candidate_rank,selection_reason,event_relative_bin,cohort_role,cycles_to_next_event,cycles_since_prev_event,future_event_within_32cycles,past_event_within_16cycles,already_in_existing_video_cohort,validation_score,validation_label,object_x_full_approx,object_y_full_approx,object_area_ds_px,object_mean_residual,object_mean_abs_z,crop_x0,crop_y0,crop_x1,crop_y1,crop_size_full,output_size,n_frames,first_frame_index,last_frame_index,roi_mean_first,roi_mean_last,roi_mean_delta_last_minus_first,roi_norm_mean_first,roi_norm_mean_last,roi_norm_mean_delta_last_minus_first,stage_drift_xy_sampled,future_any_drop_within_8cycles,future_any_drop_within_16cycles,any_abrupt_drop,npz_path,preview_png,n_frames_loaded,train_n,horizon_n,history_mask_area_px,history_mask_fraction,fallback_frame_fraction,fallback_frame_count,median_history_iou,centroid_jitter_q90_px,blur_ratio_q10,one_step_history_mse,one_step_adaptive_mse,one_step_hybrid_mse,one_step_hybrid_minus_adaptive_mse,one_step_hybrid_adaptive_abs_delta_median,one_step_hybrid_adaptive_rel_delta,persistence_rollout_history_mse,persistence_rollout_hybrid_mse,latent_linear_rollout_history_mse,latent_linear_rollout_hybrid_mse,latent_linear_gain_vs_persistence_history,latent_linear_gain_vs_persistence_hybrid,hybrid_vs_history_persistence_rollout_mse_delta,hybrid_vs_history_latent_rollout_mse_delta,late_one_step_hybrid_mse,early_one_step_hybrid_mse,late_minus_early_one_step_hybrid_mse,transport_review_rank,transport_mechanism_score,transport_source_residual_score,front_kinetic_score,observable_tail_score,qc_review_score,abs_radial_flow_mean,abs_radial_flow_mean_source_residual,particle_flow_mag_mean,curl_mean,front_kinetic_concordance_score,strict_qc_priority_score,front_evidence_score,kinetic_evidence_score,qc_evidence_score,front_consensus_score,front_radius2_slope_px2_per_norm_time,has_visual_assets,near_pre_flag,visual_asset_flag,capacity_fraction_of_first,coulombic_inefficiency_pct,echem_regime_pc1,echem_regime_pc2,masked_minus_bg_delta,masked_minus_bg_slope,q55_phase_fraction_delta,q55_phase_fraction_slope,q55_logistic_r2,q65_phase_fraction_delta,q65_phase_fraction_slope,q65_logistic_r2,q75_phase_fraction_delta,q75_phase_fraction_slope,q75_logistic_r2,front_radius_slope_px_per_norm_time_source_echem_context_residual,front_radius2_slope_px2_per_norm_time_source_echem_context_residual,phase_fraction_slope_per_norm_time_source_echem_context_residual,mode,pre_event_clock_closer,is_pre_event,is_near_pre,is_mid_pre,is_far_pre,is_post_event,is_control,one_step_hybrid_mse_source_residual,latent_linear_gain_vs_persistence_history_source_residual,transport_mechanism_score_source_residual,front_kinetic_score_source_residual,fallback_frame_fraction_source_residual,rollout_front_review_score
source_balanced_cycle2_rank31_obj1_2_c2_x14_200623,2.0,2_c2_x14_200623,1,31,1,source_fill,no_near_event_control,source_balanced_pre_event_sampling,58.0,,0.0,0.0,True,22.71135659408796,source_balanced_pre_event_candidate,1185.4794520547946,1029.5342465753424,73.0,8466.7255859375,21.60968589782715,1089,934,1281,1126,192,96,96,974,1948,8265.8193359375,8241.685546875,-24.1337890625,0.079418271780014,0.0778980925679206,-0.0015201792120933,0.2121320343559321,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle2_rank31_obj1_2_c2_x14_200623.npz,,96,58,38,73,0.0079210069444444,0.25,24,0.6590909090909091,2.478786042027087,0.5511971122790821,1.960950199819229e-05,1.9042735765039743e-05,2.1286138824846352e-05,2.24340305980661e-06,0.0,0.1178088635733337,0.0006871866245732,0.0001162438210779,0.0006258342129267,0.0001345883094344,0.0892805672470753,-0.1578104383221252,-0.0005709428034953,-0.0004912459034922,1.763943315600603e-05,2.5010433976002432e-05,-7.371000819996402e-06,24,0.6572212530339806,0.845703125,0.4434162621359223,0.5910156249999999,0.443359375,5.98626561313329e-07,1.6242722282148849e-07,8.469780938584508e-07,1.3072970113043808e-07,-0.3231277517711081,,-1.5585469409797246,0.9107841608923956,,,,False,0,0,1.0,0.583800316240314,2.8086485051468606,-3.1749404203479994,-0.0042955883989491,0.0116350192595842,-0.0155515370705244,0.0386146790701144,0.4344985478196125,-0.0083905967450271,0.0387742118901587,0.4775748997645522,-0.0011573236889692,0.0332047314554165,0.504089277338597,-0.3254523785782672,-8.644510780882626,0.0319618233356971,1,,0,0,0,0,0,1,-2.516821364664674e-05,3.235829092904568,0.19912188384911,0.013349514563106735,0.11458333333333334,2.574930636682243
source_balanced_cycle2_rank31_obj2_2_c2_x14_200623,2.0,2_c2_x14_200623,1,31,2,source_fill,no_near_event_control,source_balanced_pre_event_sampling,58.0,,0.0,0.0,True,22.325846619816154,source_balanced_pre_event_candidate,1655.926605504587,127.70642201834862,109.0,6310.44970703125,18.527402877807617,1560,32,1752,224,192,96,96,974,1948,8066.298828125,8027.25,-39.048828125,0.0840929448604583,0.0823438689112663,-0.001749075949192,0.2121320343559321,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle2_rank31_obj2_2_c2_x14_200623.npz,,96,58,38,110,0.0119357638888888,0.2604166666666667,25,0.8879310344827587,0.6605673475296081,0.4899966978768113,9.214332020619302e-05,7.832238412467116e-05,8.875117087218659e-05,1.0428786747515411e-05,0.0,0.1331520594535936,0.0170912874497351,0.0074549962242313,0.0081349417953125,0.0049865267318254,0.5240299000741134,0.3311161291245808,-0.0096362912255038,-0.003148415063487,0.0001108263898854,6.620626634802601e-05,4.462012353740112e-05,33,0.6089032792273463,0.4996093749999999,0.8319933252427185,0.689453125,0.6115885416666667,4.025764685978916e-07,-3.362286989394892e-08,7.491141491146738e-07,1.0670901390136116e-07,1.3354963685706411,0.4235057236447983,4.165055695697131,-0.1116883437155674,-0.20719313482385,9.231800389123686,129.95103092783506,True,0,1,1.0,0.583800316240314,2.8086485051468606,-3.1749404203479994,-0.0062098168317022,0.0063211096293755,-0.0289330922242315,-0.014539764359352,0.3885963753031105,-0.0186618444846292,-0.0003975503812381,0.2669011505526646,-0.001374321880651,0.0162386047985681,0.4648984341819553,8.86961378621951,128.89000270932337,-0.0081651683243224,0,,0,0,0,0,0,1,4.22968184006935e-05,3.6705784257316063,0.15080391004247573,0.401926577669903,0.12500000000000003,3.481874269859813
source_balanced_cycle4_rank32_obj1_2_c2_x14_200623,4.0,2_c2_x14_200623,11,32,1,no_near_event_control,no_near_event_control,source_balanced_pre_event_sampling,56.0,,0.0,0.0,False,23.55776606077156,source_balanced_pre_event_candidate,1182.4,1028.6,60.0,9681.8095703125,24.146244049072266,1086,933,1278,1125,192,96,96,10723,11697,8498.0634765625,8548.8935546875,50.830078125,0.0962133631110191,0.0990104749798774,0.0027971118688583,0.2236067977499789,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle4_rank32_obj1_2_c2_x14_200623.npz,,96,58,38,62,0.0067274305555555,0.0,0,0.9365079365079364,0.9877296680255896,0.8531556306862726,1.3612929846249392e-05,2.720879780391689e-06,2.720879780391689e-06,0.0,0.0,0.0,0.0003787346167317,0.0001026343305329,0.0020841733662506,0.0007915858356908,-4.502991472592613,-6.71268085036002,-0.0002761002861988,-0.0012925875305597,4.284812464762212e-06,1.1236719325239218e-06,3.1611405322382905e-06,69,0.4699575242718447,0.6843750000000001,0.2910800970873786,0.26875,0.301171875,5.099404015138063e-07,7.374106302196575e-08,6.659914575379844e-07,1.0142118390766933e-07,-0.7897503195446096,,0.121050889729289,-2.653275083040506,,2.0350591304984444,11.010953608247426,False,0,0,0.9855665928066654,0.8750054973753976,1.6889724271690914,-3.1019733456180467,0.0031656057316477,-0.0325689176522564,0.0112115732368897,-0.1023791968829813,0.7154319812752411,0.0046292947558769,-0.0842319774053429,0.7727331438308351,0.0093309222423146,-0.0620001957457914,0.7140096069182991,1.4474047134912875,10.49649235851445,-0.0256284843928614,1,,0,0,0,0,0,1,-4.3733472691101406e-05,-1.35644294693512,0.011858155086974076,-0.13898665048543696,-0.13541666666666666,0.8183502482476636
source_balanced_cycle4_rank32_obj2_2_c2_x14_200623,4.0,2_c2_x14_200623,11,32,2,no_near_event_control,no_near_event_control,source_balanced_pre_event_sampling,56.0,,0.0,0.0,False,22.687511144577737,source_balanced_pre_event_candidate,1329.3818181818183,105.57575757575758,165.0,4999.91650390625,15.894702911376951,1233,10,1425,202,192,96,96,10723,11697,8890.771484375,8910.302734375,19.53125,0.0858256891369819,0.0868549346923828,0.0010292455554008,0.2236067977499789,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle4_rank32_obj2_2_c2_x14_200623.npz,,96,58,38,167,0.0181206597222222,0.0,0,0.8191917372245241,0.8775096787035341,0.9385258838620752,9.443937321517386e-05,8.415583445977912e-05,8.415583445977912e-05,0.0,0.0,0.0,0.0029407444296712,0.0022979113157892,0.0617559234238299,0.0355046071249066,-20.00009875075567,-14.450816957534258,-0.0006428331138819,-0.0262513162989233,9.337235211103851e-05,7.474322068828018e-05,1.8629131422758338e-05,118,0.2665221101334951,0.3945312499999999,0.1975728155339806,0.071875,0.265625,3.78738486453903e-07,-5.74608520379375e-08,5.753328964232964e-07,8.428028903001878e-08,-0.842563000186612,,-1.0415295666594977,-1.6157932371696269,,,,False,0,0,0.9855665928066654,0.8750054973753976,1.6889724271690914,-3.1019733456180467,-9.356244891875476e-05,-0.0158200191509373,-0.0211934900542495,-0.0514432989690718,0.0,-0.0209041591320072,-0.0452610409947615,0.0,-0.001374321880651,-0.0464240506329113,0.7607518248117209,-0.3589389168774752,-5.807581646725236,0.0138368758710853,0,,0,0,0,0,0,1,3.7701481988286024e-05,-16.853550225098175,-0.19157725905137551,-0.23249393203883495,-0.13541666666666666,0.8200295706775701
source_balanced_cycle8_rank33_obj1_2_c2_x14_200623,8.0,2_c2_x14_200623,3,33,1,source_fill,no_near_event_control,source_balanced_pre_event_sampling,52.0,,0.0,0.0,False,23.35019795305106,source_balanced_pre_event_candidate,1654.0434782608695,127.6086956521739,92.0,7553.31103515625,21.531736373901367,1558,32,1750,224,192,96,96,2924,3898,8050.41845703125,8077.26904296875,26.8505859375,0.081392616033554,0.0826049745082855,0.0012123584747314,0.2236067977499281,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle8_rank33_obj1_2_c2_x14_200623.npz,,96,58,38,91,0.0098741319444444,0.3958333333333333,38,0.8964239690721649,0.896385009006968,0.5295865928919944,5.287639160217428e-05,5.348608860252788e-05,5.121161727128315e-05,-2.274471331244738e-06,0.0,-0.0425245403182696,0.0106087343890464,0.0057657369303755,0.0075319777713303,0.0042758053440737,0.2900210812038893,0.2584113018498025,-0.0048429974586708,-0.0032561724272565,5.521981411702324e-05,4.711813964159112e-05,8.101674475432119e-06,64,0.4772591777912621,0.242578125,0.7826304611650485,0.82578125,0.5089843749999999,3.0098120144539094e-07,-1.3521813704644957e-07,4.787990784630106e-07,6.756895905253543e-08,1.1349932636081592,,3.983426949762943,-0.3246803289363941,,8.233759318335064,39.6701030927835,False,0,0,0.9975391573305568,0.2966041909616024,3.926655929474496,-4.453543899763182,0.0019644438214193,-0.0035255161010563,0.0061482820976492,-0.0286109039727074,0.4568064897035204,0.0090415913200723,-0.0186019089875283,0.4027524141834092,0.0019529837251355,-0.0109900542495479,0.4052570865396662,2.419475152682401,38.809122883991925,0.0145697709294117,0,,0,0,0,0,0,1,4.757264799790055e-06,3.436569606861382,0.019159808606391493,0.352563713592233,0.26041666666666663,2.9188175379672896
source_balanced_cycle8_rank33_obj2_2_c2_x14_200623,8.0,2_c2_x14_200623,3,33,2,source_fill,no_near_event_control,source_balanced_pre_event_sampling,52.0,,0.0,0.0,False,23.49871855771456,source_balanced_pre_event_candidate,1184.9180327868853,1031.1475409836066,61.0,9451.41015625,23.937150955200195,1089,935,1281,1127,192,96,96,2924,3898,8273.486328125,8296.4521484375,22.9658203125,0.0814479440450668,0.0831651985645294,0.0017172545194625,0.2236067977499281,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle8_rank33_obj2_2_c2_x14_200623.npz,,96,58,38,64,0.0069444444444444,0.1145833333333333,11,0.6779279279279279,1.3257525619040815,0.6439389919643709,1.306928808715302e-05,1.0593286634236117e-05,9.98367173511529e-06,-6.096148991208272e-07,0.0,-0.0575472863304417,0.0003140288373633,4.7912909678561467e-05,0.0012757965860043,7.016875932710473e-05,-3.062673341455394,-0.4645063261207364,-0.0002661159276847,-0.0012056278266772,7.903970376111205e-06,1.2107622059204565e-05,-4.20365168309336e-06,83,0.4193827745752427,0.43125,0.3807342233009708,0.63671875,0.323046875,3.9437980447062505e-07,-4.1819534021215466e-08,5.777881693572109e-07,8.485127286680713e-08,-0.2496309728563794,,-0.7400683253839409,0.028813306429516,,1.1276980237215957,,False,0,0,0.9975391573305568,0.2966041909616024,3.926655929474496,-4.453543899763182,0.0007663744032033,-0.002913239527641,0.0108499095840868,-0.0116559627896569,0.3550341439362081,0.0070886075949367,-0.0122513096325571,0.3472287963092899,0.0068716094032549,-0.0070021065975651,0.3219228521746163,,,-0.0195598000410994,1,,0,0,0,0,0,1,-3.6470680736377805e-05,0.08387518420209883,-0.0387165946096279,-0.04933252427184476,-0.020833333333333356,1.3824748101635513
source_balanced_cycle10_rank34_obj1_2_c2_x14_200623,10.0,2_c2_x14_200623,5,34,1,source_fill,no_near_event_control,source_balanced_pre_event_sampling,50.0,,0.0,0.0,True,23.272724973652963,source_balanced_pre_event_candidate,1653.0454545454545,126.4090909090909,88.0,7940.71728515625,22.496131896972656,1557,30,1749,222,192,96,96,4874,5848,8098.37939453125,8125.857421875,27.47802734375,0.0823317766189575,0.0834903195500373,0.0011585429310798,0.1802775637731931,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle10_rank34_obj1_2_c2_x14_200623.npz,,96,58,38,88,0.0095486111111111,0.21875,21,0.8333333333333334,0.7606102509100395,0.6240212383580831,4.9231906595802726e-05,4.690049845122145e-05,4.612641326910514e-05,-7.740851821163147e-07,0.0,-0.0165048391313238,0.0100842096021268,0.0055970776507619,0.0086805581696785,0.0047811427803738,0.1391930044921172,0.1457787297764289,-0.0044871319513648,-0.0038994153893046,6.259448680978861e-05,2.93079551850029e-05,3.328653162478571e-05,77,0.43837890625,0.478125,0.4234375,0.540234375,0.208203125,3.9560715162302267e-07,-4.059218686881785e-08,6.057586086792464e-07,8.3922874895694e-08,,,,-1.6219453912784252,,,,False,0,0,0.9957180461011615,0.406016245215838,3.797780412827235,-4.253295093754757,0.0021996569794764,-0.0150247793762188,0.0079566003616636,-0.0738305121082753,0.6165093051492128,-0.0010849909584086,-0.0533859827370851,0.5761152958857483,-0.0022423146473779,-0.026237299826625,0.4426143102585258,,,0.0030116459571127,0,,0,0,0,0,0,1,-3.279392023879525e-07,3.28574153014961,-0.01972046293487062,-0.006629247572815522,0.08333333333333334,2.400682681074766
source_balanced_cycle10_rank34_obj2_2_c2_x14_200623,10.0,2_c2_x14_200623,5,34,2,source_fill,no_near_event_control,source_balanced_pre_event_sampling,50.0,,0.0,0.0,True,22.77690240693432,source_balanced_pre_event_candidate,1333.8074074074077,108.23703703703704,135.0,5872.78076171875,18.528026580810547,1238,12,1430,204,192,96,96,4874,5848,8736.951171875,8762.28515625,25.333984375,0.0785147845745086,0.0795502960681915,0.0010355114936828,0.1802775637731931,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle10_rank34_obj2_2_c2_x14_200623.npz,,96,58,38,137,0.0148654513888888,0.1145833333333333,11,0.8758620689655172,1.0688321772700795,0.6459510990247933,7.314492587867542e-05,7.275425473962652e-05,7.157930030754313e-05,-1.1749544320833833e-06,0.0,-0.0161496318846,0.0163653625422573,0.0075602343653736,0.0155049718062949,0.008566441567004,0.0525738879136235,-0.1330920647432421,-0.0088051281768837,-0.0069385302392909,8.946364246308e-05,5.331444023380333e-05,3.614920222927668e-05,46,0.5478856947815535,0.8574218749999999,0.1985740291262136,0.420703125,0.268359375,6.184932884223194e-07,1.822939499304789e-07,1.0160382390568958e-06,1.3963489785461158e-07,-0.7709622685569518,,-0.8903578651012483,-1.4771378693917483,,1.426465812717628,-7.886597938144319,False,0,0,0.9957180461011615,0.406016245215838,3.797780412827235,-4.253295093754757,0.0016836378453432,-0.0096387187194101,0.0013743218806509,-0.0671547883149083,0.6863650855480263,0.004122965641953,-0.0530628157566039,0.5865012820271894,0.0045569620253164,-0.037623086817919,0.5154316203428158,-0.5293118760296573,-8.755304895554106,-0.0006839659867594,0,,0,0,0,0,0,1,2.5124947836050036e-05,3.1991224135711165,0.08978632559668287,-0.23149271844660194,-0.020833333333333356,2.4278895297897196
source_balanced_cycle14_rank35_obj1_2_c2_x14_200623,14.0,2_c2_x14_200623,9,35,1,source_fill,no_near_event_control,source_balanced_pre_event_sampling,46.0,,0.0,0.0,False,22.82416535348394,source_balanced_pre_event_candidate,1329.1538461538462,105.02564102564102,156.0,5352.28076171875,16.648698806762695,1233,9,1425,201,192,96,96,8773,9747,8838.20703125,8864.658203125,26.451171875,0.0819284990429878,0.0829002186655998,0.0009717196226119,0.2236067977499789,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle14_rank35_obj1_2_c2_x14_200623.npz,,96,58,38,158,0.0171440972222222,0.0,0,0.8690476190476191,0.8652007756006969,0.8410456902283002,8.373416208949101e-05,7.690214822400448e-05,7.690214822400448e-05,0.0,0.0,0.0,0.0036006697430459,0.0030748518349199,0.0208585975903421,0.0065409157056949,-4.792977162270162,-1.1272295566934702,-0.0005258179081259,-0.0143176818846472,8.423476679177227e-05,6.941351649522037e-05,1.4821250296551905e-05,99,0.3648877427184466,0.309765625,0.6029884708737864,0.171875,0.432421875,3.21355045540038e-07,-1.148442929518025e-07,5.539811962916172e-07,8.255282257185149e-08,0.0735895677631083,,3.067398765037453,-2.23704794547955,,7.759440670393953,,False,0,0,0.9868072305587616,-0.4232825959739585,7.430740909110817,-3.830856255576917,0.0005330638495304,-0.0151657965072871,0.0065822784810127,-0.0784899610372658,0.8003026761728571,0.0092585895117541,-0.0694342946626647,0.8063282689366377,0.0083905967450271,-0.0590819988441676,0.7671112266674889,,,0.0024342310409277,0,,0,0,0,0,0,1,3.0447795752511392e-05,-1.6464286366126695,-0.093211626466424,0.17292172330097083,-0.13541666666666666,1.91056695385514
source_balanced_cycle14_rank35_obj2_2_c2_x14_200623,14.0,2_c2_x14_200623,9,35,2,source_fill,no_near_event_control,source_balanced_pre_event_sampling,46.0,,0.0,0.0,False,22.97899038904026,source_balanced_pre_event_candidate,1181.3333333333333,1026.3636363636365,66.0,8832.5927734375,21.92408561706543,1085,930,1277,1122,192,96,96,8773,9747,8383.9580078125,8425.62890625,41.6708984375,0.0887420400977134,0.0908785760402679,0.0021365359425544,0.2236067977499789,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle14_rank35_obj2_2_c2_x14_200623.npz,,96,58,38,67,0.0072699652777777,0.0,0,0.8732394366197183,2.0533273381442485,0.9230257372648424,3.367456057105744e-05,1.1826349970676028e-05,1.1826349970676028e-05,0.0,0.0,0.0,0.0020977360531312,0.0001668035003758,0.0025211493292774,0.0001562945592801,-0.201842970431909,0.0630019218545153,-0.0019309325527554,-0.0023648547699972,1.8986076695114084e-05,4.514288635079717e-06,1.4471788060034366e-05,107,0.330595229065534,0.568359375,0.1482402912621359,0.04375,0.202734375,4.412949755380793e-07,5.095637046238802e-09,6.183720300496871e-07,9.268852942825193e-08,-0.8999999999999999,,-6.0,-2.8684166137397336,,,,False,0,0,0.9868072305587616,-0.4232825959739585,7.430740909110817,-3.830856255576917,0.0044270002551721,-0.0312227693756365,0.0079566003616636,-0.1205820174866239,0.7705933190364509,0.0086075949367088,-0.0916364348166515,0.7438727354908529,0.0047739602169981,-0.0658756827799629,0.7595597864021513,-6.771534463565221,-94.73086511112491,-0.0117502246400205,1,,0,0,0,0,0,1,-3.4628002500817066e-05,2.9447055552255836,-0.12750414011933658,-0.28182645631067965,-0.13541666666666666,1.2486218603971961
source_balanced_cycle26_rank36_obj1_4_c2_x10_240623,26.0,4_c2_x10_240623,1,36,1,no_near_event_control,no_near_event_control,source_balanced_pre_event_sampling,34.0,,0.0,0.0,True,25.079870246666943,source_balanced_pre_event_candidate,569.7142857142857,189.25714285714287,35.0,13485.7822265625,32.374229431152344,474,93,666,285,192,96,96,936,1872,8492.6904296875,8490.19921875,-2.4912109375,0.0912883654236793,0.0912694185972213,-1.894682645797729e-05,0.2500000000000909,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle26_rank36_obj1_4_c2_x10_240623.npz,,96,58,38,32,0.0034722222222222,0.5104166666666666,49,0.9142857142857144,0.2432769480846618,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,57,0.4930859375,0.696484375,0.5750000000000001,0.459375,0.24375,3.36441055014958e-07,4.118667430406441e-08,6.408221451379546e-07,7.612095420061426e-08,,,,0.8211471362660029,,,,False,0,0,0.978391735098347,1.1384022568462768,0.444318024075265,-2.655823888226134,0.0003203205729623,0.0033202852866643,0.0137432188065099,0.0182105572230199,0.3988309549862833,0.0012296564195298,0.0149524617363585,0.3903805462890665,0.0069439421338156,0.0115003448854421,0.3743950637209935,,,0.0176355121715042,1,,0,0,0,0,0,1,-3.690519093732472e-05,,0.052789593446601946,0.04472087378640788,0.2614583333333333,
source_balanced_cycle26_rank36_obj2_4_c2_x10_240623,26.0,4_c2_x10_240623,1,36,2,no_near_event_control,no_near_event_control,source_balanced_pre_event_sampling,34.0,,0.0,0.0,True,22.78637000861585,source_balanced_pre_event_candidate,1332.4963503649635,128.2919708029197,137.0,5932.49560546875,18.39220428466797,1236,32,1428,224,192,96,96,936,1872,8760.6279296875,8756.60546875,-4.0224609375,0.0740994065999984,0.0739099606871604,-0.0001894459128379,0.2500000000000909,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle26_rank36_obj2_4_c2_x10_240623.npz,,96,58,38,136,0.0147569444444444,0.4166666666666667,40,0.95,1.3556966001591502,0.5558380820642498,0.0001054297379215,0.0001161725354527,0.0001085028479859,-7.669687466853713e-06,0.0,-0.0660197992319068,0.0036316912619037,0.0036493349263274,0.0011164166952577,0.0014393413343404,0.6925904173163306,0.6055880418219207,1.7643664423698264e-05,0.0003229246390827,6.515753672961868e-05,0.0001527703999072,-8.761286317763077e-05,20,0.670529619235437,0.878125,0.6606341019417475,0.6078125,0.437890625,4.966394530475621e-07,2.013850723366685e-07,8.227749553860711e-07,1.240133329361015e-07,0.2677667435296925,,-0.0511152389858238,0.7233867141298058,,,,False,0,0,0.978391735098347,1.1384022568462768,0.444318024075265,-2.655823888226134,-9.775321526198089e-05,0.005351171778215,0.0156962025316456,0.012345454037024,0.4029946469158756,0.0100542495479204,0.0050049402509276,0.365370606774384,0.0100542495479204,0.0043924423482037,0.3555153719860523,-0.0381871326228869,-0.3730732518021836,-0.0006810217240094,1,,0,0,0,0,0,1,7.159765704857528e-05,0.3450363510192181,0.2302332751820389,0.13035497572815535,0.16770833333333335,3.1186386536214954
source_balanced_cycle28_rank37_obj1_4_c2_x10_240623,28.0,4_c2_x10_240623,3,37,1,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,32.0,,1.0,0.0,True,26.15704479226437,source_balanced_pre_event_candidate,825.1111111111111,25.22222222222222,36.0,14946.62890625,35.38248825073242,729,0,921,192,192,96,96,2809,3745,8868.5400390625,8867.8828125,-0.6572265625,0.0830001309514045,0.0830766856670379,7.655471563339233e-05,0.2500000000000909,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle28_rank37_obj1_4_c2_x10_240623.npz,,96,58,38,37,0.0040147569444444,0.0,0,0.7380952380952381,1.087256480946183,0.8665992495914249,2.055685352890141e-05,2.947907263903452e-05,2.947907263903452e-05,0.0,0.0,0.0,0.0001328867880543,0.0001516131561112,0.0001022289591962,0.0001543236826669,0.2307063727474245,-0.0178779112922276,1.87263680568935e-05,5.2094723470667766e-05,2.1703297324500895e-05,3.742028998153693e-05,-1.571699265703603e-05,128,0.200512932342233,0.09296875,0.447754854368932,0.146484375,0.375,2.5341016152720527e-09,-2.927202790956216e-07,3.840870438515259e-09,5.325947813403306e-10,-0.0977612290480711,,-0.7728394861999177,0.5352463578531518,,1.0716145951882787,,False,0,0,0.9816439393818468,1.215727346869798,-0.1094882966912614,-2.491822098485037,-0.0002787880048768,0.0022367146048581,-0.0012296564195297,0.0128563505527488,0.3849477078606802,-0.0010849909584086,0.0048664734065361,0.3351754779113044,0.0026039783001808,0.0060306015920658,0.3596824421031218,,,0.0189337272032908,0,-32.0,1,0,0,1,0,0,-7.4261182982902e-06,-0.11684769354968805,-0.23978341171116507,-0.08252427184466021,-0.24895833333333334,0.875100394275701
source_balanced_cycle28_rank37_obj2_4_c2_x10_240623,28.0,4_c2_x10_240623,3,37,2,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,32.0,,1.0,0.0,True,23.070442608784315,source_balanced_pre_event_candidate,1332.9375,128.90625,128.0,6481.3994140625,19.310503005981445,1237,33,1429,225,192,96,96,2809,3745,8759.029296875,8760.47265625,1.443359375,0.0734901875257492,0.0735941231250763,0.000103935599327,0.2500000000000909,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle28_rank37_obj2_4_c2_x10_240623.npz,,96,58,38,128,0.0138888888888888,0.4479166666666667,43,0.9541984732824428,1.463952854048154,0.584313976898841,4.9389436683116544e-05,5.435869770184714e-05,4.93536184659658e-05,-5.005079235881338e-06,0.0,-0.0920750394598077,0.0033927750334671,0.0032012691678412,0.0011992931206641,0.0012234258268347,0.6465155782997571,0.6178310030519003,-0.0001915058656258,2.413270617062225e-05,4.289334294882661e-05,5.595134665368242e-05,-1.3058003704855808e-05,37,0.579453125,0.821484375,0.525,0.6015625,0.257421875,4.469394275068975e-07,1.516850467960039e-07,7.526148011351865e-07,1.0368475130725396e-07,,,,0.0341890334119514,,,,False,0,0,0.9816439393818468,1.215727346869798,-0.1094882966912614,-2.491822098485037,-0.0003976823825324,0.004190652155122,-0.0025316455696202,0.0039094629108334,0.3322406457783503,-0.0062929475587704,0.0030731157137266,0.3160402305593196,-0.0028933092224231,0.0034320762103616,0.3201075608230687,,,0.0028056285097235,1,-32.0,1,0,0,1,0,0,1.2448427528641077e-05,0.2989615120026446,0.13915678094660194,-0.005279126213592167,0.19895833333333335,2.459878796728972
