roi_id,cycleNo,source_stem,npz_path,preview_png,cycles_to_next_event,cycles_since_prev_event,event_neighborhood_phase,future8,future16,past8,past16,mode,mode_distance,mode_pc1,mode_pc2,mode_pc3,mode_label
source_balanced_cycle72_rank43_obj1_8_c2_x10_300623,72.0,8_c2_x10_300623,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle72_rank43_obj1_8_c2_x10_300623.npz,,14.0,12.0,pre_event_16,0,1,0,1,0,1.6825084726452306,1.0243715597516823,0.18349501374145227,0.22811798990856053,source_residual_front_geometry_state
source_balanced_cycle72_rank43_obj2_8_c2_x10_300623,72.0,8_c2_x10_300623,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle72_rank43_obj2_8_c2_x10_300623.npz,,14.0,12.0,pre_event_16,0,1,0,1,0,2.6519231332667377,1.5655190221573683,-0.2628856763491151,-0.34040137724569886,source_residual_front_geometry_state
source_balanced_cycle74_rank44_obj1_8_c2_x10_300623,74.0,8_c2_x10_300623,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle74_rank44_obj1_8_c2_x10_300623.npz,,12.0,14.0,pre_event_16,0,1,0,1,0,2.1793769091390027,1.4464403820122493,0.7209932905553883,0.3984252684007103,source_residual_front_geometry_state
source_balanced_cycle74_rank44_obj2_8_c2_x10_300623,74.0,8_c2_x10_300623,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle74_rank44_obj2_8_c2_x10_300623.npz,,12.0,14.0,pre_event_16,0,1,0,1,0,3.821782556504089,1.8712304161064863,0.03027288901875094,-0.4547242583181754,source_residual_front_geometry_state
source_balanced_cycle78_rank45_obj1_9_c2_x10_010723,78.0,9_c2_x10_010723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle78_rank45_obj1_9_c2_x10_010723.npz,,8.0,18.0,pre_event_8,1,1,0,0,0,3.54796194503642,0.41675476862773214,-0.6565285527440171,-0.5170669653782968,source_residual_front_geometry_state
source_balanced_cycle78_rank45_obj2_9_c2_x10_010723,78.0,9_c2_x10_010723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle78_rank45_obj2_9_c2_x10_010723.npz,,8.0,18.0,pre_event_8,1,1,0,0,0,3.694430843287899,0.619516382856171,-2.9512522626132407,0.5850607700358154,source_residual_front_geometry_state
source_balanced_cycle80_rank46_obj1_9_c2_x10_010723,80.0,9_c2_x10_010723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle80_rank46_obj1_9_c2_x10_010723.npz,,6.0,20.0,pre_event_8,1,1,0,0,3,5.4541020282100146,-1.4446086680968004,4.5723622614868695,-2.0898741776281144,source_residual_temporal_dictionary_state
source_balanced_cycle80_rank46_obj2_9_c2_x10_010723,80.0,9_c2_x10_010723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle80_rank46_obj2_9_c2_x10_010723.npz,,6.0,20.0,pre_event_8,1,1,0,0,0,3.048050268728349,-0.24269513752625632,-2.2025665103775336,1.1204951088622976,source_residual_front_geometry_state
source_balanced_cycle82_rank47_obj1_9_c2_x10_010723,82.0,9_c2_x10_010723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle82_rank47_obj1_9_c2_x10_010723.npz,,4.0,22.0,pre_event_8,1,1,0,0,3,4.365983625438616,-0.8269988219711737,4.092809203779374,0.32128278921921555,source_residual_temporal_dictionary_state
source_balanced_cycle82_rank47_obj2_9_c2_x10_010723,82.0,9_c2_x10_010723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle82_rank47_obj2_9_c2_x10_010723.npz,,4.0,22.0,pre_event_8,1,1,0,0,0,3.3688480683955935,0.7695449037353073,-2.6254102112119875,0.4745127990590444,source_residual_front_geometry_state
source_balanced_cycle84_rank48_obj1_9_c2_x10_010723,84.0,9_c2_x10_010723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle84_rank48_obj1_9_c2_x10_010723.npz,,2.0,24.0,pre_event_8,1,1,0,0,0,3.4802940745682216,0.2388847874503716,1.0738322469963997,-0.8137821651798006,source_residual_front_geometry_state
source_balanced_cycle84_rank48_obj2_9_c2_x10_010723,84.0,9_c2_x10_010723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle84_rank48_obj2_9_c2_x10_010723.npz,,2.0,24.0,pre_event_8,1,1,0,0,0,2.5412500976517896,0.5490460438430965,-1.469088020308335,0.852721316549962,source_residual_front_geometry_state
