feature,transform,target,n,n_positive,oriented_auc,average_precision,direction,median_positive,median_negative,median_positive_minus_negative,mwu_p,within_source_perm_p,source_eta2_after_transform,raw_source_eta2,pre_clock_n,pre_clock_rho,pre_clock_p,pre_clock_perm_p_abs,post_clock_n,post_clock_rho,post_clock_p,post_clock_perm_p_abs,abs_pre_minus_abs_post_rho
front_radius_q80_slope_px_per_norm_time,source_residual,near_pre_vs_far_pre,30,32,0.5549999999999999,0.6600690345925154,lower_in_positive,0.0030927835051546837,0.24697970360824748,-0.2438869201030928,0.644125486780133,,1.6856684996277742e-33,0.15336694105565868,43,-0.06679570951684885,0.6704155362764845,,18,-0.39355053308351656,0.10613446781941067,,-0.32675482356666774
frame_diff_mse_p95,source_residual,near_pre_vs_far_pre,54,32,0.5539772727272727,0.7175910187957644,higher_in_positive,-2.092175923276258e-06,-1.8711493648861078e-05,1.661931772558482e-05,0.5091462715865602,,1.1700609501302524e-32,0.6648823276962966,76,0.01280245817834956,0.9125965521366228,,40,-0.10615332776104502,0.5144467610308302,,-0.09335086958269546
front_radius_q60_delta_px,source_residual,near_pre_vs_far_pre,54,32,0.5525568181818181,0.6523921968845209,higher_in_positive,0.0,-0.2,0.2,0.5163858572032596,,1.6097856765574955e-33,0.19692374664441703,76,0.13968046061364714,0.22880813333921818,,40,-0.30413963376359415,0.056387698412491104,,-0.164459173149947
front_radius_q70_positive_step_fraction,source_residual,near_pre_vs_far_pre,54,32,0.5511363636363636,0.6883577302222605,lower_in_positive,-0.005263157894736844,0.0010526315789473294,-0.006315789473684173,0.5315441096137994,,9.9401611149228e-33,0.36398625429553283,76,-0.05533299155439584,0.634964319975624,,40,-0.2935822255108801,0.0659667203990117,,-0.23824923395648426
roi_norm_mean_positive_step_fraction,source_residual,near_pre_vs_far_pre,54,32,0.5511363636363636,0.6777262913698878,lower_in_positive,0.0,0.0036842105263158453,-0.0036842105263158453,0.5313165819803938,,1.592115699374916e-30,0.12356133059905985,76,-0.06688766317148503,0.5659051569073077,,40,0.30387509705275584,0.056613322492043316,,-0.2369874338812708
front_radius_q60_median_px,source_residual,near_pre_vs_far_pre,54,32,0.5511363636363636,0.6071559368785552,higher_in_positive,0.09999999999999964,-0.40000000000000036,0.5,0.5311516150610336,,5.013778355353885e-33,0.18916582859938572,76,0.10957936872785562,0.34603899460830945,,40,0.17465409766937823,0.2810811291338905,,-0.06507472894152261
front_radius_q70_median_px,source_residual,near_pre_vs_far_pre,54,32,0.5440340909090909,0.594902471406672,higher_in_positive,-0.09999999999999964,-0.09999999999999964,0.0,0.5895901655819005,,4.493758802926673e-33,0.18852166145600718,76,0.10231203308100909,0.3791495830873615,,40,0.16657357775907178,0.3042808648662023,,-0.0642615446780627
roi_norm_mean_abs_step_mean,source_residual,near_pre_vs_far_pre,54,32,0.5411931818181819,0.7336603036867757,lower_in_positive,-3.8036986401239985e-05,-2.027844127857004e-05,-1.7758545122669947e-05,0.6158592963002987,,6.690804662782244e-32,0.7875712256091358,76,-0.05803598279136193,0.6184975244251927,,40,-0.13131980296999154,0.4192577386100509,,-0.07328382017862961
frame_diff_mse_slope,source_residual,near_pre_vs_far_pre,54,32,0.5411931818181818,0.7092457319386657,lower_in_positive,-7.37448205989885e-07,5.299471966664955e-06,-6.03692017265484e-06,0.6158592963002987,,1.927854270040395e-33,0.40709605393744575,76,-0.05551387111596972,0.6338567310291046,,40,0.21325276361265197,0.18642857570824276,,-0.15773889249668224
roi_norm_mean_delta_last_minus_first,source_residual,near_pre_vs_far_pre,54,32,0.5355113636363636,0.6052811681064648,lower_in_positive,-6.955042481424952e-05,0.0001728020608425189,-0.00024235248565676842,0.6662433371310903,,1.0175061883037838e-33,0.41398376879987014,76,-0.07034498433756954,0.545951001386718,,40,-0.04598085320130828,0.7781460118216429,,0.024364131136261263
roi_norm_mean_delta,source_residual,near_pre_vs_far_pre,54,32,0.5355113636363636,0.6052811681064648,lower_in_positive,-6.955042481424952e-05,0.0001728020608425189,-0.00024235248565676842,0.6662433371310903,,1.0175061883037838e-33,0.41398376879987014,76,-0.07034498433756954,0.545951001386718,,40,-0.04598085320130828,0.7781460118216429,,0.024364131136261263
raw_roi_mean_delta_last_minus_first,source_residual,near_pre_vs_far_pre,54,32,0.5355113636363636,0.5866667161600466,lower_in_positive,-0.3783691406249998,2.6213623046875,-2.9997314453125,0.6662433371310903,,6.8939850661600945e-34,0.4591139102176846,76,-0.07360728096117466,0.5274414127720789,,40,0.03216767507910455,0.8437916743766009,,0.041439605882070116
temporal_energy_p95,source_residual,near_pre_vs_far_pre,54,32,0.5340909090909092,0.7109572202811022,higher_in_positive,0.00019533599668650377,-0.0007621890865266252,0.000957525083213129,0.6790901361173067,,1.3883815376244911e-32,0.8374275676480234,76,0.009156361951967352,0.9374287339900369,,40,-0.11826351132023732,0.46734680360360414,,-0.10910714936826997
roi_norm_mean_abs_step_p95,source_residual,near_pre_vs_far_pre,54,32,0.53125,0.7024561237346002,lower_in_positive,-5.3394436836249964e-05,-3.5238098353149996e-05,-1.8156338483099968e-05,0.7050620906095382,,2.3134422122068482e-32,0.676182004236315,76,-0.05787149724731461,0.6194943453555587,,40,-0.07114732841025477,0.6626480203401642,,-0.013275831162940163
spatial_std_slope,source_residual,near_pre_vs_far_pre,54,32,0.53125,0.6648505073729644,higher_in_positive,-0.0001063515499387462,-0.0005442221425761304,0.0004378705926373842,0.7050620906095382,,1.3520889785073497e-32,0.5721075421394747,76,0.006168207901774413,0.957825541993624,,40,-0.07417487430005285,0.64919936178092,,-0.06800666639827843
object_mean_residual,source_residual,near_pre_vs_far_pre,54,32,0.5298295454545454,0.5693380478979102,lower_in_positive,-19.841748046875182,1169.1244140625004,-1188.9661621093755,0.7181804608378574,,2.2920707034723626e-32,0.17496062687710975,76,-0.03953135908603868,0.7345740256149791,,40,0.13037369487942962,0.42264553681578304,,-0.09084233579339095
mask_area_fraction_iqr,source_residual,near_pre_vs_far_pre,54,32,0.5269886363636364,0.6857555211439185,lower_in_positive,-0.0017842610677083468,-0.0005818684895833501,-0.0012023925781249967,0.7446597450081374,,1.986386695296688e-32,0.3839107963796472,76,-0.007402001267717018,0.9493997756424767,,40,-0.2791018867157601,0.08114752816596847,,-0.2716998854480431
spatial_std_mean,source_residual,near_pre_vs_far_pre,54,32,0.5269886363636364,0.6829459841482188,higher_in_positive,-8.354000747201606e-05,-0.00028042346239093296,0.0001968834549189169,0.7446644418183725,,1.6500116744428836e-30,0.27212879085565306,76,0.005647337012291241,0.961384089791685,,40,-0.05165750174467967,0.7515758402872057,,-0.04601016473238843
mask_area_fraction_slope,source_residual,near_pre_vs_far_pre,54,32,0.5255681818181819,0.6828973571234815,lower_in_positive,-0.0025690845607481924,-0.001082388232254095,-0.0014866963284940974,0.7580228131245133,,1.544281629907837e-33,0.3709568317727134,76,0.05611698477747655,0.6301694683464937,,40,0.057901815142388194,0.7226728150564559,,-0.0017848303649116437
roi_norm_mean_slope,source_residual,near_pre_vs_far_pre,54,32,0.5241477272727273,0.6804094035671968,higher_in_positive,-0.00047706303807194003,-0.0005859203603041515,0.00010885732223221147,0.7714538292172323,,5.208926284644801e-33,0.5832240213168814,76,-0.02141053498349252,0.8543427271948301,,40,-0.19716892607309966,0.22266296676862382,,-0.17575839108960714
bright_fraction_075_delta,source_residual,near_pre_vs_far_pre,54,32,0.5198863636363636,0.6152475131657489,lower_in_positive,-9.223090277770498e-05,2.7126736111125008e-05,-0.00011935763888883,0.8120531315184276,,1.6397003360522195e-33,0.27582890038621466,76,-0.033521491691332034,0.773751608276961,,40,-0.09067544078357456,0.5779065791788586,,-0.05715394909224253
roi_norm_mean_last,source_residual,near_pre_vs_far_pre,54,32,0.5099431818181819,0.6364164940484601,lower_in_positive,-0.0019083470106124809,-9.687803685661661e-05,-0.0018114689737558642,0.9088976839623536,,3.3782122478153968e-31,0.19923670283826445,76,-0.04704286559753286,0.6865533083634919,,40,-0.022138929319148428,0.892141159666465,,0.02490393627838443
velocity_minus_persistence_mse,source_residual,near_pre_vs_far_pre,54,32,0.5099431818181819,0.6082538884601769,lower_in_positive,2.2755280952143828e-06,3.5258064598855365e-06,-1.2502783646711537e-06,0.9088976839623536,,9.485952031334782e-33,0.7970380411936366,76,-0.024453517548367897,0.8339181751589706,,40,-0.12488626795417061,0.4425957365940024,,-0.10043275040580271
roi_norm_mean_late_minus_early,source_residual,near_pre_vs_far_pre,54,32,0.5085227272727273,0.6671141736739283,higher_in_positive,-0.0003101466359415562,-0.0004000501862417001,8.99035503001439e-05,0.922865700723369,,1.304843487590849e-32,0.5985554655138969,76,-0.032951937324145975,0.7774956681525521,,40,-0.2064407853606063,0.20122703597637584,,-0.17348884803646034
temporal_energy_late_minus_early,source_residual,near_pre_vs_far_pre,54,32,0.5071022727272727,0.7008749584917193,lower_in_positive,-4.3682940304279325e-05,0.00016583953984080233,-0.00020952248014508164,0.9368575462913136,,2.381729238620391e-33,0.28233130688118036,76,-0.026975629223760098,0.8170719141049922,,40,0.19849347739988632,0.21950833113975804,,-0.17151784817612623
roi_norm_mean_first,source_residual,near_pre_vs_far_pre,54,32,0.5071022727272727,0.627061401909591,lower_in_positive,-0.002115381136536601,-0.0004723567515611399,-0.001643024384975461,0.9368575462913136,,8.843458469968833e-31,0.1770683094060683,76,-0.04323228382710333,0.7107734875517449,,40,0.0007568864724495189,0.9963016821018035,,0.042475397354653804
mask_centroid_path_px,source_residual,near_pre_vs_far_pre,54,32,0.5056818181818181,0.6227352331855536,lower_in_positive,-0.3909770115518172,-0.018990694751567005,-0.3719863168002502,0.9508689183888963,,5.166141469816707e-32,0.7648575103265738,76,-0.010993117193829064,0.9249103381627004,,40,0.02838324271685696,0.8619802227293608,,-0.017390125523027895
object_mean_abs_z,source_residual,near_pre_vs_far_pre,54,32,0.5056818181818181,0.5563200184421475,lower_in_positive,-0.2026357650756836,1.5784276008605964,-1.78106336593628,0.9508689183888963,,4.493960024832153e-32,0.24062877316727443,76,0.008909633635896376,0.9391115317010479,,40,0.11523596543043925,0.4789019626806187,,-0.10632633179454287
bright_fraction_060_delta,source_residual,near_pre_vs_far_pre,54,32,0.5049715909090908,0.6023864046267962,higher_in_positive,-1.0850694444470007e-05,-2.1701388888840016e-05,1.085069444437001e-05,0.9578468534340507,,2.983971654286802e-34,0.16156767534943997,76,-0.0030852429384266196,0.9788977620019363,,40,-0.13159546651228038,0.4182735421941791,,-0.12851022357385375
front_gradient_peak_radius_median_px,source_residual,near_pre_vs_far_pre,54,32,0.5035511363636364,0.6173115961959053,higher_in_positive,-0.2999999999999998,-0.2999999999999998,0.0,0.9718670043095355,,9.771833214225567e-33,0.25372647451269464,76,-0.05579079804225215,0.6321625668005513,,40,-0.06498543497851544,0.690340783361754,,-0.009194636936263295
object_candidate_rank,source_residual,near_pre_vs_far_pre,54,32,0.5,0.5925925925925926,higher_in_positive,0.0,0.0,0.0,1.0,,0.0,0.0,76,0.0,1.0,,40,0.0,1.0,,0.0
velocity_mse_mean,source_residual,near_pre_vs_far_pre,54,32,0.49573863636363635,0.6431330115192049,lower_in_positive,-2.4180336913529995e-05,4.763129982160013e-06,-2.8943466895690008e-05,0.9648954966252422,,6.038099855059692e-32,0.783022062622364,76,-0.01431024233211664,0.9023506194563109,,40,-0.14778208374576857,0.3628073606344197,,-0.13347184141365193
masked_minus_background_mean_median,source_residual,near_pre_vs_far_pre,54,32,0.4928977272727272,0.6376383031398626,lower_in_positive,-0.0015912853414192657,-0.00036821495741602706,-0.0012230703840032386,0.9368575462913136,,3.0822746380990503e-30,0.43670484472087534,76,-0.007950134628953687,0.9456582101534861,,40,-0.18922161811237972,0.2422445534511404,,-0.18127148348342603
object_x_full_approx,source_residual,near_pre_vs_far_pre,54,32,0.49147727272727276,0.6009047055395119,higher_in_positive,20.125266215529678,3.636160760781479,16.4891054547482,0.922865700723369,,5.246619486694386e-32,0.2701791145026204,76,-0.018696523506711776,0.8726406789524568,,40,-0.06500372401796821,0.6902579751601882,,-0.04630720051125643
front_radius_q80_delta_px,source_residual,near_pre_vs_far_pre,54,32,0.4914772727272727,0.6303356470339707,higher_in_positive,0.0,0.0,0.0,0.9221329090275815,,2.9055650284383496e-34,0.08729908603844944,76,0.035996451720062814,0.7575428889480427,,40,-0.48765257667720274,0.0014141836611728425,,-0.4516561249571399
persistence_mse_mean,source_residual,near_pre_vs_far_pre,54,32,0.48863636363636365,0.6567106591585221,lower_in_positive,-9.020221295932315e-06,1.1652100511408823e-06,-1.0185431347073197e-05,0.8949577762038892,,2.943440939785965e-32,0.7541982340374828,76,-0.014611799162870056,0.9003032890274841,,40,-0.17673299131696266,0.2753041802547546,,-0.1621211921540926
frame_diff_mse_mean,source_residual,near_pre_vs_far_pre,54,32,0.48863636363636365,0.6567106591585221,lower_in_positive,-9.020229845175389e-06,1.1652226021648842e-06,-1.0185452447340273e-05,0.8949577762038892,,3.288304896354527e-33,0.7541983734421749,76,-0.014611799162870056,0.9003032890274841,,40,-0.17673299131696266,0.2753041802547546,,-0.1621211921540926
mask_centroid_max_step_px,source_residual,near_pre_vs_far_pre,54,32,0.48721590909090906,0.6494933864850728,higher_in_positive,-0.019349010761244026,-0.022219204748715207,0.0028701939874711813,0.8810502316279453,,3.5021997566846926e-32,0.7553858029701687,76,-0.06091447981218998,0.601165710097678,,40,-0.2622611627037583,0.10208107178427102,,-0.20134668289156835
mask_base_area_fraction,source_residual,near_pre_vs_far_pre,54,32,0.48579545454545453,0.6313950069277318,higher_in_positive,-0.0014105902777777901,-0.009673394097222204,0.008262803819444414,0.8671742585165064,,5.605480752452472e-31,0.21608411441791764,76,-0.029813412426808898,0.79821599969358,,40,-0.04087186951227402,0.8022749048325087,,-0.011058457085465122
mask_area_fraction_median,source_residual,near_pre_vs_far_pre,54,32,0.48153409090909094,0.6260077344688623,higher_in_positive,0.0006998697916666546,-0.00822482638888887,0.008924696180555525,0.8258276414813176,,4.675779742438587e-31,0.29077556614059247,76,-0.036680276322551844,0.7530824853907633,,40,0.010785632232405645,0.9473355513374426,,0.025894644090146197
persistence_mse_late_mean,source_residual,near_pre_vs_far_pre,54,32,0.4815340909090909,0.6355924269899794,lower_in_positive,-1.3751089500138594e-05,-7.4836720159312744e-06,-6.26741748420732e-06,0.8258276414813176,,1.2273027868809494e-32,0.6646846224893732,76,-0.01123984550990004,0.923230082036151,,40,-0.1284814786983058,0.4294671015792003,,-0.11724163318840577
front_radius_q80_median_px,source_residual,near_pre_vs_far_pre,54,32,0.47727272727272724,0.5644494292364374,lower_in_positive,-0.20000000000000018,-0.125,-0.07500000000000018,0.7844079369876115,,4.3206642759263126e-33,0.18760524310145266,76,0.0795699147211127,0.49444096331126264,,40,0.1591961834853442,0.326497060413937,,-0.0796262687642315
velocity_mse_p95,source_residual,near_pre_vs_far_pre,54,32,0.47301136363636365,0.5942716914252067,lower_in_positive,-2.3979123288865047e-05,-1.7261437606070002e-05,-6.717685682795045e-06,0.7446644418183725,,5.276242806263867e-32,0.67054335146267,76,0.0296348121858584,0.7993994529878271,,40,-0.07039044193780525,0.6660267712412669,,-0.04075562975194685
persistence_mse_p95,source_residual,near_pre_vs_far_pre,54,32,0.4673295454545455,0.5955273964966419,lower_in_positive,-7.887866740950009e-06,-4.520347938524987e-06,-3.3675188024250214e-06,0.6920308381942823,,4.033324419610283e-32,0.681991026318554,76,0.040271544034251615,0.7297930527418394,,40,-0.0877988308041442,0.5900782889274566,,-0.04752728676989259
temporal_energy_mean,source_residual,near_pre_vs_far_pre,54,32,0.46022727272727276,0.5659512308764197,lower_in_positive,0.00014559163246302426,0.00017221020534634573,-2.6618572883321465e-05,0.6282986371759213,,1.566178043106527e-31,0.7281690036904103,76,0.03421299316184208,0.7692128373534766,,40,-0.13851022445826197,0.3940162626536957,,-0.10429723129641989
frame_diff_abs_mean,source_residual,near_pre_vs_far_pre,54,32,0.4588068181818182,0.5554786929457409,lower_in_positive,2.9983930289589206e-06,5.2117533050480454e-05,-4.911914002152153e-05,0.6158592963002987,,1.4794432606440277e-31,0.6168376064037338,76,0.03544663474219696,0.7611349491238045,,40,-0.11826351132023732,0.46734680360360414,,-0.08281687657804036
front_gradient_peak_radius_slope_px_per_norm_time,source_residual,near_pre_vs_far_pre,50,32,0.4252873563218391,0.534972984900894,higher_in_positive,-0.06649484536082492,-0.10008591065292101,0.03359106529209609,0.3764136530567863,,2.4913504964176567e-33,0.1932607245506234,70,-0.11781152652758624,0.3313879389505963,,32,0.08871677487461609,0.6292058221125617,,0.029094751652970152
front_radius_q70_slope_px_per_norm_time,within_source_rank,near_pre_vs_far_pre,34,32,0.6105263157894737,0.6165924143767947,higher_in_positive,0.2142857142857143,0.16666666666666663,0.04761904761904767,0.2790594567317215,,0.02356582140451868,0.3379626708409469,47,0.11909696049959131,0.4252504663408506,,20,-0.14757948307879695,0.5346563811439432,,-0.028482522579205638
apparent_diffusion_q70_px2_per_norm_time,within_source_rank,near_pre_vs_far_pre,34,32,0.6035087719298246,0.612242979782351,higher_in_positive,0.2142857142857143,0.16666666666666663,0.04761904761904767,0.3111387901553855,,0.02356582140451868,0.20786015276907482,47,0.0940010304468591,0.5296899296952846,,20,-0.24442851884925743,0.2989940301161302,,-0.15042748840239833
apparent_diffusion_q70_um2_per_norm_time,within_source_rank,near_pre_vs_far_pre,34,32,0.6035087719298246,0.612242979782351,higher_in_positive,0.2142857142857143,0.16666666666666663,0.04761904761904767,0.3111387901553855,,0.02356582140451868,0.20786015276907463,47,0.0940010304468591,0.5296899296952846,,20,-0.24442851884925743,0.2989940301161302,,-0.15042748840239833
mask_centroid_drift_px,within_source_rank,near_pre_vs_far_pre,54,32,0.5830965909090908,0.634360236421686,lower_in_positive,0.0,0.09999999999999998,-0.09999999999999998,0.3051433214452438,,0.0022205773501110288,0.1618456126623724,76,-0.14459854715303255,0.21267239716673886,,40,-0.15441072951510326,0.34143487480256624,,-0.00981218236207071
front_radius_q70_delta_px,within_source_rank,near_pre_vs_far_pre,54,32,0.5482954545454546,0.6239004107288142,higher_in_positive,0.09999999999999998,0.024999999999999994,0.07499999999999998,0.5534928501295718,,0.004390072582533365,0.11678601772059717,76,0.05253342464886296,0.6522078984615487,,40,-0.3202452968698815,0.04394788687363801,,-0.26771187222101855
roi_norm_mean_abs_step_p95,within_source_rank,near_pre_vs_far_pre,54,32,0.5362215909090909,0.6133158289891172,higher_in_positive,0.04999999999999999,0.0,0.04999999999999999,0.6584810706466626,,0.002220577350111029,0.676182004236315,76,0.06368548083392848,0.5846872097696149,,40,-0.031112711790840405,0.8488543698001805,,0.032572769043088076
bright_fraction_060_delta,within_source_rank,near_pre_vs_far_pre,54,32,0.5355113636363636,0.6314369155819048,higher_in_positive,0.09999999999999998,0.025000000000000022,0.07499999999999996,0.6653131636706344,,0.0022865853658536584,0.16156767534943997,76,0.04951420309578505,0.671010474162304,,40,-0.11880431658003701,0.46529846594020424,,-0.06929011348425196
object_mean_residual,within_source_rank,near_pre_vs_far_pre,54,32,0.5355113636363636,0.6164974261116805,lower_in_positive,0.0,0.04999999999999999,-0.04999999999999999,0.6647331477408269,,0.00222057735011103,0.17496062687710975,76,-0.017561260782481027,0.8803150754021609,,40,0.044866806942278986,0.7833908388523637,,-0.02730554615979796
raw_roi_mean_delta_last_minus_first,within_source_rank,near_pre_vs_far_pre,54,32,0.5348011363636364,0.6099339408538702,lower_in_positive,0.09999999999999998,0.14999999999999997,-0.04999999999999999,0.6714315982749994,,0.0022205773501110296,0.4591139102176846,76,-0.07358533340345359,0.5275648827216202,,40,0.0429173480215266,0.7925913528600221,,0.030667985381926992
front_radius_q60_median_px,within_source_rank,near_pre_vs_far_pre,54,32,0.5348011363636362,0.6437483186070884,lower_in_positive,0.0,0.025000000000000022,-0.025000000000000022,0.6712591371788892,,0.002588974420932722,0.18916582859938572,76,-0.018927234389109985,0.8710824799952364,,40,-0.04127390750352471,0.8003692545626557,,-0.02234667311441472
temporal_energy_p95,within_source_rank,near_pre_vs_far_pre,54,32,0.5291193181818181,0.6201057975338483,higher_in_positive,0.09999999999999998,0.09999999999999998,0.0,0.7236370280122855,,0.002220577350111029,0.8374275676480234,76,0.041134700972706086,0.7242307625091452,,40,-0.1715214280580624,0.2899344974812377,,-0.1303867270853563
frame_diff_mse_p95,within_source_rank,near_pre_vs_far_pre,54,32,0.5291193181818181,0.6201057975338483,higher_in_positive,0.09999999999999998,0.09999999999999998,0.0,0.7236370280122855,,0.002220577350111029,0.6648823276962966,76,0.0371699105175055,0.7498936766372245,,40,-0.1715214280580624,0.2899344974812377,,-0.1343515175405569
front_gradient_peak_radius_slope_px_per_norm_time,within_source_rank,near_pre_vs_far_pre,50,32,0.5270935960591132,0.5967421440055865,higher_in_positive,0.0714285714285714,0.0,0.0714285714285714,0.752677618967193,,0.0032110788343122513,0.1932607245506234,70,0.06438865379817925,0.5964140858718404,,32,0.011068940097943526,0.9520553660513503,,0.05331971370023572
temporal_energy_mean,within_source_rank,near_pre_vs_far_pre,54,32,0.5213068181818182,0.6121917328559854,higher_in_positive,0.09999999999999998,0.04999999999999999,0.04999999999999999,0.7976868594368832,,0.00222057735011103,0.7281690036904103,76,0.021265197295962723,0.8553207451956387,,40,-0.11458584098577805,0.4814026540459543,,-0.09332064368981532
roi_norm_mean_abs_step_mean,within_source_rank,near_pre_vs_far_pre,54,32,0.5205965909090909,0.5959215189623471,higher_in_positive,0.0,0.0,0.0,0.8044567442244331,,0.0022205773501110288,0.7875712256091358,76,0.022751853330475975,0.8453271530295222,,40,-0.08852971066164987,0.5869750162319535,,-0.06577785733117389
object_candidate_rank,within_source_rank,near_pre_vs_far_pre,54,32,0.5198863636363636,0.6072658862876255,lower_in_positive,0.05625000000000002,0.08750000000000002,-0.03125,0.7960547759622618,,0.0029211295034079795,0.0,76,0.0036306693179194035,0.9751682826106999,,40,-0.24616136952683748,0.12572915301967633,,-0.24253070020891807
object_y_full_approx,within_source_rank,near_pre_vs_far_pre,54,32,0.5198863636363636,0.5998473435825191,higher_in_positive,0.04999999999999999,0.0,0.04999999999999999,0.8114343564159094,,0.0022226832231870323,0.1767898202994347,76,-0.01124090866415531,0.9232228425199996,,40,0.03858430141377533,0.8131391068895207,,-0.02734339274962002
masked_minus_background_mean_slope,within_source_rank,near_pre_vs_far_pre,54,32,0.5184659090909091,0.6027245434769399,higher_in_positive,0.04999999999999999,0.04999999999999999,0.0,0.8251012866795049,,0.0022205773501110288,0.5781004525786195,76,-0.03558184144603419,0.7602511466804461,,40,-0.07986860770697445,0.6242049955992817,,-0.044286766260940254
front_radius_q70_positive_step_fraction,within_source_rank,near_pre_vs_far_pre,54,32,0.5163352272727273,0.6305847370676074,lower_in_positive,-0.04999999999999999,0.09999999999999998,-0.14999999999999997,0.8456701605858329,,0.002795274123215684,0.36398625429553283,76,-0.00584269508399114,0.9600493271789888,,40,-0.22177761747068625,0.1690184620816293,,-0.21593492238669512
spatial_std_slope,within_source_rank,near_pre_vs_far_pre,54,32,0.5163352272727273,0.6073950094391826,higher_in_positive,0.0,0.0,0.0,0.8457170881894432,,0.0022205773501110296,0.5721075421394747,76,-0.0023543215979976023,0.9838963005796864,,40,-0.02105303154424864,0.8974027428728949,,-0.018698709946251037
dark_fraction_025_delta,within_source_rank,near_pre_vs_far_pre,54,32,0.5127840909090909,0.6038857235163175,higher_in_positive,0.07500000000000001,0.0,0.07500000000000001,0.8808019415282358,,0.002233272786826668,0.24516094962236806,76,0.024368971947816818,0.8344842321841429,,40,-0.0035075164962411628,0.9828626899567017,,0.020861455451575656
roi_norm_mean_slope,within_source_rank,near_pre_vs_far_pre,54,32,0.5120738636363636,0.6135117119686777,higher_in_positive,0.0,0.0,0.0,0.8874270421205658,,0.0022205773501110296,0.5832240213168814,76,-0.03989762958975181,0.7322069532115665,,40,-0.20813986215212144,0.19746125672185066,,-0.16824223256236964
frame_diff_abs_mean,within_source_rank,near_pre_vs_far_pre,54,32,0.5113636363636365,0.5979565219689887,higher_in_positive,0.09999999999999998,0.04999999999999999,0.04999999999999999,0.8945090809655247,,0.0022205773501110296,0.6168376064037338,76,0.008478960223052352,0.9420495513755383,,40,-0.10378206312789139,0.5239384165276013,,-0.09530310290483904
mask_centroid_path_px,within_source_rank,near_pre_vs_far_pre,54,32,0.5106534090909091,0.5935666933035314,lower_in_positive,0.04999999999999999,0.14999999999999997,-0.09999999999999998,0.9014651135306918,,0.0022205773501110296,0.7648575103265738,76,-0.03255127981260226,0.7801324980546502,,40,0.012044986680930084,0.9411964725455444,,0.020506293131672175
front_radius_q80_slope_px_per_norm_time,within_source_rank,near_pre_vs_far_pre,30,32,0.51,0.6492073179733027,lower_in_positive,0.09999999999999998,0.125,-0.025000000000000022,0.9470663785238884,,0.07950603579852919,0.15336694105565868,43,-0.10092925720016337,0.5195867018970894,,18,-0.44732819486033615,0.06269648281171292,,-0.34639893766017277
mask_area_fraction_iqr,within_source_rank,near_pre_vs_far_pre,54,32,0.5099431818181819,0.6029719680700786,lower_in_positive,0.0,0.04999999999999999,-0.04999999999999999,0.9086250577095611,,0.0022247930942422348,0.3839107963796472,76,-0.014866568395695298,0.8985741147528008,,40,-0.4260321273286452,0.006125314220999562,,-0.4111655589329499
persistence_mse_p95,within_source_rank,near_pre_vs_far_pre,54,32,0.5092329545454546,0.6037102657742032,higher_in_positive,0.09999999999999998,0.04999999999999999,0.04999999999999999,0.915528062063465,,0.002220577350111028,0.681991026318554,76,0.017783793195103308,0.8788098614514416,,40,-0.08993180607426055,0.5810422101403244,,-0.07214801287915723
mask_centroid_max_step_px,within_source_rank,near_pre_vs_far_pre,54,32,0.5078125,0.5943609348278254,higher_in_positive,0.04999999999999999,0.04999999999999999,0.0,0.9295096546297715,,0.002220577350111029,0.7553858029701687,76,-0.024020291422875133,0.8368196330030593,,40,-0.08303409123236283,0.6104843459826145,,-0.05901379980948769
object_area_ds_px,within_source_rank,near_pre_vs_far_pre,54,32,0.5063920454545455,0.6011014807910481,higher_in_positive,0.09999999999999998,0.04999999999999999,0.04999999999999999,0.943647282951019,,0.0022451728783116293,0.10986075143354154,76,-0.009682235208662208,0.9338429653149743,,40,-0.03378779655404826,0.8360289398261198,,-0.02410556134538605
mask_area_fraction_slope,within_source_rank,near_pre_vs_far_pre,54,32,0.5056818181818182,0.6181687466217765,higher_in_positive,0.0,0.0,0.0,0.9506315435369621,,0.002220577350111029,0.3709568317727134,76,0.071120355302485,0.5415232848594255,,40,0.1470057429562333,0.3653619715465888,,-0.0758853876537483
velocity_minus_persistence_mse,within_source_rank,near_pre_vs_far_pre,54,32,0.5042613636363636,0.6006465402840071,higher_in_positive,0.09999999999999998,0.04999999999999999,0.04999999999999999,0.9647488260415056,,0.0022205773501110296,0.7970380411936366,76,0.008244962944169414,0.9436461885764612,,40,-0.1048255756456307,0.5197508710082969,,-0.09658061270146129
velocity_mse_p95,within_source_rank,near_pre_vs_far_pre,54,32,0.5021306818181819,0.5903303485899382,higher_in_positive,0.09999999999999998,0.04999999999999999,0.04999999999999999,0.9858964877239837,,0.002220577350111029,0.67054335146267,76,0.009414949338584106,0.9356653459995249,,40,-0.07247668759571207,0.6567296991920946,,-0.06306173825712796
velocity_mse_mean,within_source_rank,near_pre_vs_far_pre,54,32,0.5,0.5991379955341832,higher_in_positive,0.09999999999999998,0.04999999999999999,0.04999999999999999,1.0,,0.00222057735011103,0.783022062622364,76,-0.0006744627450155279,0.9953863531351389,,40,-0.15529363559447734,0.3386477736094179,,-0.1546191728494618
