embedding_row_id,roi_id,embedding_cohort,cycleNo,source_stem,cohort_role,selection_subrole,validation_label,future_any_drop_within_8cycles,future_any_drop_within_16cycles,any_abrupt_drop,npz_path,n_frames,height,width,particle_prior_area_fraction,mask_prior_area_px,mask_prior_area_fraction,mask_fallback_frame_fraction,mask_low_area_fraction,mask_high_area_fraction,mask_fragmented_fraction,mask_centroid_jump_fraction,mask_candidate_area_cv,mask_accepted_area_cv,mask_accepted_area_fraction_median,mask_accepted_area_fraction_iqr,mask_accepted_centroid_path_px,mask_accepted_centroid_max_step_px,mask_candidate_centroid_max_jump_px,mask_mask_instability_score,particle_mean_mean,particle_mean_std,particle_mean_slope,particle_mean_first_mean,particle_mean_last_mean,particle_mean_last_minus_first,particle_mean_diff_abs_mean,particle_mean_diff_q10,particle_mean_diff_q90,particle_mean_diff_positive_fraction,particle_std_mean,particle_std_std,particle_std_slope,particle_std_first_mean,particle_std_last_mean,particle_std_last_minus_first,particle_std_diff_abs_mean,particle_std_diff_q10,particle_std_diff_q90,particle_std_diff_positive_fraction,particle_vs_context_mean_mean,particle_vs_context_mean_std,particle_vs_context_mean_slope,particle_vs_context_mean_first_mean,particle_vs_context_mean_last_mean,particle_vs_context_mean_last_minus_first,particle_vs_context_mean_diff_abs_mean,particle_vs_context_mean_diff_q10,particle_vs_context_mean_diff_q90,particle_vs_context_mean_diff_positive_fraction,particle_gradient_mean,particle_gradient_std,particle_gradient_slope,particle_gradient_first_mean,particle_gradient_last_mean,particle_gradient_last_minus_first,particle_gradient_diff_abs_mean,particle_gradient_diff_q10,particle_gradient_diff_q90,particle_gradient_diff_positive_fraction,video_embed_pc01,video_embed_pc02,video_embed_pc03,video_embed_pc04,video_embed_pc05,video_embed_pc06,video_embed_pc07,video_embed_pc08,video_embed_pc09,video_embed_pc10,video_embed_pc11,video_embed_pc12,video_embed_pc13,video_embed_pc14,video_embed_pc15,video_embed_pc16
transfer_ranked::cycle152_rank5_obj2,cycle152_rank5_obj2,transfer_ranked,152.0,17_c2_x10_HighHighCOV_150723,,,transfer_warning_roi_candidate,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle152_rank5_obj2.npz,96,96,96,0.4574652777777778,4216.0,0.4574652777777778,0.0,0.0,0.0,0.0,0.0,0.10578533082971024,0.10578533082971024,0.2985056925996205,0.012926944971537013,133.2704540695287,15.859782611856444,15.513602499645321,1.494019227387301,0.1311337697164466,0.02110390050516205,0.014973566641781488,0.11401199619285762,0.12416275963187218,0.010150763439014554,0.003605934428541284,-0.0024043649435043332,0.0025108650326728836,0.5263157894736842,0.17028353859980902,0.025610554594517797,0.025140623360411396,0.14717306848615408,0.16559181129559875,0.018418742809444666,0.003608968226533187,-0.004282882809638977,0.005177110433578493,0.5052631578947369,0.08009680558461696,0.0120945062545017,0.008273294581983694,0.07086815254297107,0.07585533987730742,0.00498718733433634,0.002759194530938801,-0.0014430075883865355,0.0015273399651050577,0.5157894736842106,0.03321310858397434,0.009595697109129357,0.008869741220008026,0.02465870208106935,0.03219222562620416,0.007533523545134813,0.001396003934113603,-0.001198124885559082,0.0017123017460107808,0.5157894736842106,4.6075697,-1.0749689,-0.5620117,1.5336965,1.6865239,0.73857564,0.4512797,-1.25727,-0.3797009,-1.2580813,-0.9221232,-0.027076263,0.19207814,-0.23888558,-0.24877188,-0.47774544
transfer_ranked::cycle153_rank7_obj3,cycle153_rank7_obj3,transfer_ranked,153.0,17_c2_x10_HighHighCOV_150723,,,transfer_warning_roi_candidate,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle153_rank7_obj3.npz,96,96,96,0.5055338541666666,4659.0,0.5055338541666666,0.0,0.0,0.0,0.0,0.0,0.062457586211727145,0.062457586211727145,0.35994848679974245,0.021517493024254153,128.14217510400454,4.921831118853398,5.425717778048313,1.3972719102117743,0.10572780847238998,0.00831105325264437,0.001636514790625046,0.10066022095270455,0.10124765592627227,0.0005874349735677242,0.0015019676402995461,-0.0021630123257637022,0.0015142738819122318,0.5052631578947369,0.17622933660944304,0.02214393135908932,0.03460640721407135,0.15343667520210147,0.17848084913566709,0.025044173933565617,0.0029360162584405195,-0.0023717641830444335,0.003889364004135132,0.5157894736842106,0.05400928315551331,0.007667923236996577,0.00781370588751105,0.04734251683112234,0.052441039704717696,0.005098522873595357,0.0014128188945745166,-0.0009660743176937103,0.0012797094881534588,0.5473684210526316,0.028163726460964728,0.0065197787393462695,0.012608193971226277,0.02133679366670549,0.03070380841381848,0.00936701474711299,0.0015486369203580052,-0.0010092012584209443,0.0021293401718139654,0.5157894736842106,-69.769005,32.54788,-3.8447943,0.46099716,-6.000069,1.7161276,26.033731,20.481577,-11.944629,2.6626267,2.5192988,15.319963,4.124907,0.017005255,-0.41189846,-3.4751542
transfer_ranked::cycle153_rank7_obj1,cycle153_rank7_obj1,transfer_ranked,153.0,17_c2_x10_HighHighCOV_150723,,,transfer_warning_roi_candidate,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle153_rank7_obj1.npz,96,96,96,0.5337456597222222,4919.0,0.5337456597222222,0.0,0.0,0.0,0.0,0.0,0.07272432904875592,0.07272432904875592,0.35840618011791014,0.037101036796096776,140.5070954626914,9.003885582594908,16.46915265558142,1.5363399067851247,0.11049778658586244,0.009097010710536549,0.0002884786604836426,0.10564820398576558,0.10502768075093627,-0.0006205232348293066,0.0019070783728047421,-0.002334253489971161,0.0023714840412139967,0.5368421052631579,0.158614798138539,0.015873746541792275,0.026356165383740814,0.14175440091639757,0.16061478108167648,0.01886038016527891,0.0020789935400611476,-0.0022540688514709473,0.0030579209327697768,0.4631578947368421,0.02980021193313102,0.006557463969750952,0.004557882421217932,0.025262457318603992,0.02776929666288197,0.002506839344277978,0.0018616384581515663,-0.0012141764163970947,0.001066783070564271,0.4842105263157895,0.0322948963730596,0.00849154916234679,0.01614971944375791,0.023532654682639986,0.035449604503810406,0.01191694982117042,0.002184368709200307,-0.0018530577421188353,0.002737607061862947,0.5052631578947369,6.4378047,-0.2351897,-9.190379,16.676626,-24.989973,-15.978377,-6.2180967,5.936891,3.9605377,3.0444868,0.83149946,-0.8996509,0.08406793,0.37118265,-2.7390943,-3.2101853
transfer_ranked::cycle153_rank7_obj2,cycle153_rank7_obj2,transfer_ranked,153.0,17_c2_x10_HighHighCOV_150723,,,transfer_warning_roi_candidate,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle153_rank7_obj2.npz,96,96,96,0.4473741319444444,4123.0,0.4473741319444444,0.010416666666666666,0.0,0.0,0.0,0.010416666666666666,0.17511911962271756,0.1729617610840539,0.30439000727625515,0.025951976715983538,410.70257695399124,18.99546172431044,22.711617075820683,2.1833784277507204,0.12446126497040193,0.019774304784691075,0.019341823942575262,0.10720504028722644,0.12006660364568233,0.012861563358455896,0.0033242168395142806,-0.002451762557029724,0.0032359838485717814,0.5157894736842106,0.1670193518511951,0.02717079539336526,0.04364442547840869,0.13822304108180106,0.1692601835820824,0.031037142500281334,0.0028030811171782643,-0.0018138274550437926,0.0033696353435516374,0.47368421052631576,0.07448433622873078,0.011536568178912911,0.010015712501289152,0.06517546798568219,0.07138057285919785,0.0062051048735156655,0.0024011692718455668,-0.0016196414828300474,0.0017941981554031388,0.5052631578947369,0.033835772541351616,0.008673630542533737,0.014977014265935298,0.02442324726143852,0.03556680859765038,0.01114356133621186,0.0014700627052470258,-0.00204738974571228,0.0015493065118789675,0.5157894736842106,4.642253,-1.0396838,-0.5610202,1.4591004,1.7955585,0.7693865,0.4585959,-1.2425648,-0.36707726,-1.2137635,-0.8185153,0.019262655,0.21108003,-0.23221722,-0.23386644,-0.389305
transfer_ranked::cycle153_rank7_obj4,cycle153_rank7_obj4,transfer_ranked,153.0,17_c2_x10_HighHighCOV_150723,,,transfer_warning_roi_candidate,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle153_rank7_obj4.npz,96,96,96,0.4790581597222222,4415.0,0.4790581597222222,0.0,0.0,0.0,0.0,0.0,0.026637314076789757,0.026637314076789757,0.36387315968289924,0.01240090600226501,72.46022671182385,3.197027881579934,3.8746811843961217,0.7814313423249548,0.11744679937449594,0.012940649331654277,0.004946466060067264,0.10849283752031624,0.11143608996644616,0.002943252446129918,0.0017955506318493894,-0.0034989163279533384,0.0022568032145500196,0.5157894736842106,0.1827263404460003,0.03473550983103446,0.0583392476000507,0.1462695887312293,0.18871884536929429,0.04244925663806498,0.004520326382235477,-0.005890867114067077,0.00674230754375458,0.49473684210526314,0.05884107609745115,0.009888034791082169,0.008851795819751214,0.050271424697712064,0.056326652178540826,0.006055227480828762,0.0012339375913143157,-0.0019251033663749695,0.0016480982303619385,0.5157894736842106,0.03401679048935572,0.008481362115561858,0.015870059701162825,0.025094045500736684,0.036770467879250646,0.011676422378513962,0.001772439577861836,-0.0016883954405784605,0.0025465361773967755,0.5052631578947369,4.9143624,-1.0279785,-0.28932965,0.1370214,1.6813768,0.04928379,0.7921312,-1.5864487,-0.3184425,-1.0534551,-0.8823913,-0.05013891,0.04265635,-0.24968486,-0.17944469,-0.30717304
transfer_ranked::cycle154_rank6_obj3,cycle154_rank6_obj3,transfer_ranked,154.0,17_c2_x10_HighHighCOV_150723,,,transfer_warning_roi_candidate,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle154_rank6_obj3.npz,96,96,96,0.5476345486111112,5047.0,0.5476345486111112,0.0,0.0,0.0,0.0,0.0,0.22885261046613864,0.22885261046613864,0.2952248860709332,0.1412720427977016,526.6613479824008,15.280951275007679,18.960144603184684,2.228852610466139,0.09484848744856815,0.008818467223920797,0.0028171482899216425,0.08897151821292937,0.09065595478750765,0.0016844365745782852,0.0008481147257905257,-0.0011763885617256163,0.0009357377886772162,0.4842105263157895,0.15828449643837908,0.027141185001760482,0.0318000935661347,0.1349935985635966,0.1579975481145084,0.023003949550911784,0.0029265475116277994,-0.0035707056522369385,0.00410316586494446,0.45263157894736844,0.021963623585179448,0.0038657531567455193,0.004523186075510759,0.019088684348389506,0.022280362667515874,0.0031916783191263676,0.0010658870402135347,-0.0011245846748352052,0.0010223120450973515,0.4842105263157895,0.027547784537697833,0.00635227331468369,0.007923842030913402,0.022458275430835783,0.028374972462188452,0.005916697031352669,0.0012119602215917486,-0.00172145813703537,0.001579989492893222,0.4631578947368421,-5.5749497,-3.9999099,-16.312351,-5.203072,-12.027201,45.23498,-26.347307,24.190332,8.158258,-5.543696,1.7126737,1.0539781,0.1098364,-0.33444342,0.012057215,-0.2131291
transfer_ranked::cycle154_rank6_obj1,cycle154_rank6_obj1,transfer_ranked,154.0,17_c2_x10_HighHighCOV_150723,,,transfer_warning_roi_candidate,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle154_rank6_obj1.npz,96,96,96,0.5501302083333334,5070.0,0.5501302083333334,0.0,0.0,0.0,0.0,0.0,0.08889124147420599,0.08889124147420599,0.36400394477317555,0.05872781065088761,184.09034174258164,10.641812136907362,16.98856995839785,2.0064989679594314,0.10822935518808663,0.008367775258712809,-2.4400051375996905e-05,0.10360813629813492,0.10321618220768869,-0.00039195409044623375,0.0010520455868620621,-0.0015493914484977721,0.0011740565299987796,0.49473684210526314,0.15558772658308348,0.015496948520743103,0.017790703218161407,0.1418327772989869,0.15463757468387485,0.012804797384887934,0.0018149615902649729,-0.002666887640953064,0.0021891683340072637,0.49473684210526314,0.028277145853887003,0.004970791103585142,0.002759658107438045,0.024691922590136528,0.026496783830225468,0.0018048612400889397,0.0008486783818194741,-0.000956214964389801,0.0013061225414276153,0.49473684210526314,0.03235084662446752,0.008408907765928217,0.010518357835796462,0.02553529804572463,0.033585987286642194,0.008050689240917563,0.0016906656324863433,-0.002382831275463104,0.0018158078193664551,0.4421052631578947,6.016195,-0.1705775,-5.896502,11.7689905,-15.797124,-10.470928,-3.7404418,4.1400614,2.6482244,1.3304759,0.043957144,-0.7320497,0.06599798,0.45526874,-2.5497217,-3.3447008
transfer_ranked::cycle154_rank6_obj4,cycle154_rank6_obj4,transfer_ranked,154.0,17_c2_x10_HighHighCOV_150723,,,transfer_warning_roi_candidate,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle154_rank6_obj4.npz,96,96,96,0.5648871527777778,5206.0,0.5648871527777778,0.0,0.0,0.0,0.0,0.0,0.12680336208534587,0.12680336208534587,0.36256242796772953,0.05085478294275836,260.6867559281066,12.651894430740109,14.137458724297622,2.126803362085346,0.09836466346556942,0.00743192949240584,0.0008225330948522771,0.09397740173153579,0.0941776866093278,0.00020028487779200077,0.0009798465590727956,-0.0014112547039985656,0.00100194811820984,0.49473684210526314,0.16710072297913334,0.02144566987217472,0.02342366973975121,0.14842966082505882,0.16518121771514416,0.01675155689008534,0.002036379669841967,-0.002893239259719848,0.002577826380729679,0.47368421052631576,0.04764647226935873,0.006211075360226831,0.004544250549479705,0.04273456509690732,0.045803284854628146,0.003068719757720828,0.0006297753045433446,-0.0009001418948173523,0.000754397362470627,0.5157894736842106,0.02676949983773132,0.0062151884464225465,0.007955037393443994,0.021676491654943675,0.0277164273429662,0.006039935688022524,0.001097606181314117,-0.0013886213302612303,0.0013888694345951117,0.4631578947368421,-3.0182335,0.36037314,-1.8371849,0.6599091,2.0366802,0.3738975,2.9522176,0.77369744,-1.0716971,-0.34869772,-0.32028165,0.68101984,0.3515234,0.2184639,0.112166606,-0.29927588
transfer_ranked::cycle154_rank6_obj2,cycle154_rank6_obj2,transfer_ranked,154.0,17_c2_x10_HighHighCOV_150723,,,transfer_warning_roi_candidate,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle154_rank6_obj2.npz,96,96,96,0.4710286458333333,4341.0,0.4710286458333333,0.0,0.0,0.0,0.0,0.0,0.14407305076493362,0.14407305076493362,0.21366044690163558,0.008235429624510487,138.98595728102782,7.829656111448537,7.906958250556778,1.5918434391089735,0.11778609710745513,0.01878686014171826,0.014077410039482373,0.10272654285654426,0.1127799681853503,0.010053425328806043,0.0021314758219217,-0.002855488657951355,0.0026595056056976335,0.47368421052631576,0.16473743265184262,0.027253840859197437,0.03046157881713563,0.14100822829641402,0.1628102264367044,0.02180199814029038,0.0025819016130347,-0.0033391565084457397,0.0025486975908279425,0.47368421052631576,0.06931302331698437,0.011123820344950927,0.009385956249670249,0.06013408617582172,0.06675712449941784,0.00662303832359612,0.0014579708246808304,-0.001809878647327423,0.001987683027982713,0.4631578947368421,0.03451457689516246,0.009014944538709269,0.010615596403703872,0.026593117974698544,0.034574415534734726,0.007981297560036182,0.0012021824913589579,-0.0017969265580177305,0.0014209214597940452,0.4421052631578947,4.732234,-0.9572271,-0.47205582,1.4634302,1.8852633,0.853252,0.4324396,-0.9506178,-0.22948483,-1.4663056,-0.82778096,0.05163522,0.01800869,-0.31855002,-0.19287,-0.49246928
transfer_ranked::cycle155_rank10_obj1,cycle155_rank10_obj1,transfer_ranked,155.0,17_c2_x10_HighHighCOV_150723,,,transfer_warning_roi_candidate,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle155_rank10_obj1.npz,96,96,96,0.578125,5328.0,0.578125,0.0,0.0,0.0,0.0,0.0,0.1268565683353315,0.1268565683353315,0.3891704204204204,0.05780780780780781,311.3970773158565,12.061901276127633,9.435640154225126,2.1268565683353313,0.09616075223311782,0.008066408864283718,0.00035407055246156245,0.09135290863923728,0.09160856157541275,0.0002556529361754656,0.0011953424466283698,-0.0023364380002021787,0.001957222819328308,0.5263157894736842,0.16708059050142765,0.01793865437014325,0.015401427394028831,0.15359927900135517,0.16335069807246327,0.009751419071108103,0.0027220603666807475,-0.003819119930267334,0.0032293766736984286,0.5157894736842106,0.04594306597330918,0.0056160680844628205,0.0035801492079362814,0.04179525782819837,0.04403180966619402,0.0022365518379956484,0.0006710488153131384,-0.000981380045413971,0.0009410493075847627,0.49473684210526314,0.027869931150538225,0.004663468659106615,0.004960259050610917,0.02548256207956001,0.028526632930152118,0.0030440708505921066,0.0015988488730631376,-0.0025918677449226378,0.0021730151027441165,0.5263157894736842,-1.7749125,1.5717472,-1.2189806,0.35477296,1.2741091,0.12827232,2.6697838,0.27125692,-0.45027924,-0.6684125,-0.26290995,-0.19508176,-1.3862119,-0.041505653,-0.008065783,0.7606409
transfer_ranked::cycle155_rank10_obj2,cycle155_rank10_obj2,transfer_ranked,155.0,17_c2_x10_HighHighCOV_150723,,,transfer_warning_roi_candidate,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle155_rank10_obj2.npz,96,96,96,0.5517578125,5085.0,0.5517578125,0.0,0.0,0.0,0.0,0.0,0.06360144983279165,0.06360144983279165,0.3674532940019666,0.017305801376597818,138.61160654924356,10.582108184225001,15.88779610265303,1.5074723513874122,0.10397708687620859,0.00887581650025774,-0.00021483973340731565,0.09894901257939637,0.09878737828694284,-0.00016163429245352745,0.0012095568211455093,-0.001831105351448059,0.0017044663429260259,0.5263157894736842,0.15475938220818838,0.012791044288020253,0.01226026079012564,0.14503266056999564,0.15263668121770024,0.007604020647704601,0.0024798509321714702,-0.0029423147439956664,0.0032033830881118795,0.5263157894736842,0.028481641861920554,0.0048354710831772715,0.0026203164321937,0.0251591585110873,0.026748445350676775,0.0015892868395894766,0.0008077193247644525,-0.0010031074285507201,0.0010444119572639468,0.5263157894736842,0.03304455437076589,0.006180383205872721,0.006073457810586118,0.03004864841932431,0.03380924294469878,0.003760594525374472,0.0022786737076546017,-0.003819008916616439,0.0029384233057499136,0.5052631578947369,5.3608685,-0.7590291,-6.483012,10.848221,-14.479814,-9.305084,-3.0749047,2.6385179,2.4783256,1.5996169,1.5126323,-0.08875245,-0.7211872,-0.2593216,0.22212216,0.64893943
transfer_ranked::cycle155_rank10_obj3,cycle155_rank10_obj3,transfer_ranked,155.0,17_c2_x10_HighHighCOV_150723,,,transfer_warning_roi_candidate,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle155_rank10_obj3.npz,96,96,96,0.4411892361111111,4066.0,0.4411892361111111,0.0,0.0,0.0,0.0,0.0,0.0858685795711176,0.0858685795711176,0.22860304968027545,0.006763403836694548,91.46048332425825,7.084418272913283,7.18245687775147,1.038581947532141,0.12245506878631811,0.017111963247314847,0.011574396445924812,0.10990591743029654,0.11715856334194541,0.0072526459116488695,0.0026731578143019425,-0.0035915732383728026,0.003043623268604281,0.5052631578947369,0.17147795545558134,0.02311576489810413,0.02607809715741078,0.15303918556310236,0.16916578286327422,0.016126597300171852,0.003949236634530519,-0.004272688925266266,0.00519145429134369,0.47368421052631576,0.07468551374040544,0.010607450169478585,0.008774026786697262,0.06658368941862136,0.0720791487256065,0.00549545930698514,0.0018884798021692978,-0.00266362577676773,0.002060481905937196,0.49473684210526314,0.03652764010863999,0.006936537074303536,0.007198823911147495,0.0316104402882047,0.03615232260199264,0.004541882313787937,0.0018187169377741062,-0.0022960342466831207,0.002560589462518698,0.45263157894736844,4.6874437,-0.9741538,-0.5384233,1.4560518,1.7779613,0.97495896,0.3441652,-1.0498884,-0.27478865,-1.4205574,-0.75716525,0.010677482,0.016933521,-0.36083078,-0.217126,-0.37573972
transfer_ranked::cycle155_rank10_obj4,cycle155_rank10_obj4,transfer_ranked,155.0,17_c2_x10_HighHighCOV_150723,,,transfer_warning_roi_candidate,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle155_rank10_obj4.npz,96,96,96,0.4841579861111111,4462.0,0.4841579861111111,0.0,0.0,0.0,0.0,0.0,0.02146258675006679,0.02146258675006679,0.3581353653070372,0.013054683998207084,53.729353216922284,1.8291811138404679,4.252001907033347,0.5811433494263405,0.11364537198096514,0.013358582150172084,0.001913518155204899,0.10517341643571854,0.10642314609140158,0.0012497296556830406,0.0014210291598972522,-0.001884979009628296,0.0018576383590698312,0.5263157894736842,0.18611487544452152,0.027966341593706076,0.02632780890604585,0.16614287346601486,0.1826226911507547,0.016479817684739828,0.005390297503847825,-0.00644514262676239,0.00698554217815402,0.4421052631578947,0.05762381642125547,0.00963209654645816,0.004328539033333989,0.050689807161688805,0.053467660676687956,0.0027778535149991512,0.0010102851610434684,-0.0013800784945487976,0.0015341132879257218,0.47368421052631576,0.03598438088859742,0.006537094349382622,0.006594752473996683,0.03238463628804311,0.036411149601917714,0.004026513313874602,0.0021277713932489092,-0.003484543412923812,0.0029625367373228195,0.5157894736842106,4.910415,-1.0113059,-0.2978532,0.18525515,1.711359,0.037958574,0.74419403,-1.5345148,-0.3377202,-1.0721916,-0.9066716,-0.016765833,0.1883143,-0.10161305,-0.2890222,-0.27490887
transfer_ranked::cycle156_rank3_obj1,cycle156_rank3_obj1,transfer_ranked,156.0,18_c2_xN_HighHighCOV_170723,,,transfer_warning_roi_candidate,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle156_rank3_obj1.npz,96,96,96,0.5023871527777778,4630.0,0.5023871527777778,0.0,0.0,0.0,0.0,0.0,0.06980778652762766,0.06980778652762766,0.4323974082073434,0.02246220302375812,177.57335765619234,7.43506841188529,7.273058528550545,1.9195302621129646,0.1046295336758097,0.008775737037829641,0.008647921351120684,0.10275311884470284,0.10671548685058951,0.003962368005886674,0.001016201471027575,-0.0011450886726379395,0.0011929064989089967,0.6631578947368421,0.17886496040349206,0.013423267344535078,0.014004769485405388,0.1749999225139618,0.18146153865382075,0.006461616139858961,0.0015177135404787565,-0.0014443784952163697,0.0022238403558731083,0.6421052631578947,0.05605835797420392,0.0073241207317407036,0.007955178630432685,0.053960409481078386,0.05780230916570872,0.0038418996846303344,0.0007560178245368756,-0.0008642666041851043,0.0010161131620407104,0.6736842105263158,0.032484312173134335,0.0016948323683595862,0.001624294514671828,0.03213290107669309,0.03285837807925418,0.0007254770025610924,0.00022246065108399643,-0.0002796754240989685,0.00033337995409965515,0.6210526315789474,-165.29321,65.00623,1.3815731,7.656517,1.1496965,-2.3706443,-30.553349,-32.90918,14.5905075,-3.3536544,-2.4490306,-4.6097794,0.96210474,0.5140157,0.08953217,-3.7819753
transfer_ranked::cycle156_rank3_obj2,cycle156_rank3_obj2,transfer_ranked,156.0,18_c2_xN_HighHighCOV_170723,,,transfer_warning_roi_candidate,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle156_rank3_obj2.npz,96,96,96,0.4195963541666667,3867.0,0.4195963541666667,0.0,0.0,0.0,0.0,0.0,0.15545882705533406,0.15545882705533406,0.22601499870700803,0.08242823894491857,197.33733089785375,7.832035389120959,7.805287669782677,2.155458827055334,0.13656656141392887,0.020294298805086982,0.022645211245711026,0.1310211163945496,0.14212205354124308,0.011100937146693468,0.0021278276255256253,-0.0023519933223724366,0.0028230398893356328,0.6631578947368421,0.19015585413823524,0.020003837148372377,0.025298134394988667,0.18318395176902413,0.1960127712227404,0.012828819453716278,0.001981628411694577,-0.0019906491041183473,0.002682700753211976,0.6842105263157895,0.0914079671104749,0.015866064805695586,0.020411340654203625,0.08605491649359465,0.09664887166582048,0.010593955172225833,0.0015310393352257578,-0.00173267126083374,0.0023149028420448308,0.6631578947368421,0.04271643756267925,0.0037934222374669713,0.004176866123932857,0.04167964914813638,0.04371844639535993,0.002038797247223556,0.0005351804981106206,-0.000482410192489624,0.0006141223013401036,0.6736842105263158,4.4148765,-1.0792297,-0.8391367,1.3901271,1.3165056,1.2578787,0.06227978,-0.8346488,-0.28798792,-1.6655871,-0.7754897,0.08122481,0.008556568,-0.33305645,-0.3811335,-0.45034218
transfer_ranked::cycle156_rank3_obj3,cycle156_rank3_obj3,transfer_ranked,156.0,18_c2_xN_HighHighCOV_170723,,,transfer_warning_roi_candidate,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle156_rank3_obj3.npz,96,96,96,0.5287543402777778,4873.0,0.5287543402777778,0.0,0.0,0.0,0.0,0.0,0.019791474957251858,0.019791474957251858,0.3539913810794172,0.00820849579314592,42.47121079888786,2.2618051503055066,5.740926334835358,0.4621999207790004,0.10788120112071435,0.011305556194956169,0.010358823770561213,0.10578822204843163,0.11034982185810804,0.004561599809676409,0.0013695919984265377,-0.0015853673219680786,0.0015032410621643067,0.6631578947368421,0.1833082294712464,0.01802337528602212,0.01825168653938573,0.1785050304606557,0.1869484456256032,0.00844341516494751,0.0020290961391047427,-0.0024502813816070558,0.0028338253498077395,0.631578947368421,0.054224657476879656,0.007835910331645823,0.00752086813331189,0.05223253311123699,0.0556672828970477,0.003434749785810709,0.0008808385384710211,-0.0010189056396484376,0.0010697945952415468,0.6526315789473685,0.03674597192245225,0.0028614761312376674,0.002627424564519819,0.03619101096410304,0.03735955781303346,0.0011685468489304185,0.00035159713343570106,-0.0004003465175628662,0.0004957772791385651,0.6105263157894737,2.9277422,-0.8741614,-1.641562,-35.962082,-14.63009,-5.083542,-0.57478213,-5.3436213,-0.8558933,-2.385316,-0.43043047,-2.8170886,13.136601,7.034537,-4.7141786,3.4886677
transfer_ranked::cycle156_rank3_obj4,cycle156_rank3_obj4,transfer_ranked,156.0,18_c2_xN_HighHighCOV_170723,,,transfer_warning_roi_candidate,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle156_rank3_obj4.npz,96,96,96,0.5400390625,4977.0,0.5400390625,0.0,0.0,0.0,0.0,0.0,0.1965531721106459,0.1965531721106459,0.18615631906771146,0.010196905766526015,137.4144566436805,15.152143113974176,14.773662269091824,1.6279537621489844,0.10771033687827487,0.01633574287012869,0.015937966433804986,0.10371590335853398,0.1110651521012187,0.007349248742684722,0.0018058562749310543,-0.0020508185029029847,0.002491250634193421,0.6631578947368421,0.1777230113123854,0.013737796387982528,0.013918979285457657,0.17364973109215498,0.18007461866363883,0.0064248875714838505,0.0016254765422720658,-0.0017031192779541015,0.001756715774536133,0.6631578947368421,0.06050320357705156,0.010950563848844793,0.010862459591829887,0.05743160028941929,0.0625120272161439,0.005080426926724613,0.001093952593050505,-0.0013471096754074097,0.0016609176993370059,0.6842105263157895,0.039134425149920084,0.004468774220119559,0.00423122838994046,0.0380024736514315,0.03991975763347,0.001917283982038498,0.0004964751240454222,-0.0006046831607818603,0.0007549293339252473,0.6526315789473685,3.4437065,-0.71410054,-5.873299,-0.7928409,-4.749756,19.671768,-11.616663,-15.700638,-21.486507,43.53369,2.934275,0.6239215,-0.32726845,-0.5957922,-0.82494915,5.604786
