x,y,n,spearman_rho,p_value,abs_rho
video_embed_pc06,cycleNo,172,0.018746489757284816,0.8071637514911085,0.018746489757284816
particle_std_diff_positive_fraction,cycleNo,172,0.016014842526862902,0.8348272355650568,0.016014842526862902
video_embed_pc06,mask_mask_instability_score,172,0.01333352200968617,0.8621797469542851,0.01333352200968617
video_embed_pc02,future_any_drop_within_8cycles,72,0.020048818161012734,0.8672447211542672,0.020048818161012734
particle_mean_diff_q90,mask_mask_instability_score,172,0.012451460060164172,0.8712153771275866,0.012451460060164172
particle_std_first_mean,cycleNo,172,-0.012191649283833745,0.8738800497891747,0.012191649283833745
particle_vs_context_mean_diff_q10,mask_mask_instability_score,172,0.011868921820773972,0.8771919810521658,0.011868921820773972
video_embed_pc02,cycleNo,172,0.010336706129150563,0.8929441885273993,0.010336706129150563
mask_accepted_area_fraction_iqr,future_any_drop_within_8cycles,72,0.014702466651409339,0.9024414569303928,0.014702466651409339
video_embed_pc10,future_any_drop_within_8cycles,72,-0.01202929089660764,0.9201148025241157,0.01202929089660764
video_embed_pc04,mask_mask_instability_score,172,-0.00758596861133025,0.9213248548117627,0.00758596861133025
video_embed_pc08,cycleNo,172,0.0047860365365108085,0.9503152175712851,0.0047860365365108085
particle_vs_context_mean_diff_positive_fraction,particle_mean_last_minus_first,172,-0.0047179656234272935,0.9510209882637002,0.0047179656234272935
video_embed_pc10,mask_mask_instability_score,172,0.004168568170535121,0.9567185803360689,0.004168568170535121
video_embed_pc07,future_any_drop_within_8cycles,72,0.005346351509603395,0.9644487462856428,0.005346351509603395
mask_low_area_fraction,particle_mean_last_minus_first,172,-0.0031794263178197705,0.9669819279455917,0.0031794263178197705
video_embed_pc07,mask_mask_instability_score,172,-0.002866701335946501,0.9702279744750066,0.002866701335946501
particle_vs_context_mean_first_mean,future_any_drop_within_8cycles,72,-0.004009763632202547,0.9733327812477214,0.004009763632202547
video_embed_pc01,future_any_drop_within_8cycles,72,0.0013365878774008488,0.9911094872848633,0.0013365878774008488
