roi_id,cycleNo,cohort_role,is_event_roi,event_reference_cycle,validation_score,front_quality_score,degradation_mode_hypothesis,timing_elapsed_s,thresholds_finite,phase_slope_median_per_s,phase_slope_iqr_per_s,phase_slope_positive_fraction,phase_slope_negative_fraction,phase_slope_abs_median_per_s,radius2_slope_median_px2_per_s,radius2_slope_iqr_px2_per_s,radius2_slope_positive_fraction,radius2_slope_negative_fraction,diffusion_proxy_median_um2_per_s,diffusion_proxy_iqr_um2_per_s,default_q70_diffusion_proxy_um2_per_s,q70_phase_slope_bootstrap_p05,q70_phase_slope_bootstrap_p50,q70_phase_slope_bootstrap_p95,q70_radius2_slope_bootstrap_p05_px2_per_s,q70_radius2_slope_bootstrap_p50_px2_per_s,q70_radius2_slope_bootstrap_p95_px2_per_s,threshold_robust_phase_score,diffusion_proxy_abs_median_um2_per_s,threshold_robust_diffusion_score
cycle110_rank24_obj1,110.0,future8_positive,0,110.0,,,,9080.69766931,7,5.228350674390018e-07,4.3403199835098454e-07,1.0,0.0,5.228350674390018e-07,-0.0006633483908045151,0.00018722707564610102,0.0,1.0,-1.5283546924136028e-06,4.313711822886168e-07,-1.7727663535894833e-06,-8.013223162003055e-07,5.551150658985691e-07,1.9139748772052963e-06,-0.001069951047453085,-0.0007558235584923163,-0.0004604939329097614,0.4444444444444444,1.5283546924136028e-06,0.9930555555555556
cycle44_rank4_obj1,44.0,future8_negative,0,44.0,,,,9321.254368328,7,6.12372319046642e-07,5.6148428837824e-07,1.0,0.0,6.12372319046642e-07,-0.00048127012952001847,0.0006142201939419698,0.0,1.0,-1.1088463784141226e-06,1.4151633268422986e-06,-1.1457362841783354e-06,-9.696188464987906e-07,6.087589777660186e-07,2.321714158299374e-06,-0.0007690230733505691,-0.0004627035579771045,-0.000130166840080987,0.4027777777777778,1.1088463784141226e-06,0.47916666666666674
cycle76_rank8_obj1,76.0,future8_negative,0,76.0,,,,9131.576459066,7,3.785021432779333e-07,2.687724267496986e-07,0.8571428571428571,0.14285714285714285,3.785021432779333e-07,-0.0014639828054539797,0.0008027627680289595,0.0,1.0,-3.3730163837659693e-06,1.8495654175387225e-06,-3.3730163837659693e-06,-8.484509407137782e-07,3.732462393405945e-07,1.553311089122091e-06,-0.002371978021330694,-0.0014556598840693826,-0.0006355980856176096,0.013888888888888867,3.3730163837659693e-06,0.7291666666666666
cycle152_rank15_obj3,152.0,future8_positive,0,152.0,,,,12557.445742552,7,-2.1025863546349785e-06,2.693457865689631e-06,0.14285714285714285,0.8571428571428571,2.1025863546349785e-06,0.000583114018154022,0.000851174261343913,0.7142857142857143,0.2857142857142857,1.3434946978268669e-06,1.9611054981363757e-06,1.3434946978268669e-06,-4.3296280909339725e-06,-2.0538152763054114e-06,7.777025483825398e-08,-8.300547443315821e-05,0.0005669596724774589,0.0011856039719910364,-0.0694444444444445,1.3434946978268669e-06,-0.17361111111111113
cycle151_rank14_obj1,151.0,future8_positive,0,151.0,,,,12438.259448892,7,9.446684719519224e-07,1.1257804016682544e-06,0.8571428571428571,0.14285714285714285,9.446684719519224e-07,0.0014115429679690367,0.0012169770720114076,1.0,0.0,3.2521949982006607e-06,2.8039151739142834e-06,3.2521949982006607e-06,-1.4684746731593702e-06,1.0254560347156848e-06,3.091411335854468e-06,-5.824931658538813e-05,0.001380659230405441,0.0028908257167209015,-0.0833333333333334,3.2521949982006607e-06,0.5625
cycle84_rank23_obj3,84.0,future8_positive,0,84.0,,,,9150.381473104,7,9.14086053570685e-08,3.090240742579266e-07,0.8571428571428571,0.14285714285714285,9.14086053570685e-08,0.0008167706294314386,0.0007411815109782238,0.8571428571428571,0.14285714285714285,1.8818395302100345e-06,1.7076822012938276e-06,1.8818395302100345e-06,-1.8027290876302944e-06,1.4291087226171717e-09,1.840064419586265e-06,-0.0007079650020770153,0.0006743533328113871,0.001777045691829821,-0.09722222222222218,1.8818395302100345e-06,0.1527777777777778
cycle78_rank22_obj3,78.0,future8_positive,0,78.0,,,,9143.028396564,7,1.706579794072218e-07,4.320133703446292e-07,0.8571428571428571,0.14285714285714285,1.706579794072218e-07,-9.339466645375634e-05,0.000188348146108157,0.2857142857142857,0.7142857142857143,-2.151813115094546e-07,4.339541286331938e-07,-4.30707430774156e-07,-1.6078241558226457e-06,-4.551066544236656e-08,1.7138825747180386e-06,-0.0005434008395232234,-0.00018699629617362147,8.500917181481961e-05,-0.09722222222222218,2.151813115094546e-07,0.11805555555555555
cycle131_rank5_obj3,131.0,future8_negative,0,131.0,,,,12533.551364744,7,-1.189906067866168e-06,1.274657667735039e-06,0.14285714285714285,0.8571428571428571,1.189906067866168e-06,-0.0030559416583942713,0.000653880927117394,0.0,1.0,-7.040889580940401e-06,1.5065416560784753e-06,-8.211531357269026e-06,-2.5491350997205436e-06,-1.2663391252790101e-06,-6.400507595581035e-08,-0.005716612517313341,-0.0034400132304298423,-0.001978809635284744,-0.09722222222222224,7.040889580940401e-06,0.9652777777777778
cycle154_rank16_obj3,154.0,future8_positive,0,154.0,,,,12443.325540528,7,-2.4222712475944126e-06,3.461473245993314e-06,0.14285714285714285,0.8571428571428571,2.4222712475944126e-06,0.0011627388490553882,0.001262568211260584,0.7142857142857143,0.2857142857142857,2.6789503082236144e-06,2.9089571587443855e-06,2.6789503082236144e-06,-4.781925231025116e-06,-2.4017419433857426e-06,-4.005333515829227e-07,0.0007266835122332966,0.001174919839675383,0.0017060107618267638,-0.0972222222222223,2.6789503082236144e-06,-0.07638888888888881
cycle158_rank12_obj2,158.0,future8_negative,0,158.0,,,,19531.183546792,7,7.846433540920066e-08,2.6427882981643036e-07,0.7142857142857143,0.2857142857142857,7.846433540920066e-08,-0.001159208371171159,0.0005453775558906403,0.0,1.0,-2.6708160871783503e-06,1.2565498887720352e-06,-2.6708160871783503e-06,-6.122088863288784e-07,4.374136205529415e-09,6.752289213450171e-07,-0.001953116237063512,-0.0011629240973708567,-0.0005063339881865803,-0.16666666666666669,2.6708160871783503e-06,0.8125
cycle129_rank7_obj1,129.0,future8_negative,0,129.0,,,,11971.851669512,7,-3.125075136659221e-08,2.444212193728595e-07,0.42857142857142855,0.5714285714285714,1.1078703152673665e-07,-0.00014567420285704395,0.00034051264771858,0.2857142857142857,0.7142857142857143,-3.3563336338262926e-07,7.845411403436084e-07,-6.844691177103331e-07,-1.7616136504383863e-06,-7.363352272307962e-08,1.8002869504954252e-06,-0.000616875345293206,-0.0003123231027758603,-4.315982605264074e-05,-0.18055555555555558,3.3563336338262926e-07,-0.0069444444444444475
cycle153_rank17_obj3,153.0,future8_positive,0,153.0,,,,12441.275319136,7,-2.358105842964088e-06,3.833672939207291e-06,0.2857142857142857,0.7142857142857143,2.358105842964088e-06,0.0031654093063493657,0.008823870958210368,0.7142857142857143,0.2857142857142857,7.293103041828939e-06,2.0330198687716687e-05,7.293103041828939e-06,-4.02313256015028e-06,-2.5447364964714727e-06,-9.285182941866638e-07,0.0009058323543208751,0.003275637253818699,0.005416721213172247,-0.2361111111111111,7.293103041828939e-06,-0.04861111111111113
cycle153_rank17_obj1,153.0,future8_positive,0,153.0,,,,12441.275319136,7,-9.976217790658355e-07,4.336198394098908e-06,0.42857142857142855,0.5714285714285714,2.507300439164271e-06,0.006414430590017098,0.0027934677834188567,1.0,0.0,1.4778848079399394e-05,6.436149772997048e-06,1.4778848079399394e-05,-3.726271488320956e-06,-9.452889103311348e-07,1.086201830202277e-06,0.004591627421627165,0.006541995397758336,0.008377049096154094,-0.2638888888888889,1.4778848079399394e-05,0.7152777777777779
cycle131_rank5_obj1,131.0,future8_negative,0,131.0,,,,12533.551364744,7,-8.439095374030734e-07,1.2378974331075134e-06,0.2857142857142857,0.7142857142857143,8.439095374030734e-07,-0.0009689563801152407,0.000626036486217062,0.14285714285714285,0.8571428571428571,-2.2324754997855146e-06,1.4423880642441111e-06,-2.3500181536791904e-06,-2.5276527497273586e-06,-8.490210122929049e-07,1.2699738196717601e-06,-0.0016518061325499628,-0.0009495242463037931,-0.0006024666532039675,-0.27777777777777773,2.2324754997855146e-06,0.2916666666666667
cycle155_rank19_obj1,155.0,future8_positive,0,155.0,,,,12444.43306612,7,-1.1456991870567262e-06,1.926104430490163e-06,0.2857142857142857,0.7142857142857143,1.1456991870567262e-06,0.0004232246397482945,0.004314658770728903,0.5714285714285714,0.42857142857142855,9.751095699800706e-07,9.940973807759394e-06,9.751095699800706e-07,-2.793259907439946e-06,-9.69496822167963e-07,5.969687582907055e-07,-0.0014043207976003641,0.0005923870527145755,0.002315258931404685,-0.29166666666666663,9.751095699800706e-07,-0.736111111111111
cycle152_rank15_obj1,152.0,future8_positive,0,152.0,,,,12557.445742552,7,-1.0783074451956189e-07,2.1013745410105153e-06,0.42857142857142855,0.5714285714285714,1.2964135656108894e-06,0.002505844789108284,0.0011216000694965799,1.0,0.0,5.773466394105487e-06,2.58416656012012e-06,5.773466394105487e-06,-2.5336727506534914e-06,-6.269595385539309e-08,2.0543554937271943e-06,0.0008706544787416205,0.0024647808280699687,0.004544124086207721,-0.3194444444444445,5.773466394105487e-06,0.7291666666666667
cycle129_rank7_obj3,129.0,future8_negative,0,129.0,,,,11971.851669512,7,-2.205351937180663e-07,5.40640260227264e-07,0.42857142857142855,0.5714285714285714,3.0426987919186863e-07,-0.0004473727165910989,0.0005555366668868124,0.2857142857142857,0.7142857142857143,-1.0307467390258919e-06,1.2799564805072155e-06,-1.039483329658301e-06,-1.603063813229772e-06,-1.821774615504027e-07,1.1682542686276847e-06,-0.0008355358250672547,-0.0004076907666312296,-7.412747394879971e-05,-0.3194444444444445,1.0307467390258919e-06,-0.06250000000000003
cycle154_rank16_obj1,154.0,future8_positive,0,154.0,,,,12443.325540528,7,-6.813431404043722e-07,2.896526419691005e-06,0.42857142857142855,0.5714285714285714,1.6456965171529275e-06,0.003592375265902727,0.00153636638755132,1.0,0.0,8.276832612639884e-06,3.5397881569182415e-06,8.276832612639884e-06,-3.305605980454341e-06,-8.817215197386252e-07,1.2024996186489401e-06,0.0016602839498802652,0.00353370091854733,0.005535754742881625,-0.36111111111111105,8.276832612639884e-06,0.7152777777777778
cycle155_rank19_obj2,155.0,future8_positive,0,155.0,,,,12444.43306612,7,-9.068969438737753e-07,2.2079915392320372e-06,0.2857142857142857,0.7142857142857143,9.232735101187773e-07,0.00317746876874858,0.0013423338439240502,1.0,0.0,7.320888043196729e-06,3.092737176401011e-06,7.320888043196729e-06,-2.9768215218307873e-06,-9.058546376060372e-07,1.0530602823384623e-06,0.0016011690637190424,0.003128680711644271,0.0046273324814984276,-0.4166666666666667,7.320888043196729e-06,0.7152777777777779
