roi_id,cycleNo,cohort_role,event_reference_cycle,method,particle_mse_mean,particle_mse_median,particle_mse_max,particle_mae_mean,particle_mae_median,nonparticle_mse_mean,nonparticle_mse_median,nonparticle_mae_mean,nonparticle_mae_median,full_crop_mse_mean,full_crop_mse_median,particle_to_nonparticle_mse_ratio_mean,particle_to_nonparticle_mse_ratio_median,particle_mse_fraction_of_full_mean,particle_mse_fraction_of_full_median,particle_mask_area_fraction_mean,nonparticle_context_area_fraction_mean,mask_fallback_used_mean,accepted_area_fraction_median,validation_score_first
cycle60_rank2_obj2,60.0,event,60.0,velocity,0.0004609356751643645,0.0002056799130514264,0.002191535197198391,0.013475903251674026,0.010688211768865585,0.00023047839840728557,0.00019085689564235508,0.011328744440106675,0.01081607211381197,0.00029716887775066425,0.00022162222740007564,1.6555094365525875,1.0746095699546125,1.265977069457836,0.9280813273962953,0.1315070258246528,0.6232672797309028,0.0,0.1317816840277778,5.384766191610338
cycle60_rank3_obj9,60.0,event,60.0,low_rank_dmd,0.007532344294304494,0.006470838561654091,0.012680953368544579,0.055057929595932364,0.05123697407543659,0.0010966371355607407,0.0010974595206789672,0.020155980018898845,0.020250029861927032,0.0019408010120969266,0.001769497583154589,6.69891846635699,5.837922165633176,3.7936700077343666,3.6789989541781143,0.14307318793402776,0.6117011176215278,0.0,0.14295789930555555,6.866497919843912
cycle60_rank3_obj9,60.0,event,60.0,persistence,0.0003022394516847271,0.00018731704039964825,0.0017884382978081703,0.010160464429645799,0.009332444053143263,8.472633362544002e-05,7.678158362978138e-05,0.007046141879982315,0.006853593280538917,0.0001236483637967467,0.000101080604508752,2.9497842773883116,2.4316629487732766,1.9471612584650713,1.8457760711532591,0.14307318793402776,0.6117011176215278,0.0,0.14295789930555555,6.866497919843912
cycle60_rank3_obj9,60.0,event,60.0,velocity,0.0006903010344103677,0.000302416505292058,0.0031883332412689924,0.015738938265712932,0.012693001888692379,0.00023597213339598966,0.00020355421293061227,0.011851564631797373,0.011268372181802988,0.00032275965304506826,0.00024056265101535246,2.459582753986584,1.4910311174983661,1.703804915958832,1.2544929815295096,0.14307318793402776,0.6117011176215278,0.0,0.14295789930555555,6.866497919843912
cycle60_rank4_obj5,60.0,event,60.0,low_rank_dmd,0.013082365068839863,0.013491399120539427,0.016434794291853905,0.07328699319623411,0.07392650842666626,0.0017632350427447818,0.0017375711468048394,0.027839115005917847,0.02775283344089985,0.0034605483888299204,0.0034644309198483825,7.404687148209939,7.262015204025683,3.7697048407387364,3.7122971585351756,0.1539645724826389,0.6008097330729166,0.0,0.15494791666666666,5.355307596954036
cycle60_rank4_obj5,60.0,event,60.0,persistence,0.00021291175244186888,0.00013919184857513756,0.001171845244243741,0.009532404656056315,0.00868502538651228,0.0001015340201320214,9.442008740734309e-05,0.007839981146389619,0.007643967634066939,0.00013165490190658602,0.00011420277951401658,1.8224924254923494,1.4603989023957256,1.3676179677640399,1.2074559014983057,0.1539645724826389,0.6008097330729166,0.0,0.15494791666666666,5.355307596954036
cycle60_rank4_obj5,60.0,event,60.0,velocity,0.0005111738264531596,0.00027003808645531535,0.002093029208481312,0.015174655680311844,0.012387155555188656,0.0002906216832343489,0.0002653921110322699,0.013328208500752226,0.012854649219661951,0.00036136680773779517,0.00030012537899892777,1.575367808609015,1.015697881929716,1.2262770444785358,0.9020470591775054,0.1539645724826389,0.6008097330729166,0.0,0.15494791666666666,5.355307596954036
cycle60_rank5_obj18,60.0,event,60.0,low_rank_dmd,0.007400120535749011,0.006472393171861768,0.015479682013392448,0.05067202798090875,0.048843175172805786,0.0012031527621729765,0.0010066910181194544,0.020401000569108874,0.01942839752882719,0.0027022559952456504,0.002410013461485505,6.93025999773917,4.9606978003449065,2.6564256552405676,2.6399844739042257,0.21882459852430555,0.53594970703125,0.0,0.2105034722222222,4.517043565680912
cycle60_rank5_obj18,60.0,event,60.0,persistence,8.030698541006132e-05,5.28783566551283e-05,0.00038066005799919367,0.005841296791913919,0.0051991252694278955,4.072329164728217e-05,3.5686776755028404e-05,0.0048223783960565925,0.00462048570625484,5.507545063210273e-05,4.485572935664095e-05,1.7483119081274752,1.5801737885825122,1.3043328951900914,1.2437641437508384,0.21882459852430555,0.53594970703125,0.0,0.2105034722222222,4.517043565680912
cycle60_rank5_obj18,60.0,event,60.0,velocity,0.00018476407012713025,0.0001040635361277964,0.0007038809126242995,0.009096264955587685,0.007609536638483405,0.0001113903347231826,9.65484869084321e-05,0.008118826255667955,0.007725438801571727,0.0001429853430181538,0.00011097713286289945,1.47996021649723,1.095598580091817,1.1394073761238839,0.9482811032277301,0.21882459852430555,0.53594970703125,0.0,0.2105034722222222,4.517043565680912
