already_in_existing_video_cohort,any_abrupt_drop,cohort_role,crop_size_full,crop_x0,crop_x1,crop_y0,crop_y1,cycleNo,cycles_since_prev_event,cycles_to_next_event,event_relative_bin,expansion_cycle_rank,first_frame_index,future_any_drop_within_16cycles,future_any_drop_within_8cycles,future_event_within_32cycles,last_frame_index,local_cycle_index,n_frames,npz_path,object_area_ds_px,object_candidate_rank,object_mean_abs_z,object_mean_residual,object_x_full_approx,object_y_full_approx,output_size,past_event_within_16cycles,pixel_size_um,preview_png,roi_id,roi_mean_delta_last_minus_first,roi_mean_first,roi_mean_last,roi_norm_mean_delta_last_minus_first,roi_norm_mean_first,roi_norm_mean_last,selection_reason,source_stem,stage_drift_xy_sampled,status,thr30_seg_apparent_D_um2_per_s,thr30_seg_r2,thr30_seg_slope_px2_per_s,thr30_seg_status,thr30_seg_window_n,thr30_seg_window_t0_s,thr30_seg_window_t1_s,thr50_seg_apparent_D_um2_per_s,thr50_seg_r2,thr50_seg_slope_px2_per_s,thr50_seg_status,thr50_seg_window_n,thr50_seg_window_t0_s,thr50_seg_window_t1_s,thr70_seg_apparent_D_um2_per_s,thr70_seg_r2,thr70_seg_slope_px2_per_s,thr70_seg_status,thr70_seg_window_n,thr70_seg_window_t0_s,thr70_seg_window_t1_s,timing_dt_max_to_median_ratio,timing_dt_median_s,timing_elapsed_s,timing_status,validation_label,validation_score
True,0.0,source_balanced_pre_event_sampling,192,1105,1297,1007,1199,143.0,27.0,13.0,mid_pre_event_9_16,23,8571,1.0,0.0,1.0,9795,7,96,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle143_rank23_obj1_16_c2_x10_HighHighCOV_130723.npz,90.0,1,18.89762306213379,8149.2685546875,1200.5333333333333,1102.6222222222225,96,0.0,0.096,,source_balanced_cycle143_rank23_obj1_16_c2_x10_HighHighCOV_130723,-110.7265625,8594.83203125,8484.10546875,-0.005515836179256439,0.07393293082714081,0.06841709464788437,source_fill,16_c2_x10_HighHighCOV_130723,0.24999999999993178,ok,-1.5492893909308317e-05,0.9506794149334438,-0.006724346314803957,ok,56,5180.6581601165235,12312.066600505263,-8.793858860089876e-06,0.7712576010427118,-0.003816779019136231,ok,38,7383.4411709830165,12180.830467816442,1.1030527213720573e-05,0.7931573966586434,0.004787555214288443,ok,37,121.48004573956132,4788.552216798067,1.0082974032459684,130.6469998396933,12312.066600505263,ok,source_balanced_pre_event_candidate,22.54593594651929
True,0.0,source_balanced_pre_event_sampling,192,750,942,0,192,143.0,27.0,13.0,mid_pre_event_9_16,23,8571,1.0,0.0,1.0,9795,7,96,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle143_rank23_obj2_16_c2_x10_HighHighCOV_130723.npz,61.0,2,22.57683753967285,9666.115234375,846.1639344262295,80.72131147540983,96,0.0,0.096,,source_balanced_cycle143_rank23_obj2_16_c2_x10_HighHighCOV_130723,1.3525390625,8915.1591796875,8916.51171875,0.0007655695080757141,0.07770233601331711,0.07846790552139282,source_fill,16_c2_x10_HighHighCOV_130723,0.24999999999993178,ok,9.6826136905719e-06,0.8881314836428611,0.004202523303199609,ok,56,5180.6581601165235,12312.066600505263,-9.180878226640064e-06,0.8824683520132733,-0.003984756174756972,ok,37,121.48004573956132,4788.552216798067,-8.264134610727886e-05,0.7642254560074724,-0.03586863980350645,ok,24,3621.4484709091485,6608.513952475041,1.0082974032459684,130.6469998396933,12312.066600505263,ok,source_balanced_pre_event_candidate,23.07739042520344
True,0.0,source_balanced_pre_event_sampling,192,1254,1446,87,279,144.0,28.0,12.0,mid_pre_event_9_16,24,9796,1.0,0.0,1.0,11019,8,96,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle144_rank24_obj1_16_c2_x10_HighHighCOV_130723.npz,183.0,1,14.80323886871338,4845.72216796875,1349.6830601092895,182.8415300546448,96,0.0,0.096,,source_balanced_cycle144_rank24_obj1_16_c2_x10_HighHighCOV_130723,-17.4052734375,8831.65234375,8814.2470703125,-0.0008035898208618164,0.06806931644678116,0.06726572662591934,source_fill,16_c2_x10_HighHighCOV_130723,0.22360679774992814,ok,-1.168961263523752e-05,0.8950536743191339,-0.005073616595155174,ok,25,0.0,3096.3860126174986,-1.2223427895107211e-05,0.8728290818917319,-0.005305307246140282,ok,32,0.0,4013.130321044475,-8.349286946155977e-06,0.7873404557783835,-0.003623822459269087,ok,65,0.0,8277.209127116948,1.0104675036628223,130.5763158351183,12301.344670858234,ok,source_balanced_pre_event_candidate,22.590976176723345
True,0.0,source_balanced_pre_event_sampling,192,1104,1296,1004,1196,144.0,28.0,12.0,mid_pre_event_9_16,24,9796,1.0,0.0,1.0,11019,8,96,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle144_rank24_obj2_16_c2_x10_HighHighCOV_130723.npz,91.0,2,18.023408889770508,7784.32568359375,1199.6043956043957,1099.956043956044,96,0.0,0.096,,source_balanced_cycle144_rank24_obj2_16_c2_x10_HighHighCOV_130723,-9.7294921875,8453.20703125,8443.4775390625,-0.0006275102496147156,0.0679221972823143,0.06729468703269958,source_fill,16_c2_x10_HighHighCOV_130723,0.22360679774992814,ok,1.5704244724984632e-05,0.9224144540347111,0.0068160784396634685,ok,55,0.0,6990.298477947712,8.475843526592518e-06,0.7687973495651839,0.003678751530639114,ok,37,0.0,4656.6328817121685,-1.5871921220212693e-05,0.908864609274433,-0.006888854696272871,ok,38,7502.494102701545,12301.344670858234,1.0104675036628223,130.5763158351183,12301.344670858234,ok,source_balanced_pre_event_candidate,22.26423334099348
True,0.0,source_balanced_pre_event_sampling,192,1105,1297,1005,1197,145.0,29.0,11.0,mid_pre_event_9_16,25,11020,1.0,0.0,1.0,12244,9,96,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle145_rank25_obj1_16_c2_x10_HighHighCOV_130723.npz,89.0,1,18.41042709350586,7778.58837890625,1200.943820224719,1101.123595505618,96,0.0,0.096,,source_balanced_cycle145_rank25_obj1_16_c2_x10_HighHighCOV_130723,-67.4599609375,8454.26953125,8386.8095703125,-0.003596581518650055,0.0684942901134491,0.06489770859479904,source_fill,16_c2_x10_HighHighCOV_130723,0.2236067977500298,ok,-1.6088928958589214e-05,0.9225868650905751,-0.006983042082721012,ok,55,5050.671077027917,12048.864255372435,9.488216355569112e-06,0.8577405216572183,0.004118149459882427,ok,24,1417.9820166416466,4406.178769938648,1.3989871552620524e-05,0.8285666198070254,0.006071992861380436,ok,37,251.72645898535848,4919.882663775235,1.0082974417679842,130.64699670672417,12309.121417764574,ok,source_balanced_pre_event_candidate,22.332565100069694
True,0.0,source_balanced_pre_event_sampling,192,752,944,0,192,145.0,29.0,11.0,mid_pre_event_9_16,25,11020,1.0,0.0,1.0,12244,9,96,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle145_rank25_obj2_16_c2_x10_HighHighCOV_130723.npz,64.0,2,21.39645004272461,8952.8564453125,848.375,82.875,96,0.0,0.096,,source_balanced_cycle145_rank25_obj2_16_c2_x10_HighHighCOV_130723,-44.6435546875,8913.169921875,8868.5263671875,-0.0025684982538223267,0.0783439576625824,0.07577545940876007,source_fill,16_c2_x10_HighHighCOV_130723,0.2236067977500298,ok,-9.302885937836157e-06,0.9110467426353224,-0.004037710910519165,ok,58,0.0,7385.043941408396,-1.6898440277320413e-05,0.9009273868399583,-0.007334392481475874,ok,53,905.3857488594949,7646.738599609584,7.494858126330158e-05,0.8545148702737904,0.03252976617330798,ok,27,6609.833908285946,9981.347083739936,1.0082974417679842,130.64699670672417,12309.121417764574,ok,source_balanced_pre_event_candidate,22.74022314039228
True,0.0,source_balanced_pre_event_sampling,192,752,944,0,192,146.0,30.0,10.0,mid_pre_event_9_16,26,0,1.0,0.0,1.0,1236,0,96,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle146_rank26_obj1_17_c2_x10_HighHighCOV_150723.npz,65.0,1,21.813156127929688,8414.287109375,848.1846153846154,83.87692307692308,96,0.0,0.096,,source_balanced_cycle146_rank26_obj1_17_c2_x10_HighHighCOV_150723,1.244140625,8899.5888671875,8900.8330078125,0.00011058151721954346,0.08293253928422928,0.08304312080144882,mid_pre_event_9_16,17_c2_x10_HighHighCOV_150723,0.25,ok,-9.029827484579316e-06,0.9491212107404744,-0.003919195956848661,ok,46,0.0,5862.14875138551,-2.1149916649251746e-05,0.9319942452666151,-0.009179651323459959,ok,42,0.0,5340.220496382564,4.989774570881979e-05,0.9458876509470621,0.021657007686119698,ok,34,8079.354006513953,12394.593684330583,1.0788141293825901,130.36423783376813,12394.593684330583,ok,source_balanced_pre_event_candidate,22.84138279386041
True,0.0,source_balanced_pre_event_sampling,192,1106,1298,1007,1199,146.0,30.0,10.0,mid_pre_event_9_16,26,0,1.0,0.0,1.0,1236,0,96,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle146_rank26_obj2_17_c2_x10_HighHighCOV_150723.npz,102.0,2,17.080944061279297,6501.7412109375,1202.156862745098,1103.0588235294117,96,0.0,0.096,,source_balanced_cycle146_rank26_obj2_17_c2_x10_HighHighCOV_150723,-24.1669921875,8430.328125,8406.1611328125,-0.001214057207107544,0.07366474717855453,0.07245068997144699,mid_pre_event_9_16,17_c2_x10_HighHighCOV_150723,0.25,ok,1.8764203853013776e-05,0.901836639838111,0.008144185700092784,ok,59,0.0,7557.779275026172,-2.3430273500024394e-05,0.8144286337094776,-0.010169389539941143,ok,25,6774.769094403833,9905.183707401156,2.348039300987445e-05,0.8941480717553794,0.010191142799424674,ok,31,8209.741800416261,12123.567108236253,1.0788141293825901,130.36423783376813,12394.593684330583,ok,source_balanced_pre_event_candidate,22.050504417144783
True,0.0,source_balanced_pre_event_sampling,192,1105,1297,1007,1199,150.0,34.0,6.0,near_pre_event_1_8,27,4950,1.0,1.0,1.0,6187,4,96,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle150_rank27_obj1_17_c2_x10_HighHighCOV_150723.npz,92.0,1,19.53758811950684,6924.46533203125,1201.1304347826087,1102.7391304347825,96,0.0,0.096,,source_balanced_cycle150_rank27_obj1_17_c2_x10_HighHighCOV_150723,-18.9755859375,8339.8203125,8320.8447265625,-0.0012726709246635437,0.07368291914463043,0.07241024821996689,near_pre_event_1_8,17_c2_x10_HighHighCOV_150723,0.2236067977500298,ok,3.292963654191221e-05,0.9760287216492022,0.014292376971316063,ok,44,0.0,5618.693157266825,3.567501243932055e-05,0.8971162311837866,0.015483946371232878,ok,57,0.0,7328.792760211974,6.142373127200837e-05,0.9166194643752232,0.02665960558680919,ok,58,0.0,7459.251253254712,1.0764239817903236,130.74126786366105,12435.337381061167,ok,source_balanced_pre_event_candidate,23.315261100905644
True,0.0,source_balanced_pre_event_sampling,192,750,942,0,192,150.0,34.0,6.0,near_pre_event_1_8,27,4950,1.0,1.0,1.0,6187,4,96,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle150_rank27_obj2_17_c2_x10_HighHighCOV_150723.npz,62.0,2,23.582231521606445,8405.9931640625,846.4516129032259,85.09677419354838,96,0.0,0.096,,source_balanced_cycle150_rank27_obj2_17_c2_x10_HighHighCOV_150723,3.2373046875,8927.2958984375,8930.533203125,0.0007321983575820923,0.09141111373901367,0.09214331209659576,near_pre_event_1_8,17_c2_x10_HighHighCOV_150723,0.2236067977500298,ok,5.8386579321948e-06,0.7845173088107867,0.002534139727515104,ok,60,0.0,7720.875202514231,2.95445622923976e-05,0.8256090967819802,0.012823160717186458,ok,33,3528.4355185963213,7720.875202514231,6.157299162194664e-05,0.7813478093810797,0.02672438872480323,ok,35,3397.5293024890125,7851.663612347096,1.0764239817903236,130.74126786366105,12435.337381061167,ok,source_balanced_pre_event_candidate,23.953805163905404
True,0.0,source_balanced_pre_event_sampling,192,748,940,0,192,151.0,35.0,5.0,near_pre_event_1_8,28,6188,1.0,1.0,1.0,7425,5,96,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle151_rank28_obj1_17_c2_x10_HighHighCOV_150723.npz,68.0,1,22.204782485961918,7681.2578125,844.0588235294117,81.82352941176471,96,0.0,0.096,,source_balanced_cycle151_rank28_obj1_17_c2_x10_HighHighCOV_150723,-3.3271484375,8924.9560546875,8921.62890625,-0.0004784315824508667,0.09088637679815292,0.09040794521570206,source_fill,17_c2_x10_HighHighCOV_150723,0.2500000000000227,ok,6.0737924909709605e-06,0.8081430497761405,0.002636194657539479,ok,69,0.0,8898.936722166836,2.0410211504848198e-05,0.833408168975841,0.008858598743423696,ok,58,1437.6590607911348,8898.936722166836,3.847498772145071e-05,0.738501638704465,0.016699213420768536,ok,57,1568.5181649960577,8898.936722166836,1.0776997071855547,130.71768367663026,12438.259448889643,ok,source_balanced_pre_event_candidate,23.25513376257133
True,0.0,source_balanced_pre_event_sampling,192,1105,1297,1008,1200,151.0,35.0,5.0,near_pre_event_1_8,28,6188,1.0,1.0,1.0,7425,5,96,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle151_rank28_obj2_17_c2_x10_HighHighCOV_150723.npz,122.0,2,15.51652717590332,5056.99951171875,1201.4426229508197,1108.7868852459017,96,0.0,0.096,,source_balanced_cycle151_rank28_obj2_17_c2_x10_HighHighCOV_150723,4.708984375,8334.48046875,8339.189453125,0.0003197714686393738,0.06940001994371414,0.06971979141235352,source_fill,17_c2_x10_HighHighCOV_150723,0.2500000000000227,ok,3.3538972331274445e-05,0.9829911506413498,0.014556845629893423,ok,41,0.0,5228.354738280177,3.306401644496223e-05,0.9178209871921885,0.014350701582014855,ok,69,0.0,8898.936722166836,5.7526189477009045e-05,0.9028426761951044,0.02496796418272962,ok,69,0.0,8898.936722166836,1.0776997071855547,130.71768367663026,12438.259448889643,ok,source_balanced_pre_event_candidate,22.039171339281385
True,0.0,source_balanced_pre_event_sampling,192,749,941,0,192,152.0,36.0,4.0,near_pre_event_1_8,29,7426,1.0,1.0,1.0,8662,6,96,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle152_rank29_obj1_17_c2_x10_HighHighCOV_150723.npz,58.0,1,25.55080223083496,9333.2646484375,845.448275862069,83.03448275862068,96,0.0,0.096,,source_balanced_cycle152_rank29_obj1_17_c2_x10_HighHighCOV_150723,-6.162109375,8921.19921875,8915.037109375,-0.0006237328052520752,0.0898796021938324,0.08925586938858032,source_fill,17_c2_x10_HighHighCOV_150723,0.29154759474225334,ok,5.815885073452842e-06,0.7446216085665371,0.0025242556742416846,ok,77,0.0,10063.134070187807,1.570520140586859e-05,0.7942935128987192,0.006816493665741575,ok,75,0.0,9801.769370116293,2.648703923272061e-05,0.7024939793695463,0.011496110778090542,ok,76,0.0,9932.39280379191,1.9820973925080771,130.74125044420362,12557.445742551237,ok,source_balanced_pre_event_candidate,24.14387666053677
True,0.0,source_balanced_pre_event_sampling,192,1103,1295,1007,1199,152.0,36.0,4.0,near_pre_event_1_8,29,7426,1.0,1.0,1.0,8662,6,96,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle152_rank29_obj2_17_c2_x10_HighHighCOV_150723.npz,93.0,2,19.68328094482422,7140.58154296875,1199.1827956989248,1103.139784946237,96,0.0,0.096,,source_balanced_cycle152_rank29_obj2_17_c2_x10_HighHighCOV_150723,3.5458984375,8326.26953125,8329.8154296875,0.0002119019627571106,0.06547503173351288,0.06568693369626999,source_fill,17_c2_x10_HighHighCOV_150723,0.29154759474225334,ok,2.876323416781959e-05,0.9428040011411052,0.012484042607560586,ok,44,0.0,5621.261739216745,2.962223797613065e-05,0.8704776716752446,0.012856874121584483,ok,67,0.0,8756.004325032234,6.602577660112349e-05,0.9165601677026324,0.028657021094237626,ok,55,0.0,7187.274267207831,1.9820973925080771,130.74125044420362,12557.445742551237,ok,source_balanced_pre_event_candidate,23.04046306287261
True,0.0,source_balanced_pre_event_sampling,192,749,941,0,192,154.0,38.0,2.0,near_pre_event_1_8,30,9901,1.0,1.0,1.0,11138,8,96,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle154_rank30_obj1_17_c2_x10_HighHighCOV_150723.npz,57.0,1,25.39972496032715,10089.1748046875,845.2631578947369,82.87719298245614,96,0.0,0.096,,source_balanced_cycle154_rank30_obj1_17_c2_x10_HighHighCOV_150723,-8.1630859375,8895.4404296875,8887.27734375,-0.00047485530376434326,0.0844794362783432,0.08400458097457886,source_fill,17_c2_x10_HighHighCOV_150723,0.28284271247460296,ok,1.4441662167165258e-05,0.819351467262981,0.006268082537832143,ok,34,784.6597303450108,5101.76074706763,2.5763426230905656e-05,0.6451541339149223,0.011182042634941691,ok,46,0.0,5886.20822493732,4.259179856424533e-05,0.685807930527055,0.018486023682398146,ok,46,0.0,5886.20822493732,1.0769366651089383,130.78841170296073,12443.325540527701,ok,source_balanced_pre_event_candidate,24.14632430431297
True,0.0,source_balanced_pre_event_sampling,192,1107,1299,1008,1200,154.0,38.0,2.0,near_pre_event_1_8,30,9901,1.0,1.0,1.0,11138,8,96,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle154_rank30_obj2_17_c2_x10_HighHighCOV_150723.npz,86.0,2,20.26103782653809,7735.7646484375,1203.2093023255811,1110.3720930232555,96,0.0,0.096,,source_balanced_cycle154_rank30_obj2_17_c2_x10_HighHighCOV_150723,-9.7666015625,8322.8095703125,8313.04296875,-0.0005444362759590149,0.05771607905626297,0.057171642780303955,source_fill,17_c2_x10_HighHighCOV_150723,0.28284271247460296,ok,2.6765658382384027e-05,0.9076687527232004,0.01161703922846529,ok,44,0.0,5624.0659021399915,4.814812267383331e-05,0.8323819962314577,0.020897622688295706,ok,46,0.0,5886.20822493732,8.542729116863206e-05,0.8322957898830768,0.03707781734749655,ok,46,0.0,5886.20822493732,1.0769366651089383,130.78841170296073,12443.325540527701,ok,source_balanced_pre_event_candidate,23.129301219531644
True,0.0,source_balanced_pre_event_sampling,192,1089,1281,934,1126,2.0,,58.0,no_near_event_control,31,974,0.0,0.0,0.0,1948,1,96,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle2_rank31_obj1_2_c2_x14_200623.npz,73.0,1,21.60968589782715,8466.7255859375,1185.4794520547946,1029.5342465753424,96,0.0,0.096,,source_balanced_cycle2_rank31_obj1_2_c2_x14_200623,-24.1337890625,8265.8193359375,8241.685546875,-0.0015201792120933533,0.07941827178001404,0.07789809256792068,source_fill,2_c2_x14_200623,0.2121320343559321,ok,9.785429619122325e-06,0.9035251628802095,0.004247148272188509,ok,55,0.0,5552.144073404372,8.218040782300392e-06,0.795341010421678,0.0035668579784289894,ok,49,0.0,4940.054374432191,1.5490508183519563e-05,0.8704124770353353,0.006723310843541477,ok,52,100.247533692047,5351.366206703708,1.1043132091334023,100.5303181130439,9780.544416951016,ok,source_balanced_pre_event_candidate,22.71135659408796
True,0.0,source_balanced_pre_event_sampling,192,1560,1752,32,224,2.0,,58.0,no_near_event_control,31,974,0.0,0.0,0.0,1948,1,96,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle2_rank31_obj2_2_c2_x14_200623.npz,109.0,2,18.527402877807617,6310.44970703125,1655.926605504587,127.70642201834862,96,0.0,0.096,,source_balanced_cycle2_rank31_obj2_2_c2_x14_200623,-39.048828125,8066.298828125,8027.25,-0.0017490759491920471,0.08409294486045837,0.08234386891126633,source_fill,2_c2_x14_200623,0.2121320343559321,ok,3.0923203489930107e-06,0.7457789274748001,0.0013421529292504386,ok,53,0.0,5351.366206703708,-1.1492458644421713e-05,0.8537606328879508,-0.004988046286641368,ok,51,4628.471638793126,9780.544416951016,1.6160069987950264e-05,0.7562816106720511,0.007013919265603414,ok,39,2258.373781291768,6175.168113322929,1.1043132091334023,100.5303181130439,9780.544416951016,ok,source_balanced_pre_event_candidate,22.325846619816154
False,0.0,source_balanced_pre_event_sampling,192,1086,1278,933,1125,4.0,,56.0,no_near_event_control,32,10723,0.0,0.0,0.0,11697,11,96,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle4_rank32_obj1_2_c2_x14_200623.npz,60.0,1,24.146244049072266,9681.8095703125,1182.4,1028.6,96,0.0,0.096,,source_balanced_cycle4_rank32_obj1_2_c2_x14_200623,50.830078125,8498.0634765625,8548.8935546875,0.0027971118688583374,0.09621336311101913,0.09901047497987747,no_near_event_control,2_c2_x14_200623,0.22360679774997896,ok,-7.165012543948487e-06,0.8127266690872434,-0.003109814472199864,ok,63,1121.1277637928724,7487.600524943322,1.95741142268669e-05,0.8643773734710838,0.008495709299855426,ok,34,6256.374831460416,9639.76516776532,-2.5464312286998143e-05,0.9064030596738203,-0.011052218874565166,ok,59,1121.1277637928724,7077.184103434905,1.1005178903250372,100.10616516135633,9749.886633912101,ok,source_balanced_pre_event_candidate,23.55776606077156
False,0.0,source_balanced_pre_event_sampling,192,1233,1425,10,202,4.0,,56.0,no_near_event_control,32,10723,0.0,0.0,0.0,11697,11,96,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle4_rank32_obj2_2_c2_x14_200623.npz,165.0,2,15.894702911376951,4999.91650390625,1329.3818181818183,105.57575757575758,96,0.0,0.096,,source_balanced_cycle4_rank32_obj2_2_c2_x14_200623,19.53125,8890.771484375,8910.302734375,0.0010292455554008484,0.08582568913698196,0.08685493469238281,no_near_event_control,2_c2_x14_200623,0.22360679774997896,ok,8.962282753369744e-06,0.9212003211186973,0.003889879667261174,ok,54,1531.5441814772785,6977.030807657167,1.0255999680527853e-05,0.8936419935430644,0.0044513887502291025,ok,59,1431.4615819882601,7387.49436063692,2.2898258541892217e-05,0.8943190220318286,0.009938480269918497,ok,48,2052.1056072600186,6866.932878579944,1.1005178903250372,100.10616516135633,9749.886633912101,ok,source_balanced_pre_event_candidate,22.687511144577737
False,0.0,source_balanced_pre_event_sampling,192,1558,1750,32,224,8.0,,52.0,no_near_event_control,33,2924,0.0,0.0,0.0,3898,3,96,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle8_rank33_obj1_2_c2_x14_200623.npz,92.0,1,21.531736373901367,7553.31103515625,1654.0434782608695,127.6086956521739,96,0.0,0.096,,source_balanced_cycle8_rank33_obj1_2_c2_x14_200623,26.8505859375,8050.41845703125,8077.26904296875,0.0012123584747314453,0.08139261603355408,0.08260497450828552,source_fill,2_c2_x14_200623,0.22360679774992814,ok,-4.375815454186443e-06,0.810240579707495,-0.0018992254575461993,ok,56,3809.6652153730392,9485.19774401933,1.1862837073591063e-05,0.8869070179457206,0.0051488008131905655,ok,46,0.0,4633.27856656909,-2.808698400792635e-05,0.9440549986282958,-0.012190531253440256,ok,59,3809.6652153730392,9797.770179849118,1.1078362839325526,100.74241043999791,9797.770179849118,ok,source_balanced_pre_event_candidate,23.35019795305106
False,0.0,source_balanced_pre_event_sampling,192,1089,1281,935,1127,8.0,,52.0,no_near_event_control,33,2924,0.0,0.0,0.0,3898,3,96,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle8_rank33_obj2_2_c2_x14_200623.npz,61.0,2,23.937150955200195,9451.41015625,1184.9180327868853,1031.1475409836066,96,0.0,0.096,,source_balanced_cycle8_rank33_obj2_2_c2_x14_200623,22.9658203125,8273.486328125,8296.4521484375,0.0017172545194625854,0.08144794404506683,0.08316519856452942,source_fill,2_c2_x14_200623,0.22360679774992814,ok,-7.041952898616659e-06,0.8449743290194154,-0.0030564031678023693,ok,61,3598.4950180239975,9797.770179849118,4.254601985150874e-06,0.5740392001288572,0.0018466154449439558,ok,59,0.0,5969.912385661155,1.3850422676948908e-05,0.7812728635498536,0.006011468175759075,ok,26,1126.476887859404,3708.6164695210755,1.1078362839325526,100.74241043999791,9797.770179849118,ok,source_balanced_pre_event_candidate,23.49871855771456
True,0.0,source_balanced_pre_event_sampling,192,1557,1749,30,222,10.0,,50.0,no_near_event_control,34,4874,0.0,0.0,0.0,5848,5,96,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle10_rank34_obj1_2_c2_x14_200623.npz,88.0,1,22.496131896972656,7940.71728515625,1653.0454545454545,126.4090909090909,96,0.0,0.096,,source_balanced_cycle10_rank34_obj1_2_c2_x14_200623,27.47802734375,8098.37939453125,8125.857421875,0.0011585429310798645,0.08233177661895752,0.08349031955003738,source_fill,2_c2_x14_200623,0.18027756377319315,ok,-4.1738027389978905e-06,0.8266236044195878,-0.0018115463276900565,ok,60,2780.749683270231,8875.982802858576,-8.394816479973962e-06,0.6899939190894018,-0.0036435835416553657,ok,41,4846.428341919556,8975.735447632149,-2.0370404243339174e-05,0.8628385892104177,-0.008841321286171516,ok,43,4846.428341919556,9187.65974182263,1.1081271981385756,100.90735367871821,9812.616079956293,ok,source_balanced_pre_event_candidate,23.272724973652963
True,0.0,source_balanced_pre_event_sampling,192,1238,1430,12,204,10.0,,50.0,no_near_event_control,34,4874,0.0,0.0,0.0,5848,5,96,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle10_rank34_obj2_2_c2_x14_200623.npz,135.0,2,18.528026580810547,5872.78076171875,1333.8074074074077,108.23703703703704,96,0.0,0.096,,source_balanced_cycle10_rank34_obj2_2_c2_x14_200623,25.333984375,8736.951171875,8762.28515625,0.0010355114936828613,0.07851478457450867,0.07955029606819153,source_fill,2_c2_x14_200623,0.18027756377319315,ok,6.227839939131831e-06,0.9096365867555704,0.0027030555291370794,ok,58,3506.2363363858312,9389.050274658948,-5.436763708428802e-06,0.7125856169129539,-0.002359706470672223,ok,44,99.8704898674041,4545.355860678479,-5.381034426935687e-06,0.5466997449191954,-0.002335518414468614,ok,81,1442.3485414646566,9701.033567139879,1.1081271981385756,100.90735367871821,9812.616079956293,ok,source_balanced_pre_event_candidate,22.77690240693432
