roi_id,cycleNo,method,mse,mae,psnr,ssim,validation_score
cycle157_rank1_obj1,157.0,low_rank_dmd,0.0005587476607615827,0.012175634037703276,32.71701066966785,0.9287417084688643,5.056884750693399
cycle157_rank1_obj1,157.0,persistence,4.258484125330142e-05,0.00492634269176051,43.77026925775584,0.9814329069489498,5.056884750693399
cycle157_rank1_obj1,157.0,velocity,0.0001110202854306408,0.008152183509082533,39.58469224508818,0.948491489155517,5.056884750693399
cycle157_rank2_obj2,157.0,low_rank_dmd,0.002031884989264654,0.02375440631294623,27.106193888755275,0.7664366657256413,4.370068954195929
cycle157_rank2_obj2,157.0,persistence,6.415887264665798e-05,0.00573076939326711,42.15273822224083,0.9760330540518978,4.370068954195929
cycle157_rank2_obj2,157.0,velocity,0.0001509139945028437,0.009250097849871963,38.29569278695654,0.9364801967776392,4.370068954195929
cycle157_rank4_obj8,157.0,low_rank_dmd,0.0012521339504019124,0.02102621883386746,29.127715972211977,0.8633716094958899,4.446061746000481
cycle157_rank4_obj8,157.0,persistence,0.00010441293920848693,0.007826655841199681,39.88338137069556,0.9690502845049824,4.446061746000481
cycle157_rank4_obj8,157.0,velocity,0.000281244905636413,0.013048072985839099,35.53504406040436,0.9173527467701538,4.446061746000481
cycle157_rank6_obj3,157.0,low_rank_dmd,0.0011813086239271797,0.018612726591527462,29.451409568372735,0.8879444499198853,4.265081182236891
cycle157_rank6_obj3,157.0,persistence,4.4747345555151696e-05,0.004936001016176306,43.58605838727196,0.9830498720291588,4.265081182236891
cycle157_rank6_obj3,157.0,velocity,0.00010955942730106472,0.008041840075748041,39.65335831138685,0.952774341409727,4.265081182236891
cycle158_rank1_obj2,158.0,low_rank_dmd,0.0010609621476760367,0.018130270444089547,30.067610343589536,0.8337101210875867,4.934436160019414
cycle158_rank1_obj2,158.0,persistence,0.0001406461511805901,0.0060694893763866276,41.85271015159002,0.9716123134912463,4.934436160019414
cycle158_rank1_obj2,158.0,velocity,0.00024923778642005345,0.009192421406623907,38.64022320668033,0.9368473972807376,4.934436160019414
cycle158_rank2_obj1,158.0,low_rank_dmd,0.0025905270777002443,0.025220936280675232,26.23650354103025,0.7854767649243868,4.565168403238116
cycle158_rank2_obj1,158.0,persistence,0.00029126865069883934,0.007390293132630177,39.70015472671735,0.9657781806463691,4.565168403238116
cycle158_rank2_obj1,158.0,velocity,0.0004585671251788881,0.01059446096769534,37.32170549578086,0.9268747776479478,4.565168403238116
cycle158_rank4_obj8,158.0,low_rank_dmd,0.0020237407843524124,0.024008621810935438,27.55455730853582,0.8286645977046009,4.680398202469608
cycle158_rank4_obj8,158.0,persistence,0.0003484135547751066,0.00983614801953081,37.967953320285424,0.9510372862429325,4.680398202469608
cycle158_rank4_obj8,158.0,velocity,0.0006214074655872537,0.014917732129106298,34.570966384246546,0.8963039870110696,4.680398202469608
cycle158_rank6_obj3,158.0,low_rank_dmd,0.0025926572234311607,0.027680156112182885,25.934493546372572,0.7809419049536473,5.3452399511153725
cycle158_rank6_obj3,158.0,persistence,0.0001648223635584145,0.006258785826503299,41.63534291064441,0.9751848185350716,5.3452399511153725
cycle158_rank6_obj3,158.0,velocity,0.0002858145182926819,0.009267841262044385,38.66285542209471,0.9448691722171569,5.3452399511153725
cycle58_rank1_obj1,58.0,low_rank_dmd,0.0005076756733615184,0.012802228651707992,33.06320804893692,0.9171644370315919,4.759075493154626
cycle58_rank1_obj1,58.0,persistence,5.8548513379719225e-05,0.005429864002508111,43.083372687484214,0.9772535194003563,4.759075493154626
cycle58_rank1_obj1,58.0,velocity,0.0001571015577610524,0.009127340919803828,38.56606114261218,0.9388819238111192,4.759075493154626
cycle58_rank3_obj9,58.0,low_rank_dmd,0.002095660242048325,0.025096818804740906,27.035858765194824,0.8039526847608238,4.475129312169529
cycle58_rank3_obj9,58.0,persistence,0.00015744231245662377,0.008046493836445734,39.463740635050485,0.9625156517469404,4.475129312169529
cycle58_rank3_obj9,58.0,velocity,0.0004030456902910373,0.013437692221486941,35.00069609644864,0.903166978109145,4.475129312169529
cycle58_rank4_obj2,58.0,low_rank_dmd,0.001177517826363328,0.022147685522213578,29.479756408944457,0.8287720522560568,4.914744204591446
cycle58_rank4_obj2,58.0,persistence,0.0001467957865770586,0.00857571023516357,39.139146433240825,0.9623391170350168,4.914744204591446
cycle58_rank4_obj2,58.0,velocity,0.0003992754691353184,0.01452639780472964,34.531250428696495,0.9016611700225622,4.914744204591446
cycle58_rank6_obj29,58.0,low_rank_dmd,0.002663859570020577,0.03365312231471762,25.930087593690374,0.7631442938831543,4.995734664947042
cycle58_rank6_obj29,58.0,persistence,0.0003359078732501075,0.01302513648988679,35.583944669801596,0.931807892439703,4.995734664947042
cycle58_rank6_obj29,58.0,velocity,0.0009004953153635142,0.02184105897322297,31.03650326930329,0.8384515098920616,4.995734664947042
cycle60_rank1_obj1,60.0,low_rank_dmd,0.0023131534035201184,0.0262955502839759,26.380078155826453,0.7098164207510818,6.474067665989688
cycle60_rank1_obj1,60.0,persistence,4.967451945958601e-05,0.005266520311124623,43.238981256671266,0.9797657462108282,6.474067665989688
cycle60_rank1_obj1,60.0,velocity,0.00013332182402336912,0.008764164434978738,38.906965239905944,0.9446729021146894,6.474067665989688
cycle60_rank2_obj2,60.0,low_rank_dmd,0.002163254226616118,0.026634416892193258,26.66557487342609,0.717942619720815,5.384766191610338
cycle60_rank2_obj2,60.0,persistence,0.00011125660103061819,0.00745957632898353,39.96372800072683,0.9626921640472188,5.384766191610338
cycle60_rank2_obj2,60.0,velocity,0.00029716887775066425,0.012430722446879372,35.658929623428136,0.9018459594183038,5.384766191610338
cycle60_rank3_obj9,60.0,low_rank_dmd,0.0019432521257840563,0.02375134825706482,27.362183088987642,0.8229424789639328,6.866497919843912
cycle60_rank3_obj9,60.0,persistence,0.0001236483637967467,0.007809905044268817,39.54921388168831,0.9650335176424756,6.866497919843912
cycle60_rank3_obj9,60.0,velocity,0.00032275965304506826,0.012923968868562952,35.285987774065255,0.9086497895848465,6.866497919843912
cycle60_rank4_obj5,60.0,low_rank_dmd,0.0028950763007742353,0.03364952886477113,25.38409473168952,0.6658964511759113,5.355307596954036
cycle60_rank4_obj5,60.0,persistence,0.00013165490190658602,0.008558193745557219,39.05624366760874,0.9649204211417631,5.355307596954036
cycle60_rank4_obj5,60.0,velocity,0.00036136680773779517,0.014369275537319481,34.59963632115711,0.9071762087934271,5.355307596954036
cycle60_rank5_obj18,60.0,low_rank_dmd,0.002381378681093338,0.02371856849640608,26.77706060144433,0.829129413679748,4.517043565680912
cycle60_rank5_obj18,60.0,persistence,5.507545063210273e-05,0.005332176951924339,42.970855806034756,0.9816332224551818,4.517043565680912
cycle60_rank5_obj18,60.0,velocity,0.0001429853430181538,0.00880245644657407,38.74494233053099,0.9498156333512362,4.517043565680912
cycle60_rank6_obj26,60.0,low_rank_dmd,0.002763704578683246,0.03307742427568883,25.750540474288993,0.7525480456484653,4.590869322464719
cycle60_rank6_obj26,60.0,persistence,0.00029045389646853437,0.012828209582949057,35.5998912346971,0.9345480324992519,4.590869322464719
cycle60_rank6_obj26,60.0,velocity,0.000788897363236174,0.021314664045348763,31.208615166334827,0.843443234630136,4.590869322464719
cycle62_rank1_obj4,62.0,low_rank_dmd,0.0015560709762212355,0.021861474437173456,28.26144308988034,0.8027613877622054,6.282223708699526
cycle62_rank1_obj4,62.0,persistence,7.48517250031e-05,0.00666778365848586,41.276321481252,0.9650646078388816,6.282223708699526
cycle62_rank1_obj4,62.0,velocity,0.00021102465552758076,0.011275136668700725,36.770987484406305,0.9071287917681499,6.282223708699526
cycle62_rank2_obj2,62.0,low_rank_dmd,0.0005930880311098008,0.011417817862820812,33.56075256526857,0.933838886312945,6.583976584591412
cycle62_rank2_obj2,62.0,persistence,4.02554512675124e-05,0.004893014978733845,43.966314562137256,0.9812814074345393,6.583976584591412
cycle62_rank2_obj2,62.0,velocity,0.00011082070250267861,0.00821779973921366,39.559046683564304,0.9476004403811178,6.583976584591412
cycle62_rank3_obj9,62.0,low_rank_dmd,0.0038428737898357213,0.03148426389088854,24.33908439039066,0.7218667527143486,5.445827812460037
cycle62_rank3_obj9,62.0,persistence,8.728122452339449e-05,0.007150897319661453,40.634992381839375,0.9666349833955368,5.445827812460037
cycle62_rank3_obj9,62.0,velocity,0.00023729899385216413,0.01194592731189914,36.27056005342548,0.9117822003194396,5.445827812460037
cycle62_rank4_obj1,62.0,low_rank_dmd,0.0013746815275226254,0.023043331457301974,29.147437769868578,0.8203644901389662,4.911685287617786
cycle62_rank4_obj1,62.0,persistence,0.00010530456142987532,0.0079614987334935,39.7922574376941,0.9669985685895347,4.911685287617786
cycle62_rank4_obj1,62.0,velocity,0.00029929406355222454,0.013509104901459068,35.246243671529875,0.9107817883502094,4.911685287617786
cycle86_rank2_obj6,86.0,low_rank_dmd,0.0005674881449522218,0.013577723468188196,32.62739414565832,0.8984130004366837,6.600365262271105
cycle86_rank2_obj6,86.0,persistence,5.044132399234513e-05,0.0052146978850942105,43.45724187367276,0.9772174341406351,6.600365262271105
cycle86_rank2_obj6,86.0,velocity,0.00013521204414246313,0.008816078043309972,38.8655738986427,0.9381177713418448,6.600365262271105
cycle86_rank3_obj5,86.0,low_rank_dmd,0.0010727598255471094,0.018019451788859442,30.083209271885195,0.8748263364189224,5.394256624475365
cycle86_rank3_obj5,86.0,persistence,0.00010053724554381915,0.007223655557027087,40.5922048849668,0.9607380558979226,5.394256624475365
cycle86_rank3_obj5,86.0,velocity,0.00026151873726121266,0.012099237326765433,36.07680405685988,0.9001970340974951,5.394256624475365
cycle86_rank4_obj9,86.0,low_rank_dmd,0.0017838974054029677,0.020918691967381164,29.69525433011134,0.8783116837297433,4.6612934650376046
cycle86_rank4_obj9,86.0,persistence,0.00013072009937786788,0.008130085727316327,39.588175002653756,0.959751041777386,4.6612934650376046
cycle86_rank4_obj9,86.0,velocity,0.00033151384377561044,0.013614955329103395,35.07299437321634,0.8974440703917019,4.6612934650376046
cycle86_rank5_obj8,86.0,low_rank_dmd,0.0014296222525445046,0.019802743336185813,28.822534798588116,0.8634565727669676,5.911487633945073
cycle86_rank5_obj8,86.0,persistence,5.611572828456701e-05,0.005407384931459092,43.123747891615835,0.978203665373364,5.911487633945073
cycle86_rank5_obj8,86.0,velocity,0.0001461320912312658,0.009114028769545257,38.57289539804965,0.9406870062978088,5.911487633945073
cycle86_rank6_obj78,86.0,low_rank_dmd,0.0009274622962038848,0.019058109493926167,30.836632859943016,0.870502292484298,4.564274022953415
cycle86_rank6_obj78,86.0,persistence,0.00013893945765630633,0.008895804669009522,38.882315429897425,0.958109478721694,4.564274022953415
cycle86_rank6_obj78,86.0,velocity,0.00037714308837166755,0.01498782093403861,34.33174095685715,0.8926302485534761,4.564274022953415
cycle86_rank8_obj17,86.0,low_rank_dmd,0.0014586938896172796,0.020439283485757187,29.597184516157185,0.882231157995512,4.404672825684108
cycle86_rank8_obj17,86.0,persistence,0.000113241186227242,0.007490094314562157,40.283982554305545,0.9703628235314915,4.404672825684108
cycle86_rank8_obj17,86.0,velocity,0.00029459828829203616,0.01269976852927357,35.644023967144136,0.9209558159329089,4.404672825684108
cycle88_rank2_obj4,88.0,low_rank_dmd,0.0005338262308214325,0.014292505686171353,32.76885777395148,0.8743338241025713,4.505572339544418
cycle88_rank2_obj4,88.0,persistence,6.305429633357562e-05,0.005514413132914342,43.10142051027696,0.972331180755095,4.505572339544418
cycle88_rank2_obj4,88.0,velocity,0.00015196900312730577,0.009197050967486575,38.56091434677582,0.9281125829422294,4.505572339544418
cycle88_rank3_obj6,88.0,low_rank_dmd,0.001360898128041299,0.020970104087609798,28.725165670993505,0.837935477190329,4.328278429709984
cycle88_rank3_obj6,88.0,persistence,0.0001314565433858661,0.007667580794077367,40.1702761433261,0.9554050756824622,4.328278429709984
cycle88_rank3_obj6,88.0,velocity,0.00030045209223317215,0.012668707669945434,35.72765162844473,0.8901903213679871,4.328278429709984
cycle88_rank4_obj8,88.0,low_rank_dmd,0.0015808060234121513,0.021562153298873454,28.0897152280912,0.8435682995921076,4.122451717220647
cycle88_rank4_obj8,88.0,persistence,7.311938202292367e-05,0.005790924507891759,42.652861822704935,0.9729605989823876,4.122451717220647
cycle88_rank4_obj8,88.0,velocity,0.00017184342232212657,0.009619165764888749,38.126543405558245,0.9298332614374611,4.122451717220647
cycle88_rank5_obj9,88.0,low_rank_dmd,0.001094066676159855,0.01883768438710831,30.397147472451877,0.8938412376797854,4.333685300200534
cycle88_rank5_obj9,88.0,persistence,0.0001799567621674214,0.00889960816130042,38.91229448469236,0.9493380918513615,4.333685300200534
cycle88_rank5_obj9,88.0,velocity,0.0004073869713465683,0.014728537353221327,34.44406266717037,0.8756218022709988,4.333685300200534
cycle90_rank3_obj4,90.0,low_rank_dmd,0.0005962881114101037,0.014671377692138776,32.25728000555174,0.8760394561376974,4.637619571135867
cycle90_rank3_obj4,90.0,persistence,4.864983065999695e-05,0.005431471683550626,43.13392179415357,0.9723811084181531,4.637619571135867
cycle90_rank3_obj4,90.0,velocity,0.00014121550248091808,0.009265028027584776,38.505522557976754,0.9235388520286407,4.637619571135867
cycle90_rank4_obj6,90.0,low_rank_dmd,0.0009056281924131326,0.01882052986184135,30.446024350124098,0.8552223797537815,4.14051848376339
cycle90_rank4_obj6,90.0,persistence,5.313079532243137e-05,0.0056585531565360725,42.75220377854107,0.9729622920464587,4.14051848376339
cycle90_rank4_obj6,90.0,velocity,0.00015359386770796846,0.009653597371652722,38.14247257746944,0.9251852461840544,4.14051848376339
cycle90_rank5_obj10,90.0,low_rank_dmd,0.0009109161201195093,0.01911447918973863,30.481909873409244,0.878872022532605,4.077663353790309
cycle90_rank5_obj10,90.0,persistence,0.00012922716723551275,0.0088718815241009,38.89300910382392,0.9458328131218383,4.077663353790309
cycle90_rank5_obj10,90.0,velocity,0.00036511358939606,0.014934755192371085,34.38260092488281,0.8640791694503738,4.077663353790309
cycle90_rank6_obj3,90.0,low_rank_dmd,0.0019071601636824198,0.025396379525773227,27.220948770333898,0.7934135611511711,4.681975244797292
cycle90_rank6_obj3,90.0,persistence,0.00014230798251446686,0.009356781229143962,38.469753143084006,0.9489697530941554,4.681975244797292
cycle90_rank6_obj3,90.0,velocity,0.0004098598910786677,0.015913684968836606,33.875807169545205,0.8688019759689722,4.681975244797292
