candidate_id,x_ds,y_ds,x_full_approx,y_full_approx,area_ds_px,area_full_approx_px,bbox_x0_ds,bbox_y0_ds,bbox_x1_ds,bbox_y1_ds,mean_residual,mean_abs_z,mean_temporal_std,polarity,rank_score,candidate_rank,cycleNo,expansion_cycle_rank,selection_reason,selection_priority,already_in_existing_video_cohort,future_any_drop_within_8cycles,future_any_drop_within_16cycles,any_abrupt_drop,source_stem,local_cycle_index,n_segments_inferred,h5_total_frames,segment_start_frame,segment_end_frame,sampled_first_frame,sampled_last_frame,n_sampled_frames,cycle_table_n_frames,downsample,n_candidates,overlay_png
36,252.25581395348837,44.81395348837209,1009.0232558139535,179.25581395348837,43,688,249,41,256,49,10302.4677734375,24.224889755249023,3713.13232421875,bright,10731774.27879676,9,126,12,future16_negative,0.75,False,0,0,0,14_c2_x10_HighCOV_110723,5,10,11902,5951,7141,5951,7140,12,1187.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_126_rank12_14_c2_x10_HighCOV_110723_local5.png
182,102.55555555555556,272.037037037037,410.22222222222223,1088.148148148148,27,432,100,270,107,276,12067.7607421875,27.987356185913086,2044.2550048828125,bright,9119107.392965471,10,126,12,future16_negative,0.75,False,0,0,0,14_c2_x10_HighCOV_110723,5,10,11902,5951,7141,5951,7140,12,1187.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_126_rank12_14_c2_x10_HighCOV_110723_local5.png
14,16.38235294117647,18.058823529411764,65.52941176470588,72.23529411764706,34,544,13,15,20,22,10309.9423828125,23.9725284576416,2644.377685546875,bright,8403283.16373301,11,126,12,future16_negative,0.75,False,0,0,0,14_c2_x10_HighCOV_110723,5,10,11902,5951,7141,5951,7140,12,1187.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_126_rank12_14_c2_x10_HighCOV_110723_local5.png
157,24.073170731707318,229.26829268292684,96.29268292682927,917.0731707317074,41,656,21,226,28,234,9170.0029296875,21.36892318725586,2767.42431640625,bright,8034076.617487539,12,126,12,future16_negative,0.75,False,0,0,0,14_c2_x10_HighCOV_110723,5,10,11902,5951,7141,5951,7140,12,1187.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_126_rank12_14_c2_x10_HighCOV_110723_local5.png
73,180.5185185185185,91.4074074074074,722.074074074074,365.6296296296296,27,432,178,88,184,95,10949.08203125,25.43231201171875,2974.325439453125,bright,7518432.702437639,13,126,12,future16_negative,0.75,False,0,0,0,14_c2_x10_HighCOV_110723,5,10,11902,5951,7141,5951,7140,12,1187.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_126_rank12_14_c2_x10_HighCOV_110723_local5.png
72,440.3478260869565,88.30434782608695,1761.391304347826,353.2173913043478,23,368,438,86,444,92,10440.552734375,24.270841598510742,2415.769775390625,bright,5828223.037189018,14,126,12,future16_negative,0.75,False,0,0,0,14_c2_x10_HighCOV_110723,5,10,11902,5951,7141,5951,7140,12,1187.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_126_rank12_14_c2_x10_HighCOV_110723_local5.png
19,74.66666666666667,25.555555555555557,298.6666666666667,102.22222222222223,27,432,72,23,78,30,9477.8291015625,22.213916778564453,2042.2647705078125,bright,5684572.086396273,15,126,12,future16_negative,0.75,False,0,0,0,14_c2_x10_HighCOV_110723,5,10,11902,5951,7141,5951,7140,12,1187.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_126_rank12_14_c2_x10_HighCOV_110723_local5.png
171,32.31428571428572,254.07142857142858,129.25714285714287,1016.2857142857143,70,1120,29,247,37,262,5830.5927734375,13.7417573928833,2409.502685546875,bright,5608581.39444937,16,126,12,future16_negative,0.75,False,0,0,0,14_c2_x10_HighCOV_110723,5,10,11902,5951,7141,5951,7140,12,1187.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_126_rank12_14_c2_x10_HighCOV_110723_local5.png
75,156.66666666666666,93.125,626.6666666666666,372.5,24,384,154,91,160,96,9725.4423828125,22.637542724609375,2359.250732421875,bright,5283842.818959475,17,126,12,future16_negative,0.75,False,0,0,0,14_c2_x10_HighCOV_110723,5,10,11902,5951,7141,5951,7140,12,1187.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_126_rank12_14_c2_x10_HighCOV_110723_local5.png
69,121.20408163265306,87.3265306122449,484.81632653061223,349.3061224489796,49,784,117,83,126,93,6673.16650390625,15.66618537902832,2283.107421875,bright,5122610.112250564,18,126,12,future16_negative,0.75,False,0,0,0,14_c2_x10_HighCOV_110723,5,10,11902,5951,7141,5951,7140,12,1187.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_126_rank12_14_c2_x10_HighCOV_110723_local5.png
111,299.0740740740741,144.55555555555554,1196.2962962962963,578.2222222222222,27,432,297,141,302,149,8619.4794921875,20.11153793334961,3036.748779296875,bright,4680476.696867164,19,126,12,future16_negative,0.75,False,0,0,0,14_c2_x10_HighCOV_110723,5,10,11902,5951,7141,5951,7140,12,1187.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_126_rank12_14_c2_x10_HighCOV_110723_local5.png
10,257.0,9.136363636363637,1028.0,36.54545454545455,22,352,255,7,260,13,9508.4462890625,22.141925811767578,2667.05126953125,bright,4631776.870987169,20,126,12,future16_negative,0.75,False,0,0,0,14_c2_x10_HighCOV_110723,5,10,11902,5951,7141,5951,7140,12,1187.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_126_rank12_14_c2_x10_HighCOV_110723_local5.png
24,56.357142857142854,30.214285714285715,225.42857142857142,120.85714285714286,14,224,55,28,59,33,11782.6240234375,27.336111068725586,2795.97119140625,bright,4509275.665800106,21,126,12,future16_negative,0.75,False,0,0,0,14_c2_x10_HighCOV_110723,5,10,11902,5951,7141,5951,7140,12,1187.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_126_rank12_14_c2_x10_HighCOV_110723_local5.png
155,313.8666666666667,228.26666666666668,1255.4666666666667,913.0666666666667,60,960,308,225,322,233,5637.28662109375,13.300250053405762,1333.3070068359375,bright,4498639.300995944,22,126,12,future16_negative,0.75,False,0,0,0,14_c2_x10_HighCOV_110723,5,10,11902,5951,7141,5951,7140,12,1187.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_126_rank12_14_c2_x10_HighCOV_110723_local5.png
156,373.56756756756755,227.97297297297297,1494.2702702702702,911.8918918918919,37,592,370,225,378,232,7196.96435546875,16.862529754638672,2664.406982421875,bright,4490283.946725132,23,126,12,future16_negative,0.75,False,0,0,0,14_c2_x10_HighCOV_110723,5,10,11902,5951,7141,5951,7140,12,1187.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_126_rank12_14_c2_x10_HighCOV_110723_local5.png
81,189.0,104.0,756.0,416.0,21,336,187,102,192,107,9499.7060546875,22.121963500976562,2637.170166015625,bright,4413195.162847862,24,126,12,future16_negative,0.75,False,0,0,0,14_c2_x10_HighCOV_110723,5,10,11902,5951,7141,5951,7140,12,1187.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_126_rank12_14_c2_x10_HighCOV_110723_local5.png
123,466.5744680851064,168.46808510638297,1866.2978723404256,673.8723404255319,47,752,463,163,472,176,6061.380859375,14.268875122070312,2509.606689453125,bright,4064987.067837268,25,126,12,future16_negative,0.75,False,0,0,0,14_c2_x10_HighCOV_110723,5,10,11902,5951,7141,5951,7140,12,1187.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_126_rank12_14_c2_x10_HighCOV_110723_local5.png
54,309.875,70.25,1239.5,281.0,24,384,308,67,313,74,8443.8310546875,19.710357666015625,2005.4361572265625,bright,3994342.3238232136,26,126,12,future16_negative,0.75,False,0,0,0,14_c2_x10_HighCOV_110723,5,10,11902,5951,7141,5951,7140,12,1187.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_126_rank12_14_c2_x10_HighCOV_110723_local5.png
121,458.875,162.625,1835.5,650.5,16,256,457,161,462,166,10263.240234375,23.865863800048828,2563.65478515625,bright,3919057.4972923994,27,126,12,future16_negative,0.75,False,0,0,0,14_c2_x10_HighCOV_110723,5,10,11902,5951,7141,5951,7140,12,1187.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_126_rank12_14_c2_x10_HighCOV_110723_local5.png
25,79.14285714285714,31.333333333333332,316.57142857142856,125.33333333333333,21,336,77,28,82,35,8862.5205078125,20.72648048400879,2911.544921875,bright,3857466.0252303723,28,126,12,future16_negative,0.75,False,0,0,0,14_c2_x10_HighCOV_110723,5,10,11902,5951,7141,5951,7140,12,1187.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_126_rank12_14_c2_x10_HighCOV_110723_local5.png
98,473.7922077922078,131.9090909090909,1895.1688311688313,527.6363636363636,77,1232,469,125,478,139,3423.62060546875,14.412626266479492,1284.534912109375,bright,3799439.0483926283,29,126,12,future16_negative,0.75,False,0,0,0,14_c2_x10_HighCOV_110723,5,10,11902,5951,7141,5951,7140,12,1187.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_126_rank12_14_c2_x10_HighCOV_110723_local5.png
153,78.34615384615384,224.19230769230768,313.38461538461536,896.7692307692307,26,416,76,221,82,228,7521.9775390625,17.604856491088867,1807.70458984375,bright,3443006.712714117,30,126,12,future16_negative,0.75,False,0,0,0,14_c2_x10_HighCOV_110723,5,10,11902,5951,7141,5951,7140,12,1187.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_126_rank12_14_c2_x10_HighCOV_110723_local5.png
95,175.18421052631578,125.39473684210526,700.7368421052631,501.57894736842104,38,608,171,123,180,129,6145.78369140625,14.461650848388672,1920.45947265625,bright,3377370.7615238614,31,126,12,future16_negative,0.75,False,0,0,0,14_c2_x10_HighCOV_110723,5,10,11902,5951,7141,5951,7140,12,1187.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_126_rank12_14_c2_x10_HighCOV_110723_local5.png
181,22.774193548387096,273.61290322580646,91.09677419354838,1094.4516129032259,31,496,21,270,26,278,6737.912109375,15.814062118530273,2940.19580078125,bright,3303166.5800524615,32,126,12,future16_negative,0.75,False,0,0,0,14_c2_x10_HighCOV_110723,5,10,11902,5951,7141,5951,7140,12,1187.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_126_rank12_14_c2_x10_HighCOV_110723_local5.png
151,366.34615384615387,216.34615384615384,1465.3846153846155,865.3846153846154,26,416,364,214,370,220,7349.30810546875,17.210481643676758,2346.02978515625,bright,3288613.438315263,33,126,12,future16_negative,0.75,False,0,0,0,14_c2_x10_HighCOV_110723,5,10,11902,5951,7141,5951,7140,12,1187.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_126_rank12_14_c2_x10_HighCOV_110723_local5.png
34,50.42424242424242,44.21212121212121,201.6969696969697,176.84848484848484,33,528,48,41,54,49,6325.78125,14.872760772705078,2215.101806640625,bright,3104700.4306465387,34,126,12,future16_negative,0.75,False,0,0,0,14_c2_x10_HighCOV_110723,5,10,11902,5951,7141,5951,7140,12,1187.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_126_rank12_14_c2_x10_HighCOV_110723_local5.png
109,323.5,139.5,1294.0,558.0,12,192,322,138,326,142,10505.814453125,24.41990089416504,2466.238037109375,bright,3078611.37309359,35,126,12,future16_negative,0.75,False,0,0,0,14_c2_x10_HighCOV_110723,5,10,11902,5951,7141,5951,7140,12,1187.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_126_rank12_14_c2_x10_HighCOV_110723_local5.png
130,272.8695652173913,173.2173913043478,1091.4782608695652,692.8695652173913,23,368,271,171,276,177,7544.79296875,17.656967163085938,2444.9091796875,bright,3064017.7191345096,36,126,12,future16_negative,0.75,False,0,0,0,14_c2_x10_HighCOV_110723,5,10,11902,5951,7141,5951,7140,12,1187.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_126_rank12_14_c2_x10_HighCOV_110723_local5.png
105,427.9736842105263,138.02631578947367,1711.8947368421052,552.1052631578947,38,608,425,134,432,143,5721.396484375,13.492354393005371,1869.1766357421875,bright,2933414.1416231357,37,126,12,future16_negative,0.75,False,0,0,0,14_c2_x10_HighCOV_110723,5,10,11902,5951,7141,5951,7140,12,1187.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_126_rank12_14_c2_x10_HighCOV_110723_local5.png
68,468.9310344827586,84.62068965517241,1875.7241379310344,338.48275862068965,29,464,467,82,473,89,6513.6513671875,15.30185317993164,1879.9151611328125,bright,2890457.1696929596,38,126,12,future16_negative,0.75,False,0,0,0,14_c2_x10_HighCOV_110723,5,10,11902,5951,7141,5951,7140,12,1187.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_126_rank12_14_c2_x10_HighCOV_110723_local5.png
165,437.4230769230769,241.75,1749.6923076923076,967.0,52,832,433,238,442,248,4792.48095703125,11.370725631713867,1918.466064453125,bright,2833687.2749960236,39,126,12,future16_negative,0.75,False,0,0,0,14_c2_x10_HighCOV_110723,5,10,11902,5951,7141,5951,7140,12,1187.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_126_rank12_14_c2_x10_HighCOV_110723_local5.png
89,402.03846153846155,116.5,1608.1538461538462,466.0,26,416,400,114,406,121,6702.5322265625,15.733255386352539,1668.093994140625,bright,2741768.932649914,40,126,12,future16_negative,0.75,False,0,0,0,14_c2_x10_HighCOV_110723,5,10,11902,5951,7141,5951,7140,12,1187.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_126_rank12_14_c2_x10_HighCOV_110723_local5.png
58,380.5,75.5,1522.0,302.0,16,256,379,73,383,79,8476.185546875,19.784255981445312,1952.9217529296875,bright,2683120.3936896324,41,126,12,future16_negative,0.75,False,0,0,0,14_c2_x10_HighCOV_110723,5,10,11902,5951,7141,5951,7140,12,1187.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_126_rank12_14_c2_x10_HighCOV_110723_local5.png
60,264.53333333333336,75.86666666666666,1058.1333333333334,303.46666666666664,15,240,262,74,268,78,8755.9658203125,20.423269271850586,2516.063720703125,bright,2682381.7152504344,42,126,12,future16_negative,0.75,False,0,0,0,14_c2_x10_HighCOV_110723,5,10,11902,5951,7141,5951,7140,12,1187.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_126_rank12_14_c2_x10_HighCOV_110723_local5.png
152,408.2962962962963,221.7037037037037,1633.1851851851852,886.8148148148148,27,432,406,219,412,226,6429.24169921875,15.109064102172852,2440.591552734375,bright,2622775.2739701876,43,126,12,future16_negative,0.75,False,0,0,0,14_c2_x10_HighCOV_110723,5,10,11902,5951,7141,5951,7140,12,1187.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_126_rank12_14_c2_x10_HighCOV_110723_local5.png
195,314.0,295.16129032258067,1256.0,1180.6451612903227,31,496,310,292,318,298,5969.23681640625,14.058418273925781,2380.09619140625,bright,2601458.8661758415,44,126,12,future16_negative,0.75,False,0,0,0,14_c2_x10_HighCOV_110723,5,10,11902,5951,7141,5951,7140,12,1187.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_126_rank12_14_c2_x10_HighCOV_110723_local5.png
145,89.9047619047619,204.71428571428572,359.6190476190476,818.8571428571429,21,336,87,202,93,208,7270.8876953125,17.031368255615234,1597.9591064453125,bright,2600496.483565863,45,126,12,future16_negative,0.75,False,0,0,0,14_c2_x10_HighCOV_110723,5,10,11902,5951,7141,5951,7140,12,1187.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_126_rank12_14_c2_x10_HighCOV_110723_local5.png
47,444.8695652173913,58.69565217391305,1779.4782608695652,234.7826086956522,23,368,442,56,448,62,6883.9482421875,16.147607803344727,2304.924560546875,bright,2556663.816127466,46,126,12,future16_negative,0.75,False,0,0,0,14_c2_x10_HighCOV_110723,5,10,11902,5951,7141,5951,7140,12,1187.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_126_rank12_14_c2_x10_HighCOV_110723_local5.png
158,70.5,229.78571428571428,282.0,919.1428571428571,28,448,68,227,74,233,6169.74658203125,14.516382217407227,2061.89306640625,bright,2507747.1879406087,47,126,12,future16_negative,0.75,False,0,0,0,14_c2_x10_HighCOV_110723,5,10,11902,5951,7141,5951,7140,12,1187.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_126_rank12_14_c2_x10_HighCOV_110723_local5.png
37,77.375,44.125,309.5,176.5,16,256,75,42,80,47,8112.400390625,18.95337677001953,2146.2470703125,bright,2460118.097804308,48,126,12,future16_negative,0.75,False,0,0,0,14_c2_x10_HighCOV_110723,5,10,11902,5951,7141,5951,7140,12,1187.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_126_rank12_14_c2_x10_HighCOV_110723_local5.png
134,404.94736842105266,181.73684210526315,1619.7894736842106,726.9473684210526,19,304,403,179,408,185,7420.42529296875,17.37291145324707,2215.783935546875,bright,2449373.43964344,49,126,12,future16_negative,0.75,False,0,0,0,14_c2_x10_HighCOV_110723,5,10,11902,5951,7141,5951,7140,12,1187.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_126_rank12_14_c2_x10_HighCOV_110723_local5.png
106,163.0,136.5,652.0,546.0,16,256,161,135,166,139,7890.51171875,18.446582794189453,2221.072998046875,bright,2328847.643335104,50,126,12,future16_negative,0.75,False,0,0,0,14_c2_x10_HighCOV_110723,5,10,11902,5951,7141,5951,7140,12,1187.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_126_rank12_14_c2_x10_HighCOV_110723_local5.png
13,142.38888888888889,16.27777777777778,569.5555555555555,65.11111111111111,18,288,141,14,145,20,7401.13037109375,17.328842163085938,2695.79736328125,bright,2308554.3605238944,51,126,12,future16_negative,0.75,False,0,0,0,14_c2_x10_HighCOV_110723,5,10,11902,5951,7141,5951,7140,12,1187.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_126_rank12_14_c2_x10_HighCOV_110723_local5.png
18,106.5,21.0,426.0,84.0,8,128,105,20,109,23,10962.6474609375,25.463298797607422,2688.177978515625,bright,2233161.343285471,52,126,12,future16_negative,0.75,False,0,0,0,14_c2_x10_HighCOV_110723,5,10,11902,5951,7141,5951,7140,12,1187.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_126_rank12_14_c2_x10_HighCOV_110723_local5.png
102,437.27777777777777,129.61111111111111,1749.111111111111,518.4444444444445,18,288,435,128,441,132,7136.06396484375,16.723434448242188,2235.666748046875,bright,2148110.9628214985,53,126,12,future16_negative,0.75,False,0,0,0,14_c2_x10_HighCOV_110723,5,10,11902,5951,7141,5951,7140,12,1187.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_126_rank12_14_c2_x10_HighCOV_110723_local5.png
133,48.5,180.6315789473684,194.0,722.5263157894736,38,608,45,178,53,184,4849.4873046875,11.50092601776123,1106.4639892578125,bright,2119396.5991807636,54,126,12,future16_negative,0.75,False,0,0,0,14_c2_x10_HighCOV_110723,5,10,11902,5951,7141,5951,7140,12,1187.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_126_rank12_14_c2_x10_HighCOV_110723_local5.png
88,207.8360655737705,121.72131147540983,831.344262295082,486.88524590163934,61,976,202,114,214,128,3784.909912109375,9.06944465637207,1182.0943603515625,bright,2093948.8896110333,55,126,12,future16_negative,0.75,False,0,0,0,14_c2_x10_HighCOV_110723,5,10,11902,5951,7141,5951,7140,12,1187.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_126_rank12_14_c2_x10_HighCOV_110723_local5.png
20,192.83333333333334,25.0,771.3333333333334,100.0,12,192,191,23,195,28,8454.2373046875,19.73412322998047,2226.7587890625,bright,2002043.5294344127,56,126,12,future16_negative,0.75,False,0,0,0,14_c2_x10_HighCOV_110723,5,10,11902,5951,7141,5951,7140,12,1187.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_126_rank12_14_c2_x10_HighCOV_110723_local5.png
132,83.2,178.8,332.8,715.2,15,240,81,177,86,182,7494.01025390625,17.54098129272461,1672.2364501953125,bright,1971784.405068839,57,126,12,future16_negative,0.75,False,0,0,0,14_c2_x10_HighCOV_110723,5,10,11902,5951,7141,5951,7140,12,1187.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_126_rank12_14_c2_x10_HighCOV_110723_local5.png
32,264.22727272727275,41.77272727272727,1056.909090909091,167.0909090909091,22,352,262,39,267,45,6067.900390625,14.283764839172363,2899.10205078125,bright,1906794.1694386117,58,126,12,future16_negative,0.75,False,0,0,0,14_c2_x10_HighCOV_110723,5,10,11902,5951,7141,5951,7140,12,1187.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_126_rank12_14_c2_x10_HighCOV_110723_local5.png
84,391.5,108.0,1566.0,432.0,12,192,390,106,394,111,7897.44970703125,18.46242904663086,1968.7337646484375,bright,1749673.2583848014,59,126,12,future16_negative,0.75,False,0,0,0,14_c2_x10_HighCOV_110723,5,10,11902,5951,7141,5951,7140,12,1187.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_126_rank12_14_c2_x10_HighCOV_110723_local5.png
91,135.62222222222223,122.71111111111111,542.4888888888889,490.84444444444443,45,720,132,119,141,127,4011.190673828125,9.586267471313477,1543.6126708984375,bright,1730355.6004989543,60,126,12,future16_negative,0.75,False,0,0,0,14_c2_x10_HighCOV_110723,5,10,11902,5951,7141,5951,7140,12,1187.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_126_rank12_14_c2_x10_HighCOV_110723_local5.png
14,210.96153846153845,19.78846153846154,843.8461538461538,79.15384615384616,52,832,206,16,216,25,11258.3525390625,25.908708572387695,2828.927490234375,bright,15167847.496868111,1,127,13,source_fill,0.04185351059327835,False,0,0,0,14_c2_x10_HighCOV_110723,6,10,11902,7141,8331,7141,8330,12,1188.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_127_rank13_14_c2_x10_HighCOV_110723_local6.png
163,300.5342465753425,275.82191780821915,1202.13698630137,1103.2876712328766,73,1168,296,269,306,283,8852.8828125,20.280948638916016,2624.527587890625,bright,13106774.898745805,2,127,13,source_fill,0.04185351059327835,False,0,0,0,14_c2_x10_HighCOV_110723,6,10,11902,7141,8331,7141,8330,12,1188.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_127_rank13_14_c2_x10_HighCOV_110723_local6.png
111,300.7894736842105,165.89473684210526,1203.157894736842,663.578947368421,38,608,298,163,305,170,11914.1162109375,27.023523330688477,2707.113037109375,bright,12234533.100850526,3,127,13,source_fill,0.04185351059327835,False,0,0,0,14_c2_x10_HighCOV_110723,6,10,11902,7141,8331,7141,8330,12,1188.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_127_rank13_14_c2_x10_HighCOV_110723_local6.png
26,410.9428571428571,30.771428571428572,1643.7714285714285,123.08571428571429,35,560,408,28,415,35,12418.09375,28.122753143310547,3023.781494140625,bright,12223084.476460814,4,127,13,source_fill,0.04185351059327835,False,0,0,0,14_c2_x10_HighCOV_110723,6,10,11902,7141,8331,7141,8330,12,1188.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_127_rank13_14_c2_x10_HighCOV_110723_local6.png
30,336.4578947368421,45.94736842105263,1345.8315789473684,183.78947368421052,190,3040,328,35,345,55,4388.201171875,14.428083419799805,1565.8111572265625,bright,12029533.188428394,5,127,13,source_fill,0.04185351059327835,False,0,0,0,14_c2_x10_HighCOV_110723,6,10,11902,7141,8331,7141,8330,12,1188.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_127_rank13_14_c2_x10_HighCOV_110723_local6.png
68,205.425,97.3125,821.7,389.25,80,1280,200,92,211,105,7812.1640625,18.0108585357666,2618.66943359375,bright,11256302.543030977,6,127,13,source_fill,0.04185351059327835,False,0,0,0,14_c2_x10_HighCOV_110723,6,10,11902,7141,8331,7141,8330,12,1188.0,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_expansion_manifest/overlays/cycle_127_rank13_14_c2_x10_HighCOV_110723_local6.png
