roi_id,cycleNo,cohort_role,is_event_roi,event_reference_cycle,degradation_mode_hypothesis,threshold_quantile,threshold_value,phase_fraction_first,phase_fraction_last,phase_fraction_delta,phase_fraction_slope_per_s,phase_fraction_slope_r2,radius2_delta_px2,radius2_slope_px2_per_s,radius2_slope_r2,apparent_diffusion_proxy_um2_per_s,interface_density_delta,interface_density_slope_per_s,interface_density_slope_r2,centroid_path_px,centroid_net_px,source_stem,future_any_drop_within_8cycles,future_any_drop_within_16cycles,any_abrupt_drop,first_frame_index,last_frame_index,timing_elapsed_s,transferred_masked_residual_signature,validation_score_recon,relative_path,sampled_timing_dt_median_s,sampled_timing_dt_min_s,sampled_timing_dt_max_s,sampled_timing_fps_median,sampled_timing_duration_s,movie_shape,camera_timing_shape,camera_timing_unit_inference,movie_n_frames,frame_span,frame_span_in_movie,h5_elapsed_median_s,h5_elapsed_min_s,h5_elapsed_max_s,roi_elapsed_to_h5_median_ratio,h5_dt_max_to_median_ratio,h5_dt_min_to_median_ratio,radius2_slope_h5_median_px2_per_s,radius2_slope_h5_min_dt_px2_per_s,radius2_slope_h5_max_dt_px2_per_s,apparent_D_h5median_px0p08_um2_per_s,apparent_D_h5median_px0p096_um2_per_s,apparent_D_h5median_px0p12_um2_per_s,apparent_D_reported_to_h5median_ratio,apparent_D_h5median_abs_um2_per_s,apparent_D_h5_fast_dt_px0p096_um2_per_s,apparent_D_h5_slow_dt_px0p096_um2_per_s,apparent_D_h5_timing_envelope_abs_min_um2_per_s,apparent_D_h5_timing_envelope_abs_max_um2_per_s,h5_dt_median_s,h5_dt_min_s,h5_dt_max_s,source_strict_timebase,roi_h5_elapsed_aligned,timebase_gate,automatic_diffusion_physics_consistent,publication_ready_diffusion_candidate,gate_h5_timing_stable,gate_q70_positive_ci,gate_fit_quality,gate_positive_expansion,physics_consistency_score,median_radius2_fit_r2,positive_D_fraction
cycle78_rank22_obj2,78.0,future8_positive,0,78.0,,0.7,0.0777107171714305,0.2871479928100659,0.2959856201318154,0.0088376273217495,2.8188004309613634e-06,0.0508201861998807,21.15200032101449,0.0015002222799752,0.4236646385622081,3.456512133062921e-06,0.0023966446974235,3.783923773365396e-07,0.0468393664863214,18.749032742994544,0.5129455564813664,9_c2_x10_010723,1,1,0,2728,3637,9143.028396564,0.2683863942126585,24.49773808606248,NMC_degradation_3_160623_Halfthedata/9_c2_x10_010723.hdf5,10.038895670324564,8.624965902417898,11.405692629516125,0.0996125503083019,91456.47103865072,"(9096, 1200, 1920)","(2, 9096)",ns_to_s,9096.0,909,True,9125.356164325029,7840.094005297869,10367.774600230156,1.0019366073960003,1.1361501308587034,0.8591548498619916,0.002317936959404,0.0026979268752034,0.0020401678408927,3.7086991350464688e-06,5.340526754466914e-06,8.344573053854554e-06,0.6472230721757608,5.340526754466914e-06,6.216023520468724e-06,4.70054670541695e-06,4.70054670541695e-06,6.216023520468724e-06,10.038895670324564,8.624965902417898,11.405692629516125,True,True,True,True,False,True,False,True,True,4.726106348681301,0.4148131409143081,1.0
cycle78_rank22_obj3,78.0,future8_positive,0,78.0,,0.7,0.0734512716531753,0.2878969442780107,0.2847513481126423,-0.0031455961653684,-4.998976449763463e-08,2.534940888743176e-05,10.880850814594057,-0.0001869389890512,0.0091075290719327,-4.30707430774156e-07,-0.0020970641102456,-3.066696210769375e-07,0.0090760828402274,22.301233013013967,0.210042332778497,9_c2_x10_010723,1,1,0,2728,3637,9143.028396564,0.2683863942126585,24.263112458779265,NMC_degradation_3_160623_Halfthedata/9_c2_x10_010723.hdf5,10.038895670324564,8.624965902417898,11.405692629516125,0.0996125503083019,91456.47103865072,"(9096, 1200, 1920)","(2, 9096)",ns_to_s,9096.0,909,True,9125.356164325029,7840.094005297869,10367.774600230156,1.0019366073960003,1.1361501308587034,0.8591548498619916,0.0011923754666291,0.0013878469833705,0.0010494875934467,1.907800746606607e-06,2.747233075113514e-06,4.2925516798648655e-06,-0.1567786274400323,2.747233075113514e-06,3.197599449685711e-06,2.418019415301349e-06,2.418019415301349e-06,3.197599449685711e-06,10.038895670324564,8.624965902417898,11.405692629516125,True,True,True,False,False,True,False,False,True,3.387363087857878,0.0057345141950972,0.8571428571428571
cycle84_rank23_obj3,84.0,future8_positive,0,84.0,,0.7,0.1022953689098358,0.2902935889754344,0.2892450569203115,-0.0010485320551228,-8.945598614455998e-08,9.140756315872968e-05,1.50377711116073,0.0008167706294314,0.0142709734453341,1.8818395302100345e-06,0.0001497902935889,-1.469105932181086e-07,0.0024215588450678,22.60928816894541,0.2790231637851897,9_c2_x10_010723,1,1,0,8186,9095,9150.381473104,0.257364534667413,24.81387714907142,NMC_degradation_3_160623_Halfthedata/9_c2_x10_010723.hdf5,10.038895670324564,8.624965902417898,11.405692629516125,0.0996125503083019,91456.47103865072,"(9096, 1200, 1920)","(2, 9096)",ns_to_s,9096.0,909,True,9125.356164325029,7840.094005297869,10367.774600230156,1.002742392551954,1.1361501308587034,0.8591548498619916,0.0001647910595577,0.0001918060051505,0.0001450433838643,2.636656952923585e-07,3.796786012209962e-07,5.932478144078066e-07,4.9564013461867145,3.796786012209962e-07,4.419210358667998e-07,3.341799564235712e-07,3.341799564235712e-07,4.419210358667998e-07,10.038895670324564,8.624965902417898,11.405692629516125,True,True,True,False,False,True,False,False,False,2.807631142082721,0.0049695929753811,0.2857142857142857
cycle84_rank23_obj2,84.0,future8_positive,0,84.0,,0.7,0.0729623161256313,0.2856500898741761,0.2860994607549431,0.0004493708807669,4.602315163798391e-07,0.0015410307035942,4.240627393702425,-0.0001062482730537,0.0025524524208356,-2.447960211158605e-07,0.0041941282204913,-2.8165840019653498e-08,0.000205614834314,21.50333688712056,0.2634223999812015,9_c2_x10_010723,1,1,0,8186,9095,9150.381473104,0.257364534667413,24.753681477229097,NMC_degradation_3_160623_Halfthedata/9_c2_x10_010723.hdf5,10.038895670324564,8.624965902417898,11.405692629516125,0.0996125503083019,91456.47103865072,"(9096, 1200, 1920)","(2, 9096)",ns_to_s,9096.0,909,True,9125.356164325029,7840.094005297869,10367.774600230156,1.002742392551954,1.1361501308587034,0.8591548498619916,0.0004647081513684,0.0005408898657129,0.0004090200218674,7.435330421895641e-07,1.0706875807529725e-06,1.6729493449265191e-06,-0.2286344079415819,1.0706875807529725e-06,1.246210250602624e-06,9.423821303824922e-07,9.423821303824922e-07,1.246210250602624e-06,10.038895670324564,8.624965902417898,11.405692629516125,True,True,True,False,False,True,False,False,True,3.6022141189124337,0.0149102799367788,1.0
cycle84_rank23_obj1,84.0,future8_positive,0,84.0,,0.7,0.0769320726394653,0.2914919113241462,0.2929898142600359,0.0014979029358897,-3.0739962639400815e-07,0.0020403851370633,-3.0622513382808165,-0.0006423150927142,0.0220365903372141,-1.479893973613732e-06,0.0017974835230676,7.125139000612375e-08,0.000805393590999,24.3750023119656,0.2631296449914492,9_c2_x10_010723,1,1,0,8186,9095,9150.381473104,0.257364534667413,24.70841394342318,NMC_degradation_3_160623_Halfthedata/9_c2_x10_010723.hdf5,10.038895670324564,8.624965902417898,11.405692629516125,0.0996125503083019,91456.47103865072,"(9096, 1200, 1920)","(2, 9096)",ns_to_s,9096.0,909,True,9125.356164325029,7840.094005297869,10367.774600230156,1.002742392551954,1.1361501308587034,0.8591548498619916,-0.0003355760896492,-0.0003905885996024,-0.0002953624530198,-5.369217434387904e-07,-7.73167310551858e-07,-1.2080739227372782e-06,1.9140669211136705,7.73167310551858e-07,-8.999161334840327e-07,-6.805150917577217e-07,6.805150917577217e-07,8.999161334840327e-07,10.038895670324564,8.624965902417898,11.405692629516125,True,True,True,False,False,True,False,False,False,3.1271583244224868,0.0289617617176461,0.2857142857142857
cycle104_rank6_obj3,104.0,future8_negative,0,104.0,,0.7,0.0662355832755565,0.2860994607549431,0.2819053325344517,-0.0041941282204913,4.850077101239676e-07,0.001093771665901,-6.598986262803919,-0.0012866983710481,0.1778233797636167,-2.96455304689492e-06,-0.0016476932294787,-5.4270069057853225e-08,0.0001266901131441,23.250804213674623,0.3382233689900386,11_c2_x10_050723,0,1,0,8118,9019,9065.996495402,0.3719069574735253,26.27643821059555,NMC_degradation_3_160623_Halfthedata/11_c2_x10_050723.hdf5,10.038897380232813,8.766361452639103,11.287868365645409,0.0996125333414663,90678.66084960848,"(9020, 1200, 1920)","(2, 9020)",ns_to_s,9020.0,901,True,9045.046539589765,7898.491668827832,10170.369397446511,1.0023161799909528,1.1244131639269364,0.8732394724843578,-0.0007295690778284,-0.0008354742322318,-0.0006488443049532,-1.1673105245255205e-06,-1.6809271553167492e-06,-2.6264486801824208e-06,1.7636415935801144,1.6809271553167492e-06,-1.9249326310622767e-06,-1.4949372786122729e-06,1.4949372786122729e-06,1.9249326310622767e-06,10.038897380232813,8.766361452639103,11.287868365645409,True,True,True,False,False,True,False,False,False,3.144045439511439,0.1377585473623872,0.5714285714285714
cycle104_rank6_obj2,104.0,future8_negative,0,104.0,,0.7,0.0862305000424385,0.2895446375074895,0.2892450569203115,-0.0002995805871779,-2.257065064036299e-07,0.0005370936733595,5.010795893397244,-0.0006056068124591,0.0839770519570288,-1.395318095905834e-06,-0.0019472738166566,-1.1450628748339129e-07,0.0007375942361554,22.138725441258792,0.5121499740116363,11_c2_x10_050723,0,1,0,8118,9019,9065.996495402,0.3719069574735253,26.016309967505705,NMC_degradation_3_160623_Halfthedata/11_c2_x10_050723.hdf5,10.038897380232813,8.766361452639103,11.287868365645409,0.0996125333414663,90678.66084960848,"(9020, 1200, 1920)","(2, 9020)",ns_to_s,9020.0,901,True,9045.046539589765,7898.491668827832,10170.369397446511,1.0023161799909528,1.1244131639269364,0.8732394724843578,0.0005539823229726,0.0006343990857359,0.000492685732207,8.863717167561653e-07,1.276375272128878e-06,1.994336362701372e-06,-1.0931879725142044,1.276375272128878e-06,1.461655493535585e-06,1.1351479270050738e-06,1.1351479270050738e-06,1.461655493535585e-06,10.038897380232813,8.766361452639103,11.287868365645409,True,True,True,False,False,True,False,False,False,3.5628814105748443,0.0357668058786594,0.7142857142857143
cycle104_rank6_obj1,104.0,future8_negative,0,104.0,,0.7,0.0732010059058666,0.2932893948472139,0.2884961054523667,-0.0047932893948471,-3.4127029522998617e-07,0.0019397885779708,-11.711231818340934,-0.0007644577810105,0.0692597450742356,-1.7613107274482907e-06,-0.0026962252846015,-2.4975459269082224e-07,0.0086037639767562,23.664519337812163,0.2879597257180864,11_c2_x10_050723,0,1,0,8118,9019,9065.996495402,0.3719069574735253,25.17135094255524,NMC_degradation_3_160623_Halfthedata/11_c2_x10_050723.hdf5,10.038897380232813,8.766361452639103,11.287868365645409,0.0996125333414663,90678.66084960848,"(9020, 1200, 1920)","(2, 9020)",ns_to_s,9020.0,901,True,9045.046539589765,7898.491668827832,10170.369397446511,1.0023161799909528,1.1244131639269364,0.8732394724843578,-0.001294767447252,-0.0014827174996664,-0.0011515050595194,-2.0716279156033343e-06,-2.9831441984688013e-06,-4.661162810107502e-06,0.5904209150708647,2.9831441984688013e-06,-3.4161811192315727e-06,-2.6530676571326982e-06,2.6530676571326982e-06,3.4161811192315727e-06,10.038897380232813,8.766361452639103,11.287868365645409,True,True,True,False,False,True,False,False,False,2.3599545673587654,0.0569683420404731,0.0
cycle108_rank21_obj3,108.0,future8_positive,0,108.0,,0.7,0.0937143199145793,0.2901437986818454,0.2937387657279808,0.0035949670461353,7.33089357448983e-07,0.0075110732191682,4.737489459535709,-0.0008935291458943,0.1369600359507899,-2.0586911521405155e-06,-0.0019472738166566,2.4395625548491624e-07,0.0056886568051492,32.154380080383504,0.5774899340954717,12_c2_x10_070723,1,1,0,2712,3615,9088.191856282,0.3455880466883458,24.6156452256459,NMC_degradation_3_160623_Halfthedata/12_c2_x10_070723.hdf5,10.06245882064104,8.813488401472569,11.499952841550112,0.0993792886832697,90935.08003584668,"(9042, 1200, 1920)","(2, 9042)",ns_to_s,9042.0,903,True,9086.40031503886,7958.580026529729,10384.457415919753,1.0001971673249055,1.1428571332843969,0.875878208156592,0.0005213824281651,0.0005952681814775,0.0004562096284658,8.34211885064269e-07,1.2012651144925472e-06,1.876976741394605e-06,-1.7137691982424483,1.2012651144925472e-06,1.371497890124219e-06,1.0511069839852116e-06,1.0511069839852116e-06,1.371497890124219e-06,10.06245882064104,8.813488401472569,11.499952841550112,True,True,True,False,False,True,False,True,False,4.076506084087345,0.2012151084775747,0.7142857142857143
cycle108_rank21_obj1,108.0,future8_positive,0,108.0,,0.7,0.0718053430318832,0.2886458957459556,0.2932893948472139,0.0046434991012582,1.267237141710992e-06,0.0187122806527236,-1.3075440503823756,-0.000161900485488,0.0033434519759292,-3.730187185644096e-07,0.0025464349910125,5.278782843701035e-07,0.0313333536541821,22.108690922536194,0.5557711491616029,12_c2_x10_070723,1,1,0,2712,3615,9088.191856282,0.3455880466883458,24.57545572680972,NMC_degradation_3_160623_Halfthedata/12_c2_x10_070723.hdf5,10.06245882064104,8.813488401472569,11.499952841550112,0.0993792886832697,90935.08003584668,"(9042, 1200, 1920)","(2, 9042)",ns_to_s,9042.0,903,True,9086.40031503886,7958.580026529729,10384.457415919753,1.0001971673249055,1.1428571332843969,0.875878208156592,-0.0001439012155581,-0.0001642936360536,-0.000125913564668,-2.3024194489309758e-07,-3.3154840064606045e-07,-5.180443760094694e-07,1.1250807358368775,3.3154840064606045e-07,-3.785325374675668e-07,-2.901048529952654e-07,2.901048529952654e-07,3.785325374675668e-07,10.06245882064104,8.813488401472569,11.499952841550112,True,True,True,False,False,True,False,False,False,2.4275421718216355,0.0033434519759292,0.2857142857142857
cycle108_rank21_obj2,108.0,future8_positive,0,108.0,,0.7,0.0765776731073856,0.2956860395446375,0.2961354104254044,0.0004493708807669,7.95631418142482e-07,0.0186435431512923,-12.48336569638991,0.0004079731984205,0.0088139681794258,9.399702491609904e-07,-0.00584182144997,4.707454661259086e-07,0.0380952353648099,22.48452596366024,0.4244749956414245,12_c2_x10_070723,1,1,0,2712,3615,9088.191856282,0.3455880466883458,24.25594937175352,NMC_degradation_3_160623_Halfthedata/12_c2_x10_070723.hdf5,10.06245882064104,8.813488401472569,11.499952841550112,0.0993792886832697,90935.08003584668,"(9042, 1200, 1920)","(2, 9042)",ns_to_s,9042.0,903,True,9086.40031503886,7958.580026529729,10384.457415919753,1.0001971673249055,1.1428571332843969,0.875878208156592,-0.0013738516093913,-0.0015685418321832,-0.0012021201682865,-2.198162575026108e-06,-3.1653541080375957e-06,-4.945865793808742e-06,-0.2969557961222032,3.1653541080375957e-06,-3.6139203813501934e-06,-2.7696848677322e-06,2.7696848677322e-06,3.6139203813501934e-06,10.06245882064104,8.813488401472569,11.499952841550112,True,True,True,False,False,True,False,False,False,2.836662592316624,0.0120211630717763,0.0
cycle110_rank24_obj1,110.0,future8_positive,0,110.0,,0.7,0.0989195518195629,0.2856500898741761,0.2886458957459556,0.0029958058717795,5.228350674390018e-07,0.0035930233225898,-0.23880718049395,-0.0007694298409676,0.1747837240636681,-1.7727663535894833e-06,0.0026962252846015,3.064433857238436e-07,0.0079066701867678,32.65441148468109,1.511115123529574,12_c2_x10_070723,1,1,0,4521,5424,9080.69766931,0.1861489207307045,26.314764358916044,NMC_degradation_3_160623_Halfthedata/12_c2_x10_070723.hdf5,10.06245882064104,8.813488401472569,11.499952841550112,0.0993792886832697,90935.08003584668,"(9042, 1200, 1920)","(2, 9042)",ns_to_s,9042.0,903,True,9086.40031503886,7958.580026529729,10384.457415919753,0.9993723977008342,1.1428571332843969,0.875878208156592,-2.6281824728622327e-05,-3.000625484670534e-05,-2.2996596830167544e-05,-4.2050919565795736e-08,-6.055332417474586e-08,-9.461456902304037e-08,29.27611948228644,6.055332417474586e-08,-6.913441116680912e-08,-5.298415909670602e-08,5.298415909670602e-08,6.913441116680912e-08,10.06245882064104,8.813488401472569,11.499952841550112,True,True,True,False,False,True,False,False,False,2.942235096282201,0.1105059631174699,0.2857142857142857
cycle110_rank24_obj3,110.0,future8_positive,0,110.0,,0.7,0.0718361489474773,0.292690233672858,0.2730677052127022,-0.0196225284601557,1.2044430946543904e-06,0.0084724892846665,-24.02020918874097,-0.001146424643029,0.2382925840352264,-2.641362377539024e-06,-0.0029958058717795,-3.0698243232083225e-08,0.0009626086916247,21.421663626346508,0.1694827000420571,12_c2_x10_070723,1,1,0,4521,5424,9080.69766931,0.1861489207307045,24.508921888371106,NMC_degradation_3_160623_Halfthedata/12_c2_x10_070723.hdf5,10.06245882064104,8.813488401472569,11.499952841550112,0.0993792886832697,90935.08003584668,"(9042, 1200, 1920)","(2, 9042)",ns_to_s,9042.0,903,True,9086.40031503886,7958.580026529729,10384.457415919753,0.9993723977008342,1.1428571332843969,0.875878208156592,-0.0026435341120713,-0.0030181526237934,-0.0023130923674372,-4.22965457931414e-06,-6.090702594212361e-06,-9.516722803456814e-06,0.4336712122586573,6.090702594212361e-06,-6.953823645220145e-06,-5.329364814575391e-06,5.329364814575391e-06,6.953823645220145e-06,10.06245882064104,8.813488401472569,11.499952841550112,True,True,True,False,False,True,False,False,False,2.766713802561844,0.1282781257847571,0.0
cycle110_rank24_obj2,110.0,future8_positive,0,110.0,,0.7,0.0783494502305984,0.2898442180946675,0.2938885560215698,0.0040443379269023,3.48439855752527e-07,0.0027561980381723,34.030723277149605,6.806651549368948e-05,0.000296715218116,1.5682525169746057e-07,0.0098861593768723,3.277378689479581e-07,0.0143717125461838,29.26108536878126,0.1163521082284864,12_c2_x10_070723,1,1,0,4521,5424,9080.69766931,0.1861489207307045,24.24315454606201,NMC_degradation_3_160623_Halfthedata/12_c2_x10_070723.hdf5,10.06245882064104,8.813488401472569,11.499952841550112,0.0993792886832697,90935.08003584668,"(9042, 1200, 1920)","(2, 9042)",ns_to_s,9042.0,903,True,9086.40031503886,7958.580026529729,10384.457415919753,0.9993723977008342,1.1428571332843969,0.875878208156592,0.0037452370682838,0.0042759792781763,0.0032770824621977,5.992379309254162e-06,8.629026205325993e-06,1.3482853445821866e-05,0.0181741540662682,8.629026205325993e-06,9.851856256918396e-06,7.550397992903533e-06,7.550397992903533e-06,9.851856256918396e-06,10.06245882064104,8.813488401472569,11.499952841550112,True,True,True,False,False,True,False,False,True,3.48098113790846,0.0073458226992808,1.0
cycle129_rank7_obj1,129.0,future8_negative,0,129.0,,0.7,0.0843247435986995,0.2732174955062912,0.2762133013780707,0.0029958058717795,-3.125075136659221e-08,8.679654825094474e-06,3.22820812878183,-0.0002970786101173,0.0265764498876585,-6.844691177103331e-07,-0.0005991611743559,2.942672096494015e-07,0.003049953590232,29.0478136418353,0.1634954480062257,14_c2_x10_HighCOV_110723,0,0,0,9521,10710,11971.851669512,0.2863584478094875,26.13056365775394,NMC_degradation_3_160623_Halfthedata/14_c2_x10_HighCOV_110723.hdf5,10.062458008527756,8.412876304239035,11.924132607877254,0.0993792967038985,119712.69934936611,"(11902, 1200, 1920)","(2, 11902)",ns_to_s,11902.0,1189,True,11964.262572139502,10002.909925740212,14177.793670766056,1.0006343138431424,1.1850119123748653,0.8360657303721686,0.0002698209028192,0.0003227269017463,0.0002276946754725,4.317134445108786e-07,6.216673600956652e-07,9.713552501494768e-07,-1.1010214813352976,6.216673600956652e-07,7.435627816235626e-07,5.246085322887519e-07,5.246085322887519e-07,7.435627816235626e-07,10.062458008527756,8.412876304239035,11.924132607877254,True,True,True,False,False,True,False,False,False,3.0342518615185945,0.0063640118004077,0.7142857142857143
cycle129_rank7_obj2,129.0,future8_negative,0,129.0,,0.7,0.0633885994553565,0.2790593169562612,0.2841521869382864,0.0050928699820251,1.3181101759172358e-06,0.0062193117644272,-0.8600165642787942,0.0004992041665787,0.0182908906218594,1.1501663997974038e-06,0.0004493708807669,3.920360037518045e-07,0.0241454831140988,18.87673694062484,0.1747979299069018,14_c2_x10_HighCOV_110723,0,0,0,9521,10710,11971.851669512,0.2863584478094875,24.688025072654327,NMC_degradation_3_160623_Halfthedata/14_c2_x10_HighCOV_110723.hdf5,10.062458008527756,8.412876304239035,11.924132607877254,0.0993792967038985,119712.69934936611,"(11902, 1200, 1920)","(2, 11902)",ns_to_s,11902.0,1189,True,11964.262572139502,10002.909925740212,14177.793670766056,1.0006343138431424,1.1850119123748653,0.8360657303721686,-7.18821205313118e-05,-8.597663786472148e-05,-6.065940753899586e-05,-1.1501139285009889e-07,-1.656164057041424e-07,-2.587756339127225e-07,-6.944761268711894,1.656164057041424e-07,-1.980901736403183e-07,-1.397592749698465e-07,1.397592749698465e-07,1.980901736403183e-07,10.062458008527756,8.412876304239035,11.924132607877254,True,True,True,False,False,True,False,False,False,2.760018503436269,0.0182908906218594,0.1428571428571428
cycle129_rank7_obj3,129.0,future8_negative,0,129.0,,0.7,0.0702497594058513,0.2798082684242061,0.2866986219292989,0.0068903535050928,-2.205351937180663e-07,0.0010774960301912,-3.700828338020983,-0.0004511646396086,0.0104396755186293,-1.039483329658301e-06,0.0028460155781905,8.92189454346059e-08,0.001174389510225,24.89716421734604,0.3226125339566374,14_c2_x10_HighCOV_110723,0,0,0,9521,10710,11971.851669512,0.2863584478094875,24.56397203893444,NMC_degradation_3_160623_Halfthedata/14_c2_x10_HighCOV_110723.hdf5,10.062458008527756,8.412876304239035,11.924132607877254,0.0993792967038985,119712.69934936611,"(11902, 1200, 1920)","(2, 11902)",ns_to_s,11902.0,1189,True,11964.262572139502,10002.909925740212,14177.793670766056,1.0006343138431424,1.1850119123748653,0.8360657303721686,-0.0003093235638808,-0.0003699751737739,-0.0002610299193203,-4.949177022094306e-07,-7.1268149118158e-07,-1.1135648299712188e-06,1.4585524424591196,7.1268149118158e-07,-8.52422800375199e-07,-6.014129341141434e-07,6.014129341141434e-07,8.52422800375199e-07,10.062458008527756,8.412876304239035,11.924132607877254,True,True,True,False,False,True,False,False,False,3.488194497004004,0.0104396755186293,0.7142857142857143
cycle131_rank5_obj1,131.0,future8_negative,0,131.0,,0.7,0.0857548668980598,0.2875973636908328,0.2934391851408028,0.00584182144997,-8.439095374030734e-07,0.0076447710282945,0.3942588693209927,-0.0010199731569788,0.1289806020489283,-2.3500181536791904e-06,0.005692031156381,9.698758250366345e-08,0.0005071370042725,45.202278112488514,0.678272160372094,15_c2_x5_HighCOV_120723,0,0,0,0,1237,12533.551364744,0.6026405442281145,24.73669107136929,NMC_degradation_3_160623_Halfthedata/15_c2_x5_HighCOV_120723.hdf5,10.03889363631606,8.766356565058231,138.06245963275433,0.0996125704910811,62342.86478609219,"(6193, 1200, 1920)","(2, 6193)",ns_to_s,6193.0,1237,True,12418.111428122966,10843.983070977032,170783.2625657171,1.0092960944415108,13.752756492339794,0.8732393112868156,3.174869798865914e-05,3.6357385172999016e-05,2.3085334206522875e-06,5.079791678185463e-08,7.314900016587068e-08,1.142953127591729e-07,-32.126456251628234,7.314900016587068e-08,8.376741543858975e-08,5.3188610011828715e-09,5.3188610011828715e-09,8.376741543858975e-08,10.03889363631606,8.766356565058231,138.06245963275433,False,True,False,False,False,False,False,False,False,1.819464025340552,0.1051783110548375,0.7142857142857143
cycle131_rank5_obj3,131.0,future8_negative,0,131.0,,0.7,0.0722815975546836,0.2935889754343918,0.2935889754343918,0.0,-1.189906067866168e-06,0.0318255536379085,7.071428571428555,-0.003564032707148,0.1256758625478864,-8.211531357269026e-06,-0.0008987417615338,-5.679807151701236e-07,0.0458827124092999,29.75654192342727,0.2293337551734863,15_c2_x5_HighCOV_120723,0,0,0,0,1237,12533.551364744,0.6026405442281145,24.27790867526057,NMC_degradation_3_160623_Halfthedata/15_c2_x5_HighCOV_120723.hdf5,10.03889363631606,8.766356565058231,138.06245963275433,0.0996125704910811,62342.86478609219,"(6193, 1200, 1920)","(2, 6193)",ns_to_s,6193.0,1237,True,12418.111428122966,10843.983070977032,170783.2625657171,1.0092960944415108,13.752756492339794,0.8732393112868156,0.0005694447672142,0.000652106197985,4.140586416486499e-05,9.111116275428588e-07,1.3120007436617165e-06,2.050001161971432e-06,-6.258785596684288,1.3120007436617165e-06,1.502452680157444e-06,9.539911103584897e-08,9.539911103584897e-08,1.502452680157444e-06,10.03889363631606,8.766356565058231,138.06245963275433,False,True,False,False,False,False,False,False,False,2.0541259268900607,0.1256758625478864,0.5714285714285714
cycle131_rank5_obj2,131.0,future8_negative,0,131.0,,0.7,0.0635570093989372,0.2829538645895746,0.2980826842420611,0.0151288196524865,1.3236074805940616e-06,0.0061427977961181,4.589410791384125,0.0009808414568118,0.077601081501845,2.259858716494553e-06,0.0085380467345715,3.5985315745441654e-08,0.0003292184137152,23.3087364064196,0.5957948073514144,15_c2_x5_HighCOV_120723,0,0,0,0,1237,12533.551364744,0.6026405442281145,23.84833496208426,NMC_degradation_3_160623_Halfthedata/15_c2_x5_HighCOV_120723.hdf5,10.03889363631606,8.766356565058231,138.06245963275433,0.0996125704910811,62342.86478609219,"(6193, 1200, 1920)","(2, 6193)",ns_to_s,6193.0,1237,True,12418.111428122966,10843.983070977032,170783.2625657171,1.0092960944415108,13.752756492339794,0.8732393112868156,0.0003695739741061,0.0004232218698005,2.687271997522666e-05,5.913183585698043e-07,8.514984363405182e-07,1.3304663067820596e-06,2.653978703950109,8.514984363405182e-07,9.751031880204068e-07,6.191474682292222e-08,6.191474682292222e-08,9.751031880204068e-07,10.03889363631606,8.766356565058231,138.06245963275433,False,True,False,False,False,False,False,False,True,2.903083790457039,0.0718308219921745,1.0
cycle139_rank11_obj1,139.0,future8_negative,0,139.0,,0.7,0.0895863026380539,0.2790593169562612,0.2747153984421809,-0.0043439185140802,-7.587457227677348e-06,0.2970493617889954,37.917487477837085,0.0013044326568646,0.0523081982478367,3.0054128414161426e-06,0.0085380467345715,-1.4665159522307537e-06,0.050720823348737,62.37449061272315,0.8847483664869995,16_c2_x10_HighHighCOV_130723,0,0,0,3673,4897,12303.98316874,0.2177667218010263,25.11639127342968,NMC_degradation_3_160623_Halfthedata/16_c2_x10_HighHighCOV_130723.hdf5,10.038894532248378,8.719227008521557,137.8975005298853,0.0996125616010464,123203.30282840878,"(12245, 1200, 1920)","(2, 12245)",ns_to_s,12245.0,1224,True,12287.606907472014,10672.333858430386,168786.5406485796,1.0013327461881962,13.736323266163534,0.8685445374998616,0.0030858317460318,0.0035528768103412,0.0002246475775386,4.9373307936509215e-06,7.1097563428573264e-06,1.1108994285714572e-05,0.4227167143970369,7.1097563428573264e-06,8.185828171026242e-06,5.175880186491151e-07,5.175880186491151e-07,8.185828171026242e-06,10.038894532248378,8.719227008521557,137.8975005298853,False,True,False,False,False,False,False,False,True,2.968235209865653,0.0523081982478367,1.0
cycle139_rank11_obj3,139.0,future8_negative,0,139.0,,0.7,0.0657743573188781,0.2736668663870581,0.2610844817255842,-0.0125823846614739,-9.531308523896148e-06,0.2970452312910383,43.94942001173831,0.0050789764864926,0.5815426104088335,1.170196182487912e-05,0.0005991611743559,-2.0719916616414584e-06,0.1671780895572991,30.8715300327578,0.3977033755840859,16_c2_x10_HighHighCOV_130723,0,0,0,3673,4897,12303.98316874,0.2177667218010263,24.49537938711706,NMC_degradation_3_160623_Halfthedata/16_c2_x10_HighHighCOV_130723.hdf5,10.038894532248378,8.719227008521557,137.8975005298853,0.0996125616010464,123203.30282840878,"(12245, 1200, 1920)","(2, 12245)",ns_to_s,12245.0,1224,True,12287.606907472014,10672.333858430386,168786.5406485796,1.0013327461881962,13.736323266163534,0.8685445374998616,0.0035767273760208,0.0041180701985837,0.0002603846245254,5.722763801633394e-06,8.240779874352087e-06,1.2876218553675136e-05,1.4200066017173114,8.240779874352087e-06,9.48803373753692e-06,5.999261749067503e-07,5.999261749067503e-07,9.48803373753692e-06,10.038894532248378,8.719227008521557,137.8975005298853,False,True,False,False,False,False,False,True,True,4.077389107571319,0.5329850337014117,1.0
