roi_action_priority,candidate_origin,candidate_action,roi_id,selected_roi_id,cycleNo,source_stem,event_relative_bin,target_label,candidate_score,candidate_score_norm,cycle_action_priority,recommended_cycle_action,transport_mechanism_score,transfer_oriented_feature_score,fixed_transport_mechanism_score,qc_review_score,manual_qc_action_tier,manual_front_review_gate,visual_sanity_score,review_question,evidence_tags,automatic_physics_consistent,publication_ready,n_all_blockers,blocker_summary,frame_strip_png,mask_overlay_png,kymograph_png,npz_path,has_visual_asset
15.05128171290202,transport_mechanism_dossier,manual_qc_transport_mechanism_roi,source_balanced_cycle151_rank28_obj2_17_c2_x10_HighHighCOV_150723,,151.0,17_c2_x10_HighHighCOV_150723,near_pre_event_1_8,,0.6226920256877022,0.010523127080101422,14.259189204581613,manual_qc_existing_visual_assets,0.6226920256877022,,,0.6364583333333333,review_kinetic_only_guardrail,False,0.5298959268149198,Is the kinetic signal particle-local and non-artifactual despite weak front evidence?,kinetic_source_null_support_directional;kinetic_composite_null_support_directional;concordance_null_support_directional;diffusion_claim_blocked;visual_sanity_uncertain;front_plausible_followup,,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank005_source_balanced_cycle151_rank28_obj2_17_c2_x10_HighHighCOV_150723_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank005_source_balanced_cycle151_rank28_obj2_17_c2_x10_HighHighCOV_150723_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank005_source_balanced_cycle151_rank28_obj2_17_c2_x10_HighHighCOV_150723_kymograph.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle151_rank28_obj2_17_c2_x10_HighHighCOV_150723.npz,True
15.05042296929487,source_heldout_transfer,manual_qc_transfer_ranked_roi,source_balanced_cycle154_rank30_obj2_17_c2_x10_HighHighCOV_150723,,154.0,17_c2_x10_HighHighCOV_150723,near_pre_event_1_8,1.0,0.7092845685748762,0.012057262145789756,15.00219392071171,manual_qc_existing_visual_assets,,0.7092845685748762,0.8151354545914239,,,,,,,,,,,,,,,False
14.66144419406631,transport_mechanism_dossier,manual_qc_transport_mechanism_roi,source_balanced_cycle84_rank64_obj2_9_c2_x10_010723,,84.0,9_c2_x10_010723,near_pre_event_1_8,,0.8000324256674758,0.013665015712782553,13.856784131215178,manual_qc_existing_visual_assets,0.8000324256674758,,,0.70546875,routine_or_low_concordance,False,0.6472151507833829,No immediate manual decision required unless needed as a low-priority comparator.,kinetic_source_null_support_directional;kinetic_composite_null_support_directional;diffusion_claim_blocked,,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank014_source_balanced_cycle84_rank64_obj2_9_c2_x10_010723_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank014_source_balanced_cycle84_rank64_obj2_9_c2_x10_010723_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank014_source_balanced_cycle84_rank64_obj2_9_c2_x10_010723_kymograph.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle84_rank64_obj2_9_c2_x10_010723.npz,True
14.65063294200783,transport_mechanism_dossier,manual_qc_transport_mechanism_roi,source_balanced_cycle84_rank64_obj1_9_c2_x10_010723,,84.0,9_c2_x10_010723,near_pre_event_1_8,,0.6474751592839807,0.010962202698162766,13.856784131215178,manual_qc_existing_visual_assets,0.6474751592839807,,,0.6027343749999999,routine_or_low_concordance,False,0.5977604284253027,No immediate manual decision required unless needed as a low-priority comparator.,diffusion_claim_blocked;visual_sanity_uncertain,,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank024_source_balanced_cycle84_rank64_obj1_9_c2_x10_010723_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank024_source_balanced_cycle84_rank64_obj1_9_c2_x10_010723_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank024_source_balanced_cycle84_rank64_obj1_9_c2_x10_010723_kymograph.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle84_rank64_obj1_9_c2_x10_010723.npz,True
14.650529598696775,manual_qc_decision_packet,manual_qc_existing_visual_assets,source_balanced_cycle84_rank64_obj2_9_c2_x10_010723,,84.0,9_c2_x10_010723,near_pre_event_1_8,,0.6460168847984362,0.010936366870398851,13.856784131215178,manual_qc_existing_visual_assets,,,,,routine_or_low_concordance,False,0.6472151507833829,No immediate manual decision required unless needed as a low-priority comparator.,kinetic_source_null_support_directional;kinetic_composite_null_support_directional;diffusion_claim_blocked,,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank014_source_balanced_cycle84_rank64_obj2_9_c2_x10_010723_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank014_source_balanced_cycle84_rank64_obj2_9_c2_x10_010723_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank014_source_balanced_cycle84_rank64_obj2_9_c2_x10_010723_kymograph.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle84_rank64_obj2_9_c2_x10_010723.npz,True
14.636633175648349,manual_qc_decision_packet,manual_qc_existing_visual_assets,source_balanced_cycle84_rank64_obj1_9_c2_x10_010723,,84.0,9_c2_x10_010723,near_pre_event_1_8,,0.4499248594429155,0.007462261108292758,13.856784131215178,manual_qc_existing_visual_assets,,,,,routine_or_low_concordance,False,0.5977604284253027,No immediate manual decision required unless needed as a low-priority comparator.,diffusion_claim_blocked;visual_sanity_uncertain,,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank024_source_balanced_cycle84_rank64_obj1_9_c2_x10_010723_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank024_source_balanced_cycle84_rank64_obj1_9_c2_x10_010723_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank024_source_balanced_cycle84_rank64_obj1_9_c2_x10_010723_kymograph.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle84_rank64_obj1_9_c2_x10_010723.npz,True
14.561418097643147,diffusion_unblock_review_queue,manual_qc_diffusion_blocker_followup,cycle151_rank14_obj3,cycle151_rank14_obj3,151.0,17_c2_x10_HighHighCOV_150723,,,4.293469057647345,0.07555722326538346,14.259189204581613,manual_qc_existing_visual_assets,,,,,,,,,,False,False,7.0,Automatic/publication diffusion candidates; Control-balanced diffusion sanity candidates; Event/control diffusion separability; HDF5 spatial calibration metadata present; Per-ROI HDF5 timing stability; Radius2 linear-fit quality; q70 positive confidence interval,,,,,False
14.4881233532717,source_heldout_transfer,manual_qc_transfer_ranked_roi,source_balanced_cycle82_rank63_obj2_9_c2_x10_010723,,82.0,9_c2_x10_010723,near_pre_event_1_8,1.0,0.8306222831668767,0.014206967380669087,14.431295483749023,manual_qc_existing_visual_assets,,0.8306222831668767,0.6964477776092233,,,,,,,,,,,,,,,False
14.487019298454321,source_heldout_transfer,manual_qc_transfer_ranked_roi,source_balanced_cycle82_rank63_obj1_9_c2_x10_010723,,82.0,9_c2_x10_010723,near_pre_event_1_8,1.0,0.8150429974406945,0.013930953676324416,14.431295483749023,manual_qc_existing_visual_assets,,0.8150429974406945,0.7006661483616504,,,,,,,,,,,,,,,False
14.478913772087981,transport_mechanism_dossier,manual_qc_transport_mechanism_roi,source_balanced_cycle82_rank63_obj1_9_c2_x10_010723,,82.0,9_c2_x10_010723,near_pre_event_1_8,,0.7006661483616504,0.011904572084739416,14.431295483749023,manual_qc_existing_visual_assets,0.7006661483616504,,,0.46796875,routine_or_low_concordance,False,,No immediate manual decision required unless needed as a low-priority comparator.,diffusion_claim_blocked,,,,,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle82_rank63_obj1_9_c2_x10_010723.npz,False
14.461481089902094,manual_qc_decision_packet,manual_qc_existing_visual_assets,source_balanced_cycle82_rank63_obj1_9_c2_x10_010723,,82.0,9_c2_x10_010723,near_pre_event_1_8,,0.4546740721778878,0.007546401538267518,14.431295483749023,manual_qc_existing_visual_assets,,,,,routine_or_low_concordance,False,,No immediate manual decision required unless needed as a low-priority comparator.,diffusion_claim_blocked,,,,,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle82_rank63_obj1_9_c2_x10_010723.npz,False
14.418558319582312,source_heldout_transfer,manual_qc_transfer_ranked_roi,source_balanced_cycle80_rank62_obj1_9_c2_x10_010723,,80.0,9_c2_x10_010723,near_pre_event_1_8,1.0,0.7672544926635095,0.013084298543318116,14.366221125409039,manual_qc_existing_visual_assets,,0.7672544926635095,0.7212847011529125,,,,,,,,,,,,,,,False
14.415300585520352,transport_mechanism_dossier,manual_qc_transport_mechanism_roi,source_balanced_cycle80_rank62_obj1_9_c2_x10_010723,,80.0,9_c2_x10_010723,near_pre_event_1_8,,0.7212847011529125,0.012269865027828473,14.366221125409039,manual_qc_existing_visual_assets,0.7212847011529125,,,0.454296875,review_front_only_guardrail,False,,"Is the front-like morphology real, or driven by mask/crop/illumination artifacts without kinetic support?",diffusion_claim_blocked,,,,,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle80_rank62_obj1_9_c2_x10_010723.npz,False
14.395166225759384,source_heldout_transfer,manual_qc_transfer_ranked_roi,source_balanced_cycle80_rank62_obj2_9_c2_x10_010723,,80.0,9_c2_x10_010723,near_pre_event_1_8,1.0,0.4371693305279054,0.007236275087586385,14.366221125409039,manual_qc_existing_visual_assets,,0.4371693305279054,0.5076291970064726,,,,,,,,,,,,,,,False
14.394183317189952,manual_qc_decision_packet,manual_qc_existing_visual_assets,source_balanced_cycle80_rank62_obj1_9_c2_x10_010723,,80.0,9_c2_x10_010723,near_pre_event_1_8,,0.423299536016927,0.006990547945228318,14.366221125409039,manual_qc_existing_visual_assets,,,,,review_front_only_guardrail,False,,"Is the front-like morphology real, or driven by mask/crop/illumination artifacts without kinetic support?",diffusion_claim_blocked,,,,,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle80_rank62_obj1_9_c2_x10_010723.npz,False
14.309229331441422,source_heldout_transfer,manual_qc_transfer_ranked_roi,source_balanced_cycle151_rank28_obj1_17_c2_x10_HighHighCOV_150723,,151.0,17_c2_x10_HighHighCOV_150723,near_pre_event_1_8,1.0,0.7348406419693156,0.012510031714952291,14.259189204581613,manual_qc_existing_visual_assets,,0.7348406419693156,0.7853588314118123,,,,,,,,,,,,,,,False
14.304658925173971,source_heldout_transfer,manual_qc_transfer_ranked_roi,source_balanced_cycle151_rank28_obj2_17_c2_x10_HighHighCOV_150723,,151.0,17_c2_x10_HighHighCOV_150723,near_pre_event_1_8,1.0,0.6703477707780111,0.0113674301480897,14.259189204581613,manual_qc_existing_visual_assets,,0.6703477707780111,0.6226920256877022,,,,,,,,,,,,,,,False
14.234610397375386,diffusion_unblock_review_queue,manual_qc_diffusion_blocker_followup,cycle84_rank23_obj2,cycle84_rank23_obj2,84.0,9_c2_x10_010723,,,5.360221411891243,0.09445656654005187,13.856784131215178,manual_qc_existing_visual_assets,,,,,,,,,,False,False,6.0,Automatic/publication diffusion candidates; Control-balanced diffusion sanity candidates; Event/control diffusion separability; HDF5 spatial calibration metadata present; Radius2 linear-fit quality; q70 positive confidence interval,,,,,False
14.160376982471252,diffusion_unblock_review_queue,manual_qc_diffusion_blocker_followup,cycle84_rank23_obj1,cycle84_rank23_obj1,84.0,9_c2_x10_010723,,,4.312715832442248,0.07589821281401862,13.856784131215178,manual_qc_existing_visual_assets,,,,,,,,,,False,False,7.0,Automatic/publication diffusion candidates; Control-balanced diffusion sanity candidates; Event/control diffusion separability; HDF5 spatial calibration metadata present; Positive front expansion; Radius2 linear-fit quality; q70 positive confidence interval,,,,,False
14.158112594160094,diffusion_unblock_review_queue,manual_qc_diffusion_blocker_followup,cycle84_rank23_obj3,cycle84_rank23_obj3,84.0,9_c2_x10_010723,,,4.2807631142082725,0.075332115736229,13.856784131215178,manual_qc_existing_visual_assets,,,,,,,,,,False,False,7.0,Automatic/publication diffusion candidates; Control-balanced diffusion sanity candidates; Event/control diffusion separability; HDF5 spatial calibration metadata present; Positive front expansion; Radius2 linear-fit quality; q70 positive confidence interval,,,,,False
13.915329506770911,source_heldout_transfer,manual_qc_transfer_ranked_roi,source_balanced_cycle84_rank64_obj1_9_c2_x10_010723,,84.0,9_c2_x10_010723,near_pre_event_1_8,1.0,0.8548579613272856,0.014636343888933374,13.856784131215178,manual_qc_existing_visual_assets,,0.8548579613272856,0.6474751592839807,,,,,,,,,,,,,,,False
13.912910028423234,source_heldout_transfer,manual_qc_transfer_ranked_roi,source_balanced_cycle84_rank64_obj2_9_c2_x10_010723,,84.0,9_c2_x10_010723,near_pre_event_1_8,1.0,0.8207167720552722,0.014031474302013595,13.856784131215178,manual_qc_existing_visual_assets,,0.8207167720552722,0.8000324256674758,,,,,,,,,,,,,,,False
13.217033473070794,manual_qc_decision_packet,manual_qc_existing_visual_assets,source_balanced_cycle150_rank27_obj2_17_c2_x10_HighHighCOV_150723,,150.0,17_c2_x10_HighHighCOV_150723,near_pre_event_1_8,,0.8388573010089998,0.014352864812675803,12.40962201382009,manual_qc_existing_visual_assets,,,,,review_kinetic_only_guardrail,False,0.4833820026829895,Is the kinetic signal particle-local and non-artifactual despite weak front evidence?,kinetic_source_null_support_directional;kinetic_composite_null_support_directional;concordance_null_support_directional;diffusion_claim_blocked;visual_sanity_uncertain;front_plausible_followup,,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank004_source_balanced_cycle150_rank27_obj2_17_c2_x10_HighHighCOV_150723_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank004_source_balanced_cycle150_rank27_obj2_17_c2_x10_HighHighCOV_150723_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank004_source_balanced_cycle150_rank27_obj2_17_c2_x10_HighHighCOV_150723_kymograph.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle150_rank27_obj2_17_c2_x10_HighHighCOV_150723.npz,True
13.214946451818793,manual_qc_decision_packet,manual_qc_existing_visual_assets,source_balanced_cycle150_rank27_obj1_17_c2_x10_HighHighCOV_150723,,150.0,17_c2_x10_HighHighCOV_150723,near_pre_event_1_8,,0.8094074042378298,0.013831109499675916,12.40962201382009,manual_qc_existing_visual_assets,,,,,review_kinetic_only_guardrail,False,0.5191270783470247,Is the kinetic signal particle-local and non-artifactual despite weak front evidence?,kinetic_source_null_support_directional;kinetic_composite_null_support_directional;concordance_null_support_directional;diffusion_claim_blocked;visual_sanity_uncertain;front_plausible_followup,,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank009_source_balanced_cycle150_rank27_obj1_17_c2_x10_HighHighCOV_150723_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank009_source_balanced_cycle150_rank27_obj1_17_c2_x10_HighHighCOV_150723_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank009_source_balanced_cycle150_rank27_obj1_17_c2_x10_HighHighCOV_150723_kymograph.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle150_rank27_obj1_17_c2_x10_HighHighCOV_150723.npz,True
13.204967719173078,transport_mechanism_dossier,manual_qc_transport_mechanism_roi,source_balanced_cycle150_rank27_obj2_17_c2_x10_HighHighCOV_150723,,150.0,17_c2_x10_HighHighCOV_150723,near_pre_event_1_8,,0.6685977953074433,0.011336426338246738,12.40962201382009,manual_qc_existing_visual_assets,0.6685977953074433,,,0.6225260416666667,review_kinetic_only_guardrail,False,0.4833820026829895,Is the kinetic signal particle-local and non-artifactual despite weak front evidence?,kinetic_source_null_support_directional;kinetic_composite_null_support_directional;concordance_null_support_directional;diffusion_claim_blocked;visual_sanity_uncertain;front_plausible_followup,,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank004_source_balanced_cycle150_rank27_obj2_17_c2_x10_HighHighCOV_150723_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank004_source_balanced_cycle150_rank27_obj2_17_c2_x10_HighHighCOV_150723_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank004_source_balanced_cycle150_rank27_obj2_17_c2_x10_HighHighCOV_150723_kymograph.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle150_rank27_obj2_17_c2_x10_HighHighCOV_150723.npz,True
13.198472048663328,transport_mechanism_dossier,manual_qc_transport_mechanism_roi,source_balanced_cycle150_rank27_obj1_17_c2_x10_HighHighCOV_150723,,150.0,17_c2_x10_HighHighCOV_150723,near_pre_event_1_8,,0.5769375758495146,0.009712508710809501,12.40962201382009,manual_qc_existing_visual_assets,0.5769375758495146,,,0.619140625,review_kinetic_only_guardrail,False,0.5191270783470247,Is the kinetic signal particle-local and non-artifactual despite weak front evidence?,kinetic_source_null_support_directional;kinetic_composite_null_support_directional;concordance_null_support_directional;diffusion_claim_blocked;visual_sanity_uncertain;front_plausible_followup,,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank009_source_balanced_cycle150_rank27_obj1_17_c2_x10_HighHighCOV_150723_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank009_source_balanced_cycle150_rank27_obj1_17_c2_x10_HighHighCOV_150723_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank009_source_balanced_cycle150_rank27_obj1_17_c2_x10_HighHighCOV_150723_kymograph.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle150_rank27_obj1_17_c2_x10_HighHighCOV_150723.npz,True
12.455631683926468,source_heldout_transfer,manual_qc_transfer_ranked_roi,source_balanced_cycle150_rank27_obj2_17_c2_x10_HighHighCOV_150723,,150.0,17_c2_x10_HighHighCOV_150723,near_pre_event_1_8,1.0,0.6779669828172914,0.01150241752659416,12.40962201382009,manual_qc_existing_visual_assets,,0.6779669828172914,0.6685977953074433,,,,,,,,,,,,,,,False
12.453968250615516,source_heldout_transfer,manual_qc_transfer_ranked_roi,source_balanced_cycle150_rank27_obj1_17_c2_x10_HighHighCOV_150723,,150.0,17_c2_x10_HighHighCOV_150723,near_pre_event_1_8,1.0,0.6544943232809801,0.011086559198856418,12.40962201382009,manual_qc_existing_visual_assets,,0.6544943232809801,0.5769375758495146,,,,,,,,,,,,,,,False
12.409180846002204,transport_mechanism_dossier,manual_qc_transport_mechanism_roi,source_balanced_cycle110_rank12_obj1_12_c2_x10_070723,,110.0,12_c2_x10_070723,near_pre_event_1_8,,0.7138599185881878,0.012138322300153909,11.610627556801589,manual_qc_existing_visual_assets,0.7138599185881878,,,0.6641927083333333,routine_or_low_concordance,False,0.590322939806,No immediate manual decision required unless needed as a low-priority comparator.,diffusion_claim_blocked;visual_sanity_uncertain,,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank013_source_balanced_cycle110_rank12_obj1_12_c2_x10_070723_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank013_source_balanced_cycle110_rank12_obj1_12_c2_x10_070723_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank013_source_balanced_cycle110_rank12_obj1_12_c2_x10_070723_kymograph.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle110_rank12_obj1_12_c2_x10_070723.npz,True
12.395149756896037,manual_qc_decision_packet,manual_qc_existing_visual_assets,source_balanced_cycle110_rank12_obj1_12_c2_x10_070723,,110.0,12_c2_x10_070723,near_pre_event_1_8,,0.5158676243708546,0.008630550023612033,11.610627556801589,manual_qc_existing_visual_assets,,,,,routine_or_low_concordance,False,0.590322939806,No immediate manual decision required unless needed as a low-priority comparator.,diffusion_claim_blocked;visual_sanity_uncertain,,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank013_source_balanced_cycle110_rank12_obj1_12_c2_x10_070723_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank013_source_balanced_cycle110_rank12_obj1_12_c2_x10_070723_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank013_source_balanced_cycle110_rank12_obj1_12_c2_x10_070723_kymograph.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle110_rank12_obj1_12_c2_x10_070723.npz,True
11.987594683081733,diffusion_unblock_review_queue,manual_qc_diffusion_blocker_followup,cycle110_rank24_obj2,cycle110_rank24_obj2,110.0,12_c2_x10_070723,,,5.348098113790846,0.0942417815700361,11.610627556801589,manual_qc_existing_visual_assets,,,,,,,,,,False,False,6.0,Automatic/publication diffusion candidates; Control-balanced diffusion sanity candidates; Event/control diffusion separability; HDF5 spatial calibration metadata present; Radius2 linear-fit quality; q70 positive confidence interval,,,,,False
11.912909915494257,diffusion_unblock_review_queue,manual_qc_diffusion_blocker_followup,cycle110_rank24_obj1,cycle110_rank24_obj1,110.0,12_c2_x10_070723,,,4.29422350962822,0.07557058967316695,11.610627556801589,manual_qc_existing_visual_assets,,,,,,,,,,False,False,7.0,Automatic/publication diffusion candidates; Control-balanced diffusion sanity candidates; Event/control diffusion separability; HDF5 spatial calibration metadata present; Positive front expansion; Radius2 linear-fit quality; q70 positive confidence interval,,,,,False
11.911666051473206,diffusion_unblock_review_queue,manual_qc_diffusion_blocker_followup,cycle110_rank24_obj3,cycle110_rank24_obj3,110.0,12_c2_x10_070723,,,4.276671380256184,0.07525962366790453,11.610627556801589,manual_qc_existing_visual_assets,,,,,,,,,,False,False,7.0,Automatic/publication diffusion candidates; Control-balanced diffusion sanity candidates; Event/control diffusion separability; HDF5 spatial calibration metadata present; Positive front expansion; Radius2 linear-fit quality; q70 positive confidence interval,,,,,False
11.811631383533802,diffusion_unblock_review_queue,manual_qc_diffusion_blocker_followup,cycle108_rank21_obj3,cycle108_rank21_obj3,108.0,12_c2_x10_070723,,,5.407650608408734,0.09529685591242558,11.4304439598841,manual_qc_existing_visual_assets,,,,,,,,,,False,False,6.0,Automatic/publication diffusion candidates; Control-balanced diffusion sanity candidates; Event/control diffusion separability; HDF5 spatial calibration metadata present; Positive front expansion; q70 positive confidence interval,,,,,False
11.73197815955565,diffusion_unblock_review_queue,manual_qc_diffusion_blocker_followup,cycle108_rank21_obj2,cycle108_rank21_obj2,108.0,12_c2_x10_070723,,,4.283666259231662,0.07538354991788784,11.4304439598841,manual_qc_existing_visual_assets,,,,,,,,,,False,False,7.0,Automatic/publication diffusion candidates; Control-balanced diffusion sanity candidates; Event/control diffusion separability; HDF5 spatial calibration metadata present; Positive front expansion; Radius2 linear-fit quality; q70 positive confidence interval,,,,,False
11.645345606596665,source_heldout_transfer,manual_qc_transfer_ranked_roi,source_balanced_cycle110_rank12_obj1_12_c2_x10_070723,,110.0,12_c2_x10_070723,near_pre_event_1_8,1.0,0.5186312538550417,0.008679512448768963,11.610627556801589,manual_qc_existing_visual_assets,,0.5186312538550417,0.7138599185881878,,,,,,,,,,,,,,,False
11.638811714202598,source_heldout_transfer,manual_qc_transfer_ranked_roi,source_balanced_cycle110_rank12_obj2_12_c2_x10_070723,,110.0,12_c2_x10_070723,near_pre_event_1_8,1.0,0.4264316864884587,0.0070460393502520735,11.610627556801589,manual_qc_existing_visual_assets,,0.4264316864884587,0.51845703125,,,,,,,,,,,,,,,False
11.623187887931723,manual_qc_decision_packet,manual_qc_existing_visual_assets,source_balanced_cycle110_rank12_obj2_12_c2_x10_070723,,110.0,12_c2_x10_070723,near_pre_event_1_8,,0.2059643240180904,0.0031400827825334688,11.610627556801589,manual_qc_existing_visual_assets,,,,,routine_or_low_concordance,False,,No immediate manual decision required unless needed as a low-priority comparator.,diffusion_claim_blocked,,,,,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle110_rank12_obj2_12_c2_x10_070723.npz,False
11.490853003071043,source_heldout_transfer,manual_qc_transfer_ranked_roi,source_balanced_cycle108_rank11_obj1_12_c2_x10_070723,,108.0,12_c2_x10_070723,near_pre_event_1_8,1.0,0.8811561215891025,0.015102260796735843,11.4304439598841,manual_qc_existing_visual_assets,,0.8811561215891025,0.70240234375,,,,,,,,,,,,,,,False
11.490749573887758,source_heldout_transfer,manual_qc_transfer_ranked_roi,source_balanced_cycle108_rank11_obj2_12_c2_x10_070723,,108.0,12_c2_x10_070723,near_pre_event_1_8,1.0,0.8796966353630037,0.0150764035009146,11.4304439598841,manual_qc_existing_visual_assets,,0.8796966353630037,0.7074342005461164,,,,,,,,,,,,,,,False
