model_name,eval_cohort,roi_id,cycleNo,method,particle_mse_mean,particle_mse_median,particle_mse_max,particle_mae_mean,particle_mae_median,nonparticle_mse_mean,nonparticle_mse_median,particle_to_nonparticle_mse_ratio_mean,particle_to_nonparticle_mse_ratio_median,particle_mse_fraction_of_full_mean,particle_mse_fraction_of_full_median,mask_fallback_used_mean,accepted_area_fraction_median,validation_score_first,dmd_particle_mse_ratio_vs_persistence,velocity_particle_mse_ratio_vs_persistence
pooled,transfer_ranked,cycle147_rank11_obj3,147.0,persistence,8.20445328599817e-05,7.581988029414788e-05,0.0002352426090510562,0.006497377180494368,0.0063643192406743765,4.868202233865304e-05,4.768334656546358e-05,1.6572757332244412,1.5593510045630943,1.2211599450508537,1.1891241846240934,0.0,0.2158745659722222,24.624743710237528,22.347899426013374,2.745920728627297
pooled,transfer_ranked,cycle147_rank11_obj3,147.0,velocity,0.00022528778345076717,0.0002021993714151904,0.0005453768535517156,0.01087105181068182,0.010471404064446688,0.0001427372712896613,0.00014068275777390227,1.5539785474383339,1.4379875324574127,1.1636749584970614,1.1272654009633896,0.0,0.2158745659722222,24.624743710237528,22.347899426013374,2.745920728627297
pooled,transfer_ranked,cycle147_rank11_obj4,147.0,low_rank_dmd,0.003574882764951326,0.0030266394605860114,0.006892407778650522,0.045356643036939204,0.042562469840049744,0.0009496134443907067,0.0009272126771975309,3.7103180311342605,3.278443185888563,3.082335284485122,2.901913392186425,0.0,0.1028103298611111,23.138560592904174,24.422589482152453,2.6931808373189963
pooled,transfer_ranked,cycle147_rank11_obj4,147.0,persistence,0.00014637607398526598,0.00011520033876877278,0.0003666577395051718,0.008022640598937869,0.007456132443621755,7.103762527549407e-05,7.01164681231603e-05,1.9822694147991187,1.6170200123075835,1.5868890038736858,1.3774356669217651,0.0,0.1028103298611111,23.138560592904174,24.422589482152453,2.6931808373189963
pooled,transfer_ranked,cycle147_rank11_obj4,147.0,velocity,0.000394217237499106,0.0003022184828296304,0.0011964916484430432,0.013233960868092254,0.012466989923268557,0.00020499829179243534,0.00019921611237805337,1.8140032829527784,1.4957318759189813,1.4820520385748095,1.2863100104523564,0.0,0.1028103298611111,23.138560592904174,24.422589482152453,2.6931808373189963
pooled,transfer_ranked,cycle148_rank9_obj1,148.0,low_rank_dmd,0.003986098425230011,0.003866273327730596,0.0061239511705935,0.04196418775245547,0.040187638252973557,0.0006815441574872239,0.0006678873614873737,5.852689548420034,5.731990599063839,4.323359641547014,4.301977786805551,0.0,0.0906032986111111,24.293498644747416,20.940079610912345,2.8177883279114644
pooled,transfer_ranked,cycle148_rank9_obj1,148.0,persistence,0.00019035736727346375,0.00014304969954537228,0.0004963938845321536,0.009569924994139,0.008672419004142284,0.00012069624335708795,0.00011580510181374848,1.515953920029555,1.259711366888745,1.2715845934782846,1.0775973702293231,0.0,0.0906032986111111,24.293498644747416,20.940079610912345,2.8177883279114644
pooled,transfer_ranked,cycle148_rank9_obj1,148.0,velocity,0.0005363867676351219,0.00042526198376435786,0.0017103621503338218,0.016075836232630536,0.015125628560781479,0.00035831251261697616,0.00034847520873881876,1.424764753903738,1.218483360205123,1.2068122955708154,1.0678200893223293,0.0,0.0906032986111111,24.293498644747416,20.940079610912345,2.8177883279114644
pooled,transfer_ranked,cycle148_rank9_obj2,148.0,low_rank_dmd,0.0032311028917320073,0.003225465421564877,0.004655143711715937,0.043174814782105386,0.042027754709124565,0.0008466459676128579,0.0008042249246500432,3.8747470772189248,3.5841918833267377,3.3073005816245877,3.12868441927485,0.0,0.0959743923611111,23.78274905742516,15.87193116301844,2.8268160142838994
pooled,transfer_ranked,cycle148_rank9_obj2,148.0,persistence,0.0002035733937191253,0.00013196631334722042,0.0006609034608118236,0.009244746950571425,0.00814666086807847,8.137467079905036e-05,7.619348616572097e-05,2.3114788251246763,1.6847486445901811,1.823915162038476,1.427049828010379,0.0,0.0959743923611111,23.78274905742516,15.87193116301844,2.8268160142838994
pooled,transfer_ranked,cycle148_rank9_obj2,148.0,velocity,0.0005754645294473448,0.00041687808698043227,0.002199044916778803,0.015425359742948785,0.01418420160189271,0.0002345912885175494,0.00022267104213824496,2.2226133091239695,1.9042257430819116,1.7665818848747854,1.5929402076810795,0.0,0.0959743923611111,23.78274905742516,15.87193116301844,2.8268160142838994
pooled,transfer_ranked,cycle148_rank9_obj3,148.0,low_rank_dmd,0.005526521010324359,0.005097723798826337,0.009575369767844677,0.05192932742647827,0.04994981363415718,0.000591738683397125,0.000570376287214458,9.271286004953806,9.130466848363277,3.166174463648023,3.076654176413649,0.0,0.1362847222222222,23.513103415416406,30.865028186883897,2.7440572081734675
pooled,transfer_ranked,cycle148_rank9_obj3,148.0,persistence,0.00017905446179611317,0.00013377321738516912,0.0006009144126437604,0.009076897869817913,0.008354593999683857,8.029444052226609e-05,7.814624405000359e-05,2.1555651876987696,1.6994969959979223,1.4774642048137248,1.3304271187065893,0.0,0.1362847222222222,23.513103415416406,30.865028186883897,2.7440572081734675
pooled,transfer_ranked,cycle148_rank9_obj3,148.0,velocity,0.0004913356865472451,0.00039619846211280674,0.0017711514374241233,0.014982652355683967,0.014171053189784288,0.00023315152338909684,0.0002284276852151379,2.0263459494886122,1.718095356410944,1.3985321603151735,1.3252164018314696,0.0,0.1362847222222222,23.513103415416406,30.865028186883897,2.7440572081734675
