cycleNo,n_frames,frames_percentile,drop_count,any_abrupt_drop,synchronized_drop_2plus,synchronized_drop_3plus,mean_abs_delta_prev,max_abs_delta_prev,delta_std_across_particles,particle_norm_cv,future_any_drop_within_8cycles,future_sync2_drop_within_8cycles,cycles_to_next_drop_within_8,capacity_mAh,coulombic_efficiency_pct,V_min,V_max,n_points,integrated_n_event_particles,integrated_mean_drop_frac,integrated_n_sustained_next_cycle,integrated_global_frame_percentile,integrated_synchronized_event,integrated_evidence_score,integrated_degradation_mode_hypothesis,hazard_probability_mean,hazard_probability_max,hazard_n_predictions,roi_phase_slope_abs_median_per_s,roi_radius2_slope_median_px2_per_s,roi_diffusion_proxy_abs_median_um2_per_s,roi_threshold_robust_phase_score,roi_threshold_robust_diffusion_score,roi_roi_norm_mean_delta_last_minus_first,roi_stage_drift_xy_sampled,roi_object_mean_residual,roi_transferred_masked_residual_signature,roi_persistence_particle_mse_fraction_of_full_mean,roi_low_rank_dmd_particle_mse_fraction_of_full_mean,roi_velocity_particle_mse_fraction_of_full_mean,roi_selection_subrole,temporal_cycles_to_next_drop,temporal_cycles_since_previous_drop,temporal_radius2_slope_median_px2_per_s,temporal_diffusion_proxy_median_um2_per_s,temporal_persistence_particle_mse_fraction_of_full_mean,state_degradation_state_axis,state_cycle_state_cluster,state_state_step_norm,state_axis_step,state_shape_V_range,state_shape_I_abs_mean_mA,state_shape_dVdt_abs_p95,joint_n_roi,joint_joint_degradation_score,joint_rollout_residual_energy_mean,joint_radius2_slope_full_px2_per_s,joint_active_fraction_last,joint_evidence_score,trace_delta_rank,trace_sync_rank,particle_heterogeneity_rank,low_frame_rank,integrated_evidence_rank,hazard_probability_rank,front_motion_rank,front_threshold_rank,masked_residual_rank,rollout_residual_rank,state_transition_rank,echem_shape_rank,trace_vote_score,trace_vote,acquisition_vote_score,acquisition_vote,integrated_event_vote_score,integrated_event_vote,ai_rollout_vote_score,ai_rollout_vote,front_motion_vote_score,front_motion_vote,echem_state_vote_score,echem_state_vote,cross_modal_consensus_score,n_modal_votes,consensus_class,cross_modal_consensus_z,trace_delta_z,low_frame_z
82,905.0,0.2022471910112359,0,0,0,0,0.0235575566330588,0.0555555555555555,0.0343971085362241,0.0893848514380681,1,1,4.0,0.6285797414432752,98.51204426720564,2.999969,4.202196,46781.0,,,,,,,,0.8934046700041016,0.9951885746121478,5,,,,,,,,,,,,,,,,,,,3.556462509000508,1,0.8595789928719804,-0.3946430753406384,1.2022269999999995,0.500889,0.0038603543463781,,,,,,,0.32386363636363635,0.48314606741573035,0.797752808988764,0.797752808988764,,0.7580645161290323,,,,,0.14772727272727273,0.2222222222222222,0.797752808988764,0,0.797752808988764,0,,0,0.7580645161290323,0,,0,0.2222222222222222,0,0.5043613332622032,0,low_consensus,0.006255967797410523,-0.5786605318571624,1.04532842174535
58,919.0,0.3539325842696629,0,0,0,0,0.0265678313963929,0.0555555555555555,0.0225159921799737,0.0625885346797245,1,0,2.0,0.6391710499937513,98.7462520346092,2.991089,4.201038,71886.0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,3.5474100700235667,1,1.0790902799200783,-0.8387451653773388,1.2099489999999995,0.500889,0.0096038559191223,,,,,,,0.32386363636363635,0.48314606741573035,0.6067415730337079,0.6460674157303371,,,,,,,0.19318181818181818,0.691358024691358,0.6067415730337079,0,0.6460674157303371,0,,0,,0,,0,0.691358024691358,0,0.4907264225694314,0,low_consensus,-0.10716832637484405,-0.5786605318571624,0.522664210872675
34,933.0,0.5,0,0,0,0,0.0339304497293413,0.0555555555555555,0.0161778639076319,0.0671134167729031,0,0,,0.6498317652090385,98.7624204500116,2.995722,4.202389,47321.0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,3.766807266198673,1,1.7271336770612686,0.4127922166846094,1.206667,0.500889,0.0064385075082688,,,,,,,0.32386363636363635,0.48314606741573035,0.6404494382022472,0.5,,,,,,,0.42045454545454547,0.49382716049382713,0.6404494382022472,0,0.5,0,,0,,0,,0,0.49382716049382713,0,0.47695680798833107,0,low_consensus,-0.2217131774616383,-0.5786605318571624,0.01935793373602504
148,1240.0,0.8764044943820225,0,0,0,0,0.0201634213294337,0.0555555555555555,0.0326973490488765,0.0844041011186922,1,0,8.0,0.8459858724847423,97.966336448007,2.983947,4.603132,77395.0,,,,,,,,0.5371560453871215,0.9038303339944374,5,3.208670667020309e-06,-0.001907088840306,4.3939326880650246e-06,0.7083333333333334,0.9375,-2.154707908630371e-05,0.2121320343559321,7041.38525390625,0.7480825471472065,1.4774642048137248,4.279787240950865,1.3985321603151737,high_warning_positive,8.0,32.0,-0.001907088840306,-4.3939326880650246e-06,1.4774642048137248,-10.119787426502562,0,1.2155468832528935,0.0819156541861989,1.6191849999999994,0.500889,0.0055139717041556,,,,,,,0.32386363636363635,0.48314606741573035,0.7415730337078652,0.1235955056179775,,0.3709677419354839,0.7083333333333334,0.7083333333333334,0.7083333333333334,,0.22727272727272727,0.30864197530864196,0.7415730337078652,0,0.1235955056179775,0,,0,0.7083333333333334,0,0.7083333333333334,0,0.30864197530864196,0,0.47040606876220625,0,low_consensus,-0.27620660171439815,-0.5786605318571624,-1.2776236265776497
72,911.0,0.2808988764044944,0,0,0,0,0.0241982862567023,0.0555555555555555,0.0306685953587186,0.036721718764284,0,0,,0.6336484013776601,98.65242860018937,2.986071,4.200073,56714.0,,,,,,,,0.4563104095395468,0.975712032717371,5,,,,,,,,,,,,,,,,,,,5.610100531016699,1,0.8010321152574587,0.1886815116199223,1.2140019999999998,0.500889,0.0096316382932966,,,,,,,0.32386363636363635,0.48314606741573035,0.2808988764044944,0.7191011235955056,,0.5967741935483871,,,,,0.11363636363636363,0.7654320987654321,0.48314606741573035,0,0.7191011235955056,0,,0,0.5967741935483871,0,,0,0.7654320987654321,0,0.4689789085327928,0,low_consensus,-0.2880786737315438,-0.5786605318571624,0.7743173494409997
137,1254.0,0.9887640449438202,0,0,0,0,0.0423205443957002,0.0901639344262297,0.0379910905775267,0.0551145051747918,0,0,,0.8610977598255946,97.7808181508884,2.999969,4.604676,112299.0,,,,,,,,0.3418528377101889,0.6739667626232753,5,,,,,,,,,,,,,,,,,,,-9.506415847154011,0,3.137792503953245,-2.4198722395370265,1.6047070000000003,0.5008889999999999,0.0064661743646196,,,,,,,0.6363636363636364,0.48314606741573035,0.5393258426966292,0.011235955056179803,,0.1774193548387097,,,,,0.7159090909090909,0.5308641975308642,0.6363636363636364,0,0.011235955056179803,0,,0,0.1774193548387097,0,,0,0.7159090909090909,0,0.4420377349729772,0,low_consensus,-0.5121933499511853,-0.025186357224079543,-1.6647823012981493
157,1219.0,0.7696629213483146,0,0,0,0,0.0564130685753866,0.1065573770491801,0.0439286078596776,0.0171492357711687,0,0,,,,,,,,,,,,,,0.6899878644277372,0.9428332313040688,5,,,,,,,,,,,,,,,,,,,1.3642367785727452,1,4.625555568473997,-0.9217350472603132,,,,,,,,,,0.6477272727272727,0.48314606741573035,0.02247191011235955,0.2303370786516854,,0.41935483870967744,,,,,0.8295454545454546,,0.6477272727272727,0,0.2303370786516854,0,,0,0.41935483870967744,0,,0,0.8295454545454546,0,0.43876377036036335,0,low_consensus,-0.5394283743454062,0.2369856202336878,-0.9098228855931747
132,1176.0,0.6292134831460674,0,0,0,0,0.0476974781292491,0.0737704918032788,0.0555019979044264,0.0305279026185838,0,0,,0.8671846536490936,98.21771976137757,2.981824,4.607378,56262.0,,,,,,,,0.9182837586052187,0.9616287242054478,5,,,,,,,,,,,,,,,,,,,-6.959210618157466,0,3.8145669678761207,-0.1749922316353709,1.6255539999999995,0.500889,0.0039254925102918,,,,,,,0.5681818181818182,0.48314606741573035,0.11235955056179775,0.3707865168539326,,0.4838709677419355,,,,,0.7727272727272727,0.2345679012345679,0.5681818181818182,0,0.3707865168539326,0,,0,0.4838709677419355,0,,0,0.7727272727272727,0,0.43223429924529355,0,low_consensus,-0.5937448762450135,-0.28735833468185507,-0.4258745421925498
144,1245.0,0.898876404494382,0,0,0,0,0.0986037353446727,0.1475409836065575,0.0877600094256835,0.0886550224471535,0,0,,0.8509060544277643,98.04995067126984,2.993406,4.603517,48946.0,,,,,,,,0.13872385686435157,0.2251577053173333,5,,,,,,,,,,,,,,,,,,,-8.976618496192046,0,2.653721247602374,-1.3462524162078502,1.6101110000000003,0.500889,0.003218521621274,,,,,,,0.8068181818181818,0.48314606741573035,0.7865168539325843,0.101123595505618,,0.04838709677419355,,,,,0.6477272727272727,0.1111111111111111,0.8068181818181818,0,0.101123595505618,0,,0,0.04838709677419355,0,,0,0.6477272727272727,0,0.42640431132638457,0,low_consensus,-0.6422426097201269,0.892415563878129,-1.3550553615217495
138,1257.0,1.0,0,0,0,0,0.0414813104492163,0.1111111111111111,0.0533364204904002,0.0706253948709978,0,0,,0.8607193130087532,98.43661334832476,2.978542,4.606413,89373.0,,,,,,,,0.31174415057013044,0.6217365526787975,5,,,,,,,,,,,,,,,,,,,-8.647153340793855,0,1.9863845249585004,0.8592625063601584,1.6278709999999998,0.500889,0.006437882810766,,,,,,,0.7329545454545454,0.48314606741573035,0.6629213483146067,0.0,,0.12903225806451613,,,,,0.5,0.4691358024691358,0.7329545454545454,0,0.0,0,,0,0.12903225806451613,0,,0,0.5,0,0.4253128602455049,0,low_consensus,-0.6513220288129081,0.3098111695275175,-1.7034981687701996
68,913.0,0.3033707865168539,0,0,0,0,0.0380923061135483,0.0555555555555555,0.0443311957699662,0.034600683530712,0,0,,0.6333962939103049,98.42825552854816,2.991475,4.200073,67822.0,,,,,,,,0.6120672889232416,0.9835200960309864,5,,,,,,,,,,,,,,,,,,,6.302052898234703,1,0.9904549815752806,0.1397811269735234,1.2085979999999998,0.500889,0.0064335951162048,,,,,,,0.32386363636363635,0.48314606741573035,0.20224719101123595,0.696629213483146,,0.6612903225806451,,,,,0.17045454545454544,0.41975308641975306,0.48314606741573035,0,0.696629213483146,0,,0,0.6612903225806451,0,,0,0.41975308641975306,0,0.4224834375326703,0,low_consensus,-0.6748590567663321,-0.5786605318571624,0.6968856144969
74,910.0,0.2696629213483146,0,0,0,0,0.0409807203879011,0.0614754098360655,0.0281958448511543,0.017923727239385,0,0,,0.6312882726381965,98.03900241291728,2.987036,4.200073,48585.0,,,,,,,,0.558277404651741,0.9501853750850804,5,,,,,,,,,,,,,,,,,,,5.234875656696071,1,1.3015743450862776,-0.3752248743206285,1.213037,0.500889,0.0064337485157448,,,,,,,0.5454545454545454,0.48314606741573035,0.033707865168539325,0.7303370786516854,,0.46774193548387094,,,,,0.25,0.4444444444444444,0.5454545454545454,0,0.7303370786516854,0,,0,0.46774193548387094,0,,0,0.4444444444444444,0,0.4221188480884023,0,low_consensus,-0.6778919552803413,-0.4839873177751886,0.8130332169130499
28,934.0,0.5224719101123596,0,0,0,0,0.0166422945688704,0.0555555555555555,0.0272840669703022,0.0202553522403316,0,0,,0.6496160466220149,98.7842726531302,2.980858,4.200073,81639.0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,3.865211805522589,1,1.5020129077696975,-1.0348853793848067,1.2192149999999995,0.500889,0.0096376011619821,,,,,,,0.32386363636363635,0.48314606741573035,0.0449438202247191,0.4775280898876404,,,,,,,0.3522727272727273,0.8271604938271605,0.48314606741573035,0,0.4775280898876404,0,,0,,0,,0,0.8271604938271605,0,0.4181524724986023,0,low_consensus,-0.7108869166579478,-0.5786605318571624,-0.05807380120807513
133,1179.0,0.6460674157303371,0,0,0,0,0.0328423638369378,0.0555555555555555,0.0160692863989166,0.0433323696212174,0,0,,0.8641896534811302,98.2460712349953,2.99688,4.603904,52740.0,,,,,,,,0.9332616754781254,0.9726796813104402,5,,,,,,,,,,,,,,,,,,,-7.349106457739932,0,2.0933836834347894,-0.3898958395824659,1.607024,0.5008889999999999,0.0034390767680752,,,,,,,0.32386363636363635,0.48314606741573035,0.39325842696629215,0.3539325842696629,,0.5483870967741935,,,,,0.5227272727272727,0.16049382716049382,0.48314606741573035,0,0.3539325842696629,0,,0,0.5483870967741935,0,,0,0.5227272727272727,0,0.39797270166818305,0,low_consensus,-0.8787557288982465,-0.5786605318571624,-0.4839483434006249
2,945.0,0.6067415730337079,0,0,0,0,,,,0.0,0,0,,0.6617634160010054,99.41619968375969,2.999776,4.200073,95349.0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,4.347142245645791,1,,,1.2002969999999995,0.500889,0.0096000091564123,,,,,,,,0.48314606741573035,0.011235955056179775,0.3932584269662921,,,,,,,,0.6666666666666666,0.48314606741573035,0,0.3932584269662921,0,,0,,0,,0,0.6666666666666666,0,0.38857677902621723,0,low_consensus,-0.9569172891589266,,-0.34844280724845
62,917.0,0.3370786516853932,0,0,0,0,0.0439909951512352,0.0819672131147538,0.0346935294156834,0.0272815746141064,0,0,,0.6373127960633862,98.6439268464617,2.991282,4.201617,47050.0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,5.701628449484817,1,1.369309112588504,0.8856087344198889,1.2103349999999995,0.500889,0.0038603350167176,,,,,,,0.5909090909090909,0.48314606741573035,0.10112359550561797,0.6629213483146068,,,,,,,0.2727272727272727,0.20987654320987653,0.5909090909090909,0,0.6629213483146068,0,,0,,0,,0,0.2727272727272727,0,0.38678398634703254,0,low_consensus,-0.9718309361065013,-0.15627234595297454,0.5807380120807502
139,1252.0,0.9662921348314608,0,0,0,0,0.0310500525924215,0.0555555555555555,0.040208637407092,0.0418548367865868,0,0,,0.8579783341994386,98.25055616472328,2.999969,4.602167,85093.0,,,,,,,,0.5229779173899438,0.7823923149950076,5,7.775621245466107e-06,0.0013956179061917,3.215503655865696e-06,0.6805555555555556,0.9097222222222224,-0.0006001889705657,0.2121320343559321,9929.759765625,0.2177667218010263,1.4125587003405409,3.376747371684268,1.3826401346923425,low_risk_negative,17.0,23.0,0.0013956179061917,3.215503655865696e-06,1.4125587003405409,-8.65691393799794,0,1.0998713284196595,-0.0097605972040852,1.6021979999999996,0.500889,0.009630721583716,,,,,,,0.32386363636363635,0.48314606741573035,0.34831460674157305,0.0337078651685393,,0.27419354838709675,0.625,0.6666666666666666,0.125,,0.20454545454545456,0.7407407407407407,0.48314606741573035,0,0.0337078651685393,0,,0,0.27419354838709675,0,0.6666666666666666,0,0.7407407407407407,0,0.38251785860294374,0,low_consensus,-1.0073194361139461,-0.5786605318571624,-1.58735056635405
48,924.0,0.4044943820224719,0,0,0,0,0.0394956258498166,0.1111111111111111,0.0633768014981818,0.0403141276701412,0,0,,0.6399956269773582,98.86131990909708,2.999969,4.200073,92525.0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,5.197520556619703,1,0.7832154168190958,0.1939977116810594,1.2001039999999996,0.500889,0.0019302273398163,,,,,,,0.7329545454545454,0.48314606741573035,0.3146067415730337,0.5955056179775281,,,,,,,0.10227272727272728,0.043209876543209874,0.7329545454545454,0,0.5955056179775281,0,,0,,0,,0,0.10227272727272728,0,0.3786159293727958,0,low_consensus,-1.0397782896269534,0.3098111695275175,0.34844280724845
64,915.0,0.3258426966292135,0,0,0,0,0.0238195566843685,0.0368852459016395,0.0167166866280086,0.0336760026696764,0,0,,0.6378367320564149,98.85440826000784,2.999969,4.202003,44034.0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,5.040286837369052,1,2.249660931739068,-0.6613416121157645,1.2020340000000005,0.500889,0.0032189721255704,,,,,,,0.10227272727272728,0.48314606741573035,0.19101123595505617,0.6741573033707865,,,,,,,0.5795454545454546,0.12345679012345678,0.48314606741573035,0,0.6741573033707865,0,,0,,0,,0,0.5795454545454546,0,0.35893159644720196,0,low_consensus,-1.2035257184620207,-0.8772452839618461,0.6194538795527998
134,1179.0,0.6460674157303371,0,0,0,0,0.037581454116319,0.057377049180328,0.0218681988358302,0.0585129011310816,0,0,,0.8649637251972643,98.35358148834908,2.992634,4.60873,51565.0,,,,,,,,0.6186616549619414,0.8229038966349018,5,,,,,,,,,,,,,,,,,,,-7.790061801105159,0,0.678721477516307,-0.4409553433652267,1.6160960000000006,0.5008889999999999,0.0038588297401939,,,,,,,0.5340909090909091,0.48314606741573035,0.5730337078651685,0.3539325842696629,,0.3225806451612903,,,,,0.06818181818181818,0.1728395061728395,0.5730337078651685,0,0.3539325842696629,0,,0,0.3225806451612903,0,,0,0.1728395061728395,0,0.35825789116534557,0,low_consensus,-1.2091300489777452,-0.5495303121396289,-0.4839483434006249
54,924.0,0.4044943820224719,0,0,0,0,0.0375865850842762,0.0532786885245903,0.0251628931927102,0.0331363438877294,1,0,6.0,0.6398704223287225,98.85090799924473,2.999776,4.200073,92512.0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,4.739096779953182,1,2.54237873533637,0.5511351981759267,1.2002969999999995,0.500889,0.0019302871749904,,,,,,,0.14772727272727273,0.48314606741573035,0.1797752808988764,0.5955056179775281,,,,,,,0.6363636363636364,0.08641975308641975,0.48314606741573035,0,0.5955056179775281,0,,0,,0,,0,0.6363636363636364,0,0.35482293807824394,0,low_consensus,-1.23770428303018,-0.6150733065040723,0.34844280724845
136,975.0,0.6179775280898876,0,0,0,0,0.0689489853510864,0.1111111111111111,0.0845412768806196,0.0359499166685796,0,0,,0.8604257282877363,98.27382629196318,2.999969,4.600042999999999,124769.0,,,,,,,,0.13070785155749584,0.2090372688769369,5,,,,,,,,,,,,,,,,,,,-7.086543607616987,0,1.059893289615805,0.703518193488172,1.600073999999999,0.500889,0.0064317489403296,,,,,,,0.7329545454545454,0.48314606741573035,0.25842696629213485,0.3820224719101124,,0.03225806451612903,,,,,0.18181818181818182,0.3950617283950617,0.7329545454545454,0,0.3820224719101124,0,,0,0.03225806451612903,0,,0,0.3950617283950617,0,0.35224114654312794,0,low_consensus,-1.2591813494495205,0.3098111695275175,-0.3871586747204997
4,940.0,0.5449438202247191,0,0,0,0,0.0373880807614356,0.0555555555555555,0.0447799414742369,0.0441190443249681,0,0,,0.6522119151522108,99.1249945026246,2.999969,4.200073,94165.0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,4.672680696360075,1,1.4905769405521685,0.3255384507142844,1.2001039999999996,0.500889,0.0019302411478426,,,,,,,0.32386363636363635,0.48314606741573035,0.4044943820224719,0.4550561797752809,,,,,,,0.3181818181818182,0.06172839506172839,0.48314606741573035,0,0.4550561797752809,0,,0,,0,,0,0.3181818181818182,0,0.34107841313677767,0,low_consensus,-1.3520404217366258,-0.5786605318571624,-0.13550553615217492
145,1247.0,0.9269662921348316,0,0,0,0,0.0320746427563559,0.0555555555555555,0.0182232374118161,0.0785699077437944,0,0,,0.8525854302627699,98.4197195749566,2.970821,4.611818,48947.0,,,,,,,,0.3216913756010967,0.5968718485369247,5,,,,,,,,,,,,,,,,,,,-9.493153433492177,0,1.8308768474442776,-0.5165349373001309,1.6409970000000005,0.500889,0.0039276678684404,,,,,,,0.32386363636363635,0.48314606741573035,0.6853932584269663,0.0730337078651685,,0.11290322580645161,,,,,0.45454545454545453,0.24691358024691357,0.6853932584269663,0,0.0730337078651685,0,,0,0.11290322580645161,0,,0,0.45454545454545453,0,0.3399712758100459,0,low_consensus,-1.3612503294995626,-0.5786605318571624,-1.451845030201875
158,1219.0,0.7696629213483146,0,0,0,0,0.0227898355524768,0.0555555555555555,0.0349604482171855,0.0354772417794202,0,0,,,,,,,,,,,,,,0.7325610284628066,0.978611595508568,5,9.410883813478818e-07,-1.261057282994533e-05,6.706942219824927e-07,0.7638888888888888,0.0902777777777777,0.0087323635816574,0.1802775637731931,8811.4033203125,0.1268052199398837,2.07552163420161,3.1483540522270657,1.3686106114276049,low_risk_negative,,2.0,-1.261057282994533e-05,-2.9054759800194044e-08,2.07552163420161,1.057906693193582,1,0.9335387849669222,-0.306330085379163,,,,,,,,,,0.32386363636363635,0.48314606741573035,0.23595505617977527,0.2303370786516854,,0.6129032258064516,0.041666666666666664,0.7916666666666666,0.041666666666666664,,0.1590909090909091,,0.48314606741573035,0,0.2303370786516854,0,,0,0.6129032258064516,0,0.7916666666666666,0,0.1590909090909091,0,0.3244773303897987,0,low_consensus,-1.4901393162214633,-0.5786605318571624,-0.9098228855931747
140,1253.0,0.9775280898876404,0,0,0,0,0.0166474255368274,0.0338028169014086,0.0153399883206522,0.043251645858391,0,0,,0.8574621449629688,98.2102232792842,2.974488,4.607572,73942.0,,,,,,,,0.4940183566407085,0.6868371487600843,5,6.083609590044285e-06,0.0003515202615055,6.117956547980661e-06,0.625,0.7430555555555556,-0.0026601925492286,0.2499999999999317,6757.494140625,0.2389476922815127,1.910156037787177,3.8429813441484426,1.8568256936978185,low_risk_negative,16.0,24.0,0.0003515202615055,8.099026825087033e-07,1.910156037787177,-8.620644757506845,0,0.7130920373855844,0.0362691804910948,1.6330840000000002,0.500889,0.0064335439856906,,,,,,,0.07954545454545454,0.48314606741573035,0.38202247191011235,0.022471910112359605,,0.1935483870967742,0.8333333333333334,0.4583333333333333,0.20833333333333334,,0.07954545454545454,0.4074074074074074,0.48314606741573035,0,0.022471910112359605,0,,0,0.20833333333333334,0,0.8333333333333334,0,0.4074074074074074,0,0.3147687153033293,0,low_consensus,-1.5709020610890674,-0.9265410008500334,-1.6260664338260993
141,1251.0,0.9550561797752808,0,0,0,0,0.0179872495446266,0.0555555555555555,0.0262106856669547,0.0524107783004099,0,0,,0.8573090855082833,98.2008539552411,2.977384,4.607572,62312.0,,,,,,,,0.47801274696959106,0.7723840198579389,5,,,,,,,,,,,,,,,,,,,-8.363216158873993,0,0.4590175467172961,0.2574285986328526,1.6301880000000004,0.5008889999999999,0.0064224422080975,,,,,,,0.32386363636363635,0.48314606741573035,0.5280898876404494,0.0449438202247191,,0.24193548387096775,,,,,0.022727272727272728,0.3333333333333333,0.5280898876404494,0,0.0449438202247191,0,,0,0.24193548387096775,0,,0,0.3333333333333333,0,0.2825770716537298,0,low_consensus,-1.8386936544096018,-0.5786605318571624,-1.5486346988819992
52,925.0,0.4382022471910112,0,0,0,0,0.0231736960927679,0.0555555555555555,0.0341221232436001,0.0227028886221069,1,0,8.0,0.6399538715053725,98.87612597794325,2.999776,4.200073,92512.0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,4.187961581777255,1,1.1958864120709611,-0.2188788789732436,1.2002969999999995,0.500889,0.0019302043272817,,,,,,,0.32386363636363635,0.48314606741573035,0.06741573033707865,0.5617977528089888,,,,,,,0.2159090909090909,0.024691358024691357,0.48314606741573035,0,0.5617977528089888,0,,0,,0,,0,0.2159090909090909,0,0.279470605976536,0,low_consensus,-1.8645353107831069,-0.5786605318571624,0.23229520483230012
142,1250.0,0.9438202247191012,0,0,0,0,0.0089644423920572,0.0163934426229508,0.0068664699423315,0.046786128432287,0,0,,0.8574774462410572,98.42387779096435,2.957501,4.609116,55720.0,,,,,,,,0.3171317179496349,0.4841205802754709,5,,,,,,,,,,,,,,,,,,,-8.17467620312535,0,0.7622553679690522,0.1885399557486433,1.651615,0.500889,0.0043879235851532,,,,,,,0.05113636363636364,0.48314606741573035,0.4606741573033708,0.0561797752808989,,0.06451612903225806,,,,,0.09090909090909091,0.25925925925925924,0.48314606741573035,0,0.0561797752808989,0,,0,0.06451612903225806,0,,0,0.25925925925925924,0,0.20940297754813883,0,low_consensus,-2.4474046436220687,-1.2049602557840668,-1.5099188314099499
