roi_id,cycleNo,source_stem,cohort_role,is_event_roi,event_reference_cycle,validation_score,front_quality_score,front_radius_slope_r2,apparent_diffusion_proxy_ds_px2_per_frame,n_event_particles,mean_drop_frac,evidence_score,degradation_mode_hypothesis,roi_mean_delta,timing_elapsed_s,seconds_per_sample,low_threshold,high_threshold,mid_threshold,high_fraction_first,high_fraction_last,high_fraction_delta,high_fraction_slope_per_frame,high_fraction_slope_r2,low_fraction_delta,low_fraction_slope_per_frame,mid_fraction_delta,mid_fraction_slope_per_frame,high_radius2_delta_px2,high_radius2_slope_px2_per_frame,high_radius2_slope_r2,low_radius2_delta_px2,low_radius2_slope_px2_per_frame,interface_density_mean,interface_density_delta,interface_density_slope_per_frame,centroid_path_px,centroid_net_px,temporal_diff_energy,first_last_corr,cumulative_abs_first_last,high_fraction_slope_per_s,low_fraction_slope_per_s,mid_fraction_slope_per_s,high_radius2_slope_px2_per_s,low_radius2_slope_px2_per_s,interface_density_slope_per_s,validation_score_rollout,low_rank_dmd_mse,low_rank_dmd_mae,low_rank_dmd_psnr,low_rank_dmd_ssim,persistence_mse,persistence_mae,persistence_psnr,persistence_ssim,velocity_mse,velocity_mae,velocity_psnr,velocity_ssim,velocity_mse_ratio_vs_persistence,dmd_mse_ratio_vs_persistence,latent_path_length,latent_mean_step,latent_net_displacement,latent_component0_delta,latent_component1_delta,latent_component0_first,latent_component0_last
cycle88_rank5_obj9,88.0,10_c2_x10_030723,control,0,86.0,,0.9442061661567512,0.2274164862712965,-0.0013073852692188,3.0,0.1420951480652973,12.399287527913966,synchronized_persistent_drop_low_frame_count,-0.0014096051454544,9106.526124716,95.85816973385263,0.0263161635026335,0.0709574326872825,0.048636798094958,0.3031755542240862,0.2994307968843619,-0.0037447573397243,0.0004994059591666,0.0842029562301893,-0.0020970641102456,-0.001022286243643,0.0,0.0008973326518132,4.190283382798157,-0.1023479891975085,0.0425418712422385,11.338602674899905,0.181844593525747,0.1828081311164369,-0.0029958058717795,-4.154283027093495e-05,20.34250209979313,0.0486839144658855,0.0001559628726681,0.9964242866045212,0.0100427977740764,5.209842421916149e-06,-1.0664570860067548e-05,9.36104511805988e-06,-0.0010677023093772,0.0018970171664098,-4.333780875044598e-07,4.333685300200534,0.0010940666761598,0.0188376843871083,30.39714747245188,0.8938412376797854,0.0001799567621674,0.0088996081613004,38.91229448469236,0.9493380918513616,0.0004073869713465,0.0147285373532213,34.44406266717037,0.8756218022709988,2.263804740871805,6.079608584767009,21.97732925415039,0.2313403040170669,0.4411919713020324,-0.253753662109375,-0.1839675903320312,5.16865873336792,4.914905071258545
cycle88_rank3_obj6,88.0,10_c2_x10_030723,control,0,86.0,,0.7769960856294926,0.162018890975065,-0.0005971468921385,3.0,0.1420951480652973,12.399287527913966,synchronized_persistent_drop_low_frame_count,-2.919882535934448e-05,9106.526124716,95.85816973385263,0.0257445437833666,0.0693201497197151,0.0475323467515409,0.2982324745356501,0.3013780707010186,0.0031455961653684,0.0002271054110788,0.0319654354582612,-0.0028460155781905,-0.0005531868108467,-0.0043439185140802,0.0003495272787386,1.3326564969800074,-0.2994085336856261,0.6642437482560485,-7.899093425327919,0.7295506807798157,0.156621355102856,-0.0010485320551228,-8.297187518591638e-05,19.984207963153477,0.3085393905686657,0.0001153186021838,0.994766934984919,0.0091487113386392,2.3691815909839377e-06,-5.770888515634157e-06,3.6462961864297854e-06,-0.0031234534783725,0.0076107303405165,-8.655691571859272e-07,4.328278429709984,0.0013608981280412,0.0209701040876097,28.725165670993505,0.837935477190329,0.0001314565433858,0.0076675807940773,40.1702761433261,0.9554050756824622,0.0003004520922331,0.0126687076699454,35.72765162844473,0.8901903213679871,2.285562091430703,10.352456355460545,15.046319961547852,0.158382311463356,0.3406366109848022,0.1493685245513916,-0.1504969596862793,-0.8495164513587952,-0.7001479268074036
cycle88_rank4_obj8,88.0,10_c2_x10_030723,control,0,86.0,,0.5810432952277503,0.0002072789419745,4.176205234778402e-06,3.0,0.1420951480652973,12.399287527913966,synchronized_persistent_drop_low_frame_count,5.126744508743286e-05,9106.526124716,95.85816973385263,0.0436925034970045,0.0790148437023162,0.0613536735996603,0.292840023966447,0.2943379269023367,0.0014979029358897,0.0003131139329518,0.0316666544532963,-0.0019472738166567,-0.0009535832552819,0.0032953864589574,0.0008365153949961,0.1666477941989796,-0.4336428171024945,0.7138230190028445,1.9004454682606136,0.4241114445455693,0.2023744882164969,-0.0014979029358897,-0.0001168118432349,15.449847581210756,0.1034571753570185,6.432311056414619e-05,0.9975351601254318,0.0068697333335876,3.266429286321349e-06,-9.947855857561144e-06,8.7265946900371e-06,-0.0045237961282433,0.0044243640966972,-1.218590377422323e-06,4.122451717220647,0.0015808060234121,0.0215621532988734,28.0897152280912,0.8435682995921076,7.311938202292367e-05,0.0057909245078917,42.652861822704935,0.9729605989823876,0.0001718434223221,0.0096191657648887,38.126543405558245,0.9298332614374611,2.35017607599891,21.6195211129725,11.523117065429688,0.1212959662079811,0.3282954096794128,0.1883649826049804,-0.0623083114624023,-9.907764434814451,-9.719399452209473
cycle90_rank6_obj3,90.0,10_c2_x10_030723,control,0,86.0,,1.289483423927142,0.3354195324071516,0.0008126134183213,3.0,0.1420951480652973,12.399287527913966,synchronized_persistent_drop_low_frame_count,-0.0006375983357429,9100.682447876,95.79665734606316,0.0496303848922252,0.1033883832395076,0.0765093840658664,0.2947872977831036,0.2847513481126423,-0.0100359496704613,0.0001213023010324,0.0101979666826026,-0.0041941282204913,-0.0003854265585424,0.0,0.0002613822336195,-6.991558785919324,-0.0917123562301709,0.0499927902600968,10.394854334333786,0.3346839721136304,0.1849114364889155,-0.0035949670461354,-6.5660246029939e-06,16.620116388448288,0.5124549512429287,0.0001437627506675,0.992749536208364,0.0114260716363787,1.2662477417587517e-06,-4.023382122301596e-06,2.7285110030019782e-06,-0.0009573648890363,0.0034936915481778,-6.854127048790742e-08,4.681975244797292,0.0019071601636824,0.0253963795257732,27.220948770333894,0.7934135611511711,0.0001423079825144,0.0093567812291439,38.469753143084006,0.9489697530941554,0.0004098598910786,0.0159136849688366,33.875807169545205,0.8688019759689722,2.8800906585625072,13.40163868523269,9.050925254821776,0.0952728986740112,0.3995950818061828,-0.1154598891735076,-0.0066299438476562,0.5412923693656921,0.4258324801921844
cycle90_rank3_obj4,90.0,10_c2_x10_030723,control,0,86.0,,0.8739415527028875,0.1634641746582569,0.0003002383650249,3.0,0.1420951480652973,12.399287527913966,synchronized_persistent_drop_low_frame_count,-0.0001276656985282,9100.682447876,95.79665734606316,0.0403296239674091,0.0783768266439437,0.0593532253056764,0.292240862792091,0.2869982025164769,-0.005242660275614,4.41466862290793e-05,0.0021835743634084,-0.0005991611743559,-0.0001641780454731,0.0025464349910125,0.0001032845931051,-13.543449159951138,-0.2073128553671115,0.3919495476283583,1.2547087394175378,0.1968529362315345,0.1595126198322348,-0.0020970641102456,-6.556779542823344e-05,17.04216491097469,0.1538911790626168,4.91481987410225e-05,0.996387052083939,0.0073904846794903,4.608374389265007e-07,-1.7138181020250917e-06,1.0781648960055398e-06,-0.0021640927889393,0.0020549040194628,-6.844476336097128e-07,4.637619571135867,0.0005962881114101,0.0146713776921387,32.25728000555174,0.8760394561376974,4.864983065999695e-05,0.0054314716835506,43.13392179415357,0.9723811084181532,0.0001412155024809,0.0092650280275847,38.505522557976754,0.9235388520286408,2.9026925801206653,12.256735600529169,8.128881454467773,0.0855671763420105,0.6079822182655334,-0.0812211036682128,-0.0503570437431335,5.170364856719971,5.089143753051758
cycle90_rank4_obj6,90.0,10_c2_x10_030723,control,0,86.0,,0.6170181321033799,0.0180472572232937,-4.182761907343454e-05,3.0,0.1420951480652973,12.399287527913966,synchronized_persistent_drop_low_frame_count,-0.0002948641777038,9100.682447876,95.79665734606316,0.0491605028510093,0.0802519932389259,0.0647062480449676,0.2846015578190533,0.2840023966446974,-0.0005991611743559,9.856758053646304e-05,0.0040875632875728,-0.0098861593768723,-0.0002739788820881,0.0026962252846015,0.0002249536487225,-18.466313568731948,-0.2143806707010344,0.1880720644027763,14.018457809537496,0.1734392550242715,0.1978168064709407,0.0005991611743559,-3.4964614379801685e-05,17.97908385124972,0.3151690859414188,5.370757935452275e-05,0.9952852927440214,0.0083540817722678,1.0289250509064212e-06,-2.8600046147580404e-06,2.3482411073057136e-06,-0.0022378721412646,0.0018104938087529,-3.649878330670019e-07,4.14051848376339,0.0009056281924131,0.0188205298618413,30.446024350124095,0.8552223797537815,5.313079532243137e-05,0.005658553156536,42.75220377854107,0.9729622920464588,0.0001535938677079,0.0096535973716527,38.14247257746944,0.9251852461840544,2.8908633265471555,17.045259475548477,9.511003494262695,0.1001158282160759,0.6489240527153015,0.0783653259277343,0.0902462005615234,-10.129923820495604,-10.051558494567873
cycle90_rank5_obj10,90.0,10_c2_x10_030723,control,0,86.0,,0.764701860494445,0.1880492848485385,-0.0004634247695328,3.0,0.1420951480652973,12.399287527913966,synchronized_persistent_drop_low_frame_count,-0.0006289631128311,9100.682447876,95.79665734606316,0.0293406868353486,0.0739812739193439,0.0516609803773462,0.2949370880766926,0.2934391851408028,-0.0014979029358897,0.0003740236403706,0.0485578080896883,0.0019472738166567,-0.0005716881065369,-0.0004493708807669,0.00054552153843,-5.305673363370147,0.0150618150316196,0.000603654135141,-1.4386779989333718,0.0964688112297238,0.1734446774515678,-0.0047932893948472,4.075344436400024e-05,19.0548978293098,0.5138294238045586,0.0001309513463638,0.9938667255075492,0.0115258758887648,3.904349595617978e-06,-5.967724995577795e-06,5.694578010789551e-06,0.0001572269372323,0.0010070164648984,4.254161417843567e-07,4.077663353790309,0.0009109161201195,0.0191144791897386,30.481909873409244,0.878872022532605,0.0001292271672355,0.0088718815241009,38.89300910382392,0.9458328131218384,0.000365113589396,0.014934755192371,34.38260092488281,0.8640791694503738,2.825362477617629,7.048952163901199,15.490260124206545,0.1630553752183914,0.7525526881217957,-0.0729861259460449,0.0169992446899414,4.05565357208252,3.9826674461364746
cycle116_rank2_obj2,116.0,13_c2_x6_100723,event,1,116.0,,1.2552609026042028,0.0067482661996501,2.589131439578409e-05,3.0,0.1917019578422557,12.929917335181958,synchronized_persistent_drop_low_frame_count,-0.0001923888921737,9126.745852742,96.07100897623158,0.0386231243610382,0.0747949309647083,0.0567090276628732,0.3022768124625524,0.3031755542240862,0.0008987417615338,0.0002021782905993,0.0737547990493707,-0.0023966446974236,-0.0002368056126739,0.0011983223487118,0.0002577553253984,-4.206643175844306,-0.069372027945607,0.0782253445188629,-9.451907481842,0.2518844490153144,0.1750237167964849,-0.0014979029358897,-7.13393544208965e-06,16.406409544484355,0.2966148244047228,4.295408871257678e-05,0.9979419838015748,0.0062709297053515,2.1044672347447515e-06,-2.4649019011821272e-06,2.6829667778575968e-06,-0.0007220911769831,0.0026218570170074,-7.425690141189857e-08,5.324312767584873,0.0002801262453431,0.0101192469883244,35.62954854428155,0.9392058247028862,4.219313711928408e-05,0.0050517315103206,43.75125698339132,0.9771075759648724,0.0001228923733833,0.0086392576922662,39.1088126301807,0.9358995832006136,2.9126152207140077,6.639142393018941,6.978207111358643,0.073454812169075,0.4253008663654327,0.0313467979431152,0.0053635239601135,4.122920036315918,4.154266834259033
cycle116_rank3_obj9,116.0,13_c2_x6_100723,event,1,116.0,,1.2773770940661642,0.0980448466492269,-0.0001916121872806,3.0,0.1917019578422557,12.929917335181958,synchronized_persistent_drop_low_frame_count,-0.0010579004883766,9126.745852742,96.07100897623158,0.0238483753055334,0.0600238587707281,0.0419361170381307,0.317106051527861,0.3117136009586578,-0.0053924505692031,0.0005622540813994,0.1511026165724628,0.005991611743559,-0.0008299453066304,-0.0073397243858597,0.000777879362815,0.2052535968296069,0.0892127817585114,0.025593848746915,-5.528605994550389,-0.0082862810855859,0.1959319452766127,-0.0077890952666267,0.0001084313485807,20.383372424920296,0.1103916498606366,8.857985812937841e-05,0.9963839696037506,0.0088714817538857,5.852484400768086e-06,-8.638873636017859e-06,8.096920924474368e-06,0.0009286129365059,-8.625162964236209e-05,1.128658371930023e-06,5.098809654631046,0.0009781945482245,0.0198917243978939,30.170368741246424,0.8463355631480729,8.672821081745496e-05,0.0072484849370084,40.62484055399078,0.9617422180427352,0.0002484714777892,0.0122900790884159,36.05444303026676,0.9000348521143566,2.864944121955673,11.278850779977443,12.730328559875488,0.134003460407257,0.6409928202629089,-0.2780232429504394,-0.2225580215454101,4.712380409240723,4.434357166290283
cycle116_rank1_obj6,116.0,13_c2_x6_100723,event,1,116.0,,1.108391242725916,0.0141586709219611,-4.8077049369703184e-05,3.0,0.1917019578422557,12.929917335181958,synchronized_persistent_drop_low_frame_count,-0.0011647343635559,9126.745852742,96.07100897623158,0.0271782018244266,0.0679924376308918,0.0475853197276592,0.3090173756740563,0.3043738765727981,-0.0046434991012582,0.0004100214664201,0.1085968152593653,0.0019472738166566,-0.0005062127617103,-0.005542240862792,0.0004369388146881,-1.7897236079251115,-0.0128899557041893,0.0033197074109759,0.9874376621346528,0.3572308756497142,0.1571549830237667,0.005542240862792,-5.674028687563849e-05,17.381656510646216,0.1382942347338847,7.897186151240021e-05,0.9977167421514356,0.0074749970808625,4.267900075053808e-06,-5.269152131374207e-06,4.548081875524964e-06,-0.0001341711286427,0.0037184045369825,-5.906077960488195e-07,5.030580641918212,0.0019868600538757,0.0250879052910022,27.032096627736188,0.7780417908486669,7.79044924001937e-05,0.0068466277880361,41.09124223544062,0.96306262259774,0.0002210542238572,0.0115609453350771,36.56298043794301,0.90371716066873,2.8375029096094893,25.503793076132794,11.402716636657717,0.1200285926461219,0.4047080278396606,-0.0003882944583892,0.199317455291748,0.4235025346279144,0.4231142401695251
cycle116_rank5_obj43,116.0,13_c2_x6_100723,event,1,116.0,,1.1308900021649042,0.0417755545969269,4.206349207174184e-05,3.0,0.1917019578422557,12.929917335181958,synchronized_persistent_drop_low_frame_count,-0.0012446269392967,9126.745852742,96.07100897623158,0.0332106295973062,0.0776838831603527,0.0554472563788294,0.3075194727381665,0.3034751348112642,-0.0040443379269022,0.0003260549853103,0.0910757998633828,0.0086878370281605,-0.0004264929126352,-0.0068903535050928,0.0004397296037311,2.168164566913447,-0.1954805452931238,0.1131069149983944,-5.047506943078361,0.4719287247847714,0.1744729254044338,-0.0025464349910125,5.517065852787152e-05,14.507729083125852,0.2100804870276588,8.277245797216892e-05,0.9973963297632928,0.008251535706222,3.3938957109420884e-06,-4.439350821648964e-06,4.577131107678022e-06,-0.0020347506222349,0.0049122907088602,5.742695857552719e-07,4.3043625905483625,0.0005391328777477,0.0136385590594727,33.55833338761574,0.9231149180442738,8.158118953360827e-05,0.0070101489691296,40.89127452195975,0.9691098892164453,0.0002336872553314,0.0118844625249039,36.32204919145057,0.9176682674618049,2.8644747234916204,6.60854396497367,8.830548286437988,0.0929531380534172,0.238384336233139,0.0164041519165039,0.008998692035675,-2.9863216876983643,-2.9699175357818604
cycle116_rank7_obj37,116.0,13_c2_x6_100723,event,1,116.0,,1.32518717317117,0.1052743096934696,0.0003295309914747,3.0,0.1917019578422557,12.929917335181958,synchronized_persistent_drop_low_frame_count,-0.0010032206773757,9126.745852742,96.07100897623158,0.0700617283582687,0.1410840988159179,0.1055729135870933,0.3103654883163571,0.3057219892150988,-0.0046434991012582,0.00042378847855,0.1188523360785702,0.0026962252846015,-0.0002455762285486,0.0,0.0004086123566995,5.653709476957943,0.2063052053072484,0.1218504490037827,-3.748145716072486,0.0804449049046073,0.1744588825644098,-0.0049430796884362,-8.005815732093365e-05,15.238804575009734,0.2740301534751753,0.0002336800971534,0.992595935657166,0.0134140457957983,4.411200455434452e-06,-2.5561949558515826e-06,4.2532326979165e-06,0.0021474241553795,0.0008373483922138,-8.333227492254236e-07,4.274566215478122,0.0021813608836964,0.0308268098160624,26.615063446115343,0.7858091691777507,0.0002327208612769,0.0119285153632517,36.33263408846872,0.9373687259323988,0.0006795939116273,0.0204181606532074,31.67856896051362,0.8464483618320047,2.9202105384901174,9.373293273871719,8.89575481414795,0.0936395227909088,0.305964857339859,-0.043210744857788,-0.0565834641456604,-2.3023149967193604,-2.3455257415771484
cycle116_rank8_obj20,116.0,13_c2_x6_100723,event,1,116.0,,1.0844116535413544,0.001721147227614,5.145228727107179e-05,3.0,0.1917019578422557,12.929917335181958,synchronized_persistent_drop_low_frame_count,0.0002583116292953,9126.745852742,96.07100897623158,0.0607717689126729,0.1193235389888286,0.0900476539507508,0.304973037747154,0.3024266027561414,-0.0025464349910125,0.0001384076942307,0.0462965245562481,0.0070401437986818,-0.0001341773172468,-0.0049430796884362,0.0001211306070578,6.833890418236933,-0.2321455952264551,0.2094961783294779,0.9606750538207508,0.1128447592861745,0.1832184941082484,0.0022468544038346,-2.273472049602538e-05,14.317076352739592,0.0624678907235589,8.303269714815542e-05,0.9932072276720704,0.0091048860922455,1.4406811764101898e-06,-1.396647320317994e-06,1.2608445393536887e-06,-0.0024163959315123,0.0011745974200613,-2.3664496436849185e-07,4.20806016995098,0.0003702758090184,0.0126913317653816,34.51372718398482,0.951733790491995,8.027114972719573e-05,0.0069050170714035,40.96910827649999,0.9776629739169628,0.0002374139839957,0.0119069647917058,36.26076974161469,0.9376126005123429,2.957650224302998,4.612813075143374,7.290661334991455,0.0767438039183616,0.2808773815631866,-0.0088599920272827,-0.0992678627371788,-1.569733738899231,-1.5785937309265137
cycle118_rank4_obj1,118.0,13_c2_x6_100723,control,0,116.0,,1.1051828859084512,0.165564476508863,-0.0001242756586803,3.0,0.1917019578422557,12.929917335181958,synchronized_persistent_drop_low_frame_count,-0.0010294690728187,9129.33806254,96.0982953951579,0.0464085169136524,0.098567821085453,0.0724881689995527,0.3018274415817855,0.2911923307369682,-0.0106351108448172,0.0001643558350918,0.0254875636120118,0.0092869982025164,-0.000327590071675,-0.0050928699820251,0.00025524087222,-1.8624110324827825,0.0793221362370852,0.0309362221413282,-0.0308817268701204,0.198239109191955,0.1980633363291392,0.0013481126423007,3.377596378634774e-05,16.56600346728816,0.1334943161085615,0.0001226103340741,0.9937550490401094,0.010170754045248,1.7102887664763117e-06,-3.408906165587664e-06,2.6560395392079093e-06,0.0008254270891165,0.0020628785180506,3.514730791785679e-07,5.013327036600357,0.0009674851116869,0.019481929950416,30.210051264170225,0.8661761903672559,0.0001220415913394,0.0086437135469168,39.13930746071372,0.9600254030109464,0.0003541749820215,0.0147435993712861,34.5133627081254,0.8941335554161097,2.902084265982181,7.927503247612573,8.4025239944458,0.0884476229548454,0.4087950587272644,0.163620188832283,0.1252703666687011,-0.3042744398117065,-0.1406542509794235
cycle118_rank1_obj7,118.0,13_c2_x6_100723,control,0,116.0,,0.5779761010946141,0.0644627430127087,-0.0001603300240653,3.0,0.1917019578422557,12.929917335181958,synchronized_persistent_drop_low_frame_count,-0.0009625628590583,9129.33806254,96.0982953951579,0.0268440840765833,0.0663386881351471,0.0465913861058652,0.2989814260035949,0.2944877171959257,-0.0044937088076692,0.0002988653649405,0.0532454579831147,0.0095865787896943,-0.000351795874273,-0.0064409826243259,0.0003173981547916,8.22382710487102,0.0919107224512313,0.069857434156245,-6.218995023040634,0.2213173671676958,0.1566260360495306,0.0013481126423007,-1.3653226773889183e-05,17.189379024016034,0.4172219790661374,7.762988389004022e-05,0.9964277245030142,0.0079921763390302,3.109996527114078e-06,-3.6607920340984255e-06,3.302848957793757e-06,0.0009564240663509,0.0023030311438682,-1.420756395079317e-07,4.326672628497259,0.001187518289953,0.0190358920372091,29.399169879717693,0.8596999670839639,7.777382484164264e-05,0.0068330430367495,41.10340181587653,0.963077330443732,0.0002200137960244,0.0115331866254564,36.58682821129581,0.9037071986776996,2.8288925801498896,15.268868316183983,10.875532150268556,0.1144792884588241,0.5088667869567871,0.0278493706136941,0.0480666160583496,-0.0334108881652355,-0.0055615175515413
cycle118_rank2_obj2,118.0,13_c2_x6_100723,control,0,116.0,,0.5518909744846521,0.0017931207731328,1.8527124616517745e-05,3.0,0.1917019578422557,12.929917335181958,synchronized_persistent_drop_low_frame_count,-0.0006678476929664,9129.33806254,96.0982953951579,0.0394793935120105,0.0756311185657978,0.0575552560389041,0.2974835230677052,0.2967345715997603,-0.0007489514679448,0.0001072823196737,0.0217402415154231,0.0023966446974235,-0.0001211824200324,-0.0019472738166567,0.00013316340845,-3.5319635225478123,-0.0483729018210226,0.0346416826113178,-4.366891681844663,0.2254145110891921,0.1753903909526662,-0.0031455961653684,1.0474348391917983e-06,16.950424437287452,0.1794035993016195,4.301892840885557e-05,0.9968853181414664,0.0067896996624767,1.1163810890987485e-06,-1.261025698053854e-06,1.3857000054217784e-06,-0.0005033689892428,0.0023456660720388,1.0899619341682678e-08,4.2813394428335565,0.0005581024543062,0.0127009372517932,32.67488966675905,0.9153654865869952,4.3143111952304025e-05,0.0050913022860186,43.65980087846827,0.9769326960339132,0.0001250097579941,0.0086999006744008,39.0376450610809,0.9354573115363808,2.8975600585396335,12.936073200356956,6.73250150680542,0.0708684399724006,0.4318374693393707,-0.3186790943145752,0.0071834921836853,3.506587505340576,3.187908411026001
cycle118_rank3_obj9,118.0,13_c2_x6_100723,control,0,116.0,,0.6340187053993103,0.0444269030021075,0.0002160601566223,3.0,0.1917019578422557,12.929917335181958,synchronized_persistent_drop_low_frame_count,-0.0016678720712661,9129.33806254,96.0982953951579,0.023579278960824,0.0588141940534114,0.0411967365071177,0.3040742959856201,0.2950868783702816,-0.0089874176153385,0.0004108433624287,0.0775165150489473,0.0073397243858598,-0.0005992180670338,-0.0155781905332534,0.0005704242763332,5.036373183966475,-0.0091976229296884,0.0003271572167209,-4.493422637230424,0.1006374702581115,0.1947648292390652,-0.0044937088076692,7.600658589640247e-05,21.589543685451105,0.1375657344713698,8.544885349692777e-05,0.9958886765089028,0.0089970650151371,4.2752408951625735e-06,-6.235470302255449e-06,5.935841775212275e-06,-9.571057313626306e-05,0.0010472347073825,7.909254330044257e-07,4.255431422335417,0.0009717589746287,0.0192096980754286,30.31135276865171,0.8566971612234174,8.593408324486518e-05,0.007183296198491,40.672534497438896,0.9621453276984854,0.0002442161921862,0.0121430345170665,36.13644441817375,0.9011890144567982,2.841901408202812,11.308190393556862,12.38547134399414,0.1303733885288238,0.6875506043434143,0.0314598083496093,0.0162653923034667,4.237678527832031,4.269138336181641
cycle156_rank1_obj1,156.0,18_c2_xN_HighHighCOV_170723,event,1,156.0,,1.5087951450912631,0.2139814615761585,8.666220301022266e-05,1.0,0.1656050955414012,4.816527810967591,single_persistent_drop_needs_roi_qc,0.0162402987480163,19462.04443982,204.8636256823158,0.0357451193034648,0.0703042596578598,0.0530246894806623,0.2817555422408628,0.3602456560814859,0.0784901138406231,0.0002615082102636,0.0570503827821126,-0.0784901138406231,-0.0002244141842223,0.0723487118034751,0.0002270292155279,-65.85333010596173,-0.296067789296002,0.1340029455142301,120.6955279365975,0.3802933700209112,0.1900105477331735,0.0086878370281605,5.143809247628647e-05,17.418066381441257,1.247527462799207,4.687406544690021e-05,0.9503947941838355,0.0293597988784313,1.2764989850817188e-06,-1.0954320635249905e-06,1.108196805420477e-06,-0.0014451945205495,0.0018563245122422,2.510845559086808e-07,5.881512080209022,0.0020570110864355,0.0237274185637943,27.017033457861576,0.7578146087791034,5.150665617748018e-05,0.005083966825623,43.34269316052536,0.9808422737497332,0.0001146234908446,0.0080953725846484,39.568327876904746,0.9494091613140004,2.2254112254857628,39.93680116502825,14.464882850646973,0.1522619277238845,3.290290355682373,1.575700759887695,-0.4765617549419403,3.755360126495361,5.331060886383057
cycle156_rank6_obj3,156.0,18_c2_xN_HighHighCOV_170723,event,1,156.0,,1.4367926892737708,0.1127484924863965,4.9933181466435456e-05,1.0,0.1656050955414012,4.816527810967591,single_persistent_drop_needs_roi_qc,0.0234959349036216,19462.04443982,204.8636256823158,0.0367114730179309,0.0670057266950607,0.0518585998564958,0.2787597363690833,0.3854104254044337,0.1066506890353504,0.000342581292322,0.0507745599936207,-0.1051527860994607,-0.0002272019254432,0.1184841222288795,0.0003253773528779,-20.800620171486912,-0.0174128981293633,0.0039389406378539,60.53205153677686,0.1507728851929556,0.2131859147193928,0.0193229478729778,4.5166690669959966e-05,16.030372647254303,1.7919718874556907,5.0920578360091895e-05,0.940030108095686,0.0347965992987155,1.672240697591191e-06,-1.1090398536419825e-06,1.5882631765120788e-06,-8.499751027723042e-05,0.0007359670839115,2.2047198725263427e-07,5.14793840443715,0.0021229291414783,0.0239059868035838,27.11320059572303,0.8305348044823867,5.79726806790859e-05,0.0051827243441948,43.0132940992457,0.9828641082369436,0.0001175146805962,0.0080370542418677,39.59758492257448,0.9549292063379636,2.0270699788183912,36.61947518400962,16.511253356933594,0.1738026738166809,4.805828094482422,-2.835005760192871,0.98815655708313,-8.413466453552246,-11.248472213745115
cycle156_rank8_obj10,156.0,18_c2_xN_HighHighCOV_170723,event,1,156.0,,1.5796474218170364,0.2168786212239604,0.0001345364546228,1.0,0.1656050955414012,4.816527810967591,single_persistent_drop_needs_roi_qc,0.0318076461553573,19462.04443982,204.8636256823158,0.0296942517161369,0.0638047754764556,0.0467495135962963,0.2786099460754943,0.4230077890952666,0.1443978430197723,0.0004226963423209,0.0513604402924509,-0.1815458358298382,-0.0005311784879356,0.2044637507489515,0.0005938833625328,-30.08462792043622,-0.2077793513597511,0.45321652631968,199.51241738260387,0.6950979677919402,0.1914663221489914,0.0113840623127621,2.4382576276014173e-06,20.555810569792406,2.9250162786746574,8.442490798188373e-05,0.902474052423648,0.0451687537133693,2.0633059720247663e-06,-2.5928394372916536e-06,2.8989204918874515e-06,-0.0010142325201349,0.0033929789413657,1.1901857245182457e-08,5.095436512452073,0.0020590926087606,0.0209846307989209,27.89824600742688,0.8729680230786857,9.961399871372124e-05,0.0063542876014253,41.11825691068371,0.9748640765321016,0.0001821913783714,0.0096693698724266,37.91010085049077,0.9370202739017062,1.8289736455113734,20.670715314603388,19.65669822692871,0.2069126069545745,4.554489612579346,0.0394539833068847,-0.3021541535854339,-2.763579845428467,-2.724125862121582
cycle156_rank2_obj2,156.0,18_c2_xN_HighHighCOV_170723,event,1,156.0,,1.2118362385241466,0.0501288312147426,0.0002177126664658,1.0,0.1656050955414012,4.816527810967591,single_persistent_drop_needs_roi_qc,0.0345103815197944,19462.04443982,204.8636256823158,0.0278336456045508,0.0626696959137916,0.0452516707591712,0.2750149790293589,0.4841222288795686,0.2091072498502097,0.000664956540496,0.0720046167863774,-0.1514379868184541,-0.0004713812355594,0.2168963451168364,0.0006923625562302,36.018494251385846,0.1712715470308404,0.1073638076711942,34.956928991406585,0.054625836978719,0.172318129618534,-0.0271120431396045,-0.000100005136596,18.863558725145808,3.808794955408751,8.142126898746938e-05,0.911386155315358,0.0451105311512947,3.2458497123701337e-06,-2.300951347460744e-06,3.379626587805983e-06,0.0008360271202874,0.0002666448804505,-4.881546749111342e-07,5.093610228639238,0.0045668972015846,0.0339074452058412,23.657369778934694,0.6790379949588139,9.607309118564444e-05,0.0062033161957515,41.27518447087764,0.9755382493710903,0.000174000942934,0.0094223202031571,38.12178578898038,0.9385798921748812,1.8111308878130465,47.53565379467046,19.32914924621582,0.2034647315740585,4.170186996459961,0.3432187139987945,-1.929992198944092,-0.091125763952732,0.252092957496643
