roi_id,cycleNo,source_stem,local_cycle_index,expansion_cycle_rank,object_candidate_rank,selection_reason,already_in_existing_video_cohort,validation_score,validation_label,object_x_full_approx,object_y_full_approx,object_area_ds_px,object_mean_residual,object_mean_abs_z,crop_x0,crop_y0,crop_x1,crop_y1,crop_size_full,output_size,n_frames,first_frame_index,last_frame_index,roi_mean_first,roi_mean_last,roi_mean_delta_last_minus_first,roi_norm_mean_first,roi_norm_mean_last,roi_norm_mean_delta_last_minus_first,stage_drift_xy_sampled,future_any_drop_within_8cycles,future_any_drop_within_16cycles,any_abrupt_drop,npz_path,preview_png,mask_base_area_fraction,mask_area_fraction_median,mask_area_fraction_iqr,mask_area_fraction_slope,mask_centroid_path_px,mask_centroid_max_step_px,mask_centroid_drift_px,masked_minus_background_mean_median,masked_minus_background_mean_slope,front_radius_q60_median_px,front_radius_q60_delta_px,front_radius_q60_slope_px_per_norm_time,front_radius_q70_median_px,front_radius_q70_delta_px,front_radius_q70_slope_px_per_norm_time,front_radius_q80_median_px,front_radius_q80_delta_px,front_radius_q80_slope_px_per_norm_time,front_radius_q70_positive_step_fraction,front_gradient_peak_radius_median_px,front_gradient_peak_radius_slope_px_per_norm_time,apparent_diffusion_q70_px2_per_norm_time,apparent_diffusion_q70_um2_per_norm_time,pixel_size_um_assumed,n_loaded_frames,frame_height,frame_width
source_balanced_cycle132_rank14_obj2_15_c2_x5_HighCOV_120723,132.0,15_c2_x5_HighCOV_120723,1,14,2,source_fill,False,22.95129908326105,source_balanced_expansion_candidate,1670.7628865979382,200.7422680412371,97.0,7444.3251953125,18.85873031616211,1575,105,1767,297,192,96,96,1238,2476,8211.8232421875,8246.03515625,34.2119140625,0.0742961019277572,0.0753385201096534,0.0010424181818962,0.2500000000000227,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle132_rank14_obj2_15_c2_x5_HighCOV_120723.npz,,0.2592230902777778,0.2284613715277778,0.023139105902777762,-0.014376121424863983,10.903889599442698,0.8459227364154275,0.5769396384847184,0.159740773960948,-0.00740299394747876,10.0,0.0,-0.5180412371134023,10.0,0.0,-0.6907216494845364,10.0,0.0,-0.8634020618556706,0.021052631578947368,4.0,1.9935567010309285,-11.051546391752577,-0.4074042061855671,0.192,96,96,96
source_balanced_cycle133_rank15_obj1_15_c2_x5_HighCOV_120723,133.0,15_c2_x5_HighCOV_120723,2,15,1,source_representative,False,23.315318479269443,source_balanced_expansion_candidate,841.8983050847457,78.23728813559322,59.0,10075.9150390625,22.637056350708008,746,0,938,192,192,96,96,2477,3714,8936.296875,8984.427734375,48.130859375,0.0823076665401458,0.0847692787647247,0.0024616122245788,0.2692582403567336,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle133_rank15_obj1_15_c2_x5_HighCOV_120723.npz,,0.2310112847222222,0.2029079861111111,0.015814887152777762,0.0026424097714418636,16.00278020273884,1.3594207521734867,0.5584153571399563,0.14569820277392864,-0.00698163681039491,13.0,0.0,0.9104381443298973,12.0,1.0,1.2036082474226808,11.0,0.0,0.9864690721649488,0.042105263157894736,4.0,0.25708762886598024,30.090206185567013,1.109245360824741,0.192,96,96,96
source_balanced_cycle133_rank15_obj2_15_c2_x5_HighCOV_120723,133.0,15_c2_x5_HighCOV_120723,2,15,2,source_representative,False,22.92968319579963,source_balanced_expansion_candidate,1345.5777777777778,183.35555555555555,180.0,4940.9755859375,14.113113403320312,1250,87,1442,279,192,96,96,2477,3714,8827.2578125,8902.9658203125,75.7080078125,0.0709467530250549,0.0739238113164901,0.0029770582914352,0.2692582403567336,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle133_rank15_obj2_15_c2_x5_HighCOV_120723.npz,,0.2605251736111111,0.23594835069444442,0.016086154513888895,-0.0017053488330469623,6.735467447309743,0.2218737885852733,0.3897946013171382,0.1439285408705473,-0.012948402813299727,11.0,0.0,,11.0,0.0,0.030927835051546407,10.0,-4.0,-5.158505154639178,0.010526315789473684,3.0,13.107603092783512,0.6494845360824746,0.023942597938144367,0.192,96,96,96
source_balanced_cycle134_rank16_obj1_15_c2_x5_HighCOV_120723,134.0,15_c2_x5_HighCOV_120723,3,16,1,future16_negative,False,23.11031509401015,source_balanced_expansion_candidate,1347.0588235294117,182.6143790849673,153.0,6119.85302734375,15.798474311828612,1251,87,1443,279,192,96,96,3715,4953,8898.19140625,8927.3583984375,29.1669921875,0.0742800533771514,0.0752032548189163,0.0009232014417648,0.2915475947422533,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle134_rank16_obj1_15_c2_x5_HighCOV_120723.npz,,0.2647569444444444,0.2453342013888889,0.00762261284722221,0.006112744308419248,7.637686023356886,0.6114144988398381,0.41457837455940283,0.14083310775458813,-0.0228709106828019,11.0,0.0,,11.0,1.0,0.1849226804123712,6.0,4.0,2.6250000000000018,0.021052631578947368,12.0,2.606314432989692,3.8833762886597953,0.1431567835051548,0.192,96,96,96
source_balanced_cycle134_rank16_obj2_15_c2_x5_HighCOV_120723,134.0,15_c2_x5_HighCOV_120723,3,16,2,future16_negative,False,23.68139270372944,source_balanced_expansion_candidate,841.1111111111111,76.88888888888889,54.0,11074.1396484375,24.12325096130371,745,0,937,192,192,96,96,3715,4953,8980.36328125,9008.7548828125,28.3916015625,0.0857632011175155,0.0867747962474823,0.0010115951299667,0.2915475947422533,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle134_rank16_obj2_15_c2_x5_HighCOV_120723.npz,,0.2302517361111111,0.2092013888888889,0.009684244791666657,0.006931370476267183,14.843199225358076,2.023440956265447,0.5451488633052631,0.14471556805074215,-0.01647692619458072,13.0,0.0,,13.0,0.0,,12.0,0.0,0.10567010309278352,0.0,4.0,5.7345360824742295,,,0.192,96,96,96
source_balanced_cycle136_rank17_obj1_16_c2_x10_HighHighCOV_130723,136.0,16_c2_x10_HighHighCOV_130723,0,17,1,future16_negative,False,23.79397084507293,source_balanced_expansion_candidate,845.3103448275862,79.72413793103448,58.0,9831.376953125,24.424619674682617,749,0,941,192,192,96,96,0,1223,9075.0439453125,9048.6904296875,-26.353515625,0.0900412797927856,0.0914472639560699,0.0014059841632843,0.2500000000000227,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle136_rank17_obj1_16_c2_x10_HighHighCOV_130723.npz,,0.22591145833333334,0.1942816840277778,0.00762261284722221,0.016980148262994,15.897674648348639,0.6818132963781813,1.7038278911447577,0.15343720093369484,-0.04143169068385723,11.0,-1.0,-0.6456185567010311,11.0,-1.0,-0.7216494845360828,11.0,-1.0,0.003221649484536128,0.010526315789473684,2.0,-0.1649484536082476,-16.597938144329902,-0.6118663917525781,0.192,96,96,96
source_balanced_cycle136_rank17_obj2_16_c2_x10_HighHighCOV_130723,136.0,16_c2_x10_HighHighCOV_130723,0,17,2,future16_negative,False,24.919375121126063,source_balanced_expansion_candidate,1206.054054054054,664.5405405405405,37.0,12306.5205078125,30.2327938079834,1110,569,1302,761,192,96,96,0,1223,8265.6083984375,8191.8447265625,-73.763671875,0.0703087821602821,0.0681217238306999,-0.0021870583295822,0.2500000000000227,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle136_rank17_obj2_16_c2_x10_HighHighCOV_130723.npz,,0.24348958333333334,0.2189670138888889,0.00634765625,0.009298527773303271,11.334945054624253,0.5782614966240295,1.16419054966371,0.14480995386838913,-0.041082833646364614,5.0,0.0,,5.0,0.0,,5.0,0.0,,0.0,5.0,-0.07474226804123711,,,0.192,96,96,96
source_balanced_cycle142_rank18_obj1_16_c2_x10_HighHighCOV_130723,142.0,16_c2_x10_HighHighCOV_130723,6,18,1,source_fill,False,23.28082113703134,source_balanced_expansion_candidate,1198.7906976744189,1103.0697674418604,86.0,8535.712890625,19.777803421020508,1103,1007,1295,1199,192,96,96,7347,8570,8579.59765625,8586.79296875,7.1953125,0.0728128850460052,0.0733545497059822,0.0005416646599769,0.2499999999999317,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle142_rank18_obj1_16_c2_x10_HighHighCOV_130723.npz,,0.2873263888888889,0.2616102430555556,0.027180989583333343,-0.004874143130727382,38.616456684480546,5.871303904283774,1.1574688081033362,0.14676368609070778,-0.010740967312606882,6.0,2.0,0.6585051546391755,6.0,2.0,0.7976804123711343,5.0,0.0,-0.0012886597938144137,0.06315789473684211,6.0,-1.0444587628865984,10.007731958762887,0.36892503092783524,0.192,96,96,96
source_balanced_cycle142_rank18_obj2_16_c2_x10_HighHighCOV_130723,142.0,16_c2_x10_HighHighCOV_130723,6,18,2,source_fill,False,23.542206642552863,source_balanced_expansion_candidate,844.4516129032259,80.19354838709677,62.0,9644.3876953125,22.55766868591309,748,0,940,192,192,96,96,7347,8570,8934.90625,8910.4658203125,-24.4404296875,0.0801272466778755,0.0788050889968872,-0.0013221576809883,0.2499999999999317,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle142_rank18_obj2_16_c2_x10_HighHighCOV_130723.npz,,0.2261284722222222,0.19970703125,0.0400390625,-0.0016639595861970234,22.86832157737639,1.6965582211773427,0.5748758341269858,0.14847950078547,-0.009536033354642011,12.0,0.0,-0.10180412371134,11.0,0.0,-0.1501288659793817,11.0,0.0,-0.05863402061855679,0.042105263157894736,3.0,1.1005154639175272,-3.64110824742268,-0.13422581443298978,0.192,96,96,96
source_balanced_cycle144_rank19_obj1_16_c2_x10_HighHighCOV_130723,144.0,16_c2_x10_HighHighCOV_130723,8,19,1,future16_positive,False,23.399605984768616,source_balanced_expansion_candidate,1349.6830601092895,182.8415300546448,183.0,4845.72216796875,14.80323886871338,1254,87,1446,279,192,96,96,9796,11019,8831.65234375,8814.2470703125,-17.4052734375,0.0680693164467811,0.0672657266259193,-0.0008035898208618,0.2236067977499281,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle144_rank19_obj1_16_c2_x10_HighHighCOV_130723.npz,,0.2552083333333333,0.23253038194444445,0.00840928819444442,0.004394181678658364,7.727955995670249,0.3280084566099083,0.33788096610343293,0.14403071254491806,-0.002565325965106337,9.0,0.0,-0.003221649484536087,8.0,0.0,,6.0,0.0,0.005154639175257759,0.0,3.0,0.095360824742268,,,0.192,96,96,96
source_balanced_cycle144_rank19_obj2_16_c2_x10_HighHighCOV_130723,144.0,16_c2_x10_HighHighCOV_130723,8,19,2,future16_positive,False,22.79686314903875,source_balanced_expansion_candidate,1199.6043956043957,1099.956043956044,91.0,7784.32568359375,18.023408889770508,1104,1004,1296,1196,192,96,96,9796,11019,8453.20703125,8443.4775390625,-9.7294921875,0.0679221972823143,0.0672946870326995,-0.0006275102496147,0.2236067977499281,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle144_rank19_obj2_16_c2_x10_HighHighCOV_130723.npz,,0.2953559027777778,0.2679036458333333,0.010769314236111105,0.003490260103450734,8.442407011779022,0.3964689077131902,0.048652387816920474,0.1379239670932293,-0.0026171777695033387,8.0,0.0,0.14626288659793787,6.0,0.0,0.10115979381443303,5.0,0.0,,0.031578947368421054,4.0,-0.5966494845360826,1.1127577319587634,0.0410207010309279,0.192,96,96,96
source_balanced_cycle145_rank20_obj1_16_c2_x10_HighHighCOV_130723,145.0,16_c2_x10_HighHighCOV_130723,9,20,1,source_representative,False,22.859438504036213,source_balanced_expansion_candidate,1200.943820224719,1101.123595505618,89.0,7778.58837890625,18.41042709350586,1105,1005,1297,1197,192,96,96,11020,12244,8454.26953125,8386.8095703125,-67.4599609375,0.0684942901134491,0.064897708594799,-0.00359658151865,0.2236067977500298,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle145_rank20_obj1_16_c2_x10_HighHighCOV_130723.npz,,0.2912326388888889,0.2647026909722222,0.016682942708333315,0.009113674447845081,9.863161741696764,0.8092089716161951,0.06212131420593554,0.14028536900877953,-0.00021332457599220674,6.0,0.0,0.049613402061855376,6.0,0.0,0.29574742268041243,5.0,0.0,0.0006443298969072214,0.031578947368421054,4.0,0.3150773195876291,3.257087628865981,0.12006927835051559,0.192,96,96,96
source_balanced_cycle145_rank20_obj2_16_c2_x10_HighHighCOV_130723,145.0,16_c2_x10_HighHighCOV_130723,9,20,2,source_representative,False,23.1920965443588,source_balanced_expansion_candidate,848.375,82.875,64.0,8952.8564453125,21.39645004272461,752,0,944,192,192,96,96,11020,12244,8913.169921875,8868.5263671875,-44.6435546875,0.0783439576625824,0.07577545940876,-0.0025684982538223,0.2236067977500298,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle145_rank20_obj2_16_c2_x10_HighHighCOV_130723.npz,,0.2261284722222222,0.1950412326388889,0.016086154513888867,0.0053829092613473664,15.624144575012421,1.0602802344495,0.3487788292237745,0.1452131625264883,-0.0029709815676564103,10.0,-1.0,-1.2648195876288666,10.0,0.0,-0.1301546391752578,9.0,0.0,-1.0367268041237119,0.031578947368421054,2.0,0.7570876288659797,-2.4716494845360835,-0.09111488659793818,0.192,96,96,96
source_balanced_cycle150_rank21_obj1_17_c2_x10_HighHighCOV_150723,150.0,17_c2_x10_HighHighCOV_150723,4,21,1,future16_positive,True,23.28127728332188,source_balanced_expansion_candidate,1201.1304347826087,1102.7391304347825,92.0,6924.46533203125,19.53758811950684,1105,1007,1297,1199,192,96,96,4950,6187,8339.8203125,8320.8447265625,-18.9755859375,0.0736829191446304,0.0724102482199668,-0.0012726709246635,0.2236067977500298,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle150_rank21_obj1_17_c2_x10_HighHighCOV_150723.npz,,0.2940538194444444,0.27067057291666663,0.002956814236111105,-0.005695845526381733,28.5606491716067,4.645776608983942,0.6069278379215358,0.15551558695733547,0.019412323789306244,7.0,1.0,0.8485824742268053,6.0,0.0,0.04703608247422681,6.0,0.0,0.5418814432989693,0.042105263157894736,6.0,-0.13788659793814445,0.8820876288659794,0.03251727835051544,0.192,96,96,96
source_balanced_cycle150_rank21_obj2_17_c2_x10_HighHighCOV_150723,150.0,17_c2_x10_HighHighCOV_150723,4,21,2,future16_positive,True,23.82982134632164,source_balanced_expansion_candidate,846.4516129032259,85.09677419354838,62.0,8405.9931640625,23.582231521606445,750,0,942,192,192,96,96,4950,6187,8927.2958984375,8930.533203125,3.2373046875,0.0914111137390136,0.0921433120965957,0.000732198357582,0.2236067977500298,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle150_rank21_obj2_17_c2_x10_HighHighCOV_150723.npz,,0.21983506944444445,0.19124348958333331,0.007921006944444448,-0.0021074957044673564,33.49068593110668,3.291272631958494,0.445814117553861,0.16041536629199982,0.014204732228800209,9.0,0.0,1.0019329896907219,8.0,0.0,0.3414948453608246,7.0,0.0,0.196520618556701,0.05263157894736842,10.0,0.6984536082474224,5.610824742268053,0.2068374432989691,0.192,96,96,96
source_balanced_cycle151_rank22_obj1_17_c2_x10_HighHighCOV_150723,151.0,17_c2_x10_HighHighCOV_150723,5,22,1,source_representative,True,23.196808212155457,source_balanced_expansion_candidate,844.0588235294117,81.82352941176471,68.0,7681.2578125,22.20478248596192,748,0,940,192,192,96,96,6188,7425,8924.9560546875,8921.62890625,-3.3271484375,0.0908863767981529,0.090407945215702,-0.0004784315824508,0.2500000000000227,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle151_rank22_obj1_17_c2_x10_HighHighCOV_150723.npz,,0.22200520833333334,0.18115234375,0.011854383680555552,-0.004758015531035221,38.355493866929756,3.1585132524163373,0.38581047279093994,0.15976322814822197,0.019964299411944986,9.0,0.0,1.3556701030927847,8.0,1.0,1.0180412371134029,7.0,0.0,0.5000000000000009,0.07368421052631578,10.0,0.4600515463917531,16.443298969072174,0.6061657731958766,0.192,96,96,96
source_balanced_cycle151_rank22_obj2_17_c2_x10_HighHighCOV_150723,151.0,17_c2_x10_HighHighCOV_150723,5,22,2,source_representative,True,22.14284578886551,source_balanced_expansion_candidate,1201.4426229508197,1108.7868852459017,122.0,5056.99951171875,15.51652717590332,1105,1008,1297,1200,192,96,96,6188,7425,8334.48046875,8339.189453125,4.708984375,0.0694000199437141,0.0697197914123535,0.0003197714686393,0.2500000000000227,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle151_rank22_obj2_17_c2_x10_HighHighCOV_150723.npz,,0.2863498263888889,0.25797526041666663,0.014160156250000028,-0.008079922076353097,30.99528015119601,3.975475033726661,0.13308321145510185,0.1542037185281515,0.026029372940646466,7.0,0.0,0.0496134020618557,6.0,0.0,-0.014819587628865991,6.0,1.0,0.34149484536082503,0.05263157894736842,6.0,-0.38853092783505155,0.10373711340206208,0.003824164948453574,0.192,96,96,96
source_balanced_cycle152_rank23_obj1_17_c2_x10_HighHighCOV_150723,152.0,17_c2_x10_HighHighCOV_150723,6,23,1,source_fill,True,24.05585395051531,source_balanced_expansion_candidate,845.448275862069,83.03448275862068,58.0,9333.2646484375,25.55080223083496,749,0,941,192,192,96,96,7426,8662,8921.19921875,8915.037109375,-6.162109375,0.0898796021938324,0.0892558693885803,-0.000623732805252,0.2915475947422533,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle152_rank23_obj1_17_c2_x10_HighHighCOV_150723.npz,,0.224609375,0.1736111111111111,0.010036892361111105,-0.004078378928622571,45.31783253939277,3.8234448911431413,0.2225951577102283,0.1622101590037346,0.022910459869608452,9.0,0.0,1.130154639175258,9.0,0.0,0.8356958762886604,8.0,1.0,0.905283505154639,0.1368421052631579,9.0,-2.9233247422680395,15.632087628866,0.5762612783505162,0.192,96,96,96
source_balanced_cycle152_rank23_obj2_17_c2_x10_HighHighCOV_150723,152.0,17_c2_x10_HighHighCOV_150723,6,23,2,source_fill,True,23.05744035285116,source_balanced_expansion_candidate,1199.1827956989248,1103.139784946237,93.0,7140.58154296875,19.68328094482422,1103,1007,1295,1199,192,96,96,7426,8662,8326.26953125,8329.8154296875,3.5458984375,0.0654750317335128,0.0656869336962699,0.0002119019627571,0.2915475947422533,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle152_rank23_obj2_17_c2_x10_HighHighCOV_150723.npz,,0.2865668402777778,0.2513020833333333,0.007975260416666685,-0.007032466508268898,49.949074221098634,5.656976564178109,0.2534067335057893,0.149236261844635,0.025821690076779705,7.0,0.0,0.5908505154639178,6.0,0.0,0.008376288659793825,5.0,0.0,-0.0547680412371135,0.07368421052631578,6.0,-0.6675257731958768,0.8356958762886598,0.030807092783505068,0.192,96,96,96
source_balanced_cycle2_rank24_obj1_2_c2_x14_200623,2.0,2_c2_x14_200623,1,24,1,future16_negative,False,23.28035659408796,source_balanced_expansion_candidate,1185.4794520547946,1029.5342465753424,73.0,8466.7255859375,21.60968589782715,1089,934,1281,1126,192,96,96,974,1948,8265.8193359375,8241.685546875,-24.1337890625,0.079418271780014,0.0778980925679206,-0.0015201792120933,0.2121320343559321,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle2_rank24_obj1_2_c2_x14_200623.npz,,0.2969835069444444,0.2737087673611111,0.009168836805555525,0.0007496906992769309,10.431742319116873,0.7078118262036619,0.6115092084677191,0.1555340513586998,0.01059186277363796,6.0,0.0,,6.0,0.0,,5.0,0.0,0.1217783505154639,0.0,6.0,,,,0.192,96,96,96
source_balanced_cycle2_rank24_obj2_2_c2_x14_200623,2.0,2_c2_x14_200623,1,24,2,future16_negative,False,23.00284661981616,source_balanced_expansion_candidate,1655.926605504587,127.70642201834862,109.0,6310.44970703125,18.527402877807617,1560,32,1752,224,192,96,96,974,1948,8066.298828125,8027.25,-39.048828125,0.0840929448604583,0.0823438689112663,-0.001749075949192,0.2121320343559321,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle2_rank24_obj2_2_c2_x14_200623.npz,,0.2545572916666667,0.23448350694444445,0.00786675347222221,-0.00521581416004439,7.019329333992948,0.1827169603991671,0.6140967664456178,0.16537471860647202,0.011570830949457354,10.0,0.0,,10.0,0.0,,10.0,1.0,1.1572164948453618,0.0,10.0,0.9793814432989695,,,0.192,96,96,96
source_balanced_cycle6_rank25_obj1_2_c2_x14_200623,6.0,2_c2_x14_200623,13,25,1,source_fill,False,24.437490368868,source_balanced_expansion_candidate,1182.2142857142858,1027.857142857143,56.0,10571.0400390625,26.6348876953125,1086,932,1278,1124,192,96,96,12673,13647,8591.5771484375,8608.8720703125,17.294921875,0.1027678176760673,0.1035907790064811,0.0008229613304138,0.2236067977498773,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle6_rank25_obj1_2_c2_x14_200623.npz,,0.2899305555555556,0.2696397569444444,0.00981987847222221,-0.004977895904925544,13.707257015639616,1.5767316797994673,0.7291000297372788,0.1679429356008768,-0.02054279371039921,6.0,-1.0,-0.1875000000000001,6.0,0.0,-0.39626288659793824,5.0,0.0,,0.021052631578947368,5.0,0.160438144329897,-4.358891752577319,-0.16068618556701061,0.192,96,96,96
source_balanced_cycle6_rank25_obj2_2_c2_x14_200623,6.0,2_c2_x14_200623,13,25,2,source_fill,False,22.90952187010828,source_balanced_expansion_candidate,1647.0260869565218,121.00869565217393,115.0,6168.99462890625,17.858083724975586,1551,25,1743,217,192,96,96,12673,13647,8384.4580078125,8429.837890625,45.3798828125,0.0995074212551117,0.1005969569087028,0.0010895356535911,0.2236067977498773,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle6_rank25_obj2_2_c2_x14_200623.npz,,0.2559678819444444,0.23404947916666666,0.010823567708333315,-0.003714754819050688,8.213754291488277,0.3095840929167673,0.12827581569020874,0.16621659882366657,-0.022461432005883644,10.0,0.0,,10.0,0.0,,9.0,0.0,,0.0,9.0,-0.9954896907216498,,,0.192,96,96,96
source_balanced_cycle10_rank26_obj1_2_c2_x14_200623,10.0,2_c2_x14_200623,5,26,1,source_representative,False,23.886724973652964,source_balanced_expansion_candidate,1653.0454545454545,126.4090909090909,88.0,7940.71728515625,22.496131896972656,1557,30,1749,222,192,96,96,4874,5848,8098.37939453125,8125.857421875,27.47802734375,0.0823317766189575,0.0834903195500373,0.0011585429310798,0.1802775637731931,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle10_rank26_obj1_2_c2_x14_200623.npz,,0.2569444444444444,0.23470052083333334,0.009847005208333343,-0.01515783285903494,6.8518556039839025,0.1787587951432537,0.558304738606466,0.15982960909605026,-0.011220238154715645,10.0,0.0,-0.36146907216494867,10.0,0.0,,10.0,0.0,,0.0,4.0,1.0244845360824746,,,0.192,96,96,96
source_balanced_cycle10_rank26_obj2_2_c2_x14_200623,10.0,2_c2_x14_200623,5,26,2,source_representative,False,23.53190240693432,source_balanced_expansion_candidate,1333.8074074074077,108.23703703703704,135.0,5872.78076171875,18.528026580810547,1238,12,1430,204,192,96,96,4874,5848,8736.951171875,8762.28515625,25.333984375,0.0785147845745086,0.0795502960681915,0.0010355114936828,0.1802775637731931,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle10_rank26_obj2_2_c2_x14_200623.npz,,0.2595486111111111,0.23844401041666669,0.008707682291666685,-0.011303459246134032,6.866025607544244,0.1876744968984626,0.39903781930695825,0.1464483067393303,-0.00757064427172324,6.0,0.0,,5.0,0.0,1.105025773195877,5.0,0.0,,0.010526315789473684,3.0,-1.3176546391752582,12.155283505154646,0.4480923711340212,0.192,96,96,96
source_balanced_cycle12_rank27_obj1_2_c2_x14_200623,12.0,2_c2_x14_200623,7,27,1,source_fill,False,23.60120249867158,source_balanced_expansion_candidate,1651.824175824176,123.42857142857144,91.0,7553.72265625,21.44133377075196,1556,27,1748,219,192,96,96,6824,7797,8156.76123046875,8188.4990234375,31.73779296875,0.0854021608829498,0.0867448076605796,0.0013426467776298,0.2500000000000227,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle12_rank27_obj1_2_c2_x14_200623.npz,,0.2594401041666667,0.2377387152777778,0.0072157118055555525,-0.005139677521835625,6.997384638123973,0.1914555628634141,0.4442254507177352,0.15951032750308514,-0.02313176179592758,11.0,-1.0,-1.251932989690722,10.0,0.0,,10.0,0.0,,0.0,4.0,0.22809278350515463,,,0.192,96,96,96
source_balanced_cycle12_rank27_obj2_2_c2_x14_200623,12.0,2_c2_x14_200623,7,27,2,source_fill,False,23.42803305623629,source_balanced_expansion_candidate,1330.2133333333334,109.06666666666666,150.0,5535.62548828125,17.309221267700195,1234,13,1426,205,192,96,96,6824,7797,8795.1630859375,8816.9697265625,21.806640625,0.0803600251674652,0.0811293646693229,0.0007693395018577,0.2500000000000227,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle12_rank27_obj2_2_c2_x14_200623.npz,,0.2655164930555556,0.24560546875,0.007107204861111105,-0.0020067492438072725,7.37091659153715,0.21499854201145038,0.31826044149884214,0.1430563386529684,-0.015734187742580005,11.0,0.0,,6.0,0.0,,6.0,1.0,0.2989690721649486,0.0,2.0,5.592783505154643,,,0.192,96,96,96
source_balanced_cycle26_rank28_obj1_4_c2_x10_240623,26.0,4_c2_x10_240623,1,28,1,source_fill,False,25.53486181617449,source_balanced_expansion_candidate,569.7142857142857,189.25714285714287,35.0,13485.7822265625,32.374229431152344,474,93,666,285,192,96,96,936,1872,8492.6904296875,8490.19921875,-2.4912109375,0.0912883654236793,0.0912694185972213,-1.894682645797729e-05,0.2500000000000909,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle26_rank28_obj1_4_c2_x10_240623.npz,,0.2862413194444444,0.2679036458333333,0.0037706163194444198,0.0038821295774269793,8.383288876008585,0.21386043697717202,0.19814410605617008,0.150661651045084,0.002493387865881946,5.0,0.0,,5.0,0.0,,5.0,0.0,,0.0,5.0,0.2918814432989692,,,0.192,96,96,96
