anchor_id,anchor_type,anchor_cycle,matched_event_cycle,relative_cycle,cycleNo,any_abrupt_drop,drop_count,synchronized_drop_2plus,particle_norm_mean,particle_norm_std,particle_norm_range,particle_norm_cv,mean_delta_prev,mean_abs_delta_prev,max_abs_delta_prev,delta_std_across_particles,capacity_mAh,coulombic_efficiency_pct,V_max,n_frames,frames_percentile
control_cycle36_for_event60,matched_control,36.0,60.0,2.0,38,0,0,0,0.9927695040919468,0.0419648523685592,0.0883424408014572,0.0422704889660597,-0.0558993304086816,0.0558993304086816,0.0819672131147541,0.0378777392673256,0.6463712421912423,98.9041707117209,4.201617,929.0,0.4831460674157303
control_cycle36_for_event60,matched_control,36.0,60.0,4.0,40,0,0,0,0.981033376946561,0.0904719442210058,0.2094717668488159,0.0922210664254842,-0.0117361271453858,0.0950694604787192,0.1666666666666667,0.1192199211212534,0.6456776883909884,98.70623035375256,4.201423999999999,927.0,0.4662921348314606
control_cycle36_for_event60,matched_control,36.0,60.0,6.0,42,0,0,0,0.9589528977141538,0.0438231690067199,0.0901639344262296,0.0456989797008599,-0.0220804792324072,0.0416717976346237,0.1111111111111111,0.0624274163063027,0.6433550351988286,98.73712122331123,4.200073,925.0,0.4382022471910112
control_cycle36_for_event60,matched_control,36.0,60.0,8.0,44,0,0,0,1.048009825803638,0.0479741426807458,0.1111111111111111,0.0457764245139191,0.0890569280894839,0.0890569280894839,0.1111111111111111,0.018954183681597,0.6335059760529974,97.30886282905732,4.202003,925.0,0.4382022471910112
control_cycle34_for_event60,matched_control,34.0,60.0,-8.0,26,0,0,0,1.0395058877857306,0.03385512177039,0.0760563380281689,0.0325684752421224,-0.0087053285102235,0.0354658918905052,0.0555555555555555,0.0454066430785446,0.6474638568058328,98.86159774315372,4.200073,927.0,0.4662921348314606
control_cycle34_for_event60,matched_control,34.0,60.0,-6.0,28,0,0,0,1.0547397316503755,0.0213641247864512,0.0486492726852922,0.0202553522403316,0.0152338438646451,0.0166422945688704,0.0555555555555555,0.0272840669703022,0.6496160466220149,98.7842726531302,4.200073,934.0,0.5224719101123596
control_cycle34_for_event60,matched_control,34.0,60.0,-4.0,30,0,0,0,1.0409778342184253,0.0372526339635053,0.0901408450704226,0.0357861932684425,-0.0137618974319504,0.0263109623130405,0.0555555555555555,0.0330977364763505,0.6500891617769337,99.02359602141068,4.201423999999999,933.0,0.5
control_cycle34_for_event60,matched_control,34.0,60.0,-2.0,32,0,0,0,1.0777966982221194,0.0556086569948644,0.1267605633802815,0.0515947553806703,0.0368188640036942,0.0368188640036942,0.0655737704918033,0.02739094696744,0.651167873005438,99.07509948333896,4.201617,934.0,0.5224719101123596
control_cycle34_for_event60,matched_control,34.0,60.0,0.0,34,0,0,0,1.0438662484927783,0.0700574305902627,0.1513302034428796,0.0671134167729031,-0.0339304497293413,0.0339304497293413,0.0555555555555555,0.0161778639076319,0.6498317652090385,98.7624204500116,4.202389,933.0,0.5
control_cycle34_for_event60,matched_control,34.0,60.0,2.0,36,0,0,0,1.0486688345006283,0.0726762886299718,0.1541471048513303,0.0693033741815927,0.0048025860078503,0.0048025860078503,0.0081967213114755,0.0040844454788755,0.6436790965861274,98.90136435694149,4.200073,921.0,0.3820224719101123
control_cycle34_for_event60,matched_control,34.0,60.0,4.0,38,0,0,0,0.9927695040919468,0.0419648523685592,0.0883424408014572,0.0422704889660597,-0.0558993304086816,0.0558993304086816,0.0819672131147541,0.0378777392673256,0.6463712421912423,98.9041707117209,4.201617,929.0,0.4831460674157303
control_cycle34_for_event60,matched_control,34.0,60.0,6.0,40,0,0,0,0.981033376946561,0.0904719442210058,0.2094717668488159,0.0922210664254842,-0.0117361271453858,0.0950694604787192,0.1666666666666667,0.1192199211212534,0.6456776883909884,98.70623035375256,4.201423999999999,927.0,0.4662921348314606
control_cycle34_for_event60,matched_control,34.0,60.0,8.0,42,0,0,0,0.9589528977141538,0.0438231690067199,0.0901639344262296,0.0456989797008599,-0.0220804792324072,0.0416717976346237,0.1111111111111111,0.0624274163063027,0.6433550351988286,98.73712122331123,4.200073,925.0,0.4382022471910112
control_cycle32_for_event60,matched_control,32.0,60.0,-6.0,26,0,0,0,1.0395058877857306,0.03385512177039,0.0760563380281689,0.0325684752421224,-0.0087053285102235,0.0354658918905052,0.0555555555555555,0.0454066430785446,0.6474638568058328,98.86159774315372,4.200073,927.0,0.4662921348314606
control_cycle32_for_event60,matched_control,32.0,60.0,-4.0,28,0,0,0,1.0547397316503755,0.0213641247864512,0.0486492726852922,0.0202553522403316,0.0152338438646451,0.0166422945688704,0.0555555555555555,0.0272840669703022,0.6496160466220149,98.7842726531302,4.200073,934.0,0.5224719101123596
control_cycle32_for_event60,matched_control,32.0,60.0,-2.0,30,0,0,0,1.0409778342184253,0.0372526339635053,0.0901408450704226,0.0357861932684425,-0.0137618974319504,0.0263109623130405,0.0555555555555555,0.0330977364763505,0.6500891617769337,99.02359602141068,4.201423999999999,933.0,0.5
control_cycle32_for_event60,matched_control,32.0,60.0,0.0,32,0,0,0,1.0777966982221194,0.0556086569948644,0.1267605633802815,0.0515947553806703,0.0368188640036942,0.0368188640036942,0.0655737704918033,0.02739094696744,0.651167873005438,99.07509948333896,4.201617,934.0,0.5224719101123596
control_cycle32_for_event60,matched_control,32.0,60.0,2.0,34,0,0,0,1.0438662484927783,0.0700574305902627,0.1513302034428796,0.0671134167729031,-0.0339304497293413,0.0339304497293413,0.0555555555555555,0.0161778639076319,0.6498317652090385,98.7624204500116,4.202389,933.0,0.5
control_cycle32_for_event60,matched_control,32.0,60.0,4.0,36,0,0,0,1.0486688345006283,0.0726762886299718,0.1541471048513303,0.0693033741815927,0.0048025860078503,0.0048025860078503,0.0081967213114755,0.0040844454788755,0.6436790965861274,98.90136435694149,4.200073,921.0,0.3820224719101123
control_cycle32_for_event60,matched_control,32.0,60.0,6.0,38,0,0,0,0.9927695040919468,0.0419648523685592,0.0883424408014572,0.0422704889660597,-0.0558993304086816,0.0558993304086816,0.0819672131147541,0.0378777392673256,0.6463712421912423,98.9041707117209,4.201617,929.0,0.4831460674157303
control_cycle32_for_event60,matched_control,32.0,60.0,8.0,40,0,0,0,0.981033376946561,0.0904719442210058,0.2094717668488159,0.0922210664254842,-0.0117361271453858,0.0950694604787192,0.1666666666666667,0.1192199211212534,0.6456776883909884,98.70623035375256,4.201423999999999,927.0,0.4662921348314606
control_cycle42_for_event86,matched_control,42.0,86.0,-16.0,26,0,0,0,1.0395058877857306,0.03385512177039,0.0760563380281689,0.0325684752421224,-0.0087053285102235,0.0354658918905052,0.0555555555555555,0.0454066430785446,0.6474638568058328,98.86159774315372,4.200073,927.0,0.4662921348314606
control_cycle42_for_event86,matched_control,42.0,86.0,-14.0,28,0,0,0,1.0547397316503755,0.0213641247864512,0.0486492726852922,0.0202553522403316,0.0152338438646451,0.0166422945688704,0.0555555555555555,0.0272840669703022,0.6496160466220149,98.7842726531302,4.200073,934.0,0.5224719101123596
control_cycle42_for_event86,matched_control,42.0,86.0,-12.0,30,0,0,0,1.0409778342184253,0.0372526339635053,0.0901408450704226,0.0357861932684425,-0.0137618974319504,0.0263109623130405,0.0555555555555555,0.0330977364763505,0.6500891617769337,99.02359602141068,4.201423999999999,933.0,0.5
control_cycle42_for_event86,matched_control,42.0,86.0,-10.0,32,0,0,0,1.0777966982221194,0.0556086569948644,0.1267605633802815,0.0515947553806703,0.0368188640036942,0.0368188640036942,0.0655737704918033,0.02739094696744,0.651167873005438,99.07509948333896,4.201617,934.0,0.5224719101123596
control_cycle42_for_event86,matched_control,42.0,86.0,-8.0,34,0,0,0,1.0438662484927783,0.0700574305902627,0.1513302034428796,0.0671134167729031,-0.0339304497293413,0.0339304497293413,0.0555555555555555,0.0161778639076319,0.6498317652090385,98.7624204500116,4.202389,933.0,0.5
control_cycle42_for_event86,matched_control,42.0,86.0,-6.0,36,0,0,0,1.0486688345006283,0.0726762886299718,0.1541471048513303,0.0693033741815927,0.0048025860078503,0.0048025860078503,0.0081967213114755,0.0040844454788755,0.6436790965861274,98.90136435694149,4.200073,921.0,0.3820224719101123
control_cycle42_for_event86,matched_control,42.0,86.0,-4.0,38,0,0,0,0.9927695040919468,0.0419648523685592,0.0883424408014572,0.0422704889660597,-0.0558993304086816,0.0558993304086816,0.0819672131147541,0.0378777392673256,0.6463712421912423,98.9041707117209,4.201617,929.0,0.4831460674157303
control_cycle42_for_event86,matched_control,42.0,86.0,-2.0,40,0,0,0,0.981033376946561,0.0904719442210058,0.2094717668488159,0.0922210664254842,-0.0117361271453858,0.0950694604787192,0.1666666666666667,0.1192199211212534,0.6456776883909884,98.70623035375256,4.201423999999999,927.0,0.4662921348314606
control_cycle42_for_event86,matched_control,42.0,86.0,0.0,42,0,0,0,0.9589528977141538,0.0438231690067199,0.0901639344262296,0.0456989797008599,-0.0220804792324072,0.0416717976346237,0.1111111111111111,0.0624274163063027,0.6433550351988286,98.73712122331123,4.200073,925.0,0.4382022471910112
control_cycle42_for_event86,matched_control,42.0,86.0,2.0,44,0,0,0,1.048009825803638,0.0479741426807458,0.1111111111111111,0.0457764245139191,0.0890569280894839,0.0890569280894839,0.1111111111111111,0.018954183681597,0.6335059760529974,97.30886282905732,4.202003,925.0,0.4382022471910112
control_cycle42_for_event86,matched_control,42.0,86.0,4.0,46,0,0,0,1.0106852407706717,0.0378445801915529,0.0801457194899819,0.0374444769399181,-0.0373245850329664,0.0373245850329664,0.0555555555555555,0.0140445325639413,0.6398801285556821,98.9004507671446,4.200073,919.0,0.3539325842696629
control_cycle42_for_event86,matched_control,42.0,86.0,6.0,48,0,0,0,0.9946253110649323,0.0400974517742256,0.097809076682316,0.0403141276701412,-0.0160599297057389,0.0394956258498166,0.1111111111111111,0.0633768014981818,0.6399956269773582,98.86131990909708,4.200073,924.0,0.4044943820224719
control_cycle42_for_event86,matched_control,42.0,86.0,8.0,50,0,0,0,1.0651709895071706,0.0387118998861892,0.0947176684881603,0.0363433667153292,0.0705456784422381,0.0705456784422381,0.1666666666666667,0.0668788256133141,0.6399385683032753,98.86951111059348,4.200073,924.0,0.4044943820224719
control_cycle40_for_event86,matched_control,40.0,86.0,-14.0,26,0,0,0,1.0395058877857306,0.03385512177039,0.0760563380281689,0.0325684752421224,-0.0087053285102235,0.0354658918905052,0.0555555555555555,0.0454066430785446,0.6474638568058328,98.86159774315372,4.200073,927.0,0.4662921348314606
control_cycle40_for_event86,matched_control,40.0,86.0,-12.0,28,0,0,0,1.0547397316503755,0.0213641247864512,0.0486492726852922,0.0202553522403316,0.0152338438646451,0.0166422945688704,0.0555555555555555,0.0272840669703022,0.6496160466220149,98.7842726531302,4.200073,934.0,0.5224719101123596
control_cycle40_for_event86,matched_control,40.0,86.0,-10.0,30,0,0,0,1.0409778342184253,0.0372526339635053,0.0901408450704226,0.0357861932684425,-0.0137618974319504,0.0263109623130405,0.0555555555555555,0.0330977364763505,0.6500891617769337,99.02359602141068,4.201423999999999,933.0,0.5
control_cycle40_for_event86,matched_control,40.0,86.0,-8.0,32,0,0,0,1.0777966982221194,0.0556086569948644,0.1267605633802815,0.0515947553806703,0.0368188640036942,0.0368188640036942,0.0655737704918033,0.02739094696744,0.651167873005438,99.07509948333896,4.201617,934.0,0.5224719101123596
control_cycle40_for_event86,matched_control,40.0,86.0,-6.0,34,0,0,0,1.0438662484927783,0.0700574305902627,0.1513302034428796,0.0671134167729031,-0.0339304497293413,0.0339304497293413,0.0555555555555555,0.0161778639076319,0.6498317652090385,98.7624204500116,4.202389,933.0,0.5
control_cycle40_for_event86,matched_control,40.0,86.0,-4.0,36,0,0,0,1.0486688345006283,0.0726762886299718,0.1541471048513303,0.0693033741815927,0.0048025860078503,0.0048025860078503,0.0081967213114755,0.0040844454788755,0.6436790965861274,98.90136435694149,4.200073,921.0,0.3820224719101123
control_cycle40_for_event86,matched_control,40.0,86.0,-2.0,38,0,0,0,0.9927695040919468,0.0419648523685592,0.0883424408014572,0.0422704889660597,-0.0558993304086816,0.0558993304086816,0.0819672131147541,0.0378777392673256,0.6463712421912423,98.9041707117209,4.201617,929.0,0.4831460674157303
control_cycle40_for_event86,matched_control,40.0,86.0,0.0,40,0,0,0,0.981033376946561,0.0904719442210058,0.2094717668488159,0.0922210664254842,-0.0117361271453858,0.0950694604787192,0.1666666666666667,0.1192199211212534,0.6456776883909884,98.70623035375256,4.201423999999999,927.0,0.4662921348314606
control_cycle40_for_event86,matched_control,40.0,86.0,2.0,42,0,0,0,0.9589528977141538,0.0438231690067199,0.0901639344262296,0.0456989797008599,-0.0220804792324072,0.0416717976346237,0.1111111111111111,0.0624274163063027,0.6433550351988286,98.73712122331123,4.200073,925.0,0.4382022471910112
control_cycle40_for_event86,matched_control,40.0,86.0,4.0,44,0,0,0,1.048009825803638,0.0479741426807458,0.1111111111111111,0.0457764245139191,0.0890569280894839,0.0890569280894839,0.1111111111111111,0.018954183681597,0.6335059760529974,97.30886282905732,4.202003,925.0,0.4382022471910112
control_cycle40_for_event86,matched_control,40.0,86.0,6.0,46,0,0,0,1.0106852407706717,0.0378445801915529,0.0801457194899819,0.0374444769399181,-0.0373245850329664,0.0373245850329664,0.0555555555555555,0.0140445325639413,0.6398801285556821,98.9004507671446,4.200073,919.0,0.3539325842696629
control_cycle40_for_event86,matched_control,40.0,86.0,8.0,48,0,0,0,0.9946253110649323,0.0400974517742256,0.097809076682316,0.0403141276701412,-0.0160599297057389,0.0394956258498166,0.1111111111111111,0.0633768014981818,0.6399956269773582,98.86131990909708,4.200073,924.0,0.4044943820224719
control_cycle38_for_event86,matched_control,38.0,86.0,-12.0,26,0,0,0,1.0395058877857306,0.03385512177039,0.0760563380281689,0.0325684752421224,-0.0087053285102235,0.0354658918905052,0.0555555555555555,0.0454066430785446,0.6474638568058328,98.86159774315372,4.200073,927.0,0.4662921348314606
control_cycle38_for_event86,matched_control,38.0,86.0,-10.0,28,0,0,0,1.0547397316503755,0.0213641247864512,0.0486492726852922,0.0202553522403316,0.0152338438646451,0.0166422945688704,0.0555555555555555,0.0272840669703022,0.6496160466220149,98.7842726531302,4.200073,934.0,0.5224719101123596
control_cycle38_for_event86,matched_control,38.0,86.0,-8.0,30,0,0,0,1.0409778342184253,0.0372526339635053,0.0901408450704226,0.0357861932684425,-0.0137618974319504,0.0263109623130405,0.0555555555555555,0.0330977364763505,0.6500891617769337,99.02359602141068,4.201423999999999,933.0,0.5
control_cycle38_for_event86,matched_control,38.0,86.0,-6.0,32,0,0,0,1.0777966982221194,0.0556086569948644,0.1267605633802815,0.0515947553806703,0.0368188640036942,0.0368188640036942,0.0655737704918033,0.02739094696744,0.651167873005438,99.07509948333896,4.201617,934.0,0.5224719101123596
control_cycle38_for_event86,matched_control,38.0,86.0,-4.0,34,0,0,0,1.0438662484927783,0.0700574305902627,0.1513302034428796,0.0671134167729031,-0.0339304497293413,0.0339304497293413,0.0555555555555555,0.0161778639076319,0.6498317652090385,98.7624204500116,4.202389,933.0,0.5
control_cycle38_for_event86,matched_control,38.0,86.0,-2.0,36,0,0,0,1.0486688345006283,0.0726762886299718,0.1541471048513303,0.0693033741815927,0.0048025860078503,0.0048025860078503,0.0081967213114755,0.0040844454788755,0.6436790965861274,98.90136435694149,4.200073,921.0,0.3820224719101123
control_cycle38_for_event86,matched_control,38.0,86.0,0.0,38,0,0,0,0.9927695040919468,0.0419648523685592,0.0883424408014572,0.0422704889660597,-0.0558993304086816,0.0558993304086816,0.0819672131147541,0.0378777392673256,0.6463712421912423,98.9041707117209,4.201617,929.0,0.4831460674157303
control_cycle38_for_event86,matched_control,38.0,86.0,2.0,40,0,0,0,0.981033376946561,0.0904719442210058,0.2094717668488159,0.0922210664254842,-0.0117361271453858,0.0950694604787192,0.1666666666666667,0.1192199211212534,0.6456776883909884,98.70623035375256,4.201423999999999,927.0,0.4662921348314606
control_cycle38_for_event86,matched_control,38.0,86.0,4.0,42,0,0,0,0.9589528977141538,0.0438231690067199,0.0901639344262296,0.0456989797008599,-0.0220804792324072,0.0416717976346237,0.1111111111111111,0.0624274163063027,0.6433550351988286,98.73712122331123,4.200073,925.0,0.4382022471910112
control_cycle38_for_event86,matched_control,38.0,86.0,6.0,44,0,0,0,1.048009825803638,0.0479741426807458,0.1111111111111111,0.0457764245139191,0.0890569280894839,0.0890569280894839,0.1111111111111111,0.018954183681597,0.6335059760529974,97.30886282905732,4.202003,925.0,0.4382022471910112
control_cycle38_for_event86,matched_control,38.0,86.0,8.0,46,0,0,0,1.0106852407706717,0.0378445801915529,0.0801457194899819,0.0374444769399181,-0.0373245850329664,0.0373245850329664,0.0555555555555555,0.0140445325639413,0.6398801285556821,98.9004507671446,4.200073,919.0,0.3539325842696629
control_cycle36_for_event86,matched_control,36.0,86.0,-10.0,26,0,0,0,1.0395058877857306,0.03385512177039,0.0760563380281689,0.0325684752421224,-0.0087053285102235,0.0354658918905052,0.0555555555555555,0.0454066430785446,0.6474638568058328,98.86159774315372,4.200073,927.0,0.4662921348314606
control_cycle36_for_event86,matched_control,36.0,86.0,-8.0,28,0,0,0,1.0547397316503755,0.0213641247864512,0.0486492726852922,0.0202553522403316,0.0152338438646451,0.0166422945688704,0.0555555555555555,0.0272840669703022,0.6496160466220149,98.7842726531302,4.200073,934.0,0.5224719101123596
control_cycle36_for_event86,matched_control,36.0,86.0,-6.0,30,0,0,0,1.0409778342184253,0.0372526339635053,0.0901408450704226,0.0357861932684425,-0.0137618974319504,0.0263109623130405,0.0555555555555555,0.0330977364763505,0.6500891617769337,99.02359602141068,4.201423999999999,933.0,0.5
control_cycle36_for_event86,matched_control,36.0,86.0,-4.0,32,0,0,0,1.0777966982221194,0.0556086569948644,0.1267605633802815,0.0515947553806703,0.0368188640036942,0.0368188640036942,0.0655737704918033,0.02739094696744,0.651167873005438,99.07509948333896,4.201617,934.0,0.5224719101123596
control_cycle36_for_event86,matched_control,36.0,86.0,-2.0,34,0,0,0,1.0438662484927783,0.0700574305902627,0.1513302034428796,0.0671134167729031,-0.0339304497293413,0.0339304497293413,0.0555555555555555,0.0161778639076319,0.6498317652090385,98.7624204500116,4.202389,933.0,0.5
control_cycle36_for_event86,matched_control,36.0,86.0,0.0,36,0,0,0,1.0486688345006283,0.0726762886299718,0.1541471048513303,0.0693033741815927,0.0048025860078503,0.0048025860078503,0.0081967213114755,0.0040844454788755,0.6436790965861274,98.90136435694149,4.200073,921.0,0.3820224719101123
control_cycle36_for_event86,matched_control,36.0,86.0,2.0,38,0,0,0,0.9927695040919468,0.0419648523685592,0.0883424408014572,0.0422704889660597,-0.0558993304086816,0.0558993304086816,0.0819672131147541,0.0378777392673256,0.6463712421912423,98.9041707117209,4.201617,929.0,0.4831460674157303
control_cycle36_for_event86,matched_control,36.0,86.0,4.0,40,0,0,0,0.981033376946561,0.0904719442210058,0.2094717668488159,0.0922210664254842,-0.0117361271453858,0.0950694604787192,0.1666666666666667,0.1192199211212534,0.6456776883909884,98.70623035375256,4.201423999999999,927.0,0.4662921348314606
control_cycle36_for_event86,matched_control,36.0,86.0,6.0,42,0,0,0,0.9589528977141538,0.0438231690067199,0.0901639344262296,0.0456989797008599,-0.0220804792324072,0.0416717976346237,0.1111111111111111,0.0624274163063027,0.6433550351988286,98.73712122331123,4.200073,925.0,0.4382022471910112
control_cycle36_for_event86,matched_control,36.0,86.0,8.0,44,0,0,0,1.048009825803638,0.0479741426807458,0.1111111111111111,0.0457764245139191,0.0890569280894839,0.0890569280894839,0.1111111111111111,0.018954183681597,0.6335059760529974,97.30886282905732,4.202003,925.0,0.4382022471910112
control_cycle34_for_event86,matched_control,34.0,86.0,-8.0,26,0,0,0,1.0395058877857306,0.03385512177039,0.0760563380281689,0.0325684752421224,-0.0087053285102235,0.0354658918905052,0.0555555555555555,0.0454066430785446,0.6474638568058328,98.86159774315372,4.200073,927.0,0.4662921348314606
control_cycle34_for_event86,matched_control,34.0,86.0,-6.0,28,0,0,0,1.0547397316503755,0.0213641247864512,0.0486492726852922,0.0202553522403316,0.0152338438646451,0.0166422945688704,0.0555555555555555,0.0272840669703022,0.6496160466220149,98.7842726531302,4.200073,934.0,0.5224719101123596
control_cycle34_for_event86,matched_control,34.0,86.0,-4.0,30,0,0,0,1.0409778342184253,0.0372526339635053,0.0901408450704226,0.0357861932684425,-0.0137618974319504,0.0263109623130405,0.0555555555555555,0.0330977364763505,0.6500891617769337,99.02359602141068,4.201423999999999,933.0,0.5
control_cycle34_for_event86,matched_control,34.0,86.0,-2.0,32,0,0,0,1.0777966982221194,0.0556086569948644,0.1267605633802815,0.0515947553806703,0.0368188640036942,0.0368188640036942,0.0655737704918033,0.02739094696744,0.651167873005438,99.07509948333896,4.201617,934.0,0.5224719101123596
control_cycle34_for_event86,matched_control,34.0,86.0,0.0,34,0,0,0,1.0438662484927783,0.0700574305902627,0.1513302034428796,0.0671134167729031,-0.0339304497293413,0.0339304497293413,0.0555555555555555,0.0161778639076319,0.6498317652090385,98.7624204500116,4.202389,933.0,0.5
control_cycle34_for_event86,matched_control,34.0,86.0,2.0,36,0,0,0,1.0486688345006283,0.0726762886299718,0.1541471048513303,0.0693033741815927,0.0048025860078503,0.0048025860078503,0.0081967213114755,0.0040844454788755,0.6436790965861274,98.90136435694149,4.200073,921.0,0.3820224719101123
control_cycle34_for_event86,matched_control,34.0,86.0,4.0,38,0,0,0,0.9927695040919468,0.0419648523685592,0.0883424408014572,0.0422704889660597,-0.0558993304086816,0.0558993304086816,0.0819672131147541,0.0378777392673256,0.6463712421912423,98.9041707117209,4.201617,929.0,0.4831460674157303
control_cycle34_for_event86,matched_control,34.0,86.0,6.0,40,0,0,0,0.981033376946561,0.0904719442210058,0.2094717668488159,0.0922210664254842,-0.0117361271453858,0.0950694604787192,0.1666666666666667,0.1192199211212534,0.6456776883909884,98.70623035375256,4.201423999999999,927.0,0.4662921348314606
control_cycle34_for_event86,matched_control,34.0,86.0,8.0,42,0,0,0,0.9589528977141538,0.0438231690067199,0.0901639344262296,0.0456989797008599,-0.0220804792324072,0.0416717976346237,0.1111111111111111,0.0624274163063027,0.6433550351988286,98.73712122331123,4.200073,925.0,0.4382022471910112
control_cycle32_for_event86,matched_control,32.0,86.0,-6.0,26,0,0,0,1.0395058877857306,0.03385512177039,0.0760563380281689,0.0325684752421224,-0.0087053285102235,0.0354658918905052,0.0555555555555555,0.0454066430785446,0.6474638568058328,98.86159774315372,4.200073,927.0,0.4662921348314606
control_cycle32_for_event86,matched_control,32.0,86.0,-4.0,28,0,0,0,1.0547397316503755,0.0213641247864512,0.0486492726852922,0.0202553522403316,0.0152338438646451,0.0166422945688704,0.0555555555555555,0.0272840669703022,0.6496160466220149,98.7842726531302,4.200073,934.0,0.5224719101123596
control_cycle32_for_event86,matched_control,32.0,86.0,-2.0,30,0,0,0,1.0409778342184253,0.0372526339635053,0.0901408450704226,0.0357861932684425,-0.0137618974319504,0.0263109623130405,0.0555555555555555,0.0330977364763505,0.6500891617769337,99.02359602141068,4.201423999999999,933.0,0.5
control_cycle32_for_event86,matched_control,32.0,86.0,0.0,32,0,0,0,1.0777966982221194,0.0556086569948644,0.1267605633802815,0.0515947553806703,0.0368188640036942,0.0368188640036942,0.0655737704918033,0.02739094696744,0.651167873005438,99.07509948333896,4.201617,934.0,0.5224719101123596
control_cycle32_for_event86,matched_control,32.0,86.0,2.0,34,0,0,0,1.0438662484927783,0.0700574305902627,0.1513302034428796,0.0671134167729031,-0.0339304497293413,0.0339304497293413,0.0555555555555555,0.0161778639076319,0.6498317652090385,98.7624204500116,4.202389,933.0,0.5
control_cycle32_for_event86,matched_control,32.0,86.0,4.0,36,0,0,0,1.0486688345006283,0.0726762886299718,0.1541471048513303,0.0693033741815927,0.0048025860078503,0.0048025860078503,0.0081967213114755,0.0040844454788755,0.6436790965861274,98.90136435694149,4.200073,921.0,0.3820224719101123
control_cycle32_for_event86,matched_control,32.0,86.0,6.0,38,0,0,0,0.9927695040919468,0.0419648523685592,0.0883424408014572,0.0422704889660597,-0.0558993304086816,0.0558993304086816,0.0819672131147541,0.0378777392673256,0.6463712421912423,98.9041707117209,4.201617,929.0,0.4831460674157303
control_cycle32_for_event86,matched_control,32.0,86.0,8.0,40,0,0,0,0.981033376946561,0.0904719442210058,0.2094717668488159,0.0922210664254842,-0.0117361271453858,0.0950694604787192,0.1666666666666667,0.1192199211212534,0.6456776883909884,98.70623035375256,4.201423999999999,927.0,0.4662921348314606
control_cycle136_for_event116,matched_control,136.0,116.0,-13.0,123,0,0,0,1.09372963647092,0.0469657252902729,0.1106557377049179,0.0429408911710711,0.0617316375484235,0.0895094153262013,0.1098591549295776,0.0788966221696315,0.8194850102914072,98.60063143716702,4.400058,1189.0,0.7415730337078652
control_cycle136_for_event116,matched_control,136.0,116.0,-12.0,124,0,0,0,1.0319979989224968,0.0970356789931661,0.2240437158469945,0.0940270030508591,-0.0617316375484235,0.0895094153262013,0.1098591549295776,0.0788966221696315,0.8224419924742425,99.21302725391988,4.40083,1189.0,0.7415730337078652
control_cycle136_for_event116,matched_control,136.0,116.0,-11.0,125,0,0,0,1.2047955309269094,0.1314949328183187,0.2987249544626593,0.1091429453736047,0.1727975320044125,0.1727975320044125,0.2222222222222221,0.034801675760408,0.8202095282288281,99.05867704193368,4.402567,1189.0,0.7415730337078652
control_cycle136_for_event116,matched_control,136.0,116.0,-10.0,126,0,0,0,1.2119676620744504,0.1281563041964948,0.2864298724954459,0.1057423462744356,0.007172131147541,0.007172131147541,0.0163934426229508,0.0084489869377411,0.8733915434641674,179.33998347782418,4.600042999999999,1187.0,0.7078651685393258
control_cycle136_for_event116,matched_control,136.0,116.0,-9.0,127,0,0,0,1.1919312322019548,0.1047530220021636,0.2390710382513661,0.0878851222051162,-0.0200364298724955,0.0200364298724955,0.0555555555555555,0.0246070238362591,0.8780510836333449,99.12879514014308,4.600042999999999,1188.0,0.7191011235955056
control_cycle136_for_event116,matched_control,136.0,116.0,-8.0,128,0,0,0,1.1954472279945612,0.1358701819585951,0.302823315118397,0.1136563612151462,0.0035159957926063,0.0242617819851714,0.0555555555555555,0.0349216248969958,0.8713986755195169,98.18959526246968,4.603711,1185.0,0.6853932584269663
control_cycle136_for_event116,matched_control,136.0,116.0,-7.0,129,0,0,0,1.1950633674542703,0.138021122413843,0.3069216757741346,0.1154927229573242,-0.0003838605402908,0.0044822211960286,0.0081967213114755,0.0061949748141713,0.8674650544306721,98.09191394754308,4.600042999999999,1185.0,0.6853932584269663
control_cycle136_for_event116,matched_control,136.0,116.0,-6.0,130,0,0,0,1.1581226429615947,0.1242554540406144,0.2800546448087431,0.1072904107313399,-0.0369407244926755,0.0369407244926755,0.0555555555555555,0.0145885165500965,0.8705715169803451,98.5852666034628,4.603904,1185.0,0.6853932584269663
control_cycle136_for_event116,matched_control,136.0,116.0,-5.0,131,0,0,0,1.052743785115062,0.0875947818677682,0.2076502732240439,0.0832061733408327,-0.1053788578465327,0.1053788578465327,0.1666666666666665,0.0421632219852729,0.8692177312572485,98.41242448803447,4.600622,1181.0,0.6629213483146067
control_cycle136_for_event116,matched_control,136.0,116.0,-4.0,132,0,0,0,1.0726634854665331,0.0327461664268331,0.0783242258652094,0.0305279026185838,0.0199197003514713,0.0476974781292491,0.0737704918032788,0.0555019979044264,0.8671846536490936,98.21771976137757,4.607378,1176.0,0.6292134831460674
control_cycle136_for_event116,matched_control,136.0,116.0,-3.0,133,0,0,0,1.105505849303471,0.0479041880804359,0.1133879781420765,0.0433323696212174,0.0328423638369378,0.0328423638369378,0.0555555555555555,0.0160692863989166,0.8641896534811302,98.2460712349953,4.603904,1179.0,0.6460674157303371
