roi_id,cycleNo,cohort_role,is_event_roi,event_reference_cycle,degradation_mode_hypothesis,threshold_quantile,threshold_value,phase_fraction_first,phase_fraction_last,phase_fraction_delta,phase_fraction_slope_per_s,phase_fraction_slope_r2,radius2_delta_px2,radius2_slope_px2_per_s,radius2_slope_r2,apparent_diffusion_proxy_um2_per_s,interface_density_delta,interface_density_slope_per_s,interface_density_slope_r2,centroid_path_px,centroid_net_px
cycle156_rank6_obj3,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.7,0.06700572669506072,0.2787597363690833,0.38541042540443377,0.10665068903535047,1.6707216243520382e-06,0.050700708099081115,-20.800620171486912,-8.481956482534405e-05,0.003923885738997823,-1.954242773575927e-07,0.024266027561414022,4.046203391992322e-07,0.034606181666011704,22.75942245044561,1.8525539242494873
cycle156_rank6_obj3,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.75,0.07211238145828247,0.23397243858597963,0.33568004793289397,0.10170760934691433,1.6541483310253526e-06,0.05169307512424881,-15.470117773698234,0.0001289611269660193,0.005188226216042979,2.9712643652970847e-07,0.031156381066506894,5.300456400159205e-07,0.044324127569644656,25.962721662572317,1.7401099401100326
cycle156_rank6_obj3,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.8,0.07830112427473068,0.1834931096464949,0.2813061713600959,0.09781306171360099,1.5777963017767133e-06,0.05247843969319366,0.6512251418138248,0.0002792779756277218,0.011023509486544625,6.434564558462711e-07,0.03355302576393049,5.710286318602616e-07,0.04097192830656293,28.31687327436798,1.0839201568415107
cycle156_rank6_obj3,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.85,0.08682566471397876,0.14125224685440382,0.22663271420011982,0.085380467345716,1.3400016246105787e-06,0.04959602065208446,23.45049444229892,0.0006813511083009472,0.025806447276239375,1.5698329535253823e-06,0.030257639304973036,5.277642814573833e-07,0.03778250384965365,31.87330055910493,0.32241486705860195
cycle156_rank8_obj10,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.55,0.04720143284648657,0.4233073696824446,0.6256740563211504,0.20236668663870577,2.8791287417500456e-06,0.05212345070203217,-14.842897808763382,-0.0006161551682614524,0.30083408884853813,-1.4196215076743864e-06,0.01423007789095268,3.903284211742883e-08,0.0009320226472332438,20.59640124739504,2.943834523492868
cycle156_rank8_obj10,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.6,0.05181939750909805,0.37522468544038345,0.5638106650689035,0.18858597962852008,2.6693081061631563e-06,0.0503196738794196,-17.318012858448924,-0.0007627524522009781,0.3155563263548108,-1.7573816498710535e-06,0.025314559616536836,2.6416890531810795e-07,0.02250844522270634,21.247555696400948,2.537340116210087
cycle156_rank8_obj10,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.65,0.05731648430228234,0.32519472738166566,0.4958058717795087,0.17061114439784303,2.3502257580513997e-06,0.04847366765146721,-22.197787089080066,-0.0008894829265753074,0.4053332572868349,-2.049368662829508e-06,0.029658478130617116,3.758024319294003e-07,0.02997101915118172,19.79223238798321,1.9972457624040312
cycle156_rank8_obj10,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.7,0.06380477547645569,0.27860994607549433,0.42300778909526665,0.14439784301977232,2.061299875560459e-06,0.05127917954873462,-30.08462792043622,-0.0010138712843745675,0.4530577527909251,-2.3359594391990037e-06,0.031905332534451755,4.2242889580815193e-07,0.03696423005070215,19.839578098860486,2.0385904267148267
cycle156_rank8_obj10,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.75,0.07228394225239754,0.23202516476932294,0.3488615937687238,0.11683642899940083,1.5592144015163831e-06,0.044844092205463704,-36.23451521099355,-0.0010691778215897742,0.3790431736380746,-2.46338570094284e-06,0.02441581785500299,2.7011599552870623e-07,0.021058846899944528,22.73203309025793,2.263271111696221
cycle156_rank8_obj10,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.8,0.08421220034360886,0.18379269023367287,0.27696225284601556,0.09316956261234269,1.2406464357346715e-06,0.04692759775874378,-28.961078104290323,-0.0010458468694811718,0.2693190790909632,-2.40963118728462e-06,0.01737567405632115,1.60104936887109e-07,0.014523948663798358,25.194681555268325,3.3412067896969555
