roi_id,cycleNo,source_stem,local_cycle_index,expansion_cycle_rank,object_candidate_rank,selection_reason,event_relative_bin,cohort_role,cycles_to_next_event,cycles_since_prev_event,future_event_within_32cycles,past_event_within_16cycles,already_in_existing_video_cohort,validation_score,validation_label,object_x_full_approx,object_y_full_approx,object_area_ds_px,object_mean_residual,object_mean_abs_z,crop_x0,crop_y0,crop_x1,crop_y1,crop_size_full,output_size,n_frames,first_frame_index,last_frame_index,roi_mean_first,roi_mean_last,roi_mean_delta_last_minus_first,roi_norm_mean_first,roi_norm_mean_last,roi_norm_mean_delta_last_minus_first,stage_drift_xy_sampled,future_any_drop_within_8cycles,future_any_drop_within_16cycles,any_abrupt_drop,npz_path,preview_png,persistence_mse_mean,persistence_mse_p95,persistence_mse_late_mean,velocity_mse_mean,velocity_mse_p95,velocity_minus_persistence_mse,temporal_energy_mean,temporal_energy_p95,temporal_energy_late_minus_early,roi_norm_mean_late_minus_early,roi_norm_mean_positive_step_fraction,raw_roi_mean_delta_last_minus_first,stage_drift_xy_recomputed,n_loaded_frames,frame_height,frame_width,mask_base_area_fraction,mask_area_fraction_median,mask_area_fraction_iqr,mask_area_fraction_slope,mask_centroid_path_px,mask_centroid_max_step_px,mask_centroid_drift_px,masked_minus_background_mean_median,masked_minus_background_mean_slope,front_radius_q60_median_px,front_radius_q60_delta_px,front_radius_q60_slope_px_per_norm_time,front_radius_q70_median_px,front_radius_q70_delta_px,front_radius_q70_slope_px_per_norm_time,front_radius_q80_median_px,front_radius_q80_delta_px,front_radius_q80_slope_px_per_norm_time,front_radius_q70_positive_step_fraction,front_gradient_peak_radius_median_px,front_gradient_peak_radius_slope_px_per_norm_time,apparent_diffusion_q70_px2_per_norm_time,apparent_diffusion_q70_um2_per_norm_time,pixel_size_um_assumed,clean_pre_1_8_vs_post_control,clean_pre_1_16_vs_post_control,clean_pre_1_32_vs_post_control,near_pre_vs_far_pre,post_event_vs_control
source_balanced_cycle126_rank16_obj1_14_c2_x10_HighCOV_110723,126.0,14_c2_x10_HighCOV_110723,5,16,1,post_event_1_16,post_event_1_16,source_balanced_pre_event_sampling,30.0,10.0,1.0,1.0,True,22.753093817165645,source_balanced_pre_event_candidate,1352.3435582822085,180.85889570552143,163.0,5375.2314453125,16.614131927490234,1256,85,1448,277,192,96,96,5951,7140,8770.5869140625,8792.0205078125,21.43359375,0.0672490298748016,0.0683512389659881,0.0011022090911865,0.2915475947422533,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle126_rank16_obj1_14_c2_x10_HighCOV_110723.npz,,6.43986786599271e-05,0.0001819860095565,4.765815901919268e-05,0.0001493317249696,0.000483479554532,8.470548345940188e-05,0.0071362345479428,0.0094792455434799,-0.0015516649000346,0.002317319313685,0.5052631578947369,21.43359375,0.2915601564253875,96,96,96,0.2574869791666667,0.2207573784722222,0.0093587239583333,0.0185897844627004,7.244206033094753,0.2100044820603944,0.2355767898043416,0.1487702447921037,-0.0024924144753706,8.0,0.0,0.6011597938144333,6.0,0.0,0.0837628865979381,5.0,0.0,,0.031578947368421,3.0,0.2480670103092782,0.9213917525773204,0.0339661855670103,0.192,0.0,0.0,0.0,,1.0
source_balanced_cycle126_rank16_obj2_14_c2_x10_HighCOV_110723,126.0,14_c2_x10_HighCOV_110723,5,16,2,post_event_1_16,post_event_1_16,source_balanced_pre_event_sampling,30.0,10.0,1.0,1.0,True,23.468019468618884,source_balanced_pre_event_candidate,842.1052631578947,79.43859649122807,57.0,10190.8544921875,24.630884170532227,746,0,938,192,192,96,96,5951,7140,8875.33203125,8879.3173828125,3.9853515625,0.0773386284708976,0.0779915153980255,0.0006528869271278,0.2915475947422533,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle126_rank16_obj2_14_c2_x10_HighCOV_110723.npz,,0.0001047337282216,0.0003152201301418,7.944404205773026e-05,0.0002488418831489,0.000847313075792,0.0001437569444533,0.0091986786574125,0.0119973375461995,-0.0018480671569705,0.0018909686865905,0.4736842105263157,3.9853515625,0.2915601564253875,96,96,96,0.2310112847222222,0.1912977430555555,0.0128038194444444,0.0194960831230312,14.748826772806874,0.9209806772287908,0.6764032549901842,0.1460364088416099,-0.0081626425842879,12.0,-1.0,-1.2564432989690737,11.0,0.0,-0.5470360824742267,11.0,0.0,-0.2010309278350518,0.031578947368421,2.0,-5.142396907216496,-12.58182989690722,-0.463816577319588,0.192,0.0,0.0,0.0,,1.0
source_balanced_cycle128_rank17_obj1_14_c2_x10_HighCOV_110723,128.0,14_c2_x10_HighCOV_110723,7,17,1,source_fill,post_event_1_16,source_balanced_pre_event_sampling,28.0,12.0,1.0,1.0,False,24.853258963123714,source_balanced_pre_event_candidate,843.8222222222222,78.31111111111112,45.0,13038.6787109375,29.271812438964844,748,0,940,192,192,96,96,8331,9520,8885.8486328125,8882.4326171875,-3.416015625,0.0794317424297332,0.0795043781399726,7.26357102394104e-05,0.2236067977500298,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle128_rank17_obj1_14_c2_x10_HighCOV_110723.npz,,8.140516001731157e-05,0.0003122999332845,8.368984708795324e-05,0.0002190395462093,0.000857616632129,0.000137535505928,0.0089539056643843,0.011552829388529,1.6568228602409365e-06,0.000533370145907,0.4947368421052631,-3.416015625,0.2236340951674545,96,96,96,0.2266710069444444,0.2015516493055555,0.0055338541666666,0.0006852996581471,14.035817234400437,0.4815681178191065,0.2735994658181083,0.1424788907170295,0.0034979615293289,12.0,0.0,,11.0,-1.0,-0.0309278350515463,11.0,0.0,,0.0210526315789473,3.0,0.1063144329896907,-0.7113402061855671,-0.0262228453608248,0.192,0.0,0.0,0.0,,1.0
source_balanced_cycle128_rank17_obj2_14_c2_x10_HighCOV_110723,128.0,14_c2_x10_HighCOV_110723,7,17,2,source_fill,post_event_1_16,source_balanced_pre_event_sampling,28.0,12.0,1.0,1.0,False,22.77786593617878,source_balanced_pre_event_candidate,1347.680981595092,184.49079754601223,163.0,5383.86181640625,16.089723587036133,1252,88,1444,280,192,96,96,8331,9520,8808.876953125,8815.48828125,6.611328125,0.0687264129519462,0.0690276250243187,0.0003012120723724,0.2236067977500298,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle128_rank17_obj2_14_c2_x10_HighCOV_110723.npz,,4.5981032599229366e-05,0.0001694034821412,4.7557805373799056e-05,0.0001187163943541,0.000457472038397,7.266341708600521e-05,0.00670857867226,0.0088802601210772,-1.2306496500968931e-05,0.0006740478177865,0.5157894736842106,6.611328125,0.2236340951674545,96,96,96,0.2557508680555556,0.2362738715277778,0.0044487847222222,-0.0016766140687643,6.963328843181071,0.1906848140531891,0.22364899522351,0.1416129935532808,0.0061868511610808,11.0,-1.0,-0.4117268041237115,8.0,0.0,0.1224226804123712,6.0,0.0,-0.0225515463917525,0.0210526315789473,12.0,-1.2229381443298957,2.327319587628868,0.0857943092783507,0.192,0.0,0.0,0.0,,1.0
source_balanced_cycle130_rank18_obj1_14_c2_x10_HighCOV_110723,130.0,14_c2_x10_HighCOV_110723,9,18,1,source_fill,post_event_1_16,source_balanced_pre_event_sampling,26.0,14.0,1.0,1.0,False,24.205544897566103,source_balanced_pre_event_candidate,842.4,78.56,50.0,11784.087890625,26.78255081176757,746,0,938,192,192,96,96,10711,11901,8891.8095703125,8887.2197265625,-4.58984375,0.0796633809804916,0.0793985277414321,-0.0002648532390594,0.2500000000000227,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle130_rank18_obj1_14_c2_x10_HighCOV_110723.npz,,7.371855463134125e-05,0.0002884184374124,7.279476994881406e-05,0.0002052803902188,0.0008078872226178,0.0001314954424742,0.0085649527609348,0.0097029679454863,-0.0002089561894536,-0.000290800196429,0.5263157894736842,-4.58984375,0.2500244143604941,96,96,96,0.2290581597222222,0.19970703125,0.0170627170138888,0.0087187287460624,13.127854196331898,0.3727471310075552,0.0485374749276146,0.1413317695260048,0.0021194599103182,12.0,0.0,0.0444587628865978,12.0,1.0,0.2371134020618558,11.0,0.0,,0.0105263157894736,3.0,4.757076748554958e-16,5.453608247422683,0.2010418144329899,0.192,0.0,0.0,0.0,,1.0
source_balanced_cycle130_rank18_obj2_14_c2_x10_HighCOV_110723,130.0,14_c2_x10_HighCOV_110723,9,18,2,source_fill,post_event_1_16,source_balanced_pre_event_sampling,26.0,14.0,1.0,1.0,False,23.10618787941481,source_balanced_pre_event_candidate,1201.0746268656717,1104.955223880597,67.0,9732.701171875,21.95796203613281,1105,1008,1297,1200,192,96,96,10711,11901,8386.1357421875,8393.0986328125,6.962890625,0.0664975419640541,0.0668392181396484,0.0003416761755943,0.2500000000000227,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle130_rank18_obj2_14_c2_x10_HighCOV_110723.npz,,7.44850403862074e-05,0.0002601685730041,7.35211797291413e-05,0.0001769427326507,0.0006641168205533,0.0001022694996208,0.0085215615108609,0.0116327170282602,-0.0002155927941203,0.0016884710639715,0.5052631578947369,6.962890625,0.2500244143604941,96,96,96,0.2807074652777778,0.25732421875,0.0175509982638888,0.0065743183079181,11.12459209572665,0.3726003139886715,0.2145386884833696,0.1526933740824461,0.0059296428237936,6.0,0.0,,6.0,0.0,,5.0,0.0,,0.0,6.0,3.0581207669281865e-17,,,0.192,0.0,0.0,0.0,,1.0
source_balanced_cycle133_rank19_obj1_15_c2_x5_HighCOV_120723,133.0,15_c2_x5_HighCOV_120723,2,19,1,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,23.0,17.0,1.0,0.0,True,22.87831847926944,source_balanced_pre_event_candidate,841.8983050847457,78.23728813559322,59.0,10075.9150390625,22.637056350708008,746,0,938,192,192,96,96,2477,3714,8936.296875,8984.427734375,48.130859375,0.0823076665401458,0.0847692787647247,0.0024616122245788,0.2692582403567336,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle133_rank19_obj1_15_c2_x5_HighCOV_120723.npz,,0.0001336881978204,0.0003486227404209,8.306872769026086e-05,0.00031552722794,0.0009760588640347,0.000181243289262,0.0098153036087751,0.0114749732427299,-0.0019213203340768,-0.0056022694334387,0.5368421052631579,48.130859375,0.2692718432362628,96,96,96,0.2310112847222222,0.2029079861111111,0.0158148871527777,0.0026424097714418,16.00278020273884,1.359420752173487,0.5584153571399563,0.1456982027739286,-0.0069816368103949,13.0,0.0,0.9104381443298972,12.0,1.0,1.2036082474226808,11.0,0.0,0.9864690721649488,0.0421052631578947,4.0,0.2570876288659802,30.090206185567013,1.109245360824741,0.192,,,1.0,0.0,
source_balanced_cycle133_rank19_obj2_15_c2_x5_HighCOV_120723,133.0,15_c2_x5_HighCOV_120723,2,19,2,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,23.0,17.0,1.0,0.0,True,22.12968319579963,source_balanced_pre_event_candidate,1345.5777777777778,183.35555555555555,180.0,4940.9755859375,14.113113403320312,1250,87,1442,279,192,96,96,2477,3714,8827.2578125,8902.9658203125,75.7080078125,0.0709467530250549,0.0739238113164901,0.0029770582914352,0.2692582403567336,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle133_rank19_obj2_15_c2_x5_HighCOV_120723.npz,,8.82518506841734e-05,0.0001964351336937,4.839826942770742e-05,0.0001990830205613,0.0005308198364218,0.0001103923932532,0.0076517681591212,0.0094635790213942,-0.001708110794425,-0.0045761684887111,0.5263157894736842,75.7080078125,0.2692718432362628,96,96,96,0.2605251736111111,0.2359483506944444,0.0160861545138888,-0.0017053488330469,6.735467447309743,0.2218737885852733,0.3897946013171382,0.1439285408705473,-0.0129484028132997,11.0,0.0,,11.0,0.0,0.0309278350515464,10.0,-4.0,-5.158505154639178,0.0105263157894736,3.0,13.107603092783512,0.6494845360824746,0.0239425979381443,0.192,,,1.0,0.0,
source_balanced_cycle134_rank20_obj1_15_c2_x5_HighCOV_120723,134.0,15_c2_x5_HighCOV_120723,3,20,1,far_pre_event_17_32,far_pre_event_17_32,source_balanced_pre_event_sampling,22.0,18.0,1.0,0.0,True,22.391315094010142,source_balanced_pre_event_candidate,1347.0588235294117,182.6143790849673,153.0,6119.85302734375,15.798474311828612,1251,87,1443,279,192,96,96,3715,4953,8898.19140625,8927.3583984375,29.1669921875,0.0742800533771514,0.0752032548189163,0.0009232014417648,0.2915475947422533,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle134_rank20_obj1_15_c2_x5_HighCOV_120723.npz,,8.132618677336723e-05,0.000184881666064,4.334922778070904e-05,0.0001758683501975,0.000498274990241,9.408706682734191e-05,0.0074026137590408,0.0099777960218489,-0.0008896011859178,-0.006887426910301,0.5263157894736842,29.1669921875,0.2915601564253875,96,96,96,0.2647569444444444,0.2453342013888889,0.0076226128472222,0.0061127443084192,7.637686023356886,0.6114144988398381,0.4145783745594028,0.1408331077545881,-0.0228709106828019,11.0,0.0,,11.0,1.0,0.1849226804123712,6.0,4.0,2.6250000000000018,0.0210526315789473,12.0,2.606314432989692,3.8833762886597953,0.1431567835051548,0.192,,,1.0,0.0,
source_balanced_cycle134_rank20_obj2_15_c2_x5_HighCOV_120723,134.0,15_c2_x5_HighCOV_120723,3,20,2,far_pre_event_17_32,far_pre_event_17_32,source_balanced_pre_event_sampling,22.0,18.0,1.0,0.0,True,23.259392703729432,source_balanced_pre_event_candidate,841.1111111111111,76.88888888888889,54.0,11074.1396484375,24.12325096130371,745,0,937,192,192,96,96,3715,4953,8980.36328125,9008.7548828125,28.3916015625,0.0857632011175155,0.0867747962474823,0.0010115951299667,0.2915475947422533,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle134_rank20_obj2_15_c2_x5_HighCOV_120723.npz,,0.0001258266129298,0.0003349138714838,7.604159327456728e-05,0.0002917493402492,0.0009201591805322,0.0001653011131566,0.0096071362495422,0.012110864650458,-0.0009379107505083,-0.0079723677287499,0.5368421052631579,28.3916015625,0.2915601564253875,96,96,96,0.2302517361111111,0.2092013888888889,0.0096842447916666,0.0069313704762671,14.843199225358076,2.023440956265447,0.5451488633052631,0.1447155680507421,-0.0164769261945807,13.0,0.0,,13.0,0.0,,12.0,0.0,0.1056701030927835,0.0,4.0,5.7345360824742295,,,0.192,,,1.0,0.0,
source_balanced_cycle138_rank21_obj1_16_c2_x10_HighHighCOV_130723,138.0,16_c2_x10_HighHighCOV_130723,2,21,1,far_pre_event_17_32,far_pre_event_17_32,source_balanced_pre_event_sampling,18.0,22.0,1.0,0.0,False,24.33474529346656,source_balanced_pre_event_candidate,847.0588235294117,79.13725490196079,51.0,10904.58203125,27.061635971069336,751,0,943,192,192,96,96,2449,3672,9029.14453125,9007.0283203125,-22.1162109375,0.0904803574085235,0.088857851922512,-0.0016225054860115,0.2692582403567336,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle138_rank21_obj1_16_c2_x10_HighHighCOV_130723.npz,,0.0002297083119628,0.0005496777681401,0.0001090060541173,0.0006244095857255,0.0015428192680701,0.0003933460102416,0.0124774239957332,0.0223411813378333,-0.0004761470481753,-0.0097613443310062,0.5052631578947369,-22.1162109375,0.2692718432362628,96,96,96,0.22265625,0.1946614583333333,0.0068359375,0.004763958243843,22.828595028559374,2.739498292381359,0.2611046513111326,0.1509365029633045,-0.0274618209061241,11.0,0.0,-0.3086340206185569,11.0,0.0,-0.9903350515463925,10.0,0.0,-0.2358247422680413,0.0736842105263157,2.0,-0.0064432989690721,-20.86662371134021,-0.769227216494846,0.192,,,1.0,0.0,
source_balanced_cycle138_rank21_obj2_16_c2_x10_HighHighCOV_130723,138.0,16_c2_x10_HighHighCOV_130723,2,21,2,far_pre_event_17_32,far_pre_event_17_32,source_balanced_pre_event_sampling,18.0,22.0,1.0,0.0,False,24.86610668554298,source_balanced_pre_event_candidate,1206.054054054054,664.5405405405405,37.0,12206.0830078125,30.24663543701172,1110,569,1302,761,192,96,96,2449,3672,8160.9296875,8149.138671875,-11.791015625,0.0674537941813469,0.0666073262691497,-0.0008464679121971,0.2692582403567336,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle138_rank21_obj2_16_c2_x10_HighHighCOV_130723.npz,,0.0002248144155601,0.000403769595141,8.340968634001911e-05,0.0005859365919604,0.0010924743139185,0.0003594997106119,0.0114661278203129,0.0220070449635386,-0.0007213559001684,-0.012482017201061,0.5052631578947369,-11.791015625,0.2692718432362628,96,96,96,0.2476128472222222,0.2253146701388889,0.0084092881944444,0.0003309741462628,12.084189992267287,0.5242155162197658,0.0432178632254168,0.1415565498173236,-0.0282965197945589,5.0,0.0,,5.0,0.0,,5.0,0.0,,0.0,5.0,,,,0.192,,,1.0,0.0,
source_balanced_cycle141_rank22_obj1_16_c2_x10_HighHighCOV_130723,141.0,16_c2_x10_HighHighCOV_130723,5,22,1,mid_pre_event_9_16,mid_pre_event_9_16,source_balanced_pre_event_sampling,15.0,25.0,1.0,0.0,False,23.262612450305785,source_balanced_pre_event_candidate,1198.2117647058824,1103.2470588235294,85.0,8594.083984375,20.40177726745605,1102,1007,1294,1199,192,96,96,6122,7346,8564.75390625,8572.5390625,7.78515625,0.0714969560503959,0.0718242824077606,0.0003273263573646,0.2500000000000227,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle141_rank22_obj1_16_c2_x10_HighHighCOV_130723.npz,,0.0004331665986683,0.0004945148219121,0.00039413763443,0.0008436146890744,0.0012149100657552,0.0004064189270138,0.0142701081931591,0.0458008382469415,0.001973969861865,-0.0072538385478158,0.4947368421052631,7.78515625,0.2500244143604941,96,96,96,0.2873263888888889,0.2555338541666666,0.0244683159722222,-0.0110835788722437,31.726082313805374,4.036737455387215,0.9558271703485404,0.1493495795875787,-0.0111215130411587,6.0,1.0,0.5483247422680418,6.0,0.0,0.6282216494845362,5.0,0.0,-0.077319587628866,0.0421052631578947,6.0,-1.2384020618556704,7.146262886597942,0.2634398350515466,0.192,,1.0,1.0,,
source_balanced_cycle141_rank22_obj2_16_c2_x10_HighHighCOV_130723,141.0,16_c2_x10_HighHighCOV_130723,5,22,2,mid_pre_event_9_16,mid_pre_event_9_16,source_balanced_pre_event_sampling,15.0,25.0,1.0,0.0,False,23.67298336351326,source_balanced_pre_event_candidate,842.8852459016393,79.27868852459017,61.0,9830.7763671875,23.43086624145508,747,0,939,192,192,96,96,6122,7346,8957.2939453125,8930.2158203125,-27.078125,0.0815416499972343,0.0798944011330604,-0.0016472488641738,0.2500000000000227,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle141_rank22_obj2_16_c2_x10_HighHighCOV_130723.npz,,0.0002510538324713,0.0005780592997325,0.0002338690537726,0.000561955559533,0.001528530800715,0.0003089699603151,0.0125221796333789,0.0345978584140539,0.0017643850296735,-0.0073230218452711,0.4736842105263157,-27.078125,0.2500244143604941,96,96,96,0.2286241319444444,0.1884765625,0.0229763454861111,-0.0045056949366408,23.055489630469232,1.8076955410469224,0.4125012809402812,0.1495278868824243,-0.0098508226435593,12.0,0.0,0.077319587628866,12.0,0.0,0.1862113402061856,11.0,0.0,0.3286082474226805,0.0421052631578947,3.0,3.4826030927835068,4.282860824742271,0.1578833814432992,0.192,,1.0,1.0,,
source_balanced_cycle143_rank23_obj1_16_c2_x10_HighHighCOV_130723,143.0,16_c2_x10_HighHighCOV_130723,7,23,1,source_fill,mid_pre_event_9_16,source_balanced_pre_event_sampling,13.0,27.0,1.0,0.0,True,22.54593594651929,source_balanced_pre_event_candidate,1200.5333333333333,1102.6222222222225,90.0,8149.2685546875,18.89762306213379,1105,1007,1297,1199,192,96,96,8571,9795,8594.83203125,8484.10546875,-110.7265625,0.0739329308271408,0.0684170946478843,-0.0055158361792564,0.2499999999999317,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle143_rank23_obj1_16_c2_x10_HighHighCOV_130723.npz,,0.0001600252726348,0.0002700763347093,8.731757407076657e-05,0.000249954056926,0.0006870826269732,0.0001464285742258,0.0096496753394603,0.0176506787538528,-0.0024940348230302,-0.003844897262752,0.4842105263157895,-110.7265625,0.2500244143604941,96,96,96,0.2878689236111111,0.2655707465277778,0.0100640190972222,0.0057436668859178,14.061812167295043,3.4495208822374206,3.524579066602331,0.143821645528078,-0.0092572332755902,6.0,-2.0,-0.1372422680412371,6.0,-1.0,-0.0612113402061855,5.0,0.0,-0.018041237113402,0.0,5.0,-0.3041237113402064,-0.7957474226804127,-0.0293344329896907,0.192,,1.0,1.0,,
source_balanced_cycle143_rank23_obj2_16_c2_x10_HighHighCOV_130723,143.0,16_c2_x10_HighHighCOV_130723,7,23,2,source_fill,mid_pre_event_9_16,source_balanced_pre_event_sampling,13.0,27.0,1.0,0.0,True,23.07739042520344,source_balanced_pre_event_candidate,846.1639344262295,80.72131147540983,61.0,9666.115234375,22.57683753967285,750,0,942,192,192,96,96,8571,9795,8915.1591796875,8916.51171875,1.3525390625,0.0777023360133171,0.0784679055213928,0.0007655695080757,0.2499999999999317,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle143_rank23_obj2_16_c2_x10_HighHighCOV_130723.npz,,0.0001184600478154,0.0003213267773389,8.280372276203707e-05,0.0002434121706755,0.0008589807228418,0.0001516951015219,0.0095044448971748,0.0141366314142942,-0.0015814509242773,-0.0036987410858273,0.4947368421052631,1.3525390625,0.2500244143604941,96,96,96,0.2276475694444444,0.2037760416666666,0.0100640190972222,0.0117730733864905,15.746471037077262,1.770324297795159,2.1564288736487978,0.1434127632528543,-0.0064758611266914,11.0,-1.0,-0.0889175257731959,11.0,-1.0,-0.0225515463917525,10.0,-1.0,-1.0766752577319592,0.0210526315789473,2.0,-1.661726804123712,-0.6153350515463907,-0.0226837113402061,0.192,,1.0,1.0,,
source_balanced_cycle144_rank24_obj1_16_c2_x10_HighHighCOV_130723,144.0,16_c2_x10_HighHighCOV_130723,8,24,1,source_fill,mid_pre_event_9_16,source_balanced_pre_event_sampling,12.0,28.0,1.0,0.0,True,22.590976176723345,source_balanced_pre_event_candidate,1349.6830601092895,182.8415300546448,183.0,4845.72216796875,14.80323886871338,1254,87,1446,279,192,96,96,9796,11019,8831.65234375,8814.2470703125,-17.4052734375,0.0680693164467811,0.0672657266259193,-0.0008035898208618,0.2236067977499281,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle144_rank24_obj1_16_c2_x10_HighHighCOV_130723.npz,,7.12193941581063e-05,0.0001841413468355,5.139629502082244e-05,0.0001639189431443,0.0004978857148671,9.233500895788892e-05,0.0074031860567629,0.0122654670849442,7.05597922205925e-05,-0.0011807507835328,0.5263157894736842,-17.4052734375,0.2236340951674545,96,96,96,0.2552083333333333,0.2325303819444444,0.0084092881944444,0.0043941816786583,7.727955995670249,0.3280084566099083,0.3378809661034329,0.144030712544918,-0.0025653259651063,9.0,0.0,-0.003221649484536,8.0,0.0,,6.0,0.0,0.0051546391752577,0.0,3.0,0.095360824742268,,,0.192,,1.0,1.0,,
source_balanced_cycle144_rank24_obj2_16_c2_x10_HighHighCOV_130723,144.0,16_c2_x10_HighHighCOV_130723,8,24,2,source_fill,mid_pre_event_9_16,source_balanced_pre_event_sampling,12.0,28.0,1.0,0.0,True,22.26423334099348,source_balanced_pre_event_candidate,1199.6043956043957,1099.956043956044,91.0,7784.32568359375,18.023408889770508,1104,1004,1296,1196,192,96,96,9796,11019,8453.20703125,8443.4775390625,-9.7294921875,0.0679221972823143,0.0672946870326995,-0.0006275102496147,0.2236067977499281,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle144_rank24_obj2_16_c2_x10_HighHighCOV_130723.npz,,0.0001390518009429,0.0002670862580998,8.594767132308334e-05,0.000288341223495,0.0006995850882958,0.0001483446249039,0.0095321359112858,0.0188147408887743,6.123771890997887e-05,-0.0018530534580349,0.4947368421052631,-9.7294921875,0.2236340951674545,96,96,96,0.2953559027777778,0.2679036458333333,0.0107693142361111,0.0034902601034507,8.442407011779022,0.3964689077131902,0.0486523878169204,0.1379239670932293,-0.0026171777695033,8.0,0.0,0.1462628865979378,6.0,0.0,0.101159793814433,5.0,0.0,,0.031578947368421,4.0,-0.5966494845360826,1.1127577319587634,0.0410207010309279,0.192,,1.0,1.0,,
source_balanced_cycle145_rank25_obj1_16_c2_x10_HighHighCOV_130723,145.0,16_c2_x10_HighHighCOV_130723,9,25,1,source_fill,mid_pre_event_9_16,source_balanced_pre_event_sampling,11.0,29.0,1.0,0.0,True,22.332565100069694,source_balanced_pre_event_candidate,1200.943820224719,1101.123595505618,89.0,7778.58837890625,18.41042709350586,1105,1005,1297,1197,192,96,96,11020,12244,8454.26953125,8386.8095703125,-67.4599609375,0.0684942901134491,0.064897708594799,-0.00359658151865,0.2236067977500298,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle145_rank25_obj1_16_c2_x10_HighHighCOV_130723.npz,,0.0001889012928586,0.000295407937665,0.000263653055299,0.0003559074830263,0.0007592887617647,0.0001655939850024,0.010379490442574,0.0284438893198966,0.0004725595936179,0.0004448122344911,0.5052631578947369,-67.4599609375,0.2236340951674545,96,96,96,0.2912326388888889,0.2647026909722222,0.0166829427083333,0.009113674447845,9.863161741696764,0.8092089716161951,0.0621213142059355,0.1402853690087795,-0.0002133245759922,6.0,0.0,0.0496134020618553,6.0,0.0,0.2957474226804124,5.0,0.0,0.0006443298969072,0.031578947368421,4.0,0.3150773195876291,3.257087628865981,0.1200692783505155,0.192,,1.0,1.0,,
