roi_id,cycleNo,embedding_row_id,source_stem,cohort_role,selection_subrole,future_any_drop_within_16cycles,future_any_drop_within_8cycles,any_abrupt_drop,particle_vs_context_mean_diff_positive_fraction,particle_std_diff_positive_fraction,particle_mean_last_minus_first,particle_gradient_diff_q90,particle_norm_mean,particle_norm_std,particle_norm_min,particle_norm_max,particle_norm_range,particle_norm_cv,source_stem_temporal,cohort_role_temporal,selection_subrole_temporal,phase_slope_median_per_s_temporal,phase_slope_positive_fraction_temporal,radius2_slope_median_px2_per_s_temporal,radius2_slope_positive_fraction_temporal,diffusion_proxy_median_um2_per_s_temporal,diffusion_proxy_abs_median_um2_per_s_temporal,threshold_robust_phase_score_temporal,threshold_robust_diffusion_score_temporal,q70_radius2_slope_bootstrap_p50_px2_per_s_temporal,transferred_masked_residual_signature_temporal,low_rank_dmd_particle_mse_fraction_of_full_mean_temporal,low_rank_dmd_particle_to_nonparticle_mse_ratio_mean_temporal,persistence_particle_mse_fraction_of_full_mean_temporal,persistence_particle_to_nonparticle_mse_ratio_mean_temporal,roi_norm_mean_delta_last_minus_first_temporal,object_mean_residual_temporal,object_mean_abs_z_temporal,stage_drift_xy_sampled_temporal,source_stem_diffusion,cohort_role_diffusion,diffusion_proxy_median_um2_per_s_diffusion,threshold_robust_diffusion_score_diffusion,positive_D_fraction_diffusion,negative_D_fraction_diffusion,median_apparent_D_um2_per_s_diffusion,median_abs_apparent_D_um2_per_s_diffusion,median_radius2_fit_r2_diffusion,threshold_sensitivity_iqr_over_median_abs_diffusion,diffusion_physics_gate_count_diffusion,physics_consistency_score_diffusion,transferred_masked_residual_signature_diffusion,mask_instability_score_diffusion,fallback_frame_fraction_diffusion,accepted_area_cv_diffusion,source_stem_echemfront,cohort_role_echemfront,selection_subrole_echemfront,phase_slope_median_per_s_echemfront,phase_slope_positive_fraction_echemfront,radius2_slope_median_px2_per_s_echemfront,radius2_slope_positive_fraction_echemfront,diffusion_proxy_median_um2_per_s_echemfront,diffusion_proxy_abs_median_um2_per_s_echemfront,threshold_robust_phase_score_echemfront,threshold_robust_diffusion_score_echemfront,q70_radius2_slope_bootstrap_p50_px2_per_s_echemfront,transferred_masked_residual_signature_echemfront,low_rank_dmd_particle_mse_fraction_of_full_mean_echemfront,low_rank_dmd_particle_to_nonparticle_mse_ratio_mean_echemfront,persistence_particle_mse_fraction_of_full_mean_echemfront,persistence_particle_to_nonparticle_mse_ratio_mean_echemfront,roi_norm_mean_delta_last_minus_first_echemfront,object_mean_residual_echemfront,object_mean_abs_z_echemfront,stage_drift_xy_sampled_echemfront,capacity_fraction_of_first_echemfront,state_step_norm_echemfront,axis_step_echemfront,frames_percentile_echemfront,cycle_index_rank_echemfront,phase_slope_median_per_s,phase_slope_positive_fraction,radius2_slope_median_px2_per_s,radius2_slope_positive_fraction,diffusion_proxy_median_um2_per_s,diffusion_proxy_abs_median_um2_per_s,threshold_robust_phase_score,threshold_robust_diffusion_score,q70_radius2_slope_bootstrap_p50_px2_per_s,positive_D_fraction,negative_D_fraction,median_apparent_D_um2_per_s,median_abs_apparent_D_um2_per_s,median_radius2_fit_r2,threshold_sensitivity_iqr_over_median_abs,diffusion_physics_gate_count,physics_consistency_score,transferred_masked_residual_signature,low_rank_dmd_particle_mse_fraction_of_full_mean,low_rank_dmd_particle_to_nonparticle_mse_ratio_mean,persistence_particle_mse_fraction_of_full_mean,persistence_particle_to_nonparticle_mse_ratio_mean,roi_norm_mean_delta_last_minus_first,object_mean_residual,object_mean_abs_z,stage_drift_xy_sampled,mask_instability_score,fallback_frame_fraction,accepted_area_cv,capacity_fraction_of_first,state_step_norm,axis_step,frames_percentile,cycle_index_rank,exact_optical_loss_score,exact_low_context_change_score,front_contraction_score,diffusion_guardrail_score,rollout_residual_score
cycle129_rank7_obj1,129.0,balanced_future::cycle129_rank7_obj1,14_c2_x10_HighCOV_110723,future8_negative,low_risk_negative,0.0,0.0,0.0,0.5157894736842106,0.5052631578947369,0.0010355617851018,0.0005638342350721,1.1950633674542703,0.138021122413843,1.0819672131147542,1.3888888888888888,0.3069216757741346,0.1154927229573242,14_c2_x10_HighCOV_110723,future8_negative,low_risk_negative,-3.125075136659221e-08,0.4285714285714285,-0.000145674202857,0.2857142857142857,-3.356333633826293e-07,3.356333633826293e-07,-0.1805555555555555,-0.0069444444444444,-0.0003123231027758,0.2863584478094875,3.6590097575625498,13.206157209594863,0.9968315086699214,1.21462540697746,0.0007938519120216,12728.12890625,28.51133155822754,0.2500000000000227,14_c2_x10_HighCOV_110723,future8_negative,,,0.7142857142857143,0.2857142857142857,6.216673600956652e-07,9.519499017442924e-07,0.0063640118004077,1.3727957291350554,4.0,3.0342518615185945,0.2863584478094875,,,,14_c2_x10_HighCOV_110723,future8_negative,low_risk_negative,-3.125075136659221e-08,0.4285714285714285,-0.000145674202857,0.2857142857142857,-3.356333633826293e-07,3.356333633826293e-07,-0.1805555555555555,-0.0069444444444444,-0.0003123231027758,0.2863584478094875,3.6590097575625498,13.206157209594863,0.9968315086699214,1.21462540697746,0.0007938519120216,12728.12890625,28.51133155822754,0.2500000000000227,1.3108386372772145,1.889283937086472,-0.0546483008536764,0.6853932584269663,0.6853932584269663,-3.125075136659221e-08,0.4285714285714285,-0.000145674202857,0.2857142857142857,-3.356333633826293e-07,3.356333633826293e-07,-0.1805555555555555,-0.0069444444444444,-0.0003123231027758,0.7142857142857143,0.2857142857142857,6.216673600956652e-07,9.519499017442924e-07,0.0063640118004077,1.3727957291350554,4.0,3.0342518615185945,0.2863584478094875,3.6590097575625498,13.206157209594863,0.9968315086699214,1.21462540697746,0.0007938519120216,12728.12890625,28.51133155822754,0.2500000000000227,,,,1.3108386372772145,1.889283937086472,-0.0546483008536764,0.6853932584269663,0.6853932584269663,-0.1252013423702103,0.18917394626692094,-0.039400658600819136,0.35198623865166273,0.19634455960446032
cycle129_rank7_obj2,129.0,balanced_future::cycle129_rank7_obj2,14_c2_x10_HighCOV_110723,future8_negative,low_risk_negative,0.0,0.0,0.0,0.5263157894736842,0.5157894736842106,0.0047693124506622,0.0004358328878879,1.1950633674542703,0.138021122413843,1.0819672131147542,1.3888888888888888,0.3069216757741346,0.1154927229573242,14_c2_x10_HighCOV_110723,future8_negative,low_risk_negative,1.2496881701100736e-06,1.0,0.0004992041665787,1.0,1.1501663997974038e-06,1.1501663997974038e-06,0.8194444444444444,0.5625,0.0004599308355222,0.2863584478094875,2.6255199626673216,3.468034012063391,1.1797688619566378,1.4196052729453308,0.0005150437355041,10286.3154296875,23.285369873046875,0.2500000000000227,14_c2_x10_HighCOV_110723,future8_negative,,,0.1428571428571428,0.8571428571428571,-8.833223221051915e-07,1.0154562467963083e-06,0.0182908906218594,0.8022590600854668,4.0,2.760018503436269,0.2863584478094875,,,,14_c2_x10_HighCOV_110723,future8_negative,low_risk_negative,1.2496881701100736e-06,1.0,0.0004992041665787,1.0,1.1501663997974038e-06,1.1501663997974038e-06,0.8194444444444444,0.5625,0.0004599308355222,0.2863584478094875,2.6255199626673216,3.468034012063391,1.1797688619566378,1.4196052729453308,0.0005150437355041,10286.3154296875,23.285369873046875,0.2500000000000227,1.3108386372772145,1.889283937086472,-0.0546483008536764,0.6853932584269663,0.6853932584269663,1.2496881701100736e-06,1.0,0.0004992041665787,1.0,1.1501663997974038e-06,1.1501663997974038e-06,0.8194444444444444,0.5625,0.0004599308355222,0.1428571428571428,0.8571428571428571,-8.833223221051915e-07,1.0154562467963083e-06,0.0182908906218594,0.8022590600854668,4.0,2.760018503436269,0.2863584478094875,2.6255199626673216,3.468034012063391,1.1797688619566378,1.4196052729453308,0.0005150437355041,10286.3154296875,23.285369873046875,0.2500000000000227,,,,1.3108386372772145,1.889283937086472,-0.0546483008536764,0.6853932584269663,0.6853932584269663,-0.08539050349472636,-0.024891308719330752,0.1938384223419123,0.043000784360749666,-1.0056349811059397
cycle129_rank7_obj3,129.0,balanced_future::cycle129_rank7_obj3,14_c2_x10_HighCOV_110723,future8_negative,low_risk_negative,0.0,0.0,0.0,0.5052631578947369,0.5157894736842106,0.0016347479540854,0.0004179738461971,1.1950633674542703,0.138021122413843,1.0819672131147542,1.3888888888888888,0.3069216757741346,0.1154927229573242,14_c2_x10_HighCOV_110723,future8_negative,low_risk_negative,-2.205351937180663e-07,0.4285714285714285,-0.000447372716591,0.2857142857142857,-1.030746739025892e-06,1.030746739025892e-06,-0.3194444444444445,-0.0625,-0.0004076907666312,0.2863584478094875,4.634012699238296,18.64890519795416,1.3269049440276306,1.7058843797976178,0.0003735050559043,5546.13671875,16.377243041992188,0.2500000000000227,14_c2_x10_HighCOV_110723,future8_negative,,,0.7142857142857143,0.2857142857142857,7.621148085757028e-07,1.1546694410922954e-06,0.0104396755186293,0.4730617856006794,4.0,3.488194497004004,0.2863584478094875,,,,14_c2_x10_HighCOV_110723,future8_negative,low_risk_negative,-2.205351937180663e-07,0.4285714285714285,-0.000447372716591,0.2857142857142857,-1.030746739025892e-06,1.030746739025892e-06,-0.3194444444444445,-0.0625,-0.0004076907666312,0.2863584478094875,4.634012699238296,18.64890519795416,1.3269049440276306,1.7058843797976178,0.0003735050559043,5546.13671875,16.377243041992188,0.2500000000000227,1.3108386372772145,1.889283937086472,-0.0546483008536764,0.6853932584269663,0.6853932584269663,-2.205351937180663e-07,0.4285714285714285,-0.000447372716591,0.2857142857142857,-1.030746739025892e-06,1.030746739025892e-06,-0.3194444444444445,-0.0625,-0.0004076907666312,0.7142857142857143,0.2857142857142857,7.621148085757028e-07,1.1546694410922954e-06,0.0104396755186293,0.4730617856006794,4.0,3.488194497004004,0.2863584478094875,4.634012699238296,18.64890519795416,1.3269049440276306,1.7058843797976178,0.0003735050559043,5546.13671875,16.377243041992188,0.2500000000000227,,,,1.3108386372772145,1.889283937086472,-0.0546483008536764,0.6853932584269663,0.6853932584269663,-0.14873564114326332,0.4032392012531749,-0.008659476413704056,-0.08892618515779421,1.0557584306498422
cycle131_rank5_obj1,131.0,balanced_future::cycle131_rank5_obj1,15_c2_x5_HighCOV_120723,future8_negative,hard_negative_high_warning,0.0,0.0,0.0,0.5684210526315789,0.5684210526315789,-1.711188815534115e-05,0.0005667746067047,1.052743785115062,0.0875947818677682,0.9590163934426228,1.1666666666666667,0.2076502732240439,0.0832061733408327,15_c2_x5_HighCOV_120723,future8_negative,hard_negative_high_warning,-8.439095374030734e-07,0.2857142857142857,-0.0009689563801152,0.1428571428571428,-2.2324754997855146e-06,2.2324754997855146e-06,-0.2777777777777777,0.2916666666666667,-0.0009495242463037,0.6026405442281145,3.650796507779616,12.009717387158712,1.4533727769962643,2.8934572380768904,0.0010362043976783,10464.4716796875,23.83854103088379,0.2121320343559321,15_c2_x5_HighCOV_120723,future8_negative,,,0.7142857142857143,0.2857142857142857,7.899584057185591e-08,4.573634588527252e-07,0.1051783110548375,3.2516618299264426,2.0,1.819464025340552,0.6026405442281145,,,,15_c2_x5_HighCOV_120723,future8_negative,hard_negative_high_warning,-8.439095374030734e-07,0.2857142857142857,-0.0009689563801152,0.1428571428571428,-2.2324754997855146e-06,2.2324754997855146e-06,-0.2777777777777777,0.2916666666666667,-0.0009495242463037,0.6026405442281145,3.650796507779616,12.009717387158712,1.4533727769962643,2.8934572380768904,0.0010362043976783,10464.4716796875,23.83854103088379,0.2121320343559321,1.3134871318663648,4.992798913749088,2.185111449569849,0.6629213483146067,0.7078651685393258,-8.439095374030734e-07,0.2857142857142857,-0.0009689563801152,0.1428571428571428,-2.2324754997855146e-06,2.2324754997855146e-06,-0.2777777777777777,0.2916666666666667,-0.0009495242463037,0.7142857142857143,0.2857142857142857,7.899584057185591e-08,4.573634588527252e-07,0.1051783110548375,3.2516618299264426,2.0,1.819464025340552,0.6026405442281145,3.650796507779616,12.009717387158712,1.4533727769962643,2.8934572380768904,0.0010362043976783,10464.4716796875,23.83854103088379,0.2121320343559321,,,,1.3134871318663648,4.992798913749088,2.185111449569849,0.6629213483146067,0.7078651685393258,-0.7735474797843439,-0.8811523286643443,0.12574806650262954,1.714025759273009,0.11769840697397094
cycle131_rank5_obj3,131.0,balanced_future::cycle131_rank5_obj3,15_c2_x5_HighCOV_120723,future8_negative,hard_negative_high_warning,0.0,0.0,0.0,0.5684210526315789,0.5789473684210527,-0.0002385633997619,0.0004132520407438,1.052743785115062,0.0875947818677682,0.9590163934426228,1.1666666666666667,0.2076502732240439,0.0832061733408327,15_c2_x5_HighCOV_120723,future8_negative,hard_negative_high_warning,-1.189906067866168e-06,0.1428571428571428,-0.0030559416583942,0.0,-7.040889580940401e-06,7.040889580940401e-06,-0.0972222222222222,0.9652777777777778,-0.0034400132304298,0.6026405442281145,3.71097121074104,14.552550153199736,1.7067041070676447,4.589120327038439,0.0011234432458877,5058.2412109375,14.90920066833496,0.2121320343559321,15_c2_x5_HighCOV_120723,future8_negative,,,0.5714285714285714,0.4285714285714285,1.3120007436617165e-06,1.3120007436617165e-06,0.1256758625478864,1.2859570141727947,3.0,2.0541259268900607,0.6026405442281145,,,,15_c2_x5_HighCOV_120723,future8_negative,hard_negative_high_warning,-1.189906067866168e-06,0.1428571428571428,-0.0030559416583942,0.0,-7.040889580940401e-06,7.040889580940401e-06,-0.0972222222222222,0.9652777777777778,-0.0034400132304298,0.6026405442281145,3.71097121074104,14.552550153199736,1.7067041070676447,4.589120327038439,0.0011234432458877,5058.2412109375,14.90920066833496,0.2121320343559321,1.3134871318663648,4.992798913749088,2.185111449569849,0.6629213483146067,0.7078651685393258,-1.189906067866168e-06,0.1428571428571428,-0.0030559416583942,0.0,-7.040889580940401e-06,7.040889580940401e-06,-0.0972222222222222,0.9652777777777778,-0.0034400132304298,0.5714285714285714,0.4285714285714285,1.3120007436617165e-06,1.3120007436617165e-06,0.1256758625478864,1.2859570141727947,3.0,2.0541259268900607,0.6026405442281145,3.71097121074104,14.552550153199736,1.7067041070676447,4.589120327038439,0.0011234432458877,5058.2412109375,14.90920066833496,0.2121320343559321,,,,1.3134871318663648,4.992798913749088,2.185111449569849,0.6629213483146067,0.7078651685393258,-0.8963067729971036,-0.8811523286643443,0.5959740353740517,0.3247607643876535,0.3325583947082967
cycle131_rank5_obj2,131.0,balanced_future::cycle131_rank5_obj2,15_c2_x5_HighCOV_120723,future8_negative,hard_negative_high_warning,0.0,0.0,0.0,0.5684210526315789,0.5578947368421052,0.0040587426628917,0.0003979369997978,1.052743785115062,0.0875947818677682,0.9590163934426228,1.1666666666666667,0.2076502732240439,0.0832061733408327,15_c2_x5_HighCOV_120723,future8_negative,hard_negative_high_warning,1.3236074805940616e-06,1.0,0.000766694729194,0.8571428571428571,1.7664646560630248e-06,1.7664646560630248e-06,0.5277777777777777,0.3472222222222222,0.0010203007176312,0.6026405442281145,3.70936876399368,9.042667417683887,1.6156122360542222,4.059442893094627,0.0033417120575904,8524.5419921875,19.450069427490234,0.2121320343559321,15_c2_x5_HighCOV_120723,future8_negative,,,1.0,0.0,1.211373478821189e-06,1.211373478821189e-06,0.0718308219921745,0.3374940630702707,4.0,2.903083790457039,0.6026405442281145,,,,15_c2_x5_HighCOV_120723,future8_negative,hard_negative_high_warning,1.3236074805940616e-06,1.0,0.000766694729194,0.8571428571428571,1.7664646560630248e-06,1.7664646560630248e-06,0.5277777777777777,0.3472222222222222,0.0010203007176312,0.6026405442281145,3.70936876399368,9.042667417683887,1.6156122360542222,4.059442893094627,0.0033417120575904,8524.5419921875,19.450069427490234,0.2121320343559321,1.3134871318663648,4.992798913749088,2.185111449569849,0.6629213483146067,0.7078651685393258,1.3236074805940616e-06,1.0,0.000766694729194,0.8571428571428571,1.7664646560630248e-06,1.7664646560630248e-06,0.5277777777777777,0.3472222222222222,0.0010203007176312,1.0,0.0,1.211373478821189e-06,1.211373478821189e-06,0.0718308219921745,0.3374940630702707,4.0,2.903083790457039,0.6026405442281145,3.70936876399368,9.042667417683887,1.6156122360542222,4.059442893094627,0.0033417120575904,8524.5419921875,19.450069427490234,0.2121320343559321,,,,1.3134871318663648,4.992798913749088,2.185111449569849,0.6629213483146067,0.7078651685393258,-0.5684814362456705,-0.8811523286643443,-0.8100387841570442,-0.3465918390115011,-0.07220215056011357
cycle139_rank11_obj1,139.0,balanced_future::cycle139_rank11_obj1,16_c2_x10_HighHighCOV_130723,future8_negative,low_risk_negative,0.0,0.0,0.0,0.5473684210526316,0.5473684210526316,-0.0129614896140992,0.001265925168991,1.1581460530028989,0.0484740140234661,1.1111111111111112,1.221311475409836,0.1102003642987248,0.0418548367865868,16_c2_x10_HighHighCOV_130723,future8_negative,low_risk_negative,-7.587457227677348e-06,0.0,0.0013956179061917,1.0,3.215503655865696e-06,3.215503655865696e-06,0.6805555555555556,0.9791666666666669,0.0012399802522975,0.2177667218010263,3.376747371684268,7.946998140048988,1.4112427906400529,2.2325019791687706,-0.0014267414808273,10062.8916015625,24.99912071228028,0.2121320343559321,16_c2_x10_HighHighCOV_130723,future8_negative,,,1.0,0.0,7.264705802971104e-06,7.264705802971104e-06,0.0523081982478367,0.1681459767643677,4.0,2.968235209865653,0.2177667218010263,,,,16_c2_x10_HighHighCOV_130723,future8_negative,low_risk_negative,-7.587457227677348e-06,0.0,0.0013956179061917,1.0,3.215503655865696e-06,3.215503655865696e-06,0.6805555555555556,0.9791666666666669,0.0012399802522975,0.2177667218010263,3.376747371684268,7.946998140048988,1.4112427906400529,2.2325019791687706,-0.0014267414808273,10062.8916015625,24.99912071228028,0.2121320343559321,1.2965031209856652,1.0998713284196595,-0.0097605972040852,0.9662921348314608,0.7865168539325843,-7.587457227677348e-06,0.0,0.0013956179061917,1.0,3.215503655865696e-06,3.215503655865696e-06,0.6805555555555556,0.9791666666666669,0.0012399802522975,1.0,0.0,7.264705802971104e-06,7.264705802971104e-06,0.0523081982478367,0.1681459767643677,4.0,2.968235209865653,0.2177667218010263,3.376747371684268,7.946998140048988,1.4112427906400529,2.2325019791687706,-0.0014267414808273,10062.8916015625,24.99912071228028,0.2121320343559321,,,,1.2965031209856652,1.0998713284196595,-0.0097605972040852,0.9662921348314608,0.7865168539325843,-0.9756288959598226,-0.45302181869183866,-0.9553835488008753,-0.36574008805365515,-0.3253516188056218
cycle139_rank11_obj3,139.0,balanced_future::cycle139_rank11_obj3,16_c2_x10_HighHighCOV_130723,future8_negative,low_risk_negative,0.0,0.0,0.0,0.5789473684210527,0.6631578947368421,-0.0149636326823383,0.0014089733362197,1.1581460530028989,0.0484740140234661,1.1111111111111112,1.221311475409836,0.1102003642987248,0.0418548367865868,16_c2_x10_HighHighCOV_130723,future8_negative,low_risk_negative,-9.531308523896148e-06,0.0,0.0039003684362263,0.8571428571428571,8.986448877065399e-06,8.986448877065399e-06,0.625,0.3194444444444444,0.0050613189882584,0.2177667218010263,3.464557415239964,4.48942431108819,1.4125587003405409,1.610059875602922,-0.0006001889705657,9929.759765625,24.59981918334961,0.2121320343559321,16_c2_x10_HighHighCOV_130723,future8_negative,,,1.0,0.0,8.240779874352087e-06,8.240779874352087e-06,0.5329850337014117,0.3397632808316138,5.0,4.077389107571319,0.2177667218010263,,,,16_c2_x10_HighHighCOV_130723,future8_negative,low_risk_negative,-9.531308523896148e-06,0.0,0.0039003684362263,0.8571428571428571,8.986448877065399e-06,8.986448877065399e-06,0.625,0.3194444444444444,0.0050613189882584,0.2177667218010263,3.464557415239964,4.48942431108819,1.4125587003405409,1.610059875602922,-0.0006001889705657,9929.759765625,24.59981918334961,0.2121320343559321,1.2965031209856652,1.0998713284196595,-0.0097605972040852,0.9662921348314608,0.7865168539325843,-9.531308523896148e-06,0.0,0.0039003684362263,0.8571428571428571,8.986448877065399e-06,8.986448877065399e-06,0.625,0.3194444444444444,0.0050613189882584,1.0,0.0,8.240779874352087e-06,8.240779874352087e-06,0.5329850337014117,0.3397632808316138,5.0,4.077389107571319,0.2177667218010263,3.464557415239964,4.48942431108819,1.4125587003405409,1.610059875602922,-0.0006001889705657,9929.759765625,24.59981918334961,0.2121320343559321,,,,1.2965031209856652,1.0998713284196595,-0.0097605972040852,0.9662921348314608,0.7865168539325843,-1.7871679264875266,-1.0952175836505982,-1.1293404378197682,-2.18600283855588,-0.5374149445360762
cycle139_rank11_obj2,139.0,balanced_future::cycle139_rank11_obj2,16_c2_x10_HighHighCOV_130723,future8_negative,low_risk_negative,0.0,0.0,0.0,0.5578947368421052,0.5263157894736842,-0.0160586677957326,0.0012453123927116,1.1581460530028989,0.0484740140234661,1.1111111111111112,1.221311475409836,0.1102003642987248,0.0418548367865868,16_c2_x10_HighHighCOV_130723,future8_negative,low_risk_negative,-7.775621245466107e-06,0.0,0.0006156872332581,1.0,1.418543385426885e-06,1.418543385426885e-06,0.8194444444444445,0.9097222222222224,0.0006700639930815,0.2177667218010263,2.7008267475137013,4.88389314825149,1.6689001117651503,2.5581797642619946,0.0011606365442276,7522.54833984375,19.04055976867676,0.2121320343559321,16_c2_x10_HighHighCOV_130723,future8_negative,,,1.0,0.0,7.337226823344818e-06,7.337226823344818e-06,0.0028561621490684,0.4970667557034538,4.0,2.754322784297341,0.2177667218010263,,,,16_c2_x10_HighHighCOV_130723,future8_negative,low_risk_negative,-7.775621245466107e-06,0.0,0.0006156872332581,1.0,1.418543385426885e-06,1.418543385426885e-06,0.8194444444444445,0.9097222222222224,0.0006700639930815,0.2177667218010263,2.7008267475137013,4.88389314825149,1.6689001117651503,2.5581797642619946,0.0011606365442276,7522.54833984375,19.04055976867676,0.2121320343559321,1.2965031209856652,1.0998713284196595,-0.0097605972040852,0.9662921348314608,0.7865168539325843,-7.775621245466107e-06,0.0,0.0006156872332581,1.0,1.418543385426885e-06,1.418543385426885e-06,0.8194444444444445,0.9097222222222224,0.0006700639930815,1.0,0.0,7.337226823344818e-06,7.337226823344818e-06,0.0028561621490684,0.4970667557034538,4.0,2.754322784297341,0.2177667218010263,2.7008267475137013,4.88389314825149,1.6689001117651503,2.5581797642619946,0.0011606365442276,7522.54833984375,19.04055976867676,0.2121320343559321,,,,1.2965031209856652,1.0998713284196595,-0.0097605972040852,0.9662921348314608,0.7865168539325843,-1.0896372190835346,-0.6670870736780904,-0.8759135155772111,-0.0536437161983405,-0.8690746409356525
cycle140_rank9_obj3,140.0,balanced_future::cycle140_rank9_obj3,16_c2_x10_HighHighCOV_130723,future8_negative,low_risk_negative,1.0,0.0,0.0,0.5052631578947369,0.5894736842105263,-0.0111538362689316,0.0014699175953865,1.1414986274660714,0.0493716943830019,1.1065573770491803,1.213114754098361,0.1065573770491805,0.043251645858391,16_c2_x10_HighHighCOV_130723,future8_negative,low_risk_negative,-6.083609590044285e-06,0.0,-0.002655363085061,0.0,-6.117956547980661e-06,6.117956547980661e-06,0.625,0.7430555555555556,-0.0027105021945395,0.2389476922815127,4.520791187435004,26.43999209958564,2.1948594437554854,9.230433344456683,-0.0031141936779022,4056.260986328125,14.353757858276367,0.2499999999999317,16_c2_x10_HighHighCOV_130723,future8_negative,,,0.8571428571428571,0.1428571428571428,6.238284665764401e-06,6.238284665764401e-06,0.0236459352745902,1.924353867695898,3.0,1.9186118585694985,0.2389476922815127,,,,16_c2_x10_HighHighCOV_130723,future8_negative,low_risk_negative,-6.083609590044285e-06,0.0,-0.002655363085061,0.0,-6.117956547980661e-06,6.117956547980661e-06,0.625,0.7430555555555556,-0.0027105021945395,0.2389476922815127,4.520791187435004,26.43999209958564,2.1948594437554854,9.230433344456683,-0.0031141936779022,4056.260986328125,14.353757858276367,0.2499999999999317,1.295723100174619,0.7130920373855844,0.0362691804910948,0.9775280898876404,0.797752808988764,-6.083609590044285e-06,0.0,-0.002655363085061,0.0,-6.117956547980661e-06,6.117956547980661e-06,0.625,0.7430555555555556,-0.0027105021945395,0.8571428571428571,0.1428571428571428,6.238284665764401e-06,6.238284665764401e-06,0.0236459352745902,1.924353867695898,3.0,1.9186118585694985,0.2389476922815127,4.520791187435004,26.43999209958564,2.1948594437554854,9.230433344456683,-0.0031141936779022,4056.260986328125,14.353757858276367,0.2499999999999317,,,,1.295723100174619,0.7130920373855844,0.0362691804910948,0.9775280898876404,0.797752808988764,-0.8096552590830502,0.4032392012531749,0.20252991477202953,0.9495371213891101,1.5716300187231402
cycle140_rank9_obj1,140.0,balanced_future::cycle140_rank9_obj1,16_c2_x10_HighHighCOV_130723,future8_negative,low_risk_negative,1.0,0.0,0.0,0.5052631578947369,0.6,-0.009943570010364,0.0017894633114337,1.1414986274660714,0.0493716943830019,1.1065573770491803,1.213114754098361,0.1065573770491805,0.043251645858391,16_c2_x10_HighHighCOV_130723,future8_negative,low_risk_negative,-6.570459821201327e-06,0.0,0.0003515202615055,1.0,8.099026825087033e-07,8.099026825087033e-07,0.6111111111111112,0.0069444444444445,4.80707264301869e-07,0.2389476922815127,3.8429813441484426,14.33530859950768,1.7067993054390895,4.555179684995502,-0.0026601925492286,8441.869140625,21.410614013671875,0.2499999999999317,16_c2_x10_HighHighCOV_130723,future8_negative,,,1.0,0.0,5.669440631220435e-06,5.669440631220435e-06,0.0073283871036659,1.4587210511968751,4.0,2.2779678615052283,0.2389476922815127,,,,16_c2_x10_HighHighCOV_130723,future8_negative,low_risk_negative,-6.570459821201327e-06,0.0,0.0003515202615055,1.0,8.099026825087033e-07,8.099026825087033e-07,0.6111111111111112,0.0069444444444445,4.80707264301869e-07,0.2389476922815127,3.8429813441484426,14.33530859950768,1.7067993054390895,4.555179684995502,-0.0026601925492286,8441.869140625,21.410614013671875,0.2499999999999317,1.295723100174619,0.7130920373855844,0.0362691804910948,0.9775280898876404,0.797752808988764,-6.570459821201327e-06,0.0,0.0003515202615055,1.0,8.099026825087033e-07,8.099026825087033e-07,0.6111111111111112,0.0069444444444445,4.80707264301869e-07,1.0,0.0,5.669440631220435e-06,5.669440631220435e-06,0.0073283871036659,1.4587210511968751,4.0,2.2779678615052283,0.2389476922815127,3.8429813441484426,14.33530859950768,1.7067993054390895,4.555179684995502,-0.0026601925492286,8441.869140625,21.410614013671875,0.2499999999999317,,,,1.295723100174619,0.7130920373855844,0.0362691804910948,0.9775280898876404,0.797752808988764,-0.682848588950768,0.4032392012531749,-0.848996561608969,0.3898347044635746,0.3640547046641041
