roi_id,roi_class,is_event_roi,cycleNo,event_cycle,source_stem,stage_drift_xy_sampled,roi_norm_mean_delta_last_minus_first,low_threshold,high_threshold,mid_threshold,high_fraction_first,high_fraction_last,high_fraction_delta,high_fraction_slope_per_frame,high_fraction_slope_r2,low_fraction_delta,low_fraction_slope_per_frame,mid_fraction_delta,mid_fraction_slope_per_frame,high_radius2_delta_px2,high_radius2_slope_px2_per_frame,high_radius2_slope_r2,low_radius2_delta_px2,low_radius2_slope_px2_per_frame,interface_density_mean,interface_density_delta,interface_density_slope_per_frame,centroid_path_px,centroid_net_px,temporal_diff_energy,first_last_corr,cumulative_abs_first_last
cycle116_rank4_obj58,event,1,116.0,116.0,13_c2_x6_100723,0.2236067977499281,-0.0009799525141716,0.06939030438661575,0.12121447399258613,0.09530238918960093,0.31126423007789095,0.3084182144997004,-0.0028460155781905305,0.00043432276744191346,0.11024926795791368,-0.001198322348711811,-0.0004986358761326101,-0.0034451767525464083,0.0004817265594852002,9.036120676800465,-0.12713535503099768,0.373397073306853,-7.5303635498376025,0.5041152207849956,0.17307644297982824,-0.0005991611743559055,2.7674224073279106e-06,15.615107146453216,0.2758311854247728,0.00010277752880938351,0.9942083463031303,0.0093025928363204
cycle88_rank1_obj1,control,0,88.0,86.0,10_c2_x10_030723,0.1802775637731931,0.0003089234232902,0.04303629957139492,0.09921764060854911,0.07112697008997201,0.29643499101258236,0.29973037747153985,0.0032953864589574944,0.00019033851793598804,0.026483026301134638,-0.008687837028160561,-0.000909203918637618,0.009586578789694433,0.0005994852594322403,16.258410461267545,-0.17379978898070955,0.278454183508691,-2.688326966402201,0.4524261530051565,0.19413446175354507,-0.00149790293588975,-6.567650108079841e-05,17.946841653514834,0.28626963786703813,0.00015148796956054866,0.994449033861116,0.010341290384531021
cycle88_rank2_obj2,control,0,88.0,86.0,10_c2_x10_030723,0.1802775637731931,-0.0003193095326423,0.026570176519453523,0.061495437845587725,0.044032807182520624,0.2998801677651288,0.29598562013181545,-0.003894547633313372,0.00039657142778189803,0.047042298281553596,0.005542240862792092,-0.0005133710797287471,-0.005092869982025183,0.000602059653110714,-2.356853672643183,-0.10111188798181246,0.02353546429086084,8.751540570093312,0.635849962747199,0.1873923382264829,0.0017974835230677166,-0.0001970264554203589,20.04894295069721,0.21186671515470865,0.00010494812886463478,0.9948332976019375,0.00871980655938387
cycle88_rank3_obj3,control,0,88.0,86.0,10_c2_x10_030723,0.1802775637731931,0.0002769008278846,0.04402839913964272,0.09219963848590851,0.06811401881277561,0.2950868783702816,0.2961354104254044,0.0010485320551228416,0.00024642657089624423,0.03774887514230263,-0.005092869982025128,-0.0007206697113460579,-0.00044937088076696385,0.000600517455161256,6.722660853623665,-0.13575527953199593,0.09810426034281905,-1.5303854707276514,-0.05134795334720228,0.19160362991811464,-0.005841821449970058,-0.00018917424991880664,16.294551035480467,0.252784583984096,9.373557986691594e-05,0.9962408092611726,0.007946647703647614
cycle88_rank4_obj4,control,0,88.0,86.0,10_c2_x10_030723,0.1802775637731931,0.0001411363482475,0.03645125404000282,0.07542256340384483,0.05593690872192383,0.2932893948472139,0.2962852007189934,0.0029958058717795,0.0002698795614517363,0.06293842619323853,-0.001647693229478775,-0.0005581964143308429,0.0007489514679449027,0.00047169312934762037,-0.15237479485790573,-0.3006406489087662,0.5922487934080365,-5.448139947910022,-0.00998316454969475,0.17011496405032953,-0.0043439185140802805,-0.0002316385383848385,14.319556688927662,0.1340588277789706,5.6508928537368774e-05,0.9966883622618069,0.006905795074999332
cycle88_rank5_obj5,control,0,88.0,86.0,10_c2_x10_030723,0.1802775637731931,5.979835987091065e-05,0.04274240508675575,0.07627658098936081,0.05950949303805828,0.29808268424206114,0.29478729778310364,-0.0032953864589574944,0.0002065387079900426,0.016012508388797086,-0.0058418214499700305,-0.0007441582598252808,0.0029958058717795,0.0006534804745954736,7.550771132083128,0.10827272265751034,0.3299717410338262,-1.0610833378127609,0.03930595608397752,0.20429835729978033,0.0,-0.00014359508733350986,20.215538961763475,0.20665335180423144,6.224262324394658e-05,0.9973824633677923,0.006472258362919092
cycle88_rank6_obj6,control,0,88.0,86.0,10_c2_x10_030723,0.1802775637731931,-2.919882535934448e-05,0.02574454378336668,0.06932014971971512,0.0475323467515409,0.2982324745356501,0.3013780707010186,0.0031455961653684694,0.00022710541107885733,0.03196543545826125,-0.0028460155781905305,-0.0005531868108467999,-0.0043439185140802805,0.000349527278738686,1.3326564969800074,-0.29940853368562614,0.6642437482560485,-7.899093425327919,0.7295506807798157,0.15662135510285602,-0.0010485320551228416,-8.297187518591638e-05,19.984207963153473,0.3085393905686657,0.00011531860218383372,0.994766934984919,0.00914871133863926
cycle88_rank7_obj7,control,0,88.0,86.0,10_c2_x10_030723,0.1802775637731931,-0.000115193426609,0.048563458025455475,0.11570135578513145,0.08213240690529347,0.3018274415817855,0.29898142600359495,-0.0028460155781905305,1.5176121850464328e-05,0.00029770614678903407,-0.005242660275614097,-0.0006775511570832823,-0.005692031156381061,0.0003679442513525035,-8.228497690169434,-0.18936468658294972,0.1514865248321321,4.686369193153951,0.22047371107137023,0.17132888955462353,-0.0029958058717795,-0.0001511130483519492,16.514312313585087,0.12787659975495744,0.00015411712229251862,0.9954143097815441,0.009694118984043598
cycle88_rank8_obj8,control,0,88.0,86.0,10_c2_x10_030723,0.1802775637731931,5.126744508743286e-05,0.04369250349700451,0.07901484370231628,0.06135367359966039,0.292840023966447,0.29433792690233673,0.00149790293588975,0.000313113932951819,0.031666654453296306,-0.0019472738166567138,-0.0009535832552819962,0.0032953864589574944,0.0008365153949961135,0.16664779419897968,-0.4336428171024945,0.7138230190028445,1.9004454682606138,0.4241114445455693,0.20237448821649692,-0.00149790293588975,-0.00011681184323498858,15.449847581210756,0.10345717535701858,6.432311056414619e-05,0.9975351601254318,0.0068697333335876465
cycle90_rank1_obj1,control,0,90.0,86.0,10_c2_x10_030723,0.2500000000000227,-0.0006302669644355,0.027275090850889683,0.06117266342043876,0.044223877135664225,0.2872977831036549,0.28460155781905333,-0.002696225284601561,0.00028684577077712613,0.026877923406802173,0.006740563211503903,-0.00026761401373941743,0.00014979029358896945,0.00034591154586509283,-11.499845233521683,-0.23410071804200583,0.09747593477480365,-5.069817287588876,0.19521518687371026,0.17752490263630918,-0.0005991611743558778,-0.00011592391108226979,19.303592857319703,0.25421659723884615,8.60632790136151e-05,0.9934523974719723,0.009025255218148232
