physics_consistency_rank,roi_id,cohort_role,cycleNo,event_reference_cycle,physics_consistency_tier,claim_readiness,physics_consistency_score,physics_pillar_support_count,physics_pillar_strong_support_count,physics_pillar_contradiction_count,front_direction_score,optical_change_score,rollout_residual_score,kinetic_transition_score,precursor_context_score,echem_shape_context_score,mode_taxonomy_score,mode_label,manual_qc_status,manual_qc_decision,review_sources,auto_review_flags,precursor_review_tier,physics_consistency_reason,recommended_claim_language,cycle_state_pc1,cycle_state_pc2,cycle_state_pc3,cycle_state_pc4,degradation_state_axis,state_step_norm,axis_step,future_any_drop_within_8cycles,cycle_state_cluster,phase_slope_positive_fraction_protocol_residual_shape_residual,threshold_robust_phase_score_protocol_residual_shape_residual,diffusion_proxy_median_um2_per_s_protocol_residual_shape_residual,diffusion_proxy_abs_median_um2_per_s_protocol_residual_shape_residual,q70_transformed_fraction_delta_shape_residual,mode_review_priority_shape_residual,is_future_drop_cycle_state,is_cross_modal_priority
35,cycle116_rank1_obj6,event,116.0,116.0,routine_or_low_consistency,manual_qc_required_no_physics_claim,-0.7252273802375817,0,0,1,-0.0729045846677461,-0.0729943868030884,0.1783173437482126,-0.447184627538469,-1.587914379876674,-0.2534922765311201,-0.3704187499941866,near_baseline_or_context_like,pending,,primary_visual_qc,fragmented_q70_mask;diffusion_ci_crosses_zero,routine,discordant pillars;automatic artifact caution,review-prioritization only; do not claim calibrated diffusion or validated degradation mode,2.1141956086485054,-1.2460533610577464,-11.028105665725104,5.945611025740416,-2.1141956086485054,13.563520693660344,3.647132959927527,0,0,-0.0011027185480677,0.1936753865731689,-5.440972720520294e-07,-2.1744605611043126e-06,-0.0108901372125524,0.152610590086873,0,0
36,cycle90_rank6_obj3,control,90.0,86.0,routine_or_low_consistency,manual_qc_required_no_physics_claim,-1.0210959205557102,0,0,2,-0.5872754869319021,-0.4278738715600622,0.1851476834910962,-0.1959641533604709,-0.2629200212060549,-0.1714972398295689,-0.7872883544930088,near_baseline_or_context_like,pending,,control_balanced_visual_qc,fragmented_q70_mask,routine,discordant pillars;automatic artifact caution,review-prioritization only; do not claim calibrated diffusion or validated degradation mode,-6.899579395248483,-2.0725534497611204,-5.670857747270398,4.345836131765773,6.899579395248483,2.145574240764198,0.8817233440531327,0,1,-0.002621845133023,-0.2250762433293119,6.440413054778383e-07,-1.0065625402479963e-06,-0.0152461850900213,-0.1032053804857547,0,0
37,cycle62_rank1_obj4,control,62.0,60.0,routine_or_low_consistency,manual_qc_required_no_physics_claim,-1.0761256789220264,0,0,2,-0.0348657814348076,-1.3115473695088171,-0.2471788943043407,-0.0338043786337676,-0.5294718224805935,-0.2974948437804204,-0.1785166623114376,near_baseline_or_context_like,pending,,control_balanced_visual_qc;ranked_review_packet,fragmented_q70_mask,routine,discordant pillars;automatic artifact caution,review-prioritization only; do not claim calibrated diffusion or validated degradation mode,-5.701628449484817,0.6010760226094003,-1.9029623854609323,0.0208418895028384,5.701628449484817,1.369309112588504,0.8856087344198889,0,1,-0.028771428008791,0.1247910281364634,2.8819187656510554e-06,-5.70458976892904e-07,0.0025686170561981,-0.2606778814584829,0,0
38,cycle118_rank3_obj9,control,118.0,116.0,routine_or_low_consistency,manual_qc_required_no_physics_claim,-1.147485894751321,0,0,2,-0.2157627138759248,-0.1594404438711597,-0.1482055275685183,-0.307740961311723,,-1.221518125432538,-0.6322475964480618,near_baseline_or_context_like,,,,,,discordant pillars,review-prioritization only; do not claim calibrated diffusion or validated degradation mode,3.7940847950572025,-1.452110558755744,-5.553161845150325,1.4598594731006254,-3.7940847950572025,7.277462750010905,-1.679889186408697,0,0,0.0015784928761686,-0.0662420582496173,8.971219591063399e-07,-1.0475242172810148e-06,-0.0029550419575756,0.0722373996738736,0,0
39,cycle62_rank4_obj1,control,62.0,60.0,discordant_guardrail,manual_qc_required_no_physics_claim,-1.314881227920979,0,0,3,-0.7675300290647802,0.4041565607331558,0.0122028619312581,-0.1750094772242969,-0.52777086197181,-0.2974948437804204,-0.5027228060699604,optical_loss_rollout_hard,pending,,control_balanced_visual_qc;ranked_review_packet,fragmented_q70_mask;diffusion_ci_crosses_zero;active_control,medium,discordant pillars;automatic artifact caution,review-prioritization only; do not claim calibrated diffusion or validated degradation mode,-5.701628449484817,0.6010760226094003,-1.9029623854609323,0.0208418895028384,5.701628449484817,1.369309112588504,0.8856087344198889,0,1,-0.028771428008791,-0.2021320487866133,4.645902506051922e-08,-2.098325220678868e-06,-0.0036813829438019,0.0373990416184399,0,0
40,cycle88_rank2_obj4,control,88.0,86.0,discordant_guardrail,manual_qc_required_no_physics_claim,-1.3907325758004925,0,0,3,-1.0374611591772596,-0.6038054617204827,-0.6756891890734665,0.3560510021837157,-0.0687686963558599,-0.1745249507877711,-0.1809295756723238,front_negative_high_apparent_front_proxy,pending,,primary_visual_qc;control_balanced_visual_qc,fragmented_q70_mask;already_in_primary_qc,routine,discordant pillars;automatic artifact caution,review-prioritization only; do not claim calibrated diffusion or validated degradation mode,-6.01785605119535,-0.8517443342283604,-4.213577206515748,3.885389287762494,6.01785605119535,1.6534033937795864,-0.7953156306847626,0,1,-0.1661002246061664,-0.5967023640001234,-3.975071517856227e-06,4.6390633310561306e-07,0.006594964523342,0.4846955119524447,0,0
41,cycle90_rank4_obj6,control,90.0,86.0,discordant_guardrail,manual_qc_required_no_physics_claim,-1.492513583097668,0,0,3,-0.5129639160392364,-0.4333700003908614,-0.7235987975070215,-0.1286858185995141,,-0.1714972398295689,-0.6849657262198056,front_negative_high_apparent_front_proxy,,,,,,discordant pillars,review-prioritization only; do not claim calibrated diffusion or validated degradation mode,-6.899579395248483,-2.0725534497611204,-5.670857747270398,4.345836131765773,6.899579395248483,2.145574240764198,0.8817233440531327,0,1,-0.002621845133023,-0.1096916279446966,-2.306532797217014e-06,1.944011562446856e-06,-0.0114050392566881,0.0794869272065523,0,0
42,cycle58_rank4_obj2,control,58.0,60.0,discordant_guardrail,manual_qc_required_no_physics_claim,-1.6575546036948254,1,0,4,0.5045296761654969,-1.7868549258325337,-0.9504565222444252,-0.2392260386888145,-0.5198546276634186,0.0618618445723392,-0.622881632172423,near_baseline_or_context_like,pending,,primary_visual_qc;control_balanced_visual_qc;ranked_review_packet,fragmented_q70_mask;already_in_primary_qc,medium,discordant pillars;automatic artifact caution,review-prioritization only; do not claim calibrated diffusion or validated degradation mode,-3.5474100700235667,0.8812183009687103,1.724142476500518,-0.553194943816347,3.5474100700235667,1.0790902799200783,-0.8387451653773388,1,1,0.0693168976828356,0.2865256115043489,4.422765034436595e-06,4.049285429151393e-07,-0.0084543275958366,-0.0500237824775346,1,0
43,cycle116_rank5_obj43,event,116.0,116.0,discordant_guardrail,manual_qc_required_no_physics_claim,-1.6578459622560946,0,0,3,-0.4239408024564676,0.0691209620392556,-0.6228656047019431,-0.4569730613298887,-1.6246659455104713,-0.2534922765311201,-0.9421050073020276,front_negative_high_apparent_front_proxy,pending,,primary_visual_qc,fragmented_q70_mask,routine,discordant pillars;automatic artifact caution,review-prioritization only; do not claim calibrated diffusion or validated degradation mode,2.1141956086485054,-1.2460533610577464,-11.028105665725104,5.945611025740416,-2.1141956086485054,13.563520693660344,3.647132959927527,0,0,-0.0011027185480677,0.0205984634962459,-4.931260387906538e-06,2.2127025547501952e-06,-0.0106080191569969,-0.1935432560669732,0,0
44,cycle60_rank5_obj18,event,60.0,60.0,discordant_guardrail,manual_qc_required_no_physics_claim,-1.7044390714719269,0,0,3,-2.4447649313044333,0.3681688807609266,-0.3002656507893775,-0.4888221485040803,-0.122994461277751,-0.9731946398746772,-0.6192005493140957,front_negative_high_apparent_front_proxy,pending,,control_balanced_visual_qc;ranked_review_packet,fragmented_q70_mask;threshold_sign_unstable,high,discordant pillars;automatic artifact caution,review-prioritization only; do not claim calibrated diffusion or validated degradation mode,-4.816019715064928,0.663737499131033,-1.3708875064717725,-0.8756370437944915,4.816019715064928,3.3674690546455954,1.268609645041361,0,1,-0.572224932941491,-0.7376931756047728,-1.8751094041121576e-06,6.448935349714067e-07,-0.0081541672103194,-0.4068556603023929,0,0
45,cycle118_rank1_obj7,control,118.0,116.0,discordant_guardrail,manual_qc_required_no_physics_claim,-1.7311551926548423,0,0,3,-0.0911660271635007,-0.1623213489404076,-0.2742954140628991,-0.488410793333948,-1.795484922271109,-1.221518125432538,-0.7348897173794965,near_baseline_or_context_like,pending,,primary_visual_qc;control_balanced_visual_qc,fragmented_q70_mask;already_in_primary_qc,routine,discordant pillars;automatic artifact caution,review-prioritization only; do not claim calibrated diffusion or validated degradation mode,3.7940847950572025,-1.452110558755744,-5.553161845150325,1.4598594731006254,-3.7940847950572025,7.277462750010905,-1.679889186408697,0,0,0.0015784928761686,0.1645271725196132,2.318125918089494e-06,-7.340743940761893e-08,-0.000936812790909,-0.2066087541722803,0,0
46,cycle58_rank1_obj1,control,58.0,60.0,discordant_guardrail,manual_qc_required_no_physics_claim,-1.8846910440568867,0,0,3,0.0511335868078495,-2.1210417518712608,-1.6749631162565126,-0.2962666944883053,,0.0618618445723392,-1.0288701331054309,near_baseline_or_context_like,,,,,,discordant pillars,review-prioritization only; do not claim calibrated diffusion or validated degradation mode,-3.5474100700235667,0.8812183009687103,1.724142476500518,-0.553194943816347,3.5474100700235667,1.0790902799200783,-0.8387451653773388,1,1,0.0693168976828356,0.0557563807351182,-1.788738234067485e-06,8.865573374796353e-07,-0.0058935637069477,-0.5788699363236884,1,0
47,cycle90_rank3_obj4,control,90.0,86.0,discordant_guardrail,manual_qc_required_no_physics_claim,-1.9880485009540896,0,0,4,-0.7180713339490753,-0.7963424910392106,-1.0597948735201703,-0.3701655794089472,-0.2561053655499704,-0.1714972398295689,-0.7443626233816859,front_negative_high_apparent_front_proxy,pending,,control_balanced_visual_qc,none,routine,discordant pillars,review-prioritization only; do not claim calibrated diffusion or validated degradation mode,-6.899579395248483,-2.0725534497611204,-5.670857747270398,4.345836131765773,6.899579395248483,2.145574240764198,0.8817233440531327,0,1,-0.002621845133023,-0.3789223971754658,-2.1359665235450544e-06,1.773445288774896e-06,-0.0132930600900214,0.1179484656680911,0,0
48,cycle116_rank2_obj2,event,116.0,116.0,discordant_guardrail,manual_qc_required_no_physics_claim,-2.123212302669621,0,0,4,-0.3491058881839681,-0.4113877416782203,-1.077045272881798,-0.6202392672870245,-1.603891881030084,-0.2534922765311201,-0.7473237910951287,near_baseline_or_context_like,pending,,primary_visual_qc,none,routine,discordant pillars,review-prioritization only; do not claim calibrated diffusion or validated degradation mode,2.1141956086485054,-1.2460533610577464,-11.028105665725104,5.945611025740416,-2.1141956086485054,13.563520693660344,3.647132959927527,0,0,-0.0011027185480677,0.1744446173423996,-5.875537922804906e-07,-2.1310040408758514e-06,-0.006506456656997,-0.001235563759281,0,0
49,cycle116_rank8_obj20,event,116.0,116.0,discordant_guardrail,manual_qc_required_no_physics_claim,-2.446858352185597,0,0,5,-0.8370612859357912,-0.0035423998045502,-0.7266965133684654,-0.5636985004373731,-1.614260593004336,-0.2534922765311201,-0.8792568962175439,front_negative_high_apparent_front_proxy,pending,,primary_visual_qc,fragmented_q70_mask,routine,discordant pillars;automatic artifact caution,review-prioritization only; do not claim calibrated diffusion or validated degradation mode,2.1141956086485054,-1.2460533610577464,-11.028105665725104,5.945611025740416,-2.1141956086485054,13.563520693660344,3.647132959927527,0,0,-0.0011027185480677,-0.1140169211191385,-5.088505134924353e-06,2.3699473017680123e-06,-0.007504720545886,-0.4050817176054346,0,0
50,cycle62_rank2_obj2,control,62.0,60.0,discordant_guardrail,manual_qc_required_no_physics_claim,-2.5936484331366736,0,0,5,-2.185132863887426,-1.337030135894683,-0.7560496792750175,-0.5533167314278233,-0.2709530071919886,-0.2974948437804204,-0.5055617704993564,front_negative_high_apparent_front_proxy,pending,,control_balanced_visual_qc;ranked_review_packet,fragmented_q70_mask;threshold_sign_unstable,high,discordant pillars;automatic artifact caution,review-prioritization only; do not claim calibrated diffusion or validated degradation mode,-5.701628449484817,0.6010760226094003,-1.9029623854609323,0.0208418895028384,5.701628449484817,1.369309112588504,0.8856087344198889,0,1,-0.3144857137230767,-0.8655935872481519,-2.7623741870007675e-06,7.105079913824191e-07,-0.0053740912771352,-0.202985573766175,0,0
51,cycle118_rank4_obj1,control,118.0,116.0,discordant_guardrail,manual_qc_required_no_physics_claim,-2.599118160960915,0,0,5,-0.6343557047276759,-0.2400320288182193,-0.2196226164836023,-0.7640081645041709,-1.8085769746802431,-1.221518125432538,-1.055713512079956,near_baseline_or_context_like,pending,,control_balanced_visual_qc,fragmented_q70_mask;diffusion_ci_crosses_zero,routine,discordant pillars;automatic artifact caution,review-prioritization only; do not claim calibrated diffusion or validated degradation mode,3.7940847950572025,-1.452110558755744,-5.553161845150325,1.4598594731006254,-3.7940847950572025,7.277462750010905,-1.679889186408697,0,0,0.0015784928761686,0.0299117879042287,3.0203747330439014e-06,6.28841375546788e-07,-0.0056460141797978,0.1299297073661812,0,0
52,cycle118_rank2_obj2,control,118.0,116.0,discordant_guardrail,manual_qc_required_no_physics_claim,-3.0119373545286323,0,0,6,-0.568591959407532,-0.5785410737046869,-1.0178719153404676,-0.8420917680810988,,-1.221518125432538,-1.243009285205472,near_baseline_or_context_like,,,,,,discordant pillars,review-prioritization only; do not claim calibrated diffusion or validated degradation mode,3.7940847950572025,-1.452110558755744,-5.553161845150325,1.4598594731006254,-3.7940847950572025,7.277462750010905,-1.679889186408697,0,0,0.0015784928761686,0.1260656340580747,-4.0332820403916916e-08,-1.1006943777075807e-07,-0.0035409794575756,-0.1585318310953573,0,0
