roi_id,context_role,cycleNo,source_stem,cohort_role,validation_score,threshold_quantile,central_radius_fraction,baseline_fraction,baseline_frames,time_window,n_fit,timing_source,median_dt_s,threshold_value,phase_fraction_first,phase_fraction_last,phase_fraction_delta,phase_fraction_slope_per_s,phase_fraction_slope_r2,radius2_slope_px2_per_s,radius2_slope_r2,apparent_D_um2_per_s,radius2_slope_bootstrap_p05_px2_per_s,radius2_slope_bootstrap_p50_px2_per_s,radius2_slope_bootstrap_p95_px2_per_s,apparent_D_bootstrap_p05_um2_per_s,apparent_D_bootstrap_p50_um2_per_s,apparent_D_bootstrap_p95_um2_per_s,positive_ci,n_bootstrap_slopes,centroid_path_px,centroid_net_px,npz_path
cycle78_rank22_obj2,target_nearest_diffusion_candidate,78.0,9_c2_x10_010723,future8_positive,24.49773808606248,0.85,0.48,0.2,19,middle70,67,camera_timing,100.17686547799985,0.1185867041349411,0.15563211503894547,0.17420611144397843,0.01857399640503296,2.9318967275244188e-06,0.12031598910035657,0.0039454499720240335,0.5436014967329674,9.090316735543373e-06,0.0014542478030500198,0.003822891744042771,0.006073421561490335,3.350586938227246e-06,8.807942578274545e-06,1.3993163277673731e-05,True,200,20.300745785554163,0.3069979226437879,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj2.npz
cycle78_rank22_obj2,target_nearest_diffusion_candidate,78.0,9_c2_x10_010723,future8_positive,24.49773808606248,0.85,0.48,0.2,19,late70,67,camera_timing,100.17686547799985,0.1185867041349411,0.17944877171959256,0.14664469742360695,-0.032804074295985614,-6.957835923629536e-06,0.5591287075132403,-9.57053772812201e-05,0.000957425781340393,-2.2050518925593114e-07,-0.0012633662147461748,7.818041256839938e-05,0.0011605769496328354,-2.9107957587751866e-06,1.8012767055759218e-07,2.673969291954053e-06,False,200,19.832122168044332,1.7207656379008538,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj2.npz
cycle78_rank22_obj2,target_nearest_diffusion_candidate,78.0,9_c2_x10_010723,future8_positive,24.49773808606248,0.85,0.55,0.1,10,full,96,camera_timing,100.17686547799985,0.11426363475620743,0.14338055691255497,0.15144113336590131,0.008060576453346346,1.8190669323225338e-06,0.06271629593127959,0.0007719789088084658,0.09570703693960314,1.7786394058947051e-06,-0.0006743630548027197,0.0006019254066005299,0.0014410405946965643,-1.5537324782654664e-06,1.386836136807621e-06,3.320157530180884e-06,False,200,24.705883998702003,0.5045628666697736,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj2.npz
cycle78_rank22_obj2,target_nearest_diffusion_candidate,78.0,9_c2_x10_010723,future8_positive,24.49773808606248,0.85,0.55,0.1,10,early70,67,camera_timing,100.17686547799985,0.11426363475620743,0.14338055691255497,0.18930141670737666,0.04592085979482169,1.0355791109340553e-05,0.806592131979033,-0.0008757063309208204,0.07705477771538827,-2.0176273864415705e-06,-0.0029454294386100986,-0.0014017796203492576,-0.00045649247056339074,-6.786269426557667e-06,-3.2297002452846896e-06,-1.0517586521780522e-06,False,200,16.679020639098223,2.1430402732937632,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj2.npz
cycle78_rank22_obj2,target_nearest_diffusion_candidate,78.0,9_c2_x10_010723,future8_positive,24.49773808606248,0.85,0.55,0.1,10,middle70,67,camera_timing,100.17686547799985,0.11426363475620743,0.16084513922813873,0.17623351245725452,0.015388373229115793,2.6437707657629693e-06,0.11321188205506871,-0.00012169314922865164,0.0014566688172743536,-2.8038101582281337e-07,-0.0016053224751392352,-0.000180171030958456,0.0016533455935154506,-3.698662982720798e-06,-4.1511405532828266e-07,3.8093082474595984e-06,False,200,16.555477122153267,0.5394269746800815,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj2.npz
cycle78_rank22_obj2,target_nearest_diffusion_candidate,78.0,9_c2_x10_010723,future8_positive,24.49773808606248,0.85,0.55,0.1,10,late70,67,camera_timing,100.17686547799985,0.11426363475620743,0.18099658036150465,0.15144113336590131,-0.029555446995603335,-6.659046276996773e-06,0.5790882316764521,0.0021868205256261974,0.31665121739063684,5.038434491042759e-06,0.0007910836689305504,0.0024719208567315215,0.00438594904733605,1.8226567732159883e-06,5.695305653909426e-06,1.010522660506226e-05,True,200,16.70937776960144,1.4965911983543099,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj2.npz
cycle78_rank22_obj2,target_nearest_diffusion_candidate,78.0,9_c2_x10_010723,future8_positive,24.49773808606248,0.85,0.55,0.125,12,full,96,camera_timing,100.17686547799985,0.11483729630708694,0.1420371275036639,0.15009770395701025,0.008060576453346346,1.7924595957980711e-06,0.0616030262109275,0.0007313902141784446,0.09940898200579085,1.6851230534671364e-06,-0.0005508842207658084,0.0005435985957280149,0.0012079309096525489,-1.2692372446444225e-06,1.2524511645573464e-06,2.7830728158394726e-06,False,200,23.16087411576597,0.5004351203905396,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj2.npz
cycle78_rank22_obj2,target_nearest_diffusion_candidate,78.0,9_c2_x10_010723,future8_positive,24.49773808606248,0.85,0.55,0.125,12,early70,67,camera_timing,100.17686547799985,0.11483729630708694,0.1420371275036639,0.18783585735222277,0.04579872984855887,1.0277424459449514e-05,0.8049348496305294,-0.0007555213727265017,0.06797682351755008,-1.7407212427618599e-06,-0.0028803090065313485,-0.001191574042004861,-0.0004001000304403879,-6.636231951048227e-06,-2.7453865927791997e-06,-9.218304701346538e-07,False,200,16.455314021025263,2.2811183774269295,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj2.npz
cycle78_rank22_obj2,target_nearest_diffusion_candidate,78.0,9_c2_x10_010723,future8_positive,24.49773808606248,0.85,0.55,0.125,12,middle70,67,camera_timing,100.17686547799985,0.11483729630708694,0.15999022960429898,0.17501221299462627,0.015021983390327287,2.619248556387306e-06,0.11205674413264843,-0.00013432989161206934,0.0022438364464753002,-3.0949607027420775e-07,-0.0016393673677281724,-0.00017289321532191153,0.0010727603375072785,-3.777102415245709e-06,-3.983459681016842e-07,2.4716398176167697e-06,False,200,15.774111352069855,0.4044909520913216,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj2.npz
cycle78_rank22_obj2,target_nearest_diffusion_candidate,78.0,9_c2_x10_010723,future8_positive,24.49773808606248,0.85,0.55,0.125,12,late70,67,camera_timing,100.17686547799985,0.11483729630708694,0.18014167073766488,0.15009770395701025,-0.03004396678065463,-6.640399181555507e-06,0.5795776878818022,0.002099740752014877,0.3324425923039639,4.837802692642277e-06,0.0007390604459955947,0.0023447912645530164,0.004038254574652736,1.7027952675738501e-06,5.40239907353015e-06,9.304138539999904e-06,True,200,15.412235930973901,1.4692805415721162,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj2.npz
cycle78_rank22_obj2,target_nearest_diffusion_candidate,78.0,9_c2_x10_010723,future8_positive,24.49773808606248,0.85,0.55,0.2,19,full,96,camera_timing,100.17686547799985,0.11667004823684693,0.13837322911577918,0.14631167562286274,0.007938446507083557,1.727796166992324e-06,0.06032235982178302,0.0009437937932638029,0.14616257461689963,2.174500899679802e-06,-0.00024369169099603473,0.0006542756437580316,0.001688480118201776,-5.61465656054864e-07,1.507451083218505e-06,3.890258192336892e-06,False,200,22.18025187944015,0.3992139705705152,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj2.npz
cycle78_rank22_obj2,target_nearest_diffusion_candidate,78.0,9_c2_x10_010723,future8_positive,24.49773808606248,0.85,0.55,0.2,19,early70,67,camera_timing,100.17686547799985,0.11667004823684693,0.13837322911577918,0.1844162188568637,0.04604298974108453,9.990459092861237e-06,0.8024385882814631,-0.0007215895314725219,0.06295133751782,-1.6625422805126906e-06,-0.00260211349982248,-0.001211927054995639,-0.00011440171590436212,-5.9952695035909935e-06,-2.7922799347099523e-06,-2.6358155344365034e-07,False,200,15.688621633190692,2.36802037270565,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj2.npz
cycle78_rank22_obj2,target_nearest_diffusion_candidate,78.0,9_c2_x10_010723,future8_positive,24.49773808606248,0.85,0.55,0.2,19,middle70,67,camera_timing,100.17686547799985,0.11667004823684693,0.15571568148510015,0.1709819247679531,0.015266243282852948,2.504918908341981e-06,0.10940223510553604,0.00017014977859867422,0.0031145697624223034,3.920250898913454e-07,-0.0015170688776165553,-1.3404350568288143e-05,0.0013715610904669968,-3.4953266940285436e-06,-3.088362370933588e-08,3.1600767524359606e-06,False,200,15.326642578028052,0.501272254251606,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj2.npz
cycle78_rank22_obj2,target_nearest_diffusion_candidate,78.0,9_c2_x10_010723,future8_positive,24.49773808606248,0.85,0.55,0.2,19,late70,67,camera_timing,100.17686547799985,0.11667004823684693,0.17574499267220323,0.14631167562286274,-0.02943331704934049,-6.468053036085685e-06,0.5768976077621519,0.002455667796262062,0.38322117651743026,5.657858602587791e-06,0.0011642870809302818,0.0026518409828892343,0.004517196112693449,2.682517434463369e-06,6.109841624576796e-06,1.0407619843645707e-05,True,200,15.625162937153172,1.57929507677603,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj2.npz
cycle78_rank22_obj2,target_nearest_diffusion_candidate,78.0,9_c2_x10_010723,future8_positive,24.49773808606248,0.9,0.42,0.1,10,full,96,camera_timing,100.17686547799985,0.1574662372469902,0.09799685781618225,0.10074626865671642,0.002749410840534164,7.621643550735809e-07,0.02523003867297091,-0.0013528760406986255,0.06340189727224765,-3.117026397769633e-06,-0.005150307865288868,-0.0015797799692863542,0.0016389390568873278,-1.1866309321625552e-05,-3.6398130492357603e-06,3.7761155870684035e-06,False,200,18.12673172113947,1.0589655172762804,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj2.npz
cycle78_rank22_obj2,target_nearest_diffusion_candidate,78.0,9_c2_x10_010723,future8_positive,24.49773808606248,0.9,0.42,0.1,10,early70,67,camera_timing,100.17686547799985,0.1574662372469902,0.09799685781618225,0.12195600942655145,0.023959151610369198,6.513953977946568e-06,0.7645656341025824,0.004179707443162415,0.3663913370775207,9.630045949046205e-06,0.002745046137553312,0.005524662856458234,0.009002793203678956,6.324586300922832e-06,1.2728823221279772e-05,2.0742435541276316e-05,True,200,12.453921407707675,2.9233847628045435,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj2.npz
cycle78_rank22_obj2,target_nearest_diffusion_candidate,78.0,9_c2_x10_010723,future8_positive,24.49773808606248,0.9,0.42,0.1,10,middle70,67,camera_timing,100.17686547799985,0.1574662372469902,0.10526315789473684,0.11351139041633936,0.00824823252160252,1.3922790471336977e-06,0.06328439859810686,-0.0012853131636840543,0.028327116227805704,-2.961361529128061e-06,-0.006689844600755807,-0.001438684505801987,0.005986343215745164,-1.541340196014138e-05,-3.314729101367778e-06,1.3792534769076858e-05,False,200,13.367626450197267,1.60626089131872,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj2.npz
cycle78_rank22_obj2,target_nearest_diffusion_candidate,78.0,9_c2_x10_010723,future8_positive,24.49773808606248,0.9,0.42,0.1,10,late70,67,camera_timing,100.17686547799985,0.1574662372469902,0.11842105263157894,0.10074626865671642,-0.017674783974862524,-4.773535113331777e-06,0.5576108314626769,-0.006498484892373999,0.5291941420427255,-1.4972509192029695e-05,-0.012027781502705328,-0.0074931244490691554,-0.004892011128053186,-2.7712008582233077e-05,-1.7264158730655335e-05,-1.1271193639034541e-05,False,200,13.40748884609312,0.7286206189897277,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj2.npz
cycle78_rank22_obj2,target_nearest_diffusion_candidate,78.0,9_c2_x10_010723,future8_positive,24.49773808606248,0.9,0.42,0.125,12,full,96,camera_timing,100.17686547799985,0.15834155827760701,0.09681853888452474,0.0997643362136685,0.002945797329143754,7.62069336223452e-07,0.025938790036397097,-0.0012541438213599417,0.057275557725097515,-2.889547364413306e-06,-0.0037288844525131025,-0.0013914379501502364,0.0014511476683849952,-8.591349778590189e-06,-3.205873037146145e-06,3.343444227959029e-06,False,200,18.53554949715301,0.9973953826613264,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj2.npz
cycle78_rank22_obj2,target_nearest_diffusion_candidate,78.0,9_c2_x10_010723,future8_positive,24.49773808606248,0.9,0.42,0.125,12,early70,67,camera_timing,100.17686547799985,0.15834155827760701,0.09681853888452474,0.12097407698350353,0.024155538098978788,6.4350241631024324e-06,0.7659953367083335,0.003964588715624397,0.325730798154207,9.134412400798611e-06,0.0025655956446464603,0.005468052229962557,0.009422656694904625,5.9111323652654445e-06,1.2598392337833732e-05,2.1709801025060255e-05,True,200,12.456586139080175,3.223739523351685,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj2.npz
cycle78_rank22_obj2,target_nearest_diffusion_candidate,78.0,9_c2_x10_010723,future8_positive,24.49773808606248,0.9,0.42,0.125,12,middle70,67,camera_timing,100.17686547799985,0.15834155827760701,0.10487038491751767,0.11233307148468186,0.007462686567164187,1.3919912776560943e-06,0.06486612337882247,-0.0012643203356947415,0.027762282158581786,-2.9129940534406844e-06,-0.005952827470758364,-0.000993161220644691,0.00511153993714375,-1.371531449262727e-05,-2.2882434523653685e-06,1.17769880151792e-05,False,200,13.573589710497755,1.6219248020100743,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj2.npz
cycle78_rank22_obj2,target_nearest_diffusion_candidate,78.0,9_c2_x10_010723,future8_positive,24.49773808606248,0.9,0.42,0.125,12,late70,67,camera_timing,100.17686547799985,0.15834155827760701,0.11724273369992144,0.0997643362136685,-0.017478397486252947,-4.686205878965251e-06,0.5536799845969862,-0.006110556625697217,0.4941068217991752,-1.4078722465606388e-05,-0.013153567818800069,-0.007212713927367815,-0.004329718071000878,-3.030582025451536e-05,-1.6618092888655446e-05,-9.975670435586022e-06,False,200,13.821449761765797,0.8015354668033287,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj2.npz
cycle78_rank22_obj2,target_nearest_diffusion_candidate,78.0,9_c2_x10_010723,future8_positive,24.49773808606248,0.9,0.42,0.2,19,full,96,camera_timing,100.17686547799985,0.16094086766242988,0.09544383346425767,0.09819324430479183,0.002749410840534164,7.761806969165293e-07,0.028623966276115964,-0.001352312721677368,0.07471124928471273,-3.1157285107446563e-06,-0.0033720250878384126,-0.0015537950928533573,0.0010925496923496556,-7.769145802379703e-06,-3.5799438939341356e-06,2.5172344911736067e-06,False,200,18.325059472477285,1.3527363801081043,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj2.npz
cycle78_rank22_obj2,target_nearest_diffusion_candidate,78.0,9_c2_x10_010723,future8_positive,24.49773808606248,0.9,0.42,0.2,19,early70,67,camera_timing,100.17686547799985,0.16094086766242988,0.09544383346425767,0.11881382560879812,0.023369992144540455,6.2850983771059e-06,0.7723479705051963,0.0034965835734456683,0.2956038491106102,8.05612855321882e-06,0.001785668586628621,0.004418481728949316,0.007755561901438525,4.114180423592343e-06,1.0180181903499224e-05,1.786881462091436e-05,True,200,11.83123331552695,3.1970831790376044,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj2.npz
cycle78_rank22_obj2,target_nearest_diffusion_candidate,78.0,9_c2_x10_010723,future8_positive,24.49773808606248,0.9,0.42,0.2,19,middle70,67,camera_timing,100.17686547799985,0.16094086766242988,0.10271013354281225,0.10978004713275727,0.0070699135899450205,1.3600841097679761e-06,0.06662154853587743,-0.0015702601569695742,0.04906175988235828,-3.6178794016578992e-06,-0.005917203015561862,-0.0016406233234060054,0.004383860340302311,-1.363323574785453e-05,-3.7799961371274366e-06,1.0100414224056526e-05,False,200,13.086089975927841,1.508370422590278,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj2.npz
cycle78_rank22_obj2,target_nearest_diffusion_candidate,78.0,9_c2_x10_010723,future8_positive,24.49773808606248,0.9,0.42,0.2,19,late70,67,camera_timing,100.17686547799985,0.16094086766242988,0.11468970934799685,0.09819324430479183,-0.016496465043205025,-4.489384922074963e-06,0.5474042676732158,-0.005592936348570555,0.46195887877116637,-1.2886125347106558e-05,-0.011191424142383768,-0.006726450407399283,-0.0037478487818404815,-2.5785041224052202e-05,-1.5497741738647947e-05,-8.63504359336047e-06,False,200,13.65753019512836,0.6695346381168122,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj2.npz
cycle78_rank22_obj2,target_nearest_diffusion_candidate,78.0,9_c2_x10_010723,future8_positive,24.49773808606248,0.9,0.48,0.1,10,full,96,camera_timing,100.17686547799985,0.14713451862335206,0.09751348112642301,0.10365488316357101,0.006141402037147997,1.3691315794390786e-06,0.07101443781286232,0.006121798926740532,0.6918980876938449,1.4104624727210185e-05,0.0038041693709767767,0.005513496092982104,0.0077498450736648225,8.764806230730493e-06,1.2703094998230768e-05,1.785564304972375e-05,True,200,23.55938693107064,1.1599222557324316,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj2.npz
cycle78_rank22_obj2,target_nearest_diffusion_candidate,78.0,9_c2_x10_010723,future8_positive,24.49773808606248,0.9,0.48,0.1,10,early70,67,camera_timing,100.17686547799985,0.14713451862335206,0.09751348112642301,0.12702216896345117,0.02950868783702816,7.41453269904742e-06,0.8041789845373184,0.009986357934077539,0.8161649498977301,2.300856868011465e-05,0.007991737581051268,0.009790572355191499,0.012035719394171059,1.841296338674212e-05,2.2557478706361214e-05,2.773029748417012e-05,True,200,16.05305814373044,1.4483467713251792,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj2.npz
cycle78_rank22_obj2,target_nearest_diffusion_candidate,78.0,9_c2_x10_010723,future8_positive,24.49773808606248,0.9,0.48,0.1,10,middle70,67,camera_timing,100.17686547799985,0.14713451862335206,0.1085979628520072,0.11878370281605752,0.010185739964050325,1.9040956216909146e-06,0.10700326209574762,0.005049344271202674,0.5257136159572556,1.1633689200850961e-05,0.001791591628109318,0.005406071330630937,0.0091707971752786,4.127827111163869e-06,1.245558834577368e-05,2.1129516691841897e-05,True,200,16.76584250566923,0.6424212562801597,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj2.npz
cycle78_rank22_obj2,target_nearest_diffusion_candidate,78.0,9_c2_x10_010723,future8_positive,24.49773808606248,0.9,0.48,0.1,10,late70,67,camera_timing,100.17686547799985,0.14713451862335206,0.12177950868783703,0.10365488316357101,-0.018124625524266025,-4.507453492909283e-06,0.5316283508417532,0.0023261000004105134,0.27035423024657035,5.359334400945823e-06,-0.0009403531998302825,0.0017535368695210953,0.003249841765148693,-2.166573772408971e-06,4.040148947376604e-06,7.487635426902589e-06,False,200,17.0948574673767,1.792995395775061,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj2.npz
cycle78_rank22_obj2,target_nearest_diffusion_candidate,78.0,9_c2_x10_010723,future8_positive,24.49773808606248,0.9,0.48,0.125,12,full,96,camera_timing,100.17686547799985,0.1478541746735573,0.09661473936488915,0.10290593169562612,0.006291192330736967,1.3678602305405298e-06,0.07217955885280736,0.006015389331656875,0.7003042103560653,1.385945702013744e-05,0.003133124464481718,0.0054112845487511,0.007307957503403617,7.218718766165878e-06,1.2467599600322534e-05,1.6837534087841934e-05,True,200,22.98402986808799,1.0667124252364242,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj2.npz
cycle78_rank22_obj2,target_nearest_diffusion_candidate,78.0,9_c2_x10_010723,future8_positive,24.49773808606248,0.9,0.48,0.125,12,early70,67,camera_timing,100.17686547799985,0.1478541746735573,0.09661473936488915,0.12612342720191733,0.029508687837028175,7.36609935581318e-06,0.8073380670418231,0.009638775368663727,0.8122044733154704,2.2207738449401226e-05,0.007805508768561916,0.009939540407795289,0.012349979696460053,1.7983892202766657e-05,2.2900701099560346e-05,2.8454353220643963e-05,True,200,15.049368068925695,1.3942048279914603,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj2.npz
cycle78_rank22_obj2,target_nearest_diffusion_candidate,78.0,9_c2_x10_010723,future8_positive,24.49773808606248,0.9,0.48,0.125,12,middle70,67,camera_timing,100.17686547799985,0.1478541746735573,0.10739964050329538,0.11818454164170161,0.01078490113840623,1.938812386522979e-06,0.11164569631130183,0.005075812673752099,0.5317027108240424,1.1694672400324837e-05,0.0018496175676585014,0.0053370337215591585,0.009770001620466876,4.261518875885187e-06,1.2296525694472302e-05,2.2510083733555682e-05,True,200,15.644487237098375,0.5665142356607783,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj2.npz
cycle78_rank22_obj2,target_nearest_diffusion_candidate,78.0,9_c2_x10_010723,future8_positive,24.49773808606248,0.9,0.48,0.125,12,late70,67,camera_timing,100.17686547799985,0.1478541746735573,0.12058118633912522,0.10290593169562612,-0.017675254643499103,-4.43803581237338e-06,0.5236931582680576,0.002261212563796539,0.271937640389705,5.209833746987225e-06,-0.0009480458495318565,0.0016583465917351164,0.003151643622203665,-2.1842976373213975e-06,3.820830547357709e-06,7.261386905557244e-06,False,200,16.699888866658725,1.7845712340568973,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj2.npz
cycle78_rank22_obj2,target_nearest_diffusion_candidate,78.0,9_c2_x10_010723,future8_positive,24.49773808606248,0.9,0.48,0.2,19,full,96,camera_timing,100.17686547799985,0.15074777156114577,0.09436788496105453,0.10080886758538046,0.006440982624325936,1.3629578015295032e-06,0.0784623667869907,0.006199280789800771,0.7314308819905087,1.4283142939700978e-05,0.003976296128232813,0.005555040345893796,0.007384008841280449,9.161386279448402e-06,1.2798812956939307e-05,1.7012756370310154e-05,True,200,26.571994252672628,0.6714215303592338,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj2.npz
cycle78_rank22_obj2,target_nearest_diffusion_candidate,78.0,9_c2_x10_010723,future8_positive,24.49773808606248,0.9,0.48,0.2,19,early70,67,camera_timing,100.17686547799985,0.15074777156114577,0.09436788496105453,0.12327741162372678,0.028909526662672255,7.079097849667594e-06,0.8097832838516945,0.00922343750621007,0.7954435802711551,2.1250800014308003e-05,0.007165059445873783,0.009034831021981184,0.011520129214707445,1.6508296963293195e-05,2.081625067464465e-05,2.6542377710685954e-05,True,200,18.729954798237948,1.4900518376776242,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj2.npz
cycle78_rank22_obj2,target_nearest_diffusion_candidate,78.0,9_c2_x10_010723,future8_positive,24.49773808606248,0.9,0.48,0.2,19,middle70,67,camera_timing,100.17686547799985,0.15074777156114577,0.10455362492510485,0.11503894547633313,0.010485320551228278,1.9130295793832383e-06,0.11859802658193397,0.00499947628559896,0.5478113482525634,1.1518793362020004e-05,0.002043274750974332,0.005234385423680326,0.008661577271116794,4.707705026244861e-06,1.2060024016159471e-05,1.9956274032653093e-05,True,200,18.802829911140435,0.5982976951957163,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj2.npz
cycle78_rank22_obj2,target_nearest_diffusion_candidate,78.0,9_c2_x10_010723,future8_positive,24.49773808606248,0.9,0.48,0.2,19,late70,67,camera_timing,100.17686547799985,0.15074777156114577,0.1165368484122229,0.10080886758538046,-0.01572798082684243,-4.171038748551652e-06,0.5171010640929466,0.0031359283650960316,0.4060033640422963,7.225178953181257e-06,0.0009108525445096066,0.002651457805447273,0.004165343571805388,2.0986042625501336e-06,6.108958783750517e-06,9.596951589439614e-06,True,200,18.032125787643142,1.972581574816655,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj2.npz
cycle78_rank22_obj2,target_nearest_diffusion_candidate,78.0,9_c2_x10_010723,future8_positive,24.49773808606248,0.9,0.55,0.1,10,full,96,camera_timing,100.17686547799985,0.1488091185688973,0.09782608695652174,0.10234489496824621,0.004518808011724468,1.1347938306715787e-06,0.06570517389534158,0.0016128025410050036,0.12036357816756527,3.7158970544755285e-06,-0.001411259970319266,0.0011165935804486578,0.003078067818389989,-3.2515429716155886e-06,2.5726316093537078e-06,7.091868253570535e-06,False,200,23.20627406572958,0.23433099569319585,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj2.npz
cycle78_rank22_obj2,target_nearest_diffusion_candidate,78.0,9_c2_x10_010723,future8_positive,24.49773808606248,0.9,0.55,0.1,10,early70,67,camera_timing,100.17686547799985,0.1488091185688973,0.09782608695652174,0.12322911577918906,0.025403028822667317,6.368293845426483e-06,0.8069686168367387,-0.0030531716699339823,0.41888977906509517,-7.0345075275278955e-06,-0.006255306409040006,-0.0039855223515360035,-0.002658822484378826,-1.4412225966428175e-05,-9.182643497938952e-06,-6.125927004008815e-06,False,200,16.019021215885925,1.907211145776959,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj2.npz
cycle78_rank22_obj2,target_nearest_diffusion_candidate,78.0,9_c2_x10_010723,future8_positive,24.49773808606248,0.9,0.55,0.1,10,middle70,67,camera_timing,100.17686547799985,0.1488091185688973,0.10710796287249634,0.1162677088422081,0.009159745969711766,1.6332360518411906e-06,0.10700183232646165,0.00035634603747024105,0.005693937366227031,8.210212703314354e-07,-0.0032006809969498213,0.0006401944916164756,0.0029217238999826012,-7.374369016972388e-06,1.4750081086843597e-06,6.731651865559914e-06,False,200,16.071609861601143,0.8000358163562312,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj2.npz
cycle78_rank22_obj2,target_nearest_diffusion_candidate,78.0,9_c2_x10_010723,future8_positive,24.49773808606248,0.9,0.55,0.1,10,late70,67,camera_timing,100.17686547799985,0.1488091185688973,0.11809965803615047,0.10234489496824621,-0.015754763067904257,-3.930985041133081e-06,0.5321007176678274,0.006022881510913999,0.624309779238569,1.3876719001145855e-05,0.003459411311089584,0.006306340883571715,0.009628049566330975,7.970483660750402e-06,1.4529809395749232e-05,2.2183026200826567e-05,True,200,16.101569097148726,1.873834697401853,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj2.npz
