roi_id,cycleNo,source_stem,local_cycle_index,front_candidate_rank,object_candidate_rank,validation_score,validation_label,object_x_full_approx,object_y_full_approx,crop_x0,crop_y0,crop_x1,crop_y1,crop_size_full,output_size,n_frames,first_frame_index,last_frame_index,roi_mean_first,roi_mean_last,roi_mean_delta_last_minus_first,roi_norm_mean_first,roi_norm_mean_last,roi_norm_mean_delta_last_minus_first,stage_drift_xy_sampled,npz_path,preview_png,roi_norm_mean_delta,roi_norm_mean_slope,roi_norm_mean_slope_r2,high_fraction_delta,high_fraction_slope,low_fraction_delta,low_fraction_slope,high_radius2_delta_px2,high_radius2_slope_px2_per_frame,high_radius2_slope_um2_per_frame,centroid_path_px,first_last_corr,cumulative_abs_norm_change,temporal_diff_energy,cohort_role,event_reference_cycle,event_particles,n_event_particles,mean_drop_frac,global_frame_percentile,evidence_score,degradation_mode_hypothesis,front_quality_score,apparent_diffusion_proxy_ds_px2_per_frame,is_synchronized_reference,multicycle_physics_score
cycle158_rank6_obj3,158.0,18_c2_xN_HighHighCOV_170723,2,6,3,5.3452399511153725,control_multicycle_roi_candidate,1670.0884955752213,145.4513274336283,1574,49,1766,241,192,96,64,3878,5817,8258.9228515625,8410.654296875,151.7314453125,0.0729568228125572,0.0780672058463096,0.0051103830337524,0.2499999999999317,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle158_rank6_obj3.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle158_rank6_obj3.png,0.005110383033752441,3.107146653363748e-05,0.006743287436357881,0.015578190533253433,8.406157204089966e-05,-0.0005991611743559333,-4.737872473043169e-05,-31.58956045683931,-0.25237626906576194,-0.0023258996957100622,19.302541416408893,0.9775091806012308,0.016918113455176353,0.00015701467054896057,control,156.0,particle1,1.0,0.1656050955414012,0.9101123595505618,4.816527810967591,single_persistent_drop_needs_roi_qc,1.5361833653905674,-0.00018406116264,0,1.0384615384615385
cycle86_rank3_obj5,86.0,10_c2_x10_030723,1,3,5,5.394256624475365,event_multicycle_roi_candidate,1184.2469135802469,1085.9753086419753,1088,990,1280,1182,192,96,64,906,1812,8329.9814453125,8341.5458984375,11.564453125,0.0754702761769294,0.0760826990008354,0.0006124228239059,0.2236067977499281,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle86_rank3_obj5.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle86_rank3_obj5.png,0.0006124228239059448,0.00010247832853278853,0.09443318358228947,0.007189934092270811,0.0005004463531275962,-0.005991611743559,-0.0006405489731957725,23.814032284955942,0.07787271280812569,0.0007176749212396864,15.136795435222869,0.9832888623655408,0.013892009854316711,0.00011166217882419005,event,86.0,"particle0,particle1,particle2",3.0,0.1420951480652973,0.0786516853932584,12.399287527913966,synchronized_persistent_drop_low_frame_count,1.456577760966197,-0.0004042854948111,1,1.0
cycle58_rank4_obj2,58.0,7_c2_x10_290623,3,4,2,4.914744204591446,control_multicycle_roi_candidate,568.421052631579,176.8421052631579,472,81,664,273,192,96,64,2761,3681,8476.3818359375,8475.8076171875,-0.57421875,0.0878511443734169,0.0878535881638526,2.443790435791016e-06,0.2236067977500298,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle58_rank4_obj2.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle58_rank4_obj2.png,2.4437904357910156e-06,5.4117082703462667e-05,0.03982754108746489,0.0010485320551228416,0.00020328339774864656,0.0010485320551227861,-0.00039653276621521167,2.997070802371468,0.19237238584611327,0.00177290390795778,16.87151138873078,0.977566244044376,0.015561193227767944,0.0001362958864774555,control,60.0,particle3,1.0,0.1707317073170731,0.3707865168539326,5.37722440775176,single_persistent_drop_needs_roi_qc,1.1091514494562902,-0.0004637138116359,0,0.9423076923076923
cycle60_rank5_obj18,60.0,7_c2_x10_290623,5,5,18,4.517043565680912,event_multicycle_roi_candidate,1661.5873015873017,130.34920634920636,1566,34,1758,226,192,96,64,4603,5522,8054.798828125,8057.9775390625,3.1787109375,0.0759721472859382,0.0761133432388305,0.0001411959528923,0.1802775637732877,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle60_rank5_obj18.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle60_rank5_obj18.png,0.00014119595289230347,3.0176242090243238e-05,0.00995788243102258,-0.010185739964050311,-9.434250840032856e-05,-0.005692031156381061,-3.519454631648019e-05,-8.489149474945293,-0.25799285362793356,-0.0023776621390350357,13.765045789812342,0.8976052660202927,0.03010336495935917,5.8613291912479326e-05,event,60.0,particle3,1.0,0.1707317073170731,0.3707865168539326,5.37722440775176,single_persistent_drop_needs_roi_qc,1.236404564188312,7.914396233751553e-05,0,0.826923076923077
cycle60_rank1_obj1,60.0,7_c2_x10_290623,5,1,1,6.474067665989688,event_multicycle_roi_candidate,1330.3188405797102,115.18840579710144,1234,19,1426,211,192,96,64,4603,5522,8705.0771484375,8705.095703125,0.0185546875,0.0733746439218521,0.0733707398176193,-3.904104232788086e-06,0.1802775637732877,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle60_rank1_obj1.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle60_rank1_obj1.png,-3.904104232788086e-06,2.1272061406311014e-05,0.011084835866150056,-0.0007489514679449027,7.996702967493883e-05,-0.0073397243858597805,-0.00013109394101005982,0.4035541064337167,-0.30007243358716595,-0.0027654675479393217,15.730991350190203,0.8846008370102413,0.028096143156290054,5.2014180255355313e-05,event,60.0,particle3,1.0,0.1707317073170731,0.3707865168539326,5.37722440775176,single_persistent_drop_needs_roi_qc,1.990971834925495,0.0002043384224409,0,0.8269230769230769
cycle158_rank1_obj2,158.0,18_c2_xN_HighHighCOV_170723,2,1,2,4.934436160019414,control_multicycle_roi_candidate,1345.6046511627908,128.41860465116278,1250,32,1442,224,192,96,64,3878,5817,8823.33203125,8933.904296875,110.572265625,0.0708280876278877,0.0741736218333244,0.0033455342054367,0.2499999999999317,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle158_rank1_obj2.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle158_rank1_obj2.png,0.0033455342054367065,1.9744114656915987e-05,0.0060218629726844775,0.019472738166566805,4.742673443991416e-05,-0.0022468544038346527,-3.515682440188362e-05,-51.335513857536625,-0.31299328171924834,-0.002884546084324593,18.229221350713825,0.968946776006864,0.016594000160694122,0.00013261829735711217,control,156.0,particle1,1.0,0.1656050955414012,0.9101123595505618,4.816527810967591,single_persistent_drop_needs_roi_qc,0.8210227064111154,4.313350247664821e-05,0,0.8269230769230769
cycle90_rank6_obj3,90.0,10_c2_x10_030723,5,6,3,4.681975244797292,control_multicycle_roi_candidate,572.7058823529412,232.7843137254902,477,137,669,329,192,96,64,4534,5439,8524.96875,8516.6845703125,-8.2841796875,0.0903228223323822,0.0896854922175407,-0.0006373301148414,0.2500000000000227,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle90_rank6_obj3.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle90_rank6_obj3.png,-0.0006373301148414612,4.899159957392079e-05,0.021430866795815073,-0.010335530257639336,0.0001965894725406435,-0.004194128220491311,-0.0005539463158171969,-9.79299906442759,-0.13778206446824065,-0.0012697995061393059,15.75836278591848,0.992752969904099,0.011416483670473099,0.00014837949129287153,control,86.0,"particle0,particle1,particle2",3.0,0.1420951480652973,0.0786516853932584,12.399287527913966,synchronized_persistent_drop_low_frame_count,1.289483423927142,0.0008126134183213,1,0.7884615384615383
cycle116_rank3_obj9,116.0,13_c2_x6_100723,1,3,9,5.098809654631046,event_multicycle_roi_candidate,820.927536231884,380.1159420289855,725,284,917,476,192,96,64,909,1818,8144.91845703125,8128.3359375,-16.58251953125,0.0768414735794067,0.0757836624979972,-0.0010578110814094,0.2499999999999317,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle116_rank3_obj9.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle116_rank3_obj9.png,-0.0010578110814094543,0.00016849236392276173,0.17137948509109935,-0.005092869982025183,0.0008238740488590684,0.005242660275614153,-0.0011710528337250928,0.9325434439177798,0.1015323921894472,0.0009357225264179453,15.008846548535088,0.9963842900257248,0.008868161588907242,8.960809645941481e-05,event,116.0,"particle0,particle1,particle2",3.0,0.1917019578422557,0.0112359550561797,12.929917335181958,synchronized_persistent_drop_low_frame_count,1.2773770940661642,-0.0001916121872806,1,0.7692307692307693
cycle86_rank5_obj8,86.0,10_c2_x10_030723,1,5,8,5.911487633945073,event_multicycle_roi_candidate,1660.7096774193549,191.1290322580645,1565,95,1757,287,192,96,64,906,1812,8213.4951171875,8221.01953125,7.5244140625,0.0837045386433601,0.0840370431542396,0.0003325045108795,0.2236067977499281,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle86_rank5_obj8.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle86_rank5_obj8.png,0.0003325045108795166,7.963398328194218e-05,0.05577074418808803,0.008538046734571647,0.0004081991256197383,0.005841821449970086,-0.0005942367498688664,16.00868295700832,-0.039243480627836634,-0.0003616679174661424,14.608345369440102,0.9764818126773752,0.014942669309675694,6.303522968664765e-05,event,86.0,"particle0,particle1,particle2",3.0,0.1420951480652973,0.0786516853932584,12.399287527913966,synchronized_persistent_drop_low_frame_count,1.9606669965442456,0.000766356757609,1,0.75
cycle62_rank2_obj2,62.0,7_c2_x10_290623,7,2,2,6.583976584591412,control_multicycle_roi_candidate,1324.629213483146,108.42696629213484,1229,12,1421,204,192,96,64,6444,7363,8705.89453125,8694.2001953125,-11.6943359375,0.0735113322734832,0.0728650391101837,-0.0006462931632995,0.2500000000000909,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle62_rank2_obj2.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle62_rank2_obj2.png,-0.0006462931632995605,1.7623845726634023e-05,0.007038505039046128,0.005542240862792092,6.123981371135554e-05,0.009436788496105464,-0.00011988024458066304,-37.920571990988265,-0.2276221427037815,-0.0020977656671580503,15.731490349953997,0.8895254399924661,0.028443023562431335,4.3771615310106426e-05,control,60.0,particle3,1.0,0.1707317073170731,0.3707865168539326,5.37722440775176,single_persistent_drop_needs_roi_qc,2.079343177314194,0.0004230040251199,0,0.7115384615384617
cycle118_rank3_obj9,118.0,13_c2_x6_100723,3,3,9,4.255431422335417,control_multicycle_roi_candidate,820.2424242424242,379.8787878787879,724,284,916,476,192,96,64,2729,3637,8112.41845703125,8085.529296875,-26.88916015625,0.0737419798970222,0.0720736905932426,-0.0016682893037796,0.2500000000000227,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle118_rank3_obj9.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle118_rank3_obj9.png,-0.001668289303779602,0.0001242752345585893,0.09204624252725413,-0.008987417615338555,0.0006060574261967337,0.006890353505092872,-0.0008708515495888171,5.036373183966475,0.0036585818428755603,3.371749026394117e-05,15.814941887300185,0.9958874229816702,0.008999908342957497,8.807877020444721e-05,control,116.0,"particle0,particle1,particle2",3.0,0.1917019578422557,0.0112359550561797,12.929917335181958,synchronized_persistent_drop_low_frame_count,0.6340187053993103,0.0002160601566223,1,0.673076923076923
cycle88_rank3_obj6,88.0,10_c2_x10_030723,3,3,6,4.328278429709984,control_multicycle_roi_candidate,1182.9565217391305,1082.8695652173913,1087,987,1279,1179,192,96,64,2720,3626,8322.5498046875,8318.69140625,-3.8583984375,0.0769231393933296,0.0768941342830658,-2.9005110263824463e-05,0.2121320343559321,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle88_rank3_obj6.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle88_rank3_obj6.png,-2.9005110263824463e-05,7.164959280645879e-05,0.043429248220453354,0.003295386458957439,0.00037649557103571586,-0.002696225284601561,-0.0008319911190267672,1.3546880721529533,-0.37675326396337083,-0.003472158080686426,15.665576730415419,0.9947716075442623,0.009140272624790668,0.00012521055759862065,control,86.0,"particle0,particle1,particle2",3.0,0.1420951480652973,0.0786516853932584,12.399287527913966,synchronized_persistent_drop_low_frame_count,0.7769960856294926,-0.0005971468921385,1,0.6538461538461537
cycle157_rank6_obj3,157.0,18_c2_xN_HighHighCOV_170723,1,6,3,4.265081182236891,control_multicycle_roi_candidate,1670.5882352941176,144.57142857142858,1575,49,1767,241,192,96,64,1939,3877,8761.51171875,8254.6328125,-506.87890625,0.0939787328243255,0.078283816576004,-0.0156949162483215,0.2236067977499789,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle157_rank6_obj3.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle157_rank6_obj3.png,-0.015694916248321533,-7.432338836237863e-05,0.03743989143732074,-0.07414619532654287,-0.0003907818888720601,0.057369682444577574,0.00034250126745632824,21.60569985388861,0.014572635100468799,0.00013430140508592046,18.528624104573886,0.9426994291705862,0.028034836053848267,6.352157652145252e-05,control,156.0,particle1,1.0,0.1656050955414012,0.9101123595505618,4.816527810967591,single_persistent_drop_needs_roi_qc,0.7929458469284842,-0.0001588091189099,0,0.5961538461538461
cycle118_rank4_obj1,118.0,13_c2_x6_100723,3,4,1,5.013327036600357,control_multicycle_roi_candidate,586.0,232.0,490,136,682,328,192,96,64,2729,3637,8521.1181640625,8506.048828125,-15.0693359375,0.0879905819892883,0.0869606286287307,-0.0010299533605575,0.2500000000000227,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle118_rank4_obj1.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle118_rank4_obj1.png,-0.0010299533605575562,6.571603075843298e-05,0.044415874852478665,-0.01033553025763928,0.00023222982330232259,0.009286998202516439,-0.000489321817587244,-2.720128158257239,0.0867770715025407,0.0007997374909674151,15.057543150809,0.9937530478484956,0.010174311697483063,0.0001240610727109015,control,116.0,"particle0,particle1,particle2",3.0,0.1917019578422557,0.0112359550561797,12.929917335181958,synchronized_persistent_drop_low_frame_count,1.1051828859084512,-0.0001242756586803,1,0.5384615384615385
cycle157_rank1_obj1,157.0,18_c2_xN_HighHighCOV_170723,1,1,1,5.056884750693399,control_multicycle_roi_candidate,1346.1146496815286,126.62420382165604,1250,31,1442,223,192,96,64,1939,3877,9191.341796875,8822.22265625,-369.119140625,0.0847729295492172,0.0741302669048309,-0.0106426626443862,0.2236067977499789,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle157_rank1_obj1.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle157_rank1_obj1.png,-0.010642662644386292,-5.120252695739695e-05,0.04058884088691839,-0.05032953864589579,-0.0002792759093313356,0.03984421809466748,0.00017882245076672828,62.57726095141652,0.18199839912676335,0.001677297246352251,16.466804633732526,0.9304727596115439,0.025450242683291435,5.64365582249593e-05,control,156.0,particle1,1.0,0.1656050955414012,0.9101123595505618,4.816527810967591,single_persistent_drop_needs_roi_qc,0.9462923571539248,9.42143912560918e-05,0,0.5384615384615384
cycle86_rank2_obj6,86.0,10_c2_x10_030723,1,2,6,6.600365262271105,event_multicycle_roi_candidate,1335.859296482412,171.678391959799,1240,76,1432,268,192,96,64,906,1812,8857.2548828125,8861.24609375,3.9912109375,0.0743529051542282,0.0744847282767295,0.0001318231225013,0.2236067977499281,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle86_rank2_obj6.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle86_rank2_obj6.png,0.0001318231225013733,6.188178202990187e-05,0.060114484258685486,0.0017974835230677444,0.00030122320509528406,0.0035949670461354333,-0.0004235930960391715,4.545769613543598,-0.11329788869258509,-0.001044153342190864,16.06856611507289,0.9814219998025561,0.012955042533576488,5.5853870435385033e-05,event,86.0,"particle0,particle1,particle2",3.0,0.1420951480652973,0.0786516853932584,12.399287527913966,synchronized_persistent_drop_low_frame_count,2.198397308847956,-0.0003828212075766,1,0.40384615384615385
cycle116_rank5_obj43,116.0,13_c2_x6_100723,1,5,43,4.3043625905483625,event_multicycle_roi_candidate,1247.2,1177.6,1151,1008,1343,1200,192,96,64,909,1818,8631.3662109375,8609.0009765625,-22.365234375,0.0872716531157493,0.0860271751880645,-0.0012444779276847,0.2499999999999317,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle116_rank5_obj43.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle116_rank5_obj43.png,-0.001244477927684784,0.00014979530504525987,0.12303133880639971,-0.0035949670461353778,0.0004913416546505206,0.008987417615338555,-0.00062858426773945,2.1146493237245068,-0.30068442472369705,-0.0027711076582535923,11.646905560730179,0.9973971209121252,0.008248517289757729,8.47303235786967e-05,event,116.0,"particle0,particle1,particle2",3.0,0.1917019578422557,0.0112359550561797,12.929917335181958,synchronized_persistent_drop_low_frame_count,1.1308900021649042,4.206349207174184e-05,1,0.326923076923077
cycle116_rank1_obj6,116.0,13_c2_x6_100723,1,1,6,5.030580641918212,event_multicycle_roi_candidate,1199.1515151515152,1088.4242424242425,1103,992,1295,1184,192,96,64,909,1818,8380.73828125,8359.5556640625,-21.1826171875,0.0784702599048614,0.0773056596517562,-0.0011646002531051,0.2499999999999317,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle116_rank1_obj6.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle116_rank1_obj6.png,-0.0011646002531051636,0.0001368858498408574,0.1253825832986415,-0.004793289394847244,0.0006227476587722262,0.00149790293588975,-0.0007510158854526765,-1.2488091205071896,0.04637478623364952,0.00042739002992931395,13.642116228820912,0.9977164105512066,0.007475275080651045,8.05146773927845e-05,event,116.0,"particle0,particle1,particle2",3.0,0.1917019578422557,0.0112359550561797,12.929917335181958,synchronized_persistent_drop_low_frame_count,1.108391242725916,-4.8077049369703184e-05,1,0.326923076923077
cycle116_rank8_obj20,116.0,13_c2_x6_100723,1,8,20,4.20806016995098,event_multicycle_roi_candidate,88.47058823529412,1086.1176470588234,0,990,192,1182,192,96,64,909,1818,8550.890625,8555.021484375,4.130859375,0.1114286333322525,0.1116872653365135,0.000258632004261,0.2499999999999317,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle116_rank8_obj20.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle116_rank8_obj20.png,0.00025863200426101685,0.00011573647073855541,0.15652727722229054,-0.0022468544038346527,0.00020191169176339758,0.006740563211503903,-0.00022112586335174643,7.723209642387246,-0.3363119710567224,-0.0030994511252587535,11.763225854987061,0.9932063481313108,0.00911361537873745,8.319666812894866e-05,event,116.0,"particle0,particle1,particle2",3.0,0.1917019578422557,0.0112359550561797,12.929917335181958,synchronized_persistent_drop_low_frame_count,1.0844116535413544,5.145228727107179e-05,1,0.25
cycle118_rank1_obj7,118.0,13_c2_x6_100723,3,1,7,4.326672628497259,control_multicycle_roi_candidate,1196.1739130434785,1087.304347826087,1100,991,1292,1183,192,96,64,2729,3637,8322.767578125,8307.140625,-15.626953125,0.0751232802867889,0.0741607248783111,-0.0009625554084777,0.2500000000000227,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle118_rank1_obj7.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle118_rank1_obj7.png,-0.0009625554084777832,9.705775328690067e-05,0.061390266864670084,-0.005242660275614153,0.0004458901768293621,0.009586578789694433,-0.0005007275528545724,9.607421520595153,0.09330606647334241,0.0008599087086183237,12.86035542069292,0.9964270244395242,0.007994629442691803,8.05388845037669e-05,control,116.0,"particle0,particle1,particle2",3.0,0.1917019578422557,0.0112359550561797,12.929917335181958,synchronized_persistent_drop_low_frame_count,0.5779761010946141,-0.0001603300240653,1,0.25
cycle88_rank4_obj8,88.0,10_c2_x10_030723,3,4,8,4.122451717220647,control_multicycle_roi_candidate,1660.7633587786258,189.7404580152672,1565,94,1757,286,192,96,64,2720,3626,8219.876953125,8219.013671875,-0.86328125,0.0846538990736007,0.0847052782773971,5.137920379638672e-05,0.2121320343559321,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle88_rank4_obj8.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle88_rank4_obj8.png,5.137920379638672e-05,7.886104029859186e-05,0.050181562678704106,0.00149790293588975,0.0004831079894740777,-0.0020970641102456833,-0.0014034163983609766,0.06271648702795574,-0.6185831300070882,-0.005700862126145325,14.271979205762065,0.9975350895222352,0.006869541946798563,7.042353536235169e-05,control,86.0,"particle0,particle1,particle2",3.0,0.1420951480652973,0.0786516853932584,12.399287527913966,synchronized_persistent_drop_low_frame_count,0.5810432952277503,4.176205234778402e-06,1,0.07692307692307687
cycle58_rank1_obj1,58.0,7_c2_x10_290623,3,1,1,4.759075493154626,control_multicycle_roi_candidate,1326.2222222222222,117.88888888888889,1230,22,1422,214,192,96,64,2761,3681,8721.216796875,8718.95703125,-2.259765625,0.0734227523207664,0.0732854008674621,-0.0001373514533042,0.2236067977500298,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle58_rank1_obj1.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle58_rank1_obj1.png,-0.00013735145330429077,2.7305927919053448e-05,0.018011818535759838,0.00014979029358896945,9.991506396539384e-05,0.002696225284601561,-6.372603080961446e-05,-6.451802622634887,-0.2084865551543176,-0.0019214120923021912,17.130788609101,0.9835698918782797,0.011888222768902779,5.518575926544145e-05,control,60.0,particle3,1.0,0.1707317073170731,0.3707865168539326,5.37722440775176,single_persistent_drop_needs_roi_qc,0.7330214581610461,-3.551275259375952e-05,0,0.05769230769230771
cycle88_rank2_obj4,88.0,10_c2_x10_030723,3,2,4,4.505572339544418,control_multicycle_roi_candidate,1335.142857142857,170.57142857142858,1239,75,1431,267,192,96,64,2720,3626,8867.92578125,8869.2841796875,1.3583984375,0.0745094120502471,0.0746501311659812,0.0001407191157341,0.2121320343559321,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle88_rank2_obj4.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle88_rank2_obj4.png,0.00014071911573410034,7.362758617971056e-05,0.0807321682579566,0.0022468544038346527,0.00040290091125172055,-0.0020970641102456833,-0.0008348751308607476,-0.8578841853651511,-0.4561534367472173,-0.004203910073062355,17.918251642647785,0.9966878105986634,0.006900069769471884,6.141248013591394e-05,control,86.0,"particle0,particle1,particle2",3.0,0.1420951480652973,0.0786516853932584,12.399287527913966,synchronized_persistent_drop_low_frame_count,0.6746893715851342,9.537964091090544e-05,1,0.0
cycle90_rank4_obj6,90.0,10_c2_x10_030723,5,4,6,4.14051848376339,control_multicycle_roi_candidate,1660.504854368932,188.4660194174757,1565,92,1757,284,192,96,64,4534,5439,8212.4716796875,8206.31640625,-6.1552734375,0.0847082734107971,0.0844137147068977,-0.0002945587038993,0.2500000000000227,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle90_rank4_obj6.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle90_rank4_obj6.png,-0.00029455870389938354,4.813724876323457e-05,0.01932377254144857,-0.0008987417615338722,0.00013949221090473312,-0.010335530257639336,-0.0003974278043705856,-20.859289966062533,-0.32109841965588953,-0.002959243035548678,15.404379039673294,0.9952836643901297,0.008363395929336548,5.798030542791821e-05,control,86.0,"particle0,particle1,particle2",3.0,0.1420951480652973,0.0786516853932584,12.399287527913966,synchronized_persistent_drop_low_frame_count,0.6170181321033799,-4.182761907343454e-05,1,-0.15384615384615385
cycle116_rank2_obj2,116.0,13_c2_x6_100723,1,2,2,5.324312767584873,event_multicycle_roi_candidate,1348.6176470588234,177.44117647058823,1253,81,1445,273,192,96,64,909,1818,8875.732421875,8868.9501953125,-6.7822265625,0.0760023072361946,0.0758116021752357,-0.0001907050609588,0.2499999999999317,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle116_rank2_obj2.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle116_rank2_obj2.png,-0.0001907050609588623,6.681091285177656e-05,0.12575845908621386,0.0010485320551228416,0.00029219737971235765,-0.00149790293588975,-0.00032703871173763246,-4.502959026747931,-0.07725746609315713,-0.0007120048075145362,16.66769908041314,0.9979397222647065,0.006281148176640272,4.405506479088217e-05,event,116.0,"particle0,particle1,particle2",3.0,0.1917019578422557,0.0112359550561797,12.929917335181958,synchronized_persistent_drop_low_frame_count,1.2552609026042028,2.589131439578409e-05,1,-0.4423076923076923
cycle90_rank3_obj4,90.0,10_c2_x10_030723,5,3,4,4.637619571135867,control_multicycle_roi_candidate,1335.5280898876404,172.67415730337078,1240,77,1432,269,192,96,64,4534,5439,8886.37109375,8883.4267578125,-2.9443359375,0.0769884884357452,0.0768617168068885,-0.0001267716288566,0.2500000000000227,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle90_rank3_obj4.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle90_rank3_obj4.png,-0.00012677162885665894,3.513235619271208e-05,0.022783663995034953,-0.005242660275614097,7.77037147992804e-05,-0.00149790293588975,-0.00027007519143528754,-13.543449159951138,-0.2625186596435761,-0.0024193719672751975,14.722291045853755,0.9963854147312936,0.007396670524030924,5.2347604651004076e-05,control,86.0,"particle0,particle1,particle2",3.0,0.1420951480652973,0.0786516853932584,12.399287527913966,synchronized_persistent_drop_low_frame_count,0.8739415527028875,0.0003002383650249,1,-0.46153846153846156
