cycleNo,particle0,particle1,particle2,particle3,addrs,n_frames,particle0_norm,particle0_abrupt_drop,particle1_norm,particle1_abrupt_drop,particle2_norm,particle2_abrupt_drop,particle3_norm,particle3_abrupt_drop,particle0_norm_delta_prev,particle0_norm_abs_delta_prev,particle0_norm_rolling3_slope,particle0_norm_rolling5_mean,particle0_norm_rolling5_std,particle1_norm_delta_prev,particle1_norm_abs_delta_prev,particle1_norm_rolling3_slope,particle1_norm_rolling5_mean,particle1_norm_rolling5_std,particle2_norm_delta_prev,particle2_norm_abs_delta_prev,particle2_norm_rolling3_slope,particle2_norm_rolling5_mean,particle2_norm_rolling5_std,particle3_norm_delta_prev,particle3_norm_abs_delta_prev,particle3_norm_rolling3_slope,particle3_norm_rolling5_mean,particle3_norm_rolling5_std,particle_norm_mean,particle_norm_std,particle_norm_min,particle_norm_max,particle_norm_range,particle_norm_cv,mean_delta_prev,mean_abs_delta_prev,max_abs_delta_prev,delta_std_across_particles,drop_count,any_abrupt_drop,synchronized_drop_2plus,synchronized_drop_3plus,cycle_gap,frames_percentile,future_any_drop_within_4cycles,future_sync2_drop_within_4cycles,cycles_to_next_drop_within_4,future_any_drop_within_8cycles,future_sync2_drop_within_8cycles,cycles_to_next_drop_within_8,future_any_drop_within_16cycles,future_sync2_drop_within_16cycles,cycles_to_next_drop_within_16,charge_capacity_mAh,discharge_capacity_mAh,capacity_mAh,coulombic_efficiency_pct,V_min,V_max,n_points,echem_shape_points,echem_shape_duration_s,shape_V_min,shape_V_max,shape_V_range,shape_V_mean,shape_V_std,shape_I_mean_mA,shape_I_abs_mean_mA,shape_I_pos_fraction,shape_I_neg_fraction,shape_charge_mAh_signed,shape_charge_mAh_abs,shape_charge_mAh_pos,shape_charge_mAh_neg_abs,shape_dVdt_slope,shape_dIdt_slope,shape_V_q05,shape_I_q05,shape_V_q10,shape_I_q10,shape_V_q25,shape_I_q25,shape_V_q50,shape_I_q50,shape_V_q75,shape_I_q75,shape_V_q90,shape_I_q90,shape_V_q95,shape_I_q95,shape_dVdt_abs_median,shape_dVdt_abs_p95,shape_dVdt_sign_consistency,all_dq_abs_total_mAh,all_dq_abs_lowV_frac,all_dq_abs_midV_frac,all_dq_abs_highV_frac,all_dq_abs_peak_voltage,all_dq_abs_peak_frac,all_dq_abs_entropy,all_dqdv_abs_integral_proxy,pos_dq_abs_total_mAh,pos_dq_abs_lowV_frac,pos_dq_abs_midV_frac,pos_dq_abs_highV_frac,pos_dq_abs_peak_voltage,pos_dq_abs_peak_frac,pos_dq_abs_entropy,pos_dqdv_abs_integral_proxy,neg_dq_abs_total_mAh,neg_dq_abs_lowV_frac,neg_dq_abs_midV_frac,neg_dq_abs_highV_frac,neg_dq_abs_peak_voltage,neg_dq_abs_peak_frac,neg_dq_abs_entropy,neg_dqdv_abs_integral_proxy,shape_block_mode,shape_block_nunique,cycle_state_pc1,cycle_state_pc2,cycle_state_pc3,cycle_state_pc4,cycle_state_pc5,cycle_state_pc6,cycle_state_pc7,cycle_state_pc8,degradation_state_axis,degradation_axis_oriented_to,cycle_state_cluster,state_step_norm,axis_step,transferred_masked_residual_signature,source_stem,local_cycle_index,cycleNo_int,cycles_to_next_event,cycles_since_prev_event,nearest_event_abs_delta,current_any_event,event_relative_bin,future_event_within_8cycles,future_event_within_16cycles,future_event_within_32cycles,past_event_within_16cycles,already_in_existing_video_cohort,masked_residual_z,cycle_state_abs_pc2_z,low_frame_z,sampling_priority,selection_reason,pre_event_sampling_rank
138,419,153,282,19,D://NMC_degradation_3_160623_Halfthedata\16_c2_x10_HighHighCOV_130723chopped\16_c2_x10_HighHighCOV_130723_cycle2.hdf5,1257.0,1.180281690140845,False,1.2540983606557377,False,1.1557377049180328,False,1.0555555555555556,False,-0.0056338028169014,0.0056338028169014,0.0028169014084509,1.1464788732394366,0.0468402511220157,-0.0409836065573772,0.0409836065573772,0.0245901639344262,1.2081967213114757,0.0701765730918154,0.0081967213114757,0.0081967213114757,0.0102459016393443,1.1131147540983608,0.0464219630807993,-0.1111111111111111,0.1111111111111111,-0.0277777777777778,1.1444444444444444,0.0633430791721743,1.1614183278175427,0.082025628012528,1.0555555555555556,1.2540983606557377,0.198542805100182,0.0706253948709978,-0.0373829497934785,0.0414813104492163,0.1111111111111111,0.0533364204904002,0,0,0,0,1.0,1.0,0,0,,0,0,,0,0,,0.8743894001747483,0.8607193130087532,0.8607193130087532,98.43661334832476,2.978542,4.606413,89373.0,89373.0,12470.609990358353,2.978542,4.606413,1.6278709999999998,3.923026727546352,0.2662157704340633,0.0099367392501091,0.500889,0.5099191030848242,0.4900808969151757,0.0137827910973973,1.735108713183502,0.8744457521404494,0.8606629610430522,-3.088388344807053e-05,-0.0001197518262524,3.514217,-0.500889,3.595099,-0.500889,3.746053,-0.500889,3.90357,0.500889,4.11089,0.500889,4.290028,0.500889,4.365697,0.500889,0.0,0.006437882810766,0.0079219442330931,1.5168936429058768,0.0784920537298052,0.5596009983670607,0.361906947903134,3.825,0.0970542746596947,2.83092405407646,0.9318266882977072,0.6617842857258219,0.0013855038843594,0.5481447064779714,0.4504697896376691,3.825,0.1501579984685311,2.372108973430535,0.4465092348411116,0.855109357180053,0.1381661791335184,0.5684672256878566,0.2933665951786249,3.625,0.1008988124348303,2.8940958184063006,0.5579788981620066,galvanostatic_4,2.0,8.647153340793855,-0.6334526744083835,-1.059104912155181,-1.412071788870529,-0.7991567562918372,-0.2143712349669521,0.9619679004904872,-0.5126837580568354,-8.647153340793855,mean_abs_delta_prev,0,1.9863845249585004,0.8592625063601584,0.3505624278990755,16_c2_x10_HighHighCOV_130723,2,138,18.0,22.0,18.0,0,far_pre_event_17_32,0,0,1,0,False,0.10135623968489568,0.17957872439817069,-1.5006986166398237,0.9022758685809495,far_pre_event_17_32,21
141,403,146,270,19,D://NMC_degradation_3_160623_Halfthedata\16_c2_x10_HighHighCOV_130723chopped\16_c2_x10_HighHighCOV_130723_cycle5.hdf5,1251.0,1.1352112676056338,False,1.1967213114754098,False,1.1065573770491803,False,1.0555555555555556,False,0.0,0.0,-0.0169014084507042,1.1611267605633804,0.0244275869168194,-0.016393442622951,0.016393442622951,-0.0122950819672128,1.2360655737704918,0.0390528827854789,0.0,0.0,-0.0122950819672128,1.1295081967213114,0.0227449785664104,-0.0555555555555555,0.0555555555555555,-0.0277777777777776,1.1,0.0464811125852266,1.123511377921445,0.0588841057462289,1.0555555555555556,1.1967213114754098,0.1411657559198542,0.0524107783004099,-0.0179872495446266,0.0179872495446266,0.0555555555555555,0.0262106856669547,0,0,0,0,1.0,0.9550561797752808,0,0,,0,0,,1,0,15.0,0.8730159168463398,0.8573090855082833,0.8573090855082833,98.2008539552411,2.977384,4.607572,62312.0,62312.0,12436.228402853012,2.977384,4.607572,1.6301880000000004,3.92939800613044,0.2680214493733353,0.0217840735331878,0.5008889999999999,0.5217454101938631,0.4782545898061369,0.0158167475463875,1.7303250023546233,0.8730708749505052,0.8572541274041178,-3.125596188209225e-05,-0.0001205676039804,3.510935,-0.500889,3.594712,-0.500889,3.753774,-0.500889,3.9125455,0.500889,4.119577,0.500889,4.293116,0.500889,4.368207,0.500889,0.0,0.0064224422080975,0.007061353533084,1.513501284041189,0.0799678692846648,0.5582866258009485,0.3617455049143867,3.875,0.097953011831809,2.8333695266062286,0.928421313395258,0.6613986613936819,0.0018848716184292,0.5469367138158905,0.4511784145656801,3.825,0.150531649685654,2.3765233925644003,0.438706735424733,0.8521026226475126,0.1405755810337428,0.5670963822719752,0.2923280366942818,3.625,0.1010033945101789,2.895941445003269,0.5555971119259767,galvanostatic_10,2.0,8.363216158873993,-0.0166340074671074,-1.1972354760043935,-1.8126813622388265,-2.5411059250629977,-1.266677664140121,-0.860319308938845,-0.9729752503771676,-8.363216158873993,mean_abs_delta_prev,0,0.4590175467172961,0.2574285986328526,0.3267015695226809,16_c2_x10_HighHighCOV_130723,5,141,15.0,25.0,15.0,0,mid_pre_event_9_16,0,1,1,0,False,0.09847973809368993,0.004715606963634046,-1.4605053644938881,1.8753272755679675,mid_pre_event_9_16,22
143,395,142,263,20,D://NMC_degradation_3_160623_Halfthedata\16_c2_x10_HighHighCOV_130723chopped\16_c2_x10_HighHighCOV_130723_cycle7.hdf5,1247.0,1.1126760563380282,False,1.1639344262295082,False,1.0778688524590163,False,1.1111111111111112,False,-0.0112676056338028,0.0112676056338028,-0.0112676056338027,1.1352112676056338,0.0210797599254855,-0.0163934426229508,0.0163934426229508,-0.0163934426229507,1.1950819672131143,0.0234718378086469,-0.0204918032786887,0.0204918032786887,-0.0143442622950817,1.1040983606557375,0.0191354385736513,0.0555555555555555,0.0555555555555555,0.0277777777777778,1.088888888888889,0.0304290309725096,1.116397611534416,0.0355246913524057,1.0778688524590163,1.1639344262295082,0.0860655737704918,0.031820823499953,0.0018506760050283,0.0259271017727494,0.0555555555555555,0.0360015631408204,0,0,0,0,1.0,0.9269662921348316,0,0,,0,0,,1,0,13.0,0.8699259267654307,0.8543287971418785,0.8543287971418785,98.20707382736072,2.969855,4.600429,51205.0,51205.0,12392.599969387054,2.969855,4.600429,1.6305740000000002,3.922834879015721,0.2647938093531899,0.0097135587735572,0.500889,0.5096963187188751,0.4903036812811249,0.0156861776330016,1.724254723907309,0.8699704507701554,0.8542842731371536,-3.121792977237531e-05,-0.0001212696862108,3.514409,-0.500889,3.594326,-0.500889,3.749334,-0.500889,3.904535,0.500889,4.108766999999999,0.500889,4.284970399999999,0.500889,4.363381,0.500889,0.0,0.003233567058371,0.0076751816264354,1.5085037499398757,0.0811615969369927,0.5580462944474881,0.360792108615519,3.825,0.0982231096937282,2.835308853499116,0.9251366389626446,0.6602357014964717,0.0030177418056012,0.5433000614749761,0.4536821967194226,3.825,0.1517177217298835,2.385694874755913,0.4350387583263522,0.8482680484434693,0.141983601378842,0.5695237861305342,0.2884926124906236,3.625,0.1027262269324704,2.893887706350609,0.5531664631706045,galvanostatic_14,2.0,7.630366079984196,-0.3090985559899815,-1.5607250710423155,-2.481780077101877,-2.117916684647557,-1.6291921784820744,-1.452596097939564,-1.7646452277142408,-7.630366079984196,mean_abs_delta_prev,0,0.6346872029119099,0.5443101231411536,0.2351301084038065,16_c2_x10_HighHighCOV_130723,7,143,13.0,27.0,13.0,0,mid_pre_event_9_16,0,1,1,0,True,0.08744051018904486,0.0876269477429217,-1.4337098630632643,1.4850041697086993,source_fill,23
144,428,160,287,19,D://NMC_degradation_3_160623_Halfthedata\16_c2_x10_HighHighCOV_130723chopped\16_c2_x10_HighHighCOV_130723_cycle8.hdf5,1245.0,1.2056338028169014,False,1.3114754098360657,False,1.1762295081967211,False,1.0555555555555556,False,0.0929577464788731,0.0929577464788731,0.0408450704225352,1.1425352112676057,0.0364894758641371,0.1475409836065575,0.1475409836065575,0.0655737704918034,1.213114754098361,0.0579595722284044,0.0983606557377048,0.0983606557377048,0.0389344262295081,1.1131147540983606,0.037180060426365,-0.0555555555555555,0.0555555555555555,1.6113064868195182e-16,1.077777777777778,0.0304290309725098,1.1872235691013109,0.1052533321684664,1.0555555555555556,1.3114754098360657,0.2559198542805101,0.0886550224471535,0.0708259575668949,0.0986037353446727,0.1475409836065575,0.0877600094256835,0,0,0,0,1.0,0.898876404494382,0,0,,0,0,,1,0,12.0,0.8678291509605962,0.8509060544277643,0.8509060544277643,98.04995067126984,2.993406,4.603517,48946.0,48946.0,12352.92996931076,2.993406,4.603517,1.6101110000000003,3.923586247170351,0.2684685656420018,0.0092306190087034,0.500889,0.5092142360969232,0.4907857639030769,0.0171471056079731,1.7187352053883604,0.8679411554981667,0.8507940498901937,-3.30528077633037e-05,-0.0001214670429847,3.505337,-0.500889,3.586798,-0.500889,3.744701,-0.500889,3.9068515,0.500889,4.112048,0.500889,4.294274,0.500889,4.366855999999999,0.500889,0.0,0.003218521621274,0.0073756257023189,1.5042253170938609,0.0821953103447899,0.5554989285945339,0.3623057610606761,3.875,0.0978901539597283,2.8321614087624165,0.9342370290581584,0.6566265167444644,0.0030745892458787,0.541258066664595,0.455667344089526,3.875,0.1489939258018182,2.377846461545189,0.4352630475829919,0.847598800349419,0.1434893606384774,0.5665311853186112,0.2899794540429112,3.625,0.1007932003802652,2.8933763364513534,0.5604196146808319,galvanostatic_16,2.0,8.976618496192046,-1.4264607973638663,0.2232323489452087,-1.5880024554004766,3.4735645439833847,-0.6274968999606116,-0.9887923818053204,-4.013859606753188,-8.976618496192046,mean_abs_delta_prev,0,2.653721247602374,-1.3462524162078502,-0.1831195644865117,16_c2_x10_HighHighCOV_130723,8,144,12.0,28.0,12.0,0,mid_pre_event_9_16,0,1,1,0,True,0.037019195473036746,0.40439013164455334,-1.4203121123479523,1.519913318614942,source_fill,24
145,432,164,294,20,D://NMC_degradation_3_160623_Halfthedata\16_c2_x10_HighHighCOV_130723chopped\16_c2_x10_HighHighCOV_130723_cycle9.hdf5,1247.0,1.2169014084507042,False,1.3442622950819672,False,1.2049180327868851,False,1.1111111111111112,False,0.0112676056338028,0.0112676056338028,0.052112676056338,1.1588732394366197,0.0486517284014967,0.0327868852459014,0.0327868852459014,0.0901639344262296,1.239344262295082,0.0824575497702241,0.028688524590164,0.028688524590164,0.0635245901639347,1.1327868852459015,0.054725009451804,0.0555555555555555,0.0555555555555555,8.067932607956157e-17,1.077777777777778,0.0304290309725098,1.2192982118576667,0.0958001480178303,1.1111111111111112,1.3442622950819672,0.233151183970856,0.0785699077437944,0.0320746427563559,0.0320746427563559,0.0555555555555555,0.0182232374118161,0,0,0,0,1.0,0.9269662921348316,0,0,,0,0,,1,0,11.0,0.8662750045873069,0.8525854302627699,0.8525854302627699,98.4197195749566,2.970821,4.611818,48947.0,48947.0,12353.83002114296,2.970821,4.611818,1.6409970000000005,3.923793422681676,0.2705222323689096,0.0036942188285288,0.500889,0.5036876621651991,0.4963123378348009,0.0138175791027793,1.718860434850077,0.8663390069764281,0.8525214278736487,-3.368390297868145e-05,-0.0001218280287711,3.507653,-0.500889,3.588342,-0.500889,3.743929,-0.500889,3.9055,0.500889,4.112242,0.500889,4.296205,0.500889,4.374191,0.500889,0.0,0.0039276678684404,0.0081722714828586,1.504511949972567,0.0829305844725083,0.5559405736421819,0.3611288418853097,3.825,0.0978983179727466,2.8371367852533216,0.9168279710277146,0.6549666339395452,0.0030441437724338,0.5428528309214056,0.4541030253061607,3.825,0.147625330389073,2.383035422519149,0.4385961756078181,0.8495453160330408,0.1445199454815947,0.5660307179039359,0.2894493366144694,3.625,0.0999464375912277,2.898929602217903,0.550534573951766,galvanostatic_18,2.0,9.493153433492177,-1.2512461719142025,1.0741692107441232,-3.1146025933921497,0.970284285882143,-0.4605348629570846,-2.3077037712783373,-2.131638358756782,-9.493153433492177,mean_abs_delta_prev,0,1.8308768474442776,-0.5165349373001309,-0.3851847326668448,16_c2_x10_HighHighCOV_130723,9,145,11.0,29.0,11.0,0,mid_pre_event_9_16,0,1,1,0,True,0.012659603348178148,0.35471819843574554,-1.4337098630632643,1.5063726306024063,source_fill,25
146,431,161,292,19,D://NMC_degradation_3_160623_Halfthedata\17_c2_x10_HighHighCOV_150723chopped\17_c2_x10_HighHighCOV_150723_cycle0.hdf5,1244.0,1.2140845070422537,False,1.319672131147541,False,1.1967213114754098,False,1.0555555555555556,False,-0.0028169014084504,0.0028169014084504,0.0042253521126762,1.1746478873239437,0.0517497832982353,-0.0245901639344261,0.0245901639344261,0.0040983606557376,1.2639344262295082,0.0848667482330798,-0.0081967213114753,0.0081967213114753,0.0102459016393445,1.1508196721311474,0.0586366425130465,-0.0555555555555555,0.0555555555555555,1.6113064868195182e-16,1.077777777777778,0.0304290309725098,1.19650837630519,0.1085448814964243,1.0555555555555556,1.319672131147541,0.2641165755919854,0.0907180289298184,-0.0227898355524768,0.0227898355524768,0.0555555555555555,0.0237255886556796,0,0,0,0,1.0,0.8876404494382022,0,0,,0,0,,1,0,10.0,0.893380532396876,0.8465362155334497,0.8465362155334497,94.75651022551988,2.999776,4.600042999999999,125050.0,125050.0,12505.166399240496,2.999776,4.600042999999999,1.6002669999999992,3.929626109148341,0.2675389265832479,0.0135226010715713,0.5008889999999999,0.5134986005597761,0.4865013994402239,0.0468836874268307,1.7399167479303257,0.8934002176785782,0.8465165302517474,-3.3690941076093833e-05,-0.0001200736858279,3.513444,-0.500889,3.591431,-0.500889,3.772112,-0.500889,3.912449,0.500889,4.112627,0.500889,4.29717,0.500889,4.377666,0.500889,0.0,0.0064250164479133,0.0168254044414589,1.5163361721007234,0.0793223220868035,0.5556618855994411,0.3650157923137554,3.825,0.1092314242037475,2.813372890238522,0.9475519848254847,0.6726302579222028,0.0,0.5351897357033911,0.464810264296609,3.825,0.1751275775170261,2.2400484148321085,0.7401195382572687,0.843705914178521,0.1425607006113675,0.5719829605538693,0.285456338834763,3.625,0.1022366638336519,2.893952681106602,0.5621509329551403,galvanostatic_0,2.0,8.366266876242605,-0.1363769546912965,0.9260319953602744,-0.7696791037275079,-0.8563593540862237,-0.0304898892917355,3.139483737292436,2.6772447977404767,-8.366266876242605,mean_abs_delta_prev,0,2.834328402176376,1.1268865572495717,3.21719464829548,17_c2_x10_HighHighCOV_150723,0,146,10.0,30.0,10.0,0,mid_pre_event_9_16,0,1,1,0,True,0.446937778005812,0.03866176677467354,-1.4136132369902965,1.567533709517654,mid_pre_event_9_16,26
150,431,164,295,21,D://NMC_degradation_3_160623_Halfthedata\17_c2_x10_HighHighCOV_150723chopped\17_c2_x10_HighHighCOV_150723_cycle4.hdf5,1237.0,1.2140845070422537,False,1.3442622950819672,False,1.209016393442623,False,1.1666666666666667,False,-0.0140845070422532,0.0140845070422532,-0.0028169014084504,1.2225352112676056,0.0097580327186924,-0.0245901639344263,0.0245901639344263,-0.0081967213114751,1.3508196721311476,0.0195694039119856,-0.0040983606557378,0.0040983606557378,0.0040983606557379,1.205737704918033,0.0067342937398127,0.0555555555555555,0.0555555555555555,0.0277777777777779,1.1,0.0464811125852265,1.2335074655583775,0.0768361646409199,1.1666666666666667,1.3442622950819672,0.1775956284153004,0.0622907982207778,0.0031956309807845,0.0245821467969932,0.0555555555555555,0.035895299528094,0,0,0,0,1.0,0.848314606741573,0,0,,1,0,6.0,1,0,6.0,0.8584703128022811,0.4018784230033991,0.4018784230033991,46.81331631510453,3.123126,4.61317,46319.0,46319.0,9058.40505361557,3.123126,4.61317,1.490044,4.038487277531898,0.1979068444001592,0.1813599045532072,0.500889,0.6810380189555042,0.3189619810444958,0.4567446607517465,1.2603487358056804,0.8585466982787135,0.4018020375269669,2.4622535348999058e-05,-0.0001442963766335,3.784081,-0.500889,3.81014,-0.500889,3.8737455,-0.500889,4.011284,0.500889,4.165519,0.500889,4.332495,0.500889,4.401216,0.500889,0.0,0.0069057127222195,0.0048793125782633,1.045513831881809,0.0006435721698321,0.4871972093302296,0.5121592184999383,3.875,0.1424213037365856,2.337038577507103,0.7016664151406324,0.6458227632418009,0.0010418703763183,0.5407731274274813,0.4581850021962,3.875,0.1514833705949633,2.35915040573348,0.4334252969991495,0.3996910686400138,0.0,0.4006289815574151,0.5993710184425848,4.074999999999999,0.1472575159638595,2.213682148283206,0.5492185705707542,galvanostatic_8,2.0,6.674485392649005,25.30493760374338,6.376941956464427,12.525776018285008,2.354396263857907,-2.365434171455429,-2.231735703056256,-1.6349489050368562,-6.674485392649005,mean_abs_delta_prev,2,29.647137869789937,3.404189967878925,40.97186183003927,17_c2_x10_HighHighCOV_150723,4,150,6.0,34.0,6.0,0,near_pre_event_1_8,1,1,1,0,True,4.998381758376975,5.0,-1.3667211094867049,3.4495954395942436,near_pre_event_1_8,27
151,425,160,286,21,D://NMC_degradation_3_160623_Halfthedata\17_c2_x10_HighHighCOV_150723chopped\17_c2_x10_HighHighCOV_150723_cycle5.hdf5,1236.0,1.1971830985915493,False,1.3114754098360657,False,1.1721311475409837,False,1.1666666666666667,False,-0.0169014084507044,0.0169014084507044,-0.0154929577464788,1.2191549295774649,0.014958780898421,-0.0327868852459014,0.0327868852459014,-0.0286885245901638,1.3491803278688526,0.0228921967930608,-0.0368852459016393,0.0368852459016393,-0.0204918032786886,1.2008196721311477,0.0166476196816289,0.0,0.0,0.0277777777777778,1.1222222222222222,0.0464811125852262,1.2118640806588163,0.0677236057827246,1.1666666666666667,1.3114754098360657,0.1448087431693989,0.0558838296006821,-0.0216433848995613,0.0216433848995613,0.0368852459016393,0.016806887252231,0,0,0,0,1.0,0.8314606741573034,0,0,,1,0,5.0,1,0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0135317125971764,2.3464881791734293,4.086857923824772,-2.871584320195113,-1.9148194408785904,3.052403051842983,1.3559719192612385,-0.97628568474423,0.0135317125971764,mean_abs_delta_prev,1,28.533194056224296,6.688017105246181,1.4388691546947752,17_c2_x10_HighHighCOV_150723,5,151,5.0,35.0,5.0,0,near_pre_event_1_8,1,1,1,0,True,0.2325550415873774,0.6652104743655872,-1.3600222341290489,1.6079203315516823,source_fill,28
152,419,157,281,19,D://NMC_degradation_3_160623_Halfthedata\17_c2_x10_HighHighCOV_150723chopped\17_c2_x10_HighHighCOV_150723_cycle6.hdf5,1235.0,1.180281690140845,False,1.286885245901639,False,1.151639344262295,False,1.0555555555555556,False,-0.0169014084507042,0.0169014084507042,-0.0169014084507041,1.2078873239436618,0.0191466427808045,-0.0245901639344265,0.0245901639344265,-0.0286885245901639,1.3344262295081966,0.0344847278163302,-0.0204918032786887,0.0204918032786887,-0.0286885245901639,1.189344262295082,0.0264653840835443,-0.1111111111111111,0.1111111111111111,-0.0555555555555554,1.1222222222222222,0.0464811125852262,1.1685904589650835,0.0952095429062279,1.0555555555555556,1.286885245901639,0.2313296903460835,0.0814738321503553,-0.0432736216937326,0.0432736216937326,0.1111111111111111,0.0453339513901318,0,0,0,0,1.0,0.8202247191011236,1,0,4.0,1,0,4.0,1,0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5622501690765456,2.070677823110428,2.698360771950492,-2.2542861031699952,-1.9090813746906856,3.437667732657792,1.3850766666787149,-1.7301559675079143,0.5622501690765456,mean_abs_delta_prev,1,1.6389462244070354,0.5487184564793691,1.1876601241161993,17_c2_x10_HighHighCOV_150723,6,152,4.0,36.0,4.0,0,near_pre_event_1_8,1,1,1,0,True,0.20227100214563637,0.5870204628325907,-1.3533233587713929,1.5886208199612977,source_fill,29
154,417,157,286,21,D://NMC_degradation_3_160623_Halfthedata\17_c2_x10_HighHighCOV_150723chopped\17_c2_x10_HighHighCOV_150723_cycle8.hdf5,1228.0,1.1746478873239437,False,1.286885245901639,False,1.1721311475409837,False,1.1666666666666667,False,-0.0140845070422535,0.0140845070422535,-0.0028169014084505,1.1909859154929578,0.015480148353838,-0.0327868852459019,0.0327868852459019,2.0808378140129238e-16,1.3098360655737704,0.0241768544323785,0.0081967213114755,0.0081967213114755,0.0102459016393445,1.1737704918032787,0.0214136893075601,0.1666666666666667,0.1666666666666667,0.0555555555555558,1.1111111111111112,0.0785674201318386,1.2000827368583082,0.0579641620298565,1.1666666666666667,1.286885245901639,0.1202185792349723,0.048300138190139,0.0319979989224967,0.0554336950665744,0.1666666666666667,0.0913287641082308,0,0,0,0,1.0,0.7921348314606742,1,0,2.0,1,0,2.0,1,0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5817194979377159,1.921769764976593,3.888394377835808,-2.481391749307892,0.5413831099283746,3.838557067922253,1.971248004749332,-1.31458950333947,0.5817194979377159,mean_abs_delta_prev,1,0.5547306155173712,0.2614759978057061,1.0097002411185476,17_c2_x10_HighHighCOV_150723,8,154,2.0,38.0,2.0,0,near_pre_event_1_8,1,1,1,0,True,0.18081737803293646,0.5448062292953223,-1.3064312312678013,1.5769252789025325,source_fill,30
2,355,122,244,18,D://NMC_degradation_3_160623_Halfthedata\2_c2_x14_200623chopped\2_c2_x14_200623_cycle1.hdf5,945.0,1.0,False,1.0,False,1.0,False,1.0,False,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,,,,,0,0,0,0,,0.6067415730337079,0,0,,0,0,,0,0,,0.6656494797689486,0.6617634160010054,0.6617634160010054,99.41619968375969,2.999776,4.200073,95349.0,95349.0,9540.410000562668,2.999776,4.200073,1.2002969999999995,3.82983480905935,0.186485693848859,0.0017703341723563,0.500889,0.5017671921047939,0.498232807895206,0.0039486747337148,1.3274128957699538,0.6656807852518344,0.6617321105181195,-3.148854989670162e-05,-0.0001575720193369,3.543944,-0.500889,3.611699,-0.500889,3.714588,-0.500889,3.826742,0.500889,3.959743,0.500889,4.07846,0.500889,4.127684,0.500889,0.0,0.0096000091564123,0.0271636531442715,1.327350284804222,0.0534352343927641,0.6824976203629667,0.2640671452442692,3.825,0.122996323225581,2.676550086013834,1.1058515390809296,0.6656494797689614,0.0013419253752511,0.6162301922498943,0.3824278823748545,3.825,0.1738755110512463,2.292014296135978,0.5905671363251298,0.6617008050352521,0.1058394082778243,0.7491604968676283,0.1450000948545473,3.675,0.1436375453012381,2.659880164068296,0.5803054251828327,galvanostatic_2,2.0,-4.347142245645791,1.6047293731719705,0.2403854128056777,-0.0427716582329506,-0.8365732929588588,-2.5298576497955807,2.439349141536949,1.8413043218487968,4.347142245645791,mean_abs_delta_prev,1,,,-0.9976033921055324,2_c2_x14_200623,1,2,58.0,,58.0,0,no_near_event_control,0,0,0,0,True,-0.06116939393979238,0.4549278351498655,0.5893504949488313,0.12717422476736295,source_fill,31
