center_cycle,feature,window_cycles,n_pre,n_post,n_current,median_pre,median_current,median_post,post_minus_pre,post_minus_pre_iqr_scaled,current_minus_pre,abs_scaled_shift,feature_scale_iqr_or_std,rank_abs_shift_desc,percentile_abs_shift
86.0,particle_norm_cv_delta_prev,4,2,2,1,-0.016578572802299005,0.0224600386168141,0.0443793177382877,0.06095789054058671,1.8135081252933396,0.039038611419113106,1.8135081252933396,0.03361324368520632,5.0,0.9473684210526315
86.0,particle_norm_cv_delta_prev,8,4,4,1,-0.031894911723360196,0.0224600386168141,0.027991718224665098,0.059886629948025294,1.7816379314318382,0.0543549503401743,1.7816379314318382,0.03361324368520632,1.0,1.0
116.0,n_frames_delta_prev,8,4,3,1,0.0,-8.0,7.0,7.0,1.75,-8.0,1.75,4.0,4.0,0.9625
86.0,cycle_state_pc2,12,6,6,1,-0.19819924777870523,-1.1495673212394624,-2.617128511217338,-2.4189292634386326,-1.6835448396470296,-0.9513680734607571,1.6835448396470296,1.4368071502899697,4.0,0.9629629629629629
86.0,mean_abs_delta_prev_rolling5_slope,4,2,2,1,-0.007944734664819474,0.008503553195310274,0.005693466353677611,0.013638201018497085,1.6036514433636913,0.016448287860129748,1.6036514433636913,0.008504467148977637,11.0,0.8648648648648649
116.0,mean_abs_delta_prev,8,4,3,1,0.03364183278175425,0.2017531876138433,0.0895094153262013,0.05586758254444705,1.5914513830525845,0.16811135483208905,1.5914513830525845,0.03510480002052383,5.0,0.95
116.0,pos_dqdv_abs_integral_proxy_rolling5_slope,12,6,7,1,-0.0011301682840767456,-0.0077079660795085336,-0.0053599726275953335,-0.004229804343518588,-1.5574248848063517,-0.006577797795431788,1.5574248848063517,0.002715896210971688,8.0,0.9041095890410958
86.0,cycle_state_pc2,8,4,4,1,-0.19819924777870523,-1.1495673212394624,-2.4115648033747314,-2.213365555596026,-1.5404750422833955,-0.9513680734607571,1.5404750422833955,1.4368071502899697,5.0,0.9506172839506173
116.0,state_step_norm,12,6,7,1,1.870792758169252,13.563520693660344,5.377857593038353,3.507064834869101,1.5270633190594927,11.692727935491092,1.5270633190594927,2.296607345024224,12.0,0.8625
116.0,shape_V_range_rolling5_slope,8,4,3,1,0.009034050000000047,0.030267949999999738,-0.0011294775280899015,-0.010163527528089949,-1.5259960050229497,0.02123389999999969,1.5259960050229497,0.006660258280254867,17.0,0.7808219178082192
116.0,all_dq_abs_lowV_frac_rolling5_slope,8,4,3,1,-0.0004079418483286002,-0.0012025948853545295,0.0003718088785867301,0.0007797507269153303,1.4792908767015773,-0.0007946530370259293,1.4792908767015773,0.0005271111579177489,19.0,0.7534246575342466
86.0,particle_norm_cv,8,4,4,1,0.06877142924053001,0.0470781101932601,0.14244833190409695,0.07367690266356694,1.4720304643618598,-0.021693319047269906,1.4720304643618598,0.050051207802622906,5.0,0.9506172839506173
86.0,all_dq_abs_highV_frac_rolling5_slope,4,2,2,1,0.000195376060831008,1.2062054398397137e-05,-0.0003186685868711832,-0.0005140446477021912,-1.4450553980293679,-0.00018331400643261086,1.4450553980293679,0.00035572660287155596,23.0,0.6811594202898551
86.0,shape_dVdt_abs_p95_rolling5_slope,8,4,4,1,-0.000288364506680627,-0.00015912198241544063,0.0006244823808815362,0.0009128468875621632,1.419962701931386,0.0001292425242651864,1.419962701931386,0.0006428668065157903,5.0,0.9452054794520548
116.0,charge_capacity_mAh_delta_prev,8,4,3,1,0.002182742066160648,-0.0022132289330074606,-0.002149650787852786,-0.004332392854013434,-1.4124753327624298,-0.004395970999168108,1.4124753327624298,0.003067234346344594,3.0,0.9722222222222222
86.0,particle_norm_cv,4,2,2,1,0.057001461507257045,0.0470781101932601,0.12643675459750514,0.0694352930902481,1.3872850654087387,-0.009923351313996943,1.3872850654087387,0.050051207802622906,5.0,0.948051948051948
116.0,cycle_state_pc2_rolling5_slope,12,6,7,1,0.23584562519803878,-0.19325956654346416,-0.2092589490982957,-0.4451045742963345,-1.3662098576144428,-0.42910519174150297,1.3662098576144428,0.32579517108267503,6.0,0.9367088607594937
86.0,particle_norm_cv_rolling5_slope,4,2,2,1,-0.0026286075753484605,-0.004926810390905481,0.006538470796392893,0.009167078371741353,1.3224058244214179,-0.0022982028155570204,1.3224058244214179,0.0069321218966591856,25.0,0.68
116.0,frames_percentile_delta_prev,8,4,3,1,0.0,-0.10674157303370789,0.06741573033707869,0.06741573033707869,1.2972972972972963,-0.10674157303370789,1.2972972972972963,0.05196629213483153,3.0,0.975
