target,feature,feature_family,transform,n,n_positive,direction,oriented_auc,average_precision,spearman_rho,spearman_p,mwu_p,median_positive,median_negative,median_positive_minus_negative,source_eta2_after_transform,raw_source_eta2
future_any_drop_within_16cycles,resdict_pc04_last_minus_first,residual_dictionary,source_mean_only,96,48,lower_in_positive,0.5442708333333334,0.5835635033995054,0.076900774560565,0.45645049981411634,0.4557508799685893,-0.0051305654633324,-0.004818493058943758,-0.0003120724043886424,0.9999999999999998,0.2585379930873084
future_any_drop_within_16cycles,resdict_pc10_std,residual_dictionary,source_mean_only,96,48,higher_in_positive,0.5425347222222222,0.5564631825501392,0.07388505791113109,0.47435053774120245,0.4737022541497753,0.03926304518245158,0.023619845276698425,0.015643199905753153,1.0000000000000002,0.2760082395462425
future_any_drop_within_16cycles,resdict_pc08_std,residual_dictionary,source_mean_only,96,48,lower_in_positive,0.5390625,0.5756291042110782,0.06785362461226324,0.5112607866063712,0.5107430512372345,0.014230462606064925,0.0171653209254145,-0.002934858319349575,1.0,0.6291649152507811
future_any_drop_within_16cycles,mask_centroid_max_step_px,mask_front_scalar,source_mean_only,96,48,higher_in_positive,0.5355902777777778,0.6307488807488808,0.061822191313395405,0.5495935448417898,0.5492435805094535,0.43438290581220124,0.394973939602505,0.03940896620969625,1.0000000000000002,0.6948806403715535
future_any_drop_within_16cycles,front_radius_q60_delta_px,mask_front_scalar,source_mean_only,96,48,higher_in_positive,0.5277777777777779,0.5984024339786849,0.04867157995575914,0.63770181028799,0.6378652022248252,0.0,0.0,0.0,1.0,0.22262545363533978
future_any_drop_within_16cycles,resdict_pc13_mean,residual_dictionary,source_mean_only,96,48,lower_in_positive,0.5234375,0.6453931546036809,0.040712174767357945,0.6937034334565332,0.6942168216224578,-1.7397102055831975e-05,5.144891019879803e-05,-6.884601225463001e-05,1.0,0.1480296216652812
future_any_drop_within_16cycles,resdict_pc08_slope,residual_dictionary,source_mean_only,96,48,lower_in_positive,0.521701388888889,0.5282981439803522,0.03769645811792403,0.7153803629056296,0.7160481166508952,-0.011264498503662313,-0.009134451333163707,-0.002130047170498606,1.0,0.35628057179164024
future_any_drop_within_16cycles,resdict_pc13_last_minus_first,residual_dictionary,source_mean_only,96,48,higher_in_positive,0.5217013888888888,0.5365525147995437,0.03769645811792403,0.7153803629056296,0.7160481166508952,0.0048142943669517435,0.004460071220819362,0.00035422314613238123,0.9999999999999998,0.13817557742927364
future_any_drop_within_16cycles,object_x_full_approx,object_reconstruction,source_mean_only,96,48,higher_in_positive,0.5199652777777777,0.5529539523167709,0.0346807414684901,0.7372855061931337,0.7381140622967381,1086.6516231747112,1078.5349627755622,8.116660399148941,0.9999999999999997,0.2794667227732144
future_any_drop_within_16cycles,dictionary_recon_energy_mean,residual_dictionary,source_mean_only,96,48,lower_in_positive,0.5164930555555556,0.570366387661784,0.02864930816962226,0.7817152025972542,0.7828824112345907,4.507488199578802e-06,6.123730742046973e-06,-1.6162425424681715e-06,1.0,0.7844592374442761
future_any_drop_within_16cycles,front_radius_q80_delta_px,mask_front_scalar,source_mean_only,96,48,lower_in_positive,0.5112847222222221,0.6207155395417591,0.020203685239628795,0.8450941469337296,0.8468538538097501,0.0,0.16666666666666666,-0.16666666666666666,1.0000000000000002,0.0707504925667204
future_any_drop_within_16cycles,resdict_pc01_slope,residual_dictionary,source_mean_only,96,48,higher_in_positive,0.506076388888889,0.5692141828917191,0.010555008273018727,0.9187045678291992,0.9209768557993175,0.0004368623475066499,-0.0004527969817181999,0.0008896593292248497,0.9999999999999999,0.26854706302064146
future_any_drop_within_16cycles,resdict_pc05_std,residual_dictionary,source_mean_only,96,48,lower_in_positive,0.5060763888888888,0.537185110211426,0.010555008273018727,0.9187045678291992,0.9209768557993175,0.019265389651991375,0.024577600357588332,-0.005312210705596957,1.0,0.27386419830396125
future_any_drop_within_16cycles,resdict_pc11_mean,residual_dictionary,source_mean_only,96,48,lower_in_positive,0.5043402777777778,0.514614497697545,0.0075392916235848045,0.9418832760064084,0.9443451036788515,0.00046789115958742006,0.0008943357970565,-0.00042644463746907996,0.9999999999999998,0.1321260658600962
future_any_drop_within_16cycles,resdict_pc04_std,residual_dictionary,source_mean_only,96,48,lower_in_positive,0.5026041666666667,0.5521867554156557,0.004523574974150883,0.9651105184867272,0.967761347972257,0.010228869039565262,0.013073535063692,-0.002844666024126738,1.0000000000000002,0.5073334635410084
future_any_drop_within_16cycles,object_mean_abs_z,object_reconstruction,source_mean_only,96,48,lower_in_positive,0.5008680555555556,0.5100346111215677,0.0015078583247169612,0.988366929254575,0.9912054247077996,21.78228211402893,22.79963982105255,-1.0173577070236206,1.0,0.2683029446959361
future_any_drop_within_16cycles,resdict_pc08_last_minus_first,residual_dictionary,source_mean_only,96,48,lower_in_positive,0.49392361111111116,0.5205364971023261,-0.010555008273018727,0.9187045678291992,0.9209768557993175,-0.007412132574245325,-0.006106969522079388,-0.0013051630521659372,0.9999999999999998,0.27224307642553636
future_any_drop_within_16cycles,resdict_pc13_std,residual_dictionary,source_mean_only,96,48,lower_in_positive,0.49218750000000006,0.556069317482361,-0.01357072492245265,0.8955936410402191,0.8976766441658444,0.020205464505124775,0.0222146861487999,-0.0020092216436751256,1.0,0.5399962272411125
future_any_drop_within_16cycles,resdict_pc14_std,residual_dictionary,source_mean_only,96,48,lower_in_positive,0.49218750000000006,0.5520103396108028,-0.01357072492245265,0.8955936410402191,0.8976766441658444,0.01946883345954115,0.0272520172875374,-0.0077831838279962505,1.0,0.5122297193534345
future_any_drop_within_16cycles,mask_centroid_path_px,mask_front_scalar,source_mean_only,96,48,lower_in_positive,0.4921875,0.5659011776753713,-0.01357072492245265,0.8955936410402191,0.8976766441658444,9.019163114767679,9.311094688117995,-0.2919315733503165,1.0,0.7531927100689071
future_any_drop_within_16cycles,resdict_pc10_mean,residual_dictionary,source_mean_only,96,48,higher_in_positive,0.48697916666666663,0.5377997341411975,-0.022617874870754413,0.8268572556677051,0.8283816861382779,-0.0015776834034113311,-0.0016786151900305,0.00010093178661916896,1.0,0.16722427349817726
future_any_drop_within_16cycles,resdict_pc05_last_minus_first,residual_dictionary,source_mean_only,96,48,higher_in_positive,0.4852430555555556,0.5538367269984917,-0.025633591520188338,0.8042059200987679,0.8055497485018395,0.00381658508558755,0.0036049801565240748,0.00021160492906347524,0.9999999999999999,0.1007041884816218
future_any_drop_within_16cycles,residual_energy_p95,residual_dictionary,source_mean_only,96,48,lower_in_positive,0.4713541666666667,0.5366693600517131,-0.049759324715659706,0.6301954932646318,0.6302892918668243,0.00011218743538844687,0.00012226464532429576,-1.0077209935848889e-05,0.9999999999999998,0.7665131615608545
future_any_drop_within_16cycles,resdict_pc06_mean,residual_dictionary,source_mean_only,96,48,higher_in_positive,0.4626736111111111,0.5048852797765842,-0.06483790796282933,0.5302540619425163,0.5298155804901269,-0.0009496410748397041,-0.0010027480457210436,5.3106970881339546e-05,1.0,0.16556229574567113
future_any_drop_within_16cycles,resdict_pc07_std,residual_dictionary,source_mean_only,96,48,lower_in_positive,0.4539930555555556,0.5139492753623188,-0.07991649120999893,0.4389305271690895,0.4381887530408658,0.017459171649534214,0.029376918915659155,-0.011917747266124941,1.0000000000000002,0.6247446082416996
future_any_drop_within_16cycles,resdict_pc01_std,residual_dictionary,source_mean_only,96,48,lower_in_positive,0.4453125,0.5156305619120264,-0.09499507445716855,0.3572334138265098,0.3564121337075692,0.013731644372455738,0.020535291308381866,-0.006803646935926128,0.9999999999999998,0.4958242309138897
future_any_drop_within_16cycles,masked_minus_background_mean_median,mask_front_scalar,source_mean_only,96,48,lower_in_positive,0.44357638888888884,0.5127371910298739,-0.09801079110660248,0.3421041355320431,0.3412913438743821,0.147352639818564,0.1475176922588919,-0.0001650524403279119,1.0,0.42699180880559934
future_any_drop_within_16cycles,resdict_pc13_slope,residual_dictionary,source_mean_only,96,48,lower_in_positive,0.44010416666666663,0.4781776302514289,-0.10404222440547031,0.31307597618870925,0.3123017874701334,0.006151906768303343,0.006698972105726531,-0.0005470653374231877,1.0,0.1661411585860021
future_any_drop_within_16cycles,residual_energy_mean,residual_dictionary,source_mean_only,96,48,lower_in_positive,0.4348958333333333,0.504433311786253,-0.11308937435377207,0.2726178103810973,0.2719492638496517,8.154543820636049e-05,8.643902947365726e-05,-4.89359126729677e-06,1.0000000000000002,0.8096277079526524
future_any_drop_within_16cycles,resdict_pc15_std,residual_dictionary,source_mean_only,96,48,higher_in_positive,0.42621527777777785,0.5501431047772511,-0.12816795760094168,0.21332514173578412,0.21292871969185112,0.019023437169380437,0.01662925636628639,0.002394180803094049,1.0,0.6532264181132749
future_any_drop_within_16cycles,front_radius_q70_positive_step_fraction,mask_front_scalar,source_mean_only,96,48,lower_in_positive,0.4123263888888889,0.5122158434658435,-0.15229369079641308,0.13853306494945217,0.13868624394757403,0.013157894736842085,0.01776315789473681,-0.004605263157894725,0.9999999999999999,0.4370851047960021
future_any_drop_within_16cycles,mask_area_fraction_median,mask_front_scalar,source_mean_only,96,48,lower_in_positive,0.3741319444444445,0.4537578795555528,-0.21863945708395935,0.03234480049000218,0.033390213906178336,0.243682861328125,0.24450683593749997,-0.0008239746093749722,1.0,0.31651562217274176
future_any_drop_within_16cycles,object_candidate_rank,object_reconstruction,source_mean_only,96,48,NA,,,,,,,,,,0.0
future_any_drop_within_16cycles,dictionary_recon_error_last_minus_first,residual_dictionary,source_residual,96,48,higher_in_positive,0.63671875,0.6372497536765309,0.23681666982247207,0.020175168932692226,0.021192374129992565,1.591985892446246e-06,-9.448358468944207e-07,2.5368217393406667e-06,1.4837696149476788e-33,0.27813154352209063
future_any_drop_within_16cycles,front_radius_q80_slope_px_per_norm_time,mask_front_scalar,source_residual,49,28,lower_in_positive,0.6309523809523809,0.6336506707229124,0.22453655975512463,0.1208872455739973,0.12221729813109583,0.056647336769759804,0.18449312714776647,-0.12784579037800667,4.7022243294748224e-33,0.10433684331820878
future_any_drop_within_16cycles,masked_minus_background_mean_slope,mask_front_scalar,source_residual,96,48,higher_in_positive,0.6280381944444444,0.5866078668887738,0.22178069078612464,0.029881748629600333,0.03092884504481771,0.0011452687358166564,-0.0007307492352580606,0.001876017971074717,1.0010096067395792e-33,0.6335286140459528
future_any_drop_within_16cycles,dictionary_recon_error_mse_slope,residual_dictionary,source_residual,96,48,higher_in_positive,0.603298611111111,0.6119872615293803,0.17892815053253447,0.08111179950589932,0.08180423564428738,1.7154371909399746e-06,5.002684863603797e-07,1.2151687045795948e-06,2.4835097595287503e-33,0.36093239680245054
future_any_drop_within_16cycles,residual_energy_last_minus_first,residual_dictionary,source_residual,96,48,higher_in_positive,0.6002604166666666,0.5900485278006029,0.17366555786981283,0.09061502138871942,0.09121585359381458,1.5821378838154487e-06,-9.016107469506096e-07,2.4837486307660583e-06,1.0613572382982736e-32,0.2916648068975683
future_any_drop_within_16cycles,mask_area_fraction_slope,mask_front_scalar,source_residual,96,48,lower_in_positive,0.5920138888888888,0.5899933020125493,0.15938137778528277,0.12088041114919881,0.12119104040823102,-8.658008204023111e-05,0.0008552306569591997,-0.0009418107389994308,2.8178296956565112e-33,0.5196638754533984
future_any_drop_within_16cycles,masked_minus_background_mean_median,mask_front_scalar,source_residual,96,48,lower_in_positive,0.5868055555555555,0.580575381451411,0.15035979036347433,0.1436733737573576,0.14377899175204978,-0.0020347128156572164,0.00025738092760246856,-0.002292093743259685,1.9583659448026746e-30,0.42699180880559934
future_any_drop_within_16cycles,residual_energy_slope,residual_dictionary,source_residual,96,48,higher_in_positive,0.5807291666666667,0.5775195096971533,0.1398346050380311,0.1741995968785335,0.174059360742996,2.2567423528878077e-06,-1.7958739853813757e-07,2.4363297514259452e-06,1.1302948542948177e-32,0.49901888365887365
future_any_drop_within_16cycles,mask_centroid_drift_px,mask_front_scalar,source_residual,96,48,lower_in_positive,0.580295138888889,0.61790462909469,0.13908280608621373,0.17654969247748042,0.1763920489632005,-0.07995515461192529,-0.027235667489366233,-0.052719487122559056,1.1787692045049285e-32,0.2384118629612179
future_any_drop_within_16cycles,resdict_pc13_mean,residual_dictionary,source_residual,96,48,higher_in_positive,0.5672743055555556,0.5557464454051759,0.11652883753169259,0.2582044201134468,0.25758449208672596,0.00016917873676899366,-4.392117580208746e-05,0.0002130999125710811,1.4321444846007136e-33,0.1480296216652812
future_any_drop_within_16cycles,front_gradient_peak_radius_slope_px_per_norm_time,mask_front_scalar,source_residual,88,45,lower_in_positive,0.5658914728682171,0.533262660624406,0.11410526751172022,0.2898005113125236,0.28908575948846094,0.04695554123711322,0.21419366715758437,-0.16723812592047116,2.0709138014626415e-33,0.18782275156376502
future_any_drop_within_16cycles,object_area_ds_px,object_reconstruction,source_residual,96,48,higher_in_positive,0.5603298611111112,0.5316873134255432,0.10450537043266239,0.3109149450463283,0.3101399819953803,-7.4375,-12.625,5.1875,1.2157321879542785e-33,0.13405948224372052
future_any_drop_within_16cycles,resdict_pc05_std,residual_dictionary,source_residual,96,48,higher_in_positive,0.5568576388888888,0.5423592378805225,0.09848566268807568,0.3397590924375368,0.33894307272370106,-0.0018701407631548893,-0.0025292228674516125,0.0006590821042967232,5.4843625023538625e-33,0.27386419830396125
future_any_drop_within_16cycles,front_radius_q70_median_px,mask_front_scalar,source_residual,96,48,higher_in_positive,0.556640625,0.5382694788999692,0.09825414508438846,0.3409011187156781,0.3400868116390925,-0.125,-0.75,0.625,1.0280753459429099e-33,0.15489097275022762
future_any_drop_within_16cycles,resdict_pc10_last_minus_first,residual_dictionary,source_residual,96,48,higher_in_positive,0.5551215277777778,0.5431333761260866,0.09547846688080618,0.3547808246170105,0.35395500502885546,-3.409626515350642e-05,-0.00024358629404258418,0.00020949002888907776,1.1097645885760525e-33,0.12607877012213267
future_any_drop_within_16cycles,resdict_pc10_mean,residual_dictionary,source_residual,96,48,lower_in_positive,0.5542534722222222,0.5760384301717668,0.09397486897717144,0.3624440132593973,0.36161612623128914,-0.0003885096915231189,3.456903687037852e-05,-0.00042307872839349744,1.1376499136960062e-33,0.16722427349817726
future_any_drop_within_16cycles,resdict_pc16_std,residual_dictionary,source_residual,96,48,lower_in_positive,0.5520833333333334,0.6000962608009703,0.0902158742180846,0.38204382392371244,0.38121937892106295,-0.0038555197534151514,-0.002088675712002462,-0.0017668440414126893,3.989191169145236e-33,0.3254886853866021
future_any_drop_within_16cycles,resdict_pc05_mean,residual_dictionary,source_residual,96,48,lower_in_positive,0.5512152777777778,0.5251344700624598,0.08871227631444985,0.3900594900241225,0.38923997172146685,-7.296037347261661e-05,0.00030215850876894577,-0.0003751188822415624,4.308319015889607e-33,0.10119777046576402
future_any_drop_within_16cycles,front_radius_q70_delta_px,mask_front_scalar,source_residual,96,48,lower_in_positive,0.5509982638888891,0.5709352249391518,0.08940421679738632,0.3863583420568359,0.3855605514942726,-0.125,0.0,-0.125,3.0104088140218373e-34,0.09570552147239265
future_any_drop_within_16cycles,resdict_pc02_std,residual_dictionary,source_residual,96,48,higher_in_positive,0.5503472222222222,0.5551204227567057,0.0872086784108151,0.39817491594315785,0.39736240874925266,-0.0009761839755811188,-0.002417910921697829,0.00144172694611671,2.982353451403715e-33,0.4799964799481821
future_any_drop_within_16cycles,resdict_pc09_slope,residual_dictionary,source_residual,96,48,higher_in_positive,0.5477430555555556,0.6315000510072588,0.08269788469991088,0.4231144421436682,0.42233580395893455,0.0014244966087062756,0.0012089165404192896,0.00021558006828698603,1.565867648010875e-33,0.14957006570799145
future_any_drop_within_16cycles,front_gradient_peak_radius_median_px,mask_front_scalar,source_residual,96,48,higher_in_positive,0.546875,0.533726401772986,0.08121990617623909,0.4314775662502538,0.430714984424872,-0.25,-0.9375,0.6875,1.6667909519361093e-33,0.2147865873417065
future_any_drop_within_16cycles,object_y_full_approx,object_reconstruction,source_residual,96,48,lower_in_positive,0.5464409722222222,0.6373724921673535,0.08044276064321433,0.43591258286219403,0.4351582822060962,-72.93988974412312,-60.154906125692904,-12.784983618430218,6.044534301836348e-33,0.188195518106978
future_any_drop_within_16cycles,resdict_pc03_last_minus_first,residual_dictionary,source_residual,96,48,higher_in_positive,0.54296875,0.6531181771770427,0.07442809622991979,0.4710995484794461,0.47043495439978467,0.002736529180159155,0.0012782076482835687,0.0014583215318755864,1.4370151664744213e-33,0.25308217171281305
future_any_drop_within_16cycles,resdict_pc03_std,residual_dictionary,source_residual,96,48,higher_in_positive,0.5425347222222223,0.6150805254105729,0.07367629727810242,0.4756035373312175,0.47495273258225335,-0.002624185445408052,-0.004114463343285026,0.001490277897876974,7.50673489704129e-33,0.4576790464904872
future_any_drop_within_16cycles,front_radius_q60_slope_px_per_norm_time,mask_front_scalar,source_residual,50,29,lower_in_positive,0.541871921182266,0.6223707549977697,0.07161116549010278,0.6211683243823232,0.6231087911630402,0.09568298969072186,0.23883161512027495,-0.1431486254295531,1.51286891320748e-33,0.3703088761110342
future_any_drop_within_16cycles,resdict_pc09_last_minus_first,residual_dictionary,source_residual,96,48,higher_in_positive,0.5394965277777778,0.6095830787787926,0.06841370461538082,0.507772251339568,0.5072341739619335,0.001456280087950312,0.0009342277080577124,0.0005220523798925996,1.0659828411822126e-33,0.1137074400788937
future_any_drop_within_16cycles,resdict_pc12_std,residual_dictionary,source_residual,96,48,lower_in_positive,0.5377604166666666,0.5684495202083149,0.06540650880811133,0.5266461729802376,0.5261852617934915,-0.0013480276490251157,-0.0008630073474099522,-0.00048502030161516347,7.903726050539486e-33,0.48668456863777687
future_any_drop_within_16cycles,resdict_pc01_std,residual_dictionary,source_residual,96,48,higher_in_positive,0.53515625,0.5811562918906168,0.0608957150972071,0.5556028806083118,0.5552749945261106,-0.0015405093727167756,-0.0020537221571430876,0.000513212784426312,3.493108936542034e-33,0.4958242309138897
future_any_drop_within_16cycles,roi_norm_mean_delta_last_minus_first,mask_front_scalar,source_residual,96,48,lower_in_positive,0.53515625,0.5174433966227598,0.0608957150972071,0.5556028806083118,0.5552749945261106,-4.303921014067056e-05,8.245495458442312e-05,-0.00012549416472509367,1.3799980133532007e-33,0.36527572353165727
future_any_drop_within_16cycles,front_radius_q60_median_px,mask_front_scalar,source_residual,96,48,higher_in_positive,0.5338541666666667,0.5323527066095974,0.05867256039828298,0.5701501857377548,0.5698967608635639,-0.5,-0.583333333333333,0.08333333333333304,1.116049382533853e-33,0.15635567933160932
future_any_drop_within_16cycles,resdict_pc13_last_minus_first,residual_dictionary,source_residual,96,48,lower_in_positive,0.5338541666666667,0.5196211515446125,0.05864031824175499,0.5703624711904781,0.5701087748114757,-0.0013961415716039563,0.00027837213929156075,-0.001674513710895517,1.641694335345819e-33,0.13817557742927364
future_any_drop_within_16cycles,mask_area_fraction_median,mask_front_scalar,source_residual,96,48,higher_in_positive,0.5338541666666666,0.5627032346376821,0.05864031824175499,0.5703624711904781,0.5701087748114757,0.003167046440972196,-0.008134629991319406,0.011301676432291602,4.261957402766806e-31,0.31651562217274176
future_any_drop_within_16cycles,resdict_pc11_mean,residual_dictionary,source_residual,96,48,lower_in_positive,0.5334201388888888,0.5158154158890198,0.057888519289937615,0.5753228635884016,0.5750950186793884,-2.4313622058478e-05,1.8506829349010856e-05,-4.2820451407488856e-05,1.158506468520614e-33,0.1321260658600962
future_any_drop_within_16cycles,resdict_pc12_mean,residual_dictionary,source_residual,96,48,lower_in_positive,0.5325520833333334,0.5453805923126049,0.05638492138630286,0.5853033690745216,0.5851288915825124,-0.00025176681265296256,-0.0002026832098636062,-4.908360278935636e-05,2.7629037345971827e-33,0.06644963120641935
future_any_drop_within_16cycles,dictionary_recon_error_mse_mean,residual_dictionary,source_residual,96,48,lower_in_positive,0.5286458333333334,0.5381372286234265,0.04961873081994652,0.6311636147717091,0.6312560136302057,-1.641370090488454e-06,4.091924059442441e-06,-5.733294149930895e-06,4.7373130539253337e-32,0.49841041280474396
future_any_drop_within_16cycles,resdict_pc01_last_minus_first,residual_dictionary,source_residual,96,48,higher_in_positive,0.5269097222222222,0.5364567500616177,0.04661153501267704,0.6520179228049768,0.6522423784399787,-0.0005258009696262999,-0.0015730065618602168,0.001047205592233917,2.267716365105777e-33,0.25397529584232137
future_any_drop_within_16cycles,resdict_pc13_slope,residual_dictionary,source_residual,96,48,lower_in_positive,0.5264756944444444,0.5293656283944221,0.04585973606085966,0.6572744332752125,0.6575331335558885,-0.0012836298004769873,0.0015658774727127373,-0.0028495072731897246,3.236425097186658e-33,0.1661411585860021
future_any_drop_within_16cycles,mask_base_area_fraction,mask_front_scalar,source_residual,96,48,higher_in_positive,0.5260416666666666,0.5664636287456883,0.04510839602750561,0.6625444545954156,0.6628378852518954,0.004123263888888923,-0.008083767361111077,0.01220703125,5.936024119139158e-31,0.2433020504283421
future_any_drop_within_16cycles,resdict_pc11_last_minus_first,residual_dictionary,source_residual,96,48,higher_in_positive,0.5260416666666666,0.552405662266594,0.0451079371090423,0.6625476785865926,0.6628411035406654,0.0007416907452958811,-0.00021690949324696253,0.0009586002385428437,4.834930551426987e-34,0.1291760365590246
future_any_drop_within_16cycles,resdict_pc04_mean,residual_dictionary,source_residual,96,48,higher_in_positive,0.5247395833333335,0.5188265217286042,0.042852540253590185,0.6784655767151891,0.6788659908023855,0.00011330150027787957,-3.500802904455631e-05,0.00014830952932243588,1.6138671990200026e-33,0.2317667906279363
future_any_drop_within_16cycles,resdict_pc12_last_minus_first,residual_dictionary,source_residual,96,48,higher_in_positive,0.5243055555555556,0.5141529282790663,0.042100741301772805,0.6838035027812149,0.6842404956622428,0.0007351003769144663,0.00012810227053703738,0.0006069981063774289,3.73815586640151e-33,0.43657541199563427
future_any_drop_within_16cycles,resdict_pc15_slope,residual_dictionary,source_residual,96,48,lower_in_positive,0.5234375,0.511870679537032,0.040597143398138066,0.6945259014583225,0.695037382894493,-0.0018636712554947867,-0.00018724182821462654,-0.0016764294272801602,7.180827833093589e-33,0.31909564073151764
future_any_drop_within_16cycles,resdict_pc15_std,residual_dictionary,source_residual,96,48,lower_in_positive,0.5221354166666667,0.5257451828580535,0.03834174654268595,0.7107223062594213,0.7113487352064278,-0.0010652372729964815,-0.0009427801414858446,-0.00012245713151063688,2.068761399337849e-32,0.6532264181132749
future_any_drop_within_16cycles,resdict_pc03_mean,residual_dictionary,source_residual,96,48,higher_in_positive,0.5217013888888888,0.5604917856508607,0.03758994759086858,0.716150225140477,0.7168157958720316,0.00017797458986025001,8.722584755105421e-05,9.074874230919581e-05,1.0168429422280491e-33,0.32911838443075275
future_any_drop_within_16cycles,mask_centroid_path_px,mask_front_scalar,source_residual,96,48,lower_in_positive,0.5190972222222223,0.572527534085062,0.03307915387996435,0.7490061486750443,0.7499146590011625,-0.6649758641427086,-0.4829024161719859,-0.18207344797072267,7.859492643615959e-32,0.7531927100689071
future_any_drop_within_16cycles,resdict_pc06_slope,residual_dictionary,source_residual,96,48,higher_in_positive,0.5182291666666666,0.5201772928302775,0.031575555976329606,0.7600619101753128,0.7610542699940516,0.0001799036568324292,-7.12225691466375e-05,0.0002511262259790667,1.1609309400446534e-33,0.3185030957717132
future_any_drop_within_16cycles,resdict_pc07_std,residual_dictionary,source_residual,96,48,higher_in_positive,0.5177951388888888,0.5732481924996962,0.030823757024512236,0.7656080886744562,0.7666428698113947,-0.0009978869929909585,-0.0010481473291292882,5.026033613832973e-05,7.558188510959912e-33,0.6247446082416996
future_any_drop_within_16cycles,object_mean_residual,object_reconstruction,source_residual,96,48,lower_in_positive,0.5160590277777778,0.5036091739469325,0.027816561217242755,0.78790862252379,0.7891161730624038,-107.6162109375,444.71295166015625,-552.3291625976562,1.1275630882850768e-32,0.2046713230814577
future_any_drop_within_16cycles,resdict_pc09_mean,residual_dictionary,source_residual,96,48,lower_in_positive,0.515625,0.5371380769586582,0.02706476226542538,0.7935113726285374,0.7947628366488912,-3.480621717243126e-05,1.0226562210380281e-05,-4.503277938281154e-05,1.8539737970171135e-33,0.13299393848798446
future_any_drop_within_16cycles,resdict_pc08_last_minus_first,residual_dictionary,source_residual,96,48,higher_in_positive,0.5151909722222222,0.5046405847579502,0.026312963313608002,0.7991246282721834,0.8004202737979593,0.001701579817260304,0.0005098441324662502,0.001191735684794054,5.3271350328923514e-33,0.27224307642553636
future_any_drop_within_16cycles,resdict_pc16_mean,residual_dictionary,source_residual,96,48,higher_in_positive,0.5151909722222222,0.4905643452377502,0.026312963313608002,0.7991246282721834,0.8004202737979593,0.00014784415907337508,4.3468532567213404e-05,0.00010437562650616168,1.5242075503352269e-33,0.204730578397948
future_any_drop_within_16cycles,resdict_pc16_slope,residual_dictionary,source_residual,96,48,lower_in_positive,0.5147569444444444,0.5344216034699621,0.025561164361790636,0.804748116108022,0.8060882007236745,-0.0012686376753854747,0.001169106026770225,-0.0024377437021557,1.8718881478441613e-33,0.2094848787548398
future_any_drop_within_16cycles,resdict_pc02_slope,residual_dictionary,source_residual,96,48,lower_in_positive,0.5147569444444444,0.5203736859019249,0.025561164361790636,0.804748116108022,0.8060882007236745,0.0001283115791203067,0.0008292256514897502,-0.0007009140723694435,1.3775245566613536e-33,0.19870221659682255
future_any_drop_within_16cycles,object_mean_abs_z,object_reconstruction,source_residual,96,48,lower_in_positive,0.5134548611111112,0.4986854189470842,0.02330576750633852,0.8216772165772254,0.8231520577546934,-0.37915575504303156,0.9749131202697789,-1.3540688753128105,2.8938852924245613e-32,0.2683029446959361
future_any_drop_within_16cycles,resdict_pc03_slope,residual_dictionary,source_residual,96,48,higher_in_positive,0.5130208333333334,0.6305377826128796,0.02255396855452115,0.8273388696933283,0.8288590735017166,0.0029217605813264625,0.0013679153551888062,0.0015538452261376562,1.2581988168151443e-33,0.3308154456951931
future_any_drop_within_16cycles,resdict_pc15_last_minus_first,residual_dictionary,source_residual,96,48,lower_in_positive,0.51171875,0.48613798705928946,0.020298571699069033,0.8443757597712934,0.8460332285833536,-0.0007166615323512988,-0.0005050334584666303,-0.0002116280738846685,8.740871179585029e-33,0.29590074251046794
future_any_drop_within_16cycles,resdict_pc01_slope,residual_dictionary,source_residual,96,48,higher_in_positive,0.5108506944444445,0.5114413357797614,0.01879497379543429,0.855774126911129,0.8575239741945884,-0.001059984165629804,-0.001612298161920675,0.000552313996290871,5.664927622575691e-34,0.26854706302064146
future_any_drop_within_16cycles,resdict_pc05_slope,residual_dictionary,source_residual,96,48,higher_in_positive,0.5104166666666667,0.5237701897691164,0.01804317484361692,0.8614845856348123,0.8632808484618792,0.0005364398854508937,-0.0014211688560288064,0.0019576087414797,1.962370785956866e-33,0.16226250491019317
future_any_drop_within_16cycles,resdict_pc09_std,residual_dictionary,source_residual,96,48,higher_in_positive,0.509982638888889,0.56895288870297,0.01729137589179955,0.8672021775560904,0.8690449913786669,-0.0017533696664031873,-0.002012124983593833,0.00025875531719064555,2.8354195887605587e-33,0.3825376478492777
future_any_drop_within_16cycles,resdict_pc16_last_minus_first,residual_dictionary,source_residual,96,48,lower_in_positive,0.5099826388888888,0.5277087872202131,0.01729137589179955,0.8672021775560904,0.8690449913786669,-0.0007966656824767583,0.00035529873760727505,-0.0011519644200840332,1.6024805293718573e-33,0.18835577057198025
future_any_drop_within_16cycles,object_x_full_approx,object_reconstruction,source_residual,96,48,lower_in_positive,0.5086805555555556,0.4948980639568229,0.0150360810177094,0.8843940783276768,0.8863772540585291,64.37593402190521,79.46411762757356,-15.088183605668348,4.838495847053994e-32,0.2794667227732144
future_any_drop_within_16cycles,mask_area_fraction_iqr,mask_front_scalar,source_residual,96,48,lower_in_positive,0.5065104166666667,0.52067312534622,0.011277060763282049,0.9131642303404283,0.9153829282280727,-0.0003865559895833248,3.616898148145042e-05,-0.0004227249710647752,1.8107101462911935e-32,0.4588899993031377
